罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,現金被害の有無
窃盗,車上ねらい,竹の塚,伊興町交番,131211,東京都,足立区,西竹の塚２丁目,2021/9/11,15,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,竹の塚,伊興町交番,131211,東京都,足立区,東伊興３丁目,2021/1/20,14,道路上,その他,施錠せず,なし
窃盗,車上ねらい,竹の塚,保木間交番,131211,東京都,足立区,東六月町,2021/11/9,21,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,竹の塚,保木間交番,131211,東京都,足立区,保木間２丁目,2021/1/21,15,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,竹の塚,保木間交番,131211,東京都,足立区,保木間２丁目,2021/3/14,14,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,竹の塚,入谷町交番,131211,東京都,足立区,入谷９丁目,2021/3/16,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,竹の塚,古千谷駐在所,131211,東京都,足立区,西伊興町,2021/11/20,15,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,竹の塚,古千谷駐在所,131211,東京都,足立区,西伊興１丁目,2021/9/25,14,その他,その他,施錠せず,あり
窃盗,車上ねらい,竹の塚,古千谷駐在所,131211,東京都,足立区,西伊興２丁目,2021/11/15,18,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,竹の塚,竹の塚駅前交番,131211,東京都,足立区,竹の塚１丁目,2021/3/18,10,道路上,その他,施錠せず,なし
窃盗,車上ねらい,竹の塚,竹の塚駅前交番,131211,東京都,足立区,竹の塚６丁目,2021/8/25,9,その他,その他,施錠せず,あり
窃盗,車上ねらい,竹の塚,竹の塚駅前交番,131211,東京都,足立区,竹の塚６丁目,2021/8/28,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,竹の塚,竹の塚駅前交番,131211,東京都,足立区,竹の塚６丁目,2021/9/7,20,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,竹の塚,竹の塚駅前交番,131211,東京都,足立区,西保木間４丁目,2021/10/27,20,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,竹の塚,花畑交番,131211,東京都,足立区,花畑２丁目,2021/1/5,18,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,竹の塚,花畑交番,131211,東京都,足立区,南花畑１丁目,2021/12/15,9,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,竹の塚,花畑北駐在所,131211,東京都,足立区,花畑５丁目,2021/10/26,16,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,竹の塚,西保木間交番,131211,東京都,足立区,花畑４丁目,2021/2/13,15,その他の住宅（３階建て以下共同住宅等）,その他,施錠せず,なし
窃盗,車上ねらい,竹の塚,見沼代親水公園駅前交番,131211,東京都,足立区,舎人１丁目,2021/11/16,21,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,竹の塚,見沼代親水公園駅前交番,131211,東京都,足立区,舎人３丁目,2021/8/12,18,その他,その他,施錠せず,あり
窃盗,車上ねらい,城東,亀戸交番,131083,東京都,江東区,大島７丁目,2021/5/16,19,その他の住宅（３階建て以下共同住宅等）,その他,施錠せず,あり
窃盗,車上ねらい,城東,亀戸駅前交番,131083,東京都,江東区,亀戸１丁目,2021/1/7,17,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,城東,亀戸駅前交番,131083,東京都,江東区,亀戸１丁目,2021/2/20,17,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,城東,亀戸駅前交番,131083,東京都,江東区,亀戸１丁目,2021/2/21,12,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,城東,亀戸駅前交番,131083,東京都,江東区,亀戸５丁目,2021/6/17,22,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,城東,亀戸駅前交番,131083,東京都,江東区,亀戸５丁目,2021/10/18,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,城東,亀戸駅前交番,131083,東京都,江東区,亀戸５丁目,2021/11/15,19,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,城東,亀戸駅前交番,131083,東京都,江東区,亀戸６丁目,2021/5/10,15,その他,その他,施錠せず,なし
窃盗,車上ねらい,城東,亀戸駅前交番,131083,東京都,江東区,亀戸６丁目,2021/6/1,17,その他,その他,施錠せず,なし
窃盗,車上ねらい,城東,北砂五丁目交番,131083,東京都,江東区,北砂１丁目,2021/5/1,10,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,城東,北砂五丁目交番,131083,東京都,江東区,北砂１丁目,2021/11/22,19,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,城東,北砂五丁目交番,131083,東京都,江東区,北砂２丁目,2021/5/30,17,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,城東,北砂五丁目交番,131083,東京都,江東区,北砂３丁目,2021/6/25,13,その他,その他,施錠せず,あり
窃盗,車上ねらい,城東,北砂五丁目交番,131083,東京都,江東区,北砂５丁目,2021/6/29,17,４階建て以上共同住宅,その他,施錠せず,なし
窃盗,車上ねらい,城東,大島交番,131083,東京都,江東区,大島３丁目,2021/11/19,19,その他,その他,施錠せず,なし
窃盗,車上ねらい,城東,大島交番,131083,東京都,江東区,大島５丁目,2021/1/29,9,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,城東,大島交番,131083,東京都,江東区,大島６丁目,2021/4/11,15,４階建て以上共同住宅,その他,施錠せず,あり
窃盗,車上ねらい,城東,大島交番,131083,東京都,江東区,大島６丁目,2021/10/10,23,道路上,その他,施錠せず,あり
窃盗,車上ねらい,城東,大島交番,131083,東京都,江東区,大島６丁目,2021/10/23,22,道路上,その他,施錠せず,あり
窃盗,車上ねらい,城東,大島交番,131083,東京都,江東区,亀戸６丁目,2021/3/22,9,４階建て以上共同住宅,その他,施錠せず,あり
窃盗,車上ねらい,城東,天神橋交番,131083,東京都,江東区,亀戸２丁目,2021/6/21,19,道路上,その他,施錠せず,なし
窃盗,車上ねらい,城東,天神橋交番,131083,東京都,江東区,亀戸２丁目,2021/7/30,20,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,城東,日曹橋交番,131083,東京都,江東区,新砂２丁目,2021/8/6,9,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,城東,日曹橋交番,131083,東京都,江東区,南砂２丁目,2021/1/21,11,４階建て以上共同住宅,その他,施錠せず,なし
窃盗,車上ねらい,城東,日曹橋交番,131083,東京都,江東区,南砂２丁目,2021/8/3,19,その他,その他,施錠せず,なし
窃盗,車上ねらい,城東,日曹橋交番,131083,東京都,江東区,南砂３丁目,2021/4/6,16,その他,その他,施錠せず,なし
窃盗,車上ねらい,城東,日曹橋交番,131083,東京都,江東区,南砂３丁目,2021/9/19,20,その他,その他,施錠せず,なし
窃盗,車上ねらい,城東,東大島駅前交番,131083,東京都,江東区,大島７丁目,2021/6/2,17,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,城東,東大島駅前交番,131083,東京都,江東区,大島８丁目,2021/8/2,8,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,城東,葛西橋西交番,131083,東京都,江東区,東砂４丁目,2021/9/25,14,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,城東,葛西橋西交番,131083,東京都,江東区,東砂７丁目,2021/7/12,16,その他,その他,施錠せず,なし
窃盗,車上ねらい,城東,進開橋交番,131083,東京都,江東区,大島１丁目,2021/8/25,15,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,城東,進開橋交番,131083,東京都,江東区,大島３丁目,2021/5/8,23,４階建て以上共同住宅,その他,施錠せず,あり
窃盗,車上ねらい,城東,進開橋交番,131083,東京都,江東区,大島３丁目,2021/11/22,19,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,城東,進開橋交番,131083,東京都,江東区,大島３丁目,2021/11/22,20,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,城東,進開橋交番,131083,東京都,江東区,大島４丁目,2021/6/28,16,４階建て以上共同住宅,その他,施錠せず,あり
窃盗,車上ねらい,本所,両国交番,131075,東京都,墨田区,両国３丁目,2021/12/14,8,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,本所,押上駅前交番,131075,東京都,墨田区,押上２丁目,2021/7/3,18,４階建て以上共同住宅,その他,施錠せず,なし
窃盗,車上ねらい,本所,押上駅前交番,131075,東京都,墨田区,業平１丁目,2021/10/9,18,道路上,その他,施錠せず,なし
窃盗,車上ねらい,本所,押上駅前交番,131075,東京都,墨田区,業平１丁目,2021/10/12,19,道路上,その他,施錠せず,なし
窃盗,車上ねらい,本所,押上駅前交番,131075,東京都,墨田区,業平２丁目,2021/7/10,13,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,本所,押上駅前交番,131075,東京都,墨田区,業平２丁目,2021/8/10,21,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,本所,押上駅前交番,131075,東京都,墨田区,業平３丁目,2021/2/14,22,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,本所,押上駅前交番,131075,東京都,墨田区,業平４丁目,2021/10/17,20,道路上,その他,施錠せず,あり
窃盗,車上ねらい,本所,横川交番,131075,東京都,墨田区,太平４丁目,2021/5/25,12,道路上,その他,施錠せず,あり
窃盗,車上ねらい,本所,横川交番,131075,東京都,墨田区,太平４丁目,2021/11/5,16,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,本所,横網交番,131075,東京都,墨田区,石原１丁目,2021/5/14,15,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,本所,横網交番,131075,東京都,墨田区,横網２丁目,2021/1/9,12,道路上,その他,施錠せず,あり
窃盗,車上ねらい,本所,江東橋交番,131075,東京都,墨田区,亀沢３丁目,2021/5/8,15,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,本所,江東橋交番,131075,東京都,墨田区,緑１丁目,2021/11/22,17,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,本所,江東橋交番,131075,東京都,墨田区,緑３丁目,2021/7/11,11,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,本所,菊川二丁目交番,131075,東京都,墨田区,菊川１丁目,2021/10/9,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,本所,菊川二丁目交番,131075,東京都,墨田区,菊川２丁目,2021/3/29,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,本所,菊川二丁目交番,131075,東京都,墨田区,菊川２丁目,2021/5/14,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,本所,菊川二丁目交番,131075,東京都,墨田区,菊川２丁目,2021/11/8,6,道路上,その他,施錠せず,あり
窃盗,車上ねらい,本所,菊川二丁目交番,131075,東京都,墨田区,菊川２丁目,2021/11/13,8,道路上,その他,施錠せず,あり
窃盗,車上ねらい,本所,菊川二丁目交番,131075,東京都,墨田区,菊川２丁目,2021/11/16,9,道路上,その他,施錠せず,あり
窃盗,車上ねらい,本所,菊川二丁目交番,131075,東京都,墨田区,江東橋５丁目,2020/12/24,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,本所,言問交番,131075,東京都,墨田区,向島１丁目,2021/8/10,15,道路上,その他,施錠せず,あり
窃盗,車上ねらい,本所,言問交番,131075,東京都,墨田区,向島１丁目,2021/8/26,17,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,本所,錦糸町駅北口交番,131075,東京都,墨田区,錦糸１丁目,2021/3/6,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,本所,錦糸町駅北口交番,131075,東京都,墨田区,錦糸１丁目,2021/9/5,22,道路上,その他,施錠せず,なし
窃盗,車上ねらい,本所,錦糸町駅北口交番,131075,東京都,墨田区,錦糸１丁目,2021/12/18,2,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,本所,錦糸町駅北口交番,131075,東京都,墨田区,錦糸２丁目,2021/5/9,19,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,本所,錦糸町駅北口交番,131075,東京都,墨田区,錦糸３丁目,2021/6/8,23,道路上,その他,施錠せず,あり
窃盗,車上ねらい,本所,錦糸町駅北口交番,131075,東京都,墨田区,錦糸４丁目,2021/3/3,20,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,本所,錦糸町駅北口交番,131075,東京都,墨田区,錦糸４丁目,2021/5/4,2,その他,その他,施錠せず,あり
窃盗,車上ねらい,本所,錦糸町駅北口交番,131075,東京都,墨田区,錦糸４丁目,2021/6/5,19,４階建て以上共同住宅,その他,施錠せず,なし
窃盗,車上ねらい,本所,錦糸町駅北口交番,131075,東京都,墨田区,錦糸４丁目,2021/6/5,20,その他,その他,施錠せず,あり
窃盗,車上ねらい,本所,錦糸町駅北口交番,131075,東京都,墨田区,錦糸４丁目,2021/6/9,20,道路上,その他,施錠せず,あり
窃盗,車上ねらい,本所,錦糸町駅南口交番,131075,東京都,墨田区,江東橋２丁目,2021/7/28,10,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,本所,錦糸町駅南口交番,131075,東京都,墨田区,江東橋３丁目,2021/3/1,14,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,本所,錦糸町駅南口交番,131075,東京都,墨田区,江東橋４丁目,2021/5/16,19,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,本所,錦糸町駅南口交番,131075,東京都,墨田区,江東橋４丁目,2021/5/17,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,向島,京島二丁目交番,131075,東京都,墨田区,押上３丁目,2021/8/15,15,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,向島,京島二丁目交番,131075,東京都,墨田区,京島１丁目,2021/6/26,12,一戸建住宅,その他,施錠せず,なし
窃盗,車上ねらい,向島,京島二丁目交番,131075,東京都,墨田区,京島３丁目,2021/8/22,18,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,向島,京島二丁目交番,131075,東京都,墨田区,京島３丁目,2021/11/5,15,その他の住宅（３階建て以下共同住宅等）,その他,施錠せず,あり
窃盗,車上ねらい,向島,京島二丁目交番,131075,東京都,墨田区,京島３丁目,2021/11/11,22,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,向島,八広四丁目交番,131075,東京都,墨田区,八広４丁目,2021/5/23,20,道路上,その他,施錠せず,なし
窃盗,車上ねらい,向島,四ツ木橋交番,131075,東京都,墨田区,東向島５丁目,2021/6/10,16,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,向島,四ツ木橋交番,131075,東京都,墨田区,八広６丁目,2021/5/25,16,道路上,その他,施錠せず,なし
窃盗,車上ねらい,向島,墨田三丁目交番,131075,東京都,墨田区,東向島５丁目,2021/4/17,8,その他,その他,施錠せず,なし
窃盗,車上ねらい,向島,墨田三丁目交番,131075,東京都,墨田区,東向島５丁目,2021/11/23,11,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,向島,小村井交番,131075,東京都,墨田区,立花５丁目,2021/7/18,21,その他,その他,施錠せず,あり
窃盗,車上ねらい,向島,平井橋交番,131075,東京都,墨田区,立花３丁目,2021/1/5,18,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,向島,曳舟交番,131075,東京都,墨田区,東向島１丁目,2021/4/18,18,道路上,その他,施錠せず,なし
窃盗,車上ねらい,向島,曳舟交番,131075,東京都,墨田区,東向島１丁目,2021/8/7,12,道路上,その他,施錠せず,なし
窃盗,車上ねらい,向島,曳舟交番,131075,東京都,墨田区,東向島２丁目,2021/10/16,7,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,向島,東向島交番,131075,東京都,墨田区,東向島１丁目,2021/4/30,14,道路上,その他,施錠せず,あり
窃盗,車上ねらい,向島,東向島交番,131075,東京都,墨田区,東向島２丁目,2021/10/30,16,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,向島,東向島交番,131075,東京都,墨田区,東向島６丁目,2021/8/26,20,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,向島,東向島交番,131075,東京都,墨田区,東向島６丁目,2021/9/13,17,道路上,その他,施錠せず,あり
窃盗,車上ねらい,向島,東向島交番,131075,東京都,墨田区,八広５丁目,2021/6/29,7,道路上,その他,施錠せず,なし
窃盗,車上ねらい,向島,白鬚橋交番,131075,東京都,墨田区,墨田１丁目,2021/4/19,13,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,向島,白鬚橋交番,131075,東京都,墨田区,墨田２丁目,2021/4/14,9,その他,その他,施錠せず,なし
窃盗,車上ねらい,向島,白鬚橋交番,131075,東京都,墨田区,墨田２丁目,2021/8/21,17,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,向島,白鬚橋交番,131075,東京都,墨田区,東向島３丁目,2021/8/21,22,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,向島,白鬚橋交番,131075,東京都,墨田区,東向島４丁目,2021/7/16,19,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,向島,白鬚橋交番,131075,東京都,墨田区,東向島４丁目,2021/9/23,15,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,向島,鐘ケ淵駅前交番,131075,東京都,墨田区,墨田５丁目,2021/9/22,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,亀有,お花茶屋交番,131229,東京都,葛飾区,お花茶屋１丁目,2021/11/13,17,道路上,その他,施錠せず,あり
窃盗,車上ねらい,亀有,お花茶屋交番,131229,東京都,葛飾区,白鳥１丁目,2021/8/26,19,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,亀有,亀有駅北口交番,131229,東京都,葛飾区,亀有５丁目,2021/4/10,17,道路上,その他,施錠せず,あり
窃盗,車上ねらい,亀有,亀有駅北口交番,131229,東京都,葛飾区,亀有５丁目,2021/9/5,9,道路上,その他,施錠せず,なし
窃盗,車上ねらい,亀有,亀有駅南口交番,131229,東京都,葛飾区,金町６丁目,2021/4/4,16,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,亀有,亀有駅南口交番,131229,東京都,葛飾区,亀有２丁目,2021/8/8,19,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,亀有,亀有駅南口交番,131229,東京都,葛飾区,亀有３丁目,2021/2/26,15,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,亀有,亀有駅南口交番,131229,東京都,葛飾区,亀有３丁目,2021/6/3,8,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,亀有,亀有駅南口交番,131229,東京都,葛飾区,亀有５丁目,2021/2/22,22,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,亀有,南水元交番,131229,東京都,葛飾区,東水元１丁目,2021/12/18,11,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,亀有,南水元交番,131229,東京都,葛飾区,南水元３丁目,2021/10/27,1,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,亀有,堀切七丁目交番,131229,東京都,葛飾区,堀切８丁目,2021/3/26,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,亀有,小菅交番,131229,東京都,葛飾区,小菅３丁目,2021/8/27,13,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,亀有,柴又二丁目交番,131229,東京都,葛飾区,柴又３丁目,2020/12/27,12,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,亀有,柴又二丁目交番,131229,東京都,葛飾区,新宿２丁目,2021/11/16,17,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,亀有,柴又交番,131229,東京都,葛飾区,柴又１丁目,2021/8/16,11,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,亀有,柴又交番,131229,東京都,葛飾区,柴又４丁目,2021/5/31,9,道路上,その他,施錠せず,あり
窃盗,車上ねらい,亀有,水元駐在所,131229,東京都,葛飾区,南水元２丁目,2021/5/16,20,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,亀有,水元駐在所,131229,東京都,葛飾区,南水元２丁目,2021/7/17,11,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,亀有,葛三橋交番,131229,東京都,葛飾区,東水元５丁目,2021/11/10,11,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,亀有,西亀有交番,131229,東京都,葛飾区,亀有４丁目,2021/9/16,12,その他,その他,施錠せず,なし
窃盗,車上ねらい,亀有,西亀有交番,131229,東京都,葛飾区,西亀有１丁目,2021/8/20,16,その他,その他,施錠せず,あり
窃盗,車上ねらい,亀有,西亀有交番,131229,東京都,葛飾区,西亀有１丁目,2021/9/11,8,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,亀有,西亀有交番,131229,東京都,葛飾区,西亀有２丁目,2021/8/16,20,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,亀有,西亀有交番,131229,東京都,葛飾区,西亀有３丁目,2021/7/7,17,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,亀有,西亀有交番,131229,東京都,葛飾区,西亀有３丁目,2021/9/21,9,道路上,その他,施錠せず,あり
窃盗,車上ねらい,亀有,金町駅北口交番,131229,東京都,葛飾区,東金町１丁目,2021/3/11,15,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,亀有,金町駅北口交番,131229,東京都,葛飾区,東金町１丁目,2021/3/20,17,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,亀有,金町駅北口交番,131229,東京都,葛飾区,東金町１丁目,2021/11/18,8,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,亀有,青戸交番,131229,東京都,葛飾区,青戸３丁目,2021/2/9,19,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,亀有,青戸交番,131229,東京都,葛飾区,青戸４丁目,2021/2/12,16,その他,その他,施錠せず,あり
窃盗,車上ねらい,亀有,青戸交番,131229,東京都,葛飾区,青戸６丁目,2021/8/8,21,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,亀有,青戸交番,131229,東京都,葛飾区,亀有２丁目,2021/6/29,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,葛飾,たつみ橋交番,131229,東京都,葛飾区,東新小岩１丁目,2021/3/29,19,道路上,その他,施錠せず,なし
窃盗,車上ねらい,葛飾,たつみ橋交番,131229,東京都,葛飾区,東新小岩５丁目,2021/3/26,23,道路上,その他,施錠せず,あり
窃盗,車上ねらい,葛飾,四ツ木交番,131229,東京都,葛飾区,四つ木２丁目,2021/7/15,12,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,葛飾,四ツ木交番,131229,東京都,葛飾区,四つ木４丁目,2021/7/9,10,その他の住宅（３階建て以下共同住宅等）,その他,施錠せず,なし
窃盗,車上ねらい,葛飾,四ツ木駅前交番,131229,東京都,葛飾区,東四つ木３丁目,2021/12/2,20,一戸建住宅,その他,施錠せず,あり
窃盗,車上ねらい,葛飾,四ツ木駅前交番,131229,東京都,葛飾区,東四つ木４丁目,2021/7/7,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,葛飾,堀切駅前交番,131229,東京都,葛飾区,堀切２丁目,2021/11/21,17,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,葛飾,奥戸交番,131229,東京都,葛飾区,奥戸１丁目,2021/11/6,16,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,葛飾,奥戸交番,131229,東京都,葛飾区,奥戸３丁目,2021/2/20,18,道路上,その他,施錠せず,あり
窃盗,車上ねらい,葛飾,奥戸交番,131229,東京都,葛飾区,奥戸３丁目,2021/10/13,15,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,葛飾,奥戸交番,131229,東京都,葛飾区,奥戸５丁目,2021/2/1,19,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,葛飾,奥戸交番,131229,東京都,葛飾区,奥戸５丁目,2021/4/17,17,道路上,その他,施錠した,あり
窃盗,車上ねらい,葛飾,奥戸交番,131229,東京都,葛飾区,奥戸７丁目,2021/12/3,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,葛飾,宝町交番,131229,東京都,葛飾区,宝町１丁目,2021/4/10,20,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,葛飾,宝町交番,131229,東京都,葛飾区,宝町１丁目,2021/9/7,16,その他,その他,施錠せず,なし
窃盗,車上ねらい,葛飾,宝町交番,131229,東京都,葛飾区,宝町１丁目,2021/10/6,8,道路上,その他,施錠せず,あり
窃盗,車上ねらい,葛飾,平和橋交番,131229,東京都,葛飾区,東立石１丁目,2021/10/21,13,道路上,その他,施錠せず,なし
窃盗,車上ねらい,葛飾,平和橋交番,131229,東京都,葛飾区,東四つ木１丁目,2021/12/22,18,一戸建住宅,その他,施錠せず,あり
窃盗,車上ねらい,葛飾,平和橋交番,131229,東京都,葛飾区,東四つ木２丁目,2021/5/5,11,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,葛飾,平和橋交番,131229,東京都,葛飾区,東四つ木２丁目,2021/11/30,19,一戸建住宅,その他,施錠した,なし
窃盗,車上ねらい,葛飾,平和橋交番,131229,東京都,葛飾区,東四つ木４丁目,2021/3/22,8,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,葛飾,新小岩駅前交番,131229,東京都,葛飾区,新小岩１丁目,2021/1/27,14,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,葛飾,新小岩駅前交番,131229,東京都,葛飾区,新小岩１丁目,2021/4/19,0,道路上,その他,施錠せず,なし
窃盗,車上ねらい,葛飾,新小岩駅前交番,131229,東京都,葛飾区,新小岩１丁目,2021/9/19,19,道路上,その他,施錠せず,なし
窃盗,車上ねらい,葛飾,新小岩駅前交番,131229,東京都,葛飾区,新小岩１丁目,2021/11/30,19,道路上,その他,施錠せず,なし
窃盗,車上ねらい,葛飾,新小岩駅前交番,131229,東京都,葛飾区,新小岩２丁目,2021/3/1,16,道路上,その他,施錠せず,なし
窃盗,車上ねらい,葛飾,新小岩駅前交番,131229,東京都,葛飾区,新小岩２丁目,2021/4/6,15,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,葛飾,新小岩駅前交番,131229,東京都,葛飾区,新小岩２丁目,2021/9/21,13,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,葛飾,立石交番,131229,東京都,葛飾区,立石１丁目,2021/10/15,11,その他,その他,施錠せず,あり
窃盗,車上ねらい,葛飾,立石交番,131229,東京都,葛飾区,東立石３丁目,2021/2/22,16,その他,その他,施錠せず,なし
