No,市区町村コード,地区コード,地区名,町コード,町名,住所コード,町丁目コード,町丁目名,町丁目名よみ,丁目番号,丁目,街区符号（番）,住所,郵便番号,X座標,Y座標,備考
1939,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,461,中延１丁目,ナカノブイッチョウメ,1,１丁目,2,東京都品川区中延１丁目２番,142-0053,-11126.30401,-42861.76231,
1940,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,461,中延１丁目,ナカノブイッチョウメ,1,１丁目,3,東京都品川区中延１丁目３番,142-0053,-11041.95549,-42881.86609,
1941,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,461,中延１丁目,ナカノブイッチョウメ,1,１丁目,4,東京都品川区中延１丁目４番,142-0053,-11017.73053,-42942.69605,
1942,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,461,中延１丁目,ナカノブイッチョウメ,1,１丁目,5,東京都品川区中延１丁目５番,142-0053,-10942.95192,-42951.21216,
1943,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,461,中延１丁目,ナカノブイッチョウメ,1,１丁目,6,東京都品川区中延１丁目６番,142-0053,-10905.0347,-43020.67609,
1944,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,461,中延１丁目,ナカノブイッチョウメ,1,１丁目,7,東京都品川区中延１丁目７番,142-0053,-10956.41991,-43022.59355,
1945,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,461,中延１丁目,ナカノブイッチョウメ,1,１丁目,8,東京都品川区中延１丁目８番,142-0053,-11014.75034,-43015.13499,
1946,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,461,中延１丁目,ナカノブイッチョウメ,1,１丁目,9,東京都品川区中延１丁目９番,142-0053,-11096.7596,-43016.88692,
1947,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,461,中延１丁目,ナカノブイッチョウメ,1,１丁目,10,東京都品川区中延１丁目１０番,142-0053,-11108.72801,-42954.82333,
1948,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,461,中延１丁目,ナカノブイッチョウメ,1,１丁目,11,東京都品川区中延１丁目１１番,142-0053,-11217.15826,-42980.50786,
1949,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,462,中延２丁目,ナカノブニチョウメ,2,２丁目,1,東京都品川区中延２丁目１番,142-0053,-11232.45053,-43106.24091,
1950,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,462,中延２丁目,ナカノブニチョウメ,2,２丁目,2,東京都品川区中延２丁目２番,142-0053,-11173.20898,-43123.35685,
1951,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,462,中延２丁目,ナカノブニチョウメ,2,２丁目,3,東京都品川区中延２丁目３番,142-0053,-11193.50662,-43063.82222,
1952,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,462,中延２丁目,ナカノブニチョウメ,2,２丁目,4,東京都品川区中延２丁目４番,142-0053,-11094.68501,-43055.35206,
1953,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,462,中延２丁目,ナカノブニチョウメ,2,２丁目,5,東京都品川区中延２丁目５番,142-0053,-11093.53704,-43111.64867,
1954,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,462,中延２丁目,ナカノブニチョウメ,2,２丁目,6,東京都品川区中延２丁目６番,142-0053,-11006.06454,-43108.78332,
1955,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,462,中延２丁目,ナカノブニチョウメ,2,２丁目,7,東京都品川区中延２丁目７番,142-0053,-10956.46871,-43140.45818,
1956,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,462,中延２丁目,ナカノブニチョウメ,2,２丁目,8,東京都品川区中延２丁目８番,142-0053,-11005.52606,-43211.5232,
1957,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,462,中延２丁目,ナカノブニチョウメ,2,２丁目,9,東京都品川区中延２丁目９番,142-0053,-11085.20149,-43201.6054,
1958,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,462,中延２丁目,ナカノブニチョウメ,2,２丁目,10,東京都品川区中延２丁目１０番,142-0053,-11163.74476,-43199.42098,
1959,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,462,中延２丁目,ナカノブニチョウメ,2,２丁目,11,東京都品川区中延２丁目１１番,142-0053,-11220.29332,-43197.94721,
1960,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,462,中延２丁目,ナカノブニチョウメ,2,２丁目,12,東京都品川区中延２丁目１２番,142-0053,-11223.12541,-43295.38111,
1961,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,462,中延２丁目,ナカノブニチョウメ,2,２丁目,13,東京都品川区中延２丁目１３番,142-0053,-11199.04003,-43295.09738,
1962,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,462,中延２丁目,ナカノブニチョウメ,2,２丁目,14,東京都品川区中延２丁目１４番,142-0053,-11150.82122,-43294.13885,
1963,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,462,中延２丁目,ナカノブニチョウメ,2,２丁目,15,東京都品川区中延２丁目１５番,142-0053,-11072.65405,-43284.10951,
1964,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,462,中延２丁目,ナカノブニチョウメ,2,２丁目,16,東京都品川区中延２丁目１６番,142-0053,-11145.90163,-43354.47817,
1965,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,462,中延２丁目,ナカノブニチョウメ,2,２丁目,17,東京都品川区中延２丁目１７番,142-0053,-11202.82744,-43375.4793,
1966,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,463,中延３丁目,ナカノブサンチョウメ,3,３丁目,1,東京都品川区中延３丁目１番,142-0053,-11033.89088,-43319.09347,
1967,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,463,中延３丁目,ナカノブサンチョウメ,3,３丁目,2,東京都品川区中延３丁目２番,142-0053,-11038.52308,-43385.74225,
1968,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,463,中延３丁目,ナカノブサンチョウメ,3,３丁目,3,東京都品川区中延３丁目３番,142-0053,-11118.39504,-43395.48842,
1969,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,463,中延３丁目,ナカノブサンチョウメ,3,３丁目,4,東京都品川区中延３丁目４番,142-0053,-11183.51352,-43421.01886,
1970,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,463,中延３丁目,ナカノブサンチョウメ,3,３丁目,5,東京都品川区中延３丁目５番,142-0053,-11182.00236,-43469.22615,
1971,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,463,中延３丁目,ナカノブサンチョウメ,3,３丁目,6,東京都品川区中延３丁目６番,142-0053,-11109.9642,-43468.57858,
1972,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,463,中延３丁目,ナカノブサンチョウメ,3,３丁目,7,東京都品川区中延３丁目７番,142-0053,-11024.09122,-43467.17015,
1973,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,463,中延３丁目,ナカノブサンチョウメ,3,３丁目,8,東京都品川区中延３丁目８番,142-0053,-11018.0815,-43542.64964,
1974,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,463,中延３丁目,ナカノブサンチョウメ,3,３丁目,9,東京都品川区中延３丁目９番,142-0053,-11105.83083,-43537.71009,
1975,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,463,中延３丁目,ナカノブサンチョウメ,3,３丁目,10,東京都品川区中延３丁目１０番,142-0053,-11178.42076,-43532.96721,
1976,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,463,中延３丁目,ナカノブサンチョウメ,3,３丁目,11,東京都品川区中延３丁目１１番,142-0053,-11173.72132,-43605.48201,
1977,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,463,中延３丁目,ナカノブサンチョウメ,3,３丁目,12,東京都品川区中延３丁目１２番,142-0053,-11100.56187,-43615.94502,
1978,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,463,中延３丁目,ナカノブサンチョウメ,3,３丁目,13,東京都品川区中延３丁目１３番,142-0053,-11013.30183,-43629.14201,
1979,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,464,中延４丁目,ナカノブヨンチョウメ,4,４丁目,1,東京都品川区中延４丁目１番,142-0053,-11251.91429,-43675.48546,
1980,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,464,中延４丁目,ナカノブヨンチョウメ,4,４丁目,2,東京都品川区中延４丁目２番,142-0053,-11169.16403,-43681.04562,
1981,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,464,中延４丁目,ナカノブヨンチョウメ,4,４丁目,3,東京都品川区中延４丁目３番,142-0053,-11099.14321,-43686.26328,
1982,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,464,中延４丁目,ナカノブヨンチョウメ,4,４丁目,4,東京都品川区中延４丁目４番,142-0053,-11013.50062,-43698.01541,
1983,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,464,中延４丁目,ナカノブヨンチョウメ,4,４丁目,5,東京都品川区中延４丁目５番,142-0053,-10929.1324,-43743.24769,
1984,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,464,中延４丁目,ナカノブヨンチョウメ,4,４丁目,6,東京都品川区中延４丁目６番,142-0053,-10869.69683,-43757.78486,
1985,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,464,中延４丁目,ナカノブヨンチョウメ,4,４丁目,7,東京都品川区中延４丁目７番,142-0053,-10907.91024,-43853.19808,
1986,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,464,中延４丁目,ナカノブヨンチョウメ,4,４丁目,8,東京都品川区中延４丁目８番,142-0053,-11017.4494,-43852.70538,
1987,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,464,中延４丁目,ナカノブヨンチョウメ,4,４丁目,9,東京都品川区中延４丁目９番,142-0053,-10985.46545,-43805.42875,
1988,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,464,中延４丁目,ナカノブヨンチョウメ,4,４丁目,10,東京都品川区中延４丁目１０番,142-0053,-11025.39634,-43761.42361,
1989,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,464,中延４丁目,ナカノブヨンチョウメ,4,４丁目,11,東京都品川区中延４丁目１１番,142-0053,-11087.20663,-43829.21699,
1990,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,464,中延４丁目,ナカノブヨンチョウメ,4,４丁目,12,東京都品川区中延４丁目１２番,142-0053,-11079.82066,-43763.69746,
1991,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,464,中延４丁目,ナカノブヨンチョウメ,4,４丁目,13,東京都品川区中延４丁目１３番,142-0053,-11113.74548,-43762.20556,
1992,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,464,中延４丁目,ナカノブヨンチョウメ,4,４丁目,14,東京都品川区中延４丁目１４番,142-0053,-11161.17418,-43764.47127,
1993,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,464,中延４丁目,ナカノブヨンチョウメ,4,４丁目,15,東京都品川区中延４丁目１５番,142-0053,-11245.81859,-43767.546,
1994,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,464,中延４丁目,ナカノブヨンチョウメ,4,４丁目,16,東京都品川区中延４丁目１６番,142-0053,-11241.84611,-43858.03537,
1995,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,464,中延４丁目,ナカノブヨンチョウメ,4,４丁目,17,東京都品川区中延４丁目１７番,142-0053,-11290.04212,-43914.65391,
1996,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,464,中延４丁目,ナカノブヨンチョウメ,4,４丁目,18,東京都品川区中延４丁目１８番,142-0053,-11149.56587,-43845.74073,
1997,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,464,中延４丁目,ナカノブヨンチョウメ,4,４丁目,19,東京都品川区中延４丁目１９番,142-0053,-11130.62448,-43898.6841,
1998,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,464,中延４丁目,ナカノブヨンチョウメ,4,４丁目,20,東京都品川区中延４丁目２０番,142-0053,-11025.1661,-43906.64,
1999,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,464,中延４丁目,ナカノブヨンチョウメ,4,４丁目,21,東京都品川区中延４丁目２１番,142-0053,-10920.24553,-43928.82747,
2000,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,465,中延５丁目,ナカノブゴチョウメ,5,５丁目,1,東京都品川区中延５丁目１番,142-0053,-11452.68367,-43950.7103,
2001,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,465,中延５丁目,ナカノブゴチョウメ,5,５丁目,2,東京都品川区中延５丁目２番,142-0053,-11380.01437,-43960.05909,
2002,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,465,中延５丁目,ナカノブゴチョウメ,5,５丁目,3,東京都品川区中延５丁目３番,142-0053,-11297.84936,-43964.21627,
2003,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,46,中延,046,465,中延５丁目,ナカノブゴチョウメ,5,５丁目,4,東京都品川区中延５丁目４番,142-0053,-11225.64464,-43960.84307,
