消火器番号,設置場所,目標,種別,形式,製造年月,機能年月,格納箱年月,町会,町会名,管轄,緯度,経度
９０Ｋ－０２６,大崎１－１９－１２,大崎磯田ビル,機械泡,脚,90.11,2004.12,90.11,68,大崎居木橋町会,大崎第二,35.6179144,139.7315391
９１Ｋ－０３１,西品川２－２－６,スカイコート品川,機械泡,脚,92.03,2007.02,92.03,66,西品川三ツ木会,大崎第二,35.6147163,139.7271304
９１Ｋ－０３９,大崎４－２－１６,立正大学,機械泡,脚,92.03,2007.02,92.03,69,大崎四丁目町会,大崎第二,35.6204039,139.7237072
９３Ｋ－０１７,大崎１－１９－２０,三英大崎ビル,機械泡,脚,93.1,2003.12,93.1,68,大崎居木橋町会,大崎第二,35.6171743,139.7320360
９３Ｋ－０１８,大崎１－１９－２０,三英大崎ビル,機械泡,脚,93.1,2003.12,93.1,68,大崎居木橋町会,大崎第二,35.6171743,139.7320360
９３Ｋ－０２０,西品川３－１１－７,住友銀行大崎寮,機械泡,直,93.11,2003.12,93.11,63,品川尚和会,大崎第二,35.6155198,139.7237696
９５Ｋ－０１１,広町１－２－５８,三共㈱品川工場,機械泡,脚,95.09,2004.12,95.09,22,同友会町会,品川第二,35.6146421,139.7330913
９６Ｋ－００２,大崎１－１５－９,光村印刷㈱本社ビル,機械泡,脚,96.05,2001.01,96.05,68,大崎居木橋町会,大崎第二,35.6178420,139.7336311
９６Ｋ－００５,大崎３－１３－５,朝日マンション大崎,機械泡,脚,96.05,2007.02,96.05,67,大崎一二三町会,大崎第二,35.6182881,139.7242744
９７Ｋ－０２２,北品川５－９－２８,御殿山南パークハウス,機械泡,脚,97.07,2007.02,97.07,5,小関親睦会,品川第一,35.6200986,139.7327848
９７Ｋ－０２４,大崎１－１９－６,ビヴァ－チェ大崎,機械泡,脚,97.08,2007.02,97.08,68,大崎居木橋町会,大崎第二,35.6177267,139.7312039
９７Ｋ－０３１,広町１－２－５８,三共㈱品川工場,機械泡,,97.1,2007.02,97.1,22,同友会町会,品川第二,35.6150429,139.7327725
９８Ｋ－００１,大崎３－５－９,レイナート大崎,機械泡,脚,98.04,2003.12,98.04,70,大崎三五町会,大崎第二,35.6203540,139.7262977
９８Ｋ－００４,大崎１－２０－１２,日本電産東京支社,機械泡,脚,98.04,2003.12,98.04,68,大崎居木橋町会,大崎第二,35.6183415,139.7302978
９８Ｋ－０２０,大崎１－１３－１,前田道路㈱本社ビル,機械泡,脚,98.07,2003.12,98.07,68,大崎居木橋町会,大崎第二,35.6183252,139.7313727
０６Ｋ－００７,大崎３－９－８,立正大学１２号館（福利厚生棟）,機械泡,壁,2006.04,2006.04,2006.04,67,大崎一二三町会,大崎第二,35.6198199,139.7245296
０６Ｋ－０２２,西品川３－２１－８,西品川３丁目マンション,機械泡,脚,2006.08,2006.08,2006.08,64,西品川新生会,大崎第二,35.6158760,139.7300929
０６Ｋ－０３３,大崎１－１７－,大崎１丁目共同住宅,機械泡,脚,2006.12,2006.12,2006.12,68,大崎居木橋町会,大崎第二,35.6177573,139.7322138
０６Ｋ－０５５,北品川５－９－３１,ミッド・サザンレジデンス御殿山,機械泡,壁,2007.03,2007.03,2007.03,5,小関親睦会,品川第一,35.6202159,139.7326750
０６Ｋ－０５９,大崎３－８－２０,居木神社社務所,機械泡,脚,2007.03,2007.03,2007.03,70,大崎三五町会,大崎第二,35.6200057,139.7249357
０７Ｋ－００１,大崎３－８－１２,観音寺,機械泡,脚,2007.04,2007.04,2007.04,70,大崎三五町会,大崎第二,35.6198096,139.7261281
０７Ｋ－０１５,大崎３－６－２８,（仮称）大崎ビルプロジェクト・ダビンチ大崎,機械泡,脚,2007.08,2007.08,2007.08,70,大崎三五町会,大崎第二,35.6200388,139.7266080
０７Ｋ－０３６,西品川３－１６－９,ルーブル大崎二番館,機械泡,脚,2008.02,2008.02,2008.02,64,西品川新生会,大崎第二,35.6158629,139.7281214
１０Ｋ－０１８,北品川5-8-26,プリマベーラ大崎,機械泡,脚,2010.11,2010.11,2010.11,5,小関親睦会,品川第一,35.6190474,139.7338063
０１Ｋ－０３８,広町１－２－５８,三共㈱研究本部,機械泡,脚,2001.11,2003.06,2001.12,22,同友会町会,品川第二,35.6147740,139.7344423
０１Ｋ－０５３,北品川２－１８－３,北品川オークラビル,機械泡,脚,2002.02,2007.02,2002.02,3,北品川二丁目町会,品川第一,35.6181736,139.7416118
００Ｋ－０４６,北品川２－２９－６,エスバイエルマンション北品川,機械泡,脚,2000.12,2000.12,2000.12,3,北品川二丁目町会,品川第一,35.6177406,139.7438964
００Ｋ－００９,北品川４－１０－１０,エスバイエル御殿山マンション,機械泡,脚,2005.08,2005.08,2000.07,6,御殿山町会,品川第一,35.6182865,139.7352660
０１Ｋ－００６,北品川３－６－３６,グランクロワージュ御殿山,機械泡,脚,2001.05,2007.02,2001.05,4,北品川三丁目親和会,品川第一,35.6191486,139.7378233
０１Ｋ－００７,北品川３－４－３,ジョイビレッジ御殿山,機械泡,脚,2001.05,2007.02,2001.05,4,北品川三丁目親和会,品川第一,35.6209635,139.7386409
０２Ｋ－０６１,北品川４－８,リジェ御殿山,機械泡,脚,2002.12,2002.12,2002.12,6,御殿山町会,品川第一,35.6195878,139.7367831
０２Ｋ－０８５,北品川３－６－４８,パークコート御殿山ジェスト,機械泡,壁,2003.03,2003.03,2003.03,4,北品川三丁目親和会,品川第一,35.6196478,139.7394556
０３Ｋ－００９,北品川３－５－２０,ガーデン御殿山,機械泡,壁,2003.03,,,4,北品川三丁目親和会,品川第一,35.6194628,139.7381582
０３Ｋ－０１０,北品川４－８－１４,リジェ御殿山南棟,機械泡,脚,2003.05,,,6,御殿山町会,品川第一,35.6192133,139.7358498
０３Ｋ－０２０,北品川３－９－１６,スカイコートＥＡＳＴ,機械泡,壁,2003.07,,,4,北品川三丁目親和会,品川第一,35.6184318,139.7386932
０３Ｋ－０２１,北品川３－９－１６,スカイコートＷＥＳＴ,機械泡,壁,2003.07,,,4,北品川三丁目親和会,品川第一,35.6184179,139.7382921
０３Ｋ－０３２,北品川３－９－９,プレール・ドウーク品川御殿山,機械泡,壁,2003.08,,,4,北品川三丁目親和会,品川第一,35.6185820,139.7378580
０３Ｋ－０６３,北品川３－７－２７,㈱関配,機械泡,脚,2004.02,,,4,北品川三丁目親和会,品川第一,35.6188698,139.7393146
０５Ｋ－０２２,東品川１－８－３１,台場小学校,機械泡,脚,2005.09,2005.09,2005.09,9,東品川一・三町会,品川第一,35.6213530,139.7430950
０５Ｋ－０２４,北品川４－８－３４,御殿山マンション,機械泡,脚,2005.09,2005.09,2005.09,6,御殿山町会,品川第一,35.6195927,139.7365059
０５Ｋ－０５０,北品川３－６－１７,オーウェル北品川３丁目,機械泡,脚,2006.02,2006.02,2006.02,4,北品川三丁目親和会,品川第一,35.6190596,139.7403570
６２Ｋ－０５１,北品川３－９－４１,北品川ダイヤモンドパレス,機械泡,脚,2005.08,2005.08,87.09,4,北品川三丁目親和会,品川第一,35.6166775,139.7369084
６２Ｋ－０５８,東品川１－２８－１１,サンライフ東品川,機械泡,脚,2005.08,2005.08,87.09,8,洌崎町会,品川第一,35.6200080,139.7449615
９０Ｋ－００２,北品川２－４－１０,ユーゼント品川,機械泡,脚,90.11,2004.12,90.11,3,北品川二丁目町会,品川第一,35.6193857,139.7436091
９０Ｋ－０２８,東品川１－８－３２,三菱地所,機械泡,脚,90.11,2004.12,90.11,9,東品川一・三町会,品川第一,35.6212897,139.7429328
９１Ｋ－０２１,北品川３－９－３６,三共㈱品川独身寮,機械泡,脚,91.12,2007.02,91.12,4,北品川三丁目親和会,品川第一,35.6173433,139.7371770
９３Ｋ－００９,北品川１－２４－２０,三石ビル,機械泡,脚,93.07,2006.09,93.07,1,北品川１丁目町会,品川第一,35.6211324,139.7406926
９３Ｋ－０３１,北品川４－１１－８,春雨寺,機械泡,脚,94.03,2000.07,94.03,4,北品川三丁目親和会,品川第一,35.6171791,139.7357335
９４Ｋ－００９,北品川２－３４－２,ヴイラ　セレステ,機械泡,壁,94.08,2003.11,94.08,4,北品川三丁目親和会,品川第一,35.6165260,139.7412078
９４Ｋ－０１８,北品川３－４,品川女子学院,機械泡,脚,94.11,2003.11,94.11,4,北品川三丁目親和会,品川第一,35.6209404,139.7383907
９５Ｋ－００９,北品川３－５－９,北品川郵政宿舎,機械泡,脚,95.08,2004.12,95.08,4,北品川三丁目親和会,品川第一,35.6198278,139.7390731
９５Ｋ－０１８,北品川３－６－７,イソップビル,機械泡,壁,95.1,2002.05,95.1,4,北品川三丁目親和会,品川第一,35.6201486,139.7398819
９６Ｋ－０４６,北品川２－２５－８,ナイスア－バン北品川,機械泡,,97.03,2007.02,97.03,3,北品川二丁目町会,品川第一,35.6187608,139.7447666
９７Ｋ－０１１,北品川４－９－１６,朝日マンション御殿山,機械泡,脚,97.05,2007.02,97.05,6,御殿山町会,品川第一,35.6187103,139.7361284
９７Ｋ－０１３,北品川２－８－３,スカイコート品川６,機械泡,脚,97.05,2007.02,97.05,3,北品川二丁目町会,品川第一,35.6185855,139.7434306
９７Ｋ－０２１,北品川２－１１－１４,ベイテラス北品川,機械泡,脚,97.07,2007.02,97.07,3,北品川二丁目町会,品川第一,35.6183842,139.7414127
９７Ｋ－０２７,北品川４－９－１５,日本メジフィジックス北品川寮,機械泡,,97.09,2007.02,97.09,6,御殿山町会,品川第一,35.6186867,139.7356748
９７Ｋ－０５２,北品川３－７－１９,メゾンドヴィル北品川,機械泡,,98.02,2003.03,98.02,4,北品川三丁目親和会,品川第一,35.6178289,139.7406717
９８Ｋ－０４６,北品川３－１１－２２,品川区保健センター,機械泡,脚,2003.01,2003.08,98.12,4,北品川三丁目親和会,品川第一,35.6167216,139.7406978
９８Ｋ－０６０,北品川５－８－３２,フリーディオ大崎,機械泡,脚,99.03,2003.11,99.03,5,小関親睦会,品川第一,35.6185092,139.7342396
９８Ｋ－０６２,北品川３－７－８,ペガソ２１,機械泡,脚,99.03,2003.11,99.03,4,北品川三丁目親和会,品川第一,35.6174528,139.7406506
９９Ｋ－００１,南品川４－１－１５,日本ペイント㈱東京センタービル,機械泡,脚,99.04,2003.11,99.04,22,同友会町会,品川第二,35.6153327,139.7371035
９９Ｋ－０５１,北品川４－７－１０,ニュセダール御殿山,機械泡,脚,99,2004.12,2000.03,6,御殿山町会,品川第一,35.6205071,139.7359755
０５Ｋ－０５４,東品川１－８－３０,台場幼稚園,機械泡,脚,2006.03,2006.03,2006.03,9,東品川一・三町会,品川第一,35.6209994,139.7441563
０５Ｋ－０５７,北品川３－７－３４,レジオス御殿山,機械泡,脚,2006.03,2006.03,2006.03,4,北品川三丁目親和会,品川第一,35.6174880,139.7393310
０６Ｋ－０５７,北品川４－１０－９,勝亦電機製作所,機械泡,脚,2007.03,2007.03,2007.03,6,御殿山町会,品川第一,35.6182537,139.7350760
０７Ｋ－０１７,北品川１－２４－１３,（仮称）北品川１丁目ＭＳ,機械泡,脚,2007.08,2007.08,2007.08,1,北品川１丁目町会,品川第一,35.6209216,139.7408993
08K-009,北品川2-18-1,新馬場駅前京急ビル,機械泡,脚,2008.06,2008.06,2008.06,3,北品川二丁目町会,品川第一,35.6178972,139.7413591
08K-015,北品川3-11-8,(仮称)北品川３丁目マンション,機械泡,脚,2008.08,2008.08,2008.08,4,北品川三丁目親和会,品川第一,35.6167576,139.7384446
08K-023,南品川1-7-11,(仮称)南品川共同住宅新築工事,機械泡,脚,2008.12,2008.12,2008.12,10,櫻心会,品川第一,35.6149019,139.7446706
08K-026,北品川3-11-15,メゾン北品川,機械泡,脚,2009.01,2009.01,2009.01,4,北品川三丁目親和会,品川第一,35.6168059,139.7397721
09K-004,北品川２－３０－２８,マスターズコート北品川,機械泡,脚,2009.05,2009.05,2009.05,3,北品川２丁目町会,品川第一,35.6171449,139.7445028
09K-008,北品川２－２３－９,ルネスアヴニール,機械泡,脚,2009.07,2009.07,2009.07,3,北品川２丁目町会,品川第一,35.6179006,139.7434178
０９Ｋ－０２５,北品川2-9-14,〔仮称〕北品川２丁目マンション,機械泡,脚,2010.03,2010.03,2010.03,3,北品川二丁目町会,品川第一,35.6188008,139.7433953
０９Ｋ－０２６,北品川2-22-9,スカイコート北品川,機械泡,脚,2010.03,2010.03,2010.03,3,北品川二丁目町会,品川第一,35.6176173,139.7431204
９０Ｋ－０１２,南品川４－２－３７,新菱自動車整備,機械泡(2010.11撤去),脚,94,2004.12,90.11,4,北品川三丁目親和会,品川第一,35.6154299,139.7384556
０１Ｋ－０１９,東品川３－３２－３６,クレストフォルム東品川,機械泡,脚,2001.08,2007.02,2001.08,26,東親会,品川第二,35.6165368,139.7507148
０１Ｋ－０４７,東品川３－６－５,バイテック,機械泡,脚,2002.02,200702,2002.02,26,東親会,品川第二,35.6159993,139.7474301
０２Ｋ－０２２,東品川２－５－６,東品川２丁目住宅,機械泡,脚,2002.07,2002.07,2002.07,11,天王洲会,品川第一,35.6209421,139.7492323
００Ｋ－０３２,東品川３－１１－１７,ＣＩＴＹ　ＷＩＮＤＳ品川ｶﾞｰﾃﾞﾝｺｰﾄ,機械泡,脚,2000.09,2000.09,2000.09,26,東親会,品川第二,35.6149428,139.7488653
００Ｋ－０５４,東品川３－１－２１,ビックバンポーディアム,機械泡,脚,2001.03,2001.03,2001.03,8,洌崎町会,品川第一,35.6171231,139.7461624
０２Ｋ－０５４,東品川３－９－１６,プレール天王洲アイル弐番館,機械泡,脚,2002.11,2002.11,2002.11,26,東親会,品川第二,35.6163732,139.7495421
０２Ｋ－０８６,東品川３－３－１,クレアホームズ東品川Ｐａｒｔ１,機械泡,脚,2003.03,,,26,東親会,品川第二,35.6164853,139.7464052
０２Ｋ－０８７,東品川３－３－１,クレアホームズ東品川Ｐａｒｔ２,機械泡,脚,2003.03,,,26,東親会,品川第二,35.6161973,139.7461588
０４Ｋ－００１,東品川３－７－２,グランバアン,機械泡,脚,2004.04,2004.04,2004.04,26,東親会,品川第二,35.6165814,139.7466923
０４Ｋ－００９,東品川１－２８－１３,Amms Tennouzu,機械泡,壁,2004.04,2004.04,2004.04,8,洌崎町会,品川第一,35.6199285,139.7453226
０４Ｋ－０５６,東品川３－５－１,サンクタススクエア品川,機械泡,脚,2005.03,,,26,東親会,品川第二,35.6158249,139.7467916
０４Ｋ－０７２,東品川３－８－９,ラグナタワー,機械泡,脚,2005.03,,,26,東親会,品川第二,35.6163110,139.7482675
６２Ｋ－００４,東品川３－１３－６,イマジカ品川ビデオセンター,機械泡,脚,2005.08,2005.08,87.09,26,東親会,品川第二,35.6151916,139.7473740
６２Ｋ－０５９,東品川１－１９－２,グリーンハイツ東品川,機械泡,脚,2005.08,2005.08,87.09,9,東品川一・三町会,品川第一,35.6212856,139.7457122
６２Ｋ－０６０,東品川３－１－１２,オオトリハイツ,機械泡,脚,2005.08,2005.08,87.09,8,洌崎町会,品川第一,35.6168692,139.7459749
６３Ｋ－００１,東品川１－３９－２,ニューライフ品川,機械泡,脚,2006.08,2006.08,88.08,8,洌崎町会,品川第一,35.6180791,139.7478389
９０Ｋ－００３,東品川１－３７－２,ＤＨＬジャパンビル,機械泡,脚,90.11,2004.12,90.11,8,洌崎町会,品川第一,35.6182032,139.7468926
９０Ｋ－００４,東品川３－１－８,福栄会,機械泡,脚,98,2004.12,90.11,26,東親会,品川第二,35.6169828,139.7470614
９１Ｋ－０１２,東品川１－３１－５,東品川ビル,機械泡,脚,91.08,2007.02,91.08,8,洌崎町会,品川第一,35.6196733,139.7457423
９４Ｋ－０２１,東品川２－５－８,天王洲パークサイドビル,機械泡,脚,97,2004.12,95.01,11,天王洲会,品川第一,35.6212938,139.7504508
９６Ｋ－０１０,東品川２－４－１１,野村不動産天王洲ビル,機械泡,脚,96.06,2001.01,96.06,11,天王洲会,品川第一,35.6196207,139.7511174
９７Ｋ－０４３,東品川３－３２－４２,犬塚製作所ＩＳビル,機械泡,,98.01,2007.02,98.01,26,東親会,品川第二,35.6176693,139.7508636
９７Ｋ－０５６,東品川１－３２－３,アイルサイドテラス,機械泡,,98.03,2003.03,98.03,8,洌崎町会,品川第一,35.6201882,139.7461711
９８Ｋ－０１３,東品川２－６－７,ミサワホームズ天王洲,機械泡,脚,2002.06,2002.06,98.06,11,天王洲会,品川第一,35.6199022,139.7493873
