消火器番号,設置場所,目標,種別,形式,製造年月,機能年月,格納箱年月,町会,町会名,管轄,緯度,経度
９１Ｂ－００３,大井５－１２－７,滝王子稲荷神社,強化液,ウ,92,2004.03,2005.09,100,大井滝王子町会,大井第二,35.5987200,139.7282847
９１Ｂ－００４,大井７－４－４,小津宅,強化液,ウ,91.12,2007.02,91.12,104,大井庚塚町会,大井第三,35.5967552,139.7278513
９１Ｂ－００６,大井５－２２－１９,石井宅,強化液,ウ,91.12,2007.02,91.12,100,大井滝王子町会,大井第二,35.5970193,139.7290022
９２Ｂ－０１４,大井７－１１－１１,篠原宅,強化液,ウ,2004,2005.01,93.01,104,大井庚塚町会,大井第三,35.5956318,139.7247464
９３Ｂ－００３,大井５－１３－１４,酒井宅,強化液,ウ,92,2005.01,94.01,100,大井滝王子町会,大井第二,35.5987182,139.7267034
４７Ｂ－３２９,大井５－２１－８,藤野宅,強化液,ウ,2008.09,2008.09,2008.09,100,大井滝王子町会,大井第二,35.5978473,139.7299007
９２Ｂ－０１２,大井５－２２－９,井村宅,強化液,ウ,92,2005.01,93.01,100,大井滝王子町会,大井第二,35.5973010,139.7291814
４７Ｂ－０４１,東大井２－１５－２２,齋藤宅,強化液,ウ,2005.08,2005.08,2004.08,75,北浜川東町会,大井第一,35.6007482,139.7402663
４７Ｂ－０４２,東大井２－１４－１４,伊東宅,強化液,ウ,2004.07,2006.04,86.12,75,北浜川東町会,大井第一,35.5999566,139.7400310
４７Ｂ－０４３,東大井２－２６－１１,江守宅,強化液,ウ,2001,2007.02,96.04,77,北浜川仲町会,大井第一,35.5984410,139.7406563
４７Ｂ－０４４,東大井２－２６－８,クジラ公園,強化液,ア,90,2001.01,85.12,77,北浜川仲町会,大井第一,35.5979044,139.7407763
４７Ｂ－０４９,東大井２－２５－１５,仲町稲荷神社,強化液,ア,2004.07,2004.07,87.03,77,北浜川仲町会,大井第一,35.5979488,139.7394629
４７Ｂ－０７５,東大井２－２１－９,島田宅,強化液,ウ,2003.07,2003.07,2006.05,76,北浜川西町会,大井第一,35.5996408,139.7390478
４７Ｂ－０８１,東大井３－２０－１１,宝田歯科,強化液,ウ,2007.03,2007.03,86.12,76,北浜川西町会,大井第一,35.6009000,139.7381553
４７Ｂ－０８２,東大井３－２５－５,東光電気大井寮,強化液,ウ,2003.07,2003.07,2003.08,76,北浜川西町会,大井第一,35.5995729,139.7376889
４７Ｂ－０８３,東大井３－１８－３４,浜川中学校,強化液,ウ,2005.08,2005.08,97.05,76,北浜川西町会,大井第一,35.5999565,139.7373926
４７Ｂ－０８６,東大井３－２２－１２,佐々木宅,強化液,ウ,2003.08,2003.08,82.05,76,北浜川西町会,大井第一,35.6005475,139.7366587
４７Ｂ－１０９,東大井６－１６－１,河合宅,強化液,ウ,2005.08,2005.08,84.1,85,大井関ケ原町会,大井第一,35.6004649,139.7350869
４７Ｂ－１１４,南大井１－９－６,南浜川荘,強化液,ウ,2000,2001.01,91.03,78,大井南浜町会,大井第一,35.5962340,139.7392318
４７Ｂ－１１５,南大井１－８－１７,アーバンハイツ,強化液,ウ,2000,2001.02,95.08,78,大井南浜町会,大井第一,35.5956557,139.7390904
４７Ｂ－１１７,南大井１－１７－１０,富士工業㈱,強化液,ウ,2004.07,2004.07,2003.07,78,大井南浜町会,大井第一,35.5946894,139.7386017
４７Ｂ－１２０,南大井１－４－１,神社参道入口,強化液,ウ,2005,2005,2004.1,78,大井南浜町会,大井第一,35.5971608,139.7394342
４７Ｂ－１２３,南大井１－１５－３,木村宅,強化液,ウ,2004.07,2004.07,2003.03,78,大井南浜町会,大井第一,35.5947450,139.7377467
４７Ｂ－１２６,南大井１－１－６,アゼリア,強化液,ウ,2005.08,2005.08,2003.02,83,南大井第四町会,大井第一,35.5977602,139.7381818
４７Ｂ－１３０,南大井４－６－１１,イエスランプ,強化液,ウ,2003.07,2003.07,2000.06,83,南大井第四町会,大井第一,35.5961795,139.7369242
４７Ｂ－１３１,南大井４－１１－１５,冨田宅北側,強化液,ウ,2005.08,2005.08,2010.03,83,南大井第四町会,大井第一,35.5956756,139.7363096
４７Ｂ－１３４,南大井４－１４－９,渡辺自動車工業㈱,強化液,ウ,2005.02,2005.02,93.08,83,南大井第四町会,大井第一,35.5947482,139.7358879
４７Ｂ－１３５,南大井４－２－５,立会川（コーヒーユウザン前）,強化液,ウ,2003.07,2003.07,87.03,83,南大井第四町会,大井第一,35.5987969,139.7366953
４７Ｂ－１３６,南大井４－７－１,渋川駐車場入口,強化液,ウ,2005.03,2005.03,92.01,83,南大井第四町会,大井第一,35.5973804,139.7363745
４７Ｂ－１３９,南大井４－１３－１５,協栄熱機工業㈱,強化液,イ,2004.07,2004.07,97.07,83,南大井第四町会,大井第一,35.5953398,139.7352683
４７Ｂ－１４１,南大井４－１４－１５,鈴ヶ森小学校北側,強化液,ウ,2005.08,2005.08,85.1,83,南大井第四町会,大井第一,35.5947182,139.7349844
４７Ｂ－１８３,南大井５－１０－１１,島田空調設備,強化液,ウ,2005.08,2005.08,88.07,84,大井寺下町会,大井第一,35.5971462,139.7352793
４７Ｂ－１８５,南大井５－７－１０,都営住宅　１０号棟,強化液,ウ,93,2007.02,82.04,84,大井寺下町会,大井第一,35.5980119,139.7343779
４７Ｂ－１８７,南大井５－１０－１８,石井宅,強化液,ウ,2003.07,2003.07,94.09,84,大井寺下町会,大井第一,35.5967471,139.7345207
４７Ｂ－１８８,南大井５－１－１,エクセルハイム,強化液,ウ,2005.08,2005.08,96.02,84,大井寺下町会,大井第一,35.6000233,139.7345117
４７Ｂ－１８９,南大井５－７－３,坂田宅,強化液,ウ,2005.08,2005.08,87.03,84,大井寺下町会,大井第一,35.5986619,139.7344079
４７Ｂ－１９１,南大井５－１３－１８,秀和大森レジデンス,強化液,ウ,2005.08,2005.08,91.05,82,大井水神町会,大井第一,35.5953267,139.7342116
４９Ｂ－０３５,東大井２－１８－２,殿塚宅,強化液,ウ,90.04,2003.12,89.11,75,北浜川東町会,大井第一,35.6001464,139.7405452
４９Ｂ－０３６,東大井２－１８－１８,大内宅,強化液,ウ,2007.03,2007.03,88.07,75,北浜川東町会,大井第一,35.5998903,139.7404235
４９Ｂ－０３９,東大井２－２０－４,小田宅,強化液,ウ,90.04,2003.12,88.07,77,北浜川仲町会,大井第一,35.5994220,139.7399353
４９Ｂ－０４０,東大井２－２５－４,菊地自動車工学㈱,強化液,ア,2004.07,2004.07,85.12,77,北浜川仲町会,大井第一,35.5990317,139.7405638
４９Ｂ－０７０,東大井２－２２－１０,学習.スピリット,強化液,ウ,2004.07,2004.07,2003.01,76,北浜川西町会,大井第一,35.5991059,139.7385179
４９Ｂ－０７３,東大井３－２２－２４,木村宅,強化液,ア,2004.07,2004.07,85.12,76,北浜川西町会,大井第一,35.5997881,139.7364891
４９Ｂ－０７５,東大井３－２９－６,本村宅,強化液,ウ,2003.07,2003.07,87.03,76,北浜川西町会,大井第一,35.5990385,139.7369391
４９Ｂ－０７８,東大井３－２０－１５,佐藤宅,強化液,ア,1990.04,2003.12,88.07,76,北浜川西町会,大井第一,35.6005767,139.7379278
４９Ｂ－０８１,東大井３－１８－１３,東大井ＭＳビル,強化液,ウ,1990.04,2004.02,88.07,76,北浜川西町会,大井第一,35.5994461,139.7384275
４９Ｂ－１０１,東大井６－１４－１６,大井保育園,強化液,ウ,2003.09,2003.09,91.06,85,大井関ケ原町会,大井第一,35.6008097,139.7351702
４９Ｂ－１１１,勝島１－３－２７,清水宅,強化液,ウ,90.04,2003.12,88.07,91,勝島町会,大井第一,35.5986269,139.7433734
４９Ｂ－１１７,南大井１－９－１２,藤平宅,強化液,ア,90.04,2003.12,88.07,78,大井南浜町会,大井第一,35.5961871,139.7386043
４９Ｂ－１１８,南大井１－１０－１１,斉藤宅,強化液,ウ,90.04,2003.12,88.07,78,大井南浜町会,大井第一,35.5954516,139.7385591
４９Ｂ－１２０,南大井１－８－６,須山宅,強化液,ア,2003.07,2003.07,86.02,78,大井南浜町会,大井第一,35.5962416,139.7402903
４９Ｂ－１２５,南大井１－１５－３,花井宅,強化液,ウ,90.04,2007.02,88.07,78,大井南浜町会,大井第一,35.5948267,139.7375240
４９Ｂ－１２８,南大井１－４－３,石原宅,強化液,ア,2004.07,2004.07,85.12,78,大井南浜町会,大井第一,35.5968484,139.7391540
４９Ｂ－１２９,南大井１－１－２,大羽宅,強化液,ウ,2004.05,2004.05,2003.01,83,南大井第四町会,大井第一,35.5979660,139.7383218
４９Ｂ－１３１,南大井４－２－９,新城宅,強化液,ア,90.04,2003.12,88.07,83,南大井第四町会,大井第一,35.5983714,139.7370227
４９Ｂ－１３４,南大井４－４－１８,リリ－洋装店,強化液,ウ,98,2003.03,2006.02,83,南大井第四町会,大井第一,35.5984528,139.7373941
４９Ｂ－１３８,南大井４－７－１２,九重ハイツ,強化液,ウ,90.04,2004.01,86.05,83,南大井第四町会,大井第一,35.5963191,139.7363292
４９Ｂ－１４３,南大井４－１３－２,田玉宅,強化液,ウ,2003.07,2003.07,89.11,83,南大井第四町会,大井第一,35.5955403,139.7350740
４９Ｂ－１８４,南大井５－２－８,菅野宅,強化液,ウ,2005.08,2005.08,88.07,84,大井寺下町会,大井第一,35.5998489,139.7354327
４９Ｂ－１８８,南大井５－１１－８,豊田宅,強化液,ウ,90.04,2007.02,93.09,84,大井寺下町会,大井第一,35.5973078,139.7343255
４９Ｂ－１８９,南大井５－５－１２,安井宅,強化液,ウ,2003.07,2003.07,95.08,84,大井寺下町会,大井第一,35.5992409,139.7341954
４９Ｂ－１９１,南大井５－６－１,岡崎宅,強化液,ウ,2003.07,2003.07,2000.06,84,大井寺下町会,大井第一,35.5989148,139.7342142
５８Ｂ－００７,東大井２－１５－５,小川宅,強化液,ウ,2003.07,2003.07,93.1,75,北浜川東町会,大井第一,35.6007324,139.7408565
５８Ｂ－０１７,南大井４－９－２,大渕米店,強化液,ウ,91,2003.12,89.05,83,南大井第四町会,大井第一,35.5965124,139.7354042
６２Ｂ－００２,南大井４－６－２０,南大井四丁目防災活動広場,強化液,ウ,2005.08,2005.08,88.03,83,南大井第四町会,大井第一,35.5969963,139.7367580
６３Ｂ－００３,南大井１－４－９,大橋宅,強化液,ウ,2006.08,2006.08,88.12,78,大井南浜町会,大井第一,35.5967526,139.7389079
６３Ｂ－００５,南大井１－６－８,加藤ビル,強化液,ウ,2004.08,2004.08,88.12,78,大井南浜町会,大井第一,35.5965884,139.7396237
６３Ｂ－００６,南大井１－７－１３,理容スガノ,強化液,ウ,2006.08,2006.08,88.12,78,大井南浜町会,大井第一,35.5961866,139.7406167
６３Ｂ－００８,南大井１－８－２３,そば、かどや,強化液,ウ,2005.02,2005.02,2005.02,78,大井南浜町会,大井第一,35.5963962,139.7394904
６３Ｂ－０１０,南大井１－１１－１,マイキャッスル南大井,強化液,ウ,2006.08,2006.08,88.12,78,大井南浜町会,大井第一,35.5966850,139.7382554
８９Ｂ－００５,東大井２－２７－２,石井マンション,強化液,ウ,90.03,2001.01,2005.04,77,北浜川仲町会,大井第一,35.5971350,139.7406714
８９Ｂ－００８,東大井２－１５－１,ベストプリント,強化液,ウ,90.03,2001.01,90.03,75,北浜川東町会,大井第一,35.6009407,139.7403366
８９Ｂ－００９,東大井２－１６－７,大心工業,強化液,ウ,90.03,2001.01,90.03,75,北浜川東町会,大井第一,35.6002469,139.7412884
８９Ｂ－０２５,南大井４－３－１１,松本宅前,強化液,ウ,98.06,2003.03,98.06,83,南大井第四町会,大井第一,35.5980017,139.7367553
８９Ｂ－０２６,南大井１－１２－１,渋谷マンション,強化液,ウ,90.03,2001.01,90.03,83,南大井第四町会,大井第一,35.5960311,139.7373742
９０Ｂ－００９,勝島１－７,ＪＲ勝島住宅１号棟,強化液,ウ,90.1,2001.01,2002.08,91,勝島町会,大井第一,35.5978999,139.7435175
９０Ｂ－０１０,勝島１－７－３,ＪＲ勝島住宅３号棟,強化液,ウ,90.1,2001.01,2004.08,91,勝島町会,大井第一,35.5973632,139.7434940
９２Ｂ－００８,東大井２－１４－１５,中島宅,強化液,ウ,93.01,2003.12,93.01,75,北浜川東町会,大井第一,35.6001574,139.7397499
４７Ｂ－０３３,東大井２－７－２,斉藤宅,強化液　撤去確認2011.06,ア,2003.06,2003.06,87.03,74,鮫洲南町会,大井第一,35.6009160,139.7417026
４７Ｂ－０３９,東大井２－１５－１１,大沼宅,強化液 撤去2010.3,イ,2003.06,2003.06,84.12,75,北浜川東町会,大井第一,35.6002683,139.7411326
４９Ｂ－０８０,東大井３－１８－３,第一勝巳荘,強化液 撤去2009.5,ウ,2004.07,2004.07,98.01,76,北浜川西町会,大井第一,35.6006088,139.7388085
８９Ｂ－００４,東大井２－１７－６,東大井ハイム,強化液,ウ,90.03,2004.12,90.03,77,北浜川仲町会,大井第一,35.5987568,139.7406476
９２Ｂ－０１１,東大井２－２７－６,松中板金ＫＫ,強化液 撤去2008.8,ウ,92,2003.12,93.01,77,北浜川仲町会,大井第一,35.5972461,139.7400057
４９Ｂ－１１３,勝島２－２－１３,赤嶺厩舎,強化液,ア,2003.07,2005.01,87.03,91,勝島町会,大井第一,35.5957327,139.7461522
８９Ｂ－０３４,勝島１－４－１９,厩務員住宅２号棟,強化液,ウ,94,2001.01,90.03,91,勝島町会,大井第一,35.6001413,139.7471908
４７Ｃ－３２７,旗の台６－２１－１１,小林宅,強化液,ウ,2005.08,2005.08,86.12,134,旗の台６丁目町会,荏原第二,35.6068204,139.7007342
４７Ｃ－３３１,旗の台６－２５－１３,弘津宅,強化液,ア,2005.08,2005.08,2003.06,134,旗の台６丁目町会,荏原第二,35.6061026,139.6998493
４７Ｃ－３３６,旗の台５－１４－８,曽根宅,強化液,ウ,2007.03,2007.03,89.11,135,旗の台南町会,荏原第二,35.6042078,139.7005916
４７Ｃ－３３７,旗の台５－１５－５,矢野宅,強化液,ウ,90.07,2007.02,87.03,135,旗の台南町会,荏原第二,35.6047744,139.6998381
４７Ｃ－３３８,旗の台５－１５－１０,吉田宅,強化液,ウ,2005.08,2005.08,90.11,135,旗の台南町会,荏原第二,35.6042414,139.6992595
４７Ｃ－３４２,旗の台６－１－１９,みゆき荘,強化液,ウ,2005.08,2005.08,91.07,127,小山洗足町会,荏原第二,35.6077954,139.6956169
４７Ｃ－３４４,旗の台６－３０－９,野村宅,強化液,ウ,2006.08,2006.08,98.03,,該当町会なし,管轄外,35.6061117,139.6980820
４８Ｃ－１０６,旗の台６－２３－１０,ロイヤルタワー旗の台,強化液,ウ,2003.07,2003.07,94.04,134,旗の台６丁目町会,荏原第二,35.6062651,139.7007082
４８Ｃ－１１０,旗の台２－１１－１,荏原警察署　旗の台派出所,強化液,ウ,2003.07,2003.07,94.03,133,旗の台西２丁目町会,荏原第二,35.6053471,139.7000483
４８Ｃ－１１４,旗の台５－１６－１７,加納宅,強化液,ウ,2003.07,2003.07,2003.06,135,旗の台南町会,荏原第二,35.6043336,139.6986093
４８Ｃ－１１５,旗の台５－２０－４,田島宅,強化液,ウ,2005.08,2005.08,84.1,135,旗の台南町会,荏原第二,35.6032057,139.6992446
４８Ｃ－１１７,旗の台５－１８－１８,東海林宅,強化液,ア,2003.07,2003.07,84.1,135,旗の台南町会,荏原第二,35.6043309,139.6997516
４８Ｃ－１２２,旗の台６－１４－１２,山田宅,強化液,ウ,2005.08,2005.08,2003.08,127,小山洗足町会,荏原第二,35.6072325,139.6981659
４８Ｃ－１２３,旗の台６－１６－１８,高山宅,強化液,ウ,2003.07,2003.07,98.03,127,小山洗足町会,荏原第二,35.6065373,139.6972696
４８Ｃ－１２４,旗の台６－１８－２１,横江宅,強化液,ウ,2010.03,2010.03,2000.07,127,小山洗足町会,荏原第二,35.6067917,139.6979581
４８Ｃ－１２５,旗の台６－３１－４,平塚町住宅,強化液,ア,92.11,2004.12,82.04,,該当町会なし,管轄外,35.6057260,139.6971249
６１Ｃ－０２３,旗の台６－３０－１,田辺医院,強化液,ウ,2005.08,2005.08,98.06,,該当町会なし,管轄外,35.6058524,139.6974799
６２Ｃ－０６０,旗の台６－３－１６,守　宅,強化液,ウ,2006.08,2006.08,89.11,127,小山洗足町会,荏原第二,35.6075603,139.6966372
６２Ｃ－０７７,旗の台６－２５－１８,武井宅,強化液,ウ,2006.08,2006.08,88.03,134,旗の台６丁目町会,荏原第二,35.6060360,139.6994994
