地点名:上一色橋　地盤上/地下1/地下2
ファイル名:11031101.SMC
起動時刻:2011/03/11 14:47:25
チャンネル数:9
該当地震:地震：2011年03月11日14:46:18.1
"Time","N-S","E-W","U-D","N-S","E-W","U-D","N-S","E-W",U-D
141.34,25.44266,67.38512,8.757365,-.7401963,-5.609344,4.445678,4.438928,12.83732, 6.990743 
141.35,27.76224,67.38661,7.158981,1.757623,-9.318825,3.507496,7.614198,12.97481, 10.88196 
141.36,28.19896,66.31169,-2.571814,5.065133,-14.09873,4.011959,9.044344,12.46935, 11.6999 
141.37,23.79177,65.19978,-8.557879,8.632874,-20.18679,4.611166,7.460959,11.09495, 10.59173 
141.38,15.57337,59.77417,-3.806974,11.19919,-27.42776,3.912716,1.452395,7.773187, 11.18219 
141.39,9.017846,49.84264,.7121984,12.26961,-33.35883,3.107275,-8.945601,2.604561, 10.67698 
141.4,2.022353,36.98857,-5.402108,12.90656,-35.02271,4.753156,-21.52169,-2.690305, 7.428462 
141.41,-4.073455,20.32353,-7.907677,14.32571,-33.57807,7.110235,-33.56107,-7.526205, 4.228193 
141.42,-11.15444,4.00546,2.141345,16.35606,-32.13742,7.465959,-42.49317,-10.78647, 4.510673 
141.43,-20.0628,-4.626415,12.10462,18.21043,-31.44172,8.602377,-46.97459,-10.90796, 5.538848 
141.44,-25.15568,-1.121669,11.96688,19.12886,-30.82852,12.85032,-47.81453,-8.684621, 5.345613 
141.45,-28.26595,10.82322,12.51484,19.57258,-29.47411,17.56198,-46.1614,-4.529172, 5.860075 
141.46,-33.38633,20.18229,19.54358,20.88249,-27.43651,20.40652,-42.92714,1.503641, 8.330647 
141.47,-41.60698,25.22517,26.78756,22.51062,-24.80945,22.59811,-39.67088,7.782936, 9.337573 
141.48,-48.2915,27.12303,28.70542,23.91727,-20.50901,23.38655,-36.6016,14.17522, 9.571306 
141.49,-51.87374,25.42241,29.6341,26.88805,-14.04248,20.91148,-32.3469,22.26364, 10.41799 
141.5,-55.78196,16.18208,31.96393,32.33041,-6.240548,16.68529,-26.74106,32.26091, 10.79622 
141.51,-59.2637,2.238088,28.8954,39.3039,1.341653,12.06838,-20.92998,41.27001, 10.51874 
141.52,-63.74263,-8.182907,21.96741,47.59755,6.531027,6.714013,-15.36239,47.04109, 9.281077 
141.53,-66.60942,-11.51067,8.632874,56.33042,7.947924,1.908362,-9.196333,50.3286, 7.754688 
141.54,-66.75916,-10.06252,-6.396786,63.4359,6.526527,-1.724375,-2.000605,51.97148, 5.810329 
141.55,-68.81601,-8.201655,-15.34589,67.73159,3.763977,-4.182947,5.296116,51.34103, 2.878791 
141.56,-69.83443,-11.42167,-11.66165,69.37347,.2084849,-5.080632,11.14469,49.20643,-0.1464894 
141.57,-65.16753,-15.42913,-6.378538,69.17123,-4.061456,-5.220622,14.62544,47.34057,-1.912361 
141.58,-63.58214,-22.43687,-4.332436,68.28655,-8.537881,-4.939142,15.37214,45.93267,-3.984211 
141.59,-65.555,-31.79919,-3.483997,66.9454,-12.52134,-4.111702,13.23029,43.03188,-6.664517 
141.6,-68.76552,-38.51371,-6.550775,64.85705,-16.67704,-5.374361,8.422139,36.73434,-7.089736 
141.61,-75.82775,-45.10398,-8.386142,61.99401,-21.94116,-9.059343,1.408148,26.95655,-5.580346 
141.62,-83.54444,-49.84239,-13.32528,57.9743,-27.74674,-10.72797,-7.582951,15.01391,-5.832327 
141.63,-88.39234,-51.86249,-18.89438,52.17822,-33.31334,-9.152587,-16.68954,4.660412,-9.677299 
141.64,-89.94173,-51.81199,-13.07905,44.56052,-37.73151,-8.110413,-22.88884,-1.268158,-12.03988 
141.65,-87.6534,-48.37199,-3.431001,35.14245,-40.00185,-8.443138,-26.12811,-4.232943,-10.96595 
141.66,-82.68226,-40.7428,-5.400858,24.36348,-39.53238,-7.702942,-28.33145,-6.374038,-10.42699 
141.67,-76.44221,-29.36812,-14.80943,14.30771,-36.92932,-6.672516,-29.77834,-6.961995,-11.59741 
141.68,-73.32194,-16.4953,-16.39056,6.816006,-34.25127,-8.197906,-29.16264,-5.360611,-12.11537 
141.69,-69.16174,-2.359329,-12.72833,2.61806,-32.25191,-12.08012,-27.34402,-3.155521,-11.57416 
141.7,-63.90187,14.15247,-12.05163,2.355079,-30.05982,-16.00059,-26.9198,-.0979929,-11.30943 
141.71,-60.34163,29.37112,-16.96827,6.175802,-27.05279,-19.05587,-27.84373,6.06956,-10.87321 
141.72,-52.82617,43.95531,-21.47069,13.35153,-22.54062,-20.733,-29.49236,13.79225,-10.92521 
141.73,-42.73215,59.77167,-23.08833,22.17389,-16.98877,-20.47277,-32.19792,18.94663,-10.87171 
141.74,-31.36923,69.39022,-16.83003,30.20806,-11.39342,-18.88963,-35.30944,20.80724,-11.01095 
141.75,-14.72618,76.34572,-10.18651,34.63574,-6.948997,-16.13558,-38.16748,20.97373,-11.07495 
141.76,6.034313,81.99656,-9.268328,35.16045,-4.438678,-12.56309,-40.20634,20.50851,-11.00095 
141.77,25.50715,83.5102,-5.218372,34.00753,-2.842544,-9.274828,-40.19034,20.7255,-11.31168 
141.78,37.06081,81.48035,.4862148,31.62996,-2.48307,-7.566701,-37.936,22.18214,-10.83296 
141.79,43.36336,79.42224,2.0656,27.68324,-3.923466,-8.308147,-33.81155,22.63436,-10.22701 
141.8,49.29818,77.45538,-2.528567,22.41162,-5.78858,-10.45974,-28.33795,20.01055,-8.366143 
141.81,49.45166,74.57234,-13.88999,16.76028,-7.803185,-12.86582,-22.65011,15.75136,-5.663589 
141.82,40.43432,65.45425,-22.28539,11.36118,-12.14787,-13.29804,-18.18068,12.4106,-4.265941 
141.83,25.79238,48.90345,-20.84524,6.336541,-19.92805,-10.23451,-16.47156,11.29068,-4.355934 
141.84,11.17744,30.83826,-11.93338,2.167843,-28.71267,-5.134128,-17.52423,11.42192,-5.207623 
141.85,-.06274545,16.91727,-2.783548,-.897185,-35.64091,-.2407326,-19.60533,11.12694,-1.727625 
141.86,-3.976212,7.559952,3.299511,-2.683556,-38.82793,4.305688,-21.57319,9.663799, 3.885468 
141.87,-3.4545,2.524817,2.316332,-2.672306,-38.48396,10.33225,-23.13357,8.392892, 7.958173 
141.88,-1.016926,-1.669129,2.935537,-2.0676,-37.62952,16.79478,-23.95901,9.852036, 8.597877 
141.89,3.745978,-7.85843,14.51395,-2.011104,-37.981,19.49984,-23.22882,13.71101, 7.189979 
141.9,10.10527,-13.71151,24.63471,-2.543066,-38.45746,17.86546,-20.69825,17.2985, 6.539276 
141.91,16.85128,-18.46766,21.84292,-3.561492,-36.6006,13.41828,-17.9557,19.04112, 6.20605 
141.92,18.22918,-18.11769,7.090486,-4.877147,-31.7772,8.264651,-15.1934,20.07529, 5.438856 
141.93,8.878607,-10.55998,-5.830827,-5.711836,-25.82838,5.057134,-10.79797,21.50719, 3.330259 
141.94,-6.189052,2.318082,-5.254619,-6.632269,-20.757,3.097025,-4.369933,22.94559, 0.8451887 
141.95,-19.07912,14.78993,4.569669,-7.559452,-16.95077,1.173915,3.86047,25.48215,-1.526139 
141.96,-28.12846,20.68125,9.077592,-8.112411,-13.91924,.3404753,13.21854,28.63867,-4.661162 
141.97,-33.59882,19.60658,5.962318,-8.356144,-11.51317,-.3429751,21.4387,30.62853,-7.664945 
141.98,-36.81008,12.55784,5.398609,-8.231903,-9.614803,-3.510995,25.73264,31.64746,-7.956423 
141.99,-40.55256,3.596989,4.450428,-8.235903,-9.071842,-7.475458,24.94269,32.21841,-6.723513 
142,-39.61963,2.734302,-3.091026,-8.180657,-9.341573,-9.24283,19.30835,31.42122,-6.873252 
142.01,-29.21838,2.576313,-5.129878,-7.895428,-8.679121,-8.723368,11.10719,28.55318,-8.414391 
142.02,-19.37185,-3.206518,2.399826,-6.868252,-7.892428,-6.919498,2.742801,24.49747,-9.229581 
142.03,-14.42895,-4.803902,.8901855,-4.871897,-8.216404,-5.272618,-4.202195,20.82649,-7.490957 
142.04,-9.838037,.1429896,-9.287827,-2.925788,-9.290577,-3.715231,-9.098841,17.8847,-4.849898 
142.05,-8.452387,8.027168,-16.93227,-2.456572,-10.62223,-.5119629,-11.20844,15.57362,-2.511318 
142.06,-9.211332,17.239,-14.33121,-4.193696,-11.7254,3.496996,-9.343573,13.89374,-0.123491 
142.07,-7.296721,26.06611,-3.074777,-7.849681,-12.71633,6.569774,-4.463926,11.91839, 3.029531 
142.08,-1.724625,31.24049,12.92706,-12.17462,-14.39646,8.980349,1.451645,9.10784, 6.217799 
142.09,4.450677,36.04264,20.32153,-15.96209,-17.275,11.30818,6.617021,6.196301, 8.373393 
142.1,9.054594,43.37786,17.64997,-17.82196,-20.73375,12.51734,9.762543,3.432751, 11.57591 
142.11,15.04116,51.51102,12.06463,-16.73304,-23.78728,12.24036,11.7714,1.294906, 14.39896 
142.12,19.82031,51.00905,9.035595,-12.4886,-25.4944,12.29886,14.11473,-.01249909, 14.12123 
142.13,24.1135,41.92671,9.52231,-5.354362,-25.87762,11.49567,15.67111,-.8114412, 13.7615 
142.14,28.79691,37.30704,10.40725,3.098275,-25.15168,7.959673,13.72575,-.5752083, 14.4432 
142.15,35.08696,37.61202,7.640696,9.856786,-24.25599,5.93632,8.102413,-.2154844, 13.20779 
142.16,44.63351,38.6067,4.428179,11.52242,-24.69271,6.957246,.9666799,-1.326404, 10.19251 
142.17,52.50119,40.37757,8.752115,7.801435,-26.52683,7.491707,-4.432178,-3.641736, 9.152587 
142.18,57.54758,40.98028,13.68826,1.312655,-28.12846,8.045917,-6.466531,-6.251047, 10.08377 
142.19,59.47444,39.85886,14.98166,-5.677089,-27.5155,10.70972,-5.180874,-7.270973, 7.423462 
142.2,50.22661,38.97818,17.26625,-11.03345,-24.22025,12.09037,-.8986849,-5.731585, 3.085526 
142.21,28.26095,33.30709,21.51169,-13.27579,-19.66307,8.760115,5.479103,-3.654235, 2.295834 
142.22,-.3562242,23.20507,18.35092,-13.1418,-14.74493,4.586167,12.4136,-2.61881, 3.058278 
142.23,-27.70799,11.30493,5.507601,-13.36503,-9.019596,2.368078,18.85388,-2.639059, 2.686555 
142.24,-44.82775,-.1582385,-2.412825,-14.04723,-3.053279,2.117846,23.56654,-2.601311, 0.8484385 
142.25,-52.77517,-5.745334,.3779726,-13.7785,1.504141,2.990783,26.05936,-1.115919,-1.332903 
142.26,-52.53419,-7.978922,9.155087,-12.59834,4.40893,2.736302,26.55383,1.771122,-2.451072 
142.27,-40.30758,-4.944392,14.01923,-11.45767,6.811007,1.134668,25.61139,5.582595,-2.743801 
142.28,-21.45994,3.127773,3.904467,-10.3695,8.998848,-.9979277,24.35299,8.97135,-2.407576 
142.29,-2.500819,6.511278,-10.75272,-9.021846,10.90271,-3.186769,23.24806,10.07752,-1.486392 
142.3,5.856075,2.402826,-15.9016,-7.58895,12.96706,-5.287867,22.56911,8.812361,-0.7661945 
142.31,5.744334,-6.051561,-14.17947,-6.322042,15.50163,-5.724835,21.33095,6.277295,-0.593207 
142.32,8.424139,-16.4903,-8.067165,-6.444533,18.57515,-4.377933,18.02119,3.237515,-0.4699659 
142.33,12.58184,-25.39641,-1.197663,-8.770615,21.60143,-2.375828,12.78657,.2197341, 0.8759365 
142.34,16.26107,-27.81798,1.608633,-13.43578,23.74703,1.267658,7.167231,-2.189341, 2.505818 
142.35,8.872607,-27.55225,2.889291,-19.2931,24.30124,6.939997,1.768872,-3.401003, 0.6399536 
142.36,-.6029563,-32.78212,7.547453,-25.5304,22.63136,11.59141,-2.879541,-5.109879,-1.156416 
142.37,-2.279085,-37.08056,14.43595,-31.23849,19.25485,10.97021,-5.901822,-8.321647,-0.04974639 
142.38,-.5089631,-38.42947,10.06427,-34.30901,15.9046,6.803757,-7.86393,-11.86164, 2.355079 
142.39,8.222904,-43.42635,-3.770477,-33.58081,12.69283,2.839544,-9.875284,-15.44713, 2.706304 
142.4,19.51059,-45.96792,-12.55759,-30.06582,9.836037,-.6502029,-11.73115,-19.2716, 0.4542171 
142.41,30.77577,-44.72201,-10.92071,-26.05886,8.863358,-3.281012,-13.03281,-22.1109,-0.2862293 
142.42,41.05853,-37.967,-5.630842,-22.92309,10.55698,-3.627737,-14.59519,-23.28881,-0.5207123 
142.43,52.4692,-26.66082,-5.119129,-19.82431,14.27647,-2.102848,-17.232,-23.36306,-0.372723 
142.44,59.52568,-19.09837,-5.468853,-15.02016,18.28817,-.3612238,-19.74857,-22.63686, 0.6092058 
142.45,62.29523,-15.12865,-4.158449,-8.209155,20.42302,.4654663,-21.63318,-20.36702, 2.249837 
142.46,64.01786,-9.337573,-3.03628,-.09649301,20.32253,.4849648,-22.99683,-16.78253, 4.395681 
142.47,65.64349,-2.615561,.3644736,7.829932,19.41534,.5342113,-22.71685,-12.89581, 3.215017 
142.48,64.74106,5.956318,.07624447,13.29729,19.37285,.7149482,-20.91373,-9.405318, 0.5832077 
142.49,62.25674,15.27064,-.7756938,15.26639,20.83874,-2.118096,-18.97062,-7.111235, 0.7814434 
142.5,60.15564,18.18893,.7466959,14.84892,24.40223,-7.16973,-16.63129,-5.846826, 3.433751 
142.51,50.85081,15.30989,-6.858253,12.60084,29.25713,-8.944351,-13.49002,-5.021136, 4.754155 
142.52,36.58035,8.807611,-18.00819,8.899105,33.31958,-6.949246,-10.324,-4.972139, 2.874042 
142.53,30.44154,-4.650413,-9.868034,5.5166,36.11838,-4.176447,-7.918426,-5.493852, 2.818046 
142.54,19.19611,-18.42591,9.418568,3.851471,37.71877,-2.097598,-7.03874,-5.505351, 5.304115 
142.55,1.326654,-24.61822,14.85342,4.213195,37.72102,.7094486,-8.667871,-4.037707, 5.892573 
142.56,-16.02534,-26.42358,8.960851,6.030563,35.00696,3.910467,-11.78665,-2.310583, 4.086454 
142.57,-28.61343,-25.74663,6.097308,8.749616,30.00108,4.318687,-14.34321,-2.801297, 2.34883 
142.58,-35.98689,-24.39723,6.237798,12.29536,25.02519,1.913361,-15.99934,-4.779404, 2.34333 
142.59,-42.1167,-27.73674,2.020604,16.01784,21.66743,.08624375,-17.28575,-6.800507,-1.096421 
142.6,-40.06285,-38.69794,-7.87293,19.2816,20.11804,-.4677161,-17.80596,-9.075842,-7.31697 
142.61,-35.9239,-50.45934,-10.65648,21.21646,19.61008,-3.659485,-16.74679,-10.79497,-9.474564 
142.62,-34.83398,-60.89809,-8.704619,21.4382,19.67707,-9.632802,-13.46577,-10.63623,-7.259474 
142.63,-36.67434,-71.52557,-12.55884,20.43177,19.87881,-11.87264,-7.795185,-9.776792,-6.387537 
142.64,-40.96653,-74.47635,-21.3832,19.51659,20.0583,-9.126839,-.6474531,-10.48499,-8.734617 
142.65,-43.33386,-70.74088,-18.19643,20.62526,19.67707,-5.672839,6.275795,-12.66583,-10.72147 
142.66,-46.98034,-66.85565,-1.746623,24.43273,17.77096,-3.109275,11.7949,-14.73643,-9.516561 
142.67,-55.36249,-61.83402,8.54913,29.74634,14.80068,-.9439316,16.14358,-15.01941,-7.241225 
142.68,-60.75534,-55.8777,5.270618,35.1597,12.77732,2.138095,20.27803,-12.09012,-6.718763 
142.69,-59.31895,-50.72432,2.534066,39.80212,12.58284,5.353112,23.83602,-7.31697,-6.989743 
142.7,-61.24306,-48.288,11.52116,43.72158,13.57877,6.056561,26.43133,-2.544065,-5.638341 
142.71,-62.20949,-45.16048,20.41302,46.93985,15.53937,4.480175,28.83866,1.568386,-1.768622 
142.72,-56.74139,-39.10416,15.73486,48.83296,17.179,3.387505,30.80752,4.031708, 1.432396 
142.73,-45.17247,-31.6552,4.727407,48.95895,17.09126,3.519245,31.7402,4.96964, 1.396399 
142.74,-36.38511,-23.54754,-.1182414,47.08809,15.23665,3.208518,31.47622,5.833327, 1.664629 
142.75,-34.57999,-18.85588,3.544243,42.56017,11.64366,1.564887,29.33412,6.980244, 3.253514 
142.76,-33.40858,-13.26554,4.722908,35.85915,7.798935,.2704804,24.40623,6.908749, 5.154876 
142.77,-35.77191,-7.508206,1.3789,28.78941,5.613593,-.08449388,16.01559,5.217622, 6.178552 
142.78,-42.37318,-3.978961,-3.539243,22.84934,4.869897,-.5439606,5.255619,3.798225, 6.786258 
142.79,-49.50716,-.4162198,-4.27844,17.58273,3.695982,-1.404398,-4.698659,3.508246, 8.476886 
142.8,-53.84135,5.911322,-3.321259,11.63641,.5192124,-2.031103,-10.68848,2.515818, 10.01752 
142.81,-53.64936,14.27072,-7.03524,4.599167,-4.373933,-1.216412,-11.0047,-.7291971, 9.516561 
142.82,-49.0112,19.74982,-8.722368,-2.974034,-9.723795,.592957,-6.76151,-5.323614, 7.398714 
142.83,-42.85839,25.34141,-3.818973,-10.45724,-15.10865,.386222,-.564959,-9.665299, 6.509528 
142.84,-32.79962,33.43658,.6944497,-17.14826,-20.36702,-1.995605,6.545276,-12.71983, 6.683266 
142.85,-17.09976,40.88629,-1.37565,-22.37413,-25.69364,-3.478248,14.16197,-13.28854, 5.560597 
142.86,.3164771,47.11958,-10.53749,-25.14793,-31.27723,-3.398004,21.13447,-11.33518, 3.510246 
142.87,17.35449,46.07066,-12.85557,-25.31017,-35.9114,-3.133273,25.33991,-8.032417, 3.785476 
142.88,29.16414,40.19384,-8.626375,-22.48437,-37.74126,-1.541138,25.90737,-3.696232, 4.766154 
142.89,37.19655,34.64074,-5.366361,-16.70704,-36.89632,2.498319,22.84159,.8781863, 3.546743 
142.9,41.93621,30.07182,1.279157,-9.736794,-35.39268,5.274618,17.54998,4.581418, 2.676306 
142.91,46.36014,32.30641,9.37532,-3.952963,-34.07828,4.905145,13.41303,7.263723, 3.546243 
142.92,50.63183,39.18416,10.88146,-2.572564,-31.95393,4.320937,11.84114,9.183834, 4.751156 
142.93,57.11161,47.11908,7.803434,-7.105485,-27.91823,4.988389,11.7349,11.16419, 2.772299 
142.94,63.02743,52.86017,7.828933,-15.9256,-22.7946,5.644591,12.23536,12.83207,-0.06699514 
142.95,67.71809,56.29242,13.55977,-26.8398,-17.42524,4.086454,13.32228,14.29796,-1.185664 
142.96,68.63628,60.74385,14.10823,-38.28048,-12.06613,1.030925,14.89242,17.204,-1.641131 
142.97,66.47569,64.41808,2.711803,-49.29243,-8.483635,-1.357652,15.28914,21.80642,-1.213162 
142.98,59.80592,64.63931,-7.198978,-58.21753,-7.618448,-2.932287,13.59976,26.46358, 0.6649518 
142.99,44.16905,58.64425,-9.885283,-63.37166,-9.24858,-2.834295,10.07652,29.99808, 4.610666 
143,22.84609,49.65765,-5.166376,-64.43133,-12.50334,1.502141,5.231621,32.65738, 6.239298 
143.01,8.26815,40.6928,6.686265,-62.70871,-16.47831,8.772614,.09649301,34.44075, 5.526099 
143.02,7.613448,33.12385,22.50462,-60.50237,-20.61051,14.38596,-4.683661,35.28744, 5.158876 
143.03,18.95313,26.76031,30.59753,-59.55393,-23.83952,16.31557,-8.475386,35.88515, 6.832005 
143.04,36.96657,20.96523,24.83345,-59.90166,-25.97187,15.43188,-10.08252,36.79383, 7.605699 
143.05,55.86245,16.5818,11.28618,-60.78759,-27.36377,12.88007,-9.085591,36.23338, 5.862325 
143.06,74.02064,14.14747,2.599562,-61.49804,-28.19346,8.667871,-5.65934,33.00511, 5.011137 
143.07,88.9668,14.26772,.8316897,-61.65053,-28.34095,3.877719,.27623,28.78516, 5.38286 
143.08,95.37059,17.76346,-2.846294,-60.99283,-28.2392,2.263336,7.907927,24.8517, 4.861398 
143.09,97.3017,22.89734,-8.870358,-58.28102,-28.64517,4.765904,16.28532,21.04622, 1.592635 
143.1,93.35899,27.31027,-7.124733,-53.52787,-30.56404,7.530454,24.64846,17.44674,-0.9159336 
143.11,83.4957,29.91333,1.829367,-48.15226,-33.40983,8.066416,31.31073,15.19665, 0.0799942 
143.12,72.63223,30.12557,5.745334,-42.95039,-34.85297,7.376465,35.17545,14.17172, 1.566636 
143.13,64.88155,28.45094,2.226339,-37.71477,-33.59007,6.698265,36.82983,12.93956, 0.7881929 
143.14,61.3988,26.76731,1.703627,-32.52214,-30.73627,4.537171,36.45886,11.64616,-0.9504311 
143.15,59.67192,23.01708,8.459137,-29.0024,-27.92223,.1607383,34.28601,11.65066,-2.138595 
143.16,59.73792,21.14197,9.992526,-27.98747,-25.07893,-4.227694,31.35523,12.96131,-3.828223 
143.17,61.02383,22.55511,1.10692,-28.88591,-21.91391,-7.335468,28.2732,13.26529,-6.672016 
143.18,59.40144,24.8582,-8.015669,-30.66078,-19.04762,-10.52674,24.56072,11.19894,-8.576629 
143.19,50.40435,28.37594,-12.76458,-32.57464,-16.99002,-13.83,20.10129,8.925853,-8.83136 
143.2,34.37326,34.66049,-14.5162,-34.20977,-15.49488,-15.32339,15.14315,8.530882,-9.25058 
143.21,17.16026,41.59473,-17.19525,-35.37268,-14.12873,-14.96217,10.59048,9.607304,-11.63041 
143.22,2.160343,46.62912,-16.22957,-36.22612,-12.97056,-14.84617,7.912177,9.828287,-14.98191 
143.23,-13.66551,50.35385,-10.68323,-36.87808,-11.61891,-16.74479,7.691193,7.701192,-16.24132 
143.24,-29.72835,49.25593,-9.171585,-36.43361,-8.915854,-20.48376,8.461886,3.057278,-15.41638 
143.25,-41.82022,44.61602,-17.00252,-33.89729,-5.10513,-23.63229,9.195833,-4.090203,-15.1779 
143.26,-45.22422,41.70823,-28.38819,-29.33487,-2.21034,-24.76146,10.23401,-12.63283,-16.24132 
143.27,-40.95328,38.24173,-27.46751,-23.77603,-1.363901,-25.20767,11.47592,-20.19904,-16.4968 
143.28,-31.36073,35.2182,-21.30021,-17.81321,-2.041102,-24.87495,12.4756,-25.30392,-16.19083 
143.29,-17.62197,33.8168,-23.5148,-11.22119,-2.818546,-22.64336,13.19979,-28.08721,-16.02959 
143.3,-.9774292,29.86509,-27.53251,-4.341186,-3.011282,-19.81406,13.01606,-28.81791,-14.76943 
143.31,12.55859,24.148,-27.83723,2.323832,-3.826972,-17.39449,11.52416,-27.80598,-11.11744 
143.32,20.17779,19.91656,-26.1541,8.620875,-5.816078,-13.7835,8.956851,-25.4684,-7.203478 
143.33,25.21667,14.65069,-19.88356,14.13573,-7.223227,-8.260901,5.726085,-22.98758,-5.011887 
143.34,31.20599,3.418002,-7.187979,18.48791,-6.635769,-1.759622,2.123096,-21.50419,-4.170448 
143.35,28.23195,-8.032417,5.23562,21.70268,-3.912966,4.885146,-1.460144,-20.10879,-4.723907 
143.36,15.65462,-19.9388,16.4993,24.04926,.5129628,10.02227,-3.300011,-16.85103,-6.389537 
143.37,1.318904,-28.10221,23.5098,25.60514,6.512028,11.0572,-2.643559,-11.76365,-6.322042 
143.38,-11.36193,-32.39565,20.62076,26.12536,14.06698,7.702192,-1.942359,-6.718013,-4.55542 
143.39,-20.19879,-35.31594,8.42314,26.38009,22.37513,3.377005,-3.189769,-3.440751,-3.772976 
143.4,-26.53958,-39.30165,-.8884356,27.28552,30.00732,.1277407,-5.391359,-1.560637,-6.005815 
143.41,-36.11463,-42.16994,-.703699,29.21088,35.71041,-2.387077,-6.429284,.6827005,-10.15626 
143.42,-43.58559,-42.49392,4.710158,31.98618,38.44296,-4.640664,-6.021314,3.466249,-13.0823 
143.43,-46.64362,-42.25069,8.116662,35.05021,38.99442,-7.151482,-4.424429,7.390464,-13.783 
143.44,-46.68787,-39.74662,1.281407,38.12999,38.47421,-9.169585,-1.466644,12.87007,-12.33236 
143.45,-43.52209,-38.86393,-8.199905,41.312,37.26755,-10.20626,1.786371,19.12361,-11.46867 
143.46,-40.38082,-43.5216,-12.12037,44.47103,35.61192,-10.68223,4.080954,23.92077,-12.17112 
143.47,-37.88375,-51.63601,-9.754043,46.42688,33.7908,-11.94913,6.2133,24.38798,-13.05055 
143.48,-33.58681,-59.22371,-6.009315,46.28864,32.69763,-14.82543,8.910854,21.12072,-13.10405 
143.49,-31.90794,-65.08528,-11.89864,44.65951,31.97043,-17.57198,11.55566,16.22032,-12.45985 
143.5,-35.51493,-71.31083,-25.22267,42.64091,30.25081,-18.51466,13.31903,10.53324,-12.71933 
143.51,-39.61888,-76.23097,-32.4509,40.78754,27.64799,-17.56223,13.88674,5.506851,-12.34061 
143.52,-41.46724,-79.69972,-26.83905,38.47121,25.32841,-15.1254,14.22347,1.642131,-11.47842 
143.53,-43.02938,-80.87164,-17.41099,34.509,23.59004,-11.47842,14.21472,-1.688128,-10.384 
143.54,-43.99431,-80.14119,-11.7349,27.76674,22.37613,-7.933675,13.20829,-4.762405,-9.197083 
143.55,-44.99849,-79.56799,-6.915749,19.07637,20.03005,-5.344862,12.78282,-7.968173,-8.486635 
143.56,-46.76911,-76.5312,-7.640696,10.08702,15.1459,-3.741729,12.90781,-9.966528,-6.851503 
143.57,-46.02242,-72.94621,-8.347645,2.47857,9.688798,-3.408253,12.07512,-8.9561,-5.451105 
143.58,-44.47328,-68.48704,-6.321542,-2.797797,6.473531,-3.077277,10.388,-5.947819,-5.340863 
143.59,-44.1358,-58.37177,-5.621593,-6.023064,6.534276,-2.673056,8.851608,-4.022708,-6.167303 
143.6,-41.45774,-44.1298,-1.488892,-7.028991,9.329324,-4.011959,8.098663,-4.995888,-6.242797 
143.61,-37.79676,-30.86701,2.608811,-5.578846,13.23504,-5.827078,7.44721,-7.676693,-5.65284 
143.62,-34.24402,-18.85813,-2.524817,-3.054529,15.60287,-6.415785,5.854825,-10.70047,-6.986494 
143.63,-26.36984,-9.208583,-11.96588,-1.474893,15.8741,-6.820755,3.368756,-13.21479,-8.584878 
143.64,-10.93321,-2.378828,-13.52652,-1.680878,15.27089,-8.903355,.2369828,-14.65294,-7.428711 
