地点名:羽村大橋　地盤上/橋脚P7/橋脚P9
ファイル名:11031101.SMC
起動時刻:2011/03/11 14:48:10
チャンネル数:9
該当地震:地震：2011年03月11日14:46:18.1
"Time","N-S","E-W","U-D","N-S","E-W","U-D","N-S","E-W",U-D
2.49,1.131418,.06524527,-2.364829,.9646801,.1632382,-1.920361,-2.185842,-.8354394, 0.9469314 
2.5,1.662629,.4847149,-2.06435,1.134168,.3752228,-2.189841,-1.941109,-1.52389,-0.2062351 
2.51,1.981106,1.168165,-1.52139,1.055174,.02924788,-1.869115,-1.483142,-2.455322,-1.165416 
2.52,1.702627,1.597884,-.8094413,1.000427,-.7911927,-1.433146,-1.066423,-3.326759,-1.255659 
2.53,1.10617,1.474393,.01624882,1.222911,-1.709376,-1.3784,-.6719513,-3.713731,-1.022426 
2.54,.3569741,.9684298,.1324904,1.765872,-2.409075,-1.361151,-.0772444,-3.756478,-0.9316825 
2.55,-.2782298,.2049851,-.4762155,2.325582,-2.666307,-.9729295,.7464459,-3.681483,-0.8366894 
2.56,-.4257191,-.5217122,-.7764437,2.522567,-2.373578,-.4924643,1.79037,-3.568741,-0.6437033 
2.57,.04874647,-.634454,-.2872292,2.272835,-1.910861,-.1474893,2.61806,-3.380005,-0.6254547 
2.58,.5227121,-.1609883,.5592095,1.592635,-1.65688,.1639881,2.699054,-2.839544,-0.7769437 
2.59,.07199478,.4284689,.7951924,.8956851,-1.323654,.3197268,2.038102,-1.874864,-0.7464459 
2.6,-.9529309,.5814579,.3054779,.6916999,-.5724585,-.04649663,1.134918,-.6919498,-0.7234476 
2.61,-1.584635,.04599667,-.247982,.8324397,.3367256,-.5259619,.537461,.220984,-0.9531809 
2.62,-1.38465,-.4754655,-.2679806,.6719513,.8604376,-.5112129,.3924716,.5294616,-1.234161 
2.63,-.9146837,-.3847221,.09999275,.178737,.9294326,.01524889,.5474603,.4152199,-1.218662 
2.64,-.7279472,-.1007427,.482715,-.3944714,.6377038,.5022136,.6242048,.08874357,-0.8344395 
2.65,-.5314615,.04449677,.4787153,-1.034925,.05724585,.7196978,.317227,-.3349757,-0.3514745 
2.66,-.1362401,.001499891,.1332403,-1.767872,-.5552098,.8641874,-.2262336,-.6179552,-0.01624882 
2.67,.385722,-.04749656,-.04799652,-2.366828,-.8996848,1.079172,-.7506956,-.7249475, 0.1862365 
2.68,.9881784,.2137345,.01349902,-2.334331,-.9394319,1.410898,-.8736867,-.6682016, 0.1157416 
2.69,1.3844,.4887146,.3402253,-1.64963,-.7549453,1.480643,-.5502101,-.3972212, 0.01149917 
2.7,1.411898,.4382182,1.10192,-.6964495,-.4999638,1.287407,-.2167343,-.00799942, 0.1602384 
2.71,1.370651,.4109702,1.576386,.2512318,-.2397326,1.336403,-.2999783,.3349757, 0.4389682 
2.72,1.291406,.1972357,1.332153,.9846786,.08249402,1.573636,-.8014419,.5549598, 0.7981921 
2.73,1.049174,-.007249475,.9066843,1.284907,.4254692,1.616383,-1.414897,.7639446, 1.410898 
2.74,.648203,.1682378,.2277335,.7916926,.5819578,1.580635,-1.631882,1.015676, 2.07235 
2.75,-.2199841,.2664807,-.3622237,-.524712,.5312115,1.576136,-1.070922,1.132418, 2.586812 
2.76,-1.215162,-.1164916,-.01774871,-1.959108,.4359684,1.429146,-.05724585,1.035925, 2.707554 
2.77,-1.52264,-.4844649,.8839359,-2.932787,.5214622,1.325654,.9441816,.8179407, 2.231088 
2.78,-1.113919,-.7579451,1.170415,-3.45225,.9769292,.9496812,1.583135,.648703, 1.52114 
2.79,-.9306825,-1.149917,1.207162,-3.250764,1.679378,.5844576,1.683128,.6112057, 0.8791863 
2.8,-1.113919,-1.256159,1.142667,-2.104097,2.106597,.6797007,1.365901,.6057061, 0.593207 
2.81,-1.044674,-1.092421,.4714658,-.4164698,1.988106,.8314397,.6926998,.5097131, 1.064423 
2.82,-.82719,-1.310155,-.1017426,1.273408,1.439396,.7794435,-.1757373,.3812224, 1.851866 
2.83,-.7056988,-1.616133,.2559814,2.025353,.7074487,.5999565,-.7284472,.2254837, 2.158844 
2.84,-.303228,-.992928,.8386892,1.460394,.03924716,.3417252,-.7201978,.05124629, 2.027853 
2.85,.2724802,.1467394,.6257046,.2839794,-.4319687,.0004999638,-.3489747,.01674879, 1.551388 
2.86,.5164626,.675951,-.02774799,-.8231903,-.8401891,-.2684805,.1199913,.124741, 1.041175 
2.87,.2462322,.7386965,-.483465,-1.499891,-1.124668,-.3002282,.2252337,.2124846, 0.9166836 
2.88,-.1262408,.7431961,.07674444,-1.639131,-1.073672,.02849793,-.2177342,.3429751, 0.8586878 
2.89,-.3144772,.7201978,.9314325,-1.310405,-.7106985,.2682306,-.8059416,.5352112, 0.5419607 
2.9,-.7189479,.6099558,.248232,-.6434534,-.1897362,-.1434896,-1.253409,.6332041, 0.04174697 
2.91,-1.550388,.1694877,-1.431646,.04974639,.3132273,-.6392037,-1.457894,.7266973,-0.7094486 
2.92,-2.155844,-.5547098,-2.047852,.3367256,.7796935,-.7841932,-1.251909,.9301826,-1.590885 
2.93,-2.086349,-.8861858,-1.780871,.4707159,1.183414,-.9261829,-.8506883,1.009927,-1.759872 
2.94,-1.704876,-.7464459,-1.557387,.8216904,1.24641,-1.456394,-.5267118,.8911854,-1.437146 
2.95,-1.182914,-.4717158,-1.323404,1.267908,1.027176,-2.015854,-.3902217,.7646946,-1.697377 
2.96,-.6449533,-.2917289,-1.207662,1.93161,.7941924,-2.230338,-.5587095,.717198,-2.62231 
2.97,-.1749873,-.5739584,-1.225161,2.663307,.5394609,-2.079099,-1.009927,.8406891,-3.514745 
2.98,.3049779,-1.016176,-1.076922,2.840794,.2547315,-1.443645,-1.420147,1.304405,-3.58574 
2.99,.7079487,-.7346967,-.9951779,1.826618,.0537461,-.7301971,-1.665629,1.982356,-2.61531 
3,.786693,-.07474458,-1.198913,-.1524889,.04099703,-.6049562,-1.763872,2.428074,-1.545388 
3.01,.4514673,-.1294906,-1.153166,-2.0756,.1292406,-.6792008,-1.849116,2.423574,-1.173665 
3.02,.1139917,-.7354467,-1.10592,-3.214517,.1529889,-.4652163,-1.92561,2.037102,-1.177665 
3.03,.003749728,-.96543,-.8896855,-3.273763,.179987,-.2639809,-1.897362,1.460894,-0.8566879 
3.04,-.1697377,-.5094631,.4984639,-2.355079,.1039925,-.2904789,-2.001855,.7741939,-0.1212412 
3.05,-.4219694,.248982,2.0701,-1.037425,.02324831,-.1314905,-2.362829,.02274835, 0.662452 
3.06,-.5619593,.5202123,1.958358,.1882364,.4027208,.2299833,-2.877041,-.7096986, 1.227911 
3.07,-.6124556,-.1279907,.841189,.8159409,1.076672,.3939714,-3.004782,-1.448895, 1.51814 
3.08,-.386472,-.840939,.2222339,.2427324,1.306655,.5029635,-2.0741,-2.003605, 1.482393 
3.09,.07699442,-.758195,.2509818,-1.390649,.8526882,.5894573,-.1874864,-2.150344, 1.189164 
3.1,.2547315,-.3214767,.7879429,-2.785798,.165238,.7331969,2.005855,-2.059351, 0.9809289 
3.11,.1297406,-.08699369,1.467144,-2.815046,-.4349685,1.148167,3.732979,-1.93661, 1.228411 
3.12,.2197341,-.001749873,1.121669,-1.762622,-.7574451,1.369901,4.285939,-1.719375, 1.744874 
3.13,.3949714,-.05174625,-.1332403,-.3017281,-.5712086,1.038675,3.605739,-1.301406, 2.011854 
3.14,.2944787,.151239,-.9574306,.8466886,-.1534889,.5072132,2.229338,-.5332114, 1.772122 
3.15,.2712303,.8049417,-1.262408,1.273908,.1419897,.1814868,.9044344,.5464604, 1.056673 
3.16,.7714441,1.226911,-1.151917,1.353152,.2817296,.206985,.3817223,1.458144, 0.1902362 
3.17,1.37815,.9706796,-.4724658,1.10967,.2459822,.4387182,.8859358,1.720375,-0.4249692 
3.18,1.301406,.6354539,-.316977,.3259764,-.04674661,.07649446,1.803119,1.283157,-0.7966923 
3.19,.2947286,.2779799,-.9464314,-.5979567,-.3709731,-.6382037,2.249587,.5207123,-1.308655 
3.2,-.9024346,-.3487247,-1.51439,-1.160666,-.4167198,-.704199,1.971357,-.1612383,-1.93536 
3.21,-1.423397,-.8346895,-1.689878,-1.371401,-.2817296,-.427469,1.341653,-.6946996,-1.991856 
3.22,-.96618,-.8739367,-.9449315,-1.315905,-.4449677,-.1297406,.9186834,-1.131668,-1.398649 
3.23,.02824795,-.4764655,.4734657,-1.09717,-1.029675,.3427252,.676201,-1.438396,-0.8789363 
3.24,.9009347,-.1287407,.7154481,-.7596949,-1.499141,.5887073,.03624737,-1.703127,-0.6182052 
3.25,1.24316,-.3934715,-.3542243,-.08249402,-1.504391,.1972357,-1.086671,-1.803619,-0.03049779 
3.26,1.570136,-.6994493,-.7071987,.6354539,-1.312405,-.2932287,-1.943609,-1.51364, 0.6802007 
3.27,2.06935,-.3679733,-.01574886,.9886783,-1.289157,-.4187196,-1.846616,-.9329324, 0.7554452 
3.28,2.156344,.0427469,.2747301,1.303406,-1.587885,-.3847221,-1.042674,-.2739801, 0.3482248 
3.29,1.565886,-.1559887,.1372401,1.877364,-2.156344,-.6322042,-.2862293,.3262264, 0.1742374 
3.3,.9766792,-.1154916,.5737084,2.34633,-2.675806,-1.021926,-.03924716,.6014564, 0.2499819 
3.31,.8426889,.5827078,1.121669,2.275835,-2.923038,-.924433,-.3049779,.4109702, 0.1259909 
3.32,.7014492,1.049924,.7679443,1.616883,-2.75955,-.7221977,-.6867002,.1034925,-0.2664807 
3.33,.2689805,1.130918,.1209912,.3802224,-2.156094,-.9609303,-.8976849,-.1194913,-0.5229621 
3.34,.178737,1.279157,-.008249402,-.9061843,-1.37315,-.8919353,-.8339396,-.6539526,-0.5747083 
3.35,.6102058,1.079422,.3209767,-1.289907,-.5424607,-.0537461,-.5689588,-1.550388,-0.5744584 
3.36,.8539381,.2907289,.5287117,-.3237265,.2819796,.5599594,-.5342113,-2.189341,-0.07899427 
3.37,.4942142,-.3687233,.4117202,1.199663,.6884501,.4489675,-.8236903,-2.459822, 0.6852003 
3.38,.1717376,-.468966,.5019636,2.355079,.6732012,.4179697,-1.10842,-2.430074, 0.9556807 
3.39,-.03599739,-.4254692,.8956851,3.221766,.7959423,.7931925,-1.164916,-1.949609, 0.702949 
3.4,-.2917289,-.6964495,.6669517,3.650235,1.032925,.9366821,-.8449388,-1.231661, 0.6052061 
3.41,-.2972285,-1.204663,-.5617093,3.118774,.8929353,.7379465,-.13799,-.8101913, 0.8944352 
3.42,.03124774,-1.860115,-1.558637,1.807619,.3804724,.4709659,.4729657,-.8079414, 0.8711869 
3.43,.1637381,-2.406576,-1.202913,.3609738,-.2007354,.1697377,.5084631,-.9699297, 0.2092348 
3.44,-.03574741,-1.994855,-.2507318,-.6319542,-.6964495,-.1402398,.1012427,-1.215662,-0.5837077 
3.45,-.3804724,-.5647091,.007749438,-1.348152,-.7551953,-.2302333,-.3749728,-1.426147,-1.118169 
3.46,-.9016846,.4992138,-.2542316,-2.171843,.1084921,.1727375,-.7286972,-1.222911,-1.252409 
3.47,-1.448895,.6294544,-.6804507,-2.839294,1.557887,.4359684,-.7764437,-.5849576,-0.771944 
3.48,-1.844116,.6234548,-1.225411,-3.329509,2.782548,.2354829,-.4397181,.05599594, 0.0607456 
3.49,-2.106847,.9346823,-1.229661,-3.476998,3.30926,.1029925,.04499674,.4657162, 0.3252264 
3.5,-2.141095,1.172165,-.7441961,-3.009782,3.294261,.1639881,.4867147,.6946996,-0.2172343 
3.51,-2.047852,.8751866,-.3247265,-2.004605,3.02928,.1392399,.8129411,.9091841,-0.7396964 
3.52,-1.992856,.123741,-.4529672,-.8389392,2.466821,-.2954786,.9456815,1.159416,-0.3564742 
3.53,-1.80037,-.7289472,-1.23666,-.09674299,1.698127,-1.042174,.8076915,1.3784, 0.441968 
3.54,-1.368401,-1.143417,-1.529139,.206485,1.09992,-1.609133,.3874719,1.629882, 0.4662162 
3.55,-.6629519,-.6137055,-.7974422,.02574813,.7876929,-1.79212,-.08299398,2.046852,-0.6054561 
3.56,.3637236,.5224621,.5022136,-1.027176,.5597094,-1.319154,-.206985,2.662057,-1.670629 
3.57,1.148417,1.259909,1.541138,-2.769549,.1869864,-.4997138,.2777299,3.429001,-1.553887 
3.58,1.372401,.8991848,1.415897,-4.056956,-.3352257,-.1054924,1.071422,4.090703,-0.5867075 
3.59,1.331903,.03199768,.179987,-4.210195,-.7804434,-.1364901,1.550888,4.435678, 0.2457322 
3.6,1.142417,-.206985,-1.182914,-3.531744,-.8344395,-.2494819,1.38015,4.27194, 0.5019636 
3.61,1.078672,.07074487,-1.572136,-2.443823,-.4929643,-.3789725,.7336968,3.553742, 0.1919861 
3.62,1.309655,.2929788,-.9309325,-1.10217,-.2752301,-.5432106,.04899645,2.524817,-0.6404536 
3.63,1.615383,.4467176,-.1962358,.317977,-.5609593,-.8439388,-.4544671,1.641631,-1.65438 
3.64,1.625882,.3329759,.2364829,1.772622,-1.050424,-1.076422,-.8936852,1.176915,-2.026853 
3.65,1.139167,.03424752,.5497102,3.255014,-1.281157,-.7381965,-1.146917,.8919353,-1.618633 
3.66,.5024636,-.1297406,.3319759,4.297439,-1.180664,-.1989856,-1.124418,.5014637,-0.7929425 
3.67,.09049344,-.08149409,-.03524745,4.600916,-.9574306,.0634954,-.952431,.1947359,-0.1164916 
3.68,-.1422397,.3014781,-.004999638,4.314687,-.813941,.3069777,-.7269473,.220734, 0.1887363 
3.69,-.2322332,.5444605,.1292406,3.301511,-.6692015,.7489457,-.5079632,.4677161, 0.3579741 
3.7,-.01124918,.3082277,.1349902,1.945859,-.5054634,1.026676,-.2317332,.6112057, 0.3614738 
3.71,.4122201,-.1617383,.08874357,.6419535,-.524712,.9259329,.02799797,.3939714, 0.3524745 
3.72,.6747011,-.5272118,-.02149844,-.4999638,-.6367038,.8016919,.05399609,-.2647308, 0.5139627 
3.73,.4459677,-.4757155,-.2474821,-1.019426,-.6527027,.4682161,-.2099848,-1.149667, 0.717948 
3.74,-.07324469,-.1132418,-.3254764,-.4919643,-.4524672,-.1594884,-.5407108,-1.852366, 0.5047134 
3.75,-.4899645,.1744874,-.5024636,.9399319,-.2499819,-.5149627,-.5534599,-2.176592,-0.0344975 
3.76,-.7239475,.1327404,-.5812079,2.571814,-.2394826,-.261731,-.1567386,-2.453572,-0.1719875 
3.77,-.6309543,-.02324831,-.1809869,3.72823,-.428219,.05699587,.2602311,-3.027781, 0.124241 
3.78,-.1714876,.4064705,.1004927,3.903217,-.7836932,-.1774871,.1844866,-3.733229, 0.3747228 
3.79,.3129773,1.278407,-.08574378,3.17452,-1.019926,-.5962068,-.3572241,-4.228193, 0.262731 
3.8,.4527172,1.545638,-.4889646,2.300833,-.8619375,-.4474676,-.68945,-4.252442, 0.1534889 
3.81,.5124629,.9599304,-.6317042,1.879614,-.4819651,-.13799,-.0717448,-3.839972, 0.4169698 
3.82,.7264473,.2954786,-.3164771,1.624632,-.1472393,-.2599812,1.23566,-3.351507, 0.8244402 
3.83,.8336896,.1767372,.4154699,1.067673,.2932287,-.4089704,2.21459,-2.980784, 0.8374393 
3.84,.5199623,.233983,1.164666,.1877364,1.09892,-.01449895,2.196841,-2.526067, 0.6459532 
3.85,-.1627382,-.1547388,.9806789,-.7489457,1.827618,.5884573,1.208162,-1.918611, 0.8846859 
3.86,-.8506883,-.9154336,.1292406,-1.745623,1.712376,.8021919,.07624447,-1.288657, 1.334653 
3.87,-1.281657,-1.424397,-.1682378,-2.925038,.6981994,.8114412,-.4067205,-.7254474, 1.410648 
3.88,-1.138667,-1.309155,.7751938,-3.897218,-.5299616,1.274158,-.02849793,-.3842221, 1.217912 
3.89,-.441218,-.9729295,1.887613,-4.053206,-1.361401,2.162093,.9826788,-.4214694, 1.365651 
3.9,.2099848,-.7934425,1.904612,-3.44775,-1.550888,2.549565,1.968357,-.6717013, 1.810369 
3.91,.4264691,-.937932,1.318154,-2.718803,-1.319904,2.267586,2.335831,-.5912071, 1.943359 
3.92,.4582168,-1.119669,.9144337,-2.325582,-.9684298,2.057851,1.971857,.1207412, 1.618133 
3.93,.7369466,-.8114412,.110242,-2.119096,-.5214622,1.874114,1.229161,1.124169, 1.092671 
3.94,.9226831,-.331726,-.883436,-1.620883,.08099413,1.253159,.5547098,1.835617, 0.6597022 
3.95,.9701797,-.2134845,-.8359394,-.8524382,.6457032,.4739656,.2014854,2.016604, 0.2679806 
3.96,1.23966,-.02949786,.3084776,-.1117419,.9296826,.233983,.2377328,1.819868,-0.1254909 
3.97,1.225411,.5732085,1.230161,.5319614,.7351967,.1427397,.4287189,1.527639,-0.3517245 
3.98,.7364466,1.328904,1.282657,.7394464,-.08949351,-.007499456,.4257191,1.430146,-0.5317115 
3.99,.3944714,1.987856,.6147054,.2844794,-1.169665,.1414897,.1734874,1.561887,-0.7159481 
4,.509963,2.118597,.2942287,-.3459749,-1.65813,.4354684,-.234733,1.674129,-0.5229621 
4.01,.7429461,1.483642,.440968,-.6279545,-1.451895,.6699514,-.635204,1.688128, 0.07474458 
4.02,.4944642,.4052206,.6022063,-.5912071,-1.197913,.7129483,-.8316897,1.64963, 0.4767154 
4.03,-.2807297,-.6314542,1.121919,-.3649735,-1.043674,.6024563,-.9346823,1.431646, 0.4954641 
4.04,-1.229911,-1.503891,1.831367,.1707376,-.8561879,.7079487,-1.088421,1.002177, 0.3557242 
4.05,-1.943859,-2.318832,1.877614,.648953,-.648953,1.059923,-1.030425,.468966, 0.496714 
4.06,-2.61531,-2.838544,1.276407,.8909354,-.1807369,1.411398,-.8434389,-.1232411, 1.256659 
4.07,-3.048279,-2.505569,.6147054,1.117419,.6732012,1.469893,-.7969422,-.6752011, 2.07485 
4.08,-2.662807,-1.266158,.01024926,1.10017,1.468144,1.162916,-.9721795,-.9441816, 2.34558 
4.09,-1.627882,.2037352,-.7426962,.799692,1.775621,.5482103,-1.359151,-.8334396, 1.782621 
4.1,-.5779581,1.52139,-1.554887,.5902072,1.712376,-.1432396,-1.525889,-.3874719, 0.538711 
4.11,.2939787,2.504818,-1.419647,.7251974,1.639131,-.3892218,-1.037675,.2052351,-0.4657162 
4.12,.9686798,2.703804,-.2594812,1.348902,1.751123,-.2954786,-.1724875,.8051916,-0.4727157 
4.13,1.139667,2.192591,.7931925,2.389577,2.096098,-.4754655,.5899572,1.171665, 0.1647381 
4.14,.5249619,1.845866,.8816861,3.486747,2.471821,-.7456959,.9031845,1.062923, 0.4812151 
4.15,-.5429606,1.350902,-.165738,3.72173,2.465321,-.5202123,.6707014,.7506956, 0.2707304 
4.16,-1.341653,-.06999493,-1.440396,2.598062,2.021604,-.193486,.2302333,.5744584,-0.0454967 
4.17,-1.720625,-1.448895,-1.419397,.454717,1.490642,-.3024781,-.2017354,.4177197, 0.06649518 
4.18,-1.79937,-1.423897,-.3714731,-1.904362,1.030425,-.4734657,-.6519527,.2257336, 0.3702232 
4.19,-1.38265,-.6612021,.3089776,-3.363006,.8574378,-.5699587,-1.127418,.1174915, 0.2777299 
4.2,-.9039345,-.6772009,.7204478,-3.329759,1.10992,-.703699,-1.559637,.01124918, 0.0179987 
4.21,-.6709514,-1.356152,.5369611,-2.429074,1.298906,-.7801934,-1.696377,-.04074705,-0.1177415 
4.22,-.3812224,-1.823868,-.4239693,-1.618133,1.09867,-.7664444,-1.589135,.3094776,-0.1359901 
4.23,-.1567386,-1.717376,-1.204413,-1.193413,.7509456,-.8564379,-1.37615,1.079422,-0.2869792 
4.24,.08599377,-1.296906,-1.185164,-1.219162,.3957213,-.7526954,-1.090171,1.739874,-0.4724658 
4.25,.482715,-.8469386,-.7694442,-1.458644,.08874357,-.2557315,-.6599522,1.973107,-0.5012137 
4.26,.510213,-.6552025,-.6609521,-1.762872,-.1134918,.1407398,-.1387399,1.880114,-0.6169553 
4.27,.3319759,-.8244402,-.5782081,-2.155344,-.6122056,.3144772,.09699297,1.627632,-0.7219477 
4.28,.5282117,-.4504673,-.4227194,-2.641309,-1.672629,.4489675,-.1182414,1.361151,-0.6599522 
4.29,.9364321,.6279545,-.5617093,-2.748051,-2.652558,.5209622,-.5602094,1.10717,-0.675701 
4.3,.841189,1.342653,-1.037175,-2.148344,-2.853793,.247982,-.82769,.675951,-0.9941779 
4.31,.04899645,1.596384,-1.438896,-1.389649,-2.278085,-.303478,-.7934425,.08374393,-1.406648 
4.32,-.7231976,1.79712,-1.112919,-.855938,-1.273658,-.4849648,-.7004492,-.09699297,-1.614883 
4.33,-.8836859,1.905362,-.07274473,-.4902145,-.248232,-.248232,-.6634519,.2984784,-1.432396 
4.34,-.7839432,1.961108,.6019564,-.3837222,.2719803,-.07799435,-.4469676,.7264473,-0.883436 
4.35,-.96518,1.696877,.5017136,-.6364539,.08449388,-.05174625,.02824795,.799692,-0.2637309 
4.36,-1.004677,1.130918,.1174915,-.8644373,-.2774799,-.1729875,.6409535,.427719, 0.1722375 
4.37,-.4629664,.772444,.3817223,-.5624592,-.3534744,-.1497391,1.224911,-.5064633, 0.3794725 
4.38,.5692087,.4787153,1.483142,.4719658,-.4542171,.1552387,1.397649,-1.577636, 0.5349612 
4.39,1.825118,.03599739,2.459822,1.900362,-.7649446,.6199551,1.031925,-2.095848, 0.6877002 
4.4,2.549565,-.4329686,2.61531,3.154271,-1.009927,.9599304,.4389682,-2.111097, 1.021426 
4.41,2.259836,-.8704369,2.231838,3.660735,-.9424317,1.071672,.1942359,-2.150594, 1.711376 
4.42,1.335903,-1.147667,1.457144,3.542743,-.3364756,1.039425,.5899572,-2.256336, 2.166593 
4.43,.4777154,-1.170665,.5784581,3.334508,.7874429,.841939,1.51614,-2.333581, 2.026603 
4.44,.1022426,-1.086171,.2462322,3.16802,1.833367,.8756865,2.614311,-2.581563, 1.593634 
4.45,-.07524455,-.9186834,.3224766,3.017031,2.382827,1.24166,3.459249,-2.709304, 1.351402 
4.46,-.3822223,-.6662017,.1417397,2.806797,2.523317,1.207162,3.461749,-2.320332, 1.251659 
4.47,-.6454532,-.6219549,-.4927143,2.436323,2.395826,.5274618,2.576313,-1.804869, 0.9891783 
4.48,-.7074487,-.7229476,-.992928,1.745124,2.028603,-.06924498,1.407898,-1.442145, 0.5432106 
4.49,-.5609593,-.6062061,-.9719296,.8999348,1.620133,.1334903,.5352112,-1.068423, 0.2144845 
4.5,-.3002282,-.005249619,-.6139555,.193736,1.067923,.4404681,.345225,-.7051989, 0.08499384 
4.51,-.2269835,1.023426,-.3622237,-.5644591,.0009999275,.2717303,.7981921,-.3809724,-0.2084849 
4.52,-.7766937,1.674379,-.2954786,-1.319154,-1.260409,.1224911,1.116419,.13749,-0.6562024 
4.53,-1.592385,1.335403,-.5052134,-1.803369,-1.894613,.2844794,.6384537,.7769437,-0.869187 
4.54,-1.938609,.4927143,-.8641874,-1.826618,-1.771122,.3547243,-.3774726,1.085921,-0.6529527 
4.55,-1.51439,.02149844,-.9061843,-1.51689,-1.415647,.1172415,-1.51164,1.210912,-0.2767299 
4.56,-.5767082,-.04149699,-.7014492,-1.169915,-1.10867,-.2889791,-2.451572,1.65613,-0.0854938 
4.57,.3764727,-.1037425,-.4502174,-.7839432,-.9091841,-.5462104,-3.013782,2.197591,-0.008999348 
4.58,1.169415,-.4229693,-.3809724,-.4172198,-1.050924,-.7321969,-3.351257,2.525317,-0.04749656 
4.59,1.955858,-.7366966,-.5187124,-.3609738,-1.372151,-1.095421,-3.569241,2.732302,-0.2769799 
4.6,2.471821,-.5819578,-.7204478,-.8531882,-1.498641,-1.266908,-3.691982,2.768299,-0.5307115 
4.61,2.230338,-.1904862,-.7099485,-2.009354,-1.345902,-1.325904,-3.72773,2.543816,-0.6109557 
4.62,1.412148,.2882291,-.3284762,-3.190019,-.993928,-1.414147,-3.676484,2.311832,-0.5292116 
4.63,.6914499,.6782008,-.1192414,-3.609238,-.5617093,-1.355652,-3.415503,2.240088,-0.6472031 
4.64,.55171,.5282117,.004249692,-3.437001,-.248232,-1.150917,-2.661307,1.998355,-1.036925 
4.65,.5574596,.05974567,.3542243,-2.879041,-.04074705,-.772694,-1.498391,1.37865,-1.153916 
4.66,.01149917,-.1367401,.3414752,-2.100848,.3074777,-.3992211,-.5819578,.8094413,-1.053424 
4.67,-1.225161,-.2217339,-.2612311,-1.181664,1.003177,-.3944714,-.3074777,.4077204,-1.168415 
4.68,-2.468321,-.5327114,-.3247265,.03199768,1.697377,-.4889646,-.4254692,.04024708,-1.365401 
4.69,-2.612311,-.6452032,.02824795,1.198663,1.906112,-.3199768,-.4459677,-.2327331,-1.254409 
4.7,-1.78662,-.4864647,.1227411,1.945359,1.595634,-.3152272,.1002427,-.4154699,-0.9489312 
4.71,-1.123419,-.5744584,-.4367183,2.295834,.8639374,-.7056988,.9644301,-.7429461,-0.8246902 
4.72,-.7554452,-1.258909,-1.034675,2.105847,.001499891,-1.011177,1.682628,-1.150417,-1.150167 
4.73,-.02549815,-1.815868,-.8746866,1.37865,-.5914571,-.7716941,1.991106,-1.349402,-1.398899 
4.74,1.120169,-1.639131,-.1342403,.5427107,-.9624302,-.1257409,2.008605,-1.316905,-1.057173 
4.75,1.955358,-1.462644,.9614303,-.2804797,-1.249659,.4472176,2.159343,-1.214912,-0.4169698 
4.76,1.863615,-1.837367,1.3864,-.9174335,-1.306405,.8114412,2.261086,-1.140917, 0.1532389 
4.77,1.416897,-2.494069,.8361894,-1.09867,-.8704369,1.122669,2.008354,-1.192914, 0.5259619 
4.78,1.3784,-2.964535,.2379827,-.6524527,-.05124629,1.433146,1.556137,-1.416397, 0.9509311 
4.79,1.664129,-3.064528,.234233,.1319904,.7231976,1.739624,1.136918,-1.692377, 1.417647 
4.8,1.693127,-2.7608,.8571879,.635204,1.143417,2.020103,.7224476,-1.781621, 1.696627 
4.81,.7694442,-2.179342,1.730875,.6747011,1.258659,2.184092,.234983,-1.65938, 2.002355 
4.82,-.5729585,-1.437396,2.21184,.3632237,1.081922,2.137595,-.4269691,-1.546638, 2.590312 
4.83,-1.498141,-.4032208,1.24591,-.1297406,.5122129,1.732624,-1.051424,-1.393399, 3.062778 
4.84,-1.78762,.5599594,-.5957068,-.7391964,-.3414752,.9579306,-1.316405,-1.173415, 2.867292 
4.85,-1.439896,.9786791,-1.287657,-1.445145,-1.281907,.5834577,-1.304655,-.9316825, 2.361829 
4.86,-.4927143,1.23616,-.2714803,-2.080349,-2.082099,1.074172,-1.10392,-.5579596, 2.058851 
4.87,.4947141,1.611633,1.119669,-2.305333,-2.504569,1.608383,-1.024176,-.178987, 2.152594 
