日付,スポット名,緯度,経度,チェックイン回数（スタンプ回数）
2022/11/08,合羽坂,35.69280729,139.7244591,1
2022/11/08,厳嶋神社,35.69756036,139.7132742,1
2022/11/08,坪内逍遙旧居跡・文芸協会演劇研究所跡,35.69702451,139.7142184,1
2022/11/08,東宝湯,35.69835324,139.7120619,1
2022/11/08,永福寺,35.69811799,139.7125018,1
2022/11/08,皆中稲荷神社,35.70103677,139.699434,1
2022/11/08,弁天湯,35.69540823,139.7148782,1
2022/11/08,大星湯,35.69448462,139.7173727,1
2022/11/08,永井荷風旧居跡,35.69533417,139.7169274,1
2022/11/08,万年湯,35.70084944,139.7035056,1
2022/11/08,金沢浴場,35.7000653,139.7103077,1
2022/11/08,西向天神社,35.69627083,139.7112572,1
2022/11/08,法善寺,35.69661064,139.7125554,1
2022/11/09,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,3
2022/11/09,中村屋サロン美術館,35.69177474,139.7021753,3
2022/11/09,天ぷら新宿つな八 総本店,35.69083366,139.703511,3
2022/11/09,天ぷら船橋屋 新宿本店,35.69102536,139.7033072,3
2022/11/09,花園神社,35.69353487,139.7053349,3
2022/11/09,馬水槽,35.6921712,139.701156,3
2022/11/09,島崎藤村旧居跡,35.69792631,139.7061718,2
2022/11/09,新宿末廣亭,35.69123885,139.7059679,2
2022/11/09,稲荷鬼王神社,35.69775205,139.7053134,2
2022/11/09,鈴木三重吉終焉の地（「赤い鳥」社跡）,35.69547793,139.7043371,2
2022/11/09,雷電稲荷神社,35.68958759,139.7047985,2
2022/11/09,高麗博物館,35.69847522,139.7036719,2
2022/11/09,追分だんご本舗,35.69039797,139.7053993,2
2022/11/09,松井須磨子の墓,35.70304499,139.7271574,2
2022/11/09,草間彌生美術館,35.70335428,139.7265244,2
2022/11/09,SOMPO美術館,35.69251103,139.6965426,1
2022/11/09,太宗寺,35.68985772,139.7093475,1
2022/11/09,小泉八雲終焉の地,35.69911561,139.7052866,1
2022/11/09,平和祈念展示資料館,35.69140876,139.6925998,1
2022/11/09,成子天神社,35.69616627,139.6923852,1
2022/11/09,新宿御苑,35.68895148,139.7065312,1
2022/11/09,東京おもちゃ美術館,35.68954838,139.7180754,1
2022/11/09,水道碑記,35.68747445,139.7151035,1
2022/11/09,消防博物館,35.68816722,139.7199476,1
2022/11/09,西條八十旧居跡,35.6983968,139.6941394,1
2022/11/09,夏目漱石誕生の地,35.70569787,139.7203177,1
2022/11/09,柳湯,35.69899799,139.7265351,1
2022/11/09,美術愛住館,35.68833279,139.7187352,1
2022/11/09,三遊亭円朝旧居跡,35.68893841,139.7132528,1
2022/11/09,禿坂,35.69014963,139.713757,1
2022/11/09,小泉八雲旧居跡,35.69138698,139.7172332,1
2022/11/09,東宝湯,35.69835324,139.7120619,1
2022/11/09,氷おばけ,35.69528624,139.7003299,1
2022/11/09,永福寺,35.69811799,139.7125018,1
2022/11/09,斎藤茂吉終焉の地,35.68676425,139.7161067,1
2022/11/09,夏目漱石終焉の地,35.70383346,139.7252691,1
2022/11/09,新宿区立漱石山房記念館,35.70392058,139.7255373,1
2022/11/09,万年湯,35.70084944,139.7035056,1
2022/11/09,釣り文化資料館,35.6908293,139.7195023,1
2022/11/09,金沢浴場,35.7000653,139.7103077,1
2022/11/09,統計資料館,35.70012194,139.7152859,1
2022/11/09,西迎寺,35.69128677,139.7208917,1
2022/11/10,日本オリンピックミュージアム,35.67485111,139.7151625,2
2022/11/10,滝沢馬琴終焉の地,35.67984927,139.7194058,2
2022/11/10,聖徳記念絵画館,35.67873811,139.717657,2
2022/11/10,文学座アトリエ,35.68351816,139.7191429,2
2022/11/10,花園神社,35.69353487,139.7053349,1
2022/11/10,内村鑑三終焉の地（今井館聖書講堂跡）,35.7018601,139.6915269,1
2022/11/10,東京オペラシティ アートギャラリー,35.68245499,139.6869296,1
2022/11/10,消防博物館,35.68816722,139.7199476,1
2022/11/10,美術愛住館,35.68833279,139.7187352,1
2022/11/10,二葉亭四迷旧居跡,35.68452904,139.7282034,1
2022/11/10,釣り文化資料館,35.6908293,139.7195023,1
2022/11/10,佐藤美術館,35.68149201,139.7148514,1
2022/11/10,西迎寺,35.69128677,139.7208917,1
2022/11/11,新宿御苑,35.68895148,139.7065312,3
2022/11/11,追分だんご本舗,35.69039797,139.7053993,3
2022/11/11,天ぷら新宿つな八 総本店,35.69083366,139.703511,2
2022/11/11,天ぷら船橋屋 新宿本店,35.69102536,139.7033072,2
2022/11/11,雷電稲荷神社,35.68958759,139.7047985,2
2022/11/11,滝沢馬琴終焉の地,35.67984927,139.7194058,2
2022/11/11,中村屋サロン美術館,35.69177474,139.7021753,1
2022/11/11,新宿御苑 楽羽亭,35.68587105,139.7071427,1
2022/11/11,水道碑記,35.68747445,139.7151035,1
2022/11/11,消防博物館,35.68816722,139.7199476,1
2022/11/11,日本オリンピックミュージアム,35.67485111,139.7151625,1
2022/11/11,美術愛住館,35.68833279,139.7187352,1
2022/11/11,聖徳記念絵画館,35.67873811,139.717657,1
2022/11/11,二葉亭四迷旧居跡,35.68452904,139.7282034,1
2022/11/11,塩湯,35.68736553,139.7273666,1
2022/11/11,東福院,35.68604969,139.7236276,1
2022/11/11,西念寺,35.68463797,139.7254407,1
2022/11/11,東宝湯,35.69835324,139.7120619,1
2022/11/11,文学座アトリエ,35.68351816,139.7191429,1
2022/11/11,新宿歴史博物館,35.68994921,139.7254086,1
2022/11/12,天ぷら新宿つな八 総本店,35.69083366,139.703511,5
2022/11/12,天ぷら船橋屋 新宿本店,35.69102536,139.7033072,4
2022/11/12,日本オリンピックミュージアム,35.67485111,139.7151625,4
2022/11/12,滝沢馬琴終焉の地,35.67984927,139.7194058,4
2022/11/12,聖徳記念絵画館,35.67873811,139.717657,4
2022/11/12,佐藤美術館,35.68149201,139.7148514,4
2022/11/12,SOMPO美術館,35.69251103,139.6965426,3
2022/11/12,平和祈念展示資料館,35.69140876,139.6925998,3
2022/11/12,馬水槽,35.6921712,139.701156,3
2022/11/12,柳湯,35.69899799,139.7265351,3
2022/11/12,二葉亭四迷旧居跡,35.68452904,139.7282034,3
2022/11/12,塩湯,35.68736553,139.7273666,3
2022/11/12,文学座アトリエ,35.68351816,139.7191429,3
2022/11/12,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,2
2022/11/12,中村屋サロン美術館,35.69177474,139.7021753,2
2022/11/12,め乃惣,35.70181654,139.7398603,2
2022/11/12,俳句文学館,35.70468726,139.695459,2
2022/11/12,地蔵坂,35.70128507,139.7387123,2
2022/11/12,柏湯,35.70671282,139.6933293,2
2022/11/12,毘沙門天 善國寺,35.70152467,139.7394741,2
2022/11/12,田村虎蔵旧居跡,35.7041471,139.7400105,2
2022/11/12,第三玉乃湯,35.70285332,139.7384763,2
2022/11/12,赤城神社,35.70481794,139.7360301,2
2022/11/12,追分だんご本舗,35.69039797,139.7053993,2
2022/11/12,尾崎紅葉旧居跡,35.70131557,139.734925,2
2022/11/12,島村抱月終焉の地（芸術倶楽部跡）,35.70244819,139.7357297,2
2022/11/12,宮城道雄記念館,35.69964274,139.736647,2
2022/11/12,小泉八雲旧居跡,35.69138698,139.7172332,2
2022/11/12,服部半蔵の墓,35.6847774,139.7252905,2
2022/11/12,東福院,35.68604969,139.7236276,2
2022/11/12,西念寺,35.68463797,139.7254407,2
2022/11/12,大久保の犬御用屋敷跡,35.69874968,139.7163266,2
2022/11/12,氷おばけ,35.69528624,139.7003299,2
2022/11/12,皆中稲荷神社,35.70103677,139.699434,2
2022/11/12,帝国データバンク史料館,35.69091208,139.7291797,2
2022/11/12,松井須磨子の墓,35.70304499,139.7271574,2
2022/11/12,草間彌生美術館,35.70335428,139.7265244,2
2022/11/12,夏目漱石終焉の地,35.70383346,139.7252691,2
2022/11/12,新宿区立漱石山房記念館,35.70392058,139.7255373,2
2022/11/12,新宿歴史博物館,35.68994921,139.7254086,2
2022/11/12,小泉八雲終焉の地,35.69911561,139.7052866,1
2022/11/12,鈴木三重吉終焉の地（「赤い鳥」社跡）,35.69547793,139.7043371,1
2022/11/12,おとめ山公園,35.71768045,139.7016066,1
2022/11/12,ゆ〜ザ中井,35.71609071,139.689011,1
2022/11/12,三の輪湯,35.7137213,139.682005,1
2022/11/12,世界湯,35.71467517,139.6996003,1
2022/11/12,内村鑑三終焉の地（今井館聖書講堂跡）,35.7018601,139.6915269,1
2022/11/12,山文,35.72189635,139.681769,1
2022/11/12,志賀直哉旧宅跡,35.71038919,139.7036612,1
2022/11/12,新宿区立中村彝アトリエ記念館,35.72086417,139.7011667,1
2022/11/12,新宿区立佐伯祐三アトリエ記念館,35.72083804,139.6936458,1
2022/11/12,新宿区立林芙美子記念館,35.71576841,139.6841186,1
2022/11/12,新宿御苑,35.68895148,139.7065312,1
2022/11/12,松の湯,35.71083348,139.6839416,1
2022/11/12,栄湯,35.72057237,139.6782339,1
2022/11/12,洋菓子店シュマーレ,35.7193137,139.6739799,1
2022/11/12,消防博物館,35.68816722,139.7199476,1
2022/11/12,福の湯,35.72174828,139.6948797,1
2022/11/12,落合秋艸堂跡（會津八一旧居跡）,35.71862556,139.6914464,1
2022/11/12,薬王院,35.71814647,139.6972239,1
2022/11/12,玄国寺,35.70913907,139.7070301,1
2022/11/12,経王寺,35.69925066,139.7253656,1
2022/11/12,諏訪神社,35.70904324,139.7076738,1
2022/11/12,小笠原伯爵邸,35.69833581,139.7175229,1
2022/11/12,鶴巻湯,35.70778003,139.7227532,1
2022/11/12,万年湯,35.70084944,139.7035056,1
2022/11/13,赤城神社,35.70481794,139.7360301,6
2022/11/13,矢来能楽堂,35.70287075,139.7325808,5
2022/11/13,泉鏡花旧居跡,35.70202128,139.7297591,4
2022/11/13,毘沙門天 善國寺,35.70152467,139.7394741,4
2022/11/13,新宿末廣亭,35.69123885,139.7059679,3
2022/11/13,め乃惣,35.70181654,139.7398603,3
2022/11/13,志賀直哉旧宅跡,35.71038919,139.7036612,3
2022/11/13,亮朝院本堂,35.71200517,139.7136712,3
2022/11/13,夏目漱石誕生の地,35.70569787,139.7203177,3
2022/11/13,尾崎紅葉旧居跡,35.70131557,139.734925,3
2022/11/13,島村抱月終焉の地（芸術倶楽部跡）,35.70244819,139.7357297,3
2022/11/13,木組み博物館,35.70792813,139.71726,3
2022/11/13,金泉湯,35.7099449,139.7123516,3
2022/11/13,平和祈念展示資料館,35.69140876,139.6925998,2
2022/11/13,竹の湯,35.70659956,139.7345924,2
2022/11/13,花園神社,35.69353487,139.7053349,2
2022/11/13,elm green coffee,35.70484844,139.7346354,2
2022/11/13,世界湯,35.71467517,139.6996003,2
2022/11/13,俳句文学館,35.70468726,139.695459,2
2022/11/13,柏湯,35.70671282,139.6933293,2
2022/11/13,田村虎蔵旧居跡,35.7041471,139.7400105,2
2022/11/13,第三玉乃湯,35.70285332,139.7384763,2
2022/11/13,柳湯,35.69899799,139.7265351,2
2022/11/13,玄国寺,35.70913907,139.7070301,2
2022/11/13,諏訪神社,35.70904324,139.7076738,2
2022/11/13,服部半蔵の墓,35.6847774,139.7252905,2
2022/11/13,東福院,35.68604969,139.7236276,2
2022/11/13,西念寺,35.68463797,139.7254407,2
2022/11/13,市谷の杜 本と活字館,35.69609657,139.7317976,2
2022/11/13,新宿歴史博物館,35.68994921,139.7254086,2
2022/11/13,佐藤美術館,35.68149201,139.7148514,2
2022/11/13,太宗寺,35.68985772,139.7093475,1
2022/11/13,早稲田大学大隈記念講堂,35.7088995,139.7215998,1
2022/11/13,熱海湯,35.70055757,139.7405523,1
2022/11/13,鏑木清方旧居跡,35.70328023,139.7313094,1
2022/11/13,雷電稲荷神社,35.68958759,139.7047985,1
2022/11/13,地蔵坂,35.70128507,139.7387123,1
2022/11/13,新宿御苑,35.68895148,139.7065312,1
2022/11/13,東京オペラシティ アートギャラリー,35.68245499,139.6869296,1
2022/11/13,水道碑記,35.68747445,139.7151035,1
2022/11/13,追分だんご本舗,35.69039797,139.7053993,1
2022/11/13,美術愛住館,35.68833279,139.7187352,1
2022/11/13,三遊亭円朝旧居跡,35.68893841,139.7132528,1
2022/11/13,宮城道雄記念館,35.69964274,139.736647,1
2022/11/13,合羽坂,35.69280729,139.7244591,1
2022/11/13,二葉亭四迷旧居跡,35.68452904,139.7282034,1
2022/11/13,市谷亀岡八幡宮,35.69269837,139.7337663,1
2022/11/13,鰻坂,35.69680233,139.7357672,1
2022/11/13,鶴巻湯,35.70778003,139.7227532,1
2022/11/13,帝国データバンク史料館,35.69091208,139.7291797,1
2022/11/13,斎藤茂吉終焉の地,35.68676425,139.7161067,1
2022/11/13,松井須磨子の墓,35.70304499,139.7271574,1
2022/11/13,草間彌生美術館,35.70335428,139.7265244,1
2022/11/13,夏目漱石終焉の地,35.70383346,139.7252691,1
2022/11/13,新宿区立漱石山房記念館,35.70392058,139.7255373,1
2022/11/13,有島武郎旧居跡,35.70236978,139.7229195,1
2022/11/13,早稲田大学 坪内博士記念演劇博物館,35.70995361,139.7195184,1
2022/11/14,SOMPO美術館,35.69251103,139.6965426,1
2022/11/14,中村屋サロン美術館,35.69177474,139.7021753,1
2022/11/14,天ぷら新宿つな八 総本店,35.69083366,139.703511,1
2022/11/14,天ぷら船橋屋 新宿本店,35.69102536,139.7033072,1
2022/11/14,平和祈念展示資料館,35.69140876,139.6925998,1
2022/11/14,新宿末廣亭,35.69123885,139.7059679,1
2022/11/14,泉鏡花旧居跡,35.70202128,139.7297591,1
2022/11/14,熱海湯,35.70055757,139.7405523,1
2022/11/14,矢来能楽堂,35.70287075,139.7325808,1
2022/11/14,竹の湯,35.70659956,139.7345924,1
2022/11/14,鏑木清方旧居跡,35.70328023,139.7313094,1
2022/11/14,elm green coffee,35.70484844,139.7346354,1
2022/11/14,め乃惣,35.70181654,139.7398603,1
2022/11/14,地蔵坂,35.70128507,139.7387123,1
2022/11/14,毘沙門天 善國寺,35.70152467,139.7394741,1
2022/11/14,田村虎蔵旧居跡,35.7041471,139.7400105,1
2022/11/14,第三玉乃湯,35.70285332,139.7384763,1
2022/11/14,赤城神社,35.70481794,139.7360301,1
2022/11/14,追分だんご本舗,35.69039797,139.7053993,1
2022/11/14,大久保の犬御用屋敷跡,35.69874968,139.7163266,1
2022/11/14,小笠原伯爵邸,35.69833581,139.7175229,1
2022/11/14,市谷亀岡八幡宮,35.69269837,139.7337663,1
2022/11/14,氷おばけ,35.69528624,139.7003299,1
2022/11/14,皆中稲荷神社,35.70103677,139.699434,1
2022/11/14,市谷の杜 本と活字館,35.69609657,139.7317976,1
2022/11/14,西向天神社,35.69627083,139.7112572,1
2022/11/14,法善寺,35.69661064,139.7125554,1
2022/11/15,新宿区立佐伯祐三アトリエ記念館,35.72083804,139.6936458,2
2022/11/15,福の湯,35.72174828,139.6948797,2
2022/11/15,三遊亭円朝旧居跡,35.68893841,139.7132528,2
2022/11/15,禿坂,35.69014963,139.713757,2
2022/11/15,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,1
2022/11/15,太宗寺,35.68985772,139.7093475,1
2022/11/15,新宿末廣亭,35.69123885,139.7059679,1
2022/11/15,早稲田大学大隈記念講堂,35.7088995,139.7215998,1
2022/11/15,雷電稲荷神社,35.68958759,139.7047985,1
2022/11/15,内村鑑三終焉の地（今井館聖書講堂跡）,35.7018601,139.6915269,1
2022/11/15,新宿区立中村彝アトリエ記念館,35.72086417,139.7011667,1
2022/11/15,新宿御苑,35.68895148,139.7065312,1
2022/11/15,東京おもちゃ美術館,35.68954838,139.7180754,1
2022/11/15,水道碑記,35.68747445,139.7151035,1
2022/11/15,薬王院,35.71814647,139.6972239,1
2022/11/15,追分だんご本舗,35.69039797,139.7053993,1
2022/11/15,美術愛住館,35.68833279,139.7187352,1
2022/11/15,小泉八雲旧居跡,35.69138698,139.7172332,1
2022/11/15,二葉亭四迷旧居跡,35.68452904,139.7282034,1
2022/11/15,塩湯,35.68736553,139.7273666,1
2022/11/15,服部半蔵の墓,35.6847774,139.7252905,1
2022/11/15,東福院,35.68604969,139.7236276,1
2022/11/15,西念寺,35.68463797,139.7254407,1
2022/11/15,帝国データバンク史料館,35.69091208,139.7291797,1
2022/11/15,斎藤茂吉終焉の地,35.68676425,139.7161067,1
2022/11/15,新宿歴史博物館,35.68994921,139.7254086,1
2022/11/15,釣り文化資料館,35.6908293,139.7195023,1
2022/11/15,早稲田大学 坪内博士記念演劇博物館,35.70995361,139.7195184,1
2022/11/15,西迎寺,35.69128677,139.7208917,1
2022/11/16,馬水槽,35.6921712,139.701156,2
2022/11/16,経王寺,35.69925066,139.7253656,2
2022/11/16,SOMPO美術館,35.69251103,139.6965426,1
2022/11/16,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,1
2022/11/16,中村屋サロン美術館,35.69177474,139.7021753,1
2022/11/16,天ぷら新宿つな八 総本店,35.69083366,139.703511,1
2022/11/16,天ぷら船橋屋 新宿本店,35.69102536,139.7033072,1
2022/11/16,平和祈念展示資料館,35.69140876,139.6925998,1
2022/11/16,新宿末廣亭,35.69123885,139.7059679,1
2022/11/16,鏑木清方旧居跡,35.70328023,139.7313094,1
2022/11/16,おとめ山公園,35.71768045,139.7016066,1
2022/11/16,ゆ〜ザ中井,35.71609071,139.689011,1
2022/11/16,地蔵坂,35.70128507,139.7387123,1
2022/11/16,新宿区立中村彝アトリエ記念館,35.72086417,139.7011667,1
2022/11/16,新宿区立林芙美子記念館,35.71576841,139.6841186,1
2022/11/16,毘沙門天 善國寺,35.70152467,139.7394741,1
2022/11/16,薬王院,35.71814647,139.6972239,1
2022/11/16,追分だんご本舗,35.69039797,139.7053993,1
2022/11/16,柳湯,35.69899799,139.7265351,1
2022/11/16,滝沢馬琴終焉の地,35.67984927,139.7194058,1
2022/11/16,鰻坂,35.69680233,139.7357672,1
2022/11/16,有島武郎旧居跡,35.70236978,139.7229195,1
2022/11/17,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,2
2022/11/17,中村屋サロン美術館,35.69177474,139.7021753,2
2022/11/17,天ぷら新宿つな八 総本店,35.69083366,139.703511,2
2022/11/17,天ぷら船橋屋 新宿本店,35.69102536,139.7033072,2
2022/11/17,雷電稲荷神社,35.68958759,139.7047985,1
2022/11/17,馬水槽,35.6921712,139.701156,1
2022/11/17,め乃惣,35.70181654,139.7398603,1
2022/11/17,俳句文学館,35.70468726,139.695459,1
2022/11/17,地蔵坂,35.70128507,139.7387123,1
2022/11/17,志賀直哉旧宅跡,35.71038919,139.7036612,1
2022/11/17,柏湯,35.70671282,139.6933293,1
2022/11/17,毘沙門天 善國寺,35.70152467,139.7394741,1
2022/11/17,宮城道雄記念館,35.69964274,139.736647,1
2022/11/17,鰻坂,35.69680233,139.7357672,1
2022/11/17,市谷の杜 本と活字館,35.69609657,139.7317976,1
2022/11/18,SOMPO美術館,35.69251103,139.6965426,1
2022/11/18,中村屋サロン美術館,35.69177474,139.7021753,1
2022/11/18,天ぷら新宿つな八 総本店,35.69083366,139.703511,1
2022/11/18,天ぷら船橋屋 新宿本店,35.69102536,139.7033072,1
2022/11/18,馬水槽,35.6921712,139.701156,1
2022/11/18,柏湯,35.70671282,139.6933293,1
2022/11/18,氷おばけ,35.69528624,139.7003299,1
2022/11/19,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,4
2022/11/19,中村屋サロン美術館,35.69177474,139.7021753,4
2022/11/19,天ぷら新宿つな八 総本店,35.69083366,139.703511,4
2022/11/19,天ぷら船橋屋 新宿本店,35.69102536,139.7033072,4
2022/11/19,馬水槽,35.6921712,139.701156,4
2022/11/19,おとめ山公園,35.71768045,139.7016066,4
2022/11/19,ゆ〜ザ中井,35.71609071,139.689011,4
2022/11/19,三の輪湯,35.7137213,139.682005,4
2022/11/19,山文,35.72189635,139.681769,4
2022/11/19,新宿区立中村彝アトリエ記念館,35.72086417,139.7011667,4
2022/11/19,新宿区立佐伯祐三アトリエ記念館,35.72083804,139.6936458,4
2022/11/19,新宿区立林芙美子記念館,35.71576841,139.6841186,4
2022/11/19,松の湯,35.71083348,139.6839416,4
2022/11/19,栄湯,35.72057237,139.6782339,4
2022/11/19,洋菓子店シュマーレ,35.7193137,139.6739799,4
2022/11/19,福の湯,35.72174828,139.6948797,4
2022/11/19,落合秋艸堂跡（會津八一旧居跡）,35.71862556,139.6914464,4
2022/11/19,薬王院,35.71814647,139.6972239,4
2022/11/19,世界湯,35.71467517,139.6996003,2
2022/11/19,玄国寺,35.70913907,139.7070301,2
2022/11/19,松井須磨子の墓,35.70304499,139.7271574,2
2022/11/19,SOMPO美術館,35.69251103,139.6965426,1
2022/11/19,太宗寺,35.68985772,139.7093475,1
2022/11/19,小泉八雲終焉の地,35.69911561,139.7052866,1
2022/11/19,早稲田大学大隈記念講堂,35.7088995,139.7215998,1
2022/11/19,泉鏡花旧居跡,35.70202128,139.7297591,1
2022/11/19,矢来能楽堂,35.70287075,139.7325808,1
2022/11/19,竹の湯,35.70659956,139.7345924,1
2022/11/19,鏑木清方旧居跡,35.70328023,139.7313094,1
2022/11/19,elm green coffee,35.70484844,139.7346354,1
2022/11/19,東京オペラシティ アートギャラリー,35.68245499,139.6869296,1
2022/11/19,毘沙門天 善國寺,35.70152467,139.7394741,1
2022/11/19,田村虎蔵旧居跡,35.7041471,139.7400105,1
2022/11/19,第三玉乃湯,35.70285332,139.7384763,1
2022/11/19,西條八十旧居跡,35.6983968,139.6941394,1
2022/11/19,赤城神社,35.70481794,139.7360301,1
2022/11/19,夏目漱石誕生の地,35.70569787,139.7203177,1
2022/11/19,尾崎紅葉旧居跡,35.70131557,139.734925,1
2022/11/19,島村抱月終焉の地（芸術倶楽部跡）,35.70244819,139.7357297,1
2022/11/19,経王寺,35.69925066,139.7253656,1
2022/11/19,諏訪神社,35.70904324,139.7076738,1
2022/11/19,厳嶋神社,35.69756036,139.7132742,1
2022/11/19,坪内逍遙旧居跡・文芸協会演劇研究所跡,35.69702451,139.7142184,1
2022/11/19,大久保の犬御用屋敷跡,35.69874968,139.7163266,1
2022/11/19,東宝湯,35.69835324,139.7120619,1
2022/11/19,永福寺,35.69811799,139.7125018,1
2022/11/19,草間彌生美術館,35.70335428,139.7265244,1
2022/11/19,夏目漱石終焉の地,35.70383346,139.7252691,1
2022/11/19,新宿区立漱石山房記念館,35.70392058,139.7255373,1
2022/11/19,金沢浴場,35.7000653,139.7103077,1
2022/11/19,西向天神社,35.69627083,139.7112572,1
2022/11/19,法善寺,35.69661064,139.7125554,1
2022/11/20,天ぷら新宿つな八 総本店,35.69083366,139.703511,3
2022/11/20,天ぷら船橋屋 新宿本店,35.69102536,139.7033072,3
2022/11/20,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,2
2022/11/20,中村屋サロン美術館,35.69177474,139.7021753,2
2022/11/20,熱海湯,35.70055757,139.7405523,2
2022/11/20,花園神社,35.69353487,139.7053349,2
2022/11/20,馬水槽,35.6921712,139.701156,2
2022/11/20,尾崎紅葉旧居跡,35.70131557,139.734925,2
2022/11/20,新宿末廣亭,35.69123885,139.7059679,1
2022/11/20,雷電稲荷神社,35.68958759,139.7047985,1
2022/11/20,新宿御苑 楽羽亭,35.68587105,139.7071427,1
2022/11/20,追分だんご本舗,35.69039797,139.7053993,1
2022/11/20,二葉亭四迷旧居跡,35.68452904,139.7282034,1
2022/11/20,塩湯,35.68736553,139.7273666,1
2022/11/20,服部半蔵の墓,35.6847774,139.7252905,1
2022/11/20,東福院,35.68604969,139.7236276,1
2022/11/20,西念寺,35.68463797,139.7254407,1
2022/11/20,小笠原伯爵邸,35.69833581,139.7175229,1
2022/11/20,統計資料館,35.70012194,139.7152859,1
2022/11/21,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,2
2022/11/21,中村屋サロン美術館,35.69177474,139.7021753,2
2022/11/21,馬水槽,35.6921712,139.701156,2
2022/11/21,SOMPO美術館,35.69251103,139.6965426,1
2022/11/21,天ぷら新宿つな八 総本店,35.69083366,139.703511,1
2022/11/21,天ぷら船橋屋 新宿本店,35.69102536,139.7033072,1
2022/11/21,平和祈念展示資料館,35.69140876,139.6925998,1
2022/11/22,成子天神社,35.69616627,139.6923852,1
2022/11/22,二葉亭四迷旧居跡,35.68452904,139.7282034,1
2022/11/22,塩湯,35.68736553,139.7273666,1
2022/11/23,夏目漱石誕生の地,35.70569787,139.7203177,2
2022/11/23,東京オペラシティ アートギャラリー,35.68245499,139.6869296,1
2022/11/23,消防博物館,35.68816722,139.7199476,1
2022/11/23,合羽坂,35.69280729,139.7244591,1
2022/11/23,釣り文化資料館,35.6908293,139.7195023,1
2022/11/23,西迎寺,35.69128677,139.7208917,1
2022/11/24,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,2
2022/11/24,中村屋サロン美術館,35.69177474,139.7021753,2
2022/11/24,天ぷら船橋屋 新宿本店,35.69102536,139.7033072,2
2022/11/24,馬水槽,35.6921712,139.701156,2
2022/11/24,SOMPO美術館,35.69251103,139.6965426,1
2022/11/24,平和祈念展示資料館,35.69140876,139.6925998,1
2022/11/24,花園神社,35.69353487,139.7053349,1
2022/11/24,追分だんご本舗,35.69039797,139.7053993,1
2022/11/24,滝沢馬琴終焉の地,35.67984927,139.7194058,1
2022/11/25,矢来能楽堂,35.70287075,139.7325808,2
2022/11/25,赤城神社,35.70481794,139.7360301,1
2022/11/25,夏目漱石誕生の地,35.70569787,139.7203177,1
2022/11/25,鶴巻湯,35.70778003,139.7227532,1
2022/11/25,夏目漱石終焉の地,35.70383346,139.7252691,1
2022/11/25,新宿区立漱石山房記念館,35.70392058,139.7255373,1
2022/11/25,有島武郎旧居跡,35.70236978,139.7229195,1
2022/11/26,SOMPO美術館,35.69251103,139.6965426,6
2022/11/26,天ぷら船橋屋 新宿本店,35.69102536,139.7033072,6
2022/11/26,馬水槽,35.6921712,139.701156,6
2022/11/26,中村屋サロン美術館,35.69177474,139.7021753,5
2022/11/26,天ぷら新宿つな八 総本店,35.69083366,139.703511,4
2022/11/26,平和祈念展示資料館,35.69140876,139.6925998,4
2022/11/26,夏目漱石終焉の地,35.70383346,139.7252691,4
2022/11/26,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,3
2022/11/26,早稲田大学大隈記念講堂,35.7088995,139.7215998,2
2022/11/26,泉鏡花旧居跡,35.70202128,139.7297591,2
2022/11/26,熱海湯,35.70055757,139.7405523,2
2022/11/26,矢来能楽堂,35.70287075,139.7325808,2
2022/11/26,竹の湯,35.70659956,139.7345924,2
2022/11/26,鏑木清方旧居跡,35.70328023,139.7313094,2
2022/11/26,elm green coffee,35.70484844,139.7346354,2
2022/11/26,め乃惣,35.70181654,139.7398603,2
2022/11/26,地蔵坂,35.70128507,139.7387123,2
2022/11/26,東京オペラシティ アートギャラリー,35.68245499,139.6869296,2
2022/11/26,毘沙門天 善國寺,35.70152467,139.7394741,2
2022/11/26,田村虎蔵旧居跡,35.7041471,139.7400105,2
2022/11/26,第三玉乃湯,35.70285332,139.7384763,2
2022/11/26,赤城神社,35.70481794,139.7360301,2
2022/11/26,夏目漱石誕生の地,35.70569787,139.7203177,2
2022/11/26,尾崎紅葉旧居跡,35.70131557,139.734925,2
2022/11/26,島村抱月終焉の地（芸術倶楽部跡）,35.70244819,139.7357297,2
2022/11/26,柳湯,35.69899799,139.7265351,2
2022/11/26,経王寺,35.69925066,139.7253656,2
2022/11/26,宮城道雄記念館,35.69964274,139.736647,2
