日付,スポット名,緯度,経度,クリック数
2022/10/22,小泉八雲旧居跡,35.69138698,139.7172332,10
2022/10/22,松の湯,35.71083348,139.6839416,9
2022/10/22,禿坂,35.69014963,139.713757,9
2022/10/22,世界湯,35.71467517,139.6996003,8
2022/10/22,新宿区立中村彝アトリエ記念館,35.72086417,139.7011667,8
2022/10/22,福の湯,35.72174828,139.6948797,8
2022/10/22,三遊亭円朝旧居跡,35.68893841,139.7132528,6
2022/10/22,三の輪湯,35.7137213,139.682005,5
2022/10/22,合羽坂,35.69280729,139.7244591,5
2022/10/22,成子天神社,35.69616627,139.6923852,5
2022/10/22,永福寺,35.69811799,139.7125018,5
2022/10/22,第三玉乃湯,35.70285332,139.7384763,5
2022/10/22,落合秋艸堂跡（會津八一旧居跡）,35.71862556,139.6914464,5
2022/10/22,elm green coffee,35.70484844,139.7346354,4
2022/10/22,ゆ〜ザ中井,35.71609071,139.689011,4
2022/10/22,鰻坂,35.69680233,139.7357672,4
2022/10/22,大星湯,35.69448462,139.7173727,3
2022/10/22,市谷の杜 本と活字館,35.69609657,139.7317976,3
2022/10/22,市谷亀岡八幡宮,35.69269837,139.7337663,3
2022/10/22,新宿末廣亭,35.69123885,139.7059679,3
2022/10/22,新宿歴史博物館,35.68994921,139.7254086,3
2022/10/22,柳湯,35.69899799,139.7265351,3
2022/10/22,熱海湯,35.70055757,139.7405523,3
2022/10/22,皆中稲荷神社,35.70103677,139.699434,3
2022/10/22,経王寺,35.69925066,139.7253656,3
2022/10/22,聖徳記念絵画館,35.67873811,139.717657,3
2022/10/22,西念寺,35.68463797,139.7254407,3
2022/10/22,金沢浴場,35.7000653,139.7103077,3
2022/10/22,め乃惣,35.70181654,139.7398603,2
2022/10/22,二葉亭四迷旧居跡,35.68452904,139.7282034,2
2022/10/22,地蔵坂,35.70128507,139.7387123,2
2022/10/22,坪内逍遙旧居跡・文芸協会演劇研究所跡,35.69702451,139.7142184,2
2022/10/22,宮城道雄記念館,35.69964274,139.736647,2
2022/10/22,尾崎紅葉旧居跡,35.70131557,139.734925,2
2022/10/22,島村抱月終焉の地（芸術倶楽部跡）,35.70244819,139.7357297,2
2022/10/22,帝国データバンク史料館,35.69091208,139.7291797,2
2022/10/22,平和祈念展示資料館,35.69140876,139.6925998,2
2022/10/22,弁天湯,35.69540823,139.7148782,2
2022/10/22,志賀直哉旧宅跡,35.71038919,139.7036612,2
2022/10/22,文学座アトリエ,35.68351816,139.7191429,2
2022/10/22,斎藤茂吉終焉の地,35.68676425,139.7161067,2
2022/10/22,新宿区立林芙美子記念館,35.71576841,139.6841186,2
2022/10/22,日本オリンピックミュージアム,35.67485111,139.7151625,2
2022/10/22,早稲田大学 坪内博士記念演劇博物館,35.70995361,139.7195184,2
2022/10/22,服部半蔵の墓,35.6847774,139.7252905,2
2022/10/22,松井須磨子の墓,35.70304499,139.7271574,2
2022/10/22,毘沙門天 善國寺,35.70152467,139.7394741,2
2022/10/22,水道碑記,35.68747445,139.7151035,2
2022/10/22,泉鏡花旧居跡,35.70202128,139.7297591,2
2022/10/22,竹の湯,35.70659956,139.7345924,2
2022/10/22,諏訪神社,35.70904324,139.7076738,2
2022/10/22,釣り文化資料館,35.6908293,139.7195023,2
2022/10/22,鏑木清方旧居跡,35.70328023,139.7313094,2
2022/10/22,雷電稲荷神社,35.68958759,139.7047985,2
2022/10/22,小笠原伯爵邸,35.69833581,139.7175229,2
2022/10/22,SOMPO美術館,35.69251103,139.6965426,1
2022/10/22,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,1
2022/10/22,中村屋サロン美術館,35.69177474,139.7021753,1
2022/10/22,佐藤美術館,35.68149201,139.7148514,1
2022/10/22,厳嶋神社,35.69756036,139.7132742,1
2022/10/22,夏目漱石終焉の地,35.70383346,139.7252691,1
2022/10/22,天ぷら新宿つな八 総本店,35.69083366,139.703511,1
2022/10/22,天ぷら船橋屋 新宿本店,35.69102536,139.7033072,1
2022/10/22,新宿区立漱石山房記念館,35.70392058,139.7255373,1
2022/10/22,新宿御苑 楽羽亭,35.68587105,139.7071427,1
2022/10/22,有島武郎旧居跡,35.70236978,139.7229195,1
2022/10/22,木組み博物館,35.70792813,139.71726,1
2022/10/22,東京おもちゃ美術館,35.68954838,139.7180754,1
2022/10/22,東京オペラシティ アートギャラリー,35.68245499,139.6869296,1
2022/10/22,東宝湯,35.69835324,139.7120619,1
2022/10/22,東福院,35.68604969,139.7236276,1
2022/10/22,柏湯,35.70671282,139.6933293,1
2022/10/22,氷おばけ,35.69528624,139.7003299,1
2022/10/22,法善寺,35.69661064,139.7125554,1
2022/10/22,滝沢馬琴終焉の地,35.67984927,139.7194058,1
2022/10/22,玄国寺,35.70913907,139.7070301,1
2022/10/22,田村虎蔵旧居跡,35.7041471,139.7400105,1
2022/10/22,矢来能楽堂,35.70287075,139.7325808,1
2022/10/22,草間彌生美術館,35.70335428,139.7265244,1
2022/10/22,西向天神社,35.69627083,139.7112572,1
2022/10/22,西條八十旧居跡,35.6983968,139.6941394,1
2022/10/22,西迎寺,35.69128677,139.7208917,1
2022/10/22,赤城神社,35.70481794,139.7360301,1
2022/10/22,追分だんご本舗,35.69039797,139.7053993,1
2022/10/22,金泉湯,35.7099449,139.7123516,1
2022/10/22,馬水槽,35.6921712,139.701156,1
2022/10/22,鶴巻湯,35.70778003,139.7227532,1
2022/10/23,東福院,35.68604969,139.7236276,31
2022/10/23,西念寺,35.68463797,139.7254407,28
2022/10/23,太宗寺,35.68985772,139.7093475,25
2022/10/23,稲荷鬼王神社,35.69775205,139.7053134,25
2022/10/23,花園神社,35.69353487,139.7053349,24
2022/10/23,皆中稲荷神社,35.70103677,139.699434,22
2022/10/23,二葉亭四迷旧居跡,35.68452904,139.7282034,20
2022/10/23,新宿末廣亭,35.69123885,139.7059679,19
2022/10/23,新宿歴史博物館,35.68994921,139.7254086,19
2022/10/23,塩湯,35.68736553,139.7273666,18
2022/10/23,水道碑記,35.68747445,139.7151035,17
2022/10/23,禿坂,35.69014963,139.713757,16
2022/10/23,弁天湯,35.69540823,139.7148782,15
2022/10/23,木組み博物館,35.70792813,139.71726,15
2022/10/23,松の湯,35.71083348,139.6839416,15
2022/10/23,合羽坂,35.69280729,139.7244591,14
2022/10/23,鈴木三重吉終焉の地（「赤い鳥」社跡）,35.69547793,139.7043371,14
2022/10/23,平和祈念展示資料館,35.69140876,139.6925998,13
2022/10/23,新宿御苑,35.68895148,139.7065312,13
2022/10/23,金泉湯,35.7099449,139.7123516,13
2022/10/23,三遊亭円朝旧居跡,35.68893841,139.7132528,12
2022/10/23,服部半蔵の墓,35.6847774,139.7252905,12
2022/10/23,雷電稲荷神社,35.68958759,139.7047985,12
2022/10/23,め乃惣,35.70181654,139.7398603,11
2022/10/23,夏目漱石誕生の地,35.70569787,139.7203177,11
2022/10/23,高麗博物館,35.69847522,139.7036719,11
2022/10/23,天ぷら新宿つな八 総本店,35.69083366,139.703511,10
2022/10/23,小泉八雲旧居跡,35.69138698,139.7172332,10
2022/10/23,西迎寺,35.69128677,139.7208917,10
2022/10/23,万年湯,35.70084944,139.7035056,9
2022/10/23,世界湯,35.71467517,139.6996003,9
2022/10/23,地蔵坂,35.70128507,139.7387123,9
2022/10/23,新宿区立漱石山房記念館,35.70392058,139.7255373,9
2022/10/23,氷おばけ,35.69528624,139.7003299,9
2022/10/23,熱海湯,35.70055757,139.7405523,9
2022/10/23,内村鑑三終焉の地（今井館聖書講堂跡）,35.7018601,139.6915269,8
2022/10/23,斎藤茂吉終焉の地,35.68676425,139.7161067,8
2022/10/23,福の湯,35.72174828,139.6948797,8
2022/10/23,釣り文化資料館,35.6908293,139.7195023,8
2022/10/23,鰻坂,35.69680233,139.7357672,8
2022/10/23,三の輪湯,35.7137213,139.682005,7
2022/10/23,宮城道雄記念館,35.69964274,139.736647,7
2022/10/23,新宿御苑 楽羽亭,35.68587105,139.7071427,7
2022/10/23,柳湯,35.69899799,139.7265351,7
2022/10/23,第三玉乃湯,35.70285332,139.7384763,7
2022/10/23,島崎藤村旧居跡,35.69792631,139.7061718,6
2022/10/23,市谷亀岡八幡宮,35.69269837,139.7337663,6
2022/10/23,松井須磨子の墓,35.70304499,139.7271574,6
2022/10/23,毘沙門天 善國寺,35.70152467,139.7394741,6
2022/10/23,消防博物館,35.68816722,139.7199476,6
2022/10/23,美術愛住館,35.68833279,139.7187352,6
2022/10/23,西條八十旧居跡,35.6983968,139.6941394,6
2022/10/23,金沢浴場,35.7000653,139.7103077,6
2022/10/23,SOMPO美術館,35.69251103,139.6965426,5
2022/10/23,夏目漱石終焉の地,35.70383346,139.7252691,5
2022/10/23,有島武郎旧居跡,35.70236978,139.7229195,5
2022/10/23,田村虎蔵旧居跡,35.7041471,139.7400105,5
2022/10/23,経王寺,35.69925066,139.7253656,5
2022/10/23,西向天神社,35.69627083,139.7112572,5
2022/10/23,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,4
2022/10/23,大星湯,35.69448462,139.7173727,4
2022/10/23,小泉八雲終焉の地,35.69911561,139.7052866,4
2022/10/23,帝国データバンク史料館,35.69091208,139.7291797,4
2022/10/23,成子天神社,35.69616627,139.6923852,4
2022/10/23,東京おもちゃ美術館,35.68954838,139.7180754,4
2022/10/23,竹の湯,35.70659956,139.7345924,4
2022/10/23,市谷の杜 本と活字館,35.69609657,139.7317976,3
2022/10/23,文学座アトリエ,35.68351816,139.7191429,3
2022/10/23,東宝湯,35.69835324,139.7120619,3
2022/10/23,栄湯,35.72057237,139.6782339,3
2022/10/23,永井荷風旧居跡,35.69533417,139.7169274,3
2022/10/23,草間彌生美術館,35.70335428,139.7265244,3
2022/10/23,鶴巻湯,35.70778003,139.7227532,3
2022/10/23,大久保の犬御用屋敷跡,35.69874968,139.7163266,3
2022/10/23,小笠原伯爵邸,35.69833581,139.7175229,3
2022/10/23,ゆ〜ザ中井,35.71609071,139.689011,2
2022/10/23,中村屋サロン美術館,35.69177474,139.7021753,2
2022/10/23,佐藤美術館,35.68149201,139.7148514,2
2022/10/23,坪内逍遙旧居跡・文芸協会演劇研究所跡,35.69702451,139.7142184,2
2022/10/23,尾崎紅葉旧居跡,35.70131557,139.734925,2
2022/10/23,滝沢馬琴終焉の地,35.67984927,139.7194058,2
2022/10/23,追分だんご本舗,35.69039797,139.7053993,2
2022/10/23,俳句文学館,35.70468726,139.695459,1
2022/10/23,山文,35.72189635,139.681769,1
2022/10/23,島村抱月終焉の地（芸術倶楽部跡）,35.70244819,139.7357297,1
2022/10/23,新宿区立佐伯祐三アトリエ記念館,35.72083804,139.6936458,1
2022/10/23,日本オリンピックミュージアム,35.67485111,139.7151625,1
2022/10/23,早稲田大学大隈記念講堂,35.7088995,139.7215998,1
2022/10/23,東京オペラシティ アートギャラリー,35.68245499,139.6869296,1
2022/10/23,柏湯,35.70671282,139.6933293,1
2022/10/23,永福寺,35.69811799,139.7125018,1
2022/10/23,洋菓子店シュマーレ,35.7193137,139.6739799,1
2022/10/23,玄国寺,35.70913907,139.7070301,1
2022/10/23,矢来能楽堂,35.70287075,139.7325808,1
2022/10/23,統計資料館,35.70012194,139.7152859,1
2022/10/23,聖徳記念絵画館,35.67873811,139.717657,1
2022/10/23,諏訪神社,35.70904324,139.7076738,1
2022/10/23,馬水槽,35.6921712,139.701156,1
2022/10/24,統計資料館,35.70012194,139.7152859,59
2022/10/24,氷おばけ,35.69528624,139.7003299,21
2022/10/24,花園神社,35.69353487,139.7053349,13
2022/10/24,小笠原伯爵邸,35.69833581,139.7175229,11
2022/10/24,馬水槽,35.6921712,139.701156,10
2022/10/24,平和祈念展示資料館,35.69140876,139.6925998,9
2022/10/24,弁天湯,35.69540823,139.7148782,8
2022/10/24,SOMPO美術館,35.69251103,139.6965426,7
2022/10/24,大星湯,35.69448462,139.7173727,7
2022/10/24,新宿末廣亭,35.69123885,139.7059679,7
2022/10/24,斎藤茂吉終焉の地,35.68676425,139.7161067,6
2022/10/24,新宿歴史博物館,35.68994921,139.7254086,6
2022/10/24,栄湯,35.72057237,139.6782339,6
2022/10/24,永福寺,35.69811799,139.7125018,6
2022/10/24,三の輪湯,35.7137213,139.682005,5
2022/10/24,合羽坂,35.69280729,139.7244591,5
2022/10/24,永井荷風旧居跡,35.69533417,139.7169274,5
2022/10/24,雷電稲荷神社,35.68958759,139.7047985,5
2022/10/24,厳嶋神社,35.69756036,139.7132742,4
2022/10/24,坪内逍遙旧居跡・文芸協会演劇研究所跡,35.69702451,139.7142184,4
2022/10/24,東宝湯,35.69835324,139.7120619,4
2022/10/24,法善寺,35.69661064,139.7125554,4
2022/10/24,西向天神社,35.69627083,139.7112572,4
2022/10/24,西條八十旧居跡,35.6983968,139.6941394,4
2022/10/24,三遊亭円朝旧居跡,35.68893841,139.7132528,3
2022/10/24,二葉亭四迷旧居跡,35.68452904,139.7282034,3
2022/10/24,塩湯,35.68736553,139.7273666,3
2022/10/24,夏目漱石終焉の地,35.70383346,139.7252691,3
2022/10/24,天ぷら船橋屋 新宿本店,35.69102536,139.7033072,3
2022/10/24,太宗寺,35.68985772,139.7093475,3
2022/10/24,成子天神社,35.69616627,139.6923852,3
2022/10/24,文学座アトリエ,35.68351816,139.7191429,3
2022/10/24,新宿御苑,35.68895148,139.7065312,3
2022/10/24,東京オペラシティ アートギャラリー,35.68245499,139.6869296,3
2022/10/24,東福院,35.68604969,139.7236276,3
2022/10/24,松井須磨子の墓,35.70304499,139.7271574,3
2022/10/24,熱海湯,35.70055757,139.7405523,3
2022/10/24,金沢浴場,35.7000653,139.7103077,3
2022/10/24,大久保の犬御用屋敷跡,35.69874968,139.7163266,3
2022/10/24,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,2
2022/10/24,世界湯,35.71467517,139.6996003,2
2022/10/24,夏目漱石誕生の地,35.70569787,139.7203177,2
2022/10/24,天ぷら新宿つな八 総本店,35.69083366,139.703511,2
2022/10/24,小泉八雲旧居跡,35.69138698,139.7172332,2
2022/10/24,市谷亀岡八幡宮,35.69269837,139.7337663,2
2022/10/24,志賀直哉旧宅跡,35.71038919,139.7036612,2
2022/10/24,新宿区立漱石山房記念館,35.70392058,139.7255373,2
2022/10/24,日本オリンピックミュージアム,35.67485111,139.7151625,2
2022/10/24,毘沙門天 善國寺,35.70152467,139.7394741,2
2022/10/24,泉鏡花旧居跡,35.70202128,139.7297591,2
2022/10/24,洋菓子店シュマーレ,35.7193137,139.6739799,2
2022/10/24,滝沢馬琴終焉の地,35.67984927,139.7194058,2
2022/10/24,福の湯,35.72174828,139.6948797,2
2022/10/24,禿坂,35.69014963,139.713757,2
2022/10/24,稲荷鬼王神社,35.69775205,139.7053134,2
2022/10/24,竹の湯,35.70659956,139.7345924,2
2022/10/24,第三玉乃湯,35.70285332,139.7384763,2
2022/10/24,諏訪神社,35.70904324,139.7076738,2
2022/10/24,追分だんご本舗,35.69039797,139.7053993,2
2022/10/24,釣り文化資料館,35.6908293,139.7195023,2
2022/10/24,め乃惣,35.70181654,139.7398603,1
2022/10/24,中村屋サロン美術館,35.69177474,139.7021753,1
2022/10/24,佐藤美術館,35.68149201,139.7148514,1
2022/10/24,俳句文学館,35.70468726,139.695459,1
2022/10/24,内村鑑三終焉の地（今井館聖書講堂跡）,35.7018601,139.6915269,1
2022/10/24,地蔵坂,35.70128507,139.7387123,1
2022/10/24,市谷の杜 本と活字館,35.69609657,139.7317976,1
2022/10/24,新宿区立林芙美子記念館,35.71576841,139.6841186,1
2022/10/24,東京おもちゃ美術館,35.68954838,139.7180754,1
2022/10/24,柳湯,35.69899799,139.7265351,1
2022/10/24,水道碑記,35.68747445,139.7151035,1
2022/10/24,消防博物館,35.68816722,139.7199476,1
2022/10/24,田村虎蔵旧居跡,35.7041471,139.7400105,1
2022/10/24,皆中稲荷神社,35.70103677,139.699434,1
2022/10/24,矢来能楽堂,35.70287075,139.7325808,1
2022/10/24,経王寺,35.69925066,139.7253656,1
2022/10/24,聖徳記念絵画館,35.67873811,139.717657,1
2022/10/24,草間彌生美術館,35.70335428,139.7265244,1
2022/10/24,西念寺,35.68463797,139.7254407,1
2022/10/24,西迎寺,35.69128677,139.7208917,1
2022/10/24,金泉湯,35.7099449,139.7123516,1
2022/10/24,鈴木三重吉終焉の地（「赤い鳥」社跡）,35.69547793,139.7043371,1
2022/10/24,鏑木清方旧居跡,35.70328023,139.7313094,1
2022/10/24,鰻坂,35.69680233,139.7357672,1
2022/10/25,花園神社,35.69353487,139.7053349,13
2022/10/25,氷おばけ,35.69528624,139.7003299,9
2022/10/25,皆中稲荷神社,35.70103677,139.699434,9
2022/10/25,天ぷら船橋屋 新宿本店,35.69102536,139.7033072,7
2022/10/25,金沢浴場,35.7000653,139.7103077,7
2022/10/25,禿坂,35.69014963,139.713757,6
2022/10/25,SOMPO美術館,35.69251103,139.6965426,5
2022/10/25,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,5
2022/10/25,中村屋サロン美術館,35.69177474,139.7021753,5
2022/10/25,追分だんご本舗,35.69039797,139.7053993,5
2022/10/25,馬水槽,35.6921712,139.701156,5
2022/10/25,三遊亭円朝旧居跡,35.68893841,139.7132528,4
2022/10/25,夏目漱石誕生の地,35.70569787,139.7203177,4
2022/10/25,大星湯,35.69448462,139.7173727,4
2022/10/25,天ぷら新宿つな八 総本店,35.69083366,139.703511,3
2022/10/25,太宗寺,35.68985772,139.7093475,3
2022/10/25,志賀直哉旧宅跡,35.71038919,139.7036612,3
2022/10/25,成子天神社,35.69616627,139.6923852,3
2022/10/25,新宿末廣亭,35.69123885,139.7059679,3
2022/10/25,統計資料館,35.70012194,139.7152859,3
2022/10/25,夏目漱石終焉の地,35.70383346,139.7252691,2
2022/10/25,弁天湯,35.69540823,139.7148782,2
2022/10/25,早稲田大学 坪内博士記念演劇博物館,35.70995361,139.7195184,2
2022/10/25,柳湯,35.69899799,139.7265351,2
2022/10/25,永井荷風旧居跡,35.69533417,139.7169274,2
2022/10/25,玄国寺,35.70913907,139.7070301,2
2022/10/25,経王寺,35.69925066,139.7253656,2
2022/10/25,西向天神社,35.69627083,139.7112572,2
2022/10/25,西條八十旧居跡,35.6983968,139.6941394,2
2022/10/25,雷電稲荷神社,35.68958759,139.7047985,2
2022/10/25,elm green coffee,35.70484844,139.7346354,1
2022/10/25,万年湯,35.70084944,139.7035056,1
2022/10/25,亮朝院本堂,35.71200517,139.7136712,1
2022/10/25,佐藤美術館,35.68149201,139.7148514,1
2022/10/25,内村鑑三終焉の地（今井館聖書講堂跡）,35.7018601,139.6915269,1
2022/10/25,厳嶋神社,35.69756036,139.7132742,1
2022/10/25,坪内逍遙旧居跡・文芸協会演劇研究所跡,35.69702451,139.7142184,1
2022/10/25,塩湯,35.68736553,139.7273666,1
2022/10/25,小泉八雲旧居跡,35.69138698,139.7172332,1
2022/10/25,小泉八雲終焉の地,35.69911561,139.7052866,1
2022/10/25,島崎藤村旧居跡,35.69792631,139.7061718,1
2022/10/25,平和祈念展示資料館,35.69140876,139.6925998,1
2022/10/25,新宿御苑,35.68895148,139.7065312,1
2022/10/25,日本オリンピックミュージアム,35.67485111,139.7151625,1
2022/10/25,有島武郎旧居跡,35.70236978,139.7229195,1
2022/10/25,東京オペラシティ アートギャラリー,35.68245499,139.6869296,1
2022/10/25,東福院,35.68604969,139.7236276,1
2022/10/25,松井須磨子の墓,35.70304499,139.7271574,1
2022/10/25,水道碑記,35.68747445,139.7151035,1
2022/10/25,法善寺,35.69661064,139.7125554,1
2022/10/25,田村虎蔵旧居跡,35.7041471,139.7400105,1
2022/10/25,竹の湯,35.70659956,139.7345924,1
2022/10/25,美術愛住館,35.68833279,139.7187352,1
2022/10/25,聖徳記念絵画館,35.67873811,139.717657,1
2022/10/25,諏訪神社,35.70904324,139.7076738,1
2022/10/25,金泉湯,35.7099449,139.7123516,1
2022/10/25,鈴木三重吉終焉の地（「赤い鳥」社跡）,35.69547793,139.7043371,1
2022/10/25,鰻坂,35.69680233,139.7357672,1
2022/10/25,鶴巻湯,35.70778003,139.7227532,1
2022/10/25,大久保の犬御用屋敷跡,35.69874968,139.7163266,1
2022/10/25,小笠原伯爵邸,35.69833581,139.7175229,1
2022/10/26,花園神社,35.69353487,139.7053349,39
2022/10/26,坪内逍遙旧居跡・文芸協会演劇研究所跡,35.69702451,139.7142184,12
2022/10/26,東宝湯,35.69835324,139.7120619,10
2022/10/26,佐藤美術館,35.68149201,139.7148514,8
2022/10/26,夏目漱石誕生の地,35.70569787,139.7203177,8
2022/10/26,SOMPO美術館,35.69251103,139.6965426,7
2022/10/26,永福寺,35.69811799,139.7125018,7
2022/10/26,馬水槽,35.6921712,139.701156,7
2022/10/26,中村屋サロン美術館,35.69177474,139.7021753,6
2022/10/26,帝国データバンク史料館,35.69091208,139.7291797,6
2022/10/26,弁天湯,35.69540823,139.7148782,6
2022/10/26,ゆ〜ザ中井,35.71609071,139.689011,5
2022/10/26,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,5
2022/10/26,三の輪湯,35.7137213,139.682005,5
2022/10/26,厳嶋神社,35.69756036,139.7132742,5
2022/10/26,新宿区立佐伯祐三アトリエ記念館,35.72083804,139.6936458,5
2022/10/26,金沢浴場,35.7000653,139.7103077,5
2022/10/26,志賀直哉旧宅跡,35.71038919,139.7036612,4
2022/10/26,法善寺,35.69661064,139.7125554,4
2022/10/26,皆中稲荷神社,35.70103677,139.699434,4
2022/10/26,草間彌生美術館,35.70335428,139.7265244,4
2022/10/26,諏訪神社,35.70904324,139.7076738,4
2022/10/26,万年湯,35.70084944,139.7035056,3
2022/10/26,世界湯,35.71467517,139.6996003,3
2022/10/26,天ぷら船橋屋 新宿本店,35.69102536,139.7033072,3
2022/10/26,市谷の杜 本と活字館,35.69609657,139.7317976,3
2022/10/26,平和祈念展示資料館,35.69140876,139.6925998,3
2022/10/26,文学座アトリエ,35.68351816,139.7191429,3
2022/10/26,新宿区立中村彝アトリエ記念館,35.72086417,139.7011667,3
2022/10/26,新宿区立林芙美子記念館,35.71576841,139.6841186,3
2022/10/26,新宿末廣亭,35.69123885,139.7059679,3
2022/10/26,木組み博物館,35.70792813,139.71726,3
2022/10/26,東福院,35.68604969,139.7236276,3
2022/10/26,松井須磨子の墓,35.70304499,139.7271574,3
2022/10/26,栄湯,35.72057237,139.6782339,3
2022/10/26,福の湯,35.72174828,139.6948797,3
2022/10/26,西條八十旧居跡,35.6983968,139.6941394,3
2022/10/26,鈴木三重吉終焉の地（「赤い鳥」社跡）,35.69547793,139.7043371,3
2022/10/26,鰻坂,35.69680233,139.7357672,3
2022/10/26,大久保の犬御用屋敷跡,35.69874968,139.7163266,3
2022/10/26,おとめ山公園,35.71768045,139.7016066,2
2022/10/26,三遊亭円朝旧居跡,35.68893841,139.7132528,2
2022/10/26,二葉亭四迷旧居跡,35.68452904,139.7282034,2
2022/10/26,俳句文学館,35.70468726,139.695459,2
2022/10/26,内村鑑三終焉の地（今井館聖書講堂跡）,35.7018601,139.6915269,2
2022/10/26,合羽坂,35.69280729,139.7244591,2
2022/10/26,塩湯,35.68736553,139.7273666,2
2022/10/26,夏目漱石終焉の地,35.70383346,139.7252691,2
2022/10/26,太宗寺,35.68985772,139.7093475,2
2022/10/26,山文,35.72189635,139.681769,2
2022/10/26,市谷亀岡八幡宮,35.69269837,139.7337663,2
2022/10/26,成子天神社,35.69616627,139.6923852,2
2022/10/26,斎藤茂吉終焉の地,35.68676425,139.7161067,2
2022/10/26,新宿歴史博物館,35.68994921,139.7254086,2
2022/10/26,日本オリンピックミュージアム,35.67485111,139.7151625,2
2022/10/26,松の湯,35.71083348,139.6839416,2
2022/10/26,永井荷風旧居跡,35.69533417,139.7169274,2
2022/10/26,泉鏡花旧居跡,35.70202128,139.7297591,2
2022/10/26,矢来能楽堂,35.70287075,139.7325808,2
2022/10/26,竹の湯,35.70659956,139.7345924,2
2022/10/26,聖徳記念絵画館,35.67873811,139.717657,2
2022/10/26,落合秋艸堂跡（會津八一旧居跡）,35.71862556,139.6914464,2
2022/10/26,薬王院,35.71814647,139.6972239,2
2022/10/26,西念寺,35.68463797,139.7254407,2
2022/10/26,金泉湯,35.7099449,139.7123516,2
2022/10/26,鏑木清方旧居跡,35.70328023,139.7313094,2
2022/10/26,鶴巻湯,35.70778003,139.7227532,2
2022/10/26,elm green coffee,35.70484844,139.7346354,1
2022/10/26,亮朝院本堂,35.71200517,139.7136712,1
2022/10/26,大星湯,35.69448462,139.7173727,1
2022/10/26,天ぷら新宿つな八 総本店,35.69083366,139.703511,1
2022/10/26,小泉八雲旧居跡,35.69138698,139.7172332,1
2022/10/26,尾崎紅葉旧居跡,35.70131557,139.734925,1
2022/10/26,島村抱月終焉の地（芸術倶楽部跡）,35.70244819,139.7357297,1
2022/10/26,新宿区立漱石山房記念館,35.70392058,139.7255373,1
2022/10/26,新宿御苑,35.68895148,139.7065312,1
2022/10/26,新宿御苑 楽羽亭,35.68587105,139.7071427,1
2022/10/26,早稲田大学 坪内博士記念演劇博物館,35.70995361,139.7195184,1
2022/10/26,有島武郎旧居跡,35.70236978,139.7229195,1
2022/10/26,服部半蔵の墓,35.6847774,139.7252905,1
2022/10/26,東京おもちゃ美術館,35.68954838,139.7180754,1
2022/10/26,柳湯,35.69899799,139.7265351,1
2022/10/26,水道碑記,35.68747445,139.7151035,1
2022/10/26,洋菓子店シュマーレ,35.7193137,139.6739799,1
2022/10/26,消防博物館,35.68816722,139.7199476,1
2022/10/26,禿坂,35.69014963,139.713757,1
2022/10/26,経王寺,35.69925066,139.7253656,1
2022/10/26,統計資料館,35.70012194,139.7152859,1
2022/10/26,美術愛住館,35.68833279,139.7187352,1
2022/10/26,西向天神社,35.69627083,139.7112572,1
2022/10/26,追分だんご本舗,35.69039797,139.7053993,1
2022/10/26,雷電稲荷神社,35.68958759,139.7047985,1
2022/10/26,高麗博物館,35.69847522,139.7036719,1
2022/10/26,小笠原伯爵邸,35.69833581,139.7175229,1
2022/10/27,天ぷら新宿つな八 総本店,35.69083366,139.703511,29
2022/10/27,花園神社,35.69353487,139.7053349,21
2022/10/27,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,20
2022/10/27,松の湯,35.71083348,139.6839416,20
2022/10/27,馬水槽,35.6921712,139.701156,20
2022/10/27,二葉亭四迷旧居跡,35.68452904,139.7282034,19
2022/10/27,東福院,35.68604969,139.7236276,19
2022/10/27,雷電稲荷神社,35.68958759,139.7047985,19
2022/10/27,天ぷら船橋屋 新宿本店,35.69102536,139.7033072,18
2022/10/27,新宿末廣亭,35.69123885,139.7059679,17
2022/10/27,追分だんご本舗,35.69039797,139.7053993,16
2022/10/27,西念寺,35.68463797,139.7254407,14
2022/10/27,文学座アトリエ,35.68351816,139.7191429,13
2022/10/27,消防博物館,35.68816722,139.7199476,12
2022/10/27,斎藤茂吉終焉の地,35.68676425,139.7161067,11
2022/10/27,新宿御苑,35.68895148,139.7065312,11
2022/10/27,中村屋サロン美術館,35.69177474,139.7021753,10
2022/10/27,塩湯,35.68736553,139.7273666,10
2022/10/27,美術愛住館,35.68833279,139.7187352,10
2022/10/27,太宗寺,35.68985772,139.7093475,9
2022/10/27,水道碑記,35.68747445,139.7151035,9
2022/10/27,市谷の杜 本と活字館,35.69609657,139.7317976,8
2022/10/27,新宿歴史博物館,35.68994921,139.7254086,8
2022/10/27,服部半蔵の墓,35.6847774,139.7252905,8
2022/10/27,世界湯,35.71467517,139.6996003,7
2022/10/27,佐藤美術館,35.68149201,139.7148514,7
