日付,種別,種類,区分,頭数(頭)
2023-01-10,こ牛,,本日と畜,0.0
2023-01-10,こ牛,,上場頭数(生体),0.0
2023-01-10,こ牛,,上場頭数(搬入),0.0
2023-01-11,牛,和牛,本日と畜,313.0
2023-01-11,牛,和牛,上場頭数(生体),309.0
2023-01-11,牛,和牛,上場頭数(搬入),94.0
2023-01-11,牛,交雑種,本日と畜,87.0
2023-01-11,牛,交雑種,上場頭数(生体),115.0
2023-01-11,牛,交雑種,上場頭数(搬入),4.0
2023-01-11,牛,乳牛,本日と畜,12.0
2023-01-11,牛,乳牛,上場頭数(生体),0.0
2023-01-11,牛,乳牛,上場頭数(搬入),38.0
2023-01-11,牛,計,本日と畜,412.0
2023-01-11,牛,計,上場頭数(生体),424.0
2023-01-11,牛,計,上場頭数(搬入),136.0
2023-01-11,馬,,本日と畜,0.0
2023-01-11,馬,,上場頭数(生体),0.0
2023-01-11,馬,,上場頭数(搬入),0.0
2023-01-11,豚,,本日と畜,996.0
2023-01-11,豚,,上場頭数(生体),1111.0
2023-01-11,豚,,上場頭数(搬入),1.0
2023-01-11,こ牛,,本日と畜,0.0
2023-01-11,こ牛,,上場頭数(生体),0.0
2023-01-11,こ牛,,上場頭数(搬入),0.0
2023-01-12,牛,和牛,本日と畜,288.0
2023-01-12,牛,和牛,上場頭数(生体),313.0
2023-01-12,牛,和牛,上場頭数(搬入),78.0
2023-01-12,牛,交雑種,本日と畜,128.0
2023-01-12,牛,交雑種,上場頭数(生体),88.0
2023-01-12,牛,交雑種,上場頭数(搬入),154.0
2023-01-12,牛,乳牛,本日と畜,0.0
2023-01-12,牛,乳牛,上場頭数(生体),12.0
2023-01-12,牛,乳牛,上場頭数(搬入),49.5
2023-01-12,牛,計,本日と畜,416.0
2023-01-12,牛,計,上場頭数(生体),413.0
2023-01-12,牛,計,上場頭数(搬入),281.5
2023-01-12,馬,,本日と畜,0.0
2023-01-12,馬,,上場頭数(生体),0.0
2023-01-12,馬,,上場頭数(搬入),0.0
2023-01-12,豚,,本日と畜,1123.0
2023-01-12,豚,,上場頭数(生体),1034.0
2023-01-12,豚,,上場頭数(搬入),0.0
2023-01-12,こ牛,,本日と畜,0.0
2023-01-12,こ牛,,上場頭数(生体),0.0
2023-01-12,こ牛,,上場頭数(搬入),4.0
2023-01-13,牛,和牛,本日と畜,270.0
2023-01-13,牛,和牛,上場頭数(生体),287.0
2023-01-13,牛,和牛,上場頭数(搬入),39.0
2023-01-13,牛,交雑種,本日と畜,78.0
2023-01-13,牛,交雑種,上場頭数(生体),128.0
2023-01-13,牛,交雑種,上場頭数(搬入),35.0
2023-01-13,牛,乳牛,本日と畜,0.0
2023-01-13,牛,乳牛,上場頭数(生体),0.0
2023-01-13,牛,乳牛,上場頭数(搬入),97.0
2023-01-13,牛,計,本日と畜,348.0
2023-01-13,牛,計,上場頭数(生体),415.0
2023-01-13,牛,計,上場頭数(搬入),171.0
2023-01-13,馬,,本日と畜,0.0
2023-01-13,馬,,上場頭数(生体),0.0
2023-01-13,馬,,上場頭数(搬入),0.0
2023-01-13,豚,,本日と畜,898.0
2023-01-13,豚,,上場頭数(生体),1162.0
2023-01-13,豚,,上場頭数(搬入),6.0
2023-01-13,こ牛,,本日と畜,0.0
2023-01-13,こ牛,,上場頭数(生体),0.0
2023-01-13,こ牛,,上場頭数(搬入),0.0
2023-01-16,牛,和牛,本日と畜,268.0
2023-01-16,牛,和牛,上場頭数(生体),269.0
2023-01-16,牛,和牛,上場頭数(搬入),18.0
2023-01-16,牛,交雑種,本日と畜,147.0
2023-01-16,牛,交雑種,上場頭数(生体),78.0
2023-01-16,牛,交雑種,上場頭数(搬入),42.0
2023-01-16,牛,乳牛,本日と畜,0.0
2023-01-16,牛,乳牛,上場頭数(生体),0.0
2023-01-16,牛,乳牛,上場頭数(搬入),85.0
2023-01-16,牛,計,本日と畜,415.0
2023-01-16,牛,計,上場頭数(生体),347.0
2023-01-16,牛,計,上場頭数(搬入),145.0
2023-01-16,馬,,本日と畜,0.0
2023-01-16,馬,,上場頭数(生体),0.0
2023-01-16,馬,,上場頭数(搬入),0.0
2023-01-16,豚,,本日と畜,915.0
2023-01-16,豚,,上場頭数(生体),948.0
2023-01-16,豚,,上場頭数(搬入),1.0
2023-01-16,こ牛,,本日と畜,0.0
2023-01-16,こ牛,,上場頭数(生体),0.0
2023-01-16,こ牛,,上場頭数(搬入),1.0
2023-01-17,牛,和牛,本日と畜,283.0
2023-01-17,牛,和牛,上場頭数(生体),268.0
2023-01-17,牛,和牛,上場頭数(搬入),23.0
2023-01-17,牛,交雑種,本日と畜,61.0
2023-01-17,牛,交雑種,上場頭数(生体),147.0
2023-01-17,牛,交雑種,上場頭数(搬入),0.0
2023-01-17,牛,乳牛,本日と畜,0.0
2023-01-17,牛,乳牛,上場頭数(生体),0.0
2023-01-17,牛,乳牛,上場頭数(搬入),37.5
2023-01-17,牛,計,本日と畜,344.0
2023-01-17,牛,計,上場頭数(生体),415.0
2023-01-17,牛,計,上場頭数(搬入),60.5
2023-01-17,馬,,本日と畜,0.0
2023-01-17,馬,,上場頭数(生体),0.0
2023-01-17,馬,,上場頭数(搬入),0.0
2023-01-17,豚,,本日と畜,833.0
2023-01-17,豚,,上場頭数(生体),990.0
2023-01-17,豚,,上場頭数(搬入),12.0
2023-01-17,こ牛,,本日と畜,0.0
2023-01-17,こ牛,,上場頭数(生体),0.0
2023-01-17,こ牛,,上場頭数(搬入),0.0
2023-01-18,牛,和牛,本日と畜,263.0
2023-01-18,牛,和牛,上場頭数(生体),284.0
2023-01-18,牛,和牛,上場頭数(搬入),118.0
2023-01-18,牛,交雑種,本日と畜,138.0
2023-01-18,牛,交雑種,上場頭数(生体),61.0
2023-01-18,牛,交雑種,上場頭数(搬入),128.0
2023-01-18,牛,乳牛,本日と畜,3.0
2023-01-18,牛,乳牛,上場頭数(生体),0.0
2023-01-18,牛,乳牛,上場頭数(搬入),84.0
2023-01-18,牛,計,本日と畜,404.0
2023-01-18,牛,計,上場頭数(生体),345.0
2023-01-18,牛,計,上場頭数(搬入),330.0
2023-01-18,馬,,本日と畜,0.0
2023-01-18,馬,,上場頭数(生体),0.0
2023-01-18,馬,,上場頭数(搬入),0.0
2023-01-18,豚,,本日と畜,992.0
2023-01-18,豚,,上場頭数(生体),834.0
2023-01-18,豚,,上場頭数(搬入),0.0
2023-01-18,こ牛,,本日と畜,0.0
2023-01-18,こ牛,,上場頭数(生体),0.0
2023-01-18,こ牛,,上場頭数(搬入),3.0
2023-01-19,牛,和牛,本日と畜,255.0
2023-01-19,牛,和牛,上場頭数(生体),263.0
2023-01-19,牛,和牛,上場頭数(搬入),92.0
2023-01-19,牛,交雑種,本日と畜,82.0
2023-01-19,牛,交雑種,上場頭数(生体),138.0
2023-01-19,牛,交雑種,上場頭数(搬入),79.0
2023-01-19,牛,乳牛,本日と畜,0.0
2023-01-19,牛,乳牛,上場頭数(生体),3.0
2023-01-19,牛,乳牛,上場頭数(搬入),81.5
2023-01-19,牛,計,本日と畜,337.0
2023-01-19,牛,計,上場頭数(生体),404.0
2023-01-19,牛,計,上場頭数(搬入),252.5
2023-01-19,馬,,本日と畜,0.0
2023-01-19,馬,,上場頭数(生体),0.0
2023-01-19,馬,,上場頭数(搬入),0.0
2023-01-19,豚,,本日と畜,1079.0
2023-01-19,豚,,上場頭数(生体),992.0
2023-01-19,豚,,上場頭数(搬入),0.0
2023-01-19,こ牛,,本日と畜,0.0
2023-01-19,こ牛,,上場頭数(生体),0.0
2023-01-19,こ牛,,上場頭数(搬入),1.0
2023-01-20,牛,和牛,本日と畜,280.0
2023-01-20,牛,和牛,上場頭数(生体),257.0
2023-01-20,牛,和牛,上場頭数(搬入),42.0
2023-01-20,牛,交雑種,本日と畜,69.0
2023-01-20,牛,交雑種,上場頭数(生体),82.0
2023-01-20,牛,交雑種,上場頭数(搬入),14.0
2023-01-20,牛,乳牛,本日と畜,0.0
2023-01-20,牛,乳牛,上場頭数(生体),0.0
2023-01-20,牛,乳牛,上場頭数(搬入),62.5
2023-01-20,牛,計,本日と畜,349.0
2023-01-20,牛,計,上場頭数(生体),339.0
2023-01-20,牛,計,上場頭数(搬入),118.5
2023-01-20,馬,,本日と畜,0.0
2023-01-20,馬,,上場頭数(生体),0.0
2023-01-20,馬,,上場頭数(搬入),0.0
2023-01-20,豚,,本日と畜,866.0
2023-01-20,豚,,上場頭数(生体),1117.0
2023-01-20,豚,,上場頭数(搬入),6.0
2023-01-20,こ牛,,本日と畜,0.0
2023-01-20,こ牛,,上場頭数(生体),0.0
2023-01-20,こ牛,,上場頭数(搬入),0.0
2023-01-23,牛,和牛,本日と畜,240.0
2023-01-23,牛,和牛,上場頭数(生体),280.0
2023-01-23,牛,和牛,上場頭数(搬入),51.0
2023-01-23,牛,交雑種,本日と畜,89.0
2023-01-23,牛,交雑種,上場頭数(生体),69.0
2023-01-23,牛,交雑種,上場頭数(搬入),39.0
2023-01-23,牛,乳牛,本日と畜,0.0
2023-01-23,牛,乳牛,上場頭数(生体),0.0
2023-01-23,牛,乳牛,上場頭数(搬入),65.0
2023-01-23,牛,計,本日と畜,329.0
2023-01-23,牛,計,上場頭数(生体),349.0
2023-01-23,牛,計,上場頭数(搬入),155.0
2023-01-23,馬,,本日と畜,0.0
2023-01-23,馬,,上場頭数(生体),0.0
2023-01-23,馬,,上場頭数(搬入),0.0
2023-01-23,豚,,本日と畜,926.0
2023-01-23,豚,,上場頭数(生体),904.0
2023-01-23,豚,,上場頭数(搬入),1.0
2023-01-23,こ牛,,本日と畜,0.0
2023-01-23,こ牛,,上場頭数(生体),0.0
2023-01-23,こ牛,,上場頭数(搬入),2.0
2023-01-24,牛,和牛,本日と畜,221.0
2023-01-24,牛,和牛,上場頭数(生体),240.0
2023-01-24,牛,和牛,上場頭数(搬入),21.0
2023-01-24,牛,交雑種,本日と畜,69.0
2023-01-24,牛,交雑種,上場頭数(生体),89.0
2023-01-24,牛,交雑種,上場頭数(搬入),2.0
2023-01-24,牛,乳牛,本日と畜,0.0
2023-01-24,牛,乳牛,上場頭数(生体),0.0
2023-01-24,牛,乳牛,上場頭数(搬入),46.5
2023-01-24,牛,計,本日と畜,290.0
2023-01-24,牛,計,上場頭数(生体),329.0
2023-01-24,牛,計,上場頭数(搬入),69.5
2023-01-24,馬,,本日と畜,0.0
2023-01-24,馬,,上場頭数(生体),0.0
2023-01-24,馬,,上場頭数(搬入),0.0
2023-01-24,豚,,本日と畜,596.0
2023-01-24,豚,,上場頭数(生体),926.0
2023-01-24,豚,,上場頭数(搬入),8.0
2023-01-24,こ牛,,本日と畜,0.0
2023-01-24,こ牛,,上場頭数(生体),0.0
2023-01-24,こ牛,,上場頭数(搬入),0.0
2023-01-25,牛,和牛,本日と畜,227.0
2023-01-25,牛,和牛,上場頭数(生体),220.0
2023-01-25,牛,和牛,上場頭数(搬入),101.5
2023-01-25,牛,交雑種,本日と畜,63.0
2023-01-25,牛,交雑種,上場頭数(生体),69.0
2023-01-25,牛,交雑種,上場頭数(搬入),121.0
2023-01-25,牛,乳牛,本日と畜,0.0
2023-01-25,牛,乳牛,上場頭数(生体),0.0
2023-01-25,牛,乳牛,上場頭数(搬入),64.0
2023-01-25,牛,計,本日と畜,290.0
2023-01-25,牛,計,上場頭数(生体),289.0
2023-01-25,牛,計,上場頭数(搬入),286.5
2023-01-25,馬,,本日と畜,0.0
2023-01-25,馬,,上場頭数(生体),0.0
2023-01-25,馬,,上場頭数(搬入),0.0
2023-01-25,豚,,本日と畜,714.0
2023-01-25,豚,,上場頭数(生体),684.0
2023-01-25,豚,,上場頭数(搬入),1.0
2023-01-25,こ牛,,本日と畜,0.0
2023-01-25,こ牛,,上場頭数(生体),0.0
2023-01-25,こ牛,,上場頭数(搬入),2.0
2023-01-26,牛,和牛,本日と畜,166.0
2023-01-26,牛,和牛,上場頭数(生体),227.0
2023-01-26,牛,和牛,上場頭数(搬入),60.5
2023-01-26,牛,交雑種,本日と畜,79.0
2023-01-26,牛,交雑種,上場頭数(生体),63.0
2023-01-26,牛,交雑種,上場頭数(搬入),33.0
2023-01-26,牛,乳牛,本日と畜,3.0
2023-01-26,牛,乳牛,上場頭数(生体),0.0
2023-01-26,牛,乳牛,上場頭数(搬入),87.0
2023-01-26,牛,計,本日と畜,248.0
2023-01-26,牛,計,上場頭数(生体),290.0
2023-01-26,牛,計,上場頭数(搬入),180.5
2023-01-26,馬,,本日と畜,0.0
2023-01-26,馬,,上場頭数(生体),0.0
2023-01-26,馬,,上場頭数(搬入),0.0
2023-01-26,豚,,本日と畜,919.0
2023-01-26,豚,,上場頭数(生体),713.0
2023-01-26,豚,,上場頭数(搬入),0.0
2023-01-26,こ牛,,本日と畜,0.0
2023-01-26,こ牛,,上場頭数(生体),0.0
2023-01-26,こ牛,,上場頭数(搬入),0.0
2023-01-27,牛,和牛,本日と畜,186.0
2023-01-27,牛,和牛,上場頭数(生体),166.0
2023-01-27,牛,和牛,上場頭数(搬入),52.0
2023-01-27,牛,交雑種,本日と畜,61.0
2023-01-27,牛,交雑種,上場頭数(生体),79.0
2023-01-27,牛,交雑種,上場頭数(搬入),16.0
2023-01-27,牛,乳牛,本日と畜,0.0
2023-01-27,牛,乳牛,上場頭数(生体),3.0
2023-01-27,牛,乳牛,上場頭数(搬入),71.0
2023-01-27,牛,計,本日と畜,247.0
2023-01-27,牛,計,上場頭数(生体),248.0
2023-01-27,牛,計,上場頭数(搬入),139.0
2023-01-27,馬,,本日と畜,0.0
2023-01-27,馬,,上場頭数(生体),0.0
2023-01-27,馬,,上場頭数(搬入),0.0
2023-01-27,豚,,本日と畜,751.0
2023-01-27,豚,,上場頭数(生体),919.0
2023-01-27,豚,,上場頭数(搬入),6.0
2023-01-27,こ牛,,本日と畜,0.0
2023-01-27,こ牛,,上場頭数(生体),0.0
2023-01-27,こ牛,,上場頭数(搬入),0.0
2023-01-30,牛,和牛,本日と畜,179.0
2023-01-30,牛,和牛,上場頭数(生体),187.0
2023-01-30,牛,和牛,上場頭数(搬入),30.0
2023-01-30,牛,交雑種,本日と畜,87.0
2023-01-30,牛,交雑種,上場頭数(生体),61.0
2023-01-30,牛,交雑種,上場頭数(搬入),54.0
2023-01-30,牛,乳牛,本日と畜,0.0
2023-01-30,牛,乳牛,上場頭数(生体),0.0
2023-01-30,牛,乳牛,上場頭数(搬入),47.0
2023-01-30,牛,計,本日と畜,266.0
2023-01-30,牛,計,上場頭数(生体),248.0
2023-01-30,牛,計,上場頭数(搬入),131.0
2023-01-30,馬,,本日と畜,0.0
2023-01-30,馬,,上場頭数(生体),0.0
2023-01-30,馬,,上場頭数(搬入),0.0
2023-01-30,豚,,本日と畜,683.0
2023-01-30,豚,,上場頭数(生体),751.0
2023-01-30,豚,,上場頭数(搬入),0.0
2023-01-30,こ牛,,本日と畜,0.0
2023-01-30,こ牛,,上場頭数(生体),0.0
2023-01-30,こ牛,,上場頭数(搬入),0.0
2023-01-31,牛,和牛,本日と畜,303.0
2023-01-31,牛,和牛,上場頭数(生体),178.0
2023-01-31,牛,和牛,上場頭数(搬入),20.0
2023-01-31,牛,交雑種,本日と畜,81.0
2023-01-31,牛,交雑種,上場頭数(生体),87.0
2023-01-31,牛,交雑種,上場頭数(搬入),0.0
2023-01-31,牛,乳牛,本日と畜,12.0
2023-01-31,牛,乳牛,上場頭数(生体),0.0
2023-01-31,牛,乳牛,上場頭数(搬入),65.5
2023-01-31,牛,計,本日と畜,396.0
2023-01-31,牛,計,上場頭数(生体),265.0
2023-01-31,牛,計,上場頭数(搬入),85.5
2023-01-31,馬,,本日と畜,0.0
2023-01-31,馬,,上場頭数(生体),0.0
2023-01-31,馬,,上場頭数(搬入),0.0
2023-01-31,豚,,本日と畜,695.0
2023-01-31,豚,,上場頭数(生体),683.0
2023-01-31,豚,,上場頭数(搬入),0.0
2023-01-31,こ牛,,本日と畜,0.0
2023-01-31,こ牛,,上場頭数(生体),0.0
2023-01-31,こ牛,,上場頭数(搬入),4.0
2023-02-01,牛,和牛,本日と畜,266.0
2023-02-01,牛,和牛,上場頭数(生体),304.0
2023-02-01,牛,和牛,上場頭数(搬入),84.0
2023-02-01,牛,交雑種,本日と畜,132.0
2023-02-01,牛,交雑種,上場頭数(生体),81.0
2023-02-01,牛,交雑種,上場頭数(搬入),148.0
2023-02-01,牛,乳牛,本日と畜,1.0
2023-02-01,牛,乳牛,上場頭数(生体),12.0
2023-02-01,牛,乳牛,上場頭数(搬入),74.0
2023-02-01,牛,計,本日と畜,399.0
2023-02-01,牛,計,上場頭数(生体),397.0
2023-02-01,牛,計,上場頭数(搬入),306.0
2023-02-01,馬,,本日と畜,0.0
2023-02-01,馬,,上場頭数(生体),0.0
2023-02-01,馬,,上場頭数(搬入),0.0
2023-02-01,豚,,本日と畜,704.0
2023-02-01,豚,,上場頭数(生体),753.0
2023-02-01,豚,,上場頭数(搬入),0.0
2023-02-01,こ牛,,本日と畜,0.0
2023-02-01,こ牛,,上場頭数(生体),0.0
2023-02-01,こ牛,,上場頭数(搬入),0.0
2023-02-02,牛,和牛,本日と畜,210.0
2023-02-02,牛,和牛,上場頭数(生体),269.0
2023-02-02,牛,和牛,上場頭数(搬入),43.0
2023-02-02,牛,交雑種,本日と畜,52.0
2023-02-02,牛,交雑種,上場頭数(生体),132.0
2023-02-02,牛,交雑種,上場頭数(搬入),42.0
2023-02-02,牛,乳牛,本日と畜,0.0
2023-02-02,牛,乳牛,上場頭数(生体),1.0
2023-02-02,牛,乳牛,上場頭数(搬入),53.5
2023-02-02,牛,計,本日と畜,262.0
2023-02-02,牛,計,上場頭数(生体),402.0
2023-02-02,牛,計,上場頭数(搬入),138.5
2023-02-02,馬,,本日と畜,0.0
2023-02-02,馬,,上場頭数(生体),0.0
2023-02-02,馬,,上場頭数(搬入),0.0
2023-02-02,豚,,本日と畜,833.0
2023-02-02,豚,,上場頭数(生体),704.0
2023-02-02,豚,,上場頭数(搬入),0.0
2023-02-02,こ牛,,本日と畜,0.0
2023-02-02,こ牛,,上場頭数(生体),0.0
2023-02-02,こ牛,,上場頭数(搬入),2.0
2023-02-03,牛,和牛,本日と畜,338.0
2023-02-03,牛,和牛,上場頭数(生体),210.0
2023-02-03,牛,和牛,上場頭数(搬入),43.0
2023-02-03,牛,交雑種,本日と畜,75.0
2023-02-03,牛,交雑種,上場頭数(生体),52.0
2023-02-03,牛,交雑種,上場頭数(搬入),5.0
2023-02-03,牛,乳牛,本日と畜,0.0
2023-02-03,牛,乳牛,上場頭数(生体),0.0
2023-02-03,牛,乳牛,上場頭数(搬入),77.0
2023-02-03,牛,計,本日と畜,413.0
2023-02-03,牛,計,上場頭数(生体),262.0
2023-02-03,牛,計,上場頭数(搬入),125.0
2023-02-03,馬,,本日と畜,0.0
2023-02-03,馬,,上場頭数(生体),0.0
2023-02-03,馬,,上場頭数(搬入),0.0
2023-02-03,豚,,本日と畜,708.0
2023-02-03,豚,,上場頭数(生体),924.0
2023-02-03,豚,,上場頭数(搬入),6.0
2023-02-03,こ牛,,本日と畜,0.0
2023-02-03,こ牛,,上場頭数(生体),0.0
2023-02-03,こ牛,,上場頭数(搬入),0.0
2023-02-06,牛,和牛,本日と畜,302.0
2023-02-06,牛,和牛,上場頭数(生体),340.0
2023-02-06,牛,和牛,上場頭数(搬入),25.0
2023-02-06,牛,交雑種,本日と畜,111.0
2023-02-06,牛,交雑種,上場頭数(生体),75.0
2023-02-06,牛,交雑種,上場頭数(搬入),52.0
2023-02-06,牛,乳牛,本日と畜,0.0
2023-02-06,牛,乳牛,上場頭数(生体),0.0
2023-02-06,牛,乳牛,上場頭数(搬入),74.0
2023-02-06,牛,計,本日と畜,413.0
2023-02-06,牛,計,上場頭数(生体),415.0
2023-02-06,牛,計,上場頭数(搬入),151.0
2023-02-06,馬,,本日と畜,0.0
2023-02-06,馬,,上場頭数(生体),0.0
2023-02-06,馬,,上場頭数(搬入),0.0
2023-02-06,豚,,本日と畜,933.0
2023-02-06,豚,,上場頭数(生体),766.0
2023-02-06,豚,,上場頭数(搬入),1.0
2023-02-06,こ牛,,本日と畜,0.0
2023-02-06,こ牛,,上場頭数(生体),0.0
2023-02-06,こ牛,,上場頭数(搬入),0.0
2023-02-07,牛,和牛,本日と畜,239.0
2023-02-07,牛,和牛,上場頭数(生体),302.0
2023-02-07,牛,和牛,上場頭数(搬入),20.0
2023-02-07,牛,交雑種,本日と畜,95.0
2023-02-07,牛,交雑種,上場頭数(生体),111.0
2023-02-07,牛,交雑種,上場頭数(搬入),3.0
2023-02-07,牛,乳牛,本日と畜,0.0
2023-02-07,牛,乳牛,上場頭数(生体),0.0
2023-02-07,牛,乳牛,上場頭数(搬入),54.0
2023-02-07,牛,計,本日と畜,334.0
2023-02-07,牛,計,上場頭数(生体),413.0
2023-02-07,牛,計,上場頭数(搬入),77.0
2023-02-07,馬,,本日と畜,0.0
2023-02-07,馬,,上場頭数(生体),0.0
2023-02-07,馬,,上場頭数(搬入),0.0
2023-02-07,豚,,本日と畜,755.0
2023-02-07,豚,,上場頭数(生体),971.0
2023-02-07,豚,,上場頭数(搬入),10.0
2023-02-07,こ牛,,本日と畜,0.0
2023-02-07,こ牛,,上場頭数(生体),0.0
2023-02-07,こ牛,,上場頭数(搬入),0.0
2023-02-08,牛,和牛,本日と畜,287.0
2023-02-08,牛,和牛,上場頭数(生体),239.0
2023-02-08,牛,和牛,上場頭数(搬入),87.0
2023-02-08,牛,交雑種,本日と畜,83.0
2023-02-08,牛,交雑種,上場頭数(生体),95.0
2023-02-08,牛,交雑種,上場頭数(搬入),101.0
2023-02-08,牛,乳牛,本日と畜,12.0
2023-02-08,牛,乳牛,上場頭数(生体),0.0
2023-02-08,牛,乳牛,上場頭数(搬入),58.0
2023-02-08,牛,計,本日と畜,382.0
2023-02-08,牛,計,上場頭数(生体),334.0
2023-02-08,牛,計,上場頭数(搬入),246.0
2023-02-08,馬,,本日と畜,0.0
2023-02-08,馬,,上場頭数(生体),0.0
2023-02-08,馬,,上場頭数(搬入),0.0
2023-02-08,豚,,本日と畜,869.0
2023-02-08,豚,,上場頭数(生体),809.0
2023-02-08,豚,,上場頭数(搬入),0.0
2023-02-08,こ牛,,本日と畜,0.0
2023-02-08,こ牛,,上場頭数(生体),0.0
2023-02-08,こ牛,,上場頭数(搬入),0.0
2023-02-09,牛,和牛,本日と畜,229.0
2023-02-09,牛,和牛,上場頭数(生体),287.0
2023-02-09,牛,和牛,上場頭数(搬入),83.0
2023-02-09,牛,交雑種,本日と畜,60.0
2023-02-09,牛,交雑種,上場頭数(生体),83.0
2023-02-09,牛,交雑種,上場頭数(搬入),74.0
2023-02-09,牛,乳牛,本日と畜,4.0
2023-02-09,牛,乳牛,上場頭数(生体),12.0
2023-02-09,牛,乳牛,上場頭数(搬入),84.0
2023-02-09,牛,計,本日と畜,293.0
2023-02-09,牛,計,上場頭数(生体),382.0
2023-02-09,牛,計,上場頭数(搬入),241.0
2023-02-09,馬,,本日と畜,0.0
2023-02-09,馬,,上場頭数(生体),0.0
2023-02-09,馬,,上場頭数(搬入),0.0
2023-02-09,豚,,本日と畜,1023.0
2023-02-09,豚,,上場頭数(生体),869.0
2023-02-09,豚,,上場頭数(搬入),0.0
2023-02-09,こ牛,,本日と畜,0.0
2023-02-09,こ牛,,上場頭数(生体),0.0
2023-02-09,こ牛,,上場頭数(搬入),1.0
2023-02-10,牛,和牛,本日と畜,255.0
2023-02-10,牛,和牛,上場頭数(生体),229.0
2023-02-10,牛,和牛,上場頭数(搬入),53.0
2023-02-10,牛,交雑種,本日と畜,61.0
2023-02-10,牛,交雑種,上場頭数(生体),60.0
2023-02-10,牛,交雑種,上場頭数(搬入),14.0
2023-02-10,牛,乳牛,本日と畜,0.0
2023-02-10,牛,乳牛,上場頭数(生体),4.0
2023-02-10,牛,乳牛,上場頭数(搬入),57.0
2023-02-10,牛,計,本日と畜,316.0
2023-02-10,牛,計,上場頭数(生体),293.0
2023-02-10,牛,計,上場頭数(搬入),124.0
2023-02-10,馬,,本日と畜,0.0
2023-02-10,馬,,上場頭数(生体),0.0
2023-02-10,馬,,上場頭数(搬入),0.0
2023-02-10,豚,,本日と畜,804.0
2023-02-10,豚,,上場頭数(生体),1023.0
2023-02-10,豚,,上場頭数(搬入),16.0
2023-02-10,こ牛,,本日と畜,0.0
2023-02-10,こ牛,,上場頭数(生体),0.0
2023-02-10,こ牛,,上場頭数(搬入),0.0
2023-02-13,牛,和牛,本日と畜,235.0
2023-02-13,牛,和牛,上場頭数(生体),255.0
2023-02-13,牛,和牛,上場頭数(搬入),30.0
2023-02-13,牛,交雑種,本日と畜,82.0
2023-02-13,牛,交雑種,上場頭数(生体),61.0
2023-02-13,牛,交雑種,上場頭数(搬入),30.0
2023-02-13,牛,乳牛,本日と畜,0.0
2023-02-13,牛,乳牛,上場頭数(生体),0.0
2023-02-13,牛,乳牛,上場頭数(搬入),85.5
2023-02-13,牛,計,本日と畜,317.0
2023-02-13,牛,計,上場頭数(生体),316.0
2023-02-13,牛,計,上場頭数(搬入),145.5
2023-02-13,馬,,本日と畜,0.0
2023-02-13,馬,,上場頭数(生体),0.0
2023-02-13,馬,,上場頭数(搬入),0.0
2023-02-13,豚,,本日と畜,785.0
2023-02-13,豚,,上場頭数(生体),854.0
2023-02-13,豚,,上場頭数(搬入),1.0
2023-02-13,こ牛,,本日と畜,0.0
2023-02-13,こ牛,,上場頭数(生体),0.0
2023-02-13,こ牛,,上場頭数(搬入),2.0
2023-02-14,牛,和牛,本日と畜,337.0
2023-02-14,牛,和牛,上場頭数(生体),235.0
2023-02-14,牛,和牛,上場頭数(搬入),9.0
2023-02-14,牛,交雑種,本日と畜,68.0
2023-02-14,牛,交雑種,上場頭数(生体),82.0
2023-02-14,牛,交雑種,上場頭数(搬入),1.0
2023-02-14,牛,乳牛,本日と畜,0.0
2023-02-14,牛,乳牛,上場頭数(生体),0.0
2023-02-14,牛,乳牛,上場頭数(搬入),16.0
2023-02-14,牛,計,本日と畜,405.0
2023-02-14,牛,計,上場頭数(生体),317.0
2023-02-14,牛,計,上場頭数(搬入),26.0
2023-02-14,馬,,本日と畜,0.0
2023-02-14,馬,,上場頭数(生体),0.0
2023-02-14,馬,,上場頭数(搬入),0.0
2023-02-14,豚,,本日と畜,663.0
2023-02-14,豚,,上場頭数(生体),785.0
2023-02-14,豚,,上場頭数(搬入),0.0
2023-02-14,こ牛,,本日と畜,0.0
2023-02-14,こ牛,,上場頭数(生体),0.0
2023-02-14,こ牛,,上場頭数(搬入),0.0
2023-02-15,牛,和牛,本日と畜,265.0
2023-02-15,牛,和牛,上場頭数(生体),337.0
2023-02-15,牛,和牛,上場頭数(搬入),83.0
2023-02-15,牛,交雑種,本日と畜,130.0
2023-02-15,牛,交雑種,上場頭数(生体),68.0
2023-02-15,牛,交雑種,上場頭数(搬入),83.0
2023-02-15,牛,乳牛,本日と畜,0.0
2023-02-15,牛,乳牛,上場頭数(生体),0.0
2023-02-15,牛,乳牛,上場頭数(搬入),64.0
2023-02-15,牛,計,本日と畜,395.0
2023-02-15,牛,計,上場頭数(生体),405.0
2023-02-15,牛,計,上場頭数(搬入),230.0
2023-02-15,馬,,本日と畜,0.0
2023-02-15,馬,,上場頭数(生体),0.0
2023-02-15,馬,,上場頭数(搬入),0.0
2023-02-15,豚,,本日と畜,700.0
2023-02-15,豚,,上場頭数(生体),663.0
2023-02-15,豚,,上場頭数(搬入),0.0
2023-02-15,こ牛,,本日と畜,0.0
2023-02-15,こ牛,,上場頭数(生体),0.0
2023-02-15,こ牛,,上場頭数(搬入),0.0
2023-02-16,牛,和牛,本日と畜,200.0
2023-02-16,牛,和牛,上場頭数(生体),265.0
