,三鷹市 固定資産台帳（令和2年度末）,,,,,,,,,（単位：円）
インフラ資産/土地,一般会計,市道第432号線(新川三丁目862-9),不明,15,0,15,,道路,15.99,㎡
インフラ資産/工作物,一般会計,市道第432号線(道路工作物(市道432号線 舗装道5.5m未満)),1974/2/18,2947607,2770744,176863,50,道路,19.93,ｍ
インフラ資産/土地,一般会計,市道第433号線(北野一丁目420-1),不明,169,0,169,,道路,169,㎡
インフラ資産/土地,一般会計,市道第433号線(北野一丁目420-12),不明,1,0,1,,道路,1.99,㎡
インフラ資産/土地,一般会計,市道第433号線(北野一丁目420-14),不明,1,0,1,,道路,1.99,㎡
インフラ資産/土地,一般会計,市道第433号線(北野一丁目420-3),不明,87,0,87,,道路,87,㎡
インフラ資産/土地,一般会計,市道第433号線(北野一丁目420-4),不明,32,0,32,,道路,32,㎡
インフラ資産/工作物,一般会計,市道第433号線(道路工作物(市道433号線 舗装道5.5m未満)),1974/2/18,9604496,9028183,576313,50,道路,64.94,ｍ
インフラ資産/土地,一般会計,市道第434号線(北野一丁目963-1),不明,106,0,106,,道路,106,㎡
インフラ資産/土地,一般会計,市道第434号線(北野一丁目977-2),不明,11,0,11,,道路,11,㎡
インフラ資産/土地,一般会計,市道第434号線(北野一丁目978-2),不明,27,0,27,,道路,27,㎡
インフラ資産/土地,一般会計,市道第434号線(北野一丁目978-3),不明,56,0,56,,道路,56,㎡
インフラ資産/土地,一般会計,市道第434号線(北野一丁目978-4),不明,19,0,19,,道路,19,㎡
インフラ資産/土地,一般会計,市道第434号線(北野一丁目980-1),不明,15,0,15,,道路,15,㎡
インフラ資産/工作物,一般会計,市道第434号線(道路工作物(市道434号線 舗装道5.5m未満)),1974/2/18,17274486,16237983,1036503,50,道路,116.8,ｍ
インフラ資産/土地,一般会計,市道第435号線(北野一丁目963-13),不明,136,0,136,,道路,136,㎡
インフラ資産/土地,一般会計,市道第435号線(北野一丁目963-9),不明,7,0,7,,道路,7.32,㎡
インフラ資産/工作物,一般会計,市道第435号線(道路工作物(市道435号線 舗装道5.5m未満)),1974/2/18,4141144,3892634,248510,50,道路,28,ｍ
インフラ資産/土地,一般会計,市道第436号線(新川一丁目650-49),不明,33,0,33,,道路,33,㎡
インフラ資産/土地,一般会計,市道第436号線(新川一丁目650-50),不明,33,0,33,,道路,33,㎡
インフラ資産/土地,一般会計,市道第436号線(新川一丁目650-51),不明,163,0,163,,道路,163,㎡
インフラ資産/土地,一般会計,市道第436号線(新川一丁目650-52),不明,165,0,165,,道路,165,㎡
インフラ資産/土地,一般会計,市道第436号線(新川一丁目650-60),不明,1,0,1,,道路,1.22,㎡
インフラ資産/工作物,一般会計,市道第436号線(道路工作物(市道436号線 舗装道5.5m未満)),1974/2/18,14178981,13328213,850768,50,道路,95.87,ｍ
インフラ資産/工作物,一般会計,市道第437号線(道路工作物(市道437号線 舗装道5.5m未満)),1974/2/18,10900082,10246047,654035,50,道路,73.7,ｍ
インフラ資産/工作物,一般会計,市道第438号線(道路工作物(市道438号線 舗装道5.5m未満)),1974/2/18,17119193,16092001,1027192,50,道路,115.75,ｍ
インフラ資産/土地,一般会計,市道第439号線(井口四丁目242-2),不明,57,0,57,,道路,57,㎡
インフラ資産/土地,一般会計,市道第439号線(井口四丁目243-4),不明,105,0,105,,道路,105,㎡
インフラ資産/土地,一般会計,市道第439号線(井口四丁目243-5),不明,188,0,188,,道路,188,㎡
インフラ資産/土地,一般会計,市道第439号線(井口四丁目243-8),不明,35,0,35,,道路,35,㎡
インフラ資産/土地,一般会計,市道第439号線(井口四丁目243-9),不明,92,0,92,,道路,92,㎡
インフラ資産/土地,一般会計,市道第439号線(井口四丁目244-3),不明,35,0,35,,道路,35,㎡
インフラ資産/土地,一般会計,市道第439号線(井口四丁目244-5),不明,9,0,9,,道路,9.91,㎡
インフラ資産/土地,一般会計,市道第439号線(井口四丁目244-6),不明,99,0,99,,道路,99,㎡
インフラ資産/土地,一般会計,市道第439号線(井口四丁目247-4),不明,119,0,119,,道路,119,㎡
インフラ資産/土地,一般会計,市道第439号線(井口四丁目247-5),不明,119,0,119,,道路,119,㎡
インフラ資産/工作物,一般会計,市道第439号線(道路工作物(市道439号線 舗装道5.5m未満)),1974/9/9,38178389,35124082,3054307,50,道路,258.14,ｍ
インフラ資産/土地,一般会計,市道第440号線(深大寺一丁目3971-5),不明,106,0,106,,道路,106,㎡
インフラ資産/工作物,一般会計,市道第440号線(道路工作物(市道440号線 舗装道5.5m未満)),1974/9/9,9534984,8772154,762830,50,道路,64.47,ｍ
インフラ資産/土地,一般会計,市道第441号線(深大寺一丁目3970-16),不明,75,0,75,,道路,75,㎡
インフラ資産/土地,一般会計,市道第441号線(深大寺一丁目3970-18),不明,79,0,79,,道路,79,㎡
インフラ資産/土地,一般会計,市道第441号線(深大寺一丁目3970-19),不明,35,0,35,,道路,35,㎡
インフラ資産/土地,一般会計,市道第441号線(深大寺一丁目3970-4),不明,47,0,47,,道路,47,㎡
インフラ資産/工作物,一般会計,市道第441号線(道路工作物(市道441号線 舗装道5.5m未満)),1974/9/9,"8,712,671","8,015,638","697,033",50,道路,58.91,ｍ
インフラ資産/土地,一般会計,市道第442号線(深大寺一丁目3962-2),不明,123,0,123,,道路,123,㎡
インフラ資産/土地,一般会計,市道第442号線(深大寺一丁目3963-10),不明,30,0,30,,道路,30,㎡
インフラ資産/土地,一般会計,市道第442号線(深大寺一丁目3963-13),不明,7,0,7,,道路,7.06,㎡
インフラ資産/土地,一般会計,市道第442号線(深大寺一丁目3963-7),不明,92,0,92,,道路,92,㎡
インフラ資産/土地,一般会計,市道第442号線(深大寺一丁目3963-8),不明,17,0,17,,道路,17,㎡
インフラ資産/土地,一般会計,市道第442号線(深大寺一丁目3963-9),不明,8,0,8,,道路,8.97,㎡
インフラ資産/土地,一般会計,市道第442号線(深大寺一丁目3964-16),不明,4,0,4,,道路,4.34,㎡
インフラ資産/土地,一般会計,市道第442号線(深大寺一丁目3964-9),不明,45,0,45,,道路,45,㎡
インフラ資産/工作物,一般会計,市道第442号線(道路工作物(市道442号線 舗装道5.5m未満)),1974/9/9,19932213,18337624,1594589,50,道路,134.77,ｍ
インフラ資産/土地,一般会計,市道第443号線(深大寺二丁目3782-1),不明,244,0,244,,道路,244,㎡
インフラ資産/土地,一般会計,市道第443号線(深大寺二丁目3783-6),不明,2,0,2,,道路,2.23,㎡
インフラ資産/工作物,一般会計,市道第443号線(道路工作物(市道443号線 舗装道5.5m未満)),1974/9/9,9610412,8841568,768844,50,道路,64.98,ｍ
インフラ資産/土地,一般会計,市道第444号線(深大寺二丁目3783-13),不明,3,0,3,,道路,3.95,㎡
インフラ資産/土地,一般会計,市道第444号線(深大寺二丁目3783-4),不明,10,0,10,,道路,10,㎡
インフラ資産/土地,一般会計,市道第444号線(深大寺二丁目3783-7),不明,77,0,77,,道路,77,㎡
インフラ資産/土地,一般会計,市道第444号線(深大寺二丁目3784-14),不明,2,0,2,,道路,2.28,㎡
インフラ資産/土地,一般会計,市道第444号線(深大寺二丁目3784-16),不明,2,0,2,,道路,2.2,㎡
インフラ資産/土地,一般会計,市道第444号線(深大寺二丁目3784-4),不明,255,0,255,,道路,255,㎡
インフラ資産/工作物,一般会計,市道第444号線(道路工作物(市道444号線 舗装道5.5m未満)),1974/9/9,13482381,12403762,1078619,50,道路,91.16,ｍ
インフラ資産/土地,一般会計,市道第445号線(深大寺二丁目3789-5),不明,395,0,395,,道路,395,㎡
インフラ資産/工作物,一般会計,市道第445号線(道路工作物(市道445号線 舗装道5.5m未満)),1974/9/9,10715210,9857984,857226,50,道路,72.45,ｍ
インフラ資産/工作物,一般会計,市道第446号線(道路工作物(市道446号線 舗装道5.5m未満)),1974/9/9,4836264,4449350,386914,50,道路,32.7,ｍ
インフラ資産/土地,一般会計,市道第447号線(大沢一丁目945-13),不明,610,0,610,,道路,610,㎡
インフラ資産/工作物,一般会計,市道第447号線(道路工作物(市道447号線 舗装道5.5m未満)),1974/9/9,"12,290,323","11,307,076","983,247",50,道路,83.1,ｍ
インフラ資産/土地,一般会計,市道第448号線(大沢四丁目100-3),不明,51,0,51,,道路,51,㎡
インフラ資産/土地,一般会計,市道第448号線(大沢四丁目101-6),不明,1,0,1,,道路,1.96,㎡
インフラ資産/土地,一般会計,市道第448号線(大沢四丁目64-2),不明,1,0,1,,道路,1.65,㎡
インフラ資産/土地,一般会計,市道第448号線(大沢四丁目71-3),不明,122,0,122,,道路,122,㎡
インフラ資産/土地,一般会計,市道第448号線(大沢四丁目76-2),不明,43,0,43,,道路,43,㎡
インフラ資産/土地,一般会計,市道第448号線(大沢四丁目76-3),不明,94,0,94,,道路,94,㎡
インフラ資産/土地,一般会計,市道第448号線(大沢四丁目78-1),不明,164,0,164,,道路,164,㎡
インフラ資産/土地,一般会計,市道第448号線(大沢四丁目78-2),不明,30,0,30,,道路,30,㎡
インフラ資産/土地,一般会計,市道第448号線(大沢四丁目80-3),不明,24,0,24,,道路,24,㎡
インフラ資産/土地,一般会計,市道第448号線(大沢四丁目80-4),不明,2,0,2,,道路,2.3,㎡
インフラ資産/土地,一般会計,市道第448号線(大沢四丁目80-7),不明,83,0,83,,道路,83,㎡
インフラ資産/土地,一般会計,市道第448号線(大沢四丁目82-3),不明,17,0,17,,道路,17,㎡
インフラ資産/土地,一般会計,市道第448号線(大沢四丁目90-2),不明,38,0,38,,道路,38,㎡
インフラ資産/工作物,一般会計,市道第448号線(道路工作物(市道448号線 舗装道5.5m未満)),1974/9/9,28494028,26214480,2279548,50,道路,192.66,ｍ
インフラ資産/土地,一般会計,市道第449号線(上連雀九丁目221-4),不明,18,0,18,,道路,18,㎡
インフラ資産/土地,一般会計,市道第449号線(上連雀九丁目221-7),不明,46,0,46,,道路,46,㎡
インフラ資産/土地,一般会計,市道第449号線(上連雀九丁目221-8),不明,39,0,39,,道路,39,㎡
インフラ資産/土地,一般会計,市道第449号線(上連雀九丁目222-6),不明,45,0,45,,道路,45,㎡
インフラ資産/土地,一般会計,市道第449号線(上連雀九丁目222-7),不明,63,0,63,,道路,63,㎡
インフラ資産/土地,一般会計,市道第449号線(上連雀九丁目224-3),不明,3,0,3,,道路,3.7,㎡
インフラ資産/工作物,一般会計,市道第449号線(道路工作物(市道449号線 舗装道5.5m未満)),1974/9/9,14739514,13560340,1179174,50,道路,99.66,ｍ
インフラ資産/土地,一般会計,市道第450号線(上連雀六丁目418-4),不明,18,0,18,,道路,18,㎡
インフラ資産/土地,一般会計,市道第450号線(上連雀六丁目419-8),不明,117,0,117,,道路,117,㎡
インフラ資産/工作物,一般会計,市道第450号線(道路工作物(市道450号線 舗装道5.5m未満)),1974/9/9,5069943,4664308,405635,50,道路,34.28,ｍ
インフラ資産/土地,一般会計,市道第451号線(下連雀八丁目482-13),不明,42,0,42,,道路,42.65,㎡
インフラ資産/土地,一般会計,市道第451号線(下連雀八丁目482-14),不明,23,0,23,,道路,23.46,㎡
インフラ資産/土地,一般会計,市道第451号線(下連雀八丁目482-6),不明,296,0,296,,道路,296,㎡
インフラ資産/土地,一般会計,市道第451号線(下連雀八丁目503-4),不明,254,0,254,,道路,254,㎡
インフラ資産/土地,一般会計,市道第451号線(下連雀八丁目509-9),不明,4,0,4,,道路,4.13,㎡
インフラ資産/工作物,一般会計,市道第451号線(道路工作物(市道451号線 舗装道5.5m以上)),1974/9/9,22953705,21117404,1836301,50,道路,107.89,ｍ
インフラ資産/土地,一般会計,市道第452号線(牟礼四丁目593-10),不明,54,0,54,,道路,54,㎡
インフラ資産/土地,一般会計,市道第452号線(牟礼四丁目593-18),不明,26,0,26,,道路,26,㎡
インフラ資産/土地,一般会計,市道第452号線(牟礼四丁目593-19),不明,24,0,24,,道路,24,㎡
インフラ資産/土地,一般会計,市道第452号線(牟礼四丁目593-20),不明,23,0,23,,道路,23,㎡
インフラ資産/土地,一般会計,市道第452号線(牟礼四丁目593-22),不明,130,0,130,,道路,130,㎡
インフラ資産/土地,一般会計,市道第452号線(牟礼四丁目593-24),不明,1,0,1,,道路,1.02,㎡
インフラ資産/土地,一般会計,市道第452号線(牟礼四丁目593-25),不明,1,0,1,,道路,1.06,㎡
インフラ資産/土地,一般会計,市道第452号線(牟礼四丁目593-47),不明,1,0,1,,道路,1.62,㎡
インフラ資産/土地,一般会計,市道第452号線(牟礼四丁目593-48),不明,12,0,12,,道路,12.26,㎡
インフラ資産/土地,一般会計,市道第452号線(牟礼四丁目593-49),不明,15,0,15,,道路,15.55,㎡
インフラ資産/土地,一般会計,市道第452号線(牟礼四丁目593-50),不明,2,0,2,,道路,2.25,㎡
インフラ資産/土地,一般会計,市道第452号線(牟礼四丁目595-4),不明,101,0,101,,道路,101,㎡
インフラ資産/工作物,一般会計,市道第452号線(道路工作物(市道452号線 舗装道5.5m未満)),1974/9/9,14720287,13542630,1177657,50,道路,99.53,ｍ
インフラ資産/土地,一般会計,市道第453号線(牟礼四丁目639-1),不明,188,0,188,,道路,188,㎡
インフラ資産/土地,一般会計,市道第453号線(牟礼四丁目643-3),不明,119,0,119,,道路,119,㎡
インフラ資産/土地,一般会計,市道第453号線(牟礼四丁目644-2),不明,85,0,85,,道路,85,㎡
インフラ資産/工作物,一般会計,市道第453号線(道路工作物(市道453号線 舗装道5.5m未満)),1974/9/9,1879783,1729370,150413,50,道路,12.71,ｍ
インフラ資産/土地,一般会計,市道第454号線(牟礼四丁目618-14),2010/1/15,"21,700,000",0,"21,700,000",,道路,64.53,㎡
インフラ資産/土地,一般会計,市道第454号線(牟礼四丁目618-15),2010/3/10,13018313,0,13018313,,道路,22.99,㎡
インフラ資産/土地,一般会計,市道第454号線(牟礼四丁目619-1),不明,27,0,27,,道路,27,㎡
インフラ資産/土地,一般会計,市道第454号線(牟礼四丁目619-12),不明,1,0,1,,道路,1.85,㎡
インフラ資産/土地,一般会計,市道第454号線(牟礼四丁目621-1),不明,16,0,16,,道路,16,㎡
インフラ資産/土地,一般会計,市道第454号線(牟礼四丁目622-1),不明,189,0,189,,道路,189,㎡
インフラ資産/土地,一般会計,市道第454号線(牟礼四丁目623-4),不明,84,0,84,,道路,84,㎡
インフラ資産/土地,一般会計,市道第454号線(牟礼四丁目630-1),不明,115,0,115,,道路,115,㎡
