"全国地方公共団体コード","ID","地方公共団体名","施設名称","施設名称_カナ","施設名称_英字","営業の種類","業態","所在地_全国地方公共団体コード","町字ID","所在地_連結表記","施設所在地_都道府県","施設所在地_市区町村","施設所在地_町字","施設所在地_番地以下","施設方書","緯度","経度","施設電話番号","連絡先メールアドレス","連絡先FormURL","連絡先備考（その他、SNSなど）","郵便番号","法人名","法人番号","許可番号","初回許可年月日","許可年月日","許可開始日","許可満了日","廃業年月日","申請区分","許可条件","備考"
"131032",,"東京都港区","Ｌｅ　Ｃｏｍｐｔｏｉｒ　ｄｅ　ＮＩＨＥＩ",,,"飲食店営業",,"131032",,"東京都港区白金四丁目１番６号エヴァル白金１階","東京都","港区","白金四丁目","１番６号","エヴァル白金１階",,,,,,,,"合同会社二毛作",,"4港み生食営第252号","2022-05-10","2022-05-10","2022-05-10","2029-05-31",,"新規",,
"131032",,"東京都港区","蓮香",,,"飲食店営業",,"131032",,"東京都港区白金四丁目１番７号１階","東京都","港区","白金四丁目","１番７号","１階",,,,,,,,,,"4港み生食営第2138号","2022-12-21","2022-12-21","2022-12-21","2029-12-31",,"新規",,
"131032",,"東京都港区","Ｌ’ａｔｅｌｉｅｒ　ＣＯＣＣＯ",,,"菓子製造業",,"131032",,"東京都港区白金五丁目７番６号ファイブユウ白金　１階","東京都","港区","白金五丁目","７番６号","ファイブユウ白金　１階",,,,,,,,"株式会社ａｎｎｅａｕ．ｃ",,"4港み生食営第865号","2022-07-25","2022-07-25","2022-07-25","2029-07-31",,"新規",,
"131032",,"東京都港区","松月",,,"飲食店営業",,"131032",,"東京都港区白金五丁目７番１２号１階","東京都","港区","白金五丁目","７番１２号","１階",,,,,,,,,,"4港み生食営第2196号","2023-01-10","2023-01-10","2023-01-10","2030-01-31",,"新規",,
"131032",,"東京都港区","サンドリアン",,,"飲食店営業",,"131032",,"東京都港区白金五丁目８番１４号","東京都","港区","白金五丁目","８番１４号",,,,,,,,,,,"3港み生食営第2222号","2021-10-20","2021-10-20","2021-10-20","2027-10-31",,"新規",,
"131032",,"東京都港区","サンドリアン",,,"飲食店営業",,"131032",,"東京都港区白金五丁目８番１４号","東京都","港区","白金五丁目","８番１４号",,,,,,,,,,,"3港み生食営第3105号","2022-01-25","2022-01-25","2022-01-25","2028-01-31",,"新規",,
"131032",,"東京都港区","プレール",,,"飲食店営業",,"131032",,"東京都港区白金五丁目９番１号北里大学薬学部１号館１階","東京都","港区","白金五丁目","９番１号","北里大学薬学部１号館１階",,,,,,,,"北里メディカルサービス株式会社",,"5港み生食営第353号","2023-05-17","2023-05-17","2023-05-17","2030-05-31",,"新規",,
"131032",,"東京都港区","北里大学薬学部学生食堂",,,"飲食店営業",,"131032",,"東京都港区白金五丁目９番１号薬学部２号館１階","東京都","港区","白金五丁目","９番１号","薬学部２号館１階",,,,,,,,"銀座スエヒロカフェテリアサービス株式会社",,"4港み生食営第201号","2022-04-26","2022-04-26","2022-04-26","2029-04-30",,"新規",,
"131032",,"東京都港区","セブンイレブンＫＯＹＯ北里大学北里研究所病院店",,,"飲食店営業",,"131032",,"東京都港区白金五丁目９番１号北里大学北里研究所病院２階","東京都","港区","白金五丁目","９番１号","北里大学北里研究所病院２階",,,,,,,,"株式会社光洋",,"6港み生食営第382号","2024-05-24","2024-05-24","2024-05-24","2030-05-31",,"新規",,
"131032",,"東京都港区","美酒楽",,,"飲食店営業",,"131032",,"東京都港区白金五丁目１２番１２号１階","東京都","港区","白金五丁目","１２番１２号","１階",,,,,,,,"株式会社ＩＪＫ　ＧＹＭ",,"3港み生食営第3324号","2022-02-25","2022-02-25","2022-02-25","2029-02-28",,"新規",,
"131032",,"東京都港区","美酒楽",,,"食肉販売業",,"131032",,"東京都港区白金五丁目１２番１２号１階","東京都","港区","白金五丁目","１２番１２号","１階",,,,,,,,"株式会社ＩＪＫ　ＧＹＭ",,"4港み生食営第1168号","2022-08-29","2022-08-29","2022-08-29","2029-08-31",,"新規",,
"131032",,"東京都港区","美酒楽",,,"菓子製造業",,"131032",,"東京都港区白金五丁目１２番１２号１階","東京都","港区","白金五丁目","１２番１２号","１階",,,,,,,,"株式会社ＩＪＫ　ＧＹＭ",,"4港み生食営第1169号","2022-08-29","2022-08-29","2022-08-29","2029-08-31",,"新規",,
"131032",,"東京都港区","美酒楽",,,"そうざい製造業",,"131032",,"東京都港区白金五丁目１２番１２号１階","東京都","港区","白金五丁目","１２番１２号","１階",,,,,,,,"株式会社ＩＪＫ　ＧＹＭ",,"4港み生食営第1170号","2022-08-29","2022-08-29","2022-08-29","2029-08-31",,"新規",,
"131032",,"東京都港区","Ａｌｔｅｒｎａｔｉｖｅ",,,"飲食店営業",,"131032",,"東京都港区白金五丁目１２番２４号Ｔｂｕｉｌｄｉｎｇ１階","東京都","港区","白金五丁目","１２番２４号","Ｔｂｕｉｌｄｉｎｇ１階",,,,,,,,"株式会社Ａｌｔｅｒｎａｔｉｖｅ",,"3港み生食営第1961号","2021-09-22","2021-09-22","2021-09-22","2028-09-30",,"新規",,
"131032",,"東京都港区","Ａｌｔｅｒｎａｔｉｖｅ",,,"そうざい製造業",,"131032",,"東京都港区白金五丁目１２番２４号Ｔｂｕｉｌｄｉｎｇ１階","東京都","港区","白金五丁目","１２番２４号","Ｔｂｕｉｌｄｉｎｇ１階",,,,,,,,"株式会社Ａｌｔｅｒｎａｔｉｖｅ",,"3港み生食営第1962号","2021-09-22","2021-09-22","2021-09-22","2028-09-30",,"新規",,
"131032",,"東京都港区","ロウホウトイ　アベック　ロンフウフォン",,,"飲食店営業",,"131032",,"東京都港区白金五丁目１４番８号１階","東京都","港区","白金五丁目","１４番８号","１階",,,,,,,,"有限会社ラ・キュイジーヌ・デリシューズ",,"4港み生食営第1799号","2022-11-07","2022-11-07","2022-11-07","2028-11-30",,"新規",,
"131032",,"東京都港区","ちょい呑みや　星野屋",,,"飲食店営業",,"131032",,"東京都港区白金五丁目１４番８号","東京都","港区","白金五丁目","１４番８号",,,,,,,,,"有限会社星野屋商店",,"5港み生食営第2679号","2024-01-18","2024-01-18","2024-01-18","2030-01-31",,"新規",,
"131032",,"東京都港区","白金ｃｈｅｚ　ｔｏｍｏ　Ｎａｔｕｒａｌ　Ｃｕｉｓｉｎｅ",,,"飲食店営業",,"131032",,"東京都港区白金五丁目１５番５号ダイヤ白金１階Ａ号","東京都","港区","白金五丁目","１５番５号","ダイヤ白金１階Ａ号",,,,,,,,"有限会社シェ・トモ",,"5港み生食営第77号","2023-04-17","2023-04-17","2023-04-17","2030-04-30",,"新規",,
"131032",,"東京都港区","おか村",,,"飲食店営業",,"131032",,"東京都港区白金六丁目２番１号","東京都","港区","白金六丁目","２番１号",,,,,,,,,"株式会社ＳＡホールディングス",,"5港み生食営第2149号","2023-11-29","2023-11-29","2023-11-29","2029-11-30",,"新規",,
"131032",,"東京都港区","マーヴェラスパラディ白金",,,"飲食店営業",,"131032",,"東京都港区白金六丁目４番３号マーヴェラスガーデンコート地下１階","東京都","港区","白金六丁目","４番３号","マーヴェラスガーデンコート地下１階",,,,,,,,"株式会社パラディ北野",,"6港み生食営第565号","2024-06-14","2024-06-14","2024-06-14","2031-06-30",,"新規",,
"131032",,"東京都港区","嵯峨",,,"飲食店営業",,"131032",,"東京都港区白金六丁目５番４号ブリックス伊藤１階","東京都","港区","白金六丁目","５番４号","ブリックス伊藤１階",,,,,,,,,,"4港み生食営第178号","2022-04-26","2022-04-26","2022-04-26","2029-04-30",,"新規",,
"131032",,"東京都港区","まるきんラーメン　白金店",,,"飲食店営業",,"131032",,"東京都港区白金六丁目２２番１９号","東京都","港区","白金六丁目","２２番１９号",,,,,,,,,"株式会社まるきん",,"4港み生食営第1500号","2022-10-12","2022-10-12","2022-10-12","2029-10-31",,"新規",,
"131032",,"東京都港区","八芳園セントラル＆ケータリングキッチン",,,"食肉製品製造業",,"131032",,"東京都港区白金台一丁目１番６号","東京都","港区","白金台一丁目","１番６号",,,,,,,,,"株式会社八芳園",,"3港み生食営第2669号","2021-12-08","2021-12-08","2021-12-08","2029-12-31",,"新規",,
"131032",,"東京都港区","㈱八芳園３階パントリー",,,"飲食店営業",,"131032",,"東京都港区白金台一丁目１番６号八芳園３階","東京都","港区","白金台一丁目","１番６号","八芳園３階",,,,,,,,"株式会社八芳園",,"4港み生食営第1814号","2022-11-14","2022-11-14","2022-11-14","2029-11-30",,"新規",,
"131032",,"東京都港区","都ホテル東京カフェカリフォルニア",,,"飲食店営業",,"131032",,"東京都港区白金台一丁目１番５０号シェラトン都ホテル東京１階","東京都","港区","白金台一丁目","１番５０号","シェラトン都ホテル東京１階",,,,,,,,"株式会社近鉄・都ホテルズ",,"4港み生食営第2463号","2023-02-09","2023-02-09","2023-02-09","2030-02-28",,"新規",,
"131032",,"東京都港区","エーム５６５２",,,"飲食店営業",,"131032",,"東京都港区白金台一丁目１番５０号シェラトン都ホテル東京地下１階","東京都","港区","白金台一丁目","１番５０号","シェラトン都ホテル東京地下１階",,,,,,,,"エームサービス株式会社",,"5港み生食営第858号","2023-07-31","2023-07-31","2023-07-31","2030-07-31",,"新規",,
"131032",,"東京都港区","三菱電機高輪荘",,,"飲食店営業",,"131032",,"東京都港区白金台二丁目６番１１号","東京都","港区","白金台二丁目","６番１１号",,,,,,,,,"三菱電機ライフサービス株式会社",,"4港み生食営第2872号","2023-03-30","2023-03-30","2023-03-30","2030-03-31",,"新規",,
"131032",,"東京都港区","ＩＪＯＯＺ自動販売機０５　白金台偕成ビル北側",,,"調理の機能を有する自動販売機により食品を調理し、調理された食品を販売する営業",,"131032",,"東京都港区白金台二丁目１０番５号白金台偕成ビル北側","東京都","港区","白金台二丁目","１０番５号","白金台偕成ビル北側",,,,,,,,"ＩＪＯＯＺ株式会社",,"6港み生食営第308号","2024-05-08","2024-05-08","2024-05-08","2029-05-31",,"新規",,
"131032",,"東京都港区","子史貴",,,"飲食店営業",,"131032",,"東京都港区白金台二丁目１１番６号１階","東京都","港区","白金台二丁目","１１番６号","１階",,,,,,,,"有限会社子史貴",,"6港み生食営第15号","2024-04-11","2024-04-11","2024-04-11","2031-04-30",,"新規",,
"131032",,"東京都港区","ｆｉｌｏ",,,"飲食店営業",,"131032",,"東京都港区白金台二丁目２５番５号アラ井ビル１階","東京都","港区","白金台二丁目","２５番５号","アラ井ビル１階",,,,,,,,"株式会社ｌｅｇａｒｅ",,"4港み生食営第2863号","2023-03-29","2023-03-29","2023-03-29","2030-03-31",,"新規",,
"131032",,"東京都港区","ｓｕｎ．",,,"飲食店営業",,"131032",,"東京都港区白金台二丁目２５番１３号１階","東京都","港区","白金台二丁目","２５番１３号","１階",,,,,,,,"三盛産業株式会社",,"4港み生食営第802号","2022-07-11","2022-07-11","2022-07-11","2028-07-31",,"新規",,
"131032",,"東京都港区","香家　高輪台駅前店",,,"飲食店営業",,"131032",,"東京都港区白金台二丁目２６番７号白金台ビル１階","東京都","港区","白金台二丁目","２６番７号","白金台ビル１階",,,,,,,,"有限会社香家",,"5港み生食営第878号","2023-07-27","2023-07-27","2023-07-27","2030-07-31",,"新規",,
"131032",,"東京都港区","プラチナドン・キホーテ白金台店",,,"そうざい製造業",,"131032",,"東京都港区白金台三丁目１５番５号","東京都","港区","白金台三丁目","１５番５号",,,,,,,,,"株式会社ドン・キホーテ",,"4港み生食営第391号","2022-05-23","2022-05-23","2022-05-23","2029-05-31",,"新規",,
"131032",,"東京都港区","株式会社朝日屋　白金台店",,,"飲食店営業",,"131032",,"東京都港区白金台三丁目１５番５号プラチナドン・キホーテ内","東京都","港区","白金台三丁目","１５番５号","プラチナドン・キホーテ内",,,,,,,,"株式会社朝日屋",,"4港み生食営第364号","2022-05-30","2022-05-30","2022-05-30","2029-05-31",,"新規",,
"131032",,"東京都港区","株式会社朝日屋　白金台店",,,"食肉販売業",,"131032",,"東京都港区白金台三丁目１５番５号プラチナドン・キホーテ内","東京都","港区","白金台三丁目","１５番５号","プラチナドン・キホーテ内",,,,,,,,"株式会社朝日屋",,"4港み生食営第365号","2022-05-30","2022-05-30","2022-05-30","2029-05-31",,"新規",,
"131032",,"東京都港区","東京ケバブ",,,"飲食店営業",,"131032",,"東京都港区白金台四丁目７番６号１階２階","東京都","港区","白金台四丁目","７番６号","１階２階",,,,,,,,"合同会社ＳＡＫＵＲＡ",,"5港み生食営第790号","2023-07-19","2023-07-19","2023-07-19","2029-07-31",,"新規",,
"131032",,"東京都港区","バーミヤン白金台店",,,"飲食店営業",,"131032",,"東京都港区白金台四丁目７番８号ＫＤＸレジデンス白金Ⅰ　地下１階","東京都","港区","白金台四丁目","７番８号","ＫＤＸレジデンス白金Ⅰ　地下１階",,,,,,,,"株式会社すかいらーくレストランツ",,"5港み生食営第3048号","2024-03-01","2024-03-01","2024-03-01","2031-02-28",,"新規",,
"131032",,"東京都港区","マルエツ　プチ白金台店",,,"飲食店営業",,"131032",,"東京都港区白金台四丁目７番８号１階","東京都","港区","白金台四丁目","７番８号","１階",,,,,,,,"株式会社マルエツ",,"5港み生食営第2930号","2024-02-19","2024-02-19","2024-02-19","2031-02-28",,"新規",,
"131032",,"東京都港区","マルエツ　プチ白金台店",,,"飲食店営業",,"131032",,"東京都港区白金台四丁目７番８号１階","東京都","港区","白金台四丁目","７番８号","１階",,,,,,,,"株式会社マルエツ",,"5港み生食営第2931号","2024-02-19","2024-02-19","2024-02-19","2031-02-28",,"新規",,
"131032",,"東京都港区","マルエツ　プチ白金台店",,,"菓子製造業",,"131032",,"東京都港区白金台四丁目７番８号１階","東京都","港区","白金台四丁目","７番８号","１階",,,,,,,,"株式会社マルエツ",,"5港み生食営第2932号","2024-02-19","2024-02-19","2024-02-19","2031-02-28",,"新規",,
"131032",,"東京都港区","ＭｕＳｕＢｕ　Ｈａｐｐｏ‐ｅｎ　Ｐｒｏｄｕｃｅ　Ｔｅａｍ",,,"菓子製造業",,"131032",,"東京都港区白金台四丁目９番１９号ＨＡＰＰＯ‐ＥＮ　ＵＲＢＡＮＳＱＵＡＲＥ　１、２階","東京都","港区","白金台四丁目","９番１９号","ＨＡＰＰＯ‐ＥＮ　ＵＲＢＡＮＳＱＵＡＲＥ　１、２階",,,,,,,,"株式会社八芳園",,"4港み生食営第278号","2022-05-12","2022-05-12","2022-05-12","2028-05-31",,"新規",,
