性別階層,性別コード,性別,年齢階級階層,年齢階級コード,年齢階級,地域階層,地域コード,地域,人口／昼間人口（人）,人口／常住人口（人）,人口／昼夜間人口比率（％）,就業者（15歳以上）／昼間就業者（人）,就業者（15歳以上）／常住就業者（人）,就業者（15歳以上）／流入通勤者（人）,就業者（15歳以上）／流出通勤者（人）,就業者（15歳以上）／残留就業者（人）,就業者（15歳以上）／昼夜間就業者比率（％）
0,0,総数,1,12,65歳以上,2,13120,練馬区,153104,158290,96.7,29593,34770,6222,11399,23371,85.1
0,0,総数,2,13,うち75歳以上,2,13120,練馬区,79209,80260,98.7,7424,8472,729,1777,6695,87.6
1,1,男,0,0,全年齢（年齢不詳を含む）,2,13120,練馬区,284864,351609,81,100498,159228,40656,99386,59842,63.1
1,1,男,1,1,15歳未満,2,13120,練馬区,43800,44327,98.8,-,-,-,-,-,-
1,1,男,1,2,15～19歳,2,13120,練馬区,12018,16429,73.2,1052,1521,415,884,637,69.2
1,1,男,1,3,20～24歳,2,13120,練馬区,14149,20101,70.4,5205,8103,1995,4893,3210,64.2
1,1,男,1,4,25～29歳,2,13120,練馬区,17457,22724,76.8,7539,12473,3026,7960,4513,60.4
1,1,男,1,5,30～34歳,2,13120,練馬区,19801,26158,75.7,8762,15054,3769,10061,4993,58.2
1,1,男,1,6,15～16歳,2,13120,練馬区,21025,27884,75.4,10184,17016,4690,11522,5494,59.8
1,1,男,1,7,40～44歳,2,13120,練馬区,23021,30596,75.2,12198,19748,5720,13270,6478,61.8
1,1,男,1,8,15～49歳,2,13120,練馬区,20844,29097,71.6,11361,19605,5040,13284,6321,57.9
1,1,男,1,9,50～54歳,2,13120,練馬区,17240,25133,68.6,10045,17928,4395,12278,5650,56
1,1,男,1,10,55～59歳,2,13120,練馬区,13931,20121,69.2,8444,14623,3637,9816,4807,57.7
1,1,男,1,11,60～64歳,2,13120,練馬区,14656,18695,78.4,8194,12226,3436,7468,4758,67
1,1,男,1,12,65歳以上,2,13120,練馬区,64350,67772,95,17514,20931,4533,7950,12981,83.7
1,1,男,2,13,うち75歳以上,2,13120,練馬区,30661,31410,97.6,4444,5192,524,1272,3920,85.6
1,2,女,0,0,全年齢（年齢不詳を含む）,2,13120,練馬区,320220,370113,86.5,83059,124918,23532,65391,59527,66.5
1,2,女,1,1,15歳未満,2,13120,練馬区,41064,41778,98.3,-,-,-,-,-,-
1,2,女,1,2,15～19歳,2,13120,練馬区,10731,16031,66.9,981,1667,413,1099,568,58.8
1,2,女,1,3,20～24歳,2,13120,練馬区,14594,20938,69.7,5082,9059,2264,6241,2818,56.1
1,2,女,1,4,25～29歳,2,13120,練馬区,18173,24293,74.8,6950,12873,2769,8692,4181,54
1,2,女,1,5,30～34歳,2,13120,練馬区,20210,25842,78.2,6890,12471,2550,8131,4340,55.2
1,2,女,1,6,15～16歳,2,13120,練馬区,21746,26768,81.2,7299,12293,2361,7355,4938,59.4
1,2,女,1,7,40～44歳,2,13120,練馬区,25018,30288,82.6,9657,14911,2760,8014,6897,64.8
1,2,女,1,8,15～49歳,2,13120,練馬区,23867,28817,82.8,10444,15377,2672,7605,7772,67.9
1,2,女,1,9,50～54歳,2,13120,練馬区,20275,24540,82.6,9583,13837,2487,6741,7096,69.3
1,2,女,1,10,55～59歳,2,13120,練馬区,16814,19686,85.4,7696,10558,2063,4925,5633,72.9
1,2,女,1,11,60～64歳,2,13120,練馬区,16732,18372,91.1,6398,8033,1504,3139,4894,79.6
1,2,女,1,12,65歳以上,2,13120,練馬区,88754,90518,98.1,12079,13839,1689,3449,10390,87.3
1,2,女,2,13,うち75歳以上,2,13120,練馬区,48548,48850,99.4,2980,3280,205,505,2775,90.9
0,0,総数,0,0,全年齢（年齢不詳を含む）,2,13121,足立区,608968,670122,90.9,220322,272140,80921,132739,139401,81
0,0,総数,1,1,15歳未満,2,13121,足立区,77863,79365,98.1,-,-,-,-,-,-
0,0,総数,1,2,15～19歳,2,13121,足立区,21988,29060,75.7,2841,3501,1087,1747,1754,81.1
0,0,総数,1,3,20～24歳,2,13121,足立区,28676,33147,86.5,11476,14753,5479,8756,5997,77.8
0,0,総数,1,4,25～29歳,2,13121,足立区,31882,37393,85.3,15476,20821,7174,12519,8302,74.3
0,0,総数,1,5,30～34歳,2,13121,足立区,36029,42517,84.7,17279,23730,7496,13947,9783,72.8
0,0,総数,1,6,15～16歳,2,13121,足立区,39923,47493,84.1,20016,27586,8447,16017,11569,72.6
0,0,総数,1,7,40～44歳,2,13121,足立区,49148,57148,86,26498,34496,10515,18513,15983,76.8
0,0,総数,1,8,15～49歳,2,13121,足立区,45258,52622,86,25074,32424,9360,16710,15714,77.3
0,0,総数,1,9,50～54歳,2,13121,足立区,38522,44035,87.5,22446,27955,8497,14006,13949,80.3
0,0,総数,1,10,55～59歳,2,13121,足立区,31413,35211,89.2,18665,22461,7268,11064,11397,83.1
0,0,総数,1,11,60～64歳,2,13121,足立区,35187,37574,93.6,18995,21382,6678,9065,12317,88.8
0,0,総数,1,12,65歳以上,2,13121,足立区,163673,165151,99.1,41556,43031,8920,10395,32636,96.6
0,0,総数,2,13,うち75歳以上,2,13121,足立区,78307,78545,99.7,9904,10142,956,1194,8948,97.7
1,1,男,0,0,全年齢（年齢不詳を含む）,2,13121,足立区,302334,334922,90.3,126412,155422,54049,83059,72363,81.3
1,1,男,1,1,15歳未満,2,13121,足立区,39848,40458,98.5,-,-,-,-,-,-
1,1,男,1,2,15～19歳,2,13121,足立区,11995,14946,80.3,1567,1817,609,859,958,86.2
1,1,男,1,3,20～24歳,2,13121,足立区,15335,17128,89.5,5946,7571,2701,4326,3245,78.5
1,1,男,1,4,25～29歳,2,13121,足立区,16182,19123,84.6,8381,11244,3868,6731,4513,74.5
1,1,男,1,5,30～34歳,2,13121,足立区,18218,21906,83.2,9878,13545,4578,8245,5300,72.9
1,1,男,1,6,15～16歳,2,13121,足立区,20037,24557,81.6,11492,16015,5616,10139,5876,71.8
1,1,男,1,7,40～44歳,2,13121,足立区,25138,29904,84.1,15246,20016,7205,11975,8041,76.2
1,1,男,1,8,15～49歳,2,13121,足立区,23063,27519,83.8,14013,18465,6363,10815,7650,75.9
1,1,男,1,9,50～54歳,2,13121,足立区,19582,23103,84.8,12355,15876,5766,9287,6589,77.8
1,1,男,1,10,55～59歳,2,13121,足立区,16113,18512,87,10660,13060,5079,7479,5581,81.6
1,1,男,1,11,60～64歳,2,13121,足立区,18244,19405,94,11345,12505,5073,6233,6272,90.7
1,1,男,1,12,65歳以上,2,13121,足立区,72791,72573,100.3,25529,25308,7191,6970,18338,100.9
1,1,男,2,13,うち75歳以上,2,13121,足立区,31158,31201,99.9,6035,6077,769,811,5266,99.3
1,2,女,0,0,全年齢（年齢不詳を含む）,2,13121,足立区,306634,335200,91.5,93910,116718,26872,49680,67038,80.5
1,2,女,1,1,15歳未満,2,13121,足立区,38015,38907,97.7,-,-,-,-,-,-
1,2,女,1,2,15～19歳,2,13121,足立区,9993,14114,70.8,1274,1684,478,888,796,75.7
1,2,女,1,3,20～24歳,2,13121,足立区,13341,16019,83.3,5530,7182,2778,4430,2752,77
1,2,女,1,4,25～29歳,2,13121,足立区,15700,18270,85.9,7095,9577,3306,5788,3789,74.1
1,2,女,1,5,30～34歳,2,13121,足立区,17811,20611,86.4,7401,10185,2918,5702,4483,72.7
1,2,女,1,6,15～16歳,2,13121,足立区,19886,22936,86.7,8524,11571,2831,5878,5693,73.7
1,2,女,1,7,40～44歳,2,13121,足立区,24010,27244,88.1,11252,14480,3310,6538,7942,77.7
1,2,女,1,8,15～49歳,2,13121,足立区,22195,25103,88.4,11061,13959,2997,5895,8064,79.2
1,2,女,1,9,50～54歳,2,13121,足立区,18940,20932,90.5,10091,12079,2731,4719,7360,83.5
1,2,女,1,10,55～59歳,2,13121,足立区,15300,16699,91.6,8005,9401,2189,3585,5816,85.2
1,2,女,1,11,60～64歳,2,13121,足立区,16943,18169,93.3,7650,8877,1605,2832,6045,86.2
1,2,女,1,12,65歳以上,2,13121,足立区,90882,92578,98.2,16027,17723,1729,3425,14298,90.4
1,2,女,2,13,うち75歳以上,2,13121,足立区,47149,47344,99.6,3869,4065,187,383,3682,95.2
0,0,総数,0,0,全年齢（年齢不詳を含む）,2,13122,葛飾区,372335,442913,84.1,133396,195544,48036,110184,85360,68.2
0,0,総数,1,1,15歳未満,2,13122,葛飾区,51218,52325,97.9,-,-,-,-,-,-
0,0,総数,1,2,15～19歳,2,13122,葛飾区,12815,18959,67.6,1531,2414,582,1465,949,63.4
0,0,総数,1,3,20～24歳,2,13122,葛飾区,16908,22847,74,6753,10862,3122,7231,3631,62.2
0,0,総数,1,4,25～29歳,2,13122,葛飾区,19287,25691,75.1,9326,15600,4214,10488,5112,59.8
0,0,総数,1,5,30～34歳,2,13122,葛飾区,21272,28240,75.3,10232,17164,4535,11467,5697,59.6
0,0,総数,1,6,15～16歳,2,13122,葛飾区,23475,31739,74,11742,19986,4944,13188,6798,58.8
0,0,総数,1,7,40～44歳,2,13122,葛飾区,28672,37680,76.1,15529,24520,6115,15106,9414,63.3
0,0,総数,1,8,15～49歳,2,13122,葛飾区,26468,34519,76.7,14819,22867,5556,13604,9263,64.8
0,0,総数,1,9,50～54歳,2,13122,葛飾区,23289,30673,75.9,13646,21019,4975,12348,8671,64.9
0,0,総数,1,10,55～59歳,2,13122,葛飾区,20053,25190,79.6,12061,17192,4422,9553,7639,70.2
0,0,総数,1,11,60～64歳,2,13122,葛飾区,22431,25918,86.5,11937,15420,4116,7599,7821,77.4
0,0,総数,1,12,65歳以上,2,13122,葛飾区,106374,109059,97.5,25820,28500,5455,8135,20365,90.6
0,0,総数,2,13,うち75歳以上,2,13122,葛飾区,52778,53063,99.5,6573,6857,628,912,5945,95.9
1,1,男,0,0,全年齢（年齢不詳を含む）,2,13122,葛飾区,180857,221621,81.6,73913,110903,30644,67634,43269,66.6
1,1,男,1,1,15歳未満,2,13122,葛飾区,26434,26954,98.1,-,-,-,-,-,-
1,1,男,1,2,15～19歳,2,13122,葛飾区,6740,9707,69.4,818,1262,312,756,506,64.8
1,1,男,1,3,20～24歳,2,13122,葛飾区,9371,11934,78.5,3506,5434,1534,3462,1972,64.5
1,1,男,1,4,25～29歳,2,13122,葛飾区,10026,13457,74.5,4964,8346,2193,5575,2771,59.5
1,1,男,1,5,30～34歳,2,13122,葛飾区,10554,14705,71.8,5599,9736,2623,6760,2976,57.5
1,1,男,1,6,15～16歳,2,13122,葛飾区,11581,16737,69.2,6549,11697,3052,8200,3497,56
1,1,男,1,7,40～44歳,2,13122,葛飾区,13903,19533,71.2,8390,14008,3978,9596,4412,59.9
1,1,男,1,8,15～49歳,2,13122,葛飾区,12833,18013,71.2,7733,12910,3446,8623,4287,59.9
1,1,男,1,9,50～54歳,2,13122,葛飾区,11445,16118,71,7132,11800,3233,7901,3899,60.4
1,1,男,1,10,55～59歳,2,13122,葛飾区,9987,13183,75.8,6639,9834,3029,6224,3610,67.5
1,1,男,1,11,60～64歳,2,13122,葛飾区,11335,13520,83.8,6924,9106,3004,5186,3920,76
1,1,男,1,12,65歳以上,2,13122,葛飾区,46606,47718,97.7,15659,16770,4240,5351,11419,93.4
1,1,男,2,13,うち75歳以上,2,13122,葛飾区,20439,20546,99.5,4005,4112,496,603,3509,97.4
1,2,女,0,0,全年齢（年齢不詳を含む）,2,13122,葛飾区,191478,221292,86.5,59483,84641,17392,42550,42091,70.3
1,2,女,1,1,15歳未満,2,13122,葛飾区,24784,25371,97.7,-,-,-,-,-,-
1,2,女,1,2,15～19歳,2,13122,葛飾区,6075,9252,65.7,713,1152,270,709,443,61.9
1,2,女,1,3,20～24歳,2,13122,葛飾区,7537,10913,69.1,3247,5428,1588,3769,1659,59.8
1,2,女,1,4,25～29歳,2,13122,葛飾区,9261,12234,75.7,4362,7254,2021,4913,2341,60.1
1,2,女,1,5,30～34歳,2,13122,葛飾区,10718,13535,79.2,4633,7428,1912,4707,2721,62.4
1,2,女,1,6,15～16歳,2,13122,葛飾区,11894,15002,79.3,5193,8289,1892,4988,3301,62.6
1,2,女,1,7,40～44歳,2,13122,葛飾区,14769,18147,81.4,7139,10512,2137,5510,5002,67.9
1,2,女,1,8,15～49歳,2,13122,葛飾区,13635,16506,82.6,7086,9957,2110,4981,4976,71.2
1,2,女,1,9,50～54歳,2,13122,葛飾区,11844,14555,81.4,6514,9219,1742,4447,4772,70.7
1,2,女,1,10,55～59歳,2,13122,葛飾区,10066,12007,83.8,5422,7358,1393,3329,4029,73.7
1,2,女,1,11,60～64歳,2,13122,葛飾区,11096,12398,89.5,5013,6314,1112,2413,3901,79.4
1,2,女,1,12,65歳以上,2,13122,葛飾区,59768,61341,97.4,10161,11730,1215,2784,8946,86.6
1,2,女,2,13,うち75歳以上,2,13122,葛飾区,32339,32517,99.5,2568,2745,132,309,2436,93.6
0,0,総数,0,0,全年齢（年齢不詳を含む）,2,13123,江戸川区,561479,681298,82.4,199184,303120,62516,166452,136668,65.7
0,0,総数,1,1,15歳未満,2,13123,江戸川区,88947,90730,98,-,-,-,-,-,-
0,0,総数,1,2,15～19歳,2,13123,江戸川区,23493,34272,68.5,2706,4538,722,2554,1984,59.6
0,0,総数,1,3,20～24歳,2,13123,江戸川区,25645,39077,65.6,10711,19244,3711,12244,7000,55.7
0,0,総数,1,4,25～29歳,2,13123,江戸川区,31127,42275,73.6,14912,25879,5688,16655,9224,57.6
0,0,総数,1,5,30～34歳,2,13123,江戸川区,34654,46705,74.2,16342,28369,6194,18221,10148,57.6
0,0,総数,1,6,15～16歳,2,13123,江戸川区,37894,50689,74.8,18950,31734,6875,19659,12075,59.7
0,0,総数,1,7,40～44歳,2,13123,江戸川区,45909,61251,75,25152,40492,8365,23705,16787,62.1
0,0,総数,1,8,15～49歳,2,13123,江戸川区,42321,56965,74.3,24369,38998,7637,22266,16732,62.5
0,0,総数,1,9,50～54歳,2,13123,江戸川区,34041,45463,74.9,20521,31937,6711,18127,13810,64.3
0,0,総数,1,10,55～59歳,2,13123,江戸川区,26593,33748,78.8,16331,23478,5540,12687,10791,69.6
0,0,総数,1,11,60～64歳,2,13123,江戸川区,29551,34211,86.4,16132,20793,4956,9617,11176,77.6
0,0,総数,1,12,65歳以上,2,13123,江戸川区,134585,139193,96.7,33058,37658,6117,10717,26941,87.8
0,0,総数,2,13,うち75歳以上,2,13123,江戸川区,63156,63554,99.4,7860,8257,758,1155,7102,95.2
1,1,男,0,0,全年齢（年齢不詳を含む）,2,13123,江戸川区,272173,343464,79.2,112693,174959,42072,104338,70621,64.4
1,1,男,1,1,15歳未満,2,13123,江戸川区,45085,46083,97.8,-,-,-,-,-,-
1,1,男,1,2,15～19歳,2,13123,江戸川区,11235,17232,65.2,1319,2168,339,1188,980,60.8
1,1,男,1,3,20～24歳,2,13123,江戸川区,13244,20076,66,5635,9717,1807,5889,3828,58
1,1,男,1,4,25～29歳,2,13123,江戸川区,15981,21819,73.2,8266,13998,3093,8825,5173,59.1
1,1,男,1,5,30～34歳,2,13123,江戸川区,17002,24131,70.5,9410,16529,3868,10987,5542,56.9
1,1,男,1,6,15～16歳,2,13123,江戸川区,18208,26242,69.4,10825,18860,4624,12659,6201,57.4
1,1,男,1,7,40～44歳,2,13123,江戸川区,22202,31738,70,14007,23544,5952,15489,8055,59.5
1,1,男,1,8,15～49歳,2,13123,江戸川区,20664,29946,69,13106,22386,5405,14685,7701,58.5
1,1,男,1,9,50～54歳,2,13123,江戸川区,16990,24509,69.3,11252,18767,4657,12172,6595,60
1,1,男,1,10,55～59歳,2,13123,江戸川区,13235,17943,73.8,9165,13872,3882,8589,5283,66.1
1,1,男,1,11,60～64歳,2,13123,江戸川区,14787,17807,83,9392,12412,3649,6669,5743,75.7
1,1,男,1,12,65歳以上,2,13123,江戸川区,59430,61828,96.1,20316,22706,4796,7186,15520,89.5
1,1,男,2,13,うち75歳以上,2,13123,江戸川区,25277,25453,99.3,4921,5096,601,776,4320,96.6
1,2,女,0,0,全年齢（年齢不詳を含む）,2,13123,江戸川区,289306,337834,85.6,86491,128161,20444,62114,66047,67.5
1,2,女,1,1,15歳未満,2,13123,江戸川区,43862,44647,98.2,-,-,-,-,-,-
1,2,女,1,2,15～19歳,2,13123,江戸川区,12258,17040,71.9,1387,2370,383,1366,1004,58.5
1,2,女,1,3,20～24歳,2,13123,江戸川区,12401,19001,65.3,5076,9527,1904,6355,3172,53.3
1,2,女,1,4,25～29歳,2,13123,江戸川区,15146,20456,74,6646,11881,2595,7830,4051,55.9
1,2,女,1,5,30～34歳,2,13123,江戸川区,17652,22574,78.2,6932,11840,2326,7234,4606,58.5
1,2,女,1,6,15～16歳,2,13123,江戸川区,19686,24447,80.5,8125,12874,2251,7000,5874,63.1
1,2,女,1,7,40～44歳,2,13123,江戸川区,23707,29513,80.3,11145,16948,2413,8216,8732,65.8
1,2,女,1,8,15～49歳,2,13123,江戸川区,21657,27019,80.2,11263,16612,2232,7581,9031,67.8
1,2,女,1,9,50～54歳,2,13123,江戸川区,17051,20954,81.4,9269,13170,2054,5955,7215,70.4
1,2,女,1,10,55～59歳,2,13123,江戸川区,13358,15805,84.5,7166,9606,1658,4098,5508,74.6
1,2,女,1,11,60～64歳,2,13123,江戸川区,14764,16404,90,6740,8381,1307,2948,5433,80.4
1,2,女,1,12,65歳以上,2,13123,江戸川区,75155,77365,97.1,12742,14952,1321,3531,11421,85.2
1,2,女,2,13,うち75歳以上,2,13123,江戸川区,37879,38101,99.4,2939,3161,157,379,2782,93
0,0,総数,0,0,全年齢（年齢不詳を含む）,1,13200,市部,3798280,4157706,91.4,1460484,1838181,709140,1086837,751344,79.5
0,0,総数,1,1,15歳未満,1,13200,市部,508150,506036,100.4,-,-,…,…,…,-
0,0,総数,1,2,15～19歳,1,13200,市部,210193,208798,100.7,27279,26867,…,…,…,101.5
0,0,総数,1,3,20～24歳,1,13200,市部,245625,245141,100.2,103911,119550,…,…,…,86.9
0,0,総数,1,4,25～29歳,1,13200,市部,186368,220920,84.4,116326,150332,…,…,…,77.4
0,0,総数,1,5,30～34歳,1,13200,市部,207112,246655,84,126808,166186,…,…,…,76.3
0,0,総数,1,6,15～16歳,1,13200,市部,236192,284058,83.1,144900,192682,…,…,…,75.2
0,0,総数,1,7,40～44歳,1,13200,市部,283340,338403,83.7,182739,237733,…,…,…,76.9
0,0,総数,1,8,15～49歳,1,13200,市部,263758,317152,83.2,176356,229689,…,…,…,76.8
0,0,総数,1,9,50～54歳,1,13200,市部,228013,274256,83.1,155599,201822,…,…,…,77.1
0,0,総数,1,10,55～59歳,1,13200,市部,191485,226574,84.5,126185,161268,…,…,…,78.2
0,0,総数,1,11,60～64歳,1,13200,市部,210976,236571,89.2,114179,139778,…,…,…,81.7
0,0,総数,1,12,65歳以上,1,13200,市部,954538,980612,97.3,186202,212274,…,…,…,87.7
0,0,総数,2,13,うち75歳以上,1,13200,市部,460697,464701,99.1,38986,42985,…,…,…,90.7
1,1,男,0,0,全年齢（年齢不詳を含む）,1,13200,市部,1801623,2056488,87.6,791381,1054031,422433,685083,368948,75.1
1,1,男,1,1,15歳未満,1,13200,市部,260277,259278,100.4,-,-,…,…,…,-
1,1,男,1,2,15～19歳,1,13200,市部,107539,107660,99.9,13778,13380,…,…,…,103
1,1,男,1,3,20～24歳,1,13200,市部,128513,127508,100.8,52392,59197,…,…,…,88.5
1,1,男,1,4,25～29歳,1,13200,市部,95888,113011,84.8,62350,79176,…,…,…,78.7
1,1,男,1,5,30～34歳,1,13200,市部,103428,126726,81.6,71315,94518,…,…,…,75.5
1,1,男,1,6,15～16歳,1,13200,市部,113998,146033,78.1,81450,113444,…,…,…,71.8
1,1,男,1,7,40～44歳,1,13200,市部,133722,172916,77.3,97920,137092,…,…,…,71.4
1,1,男,1,8,15～49歳,1,13200,市部,123801,163313,75.8,92051,131522,…,…,…,70
1,1,男,1,9,50～54歳,1,13200,市部,105539,141112,74.8,80451,116012,…,…,…,69.3
1,1,男,1,10,55～59歳,1,13200,市部,86480,114381,75.6,66326,94225,…,…,…,70.4
1,1,男,1,11,60～64歳,1,13200,市部,95836,116778,82.1,63477,84423,…,…,…,75.2
1,1,男,1,12,65歳以上,1,13200,市部,407573,428743,95.1,109871,131042,…,…,…,83.8
1,1,男,2,13,うち75歳以上,1,13200,市部,183743,187013,98.3,23510,26774,…,…,…,87.8
1,2,女,0,0,全年齢（年齢不詳を含む）,1,13200,市部,1996657,2101218,95,669103,784150,286707,401754,382396,85.3
1,2,女,1,1,15歳未満,1,13200,市部,247873,246758,100.5,-,-,…,…,…,-
1,2,女,1,2,15～19歳,1,13200,市部,102654,101138,101.5,13501,13487,…,…,…,100.1
1,2,女,1,3,20～24歳,1,13200,市部,117112,117633,99.6,51519,60353,…,…,…,85.4
1,2,女,1,4,25～29歳,1,13200,市部,90480,107909,83.8,53976,71156,…,…,…,75.9
1,2,女,1,5,30～34歳,1,13200,市部,103684,119929,86.5,55493,71668,…,…,…,77.4
1,2,女,1,6,15～16歳,1,13200,市部,122194,138025,88.5,63450,79238,…,…,…,80.1
1,2,女,1,7,40～44歳,1,13200,市部,149618,165487,90.4,84819,100641,…,…,…,84.3
1,2,女,1,8,15～49歳,1,13200,市部,139957,153839,91,84305,98167,…,…,…,85.9
1,2,女,1,9,50～54歳,1,13200,市部,122474,133144,92,75148,85810,…,…,…,87.6
1,2,女,1,10,55～59歳,1,13200,市部,105005,112193,93.6,59859,67043,…,…,…,89.3
1,2,女,1,11,60～64歳,1,13200,市部,115140,119793,96.1,50702,55355,…,…,…,91.6
1,2,女,1,12,65歳以上,1,13200,市部,546965,551869,99.1,76331,81232,…,…,…,94
1,2,女,2,13,うち75歳以上,1,13200,市部,276954,277688,99.7,15476,16211,…,…,…,95.5
0,0,総数,0,0,全年齢（年齢不詳を含む）,2,13201,八王子市,576240,577513,99.8,217711,247855,79234,109378,138477,87.8
0,0,総数,1,1,15歳未満,2,13201,八王子市,67582,66908,101,-,-,-,-,-,-
0,0,総数,1,2,15～19歳,2,13201,八王子市,45743,33476,136.6,6396,4755,3371,1730,3025,134.5
0,0,総数,1,3,20～24歳,2,13201,八王子市,58646,39954,146.8,19584,18005,9593,8014,9991,108.8
0,0,総数,1,4,25～29歳,2,13201,八王子市,25438,27669,91.9,15779,18440,6526,9187,9253,85.6
0,0,総数,1,5,30～34歳,2,13201,八王子市,27694,29940,92.5,17909,20163,7590,9844,10319,88.8
0,0,総数,1,6,15～16歳,2,13201,八王子市,32529,36192,89.9,21139,24802,8303,11966,12836,85.2
0,0,総数,1,7,40～44歳,2,13201,八王子市,39337,44138,89.1,26675,31466,9974,14765,16701,84.8
0,0,総数,1,8,15～49歳,2,13201,八王子市,36231,41456,87.4,25105,30335,8961,14191,16144,82.8
0,0,総数,1,9,50～54歳,2,13201,八王子市,31462,36167,87,21938,26651,8192,12905,13746,82.3
0,0,総数,1,10,55～59歳,2,13201,八王子市,27208,31183,87.3,18156,22136,6520,10500,11636,82
0,0,総数,1,11,60～64歳,2,13201,八王子市,31668,35055,90.3,17102,20492,5111,8501,11991,83.5
0,0,総数,1,12,65歳以上,2,13201,八王子市,138236,140909,98.1,27928,30610,5093,7775,22835,91.2
0,0,総数,2,13,うち75歳以上,2,13201,八王子市,63400,63678,99.6,5518,5801,500,783,5018,95.1
1,1,男,0,0,全年齢（年齢不詳を含む）,2,13201,八王子市,287891,291238,98.9,121236,143113,51548,73425,69688,84.7
1,1,男,1,1,15歳未満,2,13201,八王子市,34626,34314,100.9,-,-,-,-,-,-
1,1,男,1,2,15～19歳,2,13201,八王子市,25874,17928,144.3,3569,2448,1944,823,1625,145.8
1,1,男,1,3,20～24歳,2,13201,八王子市,34944,22533,155.1,10799,9401,5335,3937,5464,114.9
1,1,男,1,4,25～29歳,2,13201,八王子市,13647,14669,93,8714,10050,3585,4921,5129,86.7
1,1,男,1,5,30～34歳,2,13201,八王子市,14459,15616,92.6,10329,11507,4762,5940,5567,89.8
1,1,男,1,6,15～16歳,2,13201,八王子市,16381,18862,86.8,12099,14596,5530,8027,6569,82.9
1,1,男,1,7,40～44歳,2,13201,八王子市,19166,22692,84.5,14540,18067,6663,10190,7877,80.5
1,1,男,1,8,15～49歳,2,13201,八王子市,17657,21609,81.7,13436,17392,6003,9959,7433,77.3
1,1,男,1,9,50～54歳,2,13201,八王子市,15014,18596,80.7,11620,15212,5669,9261,5951,76.4
1,1,男,1,10,55～59歳,2,13201,八王子市,12575,15682,80.2,9824,12936,4576,7688,5248,75.9
1,1,男,1,11,60～64歳,2,13201,八王子市,14205,17074,83.2,9525,12397,3691,6563,5834,76.8
1,1,男,1,12,65歳以上,2,13201,八王子市,61013,63333,96.3,16781,19107,3790,6116,12991,87.8
1,1,男,2,13,うち75歳以上,2,13201,八王子市,26125,26374,99.1,3329,3581,364,616,2965,93
1,2,女,0,0,全年齢（年齢不詳を含む）,2,13201,八王子市,288349,286275,100.7,96475,104742,27686,35953,68789,92.1
1,2,女,1,1,15歳未満,2,13201,八王子市,32956,32594,101.1,-,-,-,-,-,-
1,2,女,1,2,15～19歳,2,13201,八王子市,19869,15548,127.8,2827,2307,1427,907,1400,122.5
1,2,女,1,3,20～24歳,2,13201,八王子市,23702,17421,136.1,8785,8604,4258,4077,4527,102.1
1,2,女,1,4,25～29歳,2,13201,八王子市,11791,13000,90.7,7065,8390,2941,4266,4124,84.2
1,2,女,1,5,30～34歳,2,13201,八王子市,13235,14324,92.4,7580,8656,2828,3904,4752,87.6
1,2,女,1,6,15～16歳,2,13201,八王子市,16148,17330,93.2,9040,10206,2773,3939,6267,88.6
1,2,女,1,7,40～44歳,2,13201,八王子市,20171,21446,94.1,12135,13399,3311,4575,8824,90.6
1,2,女,1,8,15～49歳,2,13201,八王子市,18574,19847,93.6,11669,12943,2958,4232,8711,90.2
1,2,女,1,9,50～54歳,2,13201,八王子市,16448,17571,93.6,10318,11439,2523,3644,7795,90.2
1,2,女,1,10,55～59歳,2,13201,八王子市,14633,15501,94.4,8332,9200,1944,2812,6388,90.6
1,2,女,1,11,60～64歳,2,13201,八王子市,17463,17981,97.1,7577,8095,1420,1938,6157,93.6
1,2,女,1,12,65歳以上,2,13201,八王子市,77223,77576,99.5,11147,11503,1303,1659,9844,96.9
