測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,0.317,0.304,0.325,0.613,0.51,0.333,0.474,0.87,0.389,0.893,0.531,0.224,0.893,0.224,0.482,0.179,0.045,0.096
区,国設東京新宿,0.523,0.388,0.361,0.911,0.584,0.429,0.56,0.892,0.385,0.825,0.549,0.288,0.911,0.288,0.558,0.182,0.058,0.112
部,大田区東糀谷,0.355,0.319,0.242,0.901,0.417,0.445,0.891,1.289,0.792,1.559,0.726,0.373,1.559,0.242,0.692,0.312,0.048,0.138
一,世田谷区世田谷,0.374,0.329,0.399,0.355,0.393,0.403,0.572,1.229,0.452,0.834,0.486,0.306,1.229,0.306,0.511,0.246,0.061,0.102
般,板橋区氷川町,0.434,0.189,0.298,0.971,0.429,0.644,0.603,1.152,0.611,0.748,0.688,0.355,1.152,0.189,0.593,0.23,0.038,0.119
環,練馬区石神井町,0.329,0.201,0.225,0.707,0.412,0.435,0.611,1.278,0.675,0.748,0.64,0.229,1.278,0.201,0.541,0.256,0.04,0.108
境,足立区西新井,0.529,0.216,0.297,0.668,0.476,0.975,0.586,1.303,0.816,1.182,0.741,0.313,1.303,0.216,0.675,0.261,0.043,0.135
,江戸川区春江町,0.243,0.151,0.157,0.418,0.242,0.599,0.536,1.115,0.835,0.907,0.743,0.391,1.115,0.151,0.528,0.223,0.03,0.106
,区部一般平均,0.388,0.262,0.288,0.693,0.433,0.533,0.604,1.141,0.619,0.962,0.638,0.31,1.559,0.151,0.573,0.312,0.03,0.115
多,小金井市本町,1.337,0.161,0.198,0.814,0.42,0.447,0.641,0.887,0.611,0.748,0.646,0.215,1.337,0.161,0.594,0.267,0.032,0.119
摩,東大和市奈良橋,0.474,0.403,0.307,0.81,0.708,0.396,0.754,1.18,0.924,0.784,1.27,0.281,1.27,0.281,0.691,0.254,0.056,0.138
一般,多摩部一般平均,0.905,0.282,0.252,0.812,0.564,0.422,0.698,1.033,0.767,0.766,0.958,0.248,1.337,0.161,0.642,0.267,0.032,0.128
都一般平均,,0.491,0.266,0.281,0.717,0.459,0.511,0.623,1.119,0.649,0.923,0.702,0.298,1.559,0.151,0.587,0.312,0.03,0.117
,京葉道路亀戸,0.338,0.257,0.191,0.525,0.42,0.251,0.563,1.193,0.936,1.062,0.845,0.468,1.193,0.191,0.587,0.239,0.038,0.117
,環八通り八幡山,0.352,0.25,0.219,0.825,0.35,0.566,0.81,1.064,0.801,0.542,0.683,0.361,1.064,0.219,0.569,0.213,0.044,0.114
沿,２地点沿道平均,0.345,0.253,0.205,0.675,0.385,0.408,0.686,1.129,0.869,0.802,0.764,0.415,1.193,0.191,0.578,0.239,0.038,0.116
道,甲州街道大原,0.429,0.317,0.464,1.037,0.68,0.673,1.006,1.514,1.181,0.981,0.72,0.46,1.514,0.317,0.789,0.303,0.063,0.158
,中山道大和町,0.659,0.429,0.518,1.294,0.614,0.938,0.916,1.432,0.824,0.884,0.937,0.629,1.432,0.429,0.839,0.286,0.086,0.168
,４地点沿道平均,0.444,0.313,0.348,0.92,0.516,0.607,0.824,1.301,0.935,0.867,0.797,0.479,1.514,0.191,0.696,0.303,0.038,0.139
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.146,0.058,0.104,0.167,0.143,0.263,0.124,0.177,0.112,0.083,0.213,0.184,0.263,0.058,0.148,0.053,0.012,0.03
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,2019年度　PAMS
,,,,,,,,,,,,,,,,,,,
44,p-Ethyltoluene (46),,,,,,,,,　　基準値  　：,,,,,,,,分子量：,120.2
,,,,,,,,,,　　定量下限値：,,0.04,μg/m3,(0.008 ppb),,,,換算係数(→ppb）：,0.2
,,2019年度,,,,,,,,　　検出下限値：,,0.02,,(0.003 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,0.173,0.162,0.186,0.313,0.294,0.187,0.304,0.465,0.218,0.487,0.295,0.134,0.487,0.134,0.268,0.097,0.027,0.054
区,国設東京新宿,0.265,0.187,0.183,0.455,0.317,0.232,0.317,0.449,0.193,0.435,0.285,0.155,0.455,0.155,0.289,0.091,0.031,0.058
部,大田区東糀谷,0.176,0.152,0.135,0.471,0.218,0.23,0.472,0.655,0.395,0.794,0.374,0.2,0.794,0.135,0.356,0.159,0.027,0.071
一,世田谷区世田谷,0.176,0.153,0.194,0.352,0.199,0.214,0.305,0.622,0.2,0.424,0.244,0.164,0.622,0.153,0.27,0.124,0.031,0.054
般,板橋区氷川町,0.216,0.102,0.146,0.489,0.228,0.342,0.344,0.597,0.303,0.387,0.363,0.195,0.597,0.102,0.309,0.119,0.02,0.062
環,練馬区石神井町,0.164,0.101,0.105,0.322,0.219,0.233,0.328,0.654,0.333,0.378,0.338,0.125,0.654,0.101,0.275,0.131,0.02,0.055
境,足立区西新井,0.257,0.107,0.148,0.325,0.254,0.475,0.328,0.643,0.4,0.578,0.392,0.161,0.643,0.107,0.339,0.129,0.021,0.068
,江戸川区春江町,0.125,0.074,0.082,0.216,0.122,0.287,0.28,0.59,0.398,0.451,0.379,0.195,0.59,0.074,0.267,0.118,0.015,0.053
,区部一般平均,0.194,0.13,0.147,0.368,0.231,0.275,0.335,0.584,0.305,0.492,0.334,0.166,0.794,0.074,0.297,0.159,0.015,0.059
多,小金井市本町,0.605,0.08,0.1,0.392,0.214,0.241,0.338,0.474,0.297,0.367,0.328,0.118,0.605,0.08,0.296,0.121,0.016,0.059
摩,東大和市奈良橋,0.23,0.179,0.152,0.406,0.335,0.204,0.391,0.596,0.442,0.406,0.664,0.154,0.664,0.152,0.347,0.133,0.03,0.069
一般,多摩部一般平均,0.418,0.13,0.126,0.399,0.275,0.222,0.364,0.535,0.37,0.387,0.496,0.136,0.664,0.08,0.321,0.133,0.016,0.064
都一般平均,,0.238,0.13,0.143,0.374,0.24,0.264,0.341,0.574,0.318,0.471,0.366,0.16,0.794,0.074,0.302,0.159,0.015,0.06
,京葉道路亀戸,0.165,0.115,0.098,0.267,0.211,0.125,0.312,0.577,0.449,0.517,0.418,0.24,0.577,0.098,0.291,0.115,0.02,0.058
,環八通り八幡山,0.17,0.124,0.113,0.39,0.176,0.28,0.417,0.539,0.381,0.273,0.34,0.188,0.539,0.113,0.283,0.108,0.023,0.057
沿,２地点沿道平均,0.168,0.12,0.105,0.328,0.193,0.202,0.365,0.558,0.415,0.395,0.379,0.214,0.577,0.098,0.287,0.115,0.02,0.057
道,甲州街道大原,0.196,0.142,0.209,0.509,0.339,0.339,0.518,0.783,0.577,0.46,0.355,0.223,0.783,0.142,0.388,0.157,0.028,0.078
,中山道大和町,0.307,0.197,0.248,0.643,0.295,0.45,0.461,0.724,0.404,0.44,0.46,0.307,0.724,0.197,0.411,0.145,0.039,0.082
,４地点沿道平均,0.21,0.145,0.167,0.452,0.255,0.298,0.427,0.656,0.453,0.423,0.393,0.24,0.783,0.098,0.343,0.157,0.02,0.069
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.082,0.024,0.052,0.077,0.073,0.123,0.08,0.095,0.042,0.045,0.119,0.093,0.123,0.024,0.075,0.025,0.005,0.015
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Ref,(β-pinene),,,,,,,,,　　基準値  　：,,,,,,,,分子量：,136.2
,,,,,,,,,,　　定量下限値：,,0.07,μg/m3,(0.012 ppb),,,,換算係数(→ppb）：,0.177
,,2019年度,,,,,,,,　　検出下限値：,,0.02,,(0.004 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,  < 0.02,0.036,0.06,0.176,0.115,0.054,0.131,0.044,0.028,0.082,0.021,  < 0.02,0.176,  < 0.02,0.064,0.035,  < 0.003,0.013
区,国設東京新宿,0.029,0.036,0.069,0.677,0.313,0.09,1.979,5.946,1.917,1.479,0.965,0.389,5.946,0.029,1.157,1.189,0.006,0.231
部,大田区東糀谷,  < 0.02,0.027,0.022,0.071,0.101,0.037,0.056,0.059,0.025,0.075,0.024,  < 0.02,0.101,  < 0.02,0.043,0.02,  < 0.003,0.009
一,世田谷区世田谷,  < 0.02,0.023,0.033,0.072,0.094,0.055,0.061,0.078,0.041,0.092,0.028,  < 0.02,0.094,  < 0.02,0.05,0.019,  < 0.003,0.01
般,板橋区氷川町,  < 0.02,  < 0.02,0.031,0.141,0.211,0.056,0.062,0.04,0.026,0.044,0.031,  < 0.02,0.211,  < 0.02,0.056,0.042,  < 0.003,0.011
環,練馬区石神井町,  < 0.02,  < 0.02,0.046,0.216,0.251,0.09,0.175,0.122,0.243,0.354,0.066,0.024,0.354,  < 0.02,0.134,0.071,  < 0.003,0.027
境,足立区西新井,  < 0.02,  < 0.02,0.031,0.097,0.127,0.046,0.038,0.057,0.029,0.071,0.023,  < 0.02,0.127,  < 0.02,0.046,0.025,  < 0.003,0.009
,江戸川区春江町,  < 0.02,0.043,0.028,0.164,0.1,0.042,0.065,0.086,0.058,0.106,0.029,0.023,0.164,  < 0.02,0.063,0.033,  < 0.003,0.013
,区部一般平均,  < 0.02,0.024,0.04,0.202,0.164,0.059,0.321,0.804,0.296,0.288,0.148,0.061,5.946,  < 0.02,0.202,1.189,  < 0.003,0.04
多,小金井市本町,  < 0.02,  < 0.02,0.024,0.169,0.21,0.056,0.044,0.061,0.091,0.097,0.023,  < 0.02,0.21,  < 0.02,0.067,0.042,  < 0.003,0.013
摩,東大和市奈良橋,0.025,  < 0.02,0.04,0.172,0.217,0.045,0.042,0.066,0.062,0.05,0.037,  < 0.02,0.217,  < 0.02,0.065,0.043,  < 0.003,0.013
一般,多摩部一般平均,  < 0.02,  < 0.02,0.032,0.171,0.213,0.051,0.043,0.063,0.076,0.074,0.03,  < 0.02,0.217,  < 0.02,0.066,0.043,  < 0.003,0.013
都一般平均,,  < 0.02,0.022,0.038,0.196,0.174,0.057,0.265,0.656,0.252,0.245,0.125,0.051,5.946,  < 0.02,0.174,1.189,  < 0.003,0.035
,京葉道路亀戸,0.084,0.064,0.095,0.082,0.213,0.025,0.04,0.056,0.032,0.074,0.036,0.024,0.213,0.024,0.069,0.043,0.005,0.014
,環八通り八幡山,  < 0.02,0.024,0.05,0.129,0.19,0.061,0.094,0.08,0.067,0.031,0.027,  < 0.02,0.19,  < 0.02,0.064,0.038,  < 0.003,0.013
沿,２地点沿道平均,0.047,0.044,0.073,0.105,0.201,0.043,0.067,0.068,0.049,0.053,0.032,  < 0.02,0.213,  < 0.02,0.067,0.043,  < 0.003,0.013
道,甲州街道大原,  < 0.02,0.021,0.038,0.083,0.12,0.055,0.065,0.067,  < 0.02,0.074,  < 0.02,  < 0.02,0.12,  < 0.02,0.047,0.024,  < 0.003,0.009
,中山道大和町,  < 0.02,  < 0.02,  < 0.02,0.087,0.1,0.027,0.033,0.057,  < 0.02,0.066,  < 0.02,  < 0.02,0.1,  < 0.02,0.036,0.02,  < 0.003,0.007
,４地点沿道平均,0.029,0.03,0.048,0.095,0.156,0.042,0.058,0.065,0.03,0.061,0.021,  < 0.02,0.213,  < 0.02,0.054,0.043,  < 0.003,0.011
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.031,0.069,0.282,0.297,0.28,0.033,0.062,0.05,0.104,0.053,  < 0.02,0.055,0.297,  < 0.02,0.11,0.059,  < 0.003,0.022
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
45,"1,3,5-Trimethylbenzene (47)",,,,,,,,,　　基準値  　：,,,,,,,,分子量：,120.2
,,,,,,,,,,　　定量下限値：,,0.05,μg/m3,(0.01 ppb),,,,換算係数(→ppb）：,0.2
,,2019年度,,,,,,,,　　検出下限値：,,0.02,,(0.003 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,0.145,0.163,0.198,0.297,0.27,0.18,0.258,0.422,0.201,0.481,0.286,0.118,0.481,0.118,0.252,0.085,0.021,0.044
区,国設東京新宿,0.263,0.201,0.185,0.428,0.293,0.217,0.283,0.417,0.181,0.41,0.272,0.142,0.428,0.142,0.274,0.075,0.025,0.048
部,大田区東糀谷,0.164,0.163,0.143,0.461,0.218,0.222,0.499,0.644,0.39,0.796,0.376,0.185,0.796,0.143,0.355,0.14,0.025,0.063
一,世田谷区世田谷,0.147,0.146,0.186,0.267,0.179,0.194,0.265,0.597,0.182,0.393,0.211,0.14,0.597,0.14,0.242,0.105,0.025,0.043
般,板橋区氷川町,0.185,0.098,0.14,0.465,0.192,0.34,0.287,0.599,0.307,0.376,0.352,0.183,0.599,0.098,0.294,0.106,0.017,0.052
環,練馬区石神井町,0.137,0.092,0.104,0.295,0.206,0.199,0.275,0.623,0.33,0.362,0.318,0.109,0.623,0.092,0.254,0.11,0.016,0.045
境,足立区西新井,0.218,0.105,0.144,0.287,0.215,0.57,0.281,0.617,0.393,0.57,0.37,0.148,0.617,0.105,0.327,0.109,0.019,0.058
,江戸川区春江町,0.108,0.069,0.073,0.203,0.108,0.313,0.247,0.55,0.362,0.454,0.341,0.19,0.55,0.069,0.252,0.097,0.012,0.044
,区部一般平均,0.171,0.13,0.147,0.338,0.21,0.28,0.3,0.559,0.293,0.48,0.316,0.152,0.796,0.069,0.281,0.14,0.012,0.05
多,小金井市本町,0.647,0.074,0.085,0.336,0.204,0.191,0.311,0.441,0.289,0.355,0.336,0.11,0.647,0.074,0.282,0.114,0.013,0.05
摩,東大和市奈良橋,0.212,0.206,0.15,0.347,0.325,0.176,0.355,0.585,0.427,0.381,0.744,0.143,0.744,0.143,0.338,0.131,0.025,0.06
一般,多摩部一般平均,0.43,0.14,0.117,0.341,0.265,0.183,0.333,0.513,0.358,0.368,0.54,0.127,0.744,0.074,0.31,0.131,0.013,0.055
都一般平均,,0.223,0.132,0.141,0.338,0.221,0.26,0.306,0.55,0.306,0.458,0.361,0.147,0.796,0.069,0.287,0.14,0.012,0.051
,京葉道路亀戸,0.149,0.12,0.094,0.258,0.226,0.122,0.282,0.566,0.468,0.546,0.422,0.225,0.566,0.094,0.29,0.1,0.017,0.051
,環八通り八幡山,0.146,0.12,0.098,0.343,0.154,0.267,0.381,0.503,0.388,0.263,0.33,0.156,0.503,0.098,0.263,0.089,0.017,0.046
沿,２地点沿道平均,0.148,0.12,0.096,0.3,0.19,0.194,0.331,0.534,0.428,0.405,0.376,0.191,0.566,0.094,0.276,0.1,0.017,0.049
道,甲州街道大原,0.18,0.144,0.211,0.442,0.329,0.314,0.474,0.741,0.576,0.472,0.348,0.201,0.741,0.144,0.369,0.131,0.025,0.065
,中山道大和町,0.283,0.208,0.23,0.578,0.28,0.455,0.423,0.712,0.39,0.43,0.429,0.298,0.712,0.208,0.393,0.126,0.037,0.069
,４地点沿道平均,0.19,0.148,0.158,0.405,0.247,0.289,0.39,0.63,0.456,0.428,0.382,0.22,0.741,0.094,0.329,0.131,0.017,0.058
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.048,0.029,0.044,0.051,0.069,0.119,0.058,0.063,0.037,0.049,0.088,0.063,0.119,0.029,0.06,0.021,0.005,0.011
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
46,o-Ethyltoluene,,,,,,,,,　　基準値  　：,,,,,,,,分子量：,120.2
,,,,,,,,,,　　定量下限値：,,0.04,μg/m3,(0.007 ppb),,,,換算係数(→ppb）：,0.2
,,2019年度,,,,,,,,　　検出下限値：,,0.02,,(0.003 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,0.155,0.142,0.143,0.333,0.259,0.175,0.268,0.431,0.189,0.421,0.255,0.117,0.431,0.117,0.241,0.086,0.023,0.048
区,国設東京新宿,0.247,0.182,0.184,0.442,0.306,0.203,0.281,0.407,0.176,0.38,0.254,0.136,0.442,0.136,0.267,0.088,0.027,0.053
部,大田区東糀谷,0.179,0.173,0.122,0.471,0.226,0.24,0.447,0.621,0.366,0.715,0.358,0.199,0.715,0.122,0.343,0.143,0.024,0.069
一,世田谷区世田谷,0.176,0.142,0.19,0.327,0.193,0.197,0.295,0.567,0.201,0.383,0.236,0.145,0.567,0.142,0.255,0.113,0.028,0.051
般,板橋区氷川町,0.201,0.09,0.14,0.465,0.217,0.293,0.319,0.543,0.281,0.358,0.338,0.205,0.543,0.09,0.287,0.109,0.018,0.057
環,練馬区石神井町,0.168,0.091,0.108,0.341,0.213,0.209,0.314,0.608,0.297,0.348,0.306,0.115,0.608,0.091,0.26,0.122,0.018,0.052
境,足立区西新井,0.265,0.095,0.147,0.327,0.256,0.434,0.288,0.597,0.356,0.539,0.359,0.153,0.597,0.095,0.318,0.119,0.019,0.064
,江戸川区春江町,0.125,0.071,0.075,0.209,0.113,0.268,0.265,0.529,0.365,0.409,0.34,0.18,0.529,0.071,0.246,0.106,0.014,0.049
,区部一般平均,0.19,0.123,0.139,0.364,0.223,0.252,0.31,0.538,0.279,0.444,0.306,0.156,0.715,0.071,0.277,0.143,0.014,0.055
多,小金井市本町,0.602,0.077,0.098,0.392,0.207,0.227,0.326,0.418,0.273,0.345,0.304,0.109,0.602,0.077,0.281,0.12,0.015,0.056
摩,東大和市奈良橋,0.229,0.186,0.157,0.411,0.332,0.193,0.377,0.556,0.404,0.37,0.578,0.141,0.578,0.141,0.328,0.116,0.028,0.066
一般,多摩部一般平均,0.415,0.131,0.127,0.401,0.27,0.21,0.352,0.487,0.338,0.357,0.441,0.125,0.602,0.077,0.305,0.12,0.015,0.061
都一般平均,,0.235,0.125,0.136,0.372,0.232,0.244,0.318,0.528,0.291,0.427,0.333,0.15,0.715,0.071,0.283,0.143,0.014,0.057
,京葉道路亀戸,0.164,0.115,0.1,0.262,0.213,0.115,0.276,0.538,0.399,0.484,0.393,0.211,0.538,0.1,0.273,0.108,0.02,0.055
,環八通り八幡山,0.16,0.113,0.113,0.392,0.166,0.257,0.389,0.497,0.342,0.252,0.32,0.171,0.497,0.113,0.264,0.099,0.023,0.053
沿,２地点沿道平均,0.162,0.114,0.106,0.327,0.189,0.186,0.332,0.518,0.371,0.368,0.356,0.191,0.538,0.1,0.268,0.108,0.02,0.054
道,甲州街道大原,0.203,0.138,0.207,0.488,0.337,0.317,0.47,0.684,0.516,0.432,0.349,0.218,0.684,0.138,0.363,0.137,0.028,0.073
,中山道大和町,0.299,0.191,0.234,0.604,0.301,0.411,0.426,0.654,0.367,0.397,0.411,0.281,0.654,0.191,0.381,0.131,0.038,0.076
,４地点沿道平均,0.207,0.139,0.164,0.436,0.254,0.275,0.39,0.593,0.406,0.391,0.368,0.22,0.684,0.1,0.32,0.137,0.02,0.064
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.084,0.025,0.06,0.102,0.08,0.136,0.094,0.107,0.049,0.053,0.108,0.11,0.136,0.025,0.084,0.027,0.005,0.017
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,2019年度　PAMS
,,,,,,,,,,,,,,,,,,,
47,"1,2,4-Trimethylbenzene (48)",,,,,,,,,　　基準値  　：,,,,,,,,分子量：,120.2
,,,,,,,,,,　　定量下限値：,,0.04,μg/m3,(0.008 ppb),,,,換算係数(→ppb）：,0.2
,,2019年度,,,,,,,,　　検出下限値：,,0.02,,(0.003 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,0.613,0.58,0.726,1.228,1.028,0.666,0.888,1.647,0.757,1.796,1.032,0.432,1.796,0.432,0.949,0.359,0.086,0.19
区,国設東京新宿,1.059,0.82,0.785,1.882,1.186,0.93,1.06,1.692,0.721,1.627,1.038,0.527,1.882,0.527,1.111,0.377,0.105,0.222
部,大田区東糀谷,0.667,0.654,0.495,2.004,0.829,0.908,1.828,2.526,1.591,3.128,1.413,0.758,3.128,0.495,1.4,0.626,0.099,0.28
一,世田谷区世田谷,0.636,0.621,0.761,1.252,0.74,0.822,1.043,2.435,0.663,1.562,0.771,0.585,2.435,0.585,0.991,0.487,0.117,0.198
般,板橋区氷川町,0.793,0.368,0.587,1.969,0.859,1.407,1.197,2.29,1.181,1.454,1.35,0.719,2.29,0.368,1.181,0.458,0.074,0.236
環,練馬区石神井町,0.625,0.399,0.429,1.336,0.856,0.934,1.143,2.568,1.267,1.399,1.255,0.445,2.568,0.399,1.055,0.514,0.08,0.211
境,足立区西新井,0.967,0.421,0.592,1.271,0.943,2.303,1.165,2.477,1.545,2.247,1.458,0.602,2.477,0.421,1.333,0.495,0.084,0.267
,江戸川区春江町,0.432,0.295,0.312,0.823,0.462,1.327,1.025,2.189,1.474,1.818,1.37,0.749,2.189,0.295,1.023,0.438,0.059,0.205
,区部一般平均,0.724,0.52,0.586,1.471,0.863,1.162,1.169,2.228,1.15,1.879,1.211,0.602,3.128,0.295,1.13,0.626,0.059,0.226
多,小金井市本町,2.943,0.301,0.387,1.549,0.867,0.919,1.24,1.751,1.154,1.417,1.34,0.41,2.943,0.301,1.19,0.589,0.06,0.238
摩,東大和市奈良橋,0.911,0.845,0.592,1.545,1.386,0.782,1.484,2.286,1.703,1.526,2.579,0.553,2.579,0.553,1.349,0.516,0.111,0.27
一般,多摩部一般平均,1.927,0.573,0.489,1.547,1.126,0.85,1.362,2.018,1.428,1.472,1.959,0.482,2.943,0.301,1.269,0.589,0.06,0.254
都一般平均,,0.965,0.531,0.567,1.486,0.915,1.1,1.207,2.186,1.205,1.797,1.361,0.578,3.128,0.295,1.158,0.626,0.059,0.232
,京葉道路亀戸,0.613,0.484,0.402,1.077,0.882,0.549,1.128,2.272,1.861,2.21,1.709,0.943,2.272,0.402,1.178,0.454,0.08,0.236
,環八通り八幡山,0.639,0.483,0.438,1.512,0.662,1.122,1.518,2.101,1.528,1.055,1.318,0.684,2.101,0.438,1.088,0.42,0.088,0.218
沿,２地点沿道平均,0.626,0.484,0.42,1.295,0.772,0.836,1.323,2.187,1.694,1.632,1.514,0.814,2.272,0.402,1.133,0.454,0.08,0.227
道,甲州街道大原,0.762,0.629,0.994,2.002,1.29,1.361,1.975,2.958,2.354,1.848,1.36,0.832,2.958,0.629,1.53,0.592,0.126,0.306
,中山道大和町,1.16,0.798,0.967,2.467,1.229,1.874,1.751,2.905,1.535,1.752,1.715,1.213,2.905,0.798,1.614,0.581,0.16,0.323
,４地点沿道平均,0.793,0.599,0.7,1.765,1.016,1.227,1.593,2.559,1.819,1.716,1.526,0.918,2.958,0.402,1.353,0.592,0.08,0.271
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.289,0.12,0.179,0.268,0.309,0.527,0.209,0.287,0.164,0.148,0.372,0.298,0.527,0.12,0.264,0.105,0.024,0.053
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
48,"1,2,3-Trimethylbenzene (50)",,,,,,,,,　　基準値  　：,,,,,,,,分子量：,120.2
,,,,,,,,,,　　定量下限値：,,0.05,μg/m3,(0.01 ppb),,,,換算係数(→ppb）：,0.2
,,2019年度,,,,,,,,　　検出下限値：,,0.02,,(0.003 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,0.146,0.144,0.181,0.308,0.29,0.208,0.31,0.379,0.184,0.451,0.268,0.117,0.451,0.117,0.249,0.09,0.023,0.05
区,国設東京新宿,0.235,0.196,0.196,0.433,0.304,0.231,0.313,0.405,0.19,0.415,0.269,0.136,0.433,0.136,0.277,0.087,0.027,0.055
部,大田区東糀谷,0.165,0.185,0.142,0.511,0.242,0.242,0.428,0.587,0.335,0.727,0.348,0.187,0.727,0.142,0.342,0.145,0.028,0.068
一,世田谷区世田谷,0.144,0.149,0.19,0.296,0.186,0.219,0.285,0.546,0.139,0.397,0.172,0.135,0.546,0.135,0.238,0.109,0.027,0.048
般,板橋区氷川町,0.186,0.089,0.14,0.469,0.226,0.329,0.297,0.515,0.262,0.345,0.327,0.187,0.515,0.089,0.281,0.103,0.018,0.056
環,練馬区石神井町,0.145,0.093,0.104,0.334,0.226,0.221,0.305,0.554,0.284,0.334,0.301,0.1,0.554,0.093,0.25,0.111,0.019,0.05
境,足立区西新井,0.229,0.1,0.142,0.301,0.227,0.526,0.304,0.572,0.329,0.547,0.337,0.151,0.572,0.1,0.314,0.114,0.02,0.063
,江戸川区春江町,0.095,0.073,0.071,0.207,0.116,0.31,0.246,0.496,0.309,0.424,0.313,0.178,0.496,0.071,0.236,0.099,0.014,0.047
,区部一般平均,0.168,0.129,0.146,0.357,0.227,0.286,0.311,0.507,0.254,0.455,0.292,0.149,0.727,0.071,0.273,0.145,0.014,0.055
多,小金井市本町,0.582,0.074,0.09,0.376,0.224,0.227,0.326,0.384,0.263,0.342,0.315,0.1,0.582,0.074,0.275,0.116,0.015,0.055
摩,東大和市奈良橋,0.22,0.205,0.153,0.366,0.349,0.192,0.361,0.508,0.378,0.372,0.564,0.138,0.564,0.138,0.317,0.113,0.028,0.063
一般,多摩部一般平均,0.401,0.139,0.122,0.371,0.286,0.21,0.344,0.446,0.321,0.357,0.44,0.119,0.582,0.074,0.296,0.116,0.015,0.059
都一般平均,,0.215,0.131,0.141,0.36,0.239,0.271,0.318,0.495,0.267,0.435,0.321,0.143,0.727,0.071,0.278,0.145,0.014,0.056
,京葉道路亀戸,0.143,0.116,0.111,0.275,0.235,0.129,0.287,0.505,0.397,0.511,0.408,0.213,0.511,0.111,0.278,0.102,0.022,0.056
,環八通り八幡山,0.152,0.116,0.104,0.358,0.176,0.271,0.378,0.469,0.342,0.266,0.32,0.155,0.469,0.104,0.259,0.094,0.021,0.052
沿,２地点沿道平均,0.147,0.116,0.108,0.317,0.206,0.2,0.333,0.487,0.37,0.388,0.364,0.184,0.511,0.104,0.268,0.102,0.021,0.054
道,甲州街道大原,0.175,0.142,0.204,0.472,0.307,0.313,0.439,0.64,0.503,0.427,0.323,0.206,0.64,0.142,0.346,0.128,0.028,0.069
,中山道大和町,0.261,0.188,0.214,0.588,0.295,0.444,0.416,0.644,0.314,0.399,0.401,0.265,0.644,0.188,0.369,0.129,0.038,0.074
,４地点沿道平均,0.183,0.14,0.158,0.423,0.253,0.289,0.38,0.564,0.389,0.401,0.363,0.21,0.644,0.104,0.313,0.129,0.021,0.063
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.067,0.048,0.086,0.109,0.113,0.152,0.086,0.083,0.056,0.063,0.104,0.089,0.152,0.048,0.088,0.03,0.01,0.018
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
49,n-Undecane (51),,,,,,,,,　　基準値  　：,,,,,,,,分子量：,156.3
,,,,,,,,,,　　定量下限値：,,0.08,μg/m3,(0.012 ppb),,,,換算係数(→ppb）：,0.154
