日付,種別,区分,販売方法,産地,卸売頭数,規格等
2021-10-21,豚,生体,せり,福島県,24,上
2021-10-21,豚,生体,せり,茨城県,24,上
2021-10-22,牛,生体,せり,茨城県,18,和牛　去勢　Ａ－４
2021-10-22,牛,生体,せり,北海道,8,和牛　去勢　Ａ－４
2021-10-22,牛,生体,せり,群馬県,8,和牛　去勢　Ａ－４
2021-10-22,牛,生体,せり,青森県,7,和牛　去勢　Ａ－４
2021-10-22,牛,生体,せり,宮城県,5,和牛　去勢　Ａ－４
2021-10-22,豚,生体,せり,茨城県,109,上
2021-10-22,豚,生体,せり,群馬県,58,上
2021-10-22,豚,生体,せり,千葉県,46,上
2021-10-22,豚,生体,せり,福島県,38,上
2021-10-22,豚,生体,せり,秋田県,35,上
2021-10-25,牛,生体,せり,福島県,8,和牛　去勢　Ａ－４
2021-10-25,牛,生体,せり,埼玉県,6,和牛　去勢　Ａ－４
2021-10-25,牛,生体,せり,北海道,4,和牛　去勢　Ａ－４
2021-10-25,牛,生体,せり,三重県,4,和牛　去勢　Ａ－４
2021-10-25,豚,生体,せり,岩手県,61,上
2021-10-25,豚,生体,せり,千葉県,58,上
2021-10-25,豚,生体,せり,秋田県,40,上
2021-10-25,豚,生体,せり,栃木県,32,上
2021-10-25,豚,生体,せり,宮城県,20,上
2021-10-26,牛,生体,せり,栃木県,20,和牛　去勢　Ａ－４
2021-10-26,牛,生体,せり,茨城県,14,和牛　去勢　Ａ－４
2021-10-26,牛,生体,せり,宮城県,7,和牛　去勢　Ａ－４
2021-10-26,牛,生体,せり,群馬県,2,和牛　去勢　Ａ－４
2021-10-26,牛,生体,せり,鹿児島県,2,和牛　去勢　Ａ－４
2021-10-26,豚,生体,せり,茨城県,85,上
2021-10-26,豚,生体,せり,埼玉県,55,上
2021-10-26,豚,生体,せり,岩手県,46,上
2021-10-26,豚,生体,せり,秋田県,45,上
2021-10-26,豚,生体,せり,群馬県,43,上
2021-10-27,牛,生体,せり,群馬県,11,和牛　去勢　Ａ－４
2021-10-27,牛,生体,せり,北海道,4,和牛　去勢　Ａ－４
2021-10-27,牛,生体,せり,福島県,4,和牛　去勢　Ａ－４
2021-10-27,牛,生体,せり,埼玉県,3,和牛　去勢　Ａ－４
2021-10-27,牛,生体,せり,茨城県,2,和牛　去勢　Ａ－４
2021-10-27,豚,生体,せり,岩手県,44,上
2021-10-27,豚,生体,せり,群馬県,39,上
2021-10-27,豚,生体,せり,千葉県,34,上
2021-10-27,豚,生体,せり,福島県,31,上
2021-10-27,豚,生体,せり,栃木県,22,上
2021-10-28,牛,生体,せり,北海道,11,和牛　去勢　Ａ－４
2021-10-28,牛,生体,せり,新潟県,2,和牛　去勢　Ａ－４
2021-10-28,牛,生体,せり,富山県,2,和牛　去勢　Ａ－４
2021-10-28,牛,生体,せり,宮城県,1,和牛　去勢　Ａ－４
2021-10-28,牛,生体,せり,福島県,1,和牛　去勢　Ａ－４
2021-10-28,豚,生体,せり,岩手県,75,上
2021-10-28,豚,生体,せり,千葉県,70,上
2021-10-28,豚,生体,せり,福島県,51,上
2021-10-28,豚,生体,せり,茨城県,40,上
2021-10-28,豚,生体,せり,秋田県,35,上
2021-10-29,牛,生体,せり,栃木県,7,和牛　去勢　Ａ－４
2021-10-29,牛,生体,せり,茨城県,5,和牛　去勢　Ａ－４
2021-10-29,牛,生体,せり,北海道,3,和牛　去勢　Ａ－４
2021-10-29,牛,生体,せり,福島県,3,和牛　去勢　Ａ－４
2021-10-29,牛,生体,せり,岩手県,2,和牛　去勢　Ａ－４
2021-10-29,豚,生体,せり,茨城県,86,上
2021-10-29,豚,生体,せり,岩手県,57,上
2021-10-29,豚,生体,せり,群馬県,46,上
2021-10-29,豚,生体,せり,福島県,39,上
2021-10-29,豚,生体,せり,栃木県,30,上
2021-11-01,牛,生体,せり,埼玉県,8,和牛　去勢　Ａ－４
2021-11-01,牛,生体,せり,福島県,6,和牛　去勢　Ａ－４
2021-11-01,牛,生体,せり,栃木県,6,和牛　去勢　Ａ－４
2021-11-01,牛,生体,せり,神奈川県,4,和牛　去勢　Ａ－４
2021-11-01,牛,生体,せり,宮崎県,3,和牛　去勢　Ａ－４
2021-11-01,豚,生体,せり,岩手県,47,上
2021-11-01,豚,生体,せり,千葉県,38,上
2021-11-01,豚,生体,せり,秋田県,34,上
2021-11-01,豚,生体,せり,福島県,28,上
2021-11-01,豚,生体,せり,群馬県,28,上
2021-11-02,牛,生体,せり,栃木県,16,和牛　去勢　Ａ－４
2021-11-02,牛,生体,せり,茨城県,9,和牛　去勢　Ａ－４
2021-11-02,牛,生体,せり,群馬県,9,和牛　去勢　Ａ－４
2021-11-02,牛,生体,せり,宮城県,7,和牛　去勢　Ａ－４
2021-11-02,牛,生体,せり,岩手県,5,和牛　去勢　Ａ－４
2021-11-02,豚,生体,せり,茨城県,114,上
2021-11-02,豚,生体,せり,秋田県,58,上
2021-11-02,豚,生体,せり,埼玉県,51,上
2021-11-02,豚,生体,せり,千葉県,44,上
2021-11-02,豚,生体,せり,岩手県,41,上
2021-11-04,牛,生体,せり,栃木県,15,和牛　去勢　Ａ－４
2021-11-04,牛,生体,せり,北海道,12,和牛　去勢　Ａ－４
2021-11-04,牛,生体,せり,茨城県,6,和牛　去勢　Ａ－４
2021-11-04,牛,生体,せり,青森県,5,和牛　去勢　Ａ－４
2021-11-04,牛,生体,せり,埼玉県,5,和牛　去勢　Ａ－４
2021-11-04,豚,生体,せり,千葉県,89,上
2021-11-04,豚,生体,せり,群馬県,63,上
2021-11-04,豚,生体,せり,岩手県,36,上
2021-11-04,豚,生体,せり,栃木県,33,上
2021-11-04,豚,生体,せり,茨城県,10,上
2021-11-05,牛,生体,せり,栃木県,14,和牛　去勢　Ａ－４
2021-11-05,牛,生体,せり,群馬県,11,和牛　去勢　Ａ－４
2021-11-05,牛,生体,せり,茨城県,9,和牛　去勢　Ａ－４
2021-11-05,牛,生体,せり,北海道,7,和牛　去勢　Ａ－４
2021-11-05,牛,生体,せり,宮城県,6,和牛　去勢　Ａ－４
2021-11-05,豚,生体,せり,茨城県,87,上
2021-11-05,豚,生体,せり,岩手県,63,上
2021-11-05,豚,生体,せり,秋田県,62,上
2021-11-05,豚,生体,せり,千葉県,60,上
2021-11-05,豚,生体,せり,福島県,42,上
2021-11-08,牛,生体,せり,茨城県,8,和牛　去勢　Ａ－４
2021-11-08,牛,生体,せり,栃木県,7,和牛　去勢　Ａ－４
2021-11-08,牛,生体,せり,埼玉県,7,和牛　去勢　Ａ－４
2021-11-08,牛,生体,せり,北海道,5,和牛　去勢　Ａ－４
2021-11-08,牛,生体,せり,福島県,4,和牛　去勢　Ａ－４
2021-11-08,豚,生体,せり,福島県,64,上
2021-11-08,豚,生体,せり,岩手県,48,上
2021-11-08,豚,生体,せり,秋田県,35,上
2021-11-08,豚,生体,せり,群馬県,25,上
2021-11-08,豚,生体,せり,栃木県,20,上
2021-11-09,牛,生体,せり,茨城県,15,和牛　去勢　Ａ－４
2021-11-09,牛,生体,せり,栃木県,15,和牛　去勢　Ａ－４
2021-11-09,牛,生体,せり,北海道,12,和牛　去勢　Ａ－４
2021-11-09,牛,生体,せり,岩手県,4,和牛　去勢　Ａ－４
2021-11-09,牛,生体,せり,宮城県,4,和牛　去勢　Ａ－４
2021-11-09,豚,生体,せり,茨城県,95,上
2021-11-09,豚,生体,せり,秋田県,55,上
2021-11-09,豚,生体,せり,埼玉県,50,上
2021-11-09,豚,生体,せり,千葉県,50,上
2021-11-09,豚,生体,せり,群馬県,34,上
2021-11-10,牛,生体,せり,北海道,13,和牛　去勢　Ａ－４
2021-11-10,牛,生体,せり,福島県,13,和牛　去勢　Ａ－４
2021-11-10,牛,生体,せり,岩手県,12,和牛　去勢　Ａ－４
2021-11-10,牛,生体,せり,栃木県,12,和牛　去勢　Ａ－４
2021-11-10,牛,生体,せり,茨城県,5,和牛　去勢　Ａ－４
2021-11-10,豚,生体,せり,岩手県,69,上
2021-11-10,豚,生体,せり,千葉県,63,上
2021-11-10,豚,生体,せり,茨城県,56,上
2021-11-10,豚,生体,せり,福島県,43,上
2021-11-10,豚,生体,せり,群馬県,18,上
2021-11-11,牛,生体,せり,福島県,16,和牛　去勢　Ａ－４
2021-11-11,牛,生体,せり,青森県,11,和牛　去勢　Ａ－４
2021-11-11,牛,生体,せり,北海道,7,和牛　去勢　Ａ－４
2021-11-11,牛,生体,せり,栃木県,7,和牛　去勢　Ａ－４
2021-11-11,牛,生体,せり,山口県,6,和牛　去勢　Ａ－４
2021-11-11,豚,生体,せり,岩手県,70,上
2021-11-11,豚,生体,せり,千葉県,58,上
2021-11-11,豚,生体,せり,福島県,31,上
2021-11-11,豚,生体,せり,秋田県,29,上
2021-11-11,豚,生体,せり,栃木県,24,上
2021-11-12,牛,生体,せり,北海道,19,和牛　去勢　Ａ－４
2021-11-12,牛,生体,せり,栃木県,16,和牛　去勢　Ａ－４
2021-11-12,牛,生体,せり,茨城県,12,和牛　去勢　Ａ－４
2021-11-12,牛,生体,せり,鹿児島県,9,和牛　去勢　Ａ－４
2021-11-12,牛,生体,せり,群馬県,8,和牛　去勢　Ａ－４
2021-11-12,豚,生体,せり,茨城県,83,上
2021-11-12,豚,生体,せり,群馬県,56,上
2021-11-12,豚,生体,せり,岩手県,55,上
2021-11-12,豚,生体,せり,千葉県,45,上
2021-11-12,豚,生体,せり,栃木県,35,上
2021-11-15,牛,生体,せり,埼玉県,7,和牛　去勢　Ａ－４
2021-11-15,牛,生体,せり,北海道,5,和牛　去勢　Ａ－４
2021-11-15,牛,生体,せり,福島県,3,和牛　去勢　Ａ－４
2021-11-15,牛,生体,せり,宮崎県,3,和牛　去勢　Ａ－４
2021-11-15,牛,生体,せり,石川県,2,和牛　去勢　Ａ－４
2021-11-15,豚,生体,せり,岩手県,57,上
2021-11-15,豚,生体,せり,栃木県,40,上
2021-11-15,豚,生体,せり,秋田県,38,上
2021-11-15,豚,生体,せり,福島県,33,上
2021-11-15,豚,生体,せり,千葉県,31,上
2021-11-16,牛,生体,せり,栃木県,13,和牛　去勢　Ａ－４
2021-11-16,牛,生体,せり,群馬県,7,和牛　去勢　Ａ－４
2021-11-16,牛,生体,せり,千葉県,7,和牛　去勢　Ａ－４
2021-11-16,牛,生体,せり,青森県,6,和牛　去勢　Ａ－４
2021-11-16,牛,生体,せり,宮城県,5,和牛　去勢　Ａ－４
2021-11-16,豚,生体,せり,茨城県,64,上
2021-11-16,豚,生体,せり,千葉県,41,上
2021-11-16,豚,生体,せり,秋田県,37,上
2021-11-16,豚,生体,せり,岩手県,29,上
2021-11-16,豚,生体,せり,栃木県,22,上
2021-11-17,牛,生体,せり,栃木県,16,和牛　去勢　Ａ－４
2021-11-17,牛,生体,せり,福島県,9,和牛　去勢　Ａ－４
2021-11-17,牛,生体,せり,群馬県,9,和牛　去勢　Ａ－４
2021-11-17,牛,生体,せり,北海道,6,和牛　去勢　Ａ－４
2021-11-17,牛,生体,せり,秋田県,6,和牛　去勢　Ａ－４
2021-11-17,豚,生体,せり,岩手県,66,上
2021-11-17,豚,生体,せり,茨城県,35,上
2021-11-17,豚,生体,せり,群馬県,16,上
2021-11-17,豚,生体,せり,千葉県,16,上
2021-11-17,豚,生体,せり,栃木県,9,上
2021-11-18,牛,生体,せり,福島県,13,和牛　去勢　Ａ－４
2021-11-18,牛,生体,せり,北海道,4,和牛　去勢　Ａ－４
2021-11-18,牛,生体,せり,宮城県,4,和牛　去勢　Ａ－４
2021-11-18,牛,生体,せり,群馬県,4,和牛　去勢　Ａ－４
2021-11-18,牛,生体,せり,山形県,3,和牛　去勢　Ａ－４
2021-11-18,豚,生体,せり,岩手県,56,上
2021-11-18,豚,生体,せり,千葉県,47,上
2021-11-18,豚,生体,せり,福島県,39,上
2021-11-18,豚,生体,せり,茨城県,29,上
2021-11-18,豚,生体,せり,秋田県,17,上
2021-11-19,牛,生体,せり,群馬県,20,和牛　去勢　Ａ－４
2021-11-19,牛,生体,せり,青森県,12,和牛　去勢　Ａ－４
2021-11-19,牛,生体,せり,栃木県,9,和牛　去勢　Ａ－４
2021-11-19,牛,生体,せり,北海道,8,和牛　去勢　Ａ－４
2021-11-19,牛,生体,せり,広島県,8,和牛　去勢　Ａ－４
2021-11-19,豚,生体,せり,茨城県,70,上
2021-11-19,豚,生体,せり,群馬県,48,上
2021-11-19,豚,生体,せり,千葉県,43,上
2021-11-19,豚,生体,せり,福島県,37,上
2021-11-19,豚,生体,せり,岩手県,33,上
2021-11-22,牛,生体,せり,福島県,3,和牛　去勢　Ａ－４
2021-11-22,牛,生体,せり,宮崎県,3,和牛　去勢　Ａ－４
2021-11-22,牛,生体,せり,栃木県,2,和牛　去勢　Ａ－４
2021-11-22,牛,生体,せり,埼玉県,2,和牛　去勢　Ａ－４
2021-11-22,牛,生体,せり,三重県,2,和牛　去勢　Ａ－４
2021-11-22,豚,生体,せり,千葉県,79,上
2021-11-22,豚,生体,せり,岩手県,53,上
2021-11-22,豚,生体,せり,秋田県,38,上
2021-11-22,豚,生体,せり,栃木県,36,上
2021-11-22,豚,生体,せり,福島県,22,上
2021-11-24,牛,生体,せり,群馬県,7,和牛　去勢　Ａ－４
2021-11-24,牛,生体,せり,埼玉県,7,和牛　去勢　Ａ－４
2021-11-24,牛,生体,せり,北海道,4,和牛　去勢　Ａ－４
2021-11-24,牛,生体,せり,宮城県,4,和牛　去勢　Ａ－４
2021-11-24,牛,生体,せり,福島県,4,和牛　去勢　Ａ－４
2021-11-24,豚,生体,せり,茨城県,111,上
2021-11-24,豚,生体,せり,福島県,49,上
2021-11-24,豚,生体,せり,岩手県,37,上
2021-11-24,豚,生体,せり,埼玉県,35,上
2021-11-24,豚,生体,せり,群馬県,34,上
2021-11-25,牛,生体,せり,北海道,9,和牛　去勢　Ａ－４
2021-11-25,牛,生体,せり,宮城県,7,和牛　去勢　Ａ－４
2021-11-25,牛,生体,せり,栃木県,6,和牛　去勢　Ａ－４
2021-11-25,牛,生体,せり,茨城県,5,和牛　去勢　Ａ－４
2021-11-25,牛,生体,せり,長野県,5,和牛　去勢　Ａ－４
2021-11-25,豚,生体,せり,岩手県,70,上
2021-11-25,豚,生体,せり,千葉県,57,上
2021-11-25,豚,生体,せり,茨城県,35,上
2021-11-25,豚,生体,せり,福島県,29,上
2021-11-25,豚,生体,せり,秋田県,26,上
2021-11-26,牛,生体,せり,群馬県,12,和牛　去勢　Ａ－４
2021-11-26,牛,生体,せり,北海道,11,和牛　去勢　Ａ－４
2021-11-26,牛,生体,せり,茨城県,11,和牛　去勢　Ａ－４
2021-11-26,牛,生体,せり,栃木県,8,和牛　去勢　Ａ－４
2021-11-26,牛,生体,せり,青森県,7,和牛　去勢　Ａ－４
2021-11-26,豚,生体,せり,茨城県,83,上
2021-11-26,豚,生体,せり,千葉県,66,上
2021-11-26,豚,生体,せり,群馬県,55,上
2021-11-26,豚,生体,せり,岩手県,39,上
2021-11-26,豚,生体,せり,福島県,31,上
2021-11-27,牛,生体,せり,茨城県,17,和牛　去勢　Ａ－４
2021-11-27,牛,生体,せり,栃木県,9,和牛　去勢　Ａ－４
2021-11-27,牛,生体,せり,岩手県,8,和牛　去勢　Ａ－４
2021-11-27,牛,生体,せり,福島県,8,和牛　去勢　Ａ－４
2021-11-27,牛,生体,せり,北海道,7,和牛　去勢　Ａ－４
2021-11-29,牛,生体,せり,栃木県,10,和牛　去勢　Ａ－４
2021-11-29,牛,生体,せり,北海道,3,和牛　去勢　Ａ－４
2021-11-29,牛,生体,せり,宮崎県,3,和牛　去勢　Ａ－４
2021-11-29,牛,生体,せり,埼玉県,1,和牛　去勢　Ａ－４
2021-11-29,牛,生体,せり,神奈川県,1,和牛　去勢　Ａ－４
2021-11-29,豚,生体,せり,岩手県,67,上
2021-11-29,豚,生体,せり,秋田県,35,上
2021-11-29,豚,生体,せり,千葉県,29,上
2021-11-29,豚,生体,せり,福島県,23,上
2021-11-29,豚,生体,せり,栃木県,21,上
2021-11-30,牛,生体,せり,栃木県,21,和牛　去勢　Ａ－４
2021-11-30,牛,生体,せり,茨城県,12,和牛　去勢　Ａ－４
2021-11-30,牛,生体,せり,宮城県,11,和牛　去勢　Ａ－４
2021-11-30,牛,生体,せり,埼玉県,5,和牛　去勢　Ａ－４
2021-11-30,牛,生体,せり,神奈川県,5,和牛　去勢　Ａ－４
2021-11-30,豚,生体,せり,茨城県,73,上
2021-11-30,豚,生体,せり,千葉県,40,上
2021-11-30,豚,生体,せり,岩手県,38,上
2021-11-30,豚,生体,せり,秋田県,32,上
2021-11-30,豚,生体,せり,埼玉県,31,上
2021-12-01,牛,生体,せり,茨城県,12,和牛　去勢　Ａ－４
2021-12-01,牛,生体,せり,千葉県,7,和牛　去勢　Ａ－４
2021-12-01,牛,生体,せり,北海道,5,和牛　去勢　Ａ－４
2021-12-01,牛,生体,せり,福島県,5,和牛　去勢　Ａ－４
2021-12-01,牛,生体,せり,栃木県,5,和牛　去勢　Ａ－４
2021-12-01,豚,生体,せり,岩手県,37,上
2021-12-01,豚,生体,せり,群馬県,35,上
2021-12-01,豚,生体,せり,千葉県,27,上
2021-12-01,豚,生体,せり,茨城県,22,上
2021-12-01,豚,生体,せり,栃木県,15,上
2021-12-02,牛,生体,せり,栃木県,10,和牛　去勢　Ａ－４
2021-12-02,牛,生体,せり,群馬県,10,和牛　去勢　Ａ－４
2021-12-02,牛,生体,せり,福島県,8,和牛　去勢　Ａ－４
2021-12-02,牛,生体,せり,茨城県,7,和牛　去勢　Ａ－４
2021-12-02,牛,生体,せり,広島県,6,和牛　去勢　Ａ－４
2021-12-02,豚,生体,せり,岩手県,65,上
2021-12-02,豚,生体,せり,千葉県,44,上
2021-12-02,豚,生体,せり,秋田県,36,上
2021-12-02,豚,生体,せり,茨城県,32,上
2021-12-02,豚,生体,せり,群馬県,23,上
2021-12-03,牛,生体,せり,宮城県,10,和牛　去勢　Ａ－４
2021-12-03,牛,生体,せり,栃木県,10,和牛　去勢　Ａ－４
2021-12-03,牛,生体,せり,群馬県,9,和牛　去勢　Ａ－４
2021-12-03,牛,生体,せり,青森県,8,和牛　去勢　Ａ－４
2021-12-03,牛,生体,せり,北海道,7,和牛　去勢　Ａ－４
2021-12-03,豚,生体,せり,茨城県,86,上
2021-12-03,豚,生体,せり,千葉県,70,上
2021-12-03,豚,生体,せり,福島県,37,上
2021-12-03,豚,生体,せり,岩手県,33,上
2021-12-03,豚,生体,せり,栃木県,27,上
2021-12-06,牛,生体,せり,埼玉県,5,和牛　去勢　Ａ－４
2021-12-06,牛,生体,せり,北海道,4,和牛　去勢　Ａ－４
2021-12-06,牛,生体,せり,茨城県,2,和牛　去勢　Ａ－４
2021-12-06,牛,生体,せり,宮城県,1,和牛　去勢　Ａ－４
2021-12-06,豚,生体,せり,秋田県,81,上
2021-12-06,豚,生体,せり,岩手県,50,上
2021-12-06,豚,生体,せり,千葉県,39,上
2021-12-06,豚,生体,せり,栃木県,16,上
2021-12-06,豚,生体,せり,群馬県,12,上
2021-12-07,牛,生体,せり,茨城県,17,和牛　去勢　Ａ－４
2021-12-07,牛,生体,せり,栃木県,9,和牛　去勢　Ａ－４
2021-12-07,牛,生体,せり,宮城県,6,和牛　去勢　Ａ－４
2021-12-07,牛,生体,せり,千葉県,6,和牛　去勢　Ａ－４
2021-12-07,牛,生体,せり,群馬県,4,和牛　去勢　Ａ－４
2021-12-07,豚,生体,せり,茨城県,72,上
2021-12-07,豚,生体,せり,千葉県,65,上
2021-12-07,豚,生体,せり,秋田県,48,上
2021-12-07,豚,生体,せり,埼玉県,44,上
2021-12-07,豚,生体,せり,岩手県,41,上
2021-12-08,牛,生体,せり,北海道,15,和牛　去勢　Ａ－４
2021-12-08,牛,生体,せり,栃木県,8,和牛　去勢　Ａ－４
2021-12-08,牛,生体,せり,宮崎県,7,和牛　去勢　Ａ－４
2021-12-08,牛,生体,せり,岩手県,6,和牛　去勢　Ａ－４
2021-12-08,牛,生体,せり,群馬県,5,和牛　去勢　Ａ－４
2021-12-08,豚,生体,せり,岩手県,59,上
2021-12-08,豚,生体,せり,群馬県,39,上
2021-12-08,豚,生体,せり,茨城県,37,上
2021-12-08,豚,生体,せり,千葉県,14,上
2021-12-08,豚,生体,せり,福島県,13,上
2021-12-09,牛,生体,せり,栃木県,10,和牛　去勢　Ａ－４
2021-12-09,牛,生体,せり,北海道,9,和牛　去勢　Ａ－４
2021-12-09,牛,生体,せり,福島県,9,和牛　去勢　Ａ－４
2021-12-09,牛,生体,せり,宮城県,8,和牛　去勢　Ａ－４
2021-12-09,牛,生体,せり,岩手県,5,和牛　去勢　Ａ－４
2021-12-09,豚,生体,せり,岩手県,59,上
2021-12-09,豚,生体,せり,群馬県,36,上
2021-12-09,豚,生体,せり,秋田県,32,上
2021-12-09,豚,生体,せり,千葉県,26,上
2021-12-09,豚,生体,せり,栃木県,22,上
2021-12-10,牛,生体,せり,栃木県,17,和牛　去勢　Ａ－４
2021-12-10,牛,生体,せり,茨城県,16,和牛　去勢　Ａ－４
2021-12-10,牛,生体,せり,群馬県,12,和牛　去勢　Ａ－４
2021-12-10,牛,生体,せり,北海道,11,和牛　去勢　Ａ－４
2021-12-10,牛,生体,せり,岩手県,5,和牛　去勢　Ａ－４
2021-12-10,豚,生体,せり,茨城県,67,上
2021-12-10,豚,生体,せり,千葉県,53,上
2021-12-10,豚,生体,せり,岩手県,52,上
2021-12-10,豚,生体,せり,福島県,40,上
2021-12-10,豚,生体,せり,秋田県,28,上
2021-12-11,牛,生体,せり,北海道,17,和牛　去勢　Ａ－４
2021-12-11,牛,生体,せり,栃木県,17,和牛　去勢　Ａ－４
2021-12-11,牛,生体,せり,群馬県,13,和牛　去勢　Ａ－４
2021-12-11,牛,生体,せり,宮城県,7,和牛　去勢　Ａ－４
2021-12-11,牛,生体,せり,茨城県,5,和牛　去勢　Ａ－４
2021-12-11,豚,生体,せり,岩手県,60,上
2021-12-11,豚,生体,せり,秋田県,41,上
2021-12-11,豚,生体,せり,栃木県,22,上
2021-12-11,豚,生体,せり,群馬県,14,上
2021-12-11,豚,生体,せり,千葉県,13,上
2021-12-13,牛,生体,せり,北海道,6,和牛　去勢　Ａ－４
2021-12-13,牛,生体,せり,埼玉県,4,和牛　去勢　Ａ－４
2021-12-13,豚,生体,せり,岩手県,68,上
2021-12-13,豚,生体,せり,茨城県,39,上
2021-12-13,豚,生体,せり,千葉県,27,上
2021-12-13,豚,生体,せり,福島県,15,上
2021-12-13,豚,生体,せり,北海道,13,上
2021-12-14,牛,生体,せり,栃木県,13,和牛　去勢　Ａ－４
2021-12-14,牛,生体,せり,群馬県,10,和牛　去勢　Ａ－４
2021-12-14,牛,生体,せり,茨城県,7,和牛　去勢　Ａ－４
2021-12-14,牛,生体,せり,宮城県,6,和牛　去勢　Ａ－４
2021-12-14,牛,生体,せり,神奈川県,5,和牛　去勢　Ａ－４
2021-12-14,豚,生体,せり,茨城県,72,上
2021-12-14,豚,生体,せり,秋田県,49,上
2021-12-14,豚,生体,せり,埼玉県,44,上
2021-12-14,豚,生体,せり,栃木県,41,上
2021-12-14,豚,生体,せり,岩手県,35,上
2021-12-15,牛,生体,せり,北海道,8,和牛　去勢　Ａ－４
2021-12-15,牛,生体,せり,青森県,7,和牛　去勢　Ａ－４
2021-12-15,牛,生体,せり,栃木県,7,和牛　去勢　Ａ－４
2021-12-15,牛,生体,せり,福島県,5,和牛　去勢　Ａ－４
2021-12-15,牛,生体,せり,茨城県,5,和牛　去勢　Ａ－４
2021-12-15,豚,生体,せり,茨城県,54,上
2021-12-15,豚,生体,せり,岩手県,48,上
2021-12-15,豚,生体,せり,群馬県,30,上
2021-12-15,豚,生体,せり,栃木県,24,上
2021-12-15,豚,生体,せり,千葉県,23,上
2021-12-16,牛,生体,せり,茨城県,7,和牛　去勢　Ａ－４
2021-12-16,牛,生体,せり,岩手県,6,和牛　去勢　Ａ－４
2021-12-16,牛,生体,せり,群馬県,6,和牛　去勢　Ａ－４
2021-12-16,牛,生体,せり,埼玉県,6,和牛　去勢　Ａ－４
2021-12-16,牛,生体,せり,宮城県,5,和牛　去勢　Ａ－４
2021-12-16,豚,生体,せり,千葉県,85,上
2021-12-16,豚,生体,せり,岩手県,64,上
2021-12-16,豚,生体,せり,秋田県,32,上
2021-12-16,豚,生体,せり,茨城県,21,上
2021-12-16,豚,生体,せり,群馬県,19,上
2021-12-17,牛,生体,せり,福島県,10,和牛　去勢　Ａ－４
2021-12-17,牛,生体,せり,群馬県,9,和牛　去勢　Ａ－４
2021-12-17,牛,生体,せり,北海道,8,和牛　去勢　Ａ－４
2021-12-17,牛,生体,せり,岩手県,7,和牛　去勢　Ａ－４
2021-12-17,牛,生体,せり,宮城県,6,和牛　去勢　Ａ－４
2021-12-17,豚,生体,せり,茨城県,72,上
2021-12-17,豚,生体,せり,千葉県,54,上
2021-12-17,豚,生体,せり,岩手県,39,上
2021-12-17,豚,生体,せり,秋田県,35,上
2021-12-17,豚,生体,せり,福島県,35,上
2021-12-20,牛,生体,せり,福島県,10,和牛　去勢　Ａ－４
2021-12-20,牛,生体,せり,埼玉県,4,和牛　去勢　Ａ－４
2021-12-20,牛,生体,せり,宮崎県,4,和牛　去勢　Ａ－４
2021-12-20,牛,生体,せり,栃木県,3,和牛　去勢　Ａ－４
2021-12-20,牛,生体,せり,千葉県,2,和牛　去勢　Ａ－４
2021-12-20,豚,生体,せり,岩手県,58,上
2021-12-20,豚,生体,せり,千葉県,42,上
2021-12-20,豚,生体,せり,埼玉県,39,上
2021-12-20,豚,生体,せり,群馬県,34,上
2021-12-20,豚,生体,せり,秋田県,32,上
2021-12-21,牛,生体,せり,青森県,7,和牛　去勢　Ａ－４
2021-12-21,牛,生体,せり,宮城県,7,和牛　去勢　Ａ－４
2021-12-21,牛,生体,せり,福島県,6,和牛　去勢　Ａ－４
2021-12-21,牛,生体,せり,茨城県,6,和牛　去勢　Ａ－４
2021-12-21,牛,生体,せり,千葉県,6,和牛　去勢　Ａ－４
2021-12-21,豚,生体,せり,茨城県,67,上
2021-12-21,豚,生体,せり,秋田県,56,上
2021-12-21,豚,生体,せり,埼玉県,38,上
2021-12-21,豚,生体,せり,群馬県,37,上
2021-12-21,豚,生体,せり,千葉県,29,上
2021-12-22,牛,生体,せり,北海道,8,和牛　去勢　Ａ－４
2021-12-22,牛,生体,せり,栃木県,8,和牛　去勢　Ａ－４
2021-12-22,牛,生体,せり,島根県,5,和牛　去勢　Ａ－４
2021-12-22,牛,生体,せり,長野県,4,和牛　去勢　Ａ－４
2021-12-22,牛,生体,せり,福島県,3,和牛　去勢　Ａ－４
2021-12-22,豚,生体,せり,岩手県,65,上
2021-12-22,豚,生体,せり,茨城県,41,上
2021-12-22,豚,生体,せり,群馬県,37,上
2021-12-22,豚,生体,せり,栃木県,10,上
2021-12-22,豚,生体,せり,千葉県,9,上
2021-12-23,牛,生体,せり,群馬県,13,和牛　去勢　Ａ－４
2021-12-23,牛,生体,せり,北海道,10,和牛　去勢　Ａ－４
2021-12-23,牛,生体,せり,埼玉県,6,和牛　去勢　Ａ－４
2021-12-23,牛,生体,せり,茨城県,4,和牛　去勢　Ａ－４
2021-12-23,牛,生体,せり,栃木県,4,和牛　去勢　Ａ－４
2021-12-23,豚,生体,せり,岩手県,69,上
2021-12-23,豚,生体,せり,千葉県,48,上
2021-12-23,豚,生体,せり,秋田県,25,上
2021-12-23,豚,生体,せり,栃木県,24,上
2021-12-23,豚,生体,せり,茨城県,18,上
2021-12-24,牛,生体,せり,埼玉県,7,和牛　去勢　Ａ－４
2021-12-24,牛,生体,せり,北海道,4,和牛　去勢　Ａ－４
2021-12-24,牛,生体,せり,茨城県,4,和牛　去勢　Ａ－４
