250mメッシュコード,焼失棟数（冬早朝、風速4m）,焼失棟数（冬昼、風速4m）,焼失棟数（冬夕、風速4m）,焼失棟数（冬早朝、風速8m）,焼失棟数（冬昼、風速8m）,焼失棟数（冬夕、風速8m）,,,,,
5339525422,0.007305271,0.010293239,0.015174348,0.007591669,0.010653994,0.015742998,,,,,
5339525423,0.154666462,0.203280678,0.313342291,0.155912336,0.205189303,0.316007626,,,,,
5339525424,0.17752722,0.228861222,0.368223064,0.191514454,0.248892684,0.397095682,,,,,
5339525431,1.08328751,1.368113904,2.211262697,1.103611522,1.395505764,2.253524617,,,,,
5339525432,0.480875529,0.61069987,0.975705293,0.48669486,0.618460378,0.987848047,,,,,
5339525433,0.985450308,1.202190051,1.967888248,1.005779933,1.227848584,2.009770908,,,,,
5339525434,0.451824336,0.560897592,0.904612978,0.455495708,0.565801492,0.91231123,,,,,
5339525441,0.2878266,0.364947327,0.58914145,0.300197537,0.380737315,0.614447385,,,,,
5339525442,0.213059489,0.278315153,0.432732391,0.215503492,0.281674251,0.437732451,,,,,
5339525443,1.119077754,1.38482658,2.239096741,1.137644413,1.408281683,2.277999665,,,,,
5339525444,0.977613158,1.207065843,1.954409642,1.002802737,1.23805488,2.005777097,,,,,
5339526211,0,0,0,0,0,0,,,,,
5339526212,0.10932081,0.130606962,0.216134173,0.109884162,0.131212394,0.217193207,,,,,
5339526213,0.089016769,0.106083555,0.175525603,0.089810758,0.106961247,0.177019799,,,,,
5339526214,0.100033319,0.120070116,0.198466907,0.100416306,0.120510281,0.199194413,,,,,
5339526221,0.110713646,0.134805276,0.221071856,0.111531207,0.135907423,0.222720474,,,,,
5339526222,1.028748351,1.224908281,2.03584978,1.064019252,1.264425552,2.104311825,,,,,
5339526223,0.307895468,0.367699265,0.604632702,0.318813296,0.38083767,0.626035336,,,,,
5339526224,0.441914831,0.531645813,0.872027675,0.451477798,0.542646418,0.890376051,,,,,
5339526231,0,0,0,0,0,0,,,,,
5339526232,0.013872202,0.016395119,0.028113789,0.016697854,0.019734776,0.033633794,,,,,
5339526233,0,0,0,0,0,0,,,,,
5339526234,0,0,0,0,0,0,,,,,
5339526241,0.022668866,0.02671374,0.045470507,0.02551652,0.030095709,0.051037104,,,,,
5339526242,0.019306541,0.024188053,0.039203236,0.0199072,0.024945938,0.040420418,,,,,
5339526243,0.00071824,0.000868949,0.001344626,0.00071824,0.000868949,0.001344626,,,,,
5339526244,0.038616523,0.051328991,0.077249931,0.038788981,0.051546033,0.077594482,,,,,
5339527411,0.138798998,0.169996329,0.278706938,0.153140297,0.186968479,0.306753007,,,,,
5339527412,0.280884373,0.3335333,0.559656677,0.306876229,0.364092978,0.610334945,,,,,
5339527413,6.07E-05,0.000103321,0.000141162,6.90E-05,0.000112993,0.00015756,,,,,
5339527414,0,0,0,0,0,0,,,,,
5339527421,0.258243814,0.313549641,0.514754177,0.270462431,0.328600881,0.539000179,,,,,
5339527422,0.364111556,0.438693556,0.726950974,0.383575104,0.462330046,0.765342569,,,,,
5339527423,0.016559729,0.019557961,0.032294246,0.01711766,0.020180029,0.033364861,,,,,
5339527424,0.091502205,0.118460306,0.187539111,0.094485878,0.122190198,0.193456489,,,,,
5339527431,0,0,0,0,0,0,,,,,
5339527432,0,0,0,0,0,0,,,,,
5339527433,0,0,0,0,0,0,,,,,
5339527434,0,0,0,0,0,0,,,,,
5339527441,0.026617065,0.033942514,0.054694855,0.028833557,0.037259981,0.059442268,,,,,
5339527442,0.004486131,0.006012727,0.009365847,0.004548605,0.006065048,0.009462333,,,,,
5339527443,4.93E-08,2.82E-07,1.48E-07,4.93E-08,2.82E-07,1.48E-07,,,,,
5339527444,0,0,0,0,0,0,,,,,
5339529011,0,0,0,0,0,0,,,,,
5339529012,0.042789069,0.05505847,0.084540135,0.042859213,0.055202808,0.08473149,,,,,
5339529013,0,0,0,0,0,0,,,,,
5339529014,0.000284364,0.000488038,0.000632116,0.000284364,0.000488038,0.000632116,,,,,
5339529021,0.054102822,0.070447114,0.108652459,0.054890652,0.071424463,0.110184275,,,,,
5339529022,0.006046504,0.007694972,0.011548143,0.006156324,0.007834507,0.011730113,,,,,
5339529023,0.046664225,0.058344103,0.092921908,0.046689273,0.058382965,0.092981277,,,,,
5339529024,0.075062823,0.09444402,0.149465301,0.078922204,0.099102418,0.156848514,,,,,
5339529031,0,0,0,0,0,0,,,,,
5339529032,0,0,0,0,0,0,,,,,
5339529033,0,0,0,0,0,0,,,,,
5339529034,0.023569096,0.029795508,0.048513112,0.023621026,0.029984118,0.048651406,,,,,
5339529041,0,0,0,0,0,0,,,,,
5339529042,0.036125337,0.044185316,0.071884652,0.036520465,0.044658445,0.072657749,,,,,
5339529043,0.007707479,0.009842091,0.015021727,0.007733412,0.009869446,0.015069981,,,,,
5339529044,0.081510672,0.10360574,0.161101177,0.083683354,0.107154806,0.165684605,,,,,
5339530211,1.722809906,2.012675097,3.194798824,1.781926265,2.080797827,3.301715177,,,,,
5339530212,1.434744469,1.66456869,2.641916961,1.583217939,1.849642303,2.925204529,,,,,
5339530213,3.677536812,4.23966787,6.740037232,3.75634139,4.322514747,6.878516845,,,,,
5339530214,1.620465799,1.86311657,2.962117386,1.649642279,1.894052654,3.012966033,,,,,
5339530221,1.561907596,1.763884636,2.825201951,1.282947546,1.459916895,2.345509011,,,,,
5339530222,2.24552867,2.543063103,4.075543005,1.960121004,2.263458478,3.642143003,,,,,
5339530223,1.418923135,1.611951965,2.583909745,1.116355966,1.296741725,2.088066033,,,,,
5339530224,2.320487678,2.615294129,4.196853421,2.192223684,2.5042883,4.032769157,,,,,
5339530231,4.963070355,5.642881481,8.986261236,5.077721456,5.761981497,9.185279697,,,,,
5339530232,1.113168166,1.287330106,2.048730664,1.137299413,1.312302211,2.090407304,,,,,
5339530233,9.454356626,10.52451262,16.80549693,9.664872976,10.73762435,17.16262591,,,,,
5339530234,4.891623935,5.513812722,8.800310392,4.914670485,5.529762935,8.835194018,,,,,
5339530241,3.752141485,4.190977234,6.70254076,3.506890753,3.913999979,6.269839309,,,,,
5339530242,2.073454035,2.345764755,3.764409607,1.869529964,2.153846809,3.472139313,,,,,
5339530243,5.817504773,6.505793813,10.54186432,5.662082616,6.311977035,10.24229085,,,,,
5339530244,3.373255162,3.808848588,6.104559132,3.055561246,3.502811066,5.632622548,,,,,
5339531011,0.725048108,1.116953335,1.473642791,0.77817929,1.194258003,1.578634956,,,,,
5339531012,0.368998147,0.609095754,0.761280195,0.375642491,0.623133142,0.775382496,,,,,
5339531013,0.158290538,0.217005546,0.31028037,0.192116129,0.257563214,0.372367363,,,,,
5339531014,0.13338197,0.208934249,0.274390187,0.134115291,0.209836656,0.275768103,,,,,
5339531021,0.121125865,0.191412252,0.254651518,0.123562987,0.194984205,0.259468099,,,,,
5339531022,0.119757987,0.163446829,0.264972762,0.120508713,0.164587328,0.266490073,,,,,
5339531023,0,0,0,0,0,0,,,,,
5339531024,0.275821089,0.366517475,0.60044347,0.27748467,0.369031533,0.60380079,,,,,
5339531031,0.004250444,0.006041768,0.008344785,0.004989393,0.008177507,0.010008981,,,,,
5339531032,0.051987662,0.083226827,0.107247411,0.052226558,0.083884256,0.107798082,,,,,
5339531033,0.000891613,0.001120237,0.001710527,0.000891613,0.001120237,0.001710527,,,,,
5339531034,0.016140376,0.025531637,0.033373321,0.016606371,0.026107278,0.034248694,,,,,
5339531041,0.008541483,0.013462504,0.021177932,0.008630524,0.013578556,0.021354273,,,,,
5339531042,0.091640981,0.117986325,0.188777633,0.093139212,0.12082802,0.194167343,,,,,
5339531043,0.001404911,0.002134796,0.003949111,0.001434591,0.002173479,0.004007892,,,,,
5339531044,0,0,0,0,0,0,,,,,
5339531811,0.244819019,0.272788151,0.646898742,0.271888404,0.30368261,0.734881587,,,,,
5339531812,0.038752356,0.044516063,0.126198089,0.055451758,0.063949037,0.180236179,,,,,
5339531813,0.300106305,0.330592765,0.790757463,0.338890576,0.375145415,0.920682118,,,,,
5339531814,0.087509681,0.103046924,0.27673897,0.092265308,0.108834485,0.292338901,,,,,
5339531821,0.853840152,1.04317202,3.214462328,0.867641531,1.058327057,3.267966838,,,,,
5339531822,0.563725496,0.650737406,2.069303291,0.598341732,0.690800357,2.205191295,,,,,
5339531823,0.249938286,0.28282742,0.913994588,0.264715693,0.29974632,0.969043881,,,,,
5339531824,1.363658679,1.574907768,4.883290681,1.428091383,1.649371872,5.135378132,,,,,
5339531831,0.22832744,0.249432675,0.61000535,0.249323776,0.274243722,0.684227269,,,,,
5339531832,0.161849476,0.186914214,0.503189866,0.165923205,0.191764265,0.516088848,,,,,
5339531833,0.692404345,0.752148023,1.847366283,0.817650649,0.895208723,2.249831792,,,,,
5339531834,0.105170877,0.118870736,0.315443892,0.144051558,0.161503674,0.422882171,,,,,
5339531841,0.239387373,0.271285021,0.896206076,0.252011707,0.28602163,0.945727287,,,,,
5339531842,0.998504375,1.164057933,3.507209021,1.097885608,1.277367886,3.891014503,,,,,
5339531843,0.407420606,0.464542065,1.467464108,0.431317534,0.492030477,1.553406292,,,,,
5339531844,0.184449828,0.2170391,0.646714569,0.236366147,0.275662862,0.845859793,,,,,
5339532611,0.447649386,0.529957585,1.313106968,0.459154315,0.54277862,1.355894574,,,,,
5339532612,0,0,0,0,0,0,,,,,
5339532613,0,0,0,0,0,0,,,,,
5339532614,0,0,0,0,0,0,,,,,
5339532621,0,0,0,0,0,0,,,,,
5339532622,0.09365646,0.121410277,0.287898182,0.21170062,0.277139422,0.627105164,,,,,
5339532623,0,0,0,0,0,0,,,,,
5339532624,0.051784504,0.068731206,0.153004213,0.051630882,0.068468514,0.153340411,,,,,
5339532641,0,0,0,0,0,0,,,,,
5339532642,0.003962983,0.005083847,0.0108989,0.003320341,0.004228997,0.008980024,,,,,
5339532644,0,0,0,0,0,0,,,,,
5339540011,0.225146579,0.28415207,1.02811614,0.236762662,0.297960748,1.082143866,,,,,
5339540012,0.311273445,0.38622682,1.315560663,0.352335888,0.436362615,1.508701632,,,,,
5339540013,0.484903113,0.60643431,2.148950172,0.470443101,0.589692077,2.136623816,,,,,
5339540014,0.625821411,0.764220909,2.868041776,0.658570216,0.804952262,3.016326275,,,,,
5339540021,1.079429639,1.353391302,4.535806694,1.110682792,1.39160444,4.680785568,,,,,
5339540022,0.913704826,1.150713552,3.831679033,0.917781502,1.155828443,3.850865889,,,,,
5339540023,1.098946671,1.376929275,4.583992966,1.113490289,1.394816199,4.650313681,,,,,
5339540024,0.973239912,1.231336834,4.06238571,0.975027688,1.233538492,4.07023909,,,,,
5339540031,0.225852841,0.281109136,1.04399661,0.231014684,0.287619569,1.06648762,,,,,
5339540032,0.722671891,0.892003052,3.323168626,0.743799505,0.91851934,3.418675813,,,,,
5339540033,1.267928529,1.583832036,5.713229391,1.290945829,1.611862325,5.819154182,,,,,
5339540034,0.418172848,0.520269593,1.896297858,0.429115621,0.533671175,1.9464822,,,,,
5339540041,0.577814804,0.719492134,2.406532896,0.58404022,0.727270778,2.434496507,,,,,
5339540042,0.550160041,0.681236584,2.400864385,0.564321781,0.698553293,2.465117444,,,,,
5339540043,1.09262099,1.364189252,4.480339566,1.119856356,1.396917387,4.605792161,,,,,
5339540044,1.280340203,1.628225644,5.321675813,1.283669163,1.632378546,5.335933037,,,,,
5339540811,6.095089109,7.719858327,20.58261509,6.213712162,7.869224687,20.97842532,,,,,
5339540812,6.344055361,8.050419514,21.4192316,6.517169095,8.268452697,22.0082582,,,,,
5339540813,8.379533898,10.63111484,28.2737333,8.615834006,10.92966873,29.05649223,,,,,
5339540814,7.98365899,10.12779277,26.81353771,8.181543138,10.37867696,27.48623939,,,,,
5339540821,5.659512391,7.165695833,19.227664,5.831613918,7.382137453,19.80518379,,,,,
5339540822,1.901394811,2.405956651,6.410524697,1.976336371,2.501090466,6.672568276,,,,,
5339540823,4.478290734,5.670507169,15.10665718,4.675601224,5.918137764,15.76797076,,,,,
5339540824,2.697954217,3.417302139,9.079592206,2.787870941,3.531360783,9.391597362,,,,,
5339540831,3.679750515,4.667524043,12.47307088,3.790597275,4.80775961,12.85302357,,,,,
5339540832,3.549555979,4.507616104,11.90088831,3.637520195,4.618166297,12.19482076,,,,,
5339540833,3.796819453,4.840370074,13.56595961,3.918500321,4.993544989,13.98074393,,,,,
5339540834,5.393883365,6.869263877,18.59792691,5.518689737,7.026324297,19.01373495,,,,,
5339540841,4.133299252,5.23495354,13.95056166,4.254403417,5.387080221,14.35367727,,,,,
5339540842,5.983122512,7.585709703,20.17351524,6.129620917,7.77004185,20.66256177,,,,,
5339540843,3.480006118,4.460866488,12.29839798,3.532876253,4.527496022,12.47676317,,,,,
5339540844,6.824637482,8.67289275,23.52238066,6.996901137,8.889484296,24.09758106,,,,,
5339541611,1.977936095,2.510170391,7.511845625,1.989409623,2.528450971,7.554813903,,,,,
5339541612,2.785142655,3.514942117,10.40979555,2.824812193,3.569744515,10.54444112,,,,,
5339541613,2.45311612,2.997656458,9.303250377,2.462518177,3.011405541,9.335374173,,,,,
5339541614,2.553633191,3.152826464,9.599988483,2.589630311,3.198369541,9.726615739,,,,,
5339541621,3.898330956,5.10515706,14.82732418,3.983879886,5.212151939,15.12011247,,,,,
5339541622,2.53004112,3.396975325,10.0679041,2.547768661,3.419012052,10.13548073,,,,,
5339541623,3.72735637,4.830168013,14.22037505,3.79700174,4.917138614,14.45119718,,,,,
5339541624,4.12546513,5.451427526,15.84591378,4.258331855,5.621906863,16.31907092,,,,,
5339541631,2.787556079,3.429558652,10.83926218,2.796183637,3.440236646,10.86798878,,,,,
5339541632,4.73994699,6.021103756,17.62570031,4.832310422,6.136296414,17.92069061,,,,,
5339541633,2.366638683,3.058199263,9.237611544,2.411722736,3.112850095,9.39899584,,,,,
5339541634,4.404810807,5.84151936,17.0576228,4.528630632,5.998393453,17.50699062,,,,,
5339541641,3.238108575,4.228452257,12.37867314,3.340611302,4.35759848,12.73408157,,,,,
5339541642,1.399158051,1.850999708,5.402416413,1.431661925,1.892177308,5.522746286,,,,,
5339541643,3.393008889,4.597592563,13.45084104,3.47008973,4.695718246,13.74021568,,,,,
5339541644,2.455370761,3.34452603,9.769753709,2.492563923,3.392408576,9.923116358,,,,,
5339542522,0.63064764,0.846359373,2.499534315,0.662342512,0.887207839,2.6318523,,,,,
5339543311,0,0,0,0,0,0,,,,,
5339543313,0.059024185,0.07326903,0.131049882,0.070323145,0.087186887,0.156420587,,,,,
5339543314,0,0,0,0,0,0,,,,,
5339543331,0.080554553,0.116865326,0.192398844,0.081346281,0.118562751,0.195771285,,,,,
5339543332,0.013061897,0.015350204,0.028298992,0.016411035,0.019728896,0.035974587,,,,,
5339543333,0.189150507,0.228079955,0.4219398,0.190874577,0.230116084,0.425442715,,,,,
5339543334,0,0,0,0,0,0,,,,,
5339544311,0.1215752,0.157118803,0.273153932,0.131050814,0.169222022,0.294991302,,,,,
5339544312,0.016314695,0.019227289,0.035147359,0.017989264,0.021416635,0.038985156,,,,,
5339544313,0.159553568,0.206163728,0.354476672,0.165130924,0.213679518,0.368445047,,,,,
5339544314,0.287365128,0.368297236,0.635528481,0.302637566,0.389336862,0.673157265,,,,,
5339544323,0,0,0,0,0,0,,,,,
5339544331,0.04435496,0.060139455,0.098935473,0.04697267,0.06347273,0.104986654,,,,,
5339544332,0.120499586,0.150443996,0.269145856,0.120694697,0.150923021,0.270119127,,,,,
5339544333,0.035593848,0.044858727,0.077517374,0.042088888,0.052942641,0.092618468,,,,,
5339544334,0,0,0,0,0,0,,,,,
5339544341,0,0,0,0,0,0,,,,,
5339550211,2.248911626,2.884096954,7.67187867,2.291503912,2.937033544,7.803524254,,,,,
5339550212,3.183526076,4.119401695,10.94043751,3.257685317,4.212063106,11.17130379,,,,,
5339550213,3.6026557,4.645461847,12.02155432,3.661254235,4.718805616,12.20360255,,,,,
5339550214,3.387444501,4.376983559,11.20789035,3.538199104,4.566300709,11.71232086,,,,,
5339550221,3.334453517,4.236608234,11.4833831,3.456828333,4.389208916,11.86325798,,,,,
5339550222,2.194002591,2.790094967,7.625960692,2.300331748,2.92298233,7.968249987,,,,,
5339550223,2.66578297,3.403226923,9.10189279,2.748391685,3.506055229,9.355807044,,,,,
5339550224,1.514156013,1.934501642,5.220791972,1.578503406,2.014915576,5.426459557,,,,,
5339550231,3.028076076,3.92466366,10.27681622,3.121250758,4.041247951,10.57826781,,,,,
5339550232,1.799653376,2.320596517,6.141973134,1.84125852,2.372285621,6.269235607,,,,,
5339550233,0.650327036,0.857493883,2.167136722,0.662726468,0.873384861,2.205044368,,,,,
5339550234,0.877620216,1.133993434,2.923730977,0.893063783,1.153299347,2.971603768,,,,,
5339550241,0.872229032,1.120324534,2.986333728,0.997343733,1.277740586,3.410531542,,,,,
5339550242,0.734329851,0.950035691,2.484218622,0.929166125,1.195713683,3.154690733,,,,,
5339550243,0.510288957,0.671409125,1.675918401,0.6513435,0.851540175,2.150847629,,,,,
5339550244,0.782050303,1.025196799,2.61062404,0.814822353,1.066727547,2.720996519,,,,,
5339551011,0.077135134,0.104780895,0.247275311,0.077229757,0.104894679,0.247593689,,,,,
5339551012,0.545398269,0.725561135,1.781837468,0.546383604,0.726735758,1.784783462,,,,,
5339551013,0.31960702,0.419093766,1.056933927,0.336495668,0.441148538,1.113785367,,,,,
5339551014,0.252590775,0.336886577,0.825034832,0.259223681,0.34518151,0.84837993,,,,,
5339551021,4.183263107,5.6217384,13.7596164,4.202858121,5.645686774,13.82284382,,,,,
5339551022,3.692504332,4.896558556,11.99351618,3.750173457,4.973093587,12.18036556,,,,,
5339551023,1.63257083,2.190544057,5.336956658,1.649679943,2.21181482,5.395055267,,,,,
5339551024,1.889099744,2.450451602,6.267419529,1.902950487,2.468555932,6.309654993,,,,,
5339551031,0.458080837,0.598938286,1.505903784,0.463134511,0.605661891,1.522003767,,,,,
5339551032,0.199305325,0.257270204,0.654458165,0.203215383,0.262619741,0.666668836,,,,,
5339551033,0.237381712,0.315154355,0.770936972,0.237838282,0.315693855,0.772271699,,,,,
5339551034,0.061406233,0.080428144,0.19885894,0.067653499,0.088230031,0.220960995,,,,,
5339551041,0.362949917,0.476621944,1.216292369,0.374346887,0.491334652,1.253935911,,,,,
5339551042,2.237965984,2.902391119,7.282850003,2.272038876,2.944983557,7.393713611,,,,,
5339551043,3.528245827,4.567212444,11.48511909,3.55464429,4.600746184,11.57363065,,,,,
5339551044,2.864116008,3.76327266,9.327120631,2.883003066,3.786976278,9.389879438,,,,,
5339551811,1.018579527,1.229265934,2.490381181,1.018595144,1.229304695,2.490424228,,,,,
5339551812,0.819921707,0.988830415,2.004428853,0.819952504,0.988881693,2.004509577,,,,,
5339551813,0.78967947,0.952560644,1.930520914,0.78967947,0.952560644,1.930520914,,,,,
5339551814,0.353189423,0.425429857,0.86170122,0.353560204,0.425830221,0.862414816,,,,,
5339551821,0.214925984,0.293832587,0.523222512,0.217266579,0.297729678,0.529357529,,,,,
5339551822,0.094059597,0.140950037,0.220600372,0.141453994,0.193132558,0.317378716,,,,,
5339551823,0.053068854,0.061693668,0.11137971,0.127511453,0.145603605,0.263703047,,,,,
5339551824,0.178891989,0.199390392,0.365018719,0.527754484,0.600547968,1.088792041,,,,,
5339551831,0.151289045,0.192964627,0.36469655,0.151427339,0.193118285,0.365018015,,,,,
5339551832,0.028246242,0.037657298,0.060459233,0.032241449,0.045876072,0.072112316,,,,,
5339551833,0.029693039,0.039309442,0.07316012,0.029934738,0.039709654,0.073914092,,,,,
5339551834,0.019697522,0.029176116,0.044621186,0.03704666,0.053829209,0.083186293,,,,,
5339551841,0.018701332,0.022504957,0.038622127,0.021885097,0.027208457,0.046129564,,,,,
5339551842,0.167311748,0.202661511,0.387565829,0.176929803,0.213532127,0.407388635,,,,,
5339551843,0.017558008,0.022928119,0.035272111,0.018031073,0.023957059,0.036703,,,,,
5339551844,0.411438512,0.496373191,0.950027825,0.417023033,0.502881219,0.962561209,,,,,
5339552611,0.804102809,0.990161195,1.679331755,0.816027919,1.007909485,1.709594054,,,,,
5339552612,2.856430518,3.97684497,6.534407671,3.078455925,4.403663097,7.265190064,,,,,
5339552613,1.152873352,1.515543547,2.516259497,1.209362471,1.619653383,2.694396157,,,,,
5339552614,2.45739128,3.421560826,5.621815758,2.685209405,3.841564263,6.337444061,,,,,
5339552621,0.453410048,0.632247375,1.038142431,0.488712401,0.700053869,1.154108331,,,,,
5339552622,0.044841463,0.060432617,0.104461336,0.051385843,0.068482957,0.12041732,,,,,
5339552623,0.017379388,0.024463756,0.039829657,0.018729416,0.027064017,0.04425004,,,,,
5339552624,0.049792464,0.067749139,0.11593704,0.056769105,0.076335178,0.132954242,,,,,
5339552631,1.125725764,1.568236987,2.573992937,1.212301037,1.734659845,2.858936269,,,,,
5339552632,2.20153327,3.084403182,5.076090873,2.916760201,4.170065712,6.881072849,,,,,
5339552633,0.051088684,0.069892096,0.113988363,0.051330681,0.070194788,0.114503687,,,,,
5339552634,0.127143384,0.248515214,0.428596038,1.77290988,2.539700245,4.190215073,,,,,
5339552641,0.090008681,0.112015468,0.190843101,0.110706534,0.141970619,0.240496498,,,,,
5339552642,0.012642566,0.014522514,0.027460913,0.01124011,0.012952137,0.024469543,,,,,
5339552643,0.037181473,0.073795888,0.121312706,0.398011071,0.578425756,0.948209312,,,,,
5339552644,0.00017576,0.000208182,0.000349478,0.00017576,0.000208182,0.000349478,,,,,
5339553411,0.431624478,0.506019651,0.931803951,0.43262747,0.507223777,0.933961252,,,,,
5339553412,0.040405823,0.058463538,0.089944363,0.040405823,0.058463538,0.089944363,,,,,
5339553413,0.337725125,0.397682086,0.734616523,0.337725125,0.397682086,0.734616523,,,,,
5339553414,0.050042957,0.067088653,0.109196075,0.05007649,0.067136111,0.109269338,,,,,
5339553421,0.022200832,0.030229599,0.047406401,0.025745131,0.034570749,0.054478847,,,,,
5339553422,0.014286176,0.019795975,0.031196712,0.01483239,0.02051481,0.032304378,,,,,
5339553423,0.041928161,0.055047741,0.11568608,0.043701918,0.057269781,0.119474449,,,,,
5339553424,0.016352295,0.028753523,0.048415159,0.016352295,0.028753523,0.048415159,,,,,
5339553431,0.267752687,0.312108166,0.57631521,0.270967685,0.315939082,0.583750434,,,,,
5339553432,0.114834219,0.137446598,0.24598112,0.115600543,0.13834998,0.247562131,,,,,
5339553433,0.730406115,0.799531473,1.49776867,0.775009491,0.851572342,1.598355295,,,,,
5339553434,0.098861181,0.120325442,0.210635775,0.105800148,0.127843887,0.224126406,,,,,
5339553441,0.088838973,0.112727327,0.19039076,0.089193789,0.113154857,0.191140623,,,,,
5339553442,0.061319831,0.103358833,0.14593348,0.061513218,0.10366492,0.146352788,,,,,
5339553443,0.026805399,0.041101353,0.058152033,0.028805767,0.044416815,0.06256118,,,,,
5339553444,0.026334087,0.048005776,0.058737025,0.027809214,0.050338797,0.062064755,,,,,
5339554211,0.011816004,0.019138975,0.029355098,0.01245276,0.019881543,0.030649505,,,,,
5339554212,0.010972306,0.020805744,0.030368893,0.010972306,0.020805744,0.030368893,,,,,
5339554213,0.101816748,0.115368827,0.207524732,0.10453207,0.118110513,0.212662348,,,,,
5339554214,0.001249695,0.001983027,0.002406763,0.001249695,0.001983027,0.002406763,,,,,
5339554221,0.003627075,0.004885222,0.007826999,0.004064918,0.005441739,0.008767205,,,,,
5339554222,0.010383557,0.019124524,0.020833708,0.010383557,0.019124524,0.020833708,,,,,
5339554223,0.006803379,0.010050645,0.01440469,0.006907566,0.01018552,0.014643595,,,,,
5339554224,0.032348992,0.032973207,0.055923443,0.032829097,0.033528487,0.056893907,,,,,
5339554231,0.033873718,0.062050895,0.070351436,0.041678805,0.085540154,0.088363511,,,,,
5339554232,0.009893044,0.010231634,0.017880584,0.009893044,0.010231634,0.017880584,,,,,
5339554233,0.032492717,0.068916749,0.069336707,0.037315156,0.078846326,0.079559122,,,,,
5339554234,0.024120955,0.027970145,0.050808069,0.025980886,0.030029583,0.054581829,,,,,
5339554241,0.013127468,0.015001392,0.024535801,0.013231656,0.015136267,0.024774706,,,,,
5339554242,0.011288203,0.012737434,0.022130995,0.012154547,0.013648599,0.02370261,,,,,
5339554243,0.070398613,0.077624811,0.137296114,0.073660078,0.081329858,0.144053997,,,,,
5339554244,0.016656206,0.019368429,0.03359708,0.018662721,0.021606581,0.03769066,,,,,
5339555111,0.005166225,0.007175703,0.010702012,0.005166225,0.007175703,0.010702012,,,,,
5339555112,0.046663077,0.054106566,0.100580042,0.051340558,0.059110016,0.110240086,,,,,
5339555113,8.20E-05,0.000158949,0.000184421,0.000115871,0.000233722,0.000262749,,,,,
5339555114,0.00209911,0.005689893,0.006257994,0.002418644,0.006454433,0.00712806,,,,,
5339555121,0.0006173,0.00199801,0.001330679,0.0006173,0.00199801,0.001330679,,,,,
5339555122,0.006205761,0.023178604,0.016073166,0.006347914,0.02366105,0.016377349,,,,,
5339555123,0.049656297,0.061581133,0.111553273,0.054471192,0.066751602,0.121442045,,,,,
5339555124,0.011427497,0.052621067,0.028571231,0.014409582,0.06888111,0.035648839,,,,,
5339555131,1.18E-05,2.69E-05,2.88E-05,1.18E-05,2.69E-05,2.88E-05,,,,,
5339555132,0.032051256,0.081515642,0.099706269,0.038115119,0.098155029,0.119267255,,,,,
5339555134,0,0,0,0,0,0,,,,,
5339555141,0.010795829,0.019218881,0.029231084,0.010795829,0.019218881,0.029231084,,,,,
5339555142,0.069583867,0.126902001,0.1928036,0.071319206,0.136884348,0.196981235,,,,,
5339555143,0,0,0,0,0,0,,,,,
5339555144,0,0,0,0,0,0,,,,,
5339556311,0,0,0,0,0,0,,,,,
5339556312,0,0,0,0,0,0,,,,,
5339556321,0,0,0,0,0,0,,,,,
5339560511,0.257778031,0.330411929,1.5613948,0.258756707,0.331614312,1.567093403,,,,,
5339560512,0.000403175,0.000544211,0.00164576,0.000403175,0.000544211,0.00164576,,,,,
5339560513,0,0,0,0,0,0,,,,,
5339560514,7.18E-06,3.46E-05,8.35E-05,7.18E-06,3.46E-05,8.35E-05,,,,,
5339560521,0.120932557,0.167820897,0.48323939,0.126795812,0.17576075,0.506356664,,,,,
5339560522,1.662796471,2.174830639,6.592802727,1.830622683,2.392051204,7.158393492,,,,,
5339560523,0.038446352,0.041519687,0.219297511,0.038582488,0.041670806,0.219838266,,,,,
5339560524,0.595745049,0.767820185,2.350593897,0.650306541,0.837290759,2.555707247,,,,,
5339560531,0.198087925,0.244943259,0.720312327,0.202141955,0.250236674,0.736299025,,,,,
5339560532,2.093584843,2.585462172,7.640892808,2.297613489,2.843440567,8.412976836,,,,,
5339560533,0.45989789,0.560722112,1.73892364,0.476052879,0.581596323,1.802574438,,,,,
5339560534,0.591618509,0.732714212,2.154793583,0.615962477,0.764287347,2.249503909,,,,,
5339560541,1.645066131,2.039256392,6.125937833,1.78814427,2.225885463,6.683579037,,,,,
5339560542,0.859992399,1.068640754,3.299290549,0.892501871,1.110681187,3.422932364,,,,,
5339560543,0.792185899,0.864391209,3.36009853,0.822027719,0.900759372,3.500356379,,,,,
5339560544,0.522778899,0.600248916,2.249241531,0.697432866,0.795566045,2.923088105,,,,,
5339561311,0,0,0,0,0,0,,,,,
5339561312,0,0,0,0,0,0,,,,,
5339561313,0.74004622,0.941865526,4.344465265,0.762784309,0.974002524,4.466468311,,,,,
5339561314,0.270583615,0.347502183,1.663715468,0.321234234,0.411542957,1.940236499,,,,,
5339561321,0,0,0,0,0,0,,,,,
5339561322,0,0,0,0,0,0,,,,,
5339561323,0.107150922,0.132768539,0.576040583,0.206095895,0.253723565,1.09970847,,,,,
5339561324,0.096060204,0.116472094,0.424602958,0.099203374,0.120299578,0.440359022,,,,,
5339561331,13.80338749,16.81581251,62.77562627,14.00888445,17.0638626,63.62886279,,,,,
