表8-2  物質別月別調査結果（ＰＡＭＳ）,,,,,,,,,,,,,,,,,2022年度  PAMS,,
"注)  ・2010（平成22)年度まで「低沸点VOC」としてPAMSの後に配していた4物質を、先頭に配した （番号は、PAMSを従来どおりとしたため、「V1」などとした。）。
・物質名の( )は、HAPｓの番号であり、重複していることを示す。
,４地点沿道平均,0.140,0.115,0.084,0.076,0.161,0.072,0.110,0.097,0.249,0.366,0.077,0.083,0.422,0.032,0.136,0.089,< 0.007,0.029
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.035,< 0.03,< 0.03,0.038,0.048,< 0.03,0.073,< 0.03,0.034,0.035,< 0.03,0.033,0.073,< 0.03,0.031,0.015,< 0.007,< 0.007
,,,,,,,,,,,,,,,,,,,
32,3-Methylheptane,,,,,,,,,基準値    ：,,,,,,,,分子量：,114.2
,,,,,,,,,,定量下限値：,,0.12,μg/m3,(0.026 ppb,),,換算係数(→ppb）：,,0.211
,,2022年度,,,,,,,,検出下限値：,,0.04,,(0.009 ppb,)       (単位：μg/m3）,,,(単位：ｐｐｂ）,
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,0.151,0.047,0.048,0.044,0.176,0.051,0.048,< 0.04,0.077,0.179,0.062,< 0.04,0.179,< 0.04,0.077,0.038,< 0.009,0.016
区,国設東京新宿,0.067,0.101,< 0.04,< 0.04,0.090,< 0.04,< 0.04,0.044,0.093,0.178,0.041,< 0.04,0.178,< 0.04,0.060,0.038,< 0.009,0.013
部,目黒区碑文谷,0.083,0.048,0.046,< 0.04,0.073,< 0.04,0.070,0.053,0.169,0.232,0.045,< 0.04,0.232,< 0.04,0.073,0.049,< 0.009,0.015
一,大田区東糀谷,0.102,< 0.04,0.045,0.046,0.194,< 0.04,0.045,0.055,0.194,0.366,0.058,< 0.04,0.366,< 0.04,0.097,0.077,< 0.009,0.020
般,板橋区氷川町,0.126,0.051,< 0.04,0.064,0.104,< 0.04,0.055,0.064,0.161,0.325,< 0.04,< 0.04,0.325,< 0.04,0.086,0.068,< 0.009,0.018
環,練馬区石神井町,0.063,< 0.04,< 0.04,0.158,0.051,0.054,0.059,0.059,0.137,0.242,0.057,< 0.04,0.242,< 0.04,0.078,0.051,< 0.009,0.016
境,足立区西新井,0.135,0.047,< 0.04,0.051,0.094,0.061,0.066,0.070,0.305,0.446,0.050,< 0.04,0.446,< 0.04,0.114,0.094,< 0.009,0.024
,江戸川区春江町,0.058,0.051,< 0.04,< 0.04,< 0.04,< 0.04,0.042,0.086,0.237,0.430,0.048,< 0.04,0.430,< 0.04,0.088,0.091,< 0.009,0.018
,区部一般平均,0.098,0.048,< 0.04,0.053,0.100,< 0.04,0.051,0.056,0.172,0.300,0.048,< 0.04,0.446,< 0.04,0.084,0.094,< 0.009,0.018
多,小金井市貫井北町,0.063,0.052,< 0.04,0.055,0.069,0.042,0.057,0.063,0.115,0.195,0.063,< 0.04,0.195,< 0.04,0.068,0.041,< 0.009,0.014
摩,東大和市奈良橋,0.136,0.314,0.045,0.055,0.064,0.052,0.097,0.074,0.129,0.274,0.043,0.187,0.314,0.043,0.122,0.066,0.009,0.026
一般,多摩部一般平均,0.099,0.183,< 0.04,0.055,0.066,0.047,0.077,0.068,0.122,0.234,0.053,0.103,0.314,< 0.04,0.095,0.066,< 0.009,0.020
都一般平均,,0.098,0.075,< 0.04,0.053,0.093,< 0.04,0.056,0.059,0.162,0.287,0.049,< 0.04,0.446,< 0.04,0.086,0.094,< 0.009,0.018
,京葉道路亀戸,0.066,0.041,< 0.04,0.045,0.069,0.054,0.071,0.057,0.219,0.383,0.059,0.042,0.383,< 0.04,0.094,0.081,< 0.009,0.020
,環八通り八幡山,0.070,0.087,0.088,0.077,0.275,< 0.04,0.156,0.091,0.241,0.272,0.046,< 0.04,0.275,< 0.04,0.120,0.058,< 0.009,0.025
沿,２地点沿道平均,0.068,0.064,0.054,0.061,0.172,< 0.04,0.114,0.074,0.230,0.328,0.053,< 0.04,0.383,< 0.04,0.107,0.081,< 0.009,0.023
道,甲州街道大原,0.124,0.122,0.078,0.048,0.117,0.063,0.097,0.066,0.277,0.308,0.068,0.079,0.308,0.048,0.121,0.065,0.010,0.025
,中山道大和町,0.176,0.133,0.147,0.106,0.116,0.083,0.102,0.128,0.243,0.363,0.096,0.078,0.363,0.078,0.148,0.076,0.017,0.031
,４地点沿道平均,0.109,0.096,0.083,0.069,0.144,0.055,0.107,0.086,0.245,0.332,0.068,0.055,0.383,< 0.04,0.121,0.081,< 0.009,0.025
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,< 0.04,< 0.04,< 0.04,0.050,< 0.04,< 0.04,0.066,< 0.04,< 0.04,< 0.04,< 0.04,< 0.04,0.066,< 0.04,< 0.04,0.014,< 0.009,< 0.009
2022年度  PAMS,,,,,,,,,,,,,,,,,,,
33,n-Octane,,,,,,,,,基準値    ：,,,,,,,,分子量：,114.2
,,,,,,,,,,定量下限値：,,0.16,μg/m3,(0.04 ppb),,,換算係数(→ppb）：,,0.211
,,2022年度,,,,,,,,検出下限値：,,0.05,,(0.02 ppb),(単位：μg/m3）,,,(単位：ｐｐｂ）,
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,0.260,0.109,0.066,0.123,0.498,0.190,0.120,0.141,0.188,0.444,0.145,0.066,0.498,0.066,0.196,0.105,< 0.02,0.041
区,国設東京新宿,0.181,0.148,0.077,0.086,0.268,0.100,0.102,0.091,0.198,0.416,0.105,0.063,0.416,0.063,0.153,0.088,< 0.02,0.032
部,目黒区碑文谷,0.210,< 0.05,0.102,0.101,0.275,0.068,0.129,0.105,0.294,0.458,0.095,0.070,0.458,< 0.05,0.161,0.096,< 0.02,0.034
一,大田区東糀谷,0.209,0.126,0.142,0.181,0.467,0.124,0.141,0.195,0.353,0.831,0.151,0.104,0.831,0.104,0.252,0.175,0.022,0.053
般,板橋区氷川町,0.263,0.132,0.097,0.087,0.257,0.084,0.124,0.145,0.273,0.636,0.123,0.078,0.636,0.078,0.192,0.134,< 0.02,0.040
環,練馬区石神井町,0.170,0.109,0.058,0.388,0.189,0.278,0.134,0.210,0.235,0.553,0.118,0.141,0.553,0.058,0.215,0.116,< 0.02,0.045
境,足立区西新井,0.288,0.125,0.078,0.093,0.270,0.117,0.161,0.187,0.528,0.918,0.095,0.112,0.918,0.078,0.248,0.193,< 0.02,0.052
,江戸川区春江町,0.175,0.120,0.050,0.147,0.177,0.074,0.154,0.143,0.390,0.752,0.092,0.101,0.752,0.050,0.198,0.158,< 0.02,0.042
,区部一般平均,0.220,0.112,0.084,0.151,0.300,0.129,0.133,0.152,0.307,0.626,0.115,0.092,0.918,< 0.05,0.202,0.193,< 0.02,0.042
多,小金井市貫井北町,0.223,0.114,0.084,0.134,0.204,0.096,0.106,0.167,0.216,0.368,0.119,0.089,0.368,0.084,0.160,0.078,< 0.02,0.034
摩,東大和市奈良橋,0.244,0.268,0.101,0.264,0.132,0.164,0.167,0.203,0.298,0.549,0.155,0.274,0.549,0.101,0.235,0.116,0.021,0.049
一般,多摩部一般平均,0.233,0.191,0.092,0.199,0.168,0.130,0.137,0.185,0.257,0.459,0.137,0.181,0.549,0.084,0.198,0.116,< 0.02,0.042
都一般平均,,0.222,0.128,0.085,0.160,0.274,0.130,0.134,0.159,0.297,0.593,0.120,0.110,0.918,< 0.05,0.201,0.193,< 0.02,0.042
,京葉道路亀戸,0.211,0.106,0.083,0.161,0.205,0.112,0.190,0.150,0.338,0.654,0.123,0.135,0.654,0.083,0.206,0.138,< 0.02,0.043
,環八通り八幡山,0.205,0.147,0.125,0.144,0.723,0.078,0.331,0.157,0.326,0.533,0.105,0.099,0.723,0.078,0.248,0.152,< 0.02,0.052
沿,２地点沿道平均,0.208,0.127,0.104,0.153,0.464,0.095,0.261,0.153,0.332,0.594,0.114,0.117,0.723,0.078,0.227,0.152,< 0.02,0.048
道,甲州街道大原,0.213,0.168,0.123,0.134,0.270,0.130,0.148,0.162,0.356,0.525,0.118,0.118,0.525,0.118,0.205,0.110,0.025,0.043
,中山道大和町,0.307,0.200,0.180,0.161,0.298,0.150,0.206,0.170,0.384,0.722,0.158,0.117,0.722,0.117,0.254,0.152,0.025,0.054
,４地点沿道平均,0.234,0.155,0.128,0.150,0.374,0.117,0.219,0.159,0.351,0.608,0.126,0.117,0.723,0.078,0.228,0.152,< 0.02,0.048
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.066,0.079,0.052,0.131,0.097,0.053,0.089,< 0.05,< 0.05,0.099,< 0.05,0.081,0.131,< 0.05,0.068,0.028,< 0.02,< 0.02
,,,,,,,,,,,,,,,,,,,
34,Toluene (11),,,,,,,,,基準値    ：,,,,,,,,分子量：,92.1
,,,,,,,,,,定量下限値：,,0.06,μg/m3,(0.016 ppb,),,換算係数(→ppb）：,,0.261
,,2022年度,,,,,,,,検出下限値：,,0.02,,(0.006 ppb,)       (単位：μg/m3）,,,(単位：ｐｐｂ）,
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,6.111,4.896,2.023,2.240,4.684,1.739,4.294,8.082,8.381,13.353,3.370,2.369,13.353,1.739,5.128,3.485,0.454,1.339
区,国設東京新宿,6.822,5.045,2.514,1.869,6.252,1.814,4.435,5.623,11.283,17.300,3.713,2.704,17.300,1.814,5.781,4.516,0.473,1.509
部,目黒区碑文谷,7.710,4.883,2.290,1.983,6.366,1.593,5.254,6.440,13.677,11.800,2.776,2.018,13.677,1.593,5.566,3.570,0.416,1.453
一,大田区東糀谷,6.732,5.619,3.811,4.180,7.259,2.363,5.437,8.750,15.676,21.519,4.335,3.443,21.519,2.363,7.427,5.617,0.617,1.939
般,板橋区氷川町,9.978,8.186,3.486,2.536,7.429,2.026,8.119,8.487,14.790,21.724,5.064,3.910,21.724,2.026,7.978,5.671,0.529,2.082
環,練馬区石神井町,8.519,5.200,2.708,2.791,4.665,2.462,7.828,7.019,10.043,11.925,3.747,3.244,11.925,2.462,5.846,3.113,0.643,1.526
境,足立区西新井,13.614,9.055,2.623,2.607,5.162,4.023,10.605,15.148,39.976,45.685,5.715,7.536,45.685,2.607,13.479,11.925,0.681,3.518
,江戸川区春江町,6.211,5.962,1.417,1.899,3.752,1.037,4.924,8.103,18.688,25.819,3.419,3.658,25.819,1.037,7.074,6.740,0.271,1.847
,区部一般平均,8.212,6.106,2.609,2.513,5.696,2.132,6.362,8.456,16.564,21.141,4.017,3.610,45.685,1.037,7.285,11.925,0.271,1.902
多,小金井市貫井北町,6.079,4.537,2.438,5.099,5.383,2.603,5.037,7.097,9.252,9.445,4.007,4.054,9.445,2.438,5.419,2.465,0.636,1.415
摩,東大和市奈良橋,8.797,9.055,2.897,101.234,3.859,3.809,7.045,8.876,8.981,10.904,3.841,6.246,101.234,2.897,14.629,26.425,0.756,3.819
一般,多摩部一般平均,7.438,6.796,2.667,53.166,4.621,3.206,6.041,7.987,9.116,10.174,3.924,5.150,101.234,2.438,10.024,26.425,0.636,2.617
都一般平均,,8.057,6.244,2.621,12.644,5.481,2.347,6.298,8.362,15.075,18.947,3.999,3.918,101.234,1.037,7.833,26.425,0.271,2.045
,京葉道路亀戸,7.413,7.499,2.000,2.267,3.923,1.778,5.150,10.835,15.494,22.779,4.170,8.601,22.779,1.778,7.659,5.946,0.464,1.999
,環八通り八幡山,6.969,5.595,3.242,2.806,6.448,2.154,5.776,7.294,11.052,11.511,2.794,2.926,11.511,2.154,5.714,3.005,0.562,1.492
沿,２地点沿道平均,7.191,6.547,2.621,2.537,5.185,1.966,5.463,9.065,13.273,17.145,3.482,5.764,22.779,1.778,6.687,5.946,0.464,1.745
道,甲州街道大原,8.472,7.689,4.393,3.119,7.753,2.470,6.363,8.380,14.383,13.181,4.140,4.833,14.383,2.470,7.098,3.754,0.645,1.853
,中山道大和町,12.406,9.561,5.237,4.238,9.110,3.015,8.764,23.552,14.515,23.985,6.158,5.576,23.985,3.015,10.510,6.261,0.787,2.743
,４地点沿道平均,8.815,7.586,3.718,3.107,6.808,2.354,6.513,12.515,13.861,17.864,4.316,5.484,23.985,1.778,7.745,6.261,0.464,2.022
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,1.371,1.612,0.886,42.821,1.764,0.870,2.626,1.719,2.422,2.184,0.622,1.875,42.821,0.622,5.064,11.178,0.162,1.322
,,,,,,,,,,,,,,,,,,,
35,n-Nonane,,,,,,,,,基準値    ：,,,,,,,,分子量：,128.3
,,,,,,,,,,定量下限値：,,0.07,μg/m3,(0.014 ppb,),,換算係数(→ppb）：,,0.187
,,2022年度,,,,,,,,検出下限値：,,0.02,,(0.004 ppb,)       (単位：μg/m3）,,,(単位：ｐｐｂ）,
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,0.649,0.300,0.201,0.205,0.605,0.226,0.293,0.391,0.466,1.766,0.367,0.181,1.766,0.181,0.471,0.331,0.034,0.088
区,国設東京新宿,0.607,0.395,0.165,0.193,0.443,0.179,0.288,0.333,0.550,1.961,0.365,0.222,1.961,0.165,0.475,0.368,0.031,0.089
部,目黒区碑文谷,0.664,0.395,0.177,0.178,0.453,0.167,0.298,0.373,0.763,2.127,0.243,0.145,2.127,0.145,0.499,0.399,0.027,0.093
一,大田区東糀谷,0.745,0.745,0.595,0.427,0.749,0.270,0.429,1.012,1.330,3.352,0.425,0.261,3.352,0.261,0.862,0.628,0.049,0.161
般,板橋区氷川町,0.926,0.392,0.202,0.271,0.501,0.295,0.468,0.481,0.847,3.207,0.463,0.250,3.207,0.202,0.692,0.601,0.038,0.130
環,練馬区石神井町,0.619,0.358,0.199,0.482,0.412,0.351,0.371,0.588,0.752,2.435,0.525,0.279,2.435,0.199,0.614,0.456,0.037,0.115
境,足立区西新井,0.941,0.412,0.139,0.221,0.442,0.334,0.512,0.809,2.057,4.642,0.436,0.316,4.642,0.139,0.938,0.870,0.026,0.176
,江戸川区春江町,0.622,0.381,0.126,0.370,0.963,0.312,0.343,0.515,1.053,3.992,0.354,0.204,3.992,0.126,0.770,0.748,0.024,0.144
,区部一般平均,0.722,0.422,0.225,0.293,0.571,0.267,0.375,0.563,0.977,2.935,0.397,0.232,4.642,0.126,0.665,0.870,0.024,0.125
多,小金井市貫井北町,0.666,0.363,0.191,0.306,0.345,0.199,0.340,0.682,0.593,1.548,0.357,0.246,1.548,0.191,0.486,0.290,0.036,0.091
摩,東大和市奈良橋,0.847,0.476,0.212,0.797,0.413,0.316,0.491,0.729,1.022,2.769,0.396,0.759,2.769,0.212,0.769,0.519,0.040,0.144
一般,多摩部一般平均,0.756,0.420,0.201,0.552,0.379,0.258,0.416,0.706,0.808,2.158,0.376,0.502,2.769,0.191,0.628,0.519,0.036,0.118
都一般平均,,0.729,0.422,0.221,0.345,0.533,0.265,0.383,0.591,0.943,2.780,0.393,0.286,4.642,0.126,0.658,0.870,0.024,0.123
,京葉道路亀戸,0.595,0.405,0.225,0.253,0.418,0.308,0.495,0.632,0.909,3.502,0.424,0.367,3.502,0.225,0.711,0.656,0.042,0.133
,環八通り八幡山,0.781,0.401,0.243,0.270,1.401,0.166,0.498,0.392,0.771,2.194,0.272,0.213,2.194,0.166,0.634,0.411,0.031,0.119
沿,２地点沿道平均,0.688,0.403,0.234,0.261,0.909,0.237,0.496,0.512,0.840,2.848,0.348,0.290,3.502,0.166,0.672,0.656,0.031,0.126
道,甲州街道大原,0.759,0.436,0.315,0.309,0.525,0.212,0.372,0.429,0.818,2.147,0.463,0.409,2.147,0.212,0.600,0.402,0.040,0.112
,中山道大和町,1.421,0.685,0.338,0.486,0.660,0.261,0.732,0.615,1.227,3.737,0.676,0.381,3.737,0.261,0.935,0.700,0.049,0.175
,４地点沿道平均,0.889,0.482,0.280,0.329,0.751,0.237,0.524,0.517,0.931,2.895,0.459,0.342,3.737,0.166,0.720,0.700,0.031,0.135
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.123,0.115,0.055,0.123,0.137,0.077,0.086,0.104,0.118,0.278,0.102,0.131,0.278,0.055,0.121,0.052,0.010,0.023
,,,,,,,,,,,,,,,,,,,
36,Ethylbenzene (13),,,,,,,,,基準値    ：,,,,,,,,分子量：,106.2
,,,,,,,,,,定量下限値：,,0.05,μg/m3,(0.012 ppb,),,換算係数(→ppb）：,,0.226
,,2022年度,,,,,,,,検出下限値：,,0.02,,(0.005 ppb,)       (単位：μg/m3）,,,(単位：ｐｐｂ）,
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,2.130,0.975,0.516,0.570,1.642,0.675,1.428,2.896,1.688,3.135,1.248,0.863,3.135,0.516,1.481,0.710,0.117,0.335
区,国設東京新宿,2.121,0.967,0.567,0.636,1.671,0.859,1.425,1.475,2.052,3.679,1.467,0.934,3.679,0.567,1.488,0.833,0.128,0.337
部,目黒区碑文谷,2.243,1.133,0.631,0.683,1.742,0.728,1.430,4.281,2.483,3.466,0.948,0.733,4.281,0.631,1.708,0.969,0.143,0.387
一,大田区東糀谷,3.075,1.212,1.152,1.381,2.568,1.529,1.325,3.019,3.181,5.404,1.478,1.089,5.404,1.089,2.201,1.223,0.247,0.498
般,板橋区氷川町,2.648,1.073,0.752,0.695,1.552,0.736,1.844,2.404,2.362,4.656,1.307,1.048,4.656,0.695,1.756,1.054,0.157,0.398
環,練馬区石神井町,1.820,0.995,0.564,0.639,1.098,0.652,1.421,1.888,1.950,3.250,1.487,1.141,3.250,0.564,1.409,0.736,0.128,0.319
境,足立区西新井,2.824,1.161,0.691,0.662,1.447,1.081,1.895,2.837,4.370,7.232,1.272,1.381,7.232,0.662,2.238,1.637,0.150,0.507
,江戸川区春江町,1.573,1.013,0.324,0.466,1.030,0.419,1.176,2.322,2.920,10.703,1.014,0.802,10.703,0.324,1.980,2.423,0.073,0.448
,区部一般平均,2.304,1.066,0.650,0.717,1.594,0.835,1.493,2.640,2.626,5.191,1.277,0.999,10.703,0.324,1.783,2.423,0.073,0.404
多,小金井市貫井北町,1.974,1.041,0.553,0.812,1.006,0.712,1.249,2.072,1.833,2.616,1.229,0.892,2.616,0.553,1.332,0.592,0.125,0.302
摩,東大和市奈良橋,1.883,1.354,0.619,1.483,0.715,0.882,1.699,3.769,3.335,3.960,0.974,1.511,3.960,0.619,1.849,0.897,0.140,0.418
一般,多摩部一般平均,1.928,1.197,0.586,1.147,0.861,0.797,1.474,2.920,2.584,3.288,1.101,1.202,3.960,0.553,1.591,0.897,0.125,0.360
都一般平均,,2.229,1.092,0.637,0.803,1.447,0.827,1.489,2.696,2.617,4.810,1.242,1.039,10.703,0.324,1.744,2.423,0.073,0.395
,京葉道路亀戸,2.034,1.094,0.522,0.636,1.225,0.600,1.750,3.593,2.719,4.559,1.374,1.517,4.559,0.522,1.802,1.032,0.118,0.408
,環八通り八幡山,3.154,1.136,0.724,0.797,4.072,0.554,1.323,2.017,2.537,3.777,0.969,0.842,4.072,0.554,1.825,0.922,0.126,0.413
沿,２地点沿道平均,2.594,1.115,0.623,0.717,2.648,0.577,1.536,2.805,2.628,4.168,1.172,1.180,4.559,0.522,1.814,1.032,0.118,0.411
道,甲州街道大原,2.700,1.673,0.960,0.861,2.464,0.890,1.589,2.964,2.859,3.575,1.542,1.417,3.575,0.861,1.958,0.809,0.195,0.443
,中山道大和町,3.028,1.615,1.179,1.225,2.468,0.962,2.154,2.247,2.649,4.859,1.706,1.436,4.859,0.962,2.127,1.100,0.218,0.482
,４地点沿道平均,2.729,1.380,0.846,0.880,2.557,0.751,1.704,2.705,2.691,4.192,1.398,1.303,4.859,0.522,1.928,1.100,0.118,0.436
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.501,0.516,0.235,0.340,0.347,0.188,0.471,0.842,0.590,0.641,0.203,0.634,0.842,0.188,0.459,0.191,0.043,0.104
2022年度  PAMS,,,,,,,,,,,,,,,,,,,
37,"m,p-Xylene (14)",,,,,,,,,基準値,：,,,,,,,分子量：,106.2
,,,,,,,,,,定量下限値：,,0.04,μg/m3,(0.010 ppb,),,換算係数(→ppb）：,,0.226
,,2022年度,,,,,,,,検出下限値：,,0.02,,(0.005 ppb,)       (単位：μg/m3）,,,(単位：ｐｐｂ）,
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,1.912,0.782,0.437,0.531,1.899,0.648,1.122,2.579,1.811,2.743,1.035,0.601,2.743,0.437,1.341,0.621,0.099,0.304
区,国設東京新宿,1.749,0.833,0.495,0.583,1.569,0.672,1.193,1.267,2.356,3.124,1.225,0.704,3.124,0.495,1.314,0.707,0.112,0.297
部,目黒区碑文谷,1.815,0.972,0.606,0.606,1.584,0.615,1.208,3.463,3.192,3.226,0.822,0.513,3.463,0.513,1.552,0.784,0.116,0.351
一,大田区東糀谷,2.646,1.022,0.963,1.200,2.920,1.305,1.122,2.765,3.845,5.033,1.242,0.782,5.033,0.782,2.070,1.139,0.177,0.469
般,板橋区氷川町,2.097,0.878,0.694,0.642,1.461,0.629,1.507,2.105,2.869,4.278,1.068,0.707,4.278,0.629,1.578,0.968,0.142,0.357
環,練馬区石神井台,1.443,0.803,0.505,0.580,0.956,0.578,1.189,1.832,2.476,3.105,1.280,0.724,3.105,0.505,1.289,0.703,0.114,0.292
境,足立区西新井,2.360,0.983,0.581,0.608,1.369,0.943,1.506,2.503,5.641,6.956,1.209,0.939,6.956,0.581,2.133,1.575,0.132,0.483
,江戸川区春江町,1.332,0.846,0.306,0.446,0.857,0.384,0.964,2.067,3.350,8.350,0.829,0.588,8.350,0.306,1.693,1.890,0.069,0.383
,区部一般平均,1.919,0.890,0.573,0.649,1.577,0.722,1.226,2.323,3.193,4.602,1.089,0.695,8.350,0.306,1.621,1.890,0.069,0.367
多,小金井市貫井北町,1.699,0.925,0.517,0.714,0.914,0.605,0.994,2.003,2.116,2.321,1.034,0.622,2.321,0.517,1.205,0.525,0.117,0.273
摩,東大和市奈良橋,1.679,1.955,0.684,1.101,0.702,0.856,1.659,3.251,3.459,3.548,0.794,1.457,3.548,0.684,1.762,0.803,0.155,0.399
一般,多摩部一般平均,1.689,1.440,0.601,0.908,0.808,0.731,1.326,2.627,2.788,2.935,0.914,1.039,3.548,0.517,1.484,0.803,0.117,0.336
都一般平均,,1.873,1.000,0.579,0.701,1.423,0.724,1.246,2.383,3.112,4.268,1.054,0.764,8.350,0.306,1.594,1.890,0.069,0.361
,京葉道路亀戸,1.864,0.957,0.499,0.615,1.265,0.663,1.460,3.178,3.195,4.346,1.168,1.123,4.346,0.499,1.694,0.984,0.113,0.384
,環八通り八幡山,2.699,1.279,0.903,0.822,3.667,0.558,1.150,2.169,3.400,3.689,0.885,0.604,3.689,0.558,1.819,0.835,0.126,0.412
沿,２地点沿道平均,2.282,1.118,0.701,0.719,2.466,0.610,1.305,2.673,3.297,4.018,1.026,0.863,4.346,0.499,1.757,0.984,0.113,0.398
道,甲州街道大原,2.743,1.926,1.171,1.137,2.664,1.123,1.706,2.914,4.489,3.844,1.490,1.319,4.489,1.123,2.211,1.016,0.254,0.500
,中山道大和町,2.997,2.026,1.589,1.381,2.655,1.134,2.053,2.264,3.521,4.816,1.617,1.212,4.816,1.134,2.272,1.090,0.257,0.514
,４地点沿道平均,2.576,1.547,1.040,0.989,2.563,0.870,1.592,2.631,3.651,4.174,1.290,1.064,4.816,0.499,1.999,1.090,0.113,0.453
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.208,0.285,0.180,0.232,0.196,0.212,0.852,0.716,0.549,0.443,0.188,0.394,0.852,0.180,0.371,0.193,0.041,0.084
,,,,,,,,,,,,,,,,,,,
38,o-Xylene (15),,,,,,,,,基準値,：,,,,,,,分子量：,106.2
,,,,,,,,,,定量下限値：,,0.04,μg/m3,(0.010 ppb,),,換算係数(→ppb）：,,0.226
,,2022年度,,,,,,,,検出下限値：,,0.01,,(0.003 ppb,)       (単位：μg/m3）,,,(単位：ｐｐｂ）,
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,0.908,0.293,0.168,0.226,0.849,0.305,0.403,0.883,0.650,1.832,0.391,0.230,1.832,0.168,0.595,0.415,0.038,0.135
区,国設東京新宿,0.699,0.325,0.183,0.215,0.624,0.236,0.426,0.435,0.846,2.086,0.464,0.266,2.086,0.183,0.567,0.472,0.041,0.128
部,目黒区碑文谷,0.725,0.363,0.232,0.222,0.597,0.215,0.436,1.169,1.558,2.183,0.660,0.201,2.183,0.201,0.713,0.494,0.046,0.161
一,大田区東糀谷,0.998,0.371,0.342,0.420,1.374,0.443,0.401,1.030,1.371,3.206,0.488,0.290,3.206,0.290,0.895,0.726,0.066,0.203
般,板橋区氷川町,0.848,0.353,0.254,0.228,0.616,0.235,0.541,0.736,1.067,2.834,0.425,0.282,2.834,0.228,0.702,0.642,0.052,0.159
環,練馬区石神井町,0.583,0.319,0.192,0.218,0.375,0.227,0.430,0.728,0.951,2.121,0.481,0.266,2.121,0.192,0.574,0.480,0.043,0.130
境,足立区西新井,1.063,0.390,0.213,0.238,0.551,0.372,0.545,0.904,2.147,4.603,0.464,0.345,4.603,0.213,0.986,1.042,0.048,0.223
,江戸川区春江町,0.750,0.324,0.122,0.162,0.324,0.129,0.365,0.740,1.246,4.938,0.327,0.248,4.938,0.122,0.806,1.118,0.028,0.183
,区部一般平均,0.822,0.342,0.213,0.241,0.664,0.270,0.443,0.828,1.230,2.975,0.462,0.266,4.938,0.122,0.730,1.118,0.028,0.165
多,小金井市貫井北町,0.649,0.356,0.195,0.273,0.353,0.218,0.380,0.777,0.772,1.596,0.419,0.236,1.596,0.195,0.519,0.361,0.044,0.117
摩,東大和市奈良橋,0.653,0.746,0.261,0.433,0.277,0.345,0.616,1.119,1.264,2.368,0.343,0.597,2.368,0.261,0.752,0.536,0.059,0.170
一般,多摩部一般平均,0.651,0.551,0.228,0.353,0.315,0.281,0.498,0.948,1.018,1.982,0.381,0.417,2.368,0.195,0.635,0.536,0.044,0.144
都一般平均,,0.788,0.384,0.216,0.264,0.594,0.272,0.454,0.852,1.187,2.777,0.446,0.296,4.938,0.122,0.711,1.118,0.028,0.161
,京葉道路亀戸,0.827,0.378,0.194,0.241,0.485,0.299,0.548,1.136,1.179,3.016,0.467,0.423,3.016,0.194,0.766,0.683,0.044,0.173
,環八通り八幡山,0.987,0.517,0.357,0.299,1.173,0.218,0.434,0.809,1.254,2.471,0.337,0.240,2.471,0.218,0.758,0.559,0.049,0.172
沿,２地点沿道平均,0.907,0.447,0.275,0.270,0.829,0.259,0.491,0.972,1.216,2.743,0.402,0.331,3.016,0.194,0.762,0.683,0.044,0.172
道,甲州街道大原,1.170,0.759,0.471,0.582,1.055,0.569,0.687,1.055,1.674,2.716,0.599,0.519,2.716,0.471,0.988,0.615,0.107,0.224
,中山道大和町,1.201,0.767,0.598,0.488,1.000,0.435,0.742,0.812,1.355,3.215,0.629,0.484,3.215,0.435,0.977,0.728,0.099,0.221
,４地点沿道平均,1.046,0.605,0.405,0.402,0.928,0.380,0.603,0.953,1.366,2.854,0.508,0.416,3.215,0.194,0.872,0.728,0.044,0.197
