台帳番号,全解除,年度,文書記号,種別,番号,所在地,起点（地番）,起点ｘ座標,起点ｙ座標,回転角（度分秒）,調査区画数,調査種別（土壌概況/土壌詳細/地下水代表地点/地下水対象地境界/地下水詳細）,地点種別（一部対象混合/一部対象個別/全部対象/第一種代表地点/第二種・第三種代表地点）,評価区画,採取区画,深度(m),標高(TPm),標高(APm),TCE_GAS(ppm),PCE_GAS(ppm),DCM_GAS(ppm),VC_GAS(ppm),CCl4_GAS(ppm),EDC_GAS(ppm),"1,1-DCE_GAS(ppm)","1,2-DCE_GAS(ppm)","1,1,1-TCE_GAS(ppm)","1,1,2-TCE_GAS(ppm)","1,3-DCP_GAS(ppm)",Bz_GAS(ppm),TCE_GAS(WATER）(mg/l),PCE_GAS(WATER）(mg/l),DCM_GAS(WATER）(mg/l),VC_GAS(WATER）(mg/l),CCl4_GAS(WATER）(mg/l),EDC_GAS(WATER）(mg/l),"1,1-DCE_GAS(WATER）(mg/l)","1,2-DCE_GAS(WATER）(mg/l)","1,1,1-TCE_GAS(WATER）(mg/l)","1,1,2-TCE_GAS(WATER）(mg/l)","1,3-DCP_GAS(WATER）(mg/l)",Bz_GAS(WATER）(mg/l),TCE_Elu(mg/l),PCE_Elu(mg/l),DCM_Elu(mg/l),VC_Elu(mg/l),CCl4_Elu(mg/l),EDC_Elu(mg/l),"1,1-DCE_Elu(mg/l)","1,2-DCE_Elu(mg/l)","1,1,1-TCE_Elu(mg/l)","1,1,2-TCE_Elu(mg/l)","1,3-DCP_Elu(mg/l)",Bz_Elu(mg/l),Cd_Elu(mg/l),CN_Elu(mg/l),Pb_Elu(mg/l),Cr6+_Elu(mg/l),As_Elu(mg/l),Hg_Elu(mg/l),Se_Elu(mg/l),B_Elu(mg/l),F_Elu(mg/l),有機リン_Elu(mg/l),PCB_Elu(mg/l),チウラム_Elu(mg/l),シマジン_Elu(mg/l),チオベンカルブ_Elu(mg/l),Cd_Con(mg/kg),CN_Con(mg/kg),Pb_Con(mg/kg),Cr6+_Con(mg/kg),As_Con(mg/kg),Hg_Con(mg/kg),Se_Con(mg/kg),B_Con(mg/kg),F_Con(mg/kg),TCE_Wat(mg/l),PCE_Wat(mg/l),DCM_Wat(mg/l),VC_Wat(mg/l),CCl4_Wat(mg/l),EDC_Wat(mg/l),"1,1-DCE_Wat(mg/l)","1,2-DCE_Wat(mg/l)","1,1,1-TCE_Wat(mg/l)","1,1,2-TCE_Wat(mg/l)","1,3-DCP_Wat(mg/l)",Bz_Wat(mg/l),Cd_Wat(mg/l),CN_Wat(mg/l),Pb_Wat(mg/l),Cr6+_Wat(mg/l),As_Wat(mg/l),Hg_Wat(mg/l),Se_Wat(mg/l),B_Wat(mg/l),F_Wat(mg/l),有機リン_Wat(mg/l),PCB_Wat(mg/l),チウラム_Wat(mg/l),シマジン_Wat(mg/l),チオベンカルブ_Wat(mg/l)
指-414,○,25,環改化,自,100,世田谷区下馬三丁目１４番１他５筆,,,,,5,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-427,,25,環改化,自,101,大田区東糀谷五丁目１９番,,,,,65,土壌概況,,,,,,,8,,,,,,0.58,16,,,,,,,,,,,,,,,,,0.071,,,,,,,0.65,,,,,,,,0.06,,,,,2.5,,,,,,,,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-427,,25,環改化,自,101,大田区東糀谷五丁目１９番,,,,,16,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,8.5,,,,,,,,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-427,,25,環改化,自,101,大田区東糀谷五丁目１９番,,,,,16,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031,,,,,,,0.22,,,,,,,,,,,,,3.5,,,,,
指-511,○,25,環改化,自,102,文京区本郷７丁目１－１４,,,,,14,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,1.7,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-511,○,25,環改化,自,102,文京区本郷７丁目１－１４,,,,,2,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-511,○,25,環改化,自,102,文京区本郷７丁目１－１４,,,,,2,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,
指-493,○,25,環改化,自,103,大田区石川町一丁目３８１番１,,,,,38,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,0.001,適合,適合,適合,,,,,,適合,適合,200,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-483,○,25,環改化,自,105,足立区六町二丁目１５番１７他７筆,,,,,30,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,0.87,,,,,,適合,適合,230,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-483,○,25,環改化,自,105,足立区六町二丁目１５番１７他７筆,,,,,1,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,,,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-483,○,25,環改化,自,105,足立区六町二丁目１５番１７他７筆,,,,,1,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,
指-300,○,25,環改化,自,106,新宿区西新宿六丁目５３番１号他他筆,,,,,69,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,0.06,0.012,適合,適合,適合,適合,,適合,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-300,○,25,環改化,自,106,新宿区西新宿６丁目５３番１号他他筆,,,,,2,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-486,,25,環改化,自,107,江戸川区船堀３丁目６１９番３,,,,,60,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,3.5,適合,適合,適合,適合,2.3,,適合,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-606,,25,環改化,自,109,足立区宮城二丁目３８番１,,,,,47,土壌概況,,,,,,,,,,,,,,,,,,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,0.037,適合,適合,適合,1.7,,,,,,適合,適合,200,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-606,,25,環改化,自,109,足立区宮城二丁目３８番１,,,,,6,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,4.1,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-606,,25,環改化,自,109,足立区宮城二丁目３８番１,,,,,6,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,適合,,,,,
"指-489
指-490","○
○",25,環改化,自,110,北区中十条１丁目１２番３０,,,,,4,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,0.06,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,280,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
"指-489
指-490","○
○",25,環改化,自,110,北区中十条一丁目１２番３０,,,,,1,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"指-394
指-395","　
○",25,環改化,自,111,北区西が丘三丁目１４４２番１０,,,,,3,土壌概況,,,,,,,不検出,,不検出,,不検出,,不検出,不検出,,,,不検出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,適合,適合,,,,,,,,,,,適合,,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
"指-394
指-395","　
○",25,環改化,自,111,北区西が丘三丁目１４４２番１０,,,,,31,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"指-394
指-395","　
○",25,環改化,自,111,北区西が丘三丁目１４４２番１０,,,,,31,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
指-516,○,25,環改化,自,112,中央区晴海二丁目１０４番他１筆,,,,,38,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.49,,,,,,,,,,,,,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-516,○,25,環改化,自,112,中央区晴海二丁目１０４番他１筆,,,,,1,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-516,○,25,環改化,自,112,中央区晴海二丁目１０４番他１筆,,,,,1,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,,,,,,,,,,
指-507,,25,環改化,自,113,荒川区東尾久七丁目１３３０番５他１筆,,,,,24,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,1,適合,適合,適合,適合,適合,適合,適合,640,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-492,,25,環改化,自,116,足立区西竹の塚二丁目１４０２番６,,,,,1,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,適合,,,適合,,,,,,,,,,適合,適合,,,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-510,,25,環改化,自,117,港区浜松町二丁目５番２２他７筆,,,,,23,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,0.029,適合,適合,適合,適合,適合,1.5,,適合,,,,適合,適合,830,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-510,,25,環改化,自,117,港区浜松町二丁目５番２２他７筆,,,,,11,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029,,,,,,3.2,,,,,,,,1600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-510,,25,環改化,自,117,港区浜松町二丁目５番２２他７筆,,,,,1,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,適合,,,,,
指-172,,25,環改化,自,118,大田区京浜島三丁目１９番,,,,,15,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,0.016,適合,適合,適合,2.2,,適合,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-172,,25,環改化,自,118,大田区京浜島三丁目１９番,,,,,9,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031,,,,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-524,,25,環改化,自,119,北区十条台一丁目１８９７番２４他１筆,,,,,76,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,180,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-524,,25,環改化,自,119,北区十条台一丁目１８９７番２４他１筆,,,,,76,土壌概況,,,,,,,不検出,0.2,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-524,,25,環改化,自,119,北区十条台一丁目１８９７番２４他１筆,,,,,1,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-524,,25,環改化,自,119,北区十条台一丁目１８９７番２４他１筆,,,,,7,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,,,,,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-524,,25,環改化,自,119,北区十条台一丁目１８９７番２４他１筆,,,,,7,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,,,,,適合,適合,,,,,,,,,,,,,,,,,,
指-414,○,25,環改化,自,120,世田谷区下馬三丁目１４番１他５筆,,,,,5,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-414,○,25,環改化,自,120,世田谷区下馬三丁目１４番１他５筆,,,,,3,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-414,○,25,環改化,自,120,世田谷区下馬三丁目１４番１他５筆,,,,,3,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,,,,,
指-509,,25,環改化,自,121,大田区東糀谷２丁目７６１番１他１筆,,,,,12,土壌概況,,,,,,,,,,,,,,,,,,,適合,適合,適合,,適合,適合,適合,1.4,適合,適合,適合,適合,,,,,,,,,,,,,適合,適合,適合,適合,0.088,適合,適合,適合,適合,,適合,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-509,,25,環改化,自,121,大田区東糀谷２丁目７６１番１他１筆,,,,,6,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-509,,25,環改化,自,121,大田区東糀谷２丁目７６１番１他１筆,,,,,6,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043,14,,,,,,,,,,,,,,,,,,
指-532,○,25,環改化,自,122,北区赤羽西６丁目１０番１他４筆,,,,,54,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,0.078,適合,適合,0.48,適合,適合,,適合,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-532,○,25,環改化,自,122,北区赤羽西６丁目１０番１他４筆,,,,,2,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-532,○,25,環改化,自,122,北区赤羽西６丁目１０番１他４筆,,,,,2,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,0.003,,,,,,,
指-517,○,25,環改化,自,123,北区赤羽西６－９－１他２筆,,,,,59,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,適合,,,,適合,適合,540,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-517,○,25,環改化,自,123,北区赤羽西６－９－１他２筆,,,,,2,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-135,,25,環改化,自,124,北区西ヶ原２丁目３－９他３筆,,,,,211,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,0.1,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,170,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-135,,25,環改化,自,124,北区西ヶ原２丁目３－９他３筆,,,,,211,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-135,,25,環改化,自,124,北区西ヶ原２丁目３－９他３筆,,,,,15,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-135,,25,環改化,自,124,北区西ヶ原２丁目３－９他３筆,,,,,2,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,,,
指-135,,25,環改化,自,124,北区西ヶ原２丁目３－９他３筆,,,,,1,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-474,,25,環改化,自,125,江東区越中島三丁目３番１他２筆,,,,,47,土壌概況,,,,,,,,,,,,,,,,,,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,0.047,,,,,,,,,,,,適合,適合,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-474,,25,環改化,自,125,江東区越中島三丁目３番１他２筆,,,,,40,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018,,,,,0.65,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-474,,25,環改化,自,125,江東区越中島三丁目３番１他２筆,,,,,40,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,,,,,0.032,,,,11,,,,,
指-583,,25,環改化,自,126,江東区南砂３丁目２－１４他５筆,,,,,10,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,0.035,適合,適合,適合,適合,,,,,,適合,適合,530,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-583,,25,環改化,自,126,江東区南砂３丁目２－１４他５筆,,,,,7,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,,,,,,,,,,,,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-583,,25,環改化,自,126,江東区南砂３丁目２－１４他５筆,,,,,6,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.064,,,,,,,,,
指-502,,25,環改化,自,127,大田区西六郷一丁目４番４,,,,,53,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,0.047,適合,適合,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-502,,25,環改化,自,127,大田区西六郷一丁目４番４,,,,,1,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-502,,25,環改化,自,127,大田区西六郷一丁目４番４,,,,,1,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,,
指-556,,25,環改化,自,128,江東区豊洲六丁目２１番４他１筆,,,,,14,土壌概況,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,0.015,適合,0.16,0.021,適合,0.048,適合,,,,,,,,,適合,適合,182,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-556,,25,環改化,自,128,江東区豊洲六丁目２１番４他１筆,,,,,5,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,適合,0.16,0.021,適合,0.048,適合,,,,,,,,,適合,,182,,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-556,,25,環改化,自,128,江東区豊洲六丁目２１番４他１筆,,,,,2,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,適合,1.2,適合,適合,適合,適合,,,,,,,,
指-537,,25,環改化,自,129,江東区新砂三丁目２４５０番１他２筆,,,,,153,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,,,,,,,,,,,,,,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-537,,25,環改化,自,129,江東区新砂三丁目２４５０番１他２筆,,,,,153,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.066,,,,,,,,,,,,,,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-508,,25,環改化,自,130,荒川区東尾久七丁目１３３０番４,,,,,36,土壌概況,,,,,,,不検出,不検出,不検出,,0.5,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,12,適合,適合,適合,適合,適合,適合,適合,1200,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
