,測定地点（局）,,"4月
12日(火)","5月
10日(火)","6月
7日(火)","7月
5日(火)","8月
2日(火)","9月
6日(火)","10月
4日(火)","11月
8日(火)","12月
6日(火)","1月
11日(水)","2月
1日(水)","3月
1日(水)",最大,最小,平 均,
,,中央区晴海,0.71,0.24,0.15,0.19,0.72,0.28,0.32,0.56,0.50,0.77,0.23,0.19,0.77,0.15,0.41,
,区,国設東京新宿,0.55,0.27,0.16,0.18,0.53,0.21,0.34,0.28,0.66,0.87,0.27,0.21,0.87,0.16,0.38,
,部,目黒区碑文谷,0.57,0.30,0.21,0.19,0.50,0.19,0.35,0.74,1.2 ,0.91,0.38,0.16,1.2 ,0.16,0.48,
,一,大田区東糀谷,0.78,0.31,0.30,0.36,1.2 ,0.40,0.32,0.65,1.1 ,1.3 ,0.28,0.23,1.3 ,0.23,0.60,
,般,板橋区氷川町,0.66,0.29,0.22,0.20,0.52,0.21,0.43,0.47,0.83,1.2 ,0.25,0.23,1.2 ,0.20,0.46,
,環,練馬区石神井町,0.45,0.26,0.17,0.19,0.32,0.21,0.34,0.46,0.74,0.89,0.28,0.21,0.89,0.17,0.38,
,境,足立区西新井,0.83,0.32,0.19,0.20,0.46,0.34,0.44,0.57,1.7 ,1.9 ,0.27,0.28,1.9 ,0.19,0.63,
,,江戸川区春江町,0.59,0.27,0.11,0.14,0.27,0.12,0.29,0.47,0.97,2.1 ,0.19,0.20,2.1 ,0.11,0.48,
,,区部一般平均,0.64,0.28,0.19,0.21,0.57,0.25,0.35,0.53,0.96,1.2 ,0.27,0.21,2.1 ,0.11,0.47,
,多,八王子市片倉町,0.38,0.28,0.14,0.18,0.28,0.19,0.25,0.30,0.41,0.58,0.26,0.20,0.58,0.14,0.29,
,摩,八王子市大楽寺町,0.35,0.21,0.16,0.20,0.11,0.18,0.24,0.26,0.41,0.53,0.36,0.21,0.53,0.11,0.27,
,一,小金井市貫井北町,0.51,0.29,0.17,0.23,0.30,0.20,0.30,0.49,0.60,0.67,0.24,0.19,0.67,0.17,0.35,
,般,東大和市奈良橋,0.51,0.61,0.23,0.37,0.23,0.31,0.49,0.71,0.98,0.99,0.20,0.48,0.99,0.20,0.51,
,,多摩部一般平均,0.44,0.35,0.18,0.25,0.23,0.22,0.32,0.44,0.60,0.69,0.27,0.27,0.99,0.11,0.35,
,都一般平均,,0.57,0.30,0.18,0.22,0.45,0.24,0.34,0.50,0.84,1.1 ,0.27,0.23,2.1 ,0.11,0.43,
,沿,京葉道路亀戸,0.65,0.31,0.17,0.21,0.41,0.27,0.44,0.72,0.91,1.3 ,0.27,0.34,1.3 ,0.17,0.50,
,道,環八通り八幡山,0.77,0.42,0.32,0.26,0.99,0.20,0.35,0.51,0.97,1.0 ,0.19,0.19,1.0 ,0.19,0.51,
,,沿道平均,0.71,0.37,0.25,0.24,0.70,0.24,0.40,0.62,0.94,1.2 ,0.23,0.27,1.3 ,0.17,0.51,
,檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.08,0.11,0.06,0.08,0.09,0.08,0.28,0.19,0.16,0.14,0.05,0.13,0.28,0.05,0.12,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,エチルベンゼン,,,,,,,,,,　　基準値等　：,,    －,,,,,
,,,,,,,,,,,　　定量下限値：,,0.04,,,,,
,,,2022(令和４)年度,,,,,,,,　　検出下限値：,,0.02,,,,(単位:μg/m3）,
,測定地点（局）,,"4月
12日(火)","5月
10日(火)","6月
7日(火)","7月
5日(火)","8月
2日(火)","9月
6日(火)","10月
4日(火)","11月
8日(火)","12月
6日(火)","1月
11日(水)","2月
1日(水)","3月
1日(水)",最大,最小,平 均,
,,中央区晴海,1.8 ,0.86,0.49,0.52,1.6 ,0.64,1.2 ,2.1 ,1.4 ,2.1 ,0.82,0.75,2.1 ,0.49,1.2 ,
,区,国設東京新宿,1.8 ,0.85,0.54,0.58,1.7 ,0.82,1.2 ,1.1 ,1.7 ,2.5 ,0.96,0.81,2.5 ,0.54,1.2 ,
,部,目黒区碑文谷,1.9 ,0.99,0.60,0.62,1.7 ,0.69,1.2 ,3.1 ,2.1 ,2.4 ,0.62,0.63,3.1 ,0.60,1.4 ,
,一,大田区東糀谷,2.6 ,1.1 ,1.1 ,1.3 ,2.6 ,1.5 ,1.1 ,2.2 ,2.7 ,3.7 ,0.97,0.94,3.7 ,0.94,1.8 ,
,般,板橋区氷川町,2.2 ,0.94,0.71,0.63,1.5 ,0.70,1.6 ,1.7 ,2.0 ,3.2 ,0.86,0.91,3.2 ,0.63,1.4 ,
,環,練馬区石神井町,1.5 ,0.87,0.54,0.58,1.1 ,0.62,1.2 ,1.4 ,1.7 ,2.2 ,0.98,0.99,2.2 ,0.54,1.1 ,
,境,足立区西新井,2.4 ,1.0 ,0.66,0.60,1.4 ,1.0 ,1.6 ,2.0 ,3.7 ,4.9 ,0.84,1.2 ,4.9 ,0.60,1.8 ,
,,江戸川区春江町,1.3 ,0.89,0.31,0.42,1.0 ,0.40,1.0 ,1.7 ,2.5 ,7.3 ,0.67,0.69,7.3 ,0.31,1.5 ,
,,区部一般平均,1.9 ,0.94,0.62,0.66,1.6 ,0.80,1.3 ,1.9 ,2.2 ,3.5 ,0.84,0.87,7.3 ,0.31,1.4 ,
,多,八王子市片倉町,1.4 ,0.80,0.44,0.60,1.1 ,0.55,0.85,0.90,1.2 ,1.8 ,0.72,0.79,1.8 ,0.44,0.93,
,摩,八王子市大楽寺町,1.4 ,0.68,0.44,0.64,0.27,0.49,0.72,0.68,1.2 ,1.6 ,0.98,0.67,1.6 ,0.27,0.81,
,一,小金井市貫井北町,1.7 ,0.91,0.53,0.73,1.0 ,0.68,1.1 ,1.5 ,1.6 ,1.8 ,0.81,0.77,1.8 ,0.53,1.1 ,
,般,東大和市奈良橋,1.6 ,1.2 ,0.59,1.3 ,0.71,0.84,1.5 ,2.7 ,2.8 ,2.7 ,0.64,1.3 ,2.8 ,0.59,1.5 ,
,,多摩部一般平均,1.5 ,0.90,0.50,0.82,0.77,0.64,1.0 ,1.4 ,1.7 ,2.0 ,0.79,0.88,2.8 ,0.27,1.1 ,
,都一般平均,,1.8 ,0.92,0.58,0.71,1.3 ,0.74,1.2 ,1.8 ,2.1 ,3.0 ,0.82,0.87,7.3 ,0.27,1.3 ,
,沿,京葉道路亀戸,1.7 ,0.96,0.49,0.58,1.2 ,0.57,1.5 ,2.6 ,2.3 ,3.1 ,0.90,1.3 ,3.1 ,0.49,1.4 ,
,道,環八通り八幡山,2.7 ,1.0 ,0.69,0.72,4.1 ,0.53,1.1 ,1.5 ,2.2 ,2.6 ,0.64,0.73,4.1 ,0.53,1.5 ,
,,沿道平均,2.2 ,0.98,0.59,0.65,2.7 ,0.55,1.3 ,2.1 ,2.3 ,2.9 ,0.77,1.0 ,4.1 ,0.49,1.5 ,
,檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.42,0.45,0.22,0.31,0.35,0.18,0.40,0.61,0.50,0.44,0.13,0.55,0.61,0.13,0.38,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,スチレン,,,,,,,,,,　　基準値等　：,,    －,,,,,
,,,,,,,,,,,　　定量下限値：,,0.06,,,,,
,,,2022(令和４)年度,,,,,,,,　　検出下限値：,,0.02,,,,(単位:μg/m3）,
,測定地点（局）,,"4月
12日(火)","5月
10日(火)","6月
7日(火)","7月
5日(火)","8月
2日(火)","9月
6日(火)","10月
4日(火)","11月
8日(火)","12月
6日(火)","1月
11日(水)","2月
1日(水)","3月
1日(水)",最大,最小,平 均,
,,中央区晴海,0.19,0.05,0.07,0.12,0.30,0.14,0.08,0.07,0.16,0.22,0.05,0.04,0.30,0.04,0.12,
,区,国設東京新宿,0.12,0.07,0.07,0.11,0.09,0.09,0.12,0.07,0.27,0.29,0.06,0.06,0.29,0.06,0.12,
,部,目黒区碑文谷,0.17,0.07,0.07,0.12,0.16,0.11,0.13,0.08,0.39,0.25,0.09,0.13,0.39,0.07,0.15,
,一,大田区東糀谷,0.27,0.07,0.08,0.20,0.53,0.14,0.09,0.08,0.35,0.39,0.06,0.08,0.53,0.06,0.20,
,般,板橋区氷川町,0.12,0.06,0.09,0.13,0.14,0.12,0.13,0.08,0.24,0.33,0.05,0.04,0.33,0.04,0.13,
,環,練馬区石神井町,0.09,0.05,0.10,0.11,0.07,0.11,0.11,0.08,0.92,0.24,0.06,0.05,0.92,0.05,0.17,
,境,足立区西新井,0.21,0.08,0.08,0.16,0.13,0.13,0.14,0.13,0.44,0.64,0.06,0.05,0.64,0.05,0.19,
,,江戸川区春江町,0.08,0.08,0.05,0.11,0.11,0.14,0.08,0.13,0.26,0.55,0.07,0.06,0.55,0.05,0.14,
,,区部一般平均,0.16,0.07,0.08,0.13,0.19,0.12,0.11,0.09,0.38,0.36,0.06,0.06,0.92,0.04,0.15,
,多,八王子市片倉町,0.11,0.05,0.10,0.12,0.16,0.18,0.10,0.08,0.14,0.25,0.15,0.06,0.25,0.05,0.13,
,摩,八王子市大楽寺町,0.08,0.03,0.10,0.10,0.04,0.06,0.09,0.09,0.10,0.12,0.08,0.07,0.12,0.03,0.08,
,一,小金井市貫井北町,0.17,0.07,0.07,0.13,0.09,0.10,0.15,0.12,0.33,0.18,0.06,0.06,0.33,0.06,0.13,
,般,東大和市奈良橋,0.10,0.06,0.10,0.20,0.10,0.12,0.13,0.11,0.21,0.20,0.05,0.08,0.21,0.05,0.12,
,,多摩部一般平均,0.12,0.05,0.09,0.14,0.10,0.12,0.12,0.10,0.20,0.19,0.09,0.07,0.33,0.03,0.11,
,都一般平均,,0.14,0.06,0.08,0.13,0.16,0.12,0.11,0.09,0.32,0.31,0.07,0.07,0.92,0.03,0.14,
,沿,京葉道路亀戸,0.14,0.05,0.07,0.12,0.10,0.07,0.10,0.12,0.27,0.40,0.06,0.10,0.40,0.05,0.13,
,道,環八通り八幡山,0.12,0.07,0.10,0.11,0.09,0.07,0.12,0.08,0.36,0.31,0.05,0.06,0.36,0.05,0.13,
,,沿道平均,0.13,0.06,0.09,0.12,0.10,0.07,0.11,0.10,0.32,0.36,0.06,0.08,0.40,0.05,0.13,
,檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.02,0.19,0.04,0.26,0.08,0.07,0.07,0.03,0.05,0.03,<0.02,0.03,0.26,<0.02,0.07,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,"1,1-ジクロロエタン",,,,,,,,,,　　基準値等　：,,    －,,,,,
,,,,,,,,,,,　　定量下限値：,,0.07,,,,,
,,,2022(令和４)年度,,,,,,,,　　検出下限値：,,0.02,,,,(単位:μg/m3）,
,測定地点（局）,,"4月
12日(火)","5月
10日(火)","6月
7日(火)","7月
5日(火)","8月
2日(火)","9月
6日(火)","10月
4日(火)","11月
8日(火)","12月
6日(火)","1月
11日(水)","2月
1日(水)","3月
1日(水)",最大,最小,平 均,
,,中央区晴海,0.03,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,0.03,<0.02,<0.02,<0.02,<0.02,0.03,<0.02,<0.02,
,区,国設東京新宿,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,0.02,<0.02,<0.02,<0.02,<0.02,0.02,<0.02,<0.02,
,部,目黒区碑文谷,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,0.03,<0.02,<0.02,<0.02,<0.02,0.03,<0.02,<0.02,
,一,大田区東糀谷,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,
,般,板橋区氷川町,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,0.03,<0.02,<0.02,<0.02,<0.02,0.03,<0.02,<0.02,
,環,練馬区石神井町,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,0.04,<0.02,<0.02,<0.02,<0.02,0.04,<0.02,<0.02,
,境,足立区西新井,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,0.03,<0.02,<0.02,<0.02,<0.02,0.03,<0.02,<0.02,
,,江戸川区春江町,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,0.03,<0.02,<0.02,<0.02,<0.02,0.03,<0.02,<0.02,
,,区部一般平均,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,0.03,<0.02,<0.02,<0.02,<0.02,0.04,<0.02,<0.02,
,多,八王子市片倉町,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,
,摩,八王子市大楽寺町,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,
,一,小金井市貫井北町,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,0.03,<0.02,<0.02,<0.02,<0.02,0.03,<0.02,<0.02,
,般,東大和市奈良橋,0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,0.03,<0.02,<0.02,<0.02,<0.02,0.03,<0.02,<0.02,
,,多摩部一般平均,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,0.03,<0.02,<0.02,
,都一般平均,,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,0.03,<0.02,<0.02,<0.02,<0.02,0.04,<0.02,<0.02,
,沿,京葉道路亀戸,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,0.02,<0.02,<0.02,<0.02,<0.02,0.02,<0.02,<0.02,
,道,環八通り八幡山,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,
,,沿道平均,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,0.02,<0.02,<0.02,
,檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,四塩化炭素,,,,,,,,,,　　基準値等　：,,    －,,,,,
,,,,,,,,,,,　　定量下限値：,,0.19,,,,,
,,,2022(令和４)年度,,,,,,,,　　検出下限値：,,0.06,,,,(単位:μg/m3）,
,測定地点（局）,,"4月
12日(火)","5月
10日(火)","6月
7日(火)","7月
5日(火)","8月
2日(火)","9月
6日(火)","10月
4日(火)","11月
8日(火)","12月
6日(火)","1月
11日(水)","2月
1日(水)","3月
1日(水)",最大,最小,平 均,
,,中央区晴海,0.58,0.78,0.56,0.57,0.81,0.54,0.55,0.61,0.55,0.61,0.56,0.52,0.81,0.52,0.60,
,区,国設東京新宿,0.61,0.77,0.55,0.56,0.64,0.54,0.56,0.60,0.56,0.61,0.59,0.56,0.77,0.54,0.60,
,部,目黒区碑文谷,0.60,0.85,0.60,0.55,0.61,0.51,0.57,0.61,0.56,0.62,0.56,0.58,0.85,0.51,0.60,
,一,大田区東糀谷,0.63,0.82,0.54,0.55,0.67,0.53,0.57,0.59,0.57,0.59,0.55,0.52,0.82,0.52,0.59,
,般,板橋区氷川町,0.57,0.82,0.59,0.54,0.63,0.55,0.61,0.63,0.58,0.63,0.59,0.57,0.82,0.54,0.61,
,環,練馬区石神井町,0.59,0.81,0.57,0.56,0.63,0.50,0.59,0.67,0.58,0.60,0.52,0.53,0.81,0.50,0.60,
,境,足立区西新井,0.69,0.83,0.62,0.60,0.79,0.54,0.55,0.63,0.55,0.61,0.52,0.56,0.83,0.52,0.62,
,,江戸川区春江町,0.58,0.84,0.58,0.56,0.62,0.53,0.57,0.56,0.51,0.61,0.52,0.54,0.84,0.51,0.59,
,,区部一般平均,0.61,0.82,0.58,0.56,0.68,0.53,0.57,0.61,0.56,0.61,0.55,0.55,0.85,0.50,0.60,
,多,八王子市片倉町,0.44,0.49,0.49,0.47,0.50,0.46,0.46,0.51,0.47,0.48,0.45,0.46,0.51,0.44,0.47,
,摩,八王子市大楽寺町,0.45,0.50,0.50,0.48,0.49,0.46,0.48,0.46,0.48,0.48,0.47,0.46,0.50,0.45,0.48,
,一,小金井市貫井北町,0.58,0.84,0.57,0.50,0.61,0.53,0.54,0.63,0.54,0.61,0.57,0.56,0.84,0.50,0.59,
,般,東大和市奈良橋,0.61,0.79,0.57,0.56,0.58,0.52,0.54,0.62,0.59,0.61,0.55,0.52,0.79,0.52,0.59,
,,多摩部一般平均,0.52,0.66,0.53,0.50,0.55,0.49,0.51,0.56,0.52,0.55,0.51,0.50,0.84,0.44,0.53,
,都一般平均,,0.58,0.76,0.56,0.54,0.63,0.52,0.55,0.59,0.55,0.59,0.54,0.53,0.85,0.44,0.58,
,沿,京葉道路亀戸,0.55,0.83,0.55,0.56,0.82,0.59,0.52,0.58,0.54,0.64,0.55,0.55,0.83,0.52,0.61,
,道,環八通り八幡山,0.59,0.88,0.55,0.56,0.62,0.54,0.56,0.65,0.57,0.64,0.54,0.55,0.88,0.54,0.60,
,,沿道平均,0.57,0.86,0.55,0.56,0.72,0.57,0.54,0.62,0.56,0.64,0.55,0.55,0.88,0.52,0.61,
,檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.57,0.83,0.59,0.53,0.65,0.53,0.56,0.60,0.65,0.61,0.53,0.55,0.83,0.53,0.60,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,アセトアルデヒド,,,,,,,,,,　　基準値等　：,,120,(指針値),,,,
,,,,,,,,,,,　　定量下限値：,,0.8,,,,,
,,,2022(令和４)年度,,,,,,,,　　検出下限値：,,0.3,,,,(単位:μg/m3）,
,測定地点（局）,,"4月
12日(火)","5月
10日(火)","6月
7日(火)","7月
5日(火)","8月
2日(火)","9月
6日(火)","10月
4日(火)","11月
8日(火)","12月
6日(火)","1月
11日(水)","2月
1日(水)","3月
1日(水)",最大,最小,平 均,
,,中央区晴海,3.5 ,2.0 ,1.1 ,0.9 ,6.5 ,1.1 ,1.2 ,1.5 ,1.5 ,2.8 ,1.6 ,1.5 ,6.5 ,0.9 ,2.1 ,
,区,国設東京新宿,3.5 ,2.2 ,1.0 ,0.7 ,6.9 ,0.7 ,1.8 ,2.4 ,1.3 ,4.5 ,1.9 ,2.1 ,6.9 ,0.7 ,2.4 ,
,部,目黒区碑文谷,3.3 ,2.7 ,1.4 ,0.9 ,4.7 ,0.7 ,1.7 ,1.5 ,2.3 ,3.7 ,1.4 ,1.9 ,4.7 ,0.7 ,2.2 ,
,一,大田区東糀谷,3.6 ,1.9 ,1.1 ,0.7 ,7.3 ,1.3 ,1.3 ,1.9 ,2.4 ,4.7 ,1.8 ,2.0 ,7.3 ,0.7 ,2.5 ,
,般,板橋区氷川町,4.8 ,2.1 ,0.7 ,1.0 ,6.9 ,1.1 ,2.3 ,1.8 ,1.9 ,4.3 ,1.9 ,2.4 ,6.9 ,0.7 ,2.6 ,
,環,練馬区石神井町,3.1 ,2.2 ,1.0 ,0.8 ,4.9 ,1.2 ,1.9 ,1.6 ,0.8 ,3.8 ,1.6 ,2.0 ,4.9 ,0.8 ,2.1 ,
,境,足立区西新井,4.8 ,2.5 ,1.1 ,0.9 ,6.6 ,1.5 ,2.1 ,2.3 ,2.0 ,4.8 ,1.7 ,2.5 ,6.6 ,0.9 ,2.7 ,
,,江戸川区春江町,3.2 ,2.3 ,1.0 ,1.1 ,3.7 ,0.6 ,1.7 ,1.9 ,2.7 ,4.2 ,1.6 ,2.1 ,4.2 ,0.6 ,2.2 ,
,,区部一般平均,3.7 ,2.2 ,1.1 ,0.9 ,5.9 ,1.0 ,1.8 ,1.9 ,1.9 ,4.1 ,1.7 ,2.1 ,7.3 ,0.6 ,2.3 ,
,多,八王子市片倉町,3.5 ,2.3 ,1.6 ,1.7 ,4.1 ,1.3 ,1.4 ,2.4 ,1.6 ,3.1 ,1.7 ,2.0 ,4.1 ,1.3 ,2.2 ,
,摩,八王子市大楽寺町,3.3 ,3.4 ,2.0 ,2.8 ,4.5 ,2.3 ,2.2 ,2.3 ,1.8 ,2.8 ,1.7 ,2.8 ,4.5 ,1.7 ,2.7 ,
,一,小金井市貫井北町,3.5 ,2.3 ,1.0 ,1.1 ,4.3 ,1.2 ,1.9 ,2.1 ,1.6 ,3.5 ,2.4 ,3.3 ,4.3 ,1.0 ,2.4 ,
,般,東大和市奈良橋,3.3 ,2.3 ,1.1 ,1.0 ,4.0 ,2.1 ,2.0 ,1.2 ,1.0 ,2.8 ,1.4 ,2.5 ,4.0 ,1.0 ,2.1 ,
,,多摩部一般平均,3.4 ,2.6 ,1.4 ,1.7 ,4.2 ,1.7 ,1.9 ,2.0 ,1.5 ,3.1 ,1.8 ,2.7 ,4.5 ,1.0 ,2.3 ,
,都一般平均,,3.6 ,2.4 ,1.2 ,1.1 ,5.4 ,1.3 ,1.8 ,1.9 ,1.7 ,3.8 ,1.7 ,2.3 ,7.3 ,0.6 ,2.3 ,
,沿,京葉道路亀戸,3.3 ,1.7 ,0.7 ,1.1 ,3.9 ,1.0 ,1.9 ,1.9 ,1.5 ,3.9 ,1.4 ,2.0 ,3.9 ,0.7 ,2.0 ,
,道,環八通り八幡山,3.3 ,2.8 ,1.5 ,1.2 ,4.9 ,1.4 ,1.8 ,1.9 ,1.9 ,3.8 ,1.7 ,2.2 ,4.9 ,1.2 ,2.4 ,
,,沿道平均,3.3 ,2.3 ,1.1 ,1.2 ,4.4 ,1.2 ,1.9 ,1.9 ,1.7 ,3.9 ,1.6 ,2.1 ,4.9 ,0.7 ,2.2 ,
,檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,1.8 ,1.7 ,0.7 ,0.4 ,1.4 ,0.7 ,1.1 ,0.8 ,0.5 ,1.6 ,1.1 ,2.2 ,2.2 ,0.4 ,1.2 ,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,ホルムアルデヒド,,,,,,,,,,　　基準値等　：,,0.8,(U.S.EPA),,,,
,,,,,,,,,,,　　定量下限値：,,0.8,,,,,
,,,2022(令和４)年度,,,,,,,,　　検出下限値：,,0.3,,,,(単位:μg/m3）,
,測定地点（局）,,"4月
12日(火)","5月
10日(火)","6月
7日(火)","7月
5日(火)","8月
2日(火)","9月
6日(火)","10月
4日(火)","11月
8日(火)","12月
6日(火)","1月
11日(水)","2月
1日(水)","3月
1日(水)",最大,最小,平 均,
,,中央区晴海,4.0 ,2.1 ,1.6 ,2.6 ,11  ,2.7 ,2.2 ,1.8 ,欠測,3.3 ,3.7 ,2.4 ,11  ,1.6 ,3.4 ,
,区,国設東京新宿,3.5 ,2.5 ,1.6 ,2.2 ,9.8 ,2.2 ,2.4 ,1.6 ,欠測,3.2 ,2.6 ,1.7 ,9.8 ,1.6 ,3.0 ,
,部,目黒区碑文谷,3.9 ,3.3 ,1.8 ,2.7 ,7.1 ,2.1 ,2.9 ,1.8 ,3.2 ,4.1 ,4.5 ,3.2 ,7.1 ,1.8 ,3.4 ,
,一,大田区東糀谷,3.8 ,2.7 ,1.9 ,2.1 ,8.3 ,2.3 ,2.5 ,3.4 ,2.7 ,4.8 ,3.9 ,2.1 ,8.3 ,1.9 ,3.4 ,
,般,板橋区氷川町,5.0 ,2.9 ,1.7 ,2.4 ,10  ,2.7 ,3.0 ,3.2 ,欠測,4.0 ,4.0 ,3.1 ,10  ,1.7 ,3.8 ,
,環,練馬区石神井町,3.3 ,2.4 ,1.3 ,2.3 ,7.1 ,2.3 ,3.0 ,1.5 ,欠測,2.7 ,2.8 ,1.9 ,7.1 ,1.3 ,2.8 ,
,境,足立区西新井,4.8 ,2.8 ,1.6 ,2.4 ,11  ,2.8 ,2.9 ,2.4 ,欠測,3.7 ,2.8 ,2.0 ,11  ,1.6 ,3.6 ,
,,江戸川区春江町,3.4 ,2.6 ,1.6 ,2.3 ,6.5 ,2.1 ,3.5 ,2.2 ,4.2 ,3.8 ,3.4 ,2.3 ,6.5 ,1.6 ,3.2 ,
,,区部一般平均,4.0 ,2.7 ,1.6 ,2.4 ,8.9 ,2.4 ,2.8 ,2.2 ,3.4 ,3.7 ,3.5 ,2.3 ,11  ,1.3 ,3.3 ,
,多,八王子市片倉町,2.8 ,2.4 ,1.6 ,1.9 ,5.6 ,1.5 ,1.3 ,2.0 ,1.2 ,2.1 ,1.6 ,2.2 ,5.6 ,1.2 ,2.2 ,
,摩,八王子市大楽寺町,2.9 ,3.0 ,2.2 ,2.6 ,5.5 ,1.8 ,2.2 ,1.9 ,1.0 ,1.7 ,1.7 ,2.6 ,5.5 ,1.0 ,2.4 ,
,一,小金井市貫井北町,3.3 ,2.6 ,1.6 ,2.7 ,7.0 ,2.6 ,2.9 ,1.7 ,欠測,3.8 ,4.0 ,3.5 ,7.0 ,1.6 ,3.2 ,
,般,東大和市奈良橋,3.3 ,2.3 ,1.5 ,2.6 ,6.7 ,3.2 ,2.2 ,1.4 ,欠測,2.8 ,2.7 ,2.6 ,6.7 ,1.4 ,2.8 ,
,,多摩部一般平均,3.1 ,2.6 ,1.7 ,2.5 ,6.2 ,2.3 ,2.2 ,1.8 ,1.1 ,2.6 ,2.5 ,2.7 ,7.0 ,1.0 ,2.7 ,
,都一般平均,,3.7 ,2.6 ,1.7 ,2.4 ,8.0 ,2.4 ,2.6 ,2.1 ,2.5 ,3.3 ,3.1 ,2.5 ,11  ,1.0 ,3.1 ,
,沿,京葉道路亀戸,3.5 ,2.4 ,1.7 ,2.6 ,6.2 ,2.3 ,2.8 ,1.9 ,欠測,3.8 ,3.7 ,2.3 ,6.2 ,1.7 ,3.0 ,
,道,環八通り八幡山,3.6 ,2.9 ,2.0 ,2.7 ,7.5 ,2.4 ,3.2 ,2.3 ,欠測,3.5 ,4.0 ,3.6 ,7.5 ,2.0 ,3.4 ,
,,沿道平均,3.6 ,2.7 ,1.9 ,2.7 ,6.9 ,2.4 ,3.0 ,2.1 ,欠測,3.7 ,3.9 ,3.0 ,7.5 ,1.7 ,3.2 ,
,檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,2.2 ,1.8 ,0.9 ,1.7 ,3.9 ,1.7 ,1.1 ,0.6 ,欠測,3.2 ,2.5 ,2.3 ,3.9 ,0.6 ,2.0 ,
