分類,市場,水産市場ID,日付,種別,品名,販売方法,卸売数量(kg)
水産,足立,Sui_K2,2024-04-02,冷凍,冷さけ,第三者販売,153.0
水産,足立,Sui_K2,2024-04-02,冷凍,冷たこ,第三者販売,6.0
水産,足立,Sui_K2,2024-04-02,冷凍,冷えび,相対,86.0
水産,足立,Sui_K2,2024-04-02,冷凍,冷えび,第三者販売,22.0
水産,足立,Sui_K2,2024-04-02,冷凍,その他（冷凍）,相対,5476.0
水産,足立,Sui_K2,2024-04-02,冷凍,その他（冷凍）,第三者販売,681.0
水産,足立,Sui_K2,2024-04-02,塩干加工,塩さけ,相対,277.0
水産,足立,Sui_K2,2024-04-02,塩干加工,塩さけ,第三者販売,224.0
水産,足立,Sui_K2,2024-04-02,塩干加工,しらす干,相対,70.0
水産,足立,Sui_K2,2024-04-02,塩干加工,しらす干,第三者販売,57.0
水産,足立,Sui_K2,2024-04-02,塩干加工,開干さば,相対,14.0
水産,足立,Sui_K2,2024-04-02,塩干加工,開干あじ,相対,112.0
水産,足立,Sui_K2,2024-04-02,塩干加工,開干あじ,第三者販売,118.0
水産,足立,Sui_K2,2024-04-02,塩干加工,蒲焼うなぎ,相対,163.0
水産,足立,Sui_K2,2024-04-02,塩干加工,蒲焼うなぎ,第三者販売,33.0
水産,足立,Sui_K2,2024-04-02,塩干加工,煮ほたるいか,相対,14.0
水産,足立,Sui_K2,2024-04-02,塩干加工,煮ほたるいか,第三者販売,5.0
水産,足立,Sui_K2,2024-04-02,塩干加工,すけこ,相対,12.0
水産,足立,Sui_K2,2024-04-02,塩干加工,かまぼこ,相対,109.0
水産,足立,Sui_K2,2024-04-02,塩干加工,かまぼこ,第三者販売,3.0
水産,足立,Sui_K2,2024-04-02,塩干加工,その他（塩干加工）,相対,11099.0
水産,足立,Sui_K2,2024-04-02,塩干加工,その他（塩干加工）,第三者販売,1544.0
水産,大田,Sui_K3,2024-04-02,大物,まぐろ（生鮮）,相対,387.0
水産,大田,Sui_K3,2024-04-02,大物,めばち（冷凍）,せり・入札,167.0
水産,大田,Sui_K3,2024-04-02,大物,その他（大物冷）,相対,549.0
水産,大田,Sui_K3,2024-04-02,鮮魚,めじ,相対,12.0
水産,大田,Sui_K3,2024-04-02,鮮魚,まだい,相対,50.0
水産,大田,Sui_K3,2024-04-02,鮮魚,ぶり・わらさ,相対,50.0
水産,大田,Sui_K3,2024-04-02,鮮魚,はまち,相対,10.0
水産,大田,Sui_K3,2024-04-02,鮮魚,あじ,相対,90.0
水産,大田,Sui_K3,2024-04-02,鮮魚,さば,相対,10.0
水産,大田,Sui_K3,2024-04-02,鮮魚,かつお,相対,39.0
水産,大田,Sui_K3,2024-04-02,鮮魚,いわし,相対,55.0
水産,大田,Sui_K3,2024-04-02,鮮魚,するめいか,相対,9.0
水産,大田,Sui_K3,2024-04-02,鮮魚,煮だこ,相対,10.0
水産,大田,Sui_K3,2024-04-02,鮮魚,たら類,相対,3.0
水産,大田,Sui_K3,2024-04-02,鮮魚,さわら・さごち,相対,20.0
水産,大田,Sui_K3,2024-04-02,鮮魚,その他（鮮魚）,相対,1745.0
水産,大田,Sui_K3,2024-04-02,活魚,活またい,相対,1122.0
水産,大田,Sui_K3,2024-04-02,活魚,活またい,第三者販売,655.0
水産,大田,Sui_K3,2024-04-02,活魚,活ひらめ,相対,18.0
水産,大田,Sui_K3,2024-04-02,活魚,活ひらめ,第三者販売,9.0
水産,大田,Sui_K3,2024-04-02,活魚,その他（活魚）,相対,677.0
水産,大田,Sui_K3,2024-04-02,活魚,その他（活魚）,第三者販売,155.0
水産,大田,Sui_K3,2024-04-02,冷凍,冷えび,相対,10.0
水産,大田,Sui_K3,2024-04-02,冷凍,その他（冷凍）,相対,750.0
水産,大田,Sui_K3,2024-04-02,塩干加工,塩さけ,相対,74.0
水産,大田,Sui_K3,2024-04-02,塩干加工,しらす干,相対,132.0
水産,大田,Sui_K3,2024-04-02,塩干加工,開干さば,相対,60.0
水産,大田,Sui_K3,2024-04-02,塩干加工,開干あじ,相対,20.0
水産,大田,Sui_K3,2024-04-02,塩干加工,蒲焼うなぎ,相対,10.0
水産,大田,Sui_K3,2024-04-02,塩干加工,その他（塩干加工）,相対,6045.0
水産,豊洲,Sui_K1,2024-04-04,大物,まぐろ（生鮮）,せり・入札,42110.0
水産,豊洲,Sui_K1,2024-04-04,大物,まぐろ（冷凍）,せり・入札,16919.0
水産,豊洲,Sui_K1,2024-04-04,大物,きわだ（生鮮）,せり・入札,2162.0
水産,豊洲,Sui_K1,2024-04-04,大物,きわだ（冷凍）,せり・入札,3882.0
水産,豊洲,Sui_K1,2024-04-04,大物,めばち（生鮮）,せり・入札,765.0
水産,豊洲,Sui_K1,2024-04-04,大物,めばち（冷凍）,せり・入札,48215.0
水産,豊洲,Sui_K1,2024-04-04,大物,いんど（冷凍）,せり・入札,15209.0
水産,豊洲,Sui_K1,2024-04-04,大物,まかじき（生鮮）,せり・入札,1305.0
水産,豊洲,Sui_K1,2024-04-04,大物,めかじき（生鮮）,せり・入札,3524.0
水産,豊洲,Sui_K1,2024-04-04,大物,めかじき（冷凍）,せり・入札,3265.0
水産,豊洲,Sui_K1,2024-04-04,大物,その他（大物冷）,せり・入札,445.0
水産,豊洲,Sui_K1,2024-04-04,鮮魚,しばえび,せり・入札,4.0
水産,豊洲,Sui_K1,2024-04-04,鮮魚,くるまえび,せり・入札,1299.0
水産,豊洲,Sui_K1,2024-04-04,鮮魚,めじ,相対,3017.0
水産,豊洲,Sui_K1,2024-04-04,鮮魚,まだい,相対,33230.0
水産,豊洲,Sui_K1,2024-04-04,鮮魚,きんめだい,相対,13092.0
水産,豊洲,Sui_K1,2024-04-04,鮮魚,あまだい,相対,2028.0
水産,豊洲,Sui_K1,2024-04-04,鮮魚,ぶり・わらさ,相対,111575.0
水産,豊洲,Sui_K1,2024-04-04,鮮魚,いなだ・わかし,相対,10377.0
水産,豊洲,Sui_K1,2024-04-04,鮮魚,はまち,相対,13541.0
水産,豊洲,Sui_K1,2024-04-04,鮮魚,ひらめ,相対,4970.0
水産,豊洲,Sui_K1,2024-04-04,鮮魚,かれい,相対,16329.0
水産,豊洲,Sui_K1,2024-04-04,鮮魚,あじ,相対,68784.0
水産,豊洲,Sui_K1,2024-04-04,鮮魚,さば,相対,23490.0
水産,豊洲,Sui_K1,2024-04-04,鮮魚,かつお,相対,19657.0
水産,豊洲,Sui_K1,2024-04-04,鮮魚,いわし,相対,34617.0
水産,豊洲,Sui_K1,2024-04-04,鮮魚,にしん,相対,5505.0
水産,豊洲,Sui_K1,2024-04-04,鮮魚,さんま,相対,842.0
水産,豊洲,Sui_K1,2024-04-04,鮮魚,するめいか,相対,4300.0
水産,豊洲,Sui_K1,2024-04-04,鮮魚,やりいか,相対,6146.0
水産,豊洲,Sui_K1,2024-04-04,鮮魚,煮だこ,相対,2509.0
水産,豊洲,Sui_K1,2024-04-04,鮮魚,たら類,相対,6243.0
水産,豊洲,Sui_K1,2024-04-04,鮮魚,すけそう,相対,120.0
水産,豊洲,Sui_K1,2024-04-04,鮮魚,さけます類,相対,16732.0
水産,豊洲,Sui_K1,2024-04-04,鮮魚,かます,相対,1796.0
水産,豊洲,Sui_K1,2024-04-04,鮮魚,めばる,相対,1043.0
水産,豊洲,Sui_K1,2024-04-04,鮮魚,さわら・さごち,相対,9033.0
水産,豊洲,Sui_K1,2024-04-04,鮮魚,きんき,相対,1725.0
水産,豊洲,Sui_K1,2024-04-04,鮮魚,めぬけ,相対,14.0
水産,豊洲,Sui_K1,2024-04-04,鮮魚,すずき,相対,5149.0
水産,豊洲,Sui_K1,2024-04-04,鮮魚,きす,相対,212.0
水産,豊洲,Sui_K1,2024-04-04,鮮魚,いさき,相対,2512.0
水産,豊洲,Sui_K1,2024-04-04,鮮魚,こはだ,相対,1046.0
水産,豊洲,Sui_K1,2024-04-04,鮮魚,まながつお,せり・入札,17.0
水産,豊洲,Sui_K1,2024-04-04,鮮魚,まながつお,相対,115.0
水産,豊洲,Sui_K1,2024-04-04,鮮魚,たちうお,相対,2386.0
水産,豊洲,Sui_K1,2024-04-04,鮮魚,あんこう,相対,880.0
水産,豊洲,Sui_K1,2024-04-04,鮮魚,あゆ,相対,297.0
水産,豊洲,Sui_K1,2024-04-04,鮮魚,かき,せり・入札,194.0
水産,豊洲,Sui_K1,2024-04-04,鮮魚,かき,相対,6164.0
水産,豊洲,Sui_K1,2024-04-04,鮮魚,ほたて,相対,3659.0
水産,豊洲,Sui_K1,2024-04-04,鮮魚,あかがい,相対,6085.0
水産,豊洲,Sui_K1,2024-04-04,鮮魚,うに,せり・入札,5382.0
水産,豊洲,Sui_K1,2024-04-04,鮮魚,うに,相対,1526.0
水産,豊洲,Sui_K1,2024-04-04,鮮魚,けがに,相対,2099.0
水産,豊洲,Sui_K1,2024-04-04,鮮魚,その他（鮮魚）,せり・入札,499.0
水産,豊洲,Sui_K1,2024-04-04,鮮魚,その他（鮮魚）,相対,116802.0
水産,豊洲,Sui_K1,2024-04-04,活魚,活またい,せり・入札,2147.0
水産,豊洲,Sui_K1,2024-04-04,活魚,活またい,相対,19436.0
水産,豊洲,Sui_K1,2024-04-04,活魚,活ひらめ,せり・入札,1875.0
水産,豊洲,Sui_K1,2024-04-04,活魚,活ひらめ,相対,1787.0
水産,豊洲,Sui_K1,2024-04-04,活魚,活かんぱち,相対,5338.0
水産,豊洲,Sui_K1,2024-04-04,活魚,活あなご,相対,5282.0
水産,豊洲,Sui_K1,2024-04-04,活魚,その他（活魚）,せり・入札,3419.0
水産,豊洲,Sui_K1,2024-04-04,活魚,その他（活魚）,相対,5554.0
水産,豊洲,Sui_K1,2024-04-04,冷凍,冷さば,相対,6010.0
水産,豊洲,Sui_K1,2024-04-04,冷凍,冷さんま,相対,113.0
水産,豊洲,Sui_K1,2024-04-04,冷凍,冷するめ,相対,703.0
水産,豊洲,Sui_K1,2024-04-04,冷凍,冷まだい,相対,19.0
水産,豊洲,Sui_K1,2024-04-04,冷凍,冷にしん,相対,129.0
水産,豊洲,Sui_K1,2024-04-04,冷凍,冷ぎんだら,相対,21362.0
水産,豊洲,Sui_K1,2024-04-04,冷凍,冷かれい,相対,4420.0
水産,豊洲,Sui_K1,2024-04-04,冷凍,冷さけ,相対,83460.0
水産,豊洲,Sui_K1,2024-04-04,冷凍,冷もんごう,相対,519.0
水産,豊洲,Sui_K1,2024-04-04,冷凍,冷たこ,相対,2821.0
水産,豊洲,Sui_K1,2024-04-04,冷凍,冷えび,相対,51041.0
水産,豊洲,Sui_K1,2024-04-04,冷凍,冷煮ずわい,相対,601.0
水産,豊洲,Sui_K1,2024-04-04,冷凍,その他（冷凍）,相対,36328.0
水産,豊洲,Sui_K1,2024-04-04,塩干加工,塩さけ,相対,26132.0
水産,豊洲,Sui_K1,2024-04-04,塩干加工,塩かずのこ,相対,167.0
水産,豊洲,Sui_K1,2024-04-04,塩干加工,こうなご,相対,35.0
水産,豊洲,Sui_K1,2024-04-04,塩干加工,しらす干,せり・入札,12030.0
水産,豊洲,Sui_K1,2024-04-04,塩干加工,にぼし,せり・入札,1517.0
水産,豊洲,Sui_K1,2024-04-04,塩干加工,身欠にしん,相対,350.0
水産,豊洲,Sui_K1,2024-04-04,塩干加工,開干さんま,相対,804.0
水産,豊洲,Sui_K1,2024-04-04,塩干加工,開干さば,相対,4409.0
水産,豊洲,Sui_K1,2024-04-04,塩干加工,開干かます,相対,118.0
水産,豊洲,Sui_K1,2024-04-04,塩干加工,開干あじ,相対,7127.0
水産,豊洲,Sui_K1,2024-04-04,塩干加工,めざし,相対,453.0
水産,豊洲,Sui_K1,2024-04-04,塩干加工,蒲焼うなぎ,相対,5403.0
水産,豊洲,Sui_K1,2024-04-04,塩干加工,ししゃも,相対,2969.0
水産,豊洲,Sui_K1,2024-04-04,塩干加工,煮ほたるいか,相対,15039.0
水産,豊洲,Sui_K1,2024-04-04,塩干加工,すけこ,相対,4230.0
水産,豊洲,Sui_K1,2024-04-04,塩干加工,かまぼこ,相対,3281.0
水産,豊洲,Sui_K1,2024-04-04,塩干加工,ちくわ,相対,2096.0
水産,豊洲,Sui_K1,2024-04-04,塩干加工,あげもの,相対,6015.0
水産,豊洲,Sui_K1,2024-04-04,塩干加工,塩ます,相対,618.0
水産,豊洲,Sui_K1,2024-04-04,塩干加工,干するめ,相対,404.0
水産,豊洲,Sui_K1,2024-04-04,塩干加工,その他（塩干加工）,相対,197616.0
水産,足立,Sui_K2,2024-04-04,大物,まぐろ（生鮮）,せり・入札,247.0
水産,足立,Sui_K2,2024-04-04,大物,まぐろ（生鮮）,相対,1509.0
水産,足立,Sui_K2,2024-04-04,大物,めばち（冷凍）,せり・入札,1867.0
水産,足立,Sui_K2,2024-04-04,大物,めばち（冷凍）,相対,787.0
水産,足立,Sui_K2,2024-04-04,大物,いんど（冷凍）,せり・入札,292.0
水産,足立,Sui_K2,2024-04-04,大物,その他（大物冷）,相対,658.0
水産,足立,Sui_K2,2024-04-04,鮮魚,めじ,相対,108.0
水産,足立,Sui_K2,2024-04-04,鮮魚,めじ,第三者販売,25.0
水産,足立,Sui_K2,2024-04-04,鮮魚,きんめだい,相対,206.0
水産,足立,Sui_K2,2024-04-04,鮮魚,きんめだい,第三者販売,26.0
水産,足立,Sui_K2,2024-04-04,鮮魚,ぶり・わらさ,相対,1426.0
水産,足立,Sui_K2,2024-04-04,鮮魚,ぶり・わらさ,第三者販売,81.0
水産,足立,Sui_K2,2024-04-04,鮮魚,はまち,相対,402.0
水産,足立,Sui_K2,2024-04-04,鮮魚,はまち,第三者販売,195.0
水産,足立,Sui_K2,2024-04-04,鮮魚,かれい,相対,26.0
水産,足立,Sui_K2,2024-04-04,鮮魚,あじ,相対,329.0
水産,足立,Sui_K2,2024-04-04,鮮魚,あじ,第三者販売,52.0
水産,足立,Sui_K2,2024-04-04,鮮魚,さば,相対,86.0
水産,足立,Sui_K2,2024-04-04,鮮魚,さば,第三者販売,5.0
水産,足立,Sui_K2,2024-04-04,鮮魚,かつお,相対,793.0
水産,足立,Sui_K2,2024-04-04,鮮魚,かつお,第三者販売,30.0
水産,足立,Sui_K2,2024-04-04,鮮魚,いわし,相対,290.0
水産,足立,Sui_K2,2024-04-04,鮮魚,いわし,第三者販売,15.0
水産,足立,Sui_K2,2024-04-04,鮮魚,するめいか,相対,130.0
水産,足立,Sui_K2,2024-04-04,鮮魚,するめいか,第三者販売,5.0
水産,足立,Sui_K2,2024-04-04,鮮魚,たら類,相対,20.0
水産,足立,Sui_K2,2024-04-04,鮮魚,さわら・さごち,相対,6.0
水産,足立,Sui_K2,2024-04-04,鮮魚,いさき,相対,19.0
水産,足立,Sui_K2,2024-04-04,鮮魚,いさき,第三者販売,3.0
水産,足立,Sui_K2,2024-04-04,鮮魚,あんこう,相対,23.0
水産,足立,Sui_K2,2024-04-04,鮮魚,あんこう,第三者販売,3.0
水産,足立,Sui_K2,2024-04-04,鮮魚,かき,相対,186.0
水産,足立,Sui_K2,2024-04-04,鮮魚,うに,相対,102.0
水産,足立,Sui_K2,2024-04-04,鮮魚,うに,第三者販売,1.0
水産,足立,Sui_K2,2024-04-04,鮮魚,その他（鮮魚）,相対,8509.0
水産,足立,Sui_K2,2024-04-04,鮮魚,その他（鮮魚）,第三者販売,774.0
水産,足立,Sui_K2,2024-04-04,活魚,活またい,相対,4475.0
水産,足立,Sui_K2,2024-04-04,活魚,活またい,第三者販売,1697.0
水産,足立,Sui_K2,2024-04-04,活魚,活ひらめ,相対,40.0
水産,足立,Sui_K2,2024-04-04,活魚,活ひらめ,第三者販売,2.0
水産,足立,Sui_K2,2024-04-04,活魚,その他（活魚）,相対,2928.0
水産,足立,Sui_K2,2024-04-04,活魚,その他（活魚）,第三者販売,386.0
水産,足立,Sui_K2,2024-04-04,冷凍,冷さば,相対,127.0
水産,足立,Sui_K2,2024-04-04,冷凍,冷するめ,相対,56.0
水産,足立,Sui_K2,2024-04-04,冷凍,冷するめ,第三者販売,16.0
水産,足立,Sui_K2,2024-04-04,冷凍,冷ぎんだら,相対,214.0
水産,足立,Sui_K2,2024-04-04,冷凍,冷ぎんだら,第三者販売,10.0
水産,足立,Sui_K2,2024-04-04,冷凍,冷さけ,相対,255.0
水産,足立,Sui_K2,2024-04-04,冷凍,冷さけ,第三者販売,103.0
水産,足立,Sui_K2,2024-04-04,冷凍,冷えび,相対,22.0
水産,足立,Sui_K2,2024-04-04,冷凍,冷えび,第三者販売,32.0
水産,足立,Sui_K2,2024-04-04,冷凍,その他（冷凍）,相対,5254.0
水産,足立,Sui_K2,2024-04-04,冷凍,その他（冷凍）,第三者販売,784.0
水産,足立,Sui_K2,2024-04-04,塩干加工,塩さけ,相対,670.0
水産,足立,Sui_K2,2024-04-04,塩干加工,塩さけ,第三者販売,258.0
水産,足立,Sui_K2,2024-04-04,塩干加工,しらす干,相対,7.0
水産,足立,Sui_K2,2024-04-04,塩干加工,開干あじ,相対,47.0
水産,足立,Sui_K2,2024-04-04,塩干加工,開干あじ,第三者販売,77.0
水産,足立,Sui_K2,2024-04-04,塩干加工,蒲焼うなぎ,相対,51.0
水産,足立,Sui_K2,2024-04-04,塩干加工,蒲焼うなぎ,第三者販売,72.0
水産,足立,Sui_K2,2024-04-04,塩干加工,煮ほたるいか,相対,14.0
水産,足立,Sui_K2,2024-04-04,塩干加工,煮ほたるいか,第三者販売,5.0
水産,足立,Sui_K2,2024-04-04,塩干加工,すけこ,相対,106.0
水産,足立,Sui_K2,2024-04-04,塩干加工,すけこ,第三者販売,10.0
水産,足立,Sui_K2,2024-04-04,塩干加工,かまぼこ,相対,115.0
水産,足立,Sui_K2,2024-04-04,塩干加工,その他（塩干加工）,相対,12095.0
水産,足立,Sui_K2,2024-04-04,塩干加工,その他（塩干加工）,第三者販売,1203.0
水産,大田,Sui_K3,2024-04-04,大物,まぐろ（生鮮）,相対,599.0
水産,大田,Sui_K3,2024-04-04,大物,めばち（冷凍）,せり・入札,147.0
水産,大田,Sui_K3,2024-04-04,大物,その他（大物冷）,相対,448.0
水産,大田,Sui_K3,2024-04-04,鮮魚,めじ,相対,6.0
水産,大田,Sui_K3,2024-04-04,鮮魚,まだい,相対,45.0
水産,大田,Sui_K3,2024-04-04,鮮魚,ぶり・わらさ,相対,94.0
水産,大田,Sui_K3,2024-04-04,鮮魚,はまち,相対,18.0
水産,大田,Sui_K3,2024-04-04,鮮魚,あじ,相対,102.0
水産,大田,Sui_K3,2024-04-04,鮮魚,いわし,相対,65.0
水産,大田,Sui_K3,2024-04-04,鮮魚,煮だこ,相対,10.0
水産,大田,Sui_K3,2024-04-04,鮮魚,さわら・さごち,相対,56.0
水産,大田,Sui_K3,2024-04-04,鮮魚,いさき,相対,44.0
水産,大田,Sui_K3,2024-04-04,鮮魚,あんこう,相対,4.0
水産,大田,Sui_K3,2024-04-04,鮮魚,その他（鮮魚）,相対,6596.0
水産,大田,Sui_K3,2024-04-04,活魚,活またい,相対,1422.0
水産,大田,Sui_K3,2024-04-04,活魚,活またい,第三者販売,933.0
水産,大田,Sui_K3,2024-04-04,活魚,活ひらめ,相対,46.0
水産,大田,Sui_K3,2024-04-04,活魚,活ひらめ,第三者販売,9.0
水産,大田,Sui_K3,2024-04-04,活魚,その他（活魚）,相対,1286.0
水産,大田,Sui_K3,2024-04-04,活魚,その他（活魚）,第三者販売,310.0
水産,大田,Sui_K3,2024-04-04,冷凍,その他（冷凍）,相対,950.0
水産,大田,Sui_K3,2024-04-04,塩干加工,塩さけ,相対,48.0
水産,大田,Sui_K3,2024-04-04,塩干加工,しらす干,相対,420.0
水産,大田,Sui_K3,2024-04-04,塩干加工,開干さんま,相対,10.0
水産,大田,Sui_K3,2024-04-04,塩干加工,開干さば,相対,30.0
水産,大田,Sui_K3,2024-04-04,塩干加工,開干あじ,相対,10.0
水産,大田,Sui_K3,2024-04-04,塩干加工,その他（塩干加工）,相対,4410.0
水産,豊洲,Sui_K1,2024-04-05,大物,まぐろ（生鮮）,せり・入札,21639.0
水産,豊洲,Sui_K1,2024-04-05,大物,まぐろ（冷凍）,せり・入札,18039.0
水産,豊洲,Sui_K1,2024-04-05,大物,きわだ（生鮮）,せり・入札,2045.0
水産,豊洲,Sui_K1,2024-04-05,大物,きわだ（冷凍）,せり・入札,1798.0
水産,豊洲,Sui_K1,2024-04-05,大物,めばち（生鮮）,せり・入札,275.0
水産,豊洲,Sui_K1,2024-04-05,大物,めばち（冷凍）,せり・入札,53506.0
水産,豊洲,Sui_K1,2024-04-05,大物,いんど（生鮮）,せり・入札,5161.0
水産,豊洲,Sui_K1,2024-04-05,大物,いんど（冷凍）,せり・入札,21669.0
水産,豊洲,Sui_K1,2024-04-05,大物,まかじき（生鮮）,せり・入札,267.0
水産,豊洲,Sui_K1,2024-04-05,大物,めかじき（生鮮）,せり・入札,2817.0
水産,豊洲,Sui_K1,2024-04-05,大物,めかじき（冷凍）,せり・入札,2908.0
水産,豊洲,Sui_K1,2024-04-05,大物,その他（大物冷）,せり・入札,629.0
水産,豊洲,Sui_K1,2024-04-05,鮮魚,しばえび,せり・入札,14.0
水産,豊洲,Sui_K1,2024-04-05,鮮魚,くるまえび,せり・入札,2252.0
水産,豊洲,Sui_K1,2024-04-05,鮮魚,めじ,相対,4109.0
水産,豊洲,Sui_K1,2024-04-05,鮮魚,まだい,相対,49051.0
水産,豊洲,Sui_K1,2024-04-05,鮮魚,きんめだい,相対,8786.0
水産,豊洲,Sui_K1,2024-04-05,鮮魚,あまだい,相対,892.0
水産,豊洲,Sui_K1,2024-04-05,鮮魚,ぶり・わらさ,相対,73515.0
水産,豊洲,Sui_K1,2024-04-05,鮮魚,いなだ・わかし,相対,3500.0
水産,豊洲,Sui_K1,2024-04-05,鮮魚,はまち,相対,12862.0
水産,豊洲,Sui_K1,2024-04-05,鮮魚,ひらめ,相対,4277.0
水産,豊洲,Sui_K1,2024-04-05,鮮魚,かれい,相対,14708.0
水産,豊洲,Sui_K1,2024-04-05,鮮魚,あじ,相対,56676.0
水産,豊洲,Sui_K1,2024-04-05,鮮魚,さば,相対,13598.0
水産,豊洲,Sui_K1,2024-04-05,鮮魚,かつお,相対,5937.0
水産,豊洲,Sui_K1,2024-04-05,鮮魚,いわし,相対,27675.0
水産,豊洲,Sui_K1,2024-04-05,鮮魚,にしん,相対,2465.0
水産,豊洲,Sui_K1,2024-04-05,鮮魚,さんま,相対,838.0
水産,豊洲,Sui_K1,2024-04-05,鮮魚,するめいか,相対,5149.0
水産,豊洲,Sui_K1,2024-04-05,鮮魚,やりいか,相対,9974.0
水産,豊洲,Sui_K1,2024-04-05,鮮魚,煮だこ,相対,3268.0
水産,豊洲,Sui_K1,2024-04-05,鮮魚,たら類,相対,6089.0
水産,豊洲,Sui_K1,2024-04-05,鮮魚,さけます類,相対,14469.0
水産,豊洲,Sui_K1,2024-04-05,鮮魚,かます,相対,1155.0
水産,豊洲,Sui_K1,2024-04-05,鮮魚,めばる,相対,1504.0
水産,豊洲,Sui_K1,2024-04-05,鮮魚,さわら・さごち,相対,5252.0
水産,豊洲,Sui_K1,2024-04-05,鮮魚,きんき,相対,1170.0
水産,豊洲,Sui_K1,2024-04-05,鮮魚,めぬけ,相対,6.0
水産,豊洲,Sui_K1,2024-04-05,鮮魚,すずき,相対,4505.0
水産,豊洲,Sui_K1,2024-04-05,鮮魚,きす,相対,75.0
水産,豊洲,Sui_K1,2024-04-05,鮮魚,いさき,相対,2467.0
水産,豊洲,Sui_K1,2024-04-05,鮮魚,こはだ,相対,1103.0
水産,豊洲,Sui_K1,2024-04-05,鮮魚,まながつお,せり・入札,9.0
水産,豊洲,Sui_K1,2024-04-05,鮮魚,まながつお,相対,37.0
水産,豊洲,Sui_K1,2024-04-05,鮮魚,たちうお,相対,1372.0
水産,豊洲,Sui_K1,2024-04-05,鮮魚,あんこう,相対,1041.0
水産,豊洲,Sui_K1,2024-04-05,鮮魚,あゆ,相対,235.0
水産,豊洲,Sui_K1,2024-04-05,鮮魚,かき,せり・入札,197.0
水産,豊洲,Sui_K1,2024-04-05,鮮魚,かき,相対,5503.0
水産,豊洲,Sui_K1,2024-04-05,鮮魚,ほたて,相対,2586.0
水産,豊洲,Sui_K1,2024-04-05,鮮魚,あかがい,相対,5695.0
水産,豊洲,Sui_K1,2024-04-05,鮮魚,うに,せり・入札,2638.0
水産,豊洲,Sui_K1,2024-04-05,鮮魚,うに,相対,694.0
