町丁目,世帯数,人口,男_総数,女_総数,０歳男人数,０歳女人数,１歳男人数,１歳女人数,２歳男人数,２歳女人数,３歳男人数,３歳女人数,４歳男人数,４歳女人数,５歳男人数,５歳女人数,６歳男人数,６歳女人数,７歳男人数,７歳女人数,８歳男人数,８歳女人数,９歳男人数,９歳女人数,１０歳男人数,１０歳女人数,１１歳男人数,１１歳女人数,１２歳男人数,１２歳女人数,１３歳男人数,１３歳女人数,１４歳男人数,１４歳女人数,１５歳男人数,１５歳女人数,１６歳男人数,１６歳女人数,１７歳男人数,１７歳女人数,１８歳男人数,１８歳女人数,１９歳男人数,１９歳女人数,２０歳男人数,２０歳女人数,２１歳男人数,２１歳女人数,２２歳男人数,２２歳女人数,２３歳男人数,２３歳女人数,２４歳男人数,２４歳女人数,２５歳男人数,２５歳女人数,２６歳男人数,２６歳女人数,２７歳男人数,２７歳女人数,２８歳男人数,２８歳女人数,２９歳男人数,２９歳女人数,３０歳男人数,３０歳女人数,３１歳男人数,３１歳女人数,３２歳男人数,３２歳女人数,３３歳男人数,３３歳女人数,３４歳男人数,３４歳女人数,３５歳男人数,３５歳女人数,３６歳男人数,３６歳女人数,３７歳男人数,３７歳女人数,３８歳男人数,３８歳女人数,３９歳男人数,３９歳女人数,４０歳男人数,４０歳女人数,４１歳男人数,４１歳女人数,４２歳男人数,４２歳女人数,４３歳男人数,４３歳女人数,４４歳男人数,４４歳女人数,４５歳男人数,４５歳女人数,４６歳男人数,４６歳女人数,４７歳男人数,４７歳女人数,４８歳男人数,４８歳女人数,４９歳男人数,４９歳女人数,５０歳男人数,５０歳女人数,５１歳男人数,５１歳女人数,５２歳男人数,５２歳女人数,５３歳男人数,５３歳女人数,５４歳男人数,５４歳女人数,５５歳男人数,５５歳女人数,５６歳男人数,５６歳女人数,５７歳男人数,５７歳女人数,５８歳男人数,５８歳女人数,５９歳男人数,５９歳女人数,６０歳男人数,６０歳女人数,６１歳男人数,６１歳女人数,６２歳男人数,６２歳女人数,６３歳男人数,６３歳女人数,６４歳男人数,６４歳女人数,６５歳男人数,６５歳女人数,６６歳男人数,６６歳女人数,６７歳男人数,６７歳女人数,６８歳男人数,６８歳女人数,６９歳男人数,６９歳女人数,７０歳男人数,７０歳女人数,７１歳男人数,７１歳女人数,７２歳男人数,７２歳女人数,７３歳男人数,７３歳女人数,７４歳男人数,７４歳女人数,７５歳男人数,７５歳女人数,７６歳男人数,７６歳女人数,７７歳男人数,７７歳女人数,７８歳男人数,７８歳女人数,７９歳男人数,７９歳女人数,８０歳男人数,８０歳女人数,８１歳男人数,８１歳女人数,８２歳男人数,８２歳女人数,８３歳男人数,８３歳女人数,８４歳男人数,８４歳女人数,８５歳男人数,８５歳女人数,８６歳男人数,８６歳女人数,８７歳男人数,８７歳女人数,８８歳男人数,８８歳女人数,８９歳男人数,８９歳女人数,９０歳男人数,９０歳女人数,９１歳男人数,９１歳女人数,９２歳男人数,９２歳女人数,９３歳男人数,９３歳女人数,９４歳男人数,９４歳女人数,９５歳男人数,９５歳女人数,９６歳男人数,９６歳女人数,９７歳男人数,９７歳女人数,９８歳男人数,９８歳女人数,９９歳男人数,９９歳女人数,１００歳男人数,１００歳女人数,１０１歳男人数,１０１歳女人数,１０２歳男人数,１０２歳女人数,１０３歳男人数,１０３歳女人数,１０４歳男人数,１０４歳女人数,１０５歳男人数,１０５歳女人数,１０６歳男人数,１０６歳女人数,１０７歳男人数,１０７歳女人数,１０８歳男人数,１０８歳女人数,１０９歳男人数,１０９歳女人数,１１０歳男人数,１１０歳女人数,１１１歳男人数,１１１歳女人数,１１２歳男人数,１１２歳女人数,１１３歳男人数,１１３歳女人数,１１４歳男人数,１１４歳女人数,１１５歳男人数,１１５歳女人数,１１６歳男人数,１１６歳女人数,１１７歳男人数,１１７歳女人数,１１８歳男人数,１１８歳女人数,１１９歳男人数,１１９歳女人数,120歳以上男人数,120歳以上女人数,不詳者男人数,不詳者女人数
西荻南1丁目,1400,2494,1153,1341,8,6,4,6,6,13,9,6,8,7,9,10,8,6,6,10,10,15,9,3,9,6,13,13,9,12,7,5,5,7,6,10,14,3,6,15,8,4,13,14,9,7,8,10,18,15,14,23,22,16,19,22,19,15,21,24,18,20,18,26,18,21,12,17,18,22,21,18,14,8,16,14,17,17,13,26,10,18,12,18,13,23,16,11,11,21,24,30,19,23,25,22,16,19,13,25,21,23,26,17,23,24,20,23,18,23,22,22,19,23,13,17,18,22,10,12,15,18,18,16,21,24,13,13,18,13,7,11,11,6,9,17,8,10,15,12,13,21,12,12,4,14,10,11,19,9,17,8,11,17,14,17,12,16,9,7,11,9,12,10,7,16,11,8,8,15,5,8,3,6,3,13,3,12,6,8,0,4,4,9,2,7,3,7,4,3,1,3,0,4,0,5,0,3,2,4,0,1,1,2,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西荻南2丁目,2594,3936,1706,2230,15,7,14,8,11,10,3,13,6,13,8,10,10,9,13,10,12,12,12,8,7,14,11,14,7,13,12,7,12,8,11,7,9,13,9,14,5,9,17,14,10,12,13,14,14,25,23,31,22,48,35,57,37,53,42,58,37,45,37,39,30,43,28,38,30,45,32,45,25,24,28,38,27,22,34,31,33,29,27,32,30,42,29,32,28,33,32,40,27,32,34,42,22,34,32,37,27,38,34,36,33,43,32,46,23,50,34,33,27,47,26,36,30,37,18,31,26,34,23,24,24,30,19,25,26,21,16,20,18,17,18,19,18,19,11,11,16,12,18,17,9,16,10,18,14,18,13,15,13,16,8,18,12,21,14,14,11,17,6,16,8,15,8,17,8,13,9,14,5,12,2,13,3,13,5,13,7,12,3,15,4,8,3,8,2,3,6,5,1,5,0,6,0,3,1,2,2,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西荻南3丁目,1597,2485,1147,1338,10,7,11,7,4,4,9,5,7,2,5,6,5,7,6,6,5,3,6,7,7,4,5,1,7,7,9,10,8,7,7,6,14,5,5,6,12,6,11,10,10,9,7,12,14,14,14,19,24,18,25,24,12,21,29,26,21,31,18,33,17,29,22,21,26,23,14,21,18,24,16,19,18,14,24,17,23,17,20,22,17,20,17,22,16,29,7,19,23,26,24,24,20,24,15,29,23,17,19,28,16,28,22,25,21,27,18,33,21,18,16,21,23,21,15,15,27,21,15,15,17,16,7,14,13,20,19,12,11,19,8,10,6,8,11,15,5,11,9,13,9,14,10,9,11,7,10,9,12,11,17,26,9,15,4,8,10,7,5,11,4,5,4,11,5,13,4,5,6,8,3,5,6,3,3,9,1,6,3,5,0,3,2,3,1,1,0,1,0,1,0,7,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西荻南4丁目,1638,2928,1354,1574,10,10,18,6,14,9,12,8,12,14,18,12,9,15,10,11,7,16,17,8,8,9,12,8,7,10,8,10,7,12,9,13,8,13,14,7,7,8,8,6,9,6,18,15,10,11,11,11,16,19,12,23,21,18,16,33,16,31,25,33,24,16,22,28,16,20,17,18,12,16,26,20,21,23,16,26,26,25,25,30,33,37,34,24,17,21,18,36,21,23,19,24,18,21,25,33,18,21,19,27,22,29,23,22,24,30,25,22,21,21,17,22,27,28,12,18,23,22,26,17,16,15,16,12,16,13,14,16,15,13,17,14,13,20,14,15,16,16,12,10,15,16,9,23,8,11,11,16,11,18,16,16,15,12,9,15,12,7,7,9,13,11,5,13,6,9,6,12,2,13,6,9,8,15,4,12,5,12,6,10,2,11,3,5,3,2,0,8,5,4,1,6,0,4,1,1,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西荻北1丁目,1405,2349,1175,1174,7,7,6,6,8,5,6,6,5,9,7,6,4,7,9,7,9,7,10,9,9,10,10,9,12,12,11,5,2,10,10,5,11,6,5,8,14,6,13,12,7,14,17,13,14,15,19,27,24,19,26,19,22,17,12,22,18,14,13,20,13,19,15,17,23,16,15,22,19,13,15,19,17,18,14,10,19,10,19,23,13,20,15,17,15,17,14,12,26,16,22,25,21,14,20,11,21,15,20,19,16,24,22,19,18,26,15,16,21,22,23,15,23,27,19,10,12,11,18,19,14,7,15,15,14,11,10,11,15,9,13,19,10,11,13,4,11,8,10,12,16,6,10,15,11,11,11,10,19,14,12,9,12,15,8,9,11,8,6,9,9,15,6,8,7,6,2,9,2,6,4,7,3,5,1,9,5,7,2,3,0,6,4,4,2,3,2,5,1,3,1,2,0,4,0,1,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西荻北2丁目,2466,4353,1940,2413,7,17,17,9,9,10,11,18,19,7,17,13,17,17,7,22,16,17,16,18,23,15,8,26,14,15,19,6,22,19,11,22,14,10,16,17,14,14,16,20,16,14,18,22,20,25,21,51,13,47,22,33,25,31,30,35,24,37,28,37,34,41,19,23,22,25,23,24,31,28,28,24,19,34,25,33,29,32,29,28,30,45,42,39,27,38,39,39,28,33,37,37,33,42,30,56,35,47,45,41,39,51,33,42,36,38,32,43,33,44,37,38,36,40,22,43,34,46,32,30,28,26,22,31,21,23,26,28,14,27,19,20,17,17,23,26,24,22,14,22,18,21,18,19,17,17,26,22,24,30,26,21,22,24,16,18,10,9,11,22,11,16,8,14,8,18,8,16,7,15,4,11,10,12,9,17,7,12,3,8,3,15,7,12,1,10,3,4,1,3,2,8,3,3,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西荻北3丁目,3059,4803,2131,2672,9,17,12,11,18,14,9,12,8,10,10,11,14,10,10,14,11,15,13,12,11,10,12,14,8,11,16,15,8,13,14,15,9,13,11,10,13,11,11,24,10,16,16,15,25,28,21,28,29,25,16,39,34,36,35,40,39,53,28,49,38,44,33,46,31,41,27,53,31,37,41,42,28,37,34,35,36,49,32,42,37,44,34,44,38,40,33,32,42,42,41,42,28,49,40,56,35,48,40,50,44,56,34,50,38,44,31,42,36,48,41,34,35,57,27,44,33,35,35,33,40,41,36,35,37,36,25,23,28,22,26,30,22,33,20,26,26,27,16,30,24,18,20,19,11,33,24,25,23,27,31,25,32,30,16,24,12,20,15,23,9,10,14,15,15,29,7,16,8,14,2,16,8,15,6,16,6,11,6,15,9,12,11,7,2,8,2,6,4,9,3,4,1,5,0,3,0,2,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西荻北4丁目,2342,3729,1712,2017,7,15,5,8,7,6,12,9,8,10,13,10,8,10,8,10,8,10,5,14,15,14,6,11,12,8,14,9,2,7,10,13,13,9,7,15,11,9,7,16,16,14,16,25,20,19,17,26,18,37,25,31,14,38,34,33,25,41,26,28,26,20,19,34,31,20,20,24,23,26,21,23,28,29,22,21,26,26,21,28,21,29,28,25,34,31,29,28,39,25,28,49,31,31,25,30,36,29,26,33,29,39,37,43,24,36,36,41,24,31,35,36,19,31,25,29,33,21,26,28,22,23,14,18,22,25,23,22,19,16,27,25,16,16,23,21,19,22,21,16,16,20,18,24,9,21,15,19,31,29,26,29,19,17,15,14,10,27,17,14,15,22,13,16,12,19,14,23,15,14,10,8,8,11,4,7,7,11,7,11,6,5,3,9,1,6,1,7,0,9,2,4,0,3,1,3,0,4,0,2,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西荻北5丁目,1103,1945,913,1032,4,3,3,5,5,4,8,8,7,5,5,6,3,7,9,9,6,5,6,11,9,5,8,6,7,6,12,10,8,5,6,6,4,9,8,6,9,2,5,9,10,6,3,12,22,11,12,8,13,10,18,11,19,16,13,17,21,9,13,23,14,12,9,21,19,9,12,12,12,10,8,11,13,19,9,16,13,15,6,18,16,17,12,11,9,18,16,15,20,12,13,12,9,15,12,12,13,20,16,14,15,26,12,20,16,11,18,21,9,16,13,23,21,20,12,18,16,12,10,13,18,6,15,13,12,10,6,13,13,19,7,8,13,6,8,15,12,11,4,9,9,7,11,7,11,8,8,13,9,10,9,15,16,14,7,10,7,6,4,6,5,7,4,14,3,4,5,14,4,9,3,4,3,9,0,7,4,4,1,7,2,8,1,3,4,4,2,2,1,1,0,4,1,2,0,1,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今川1丁目,1132,2370,1124,1246,8,6,9,12,13,7,5,8,6,10,11,14,8,13,9,11,6,10,6,10,7,15,16,9,7,13,13,13,13,11,12,12,12,13,11,11,17,21,13,8,9,9,14,18,6,12,12,24,13,18,13,14,19,14,14,18,14,19,16,16,13,15,14,12,14,15,17,15,15,15,17,17,16,13,18,23,18,12,14,15,12,18,13,15,11,13,19,22,15,14,20,19,21,12,11,32,21,22,26,23,28,25,26,21,23,18,28,20,18,25,11,21,20,18,11,17,22,16,13,21,24,18,11,16,14,19,13,16,13,15,12,5,16,14,15,12,7,7,7,7,9,9,7,11,13,13,11,14,10,14,10,10,7,10,6,9,7,4,5,5,4,11,5,9,7,7,4,6,5,4,4,11,6,4,2,5,2,9,1,6,4,1,1,3,1,5,0,2,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今川2丁目,866,1948,958,990,4,10,14,12,7,11,13,12,7,12,18,12,8,4,13,11,10,14,13,7,10,16,12,11,17,11,16,4,13,4,7,6,9,4,7,7,4,11,6,7,8,9,6,11,4,9,13,9,8,7,8,11,8,9,11,10,9,10,16,8,7,7,13,14,10,15,13,10,9,15,13,15,17,19,6,9,24,15,20,20,14,20,15,13,19,13,15,16,17,11,14,18,14,14,15,15,11,15,15,9,19,16,9,12,8,14,14,17,12,16,13,12,16,24,13,8,17,20,20,14,20,15,10,10,10,7,15,7,5,9,11,10,11,14,7,5,13,8,8,9,8,9,11,9,8,12,7,10,9,11,13,16,9,13,3,7,4,7,10,10,5,9,6,5,6,4,4,6,3,4,2,4,5,3,2,7,2,3,0,7,5,6,3,1,1,3,0,0,0,5,1,5,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今川3丁目,1429,2888,1396,1492,7,9,12,15,15,8,12,11,8,9,17,10,17,16,14,16,13,8,16,15,16,13,13,15,11,7,13,13,14,8,10,16,18,12,12,19,10,11,15,15,15,12,11,11,16,12,12,6,12,11,7,20,5,9,13,14,10,9,15,15,11,18,12,13,14,17,11,10,13,19,16,20,18,15,21,23,12,22,28,25,20,16,22,22,20,18,19,19,19,22,26,20,13,19,17,28,25,21,25,22,30,24,25,23,24,30,26,26,34,19,15,17,24,23,19,11,26,25,21,17,17,19,16,21,21,21,16,24,20,24,15,17,22,15,18,16,15,14,16,15,13,15,20,17,10,15,11,12,20,19,21,11,20,21,11,18,4,15,9,18,8,14,7,14,12,14,12,15,11,13,3,9,5,10,6,11,5,14,4,10,3,9,9,10,6,9,1,1,3,4,1,4,0,1,0,5,0,1,0,1,0,2,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今川4丁目,1148,2383,1157,1226,5,10,13,7,8,16,10,8,17,11,8,7,17,8,7,11,11,7,7,14,11,11,10,9,7,10,14,10,11,11,12,6,14,9,12,8,8,6,15,7,13,17,12,9,12,11,16,13,17,11,11,13,21,19,16,12,11,17,11,21,18,14,13,21,9,18,14,13,15,21,8,14,13,18,19,18,16,14,19,20,27,25,12,18,19,17,17,18,18,12,15,20,21,15,21,11,17,18,16,17,17,17,17,16,22,18,22,19,18,28,20,16,12,18,16,21,19,15,18,20,10,19,21,18,14,15,11,12,18,14,18,12,11,11,11,12,6,12,13,9,6,13,11,13,10,13,9,13,10,21,9,12,20,16,11,12,4,6,8,11,4,11,9,10,10,9,5,8,3,4,4,3,5,3,3,6,1,6,1,7,4,4,4,6,2,5,0,4,4,3,1,4,0,3,1,2,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水1丁目,1899,3241,1505,1736,10,8,9,9,8,9,9,15,13,14,8,12,9,7,7,13,11,21,10,11,14,10,14,15,9,11,13,9,13,15,10,11,11,11,8,13,6,9,10,7,13,14,11,15,15,22,29,15,18,22,25,29,40,32,28,34,35,39,18,30,33,22,37,34,31,23,30,30,27,25,24,38,13,20,23,21,21,24,34,28,19,21,32,31,22,21,29,26,19,30,26,28,18,32,25,26,27,24,23,20,23,26,26,38,29,27,22,28,23,24,16,28,18,39,27,19,21,20,22,16,21,19,13,15,16,17,14,19,15,17,13,11,11,13,8,14,11,14,14,19,14,20,5,12,9,5,19,16,12,20,12,25,21,23,10,10,10,10,8,14,9,8,7,12,5,16,8,13,10,19,5,10,5,13,5,8,1,4,3,4,5,8,3,7,2,7,2,6,1,1,2,3,2,4,0,1,0,3,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水2丁目,970,1951,918,1033,8,2,8,6,7,16,6,7,10,9,9,8,9,4,13,9,4,9,6,11,8,11,8,9,9,9,7,10,8,4,8,6,9,7,13,9,2,5,13,6,8,9,13,8,15,9,9,12,9,14,8,7,10,21,13,12,3,16,11,15,11,17,19,9,14,14,12,17,15,10,12,14,14,12,12,14,15,6,17,19,15,13,10,22,8,9,21,13,22,15,7,17,15,16,14,13,17,17,13,22,11,12,7,16,9,20,15,17,11,15,19,23,20,15,12,9,19,12,18,6,11,8,11,20,16,14,9,10,6,11,12,10,17,7,7,11,3,16,9,6,9,5,5,9,9,8,10,10,7,13,3,8,11,9,7,5,6,3,4,10,7,14,4,6,5,4,4,10,4,7,1,7,4,5,4,8,2,10,3,9,1,8,7,8,6,9,3,4,0,5,0,1,0,3,2,3,1,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水3丁目,1766,3534,1724,1810,10,12,11,13,18,10,15,9,12,16,15,18,20,14,15,15,14,14,14,9,17,10,19,20,23,9,14,15,17,11,13,15,11,15,15,14,15,18,21,13,11,11,18,12,26,18,22,19,23,17,23,23,15,19,19,33,21,20,21,22,23,29,25,14,23,23,16,14,20,17,23,29,25,21,14,22,36,23,21,22,22,26,22,27,30,23,20,22,32,31,28,21,27,22,26,28,19,22,34,29,24,37,29,32,28,25,31,24,28,31,35,25,27,25,18,12,17,25,24,31,26,31,21,18,28,17,24,25,21,24,24,16,15,16,21,18,23,20,13,19,22,15,7,19,18,16,16,26,22,13,9,26,23,11,11,15,9,13,10,19,11,19,12,21,13,16,9,12,7,22,9,15,3,17,6,11,6,14,5,12,3,15,5,21,4,8,4,7,4,7,2,1,2,8,1,2,0,5,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
桃井1丁目,2172,3898,1898,2000,18,8,8,9,15,13,9,15,8,16,20,16,18,17,15,17,21,15,16,14,8,16,12,23,18,15,7,11,17,15,16,11,21,17,10,10,19,16,12,25,11,14,18,21,19,22,22,22,21,26,37,24,36,29,26,40,29,26,34,35,26,31,35,38,29,30,27,20,28,22,25,17,30,17,33,26,21,27,32,35,28,37,33,27,30,31,29,22,20,29,38,27,36,20,30,32,32,19,37,43,35,41,35,30,24,27,25,26,39,26,39,33,32,20,16,27,19,28,37,22,26,24,22,25,21,19,22,22,16,14,22,20,9,13,20,19,21,15,14,17,10,18,14,19,17,18,16,20,16,41,33,18,17,25,14,12,10,13,14,16,6,19,15,23,8,14,6,16,11,11,7,15,9,18,7,16,8,13,8,15,5,11,5,9,3,9,2,9,0,6,1,3,1,5,0,2,0,2,0,3,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
桃井2丁目,1297,2672,1237,1435,2,5,9,3,5,12,8,8,14,12,7,13,15,16,15,16,21,19,17,17,13,17,13,10,19,17,11,13,11,14,15,16,13,13,11,17,15,17,14,13,17,13,13,14,14,12,10,13,16,13,13,19,10,19,11,17,10,9,11,17,14,12,15,17,12,13,12,11,15,12,13,17,16,16,12,13,13,13,22,21,19,26,30,31,20,24,26,24,16,22,26,24,25,24,23,32,25,27,18,28,31,23,23,23,22,31,22,19,24,19,29,22,23,25,17,15,15,16,10,14,13,15,12,20,9,13,13,11,12,12,12,18,9,5,8,14,18,7,8,12,9,12,6,20,10,21,9,6,11,14,14,10,15,20,8,11,9,9,8,14,8,9,11,10,5,22,6,16,1,17,3,5,12,8,2,8,6,6,1,7,1,7,2,5,1,8,3,3,0,3,1,3,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
桃井3丁目,1209,2666,1230,1436,6,4,10,6,10,17,12,12,14,10,12,9,10,8,9,14,11,9,12,4,14,18,11,17,20,16,22,14,21,20,10,12,15,17,19,14,14,12,15,22,10,13,17,19,17,13,10,16,12,9,15,14,5,2,9,8,9,4,10,4,8,3,7,14,8,7,8,15,14,15,9,12,9,16,19,16,12,15,16,20,11,22,17,17,16,19,13,10,16,14,13,9,20,25,14,20,25,21,23,35,21,38,29,30,30,25,29,31,18,37,27,31,23,32,17,16,19,34,22,27,24,30,16,18,20,24,18,23,25,17,10,14,12,14,10,15,14,8,14,15,13,11,15,8,8,8,8,15,9,13,9,19,11,21,4,8,9,8,4,12,8,15,6,12,9,18,10,15,11,12,4,6,7,9,4,5,8,17,3,3,1,6,3,10,5,11,0,7,3,2,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
桃井4丁目,1438,2539,1228,1311,12,4,9,12,12,10,6,7,9,7,5,7,8,8,9,11,8,4,11,9,5,6,10,8,5,13,7,6,10,10,7,10,10,3,15,10,11,10,6,9,10,9,12,13,5,15,18,17,15,15,17,17,16,20,15,14,15,17,18,18,17,16,13,10,25,11,19,19,20,16,14,18,21,22,20,11,13,12,18,25,21,17,26,21,12,16,17,21,18,17,14,13,22,12,29,19,25,18,19,28,26,20,24,22,15,23,27,21,24,23,21,20,20,20,19,21,24,16,13,23,17,20,19,15,20,15,14,13,10,16,16,14,8,8,10,12,7,8,7,11,9,17,9,14,13,10,11,15,16,15,12,17,14,19,8,13,11,11,4,17,12,14,6,12,7,18,6,11,8,12,6,14,4,12,9,10,2,15,4,7,6,7,4,5,4,10,0,4,1,5,0,0,2,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
井草1丁目,2550,4639,2215,2424,27,38,28,22,15,29,21,19,19,14,16,13,20,16,18,15,19,10,21,16,13,16,14,20,12,9,17,11,15,33,13,14,9,16,18,11,7,11,16,13,16,18,19,28,14,29,35,29,26,45,34,46,49,67,52,51,67,63,50,69,47,46,35,47,42,35,29,37,40,35,32,40,29,37,33,32,35,33,31,40,37,35,30,31,38,28,29,43,29,32,35,35,30,27,29,28,29,25,35,33,34,38,26,35,49,44,41,28,41,30,32,27,39,24,25,26,24,30,16,23,20,30,27,34,14,24,34,18,23,30,22,15,25,24,14,13,15,18,18,17,24,25,14,18,25,21,25,14,24,22,27,27,19,28,14,19,12,15,13,15,22,18,9,18,10,17,7,10,3,11,5,12,9,10,2,18,11,18,8,7,1,15,2,11,3,12,3,3,3,4,3,3,3,7,0,1,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
井草2丁目,2966,5989,2877,3112,21,22,13,26,26,17,17,22,20,20,18,32,29,25,20,27,23,28,19,28,42,23,24,17,39,30,39,31,54,39,31,31,32,52,32,45,37,30,38,36,37,29,32,45,35,41,35,52,40,38,47,47,33,39,38,42,30,52,44,37,33,43,38,38,25,35,40,41,29,45,37,34,33,35,27,38,50,39,35,41,38,45,36,45,34,38,31,32,49,47,39,59,46,56,43,61,72,70,53,65,58,58,55,56,55,60,70,68,56,45,53,53,63,50,41,35,42,39,46,44,29,36,42,26,37,35,40,26,21,26,31,31,26,28,19,25,23,24,29,26,18,18,23,25,17,23,20,18,26,25,24,31,20,27,16,16,14,23,13,15,15,25,15,15,12,16,10,17,14,11,5,11,8,15,8,10,6,16,8,9,3,8,5,8,2,6,1,5,0,5,1,5,2,0,1,2,0,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
井草3丁目,1604,2646,1258,1388,8,15,9,9,8,8,9,13,12,11,8,4,6,6,10,10,8,5,11,8,11,5,4,9,9,7,13,15,7,4,8,5,7,7,8,11,8,10,19,11,14,12,17,16,9,20,26,26,30,16,28,24,17,19,15,20,13,24,15,21,22,22,12,15,18,19,29,21,22,28,22,19,18,21,13,20,16,20,12,15,26,19,14,19,14,26,21,18,25,17,24,18,22,23,20,12,17,17,33,30,11,23,15,16,20,24,21,18,24,16,16,20,18,20,15,13,20,15,19,14,12,14,11,18,7,15,10,9,14,16,14,9,12,9,8,11,10,10,11,8,8,11,12,18,12,19,16,9,17,16,18,22,14,18,9,11,10,14,12,16,10,13,4,11,7,13,9,14,8,12,4,12,8,4,5,9,1,19,3,11,2,5,3,9,3,9,3,3,1,7,1,5,1,1,1,4,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
