町丁目,世帯数,人口,男_総数,女_総数,０歳男人数,０歳女人数,１歳男人数,１歳女人数,２歳男人数,２歳女人数,３歳男人数,３歳女人数,４歳男人数,４歳女人数,５歳男人数,５歳女人数,６歳男人数,６歳女人数,７歳男人数,７歳女人数,８歳男人数,８歳女人数,９歳男人数,９歳女人数,１０歳男人数,１０歳女人数,１１歳男人数,１１歳女人数,１２歳男人数,１２歳女人数,１３歳男人数,１３歳女人数,１４歳男人数,１４歳女人数,１５歳男人数,１５歳女人数,１６歳男人数,１６歳女人数,１７歳男人数,１７歳女人数,１８歳男人数,１８歳女人数,１９歳男人数,１９歳女人数,２０歳男人数,２０歳女人数,２１歳男人数,２１歳女人数,２２歳男人数,２２歳女人数,２３歳男人数,２３歳女人数,２４歳男人数,２４歳女人数,２５歳男人数,２５歳女人数,２６歳男人数,２６歳女人数,２７歳男人数,２７歳女人数,２８歳男人数,２８歳女人数,２９歳男人数,２９歳女人数,３０歳男人数,３０歳女人数,３１歳男人数,３１歳女人数,３２歳男人数,３２歳女人数,３３歳男人数,３３歳女人数,３４歳男人数,３４歳女人数,３５歳男人数,３５歳女人数,３６歳男人数,３６歳女人数,３７歳男人数,３７歳女人数,３８歳男人数,３８歳女人数,３９歳男人数,３９歳女人数,４０歳男人数,４０歳女人数,４１歳男人数,４１歳女人数,４２歳男人数,４２歳女人数,４３歳男人数,４３歳女人数,４４歳男人数,４４歳女人数,４５歳男人数,４５歳女人数,４６歳男人数,４６歳女人数,４７歳男人数,４７歳女人数,４８歳男人数,４８歳女人数,４９歳男人数,４９歳女人数,５０歳男人数,５０歳女人数,５１歳男人数,５１歳女人数,５２歳男人数,５２歳女人数,５３歳男人数,５３歳女人数,５４歳男人数,５４歳女人数,５５歳男人数,５５歳女人数,５６歳男人数,５６歳女人数,５７歳男人数,５７歳女人数,５８歳男人数,５８歳女人数,５９歳男人数,５９歳女人数,６０歳男人数,６０歳女人数,６１歳男人数,６１歳女人数,６２歳男人数,６２歳女人数,６３歳男人数,６３歳女人数,６４歳男人数,６４歳女人数,６５歳男人数,６５歳女人数,６６歳男人数,６６歳女人数,６７歳男人数,６７歳女人数,６８歳男人数,６８歳女人数,６９歳男人数,６９歳女人数,７０歳男人数,７０歳女人数,７１歳男人数,７１歳女人数,７２歳男人数,７２歳女人数,７３歳男人数,７３歳女人数,７４歳男人数,７４歳女人数,７５歳男人数,７５歳女人数,７６歳男人数,７６歳女人数,７７歳男人数,７７歳女人数,７８歳男人数,７８歳女人数,７９歳男人数,７９歳女人数,８０歳男人数,８０歳女人数,８１歳男人数,８１歳女人数,８２歳男人数,８２歳女人数,８３歳男人数,８３歳女人数,８４歳男人数,８４歳女人数,８５歳男人数,８５歳女人数,８６歳男人数,８６歳女人数,８７歳男人数,８７歳女人数,８８歳男人数,８８歳女人数,８９歳男人数,８９歳女人数,９０歳男人数,９０歳女人数,９１歳男人数,９１歳女人数,９２歳男人数,９２歳女人数,９３歳男人数,９３歳女人数,９４歳男人数,９４歳女人数,９５歳男人数,９５歳女人数,９６歳男人数,９６歳女人数,９７歳男人数,９７歳女人数,９８歳男人数,９８歳女人数,９９歳男人数,９９歳女人数,１００歳男人数,１００歳女人数,１０１歳男人数,１０１歳女人数,１０２歳男人数,１０２歳女人数,１０３歳男人数,１０３歳女人数,１０４歳男人数,１０４歳女人数,１０５歳男人数,１０５歳女人数,１０６歳男人数,１０６歳女人数,１０７歳男人数,１０７歳女人数,１０８歳男人数,１０８歳女人数,１０９歳男人数,１０９歳女人数,１１０歳男人数,１１０歳女人数,１１１歳男人数,１１１歳女人数,１１２歳男人数,１１２歳女人数,１１３歳男人数,１１３歳女人数,１１４歳男人数,１１４歳女人数,１１５歳男人数,１１５歳女人数,１１６歳男人数,１１６歳女人数,１１７歳男人数,１１７歳女人数,１１８歳男人数,１１８歳女人数,１１９歳男人数,１１９歳女人数,120歳以上男人数,120歳以上女人数,不詳者男人数,不詳者女人数
井草4丁目,1239,1986,958,1028,17,7,15,8,9,12,9,7,8,9,7,4,10,6,9,10,4,11,6,3,8,11,1,5,11,6,6,8,12,9,8,5,8,6,11,4,4,7,11,4,16,6,11,9,6,4,7,7,15,6,9,11,14,15,10,13,11,9,10,11,16,19,10,17,16,12,10,11,10,19,13,16,16,13,15,17,19,22,26,19,13,12,8,10,14,12,10,11,13,16,22,19,10,10,14,14,15,14,17,19,18,18,6,15,12,13,16,15,12,7,18,12,9,23,8,13,17,9,13,16,10,11,13,14,12,14,12,10,14,11,6,5,14,8,8,9,14,11,9,10,6,10,3,6,12,10,12,11,6,16,9,4,4,13,9,12,6,7,9,5,3,7,7,10,7,18,5,13,2,7,5,13,2,12,4,15,6,15,5,11,8,5,4,5,4,2,5,4,1,5,1,3,0,4,1,3,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
井草5丁目,1129,1999,986,1013,6,6,7,14,10,11,11,10,7,8,1,7,7,6,9,10,4,9,10,5,11,7,5,8,5,14,10,8,8,6,8,4,5,7,9,8,8,7,5,4,8,8,8,8,10,8,11,15,13,18,11,12,10,8,12,15,13,17,20,21,13,17,17,12,14,21,15,16,19,12,14,18,21,7,21,14,13,15,11,15,22,19,12,8,15,17,12,18,19,20,23,17,15,18,13,19,18,15,12,12,11,15,27,14,13,10,16,21,16,14,16,15,13,20,13,6,16,12,16,16,13,11,9,11,11,9,9,11,8,4,8,6,9,12,11,9,13,10,10,10,5,10,11,5,14,5,12,14,7,7,12,12,13,11,6,8,9,12,4,6,4,11,5,8,7,4,7,8,3,4,4,9,4,8,5,7,2,8,6,4,3,1,1,3,1,4,1,2,0,3,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
下井草1丁目,1885,3252,1594,1658,8,11,10,8,11,8,8,5,10,12,8,14,16,14,8,18,10,16,21,8,8,15,10,13,12,9,11,10,9,10,10,10,7,12,6,12,11,9,12,11,13,16,17,17,17,15,20,21,17,28,30,29,23,22,25,37,29,28,28,31,24,22,24,22,25,26,22,26,31,21,23,19,26,24,30,28,18,22,26,16,22,28,21,19,23,28,34,15,30,34,34,26,29,22,25,32,21,21,34,31,21,21,29,23,16,15,24,23,28,21,21,23,22,15,19,22,23,15,30,21,22,19,22,15,18,15,19,22,12,17,15,18,20,14,14,22,11,14,23,11,15,16,14,19,12,15,10,16,17,24,17,26,15,23,17,12,5,12,10,13,14,14,9,10,12,12,7,14,10,13,9,9,10,12,6,6,3,12,3,11,6,11,3,9,0,10,9,2,0,5,0,2,3,4,1,3,0,3,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
下井草2丁目,2171,4125,1986,2139,15,17,12,16,16,21,17,22,14,13,17,14,16,15,18,15,15,11,18,15,15,17,20,12,13,14,22,28,22,15,7,21,14,22,10,12,22,19,14,20,24,24,25,19,23,24,23,32,29,36,31,28,36,34,34,24,25,33,34,37,33,22,33,20,16,21,34,33,20,21,29,28,19,29,31,33,37,33,25,32,35,29,32,32,23,35,27,26,29,32,38,37,36,21,39,32,35,33,35,43,31,46,25,36,31,43,37,45,27,36,43,22,33,34,28,31,31,26,37,25,24,28,21,30,18,20,20,11,18,28,29,16,15,13,12,15,17,9,18,20,12,14,13,24,18,18,28,19,17,19,23,24,23,25,15,21,8,16,9,20,9,26,8,20,17,20,11,16,9,12,7,9,5,10,7,12,5,10,5,8,4,12,6,7,1,3,1,5,0,1,1,2,2,2,0,1,0,3,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
下井草3丁目,2585,4733,2263,2470,21,13,18,12,26,21,13,15,18,28,23,21,17,19,19,17,23,21,26,12,20,20,12,15,13,24,16,8,15,21,15,19,16,16,19,17,24,13,22,19,11,14,30,24,31,39,32,41,33,45,58,43,46,55,35,34,39,42,38,46,35,35,31,32,36,34,21,41,30,44,29,23,33,45,39,25,29,36,35,42,42,33,23,32,34,34,32,29,42,42,35,37,34,26,38,38,33,41,42,50,39,27,30,35,35,37,33,44,27,20,34,39,36,39,31,29,26,33,31,38,24,22,26,24,38,27,30,32,29,38,23,26,21,18,29,24,13,22,24,25,20,19,26,16,19,24,16,16,17,20,18,27,13,30,14,15,12,13,14,22,21,18,12,23,12,18,12,10,9,13,6,18,5,14,9,15,6,20,5,12,2,7,4,14,2,7,1,5,0,8,3,9,2,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
下井草4丁目,2022,3723,1783,1940,10,9,14,14,9,15,14,11,14,11,10,17,19,14,18,18,14,14,19,12,15,16,21,14,20,19,14,25,22,22,21,17,15,17,10,16,21,9,20,19,16,18,20,15,24,23,18,33,20,36,25,26,31,36,21,23,19,28,23,22,28,25,25,34,24,19,17,23,19,24,28,25,21,27,29,37,27,26,26,28,21,37,36,20,25,27,38,30,34,31,39,19,25,31,36,16,25,31,16,29,31,29,33,24,21,25,29,27,32,30,18,13,19,28,25,16,22,29,18,24,23,24,29,26,25,21,17,20,12,17,28,14,15,26,17,15,20,21,18,13,17,18,13,12,17,19,13,22,16,24,14,13,18,27,11,16,16,16,11,21,14,17,15,10,12,16,10,16,4,11,8,14,5,17,5,10,9,14,4,15,4,12,5,12,2,9,3,5,2,8,3,9,1,4,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
下井草5丁目,1457,2436,1163,1273,8,8,4,4,8,12,7,8,13,8,11,11,12,10,10,6,13,11,8,12,2,9,10,5,13,9,6,11,6,6,7,6,4,12,10,4,4,8,14,13,13,8,11,15,19,14,16,12,21,32,11,20,18,20,16,15,14,23,24,22,17,9,15,23,21,17,24,24,14,21,17,25,21,24,20,19,15,15,14,20,15,17,18,21,20,18,16,19,22,15,19,17,17,29,16,17,21,8,23,15,20,17,17,16,15,13,20,20,15,16,22,16,10,18,20,14,19,20,13,23,21,15,16,11,15,17,8,12,13,9,12,15,11,9,11,13,10,12,9,13,12,15,16,13,5,10,7,13,17,14,11,13,12,18,8,9,11,8,2,5,13,14,4,8,6,9,6,10,3,6,0,10,8,9,2,5,5,14,4,3,3,13,4,5,2,7,3,5,1,3,1,1,0,3,0,1,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上井草1丁目,1929,3543,1671,1872,9,6,14,8,8,14,12,15,14,12,15,20,16,11,19,8,17,19,14,20,12,16,6,8,17,18,12,23,13,13,20,15,19,18,10,16,14,19,18,11,17,10,13,13,21,13,19,25,21,26,22,27,21,32,19,26,25,32,18,31,20,23,19,27,22,19,16,21,21,25,24,27,29,31,34,24,23,30,23,24,27,22,23,28,33,24,28,25,28,31,19,22,32,21,23,23,25,39,27,40,40,39,30,32,22,32,31,35,30,24,34,40,28,19,23,19,19,27,27,18,17,21,12,22,12,18,17,21,21,14,17,26,15,18,14,18,22,10,21,18,9,20,17,15,20,10,20,23,18,20,21,35,20,19,11,19,8,6,10,12,11,14,7,15,7,12,7,13,11,10,6,7,11,13,6,12,7,8,5,10,4,10,2,8,2,6,4,7,0,6,0,4,1,6,1,3,2,3,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上井草2丁目,2677,5142,2517,2625,23,12,16,15,25,10,14,16,20,25,19,16,17,21,26,14,17,15,21,25,20,15,14,15,19,19,28,22,17,24,36,17,18,19,19,18,26,19,28,20,29,26,35,21,31,30,39,29,27,43,34,38,33,40,32,42,34,37,35,40,28,21,24,41,28,22,31,33,34,27,24,32,23,35,43,27,40,31,39,31,31,37,26,36,36,37,38,48,43,35,41,32,39,39,37,45,31,34,43,46,45,49,45,51,32,49,52,55,34,34,38,30,51,42,41,36,48,31,35,37,29,41,37,35,37,36,38,39,31,25,32,27,37,28,38,29,26,31,20,19,20,25,32,32,19,15,21,28,29,35,27,31,23,33,16,22,12,9,19,20,15,22,12,23,8,24,9,23,13,16,8,16,4,14,7,11,7,10,5,21,13,18,4,9,3,6,1,15,3,4,1,6,5,3,2,3,1,5,0,2,1,2,0,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上井草3丁目,1971,4153,2059,2094,16,12,13,13,21,21,16,14,18,15,19,21,23,24,17,20,26,34,22,21,23,29,28,19,23,16,27,17,25,9,23,19,24,23,18,15,15,19,20,23,33,29,27,27,37,29,27,16,27,20,24,35,27,33,22,27,21,12,20,25,25,33,20,22,25,35,24,16,16,24,23,28,21,26,26,28,31,23,29,32,31,29,31,35,33,31,30,43,36,33,39,39,30,39,39,30,42,45,30,30,32,33,35,37,38,25,34,33,39,39,25,26,36,31,29,29,29,26,40,26,22,28,23,23,22,17,17,24,27,18,20,14,14,13,17,16,20,17,17,16,17,20,18,15,15,20,14,20,20,19,19,21,22,14,17,16,10,15,11,13,11,21,14,18,12,21,13,11,6,8,8,10,8,14,6,8,6,10,4,6,4,8,1,10,0,7,1,2,2,3,1,2,0,7,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上井草4丁目,1347,2935,1388,1547,12,8,14,8,12,16,20,16,11,14,12,19,13,12,11,16,21,14,12,16,16,13,11,10,18,20,10,13,14,17,14,12,14,17,15,18,17,14,26,7,16,15,20,25,15,15,15,6,9,23,22,15,17,18,16,27,11,14,11,15,14,18,24,19,12,20,18,16,10,10,18,19,19,17,20,21,19,19,18,16,20,23,22,14,16,21,18,25,24,21,20,20,24,25,15,25,17,26,24,23,20,29,39,22,23,24,24,21,13,31,22,17,24,29,22,20,21,29,25,21,21,14,18,23,13,16,24,21,13,19,12,9,16,16,11,13,13,10,15,19,13,8,9,6,10,13,13,17,17,22,11,16,22,23,6,13,8,13,5,9,9,11,7,13,9,11,9,14,7,5,8,12,1,6,1,9,5,4,2,9,0,7,2,9,0,8,1,2,3,10,2,6,0,6,1,4,0,0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
善福寺1丁目,2004,4028,1876,2152,12,6,17,19,19,19,14,15,13,12,15,19,21,17,16,16,26,15,17,21,18,18,16,30,12,12,19,19,16,20,25,21,15,15,12,16,14,9,12,23,11,24,14,26,19,27,11,24,20,35,22,30,24,28,18,32,21,24,15,17,16,21,20,26,18,21,20,13,24,30,31,27,16,25,27,25,32,38,25,33,28,34,38,23,30,44,32,38,31,37,24,22,35,30,26,33,34,39,31,34,24,31,32,35,34,27,40,37,26,29,30,35,36,24,32,36,23,30,29,22,27,29,18,15,23,32,29,25,26,24,29,22,25,30,19,19,13,30,18,14,15,16,22,22,19,11,16,23,17,29,21,26,27,26,10,13,12,17,13,14,23,21,19,23,12,14,11,20,6,12,4,14,13,13,5,16,12,12,6,11,3,8,6,6,4,5,1,10,0,5,2,5,0,3,1,2,0,0,1,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
善福寺2丁目,1903,3775,1732,2043,11,12,11,17,16,14,10,22,21,17,13,12,19,21,18,19,11,12,16,21,17,16,15,13,17,12,18,18,14,16,10,12,21,14,13,17,10,14,24,57,11,47,21,31,14,32,17,30,17,26,16,21,13,15,18,22,11,27,12,24,16,18,16,18,27,20,23,29,24,18,14,30,27,29,21,30,24,28,38,33,26,25,27,24,21,24,22,23,18,23,29,26,36,24,34,30,24,20,27,32,25,34,40,27,33,37,31,29,30,38,32,32,17,31,27,30,31,31,29,28,39,32,25,33,22,21,19,19,25,25,17,25,20,23,14,25,17,12,24,12,15,11,23,18,9,17,15,16,12,14,16,20,27,22,12,17,8,16,6,17,12,23,15,16,11,15,9,15,10,13,9,13,7,17,9,7,10,11,8,13,4,7,4,6,5,8,2,3,3,10,2,5,1,5,1,3,0,0,0,1,0,2,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
善福寺3丁目,1007,2094,985,1109,9,10,11,7,5,4,10,6,4,8,8,10,8,9,10,11,11,5,8,15,9,4,11,10,8,10,9,14,5,9,10,12,9,10,8,4,8,8,11,7,12,12,10,6,7,13,11,7,8,10,8,10,8,13,9,10,12,9,7,13,10,7,8,12,9,11,10,8,8,13,10,13,13,11,11,17,13,14,10,15,15,19,15,9,17,22,15,12,11,25,18,9,14,14,21,17,17,16,12,18,17,13,14,16,15,22,20,14,19,21,14,20,13,19,17,11,14,14,17,14,16,13,13,20,20,10,14,19,11,13,9,16,13,14,13,6,13,15,12,10,9,7,4,13,4,12,6,12,19,21,7,12,10,21,18,13,8,7,10,11,5,11,10,7,8,10,9,12,5,9,4,5,7,12,4,5,6,9,4,7,6,4,2,6,0,7,0,1,2,5,2,5,0,3,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
善福寺4丁目,1036,2289,1116,1173,9,4,6,4,8,8,8,8,6,10,8,10,3,11,14,12,15,8,13,5,11,12,9,6,9,13,15,8,6,10,12,11,17,15,21,16,13,10,14,12,9,11,11,12,15,3,24,14,20,11,11,4,8,13,11,7,4,10,9,11,9,6,10,8,13,10,5,8,13,7,12,14,15,12,10,10,12,11,16,18,16,20,11,17,12,17,12,11,13,18,19,21,19,27,25,15,22,25,20,18,18,14,16,25,20,25,12,17,17,24,15,21,28,21,24,13,12,24,22,16,17,18,8,16,15,9,9,12,14,11,8,16,12,10,19,15,16,10,6,9,10,14,10,10,12,8,13,20,9,14,15,19,14,10,8,9,9,8,12,17,6,12,7,13,11,11,7,12,7,11,4,4,3,7,9,10,2,6,3,8,4,11,1,5,3,5,1,6,5,3,0,1,0,3,0,3,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
松庵1丁目,1865,3773,1747,2026,18,8,16,15,10,16,12,13,17,10,19,20,18,14,17,16,10,15,16,20,16,17,18,13,13,18,21,21,7,14,11,26,18,16,12,9,17,13,9,15,21,13,16,24,18,20,19,15,19,27,17,27,18,15,23,28,23,23,24,32,18,27,16,25,29,28,18,28,17,28,25,18,26,29,23,32,26,17,30,25,30,23,20,25,23,26,25,37,26,30,28,24,36,41,28,26,30,29,24,40,34,41,26,43,35,37,26,26,32,39,26,32,40,24,21,23,28,31,29,26,25,34,21,21,26,30,22,19,22,20,22,14,12,24,11,28,21,14,22,16,12,21,13,20,12,21,15,21,17,19,13,32,22,16,19,21,9,13,9,14,19,22,11,13,9,17,7,16,8,7,8,13,6,21,14,12,8,7,4,10,8,6,1,9,5,13,2,5,1,4,0,6,1,2,2,7,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
松庵2丁目,1436,2638,1194,1444,9,8,1,11,9,4,3,6,5,11,13,12,7,4,12,8,11,6,8,7,11,13,7,6,8,18,9,11,17,7,13,9,11,9,13,9,14,10,8,17,8,9,14,12,9,22,24,27,20,13,22,27,19,25,18,18,21,26,20,17,16,23,21,17,18,14,15,20,9,18,14,26,12,26,14,16,11,20,12,20,13,21,13,20,25,13,16,19,14,14,13,25,18,22,21,16,17,25,20,26,21,26,16,23,20,30,17,33,23,28,30,35,26,26,17,26,21,19,18,24,19,12,19,21,22,11,14,14,12,11,14,15,7,10,13,15,14,9,12,13,5,6,7,9,7,9,15,7,13,13,9,14,8,18,9,17,8,14,7,7,5,15,9,13,11,6,9,10,6,8,5,13,3,8,3,12,9,9,5,7,2,9,5,2,0,7,1,8,0,5,2,11,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
松庵3丁目,2696,4360,2008,2352,12,17,11,11,17,16,14,18,10,9,12,13,12,13,9,17,16,19,9,9,6,11,15,7,12,12,14,18,13,9,13,9,18,14,6,14,9,15,13,18,15,15,23,19,23,26,36,32,27,38,35,31,45,45,37,49,34,36,33,45,27,39,27,40,24,39,29,34,34,35,37,30,31,34,38,27,27,45,24,39,32,40,38,27,30,35,31,38,33,41,33,31,33,32,37,48,33,36,33,34,41,36,35,54,34,41,25,38,25,40,47,39,44,46,27,27,38,32,26,31,21,26,30,27,32,20,17,33,23,31,16,11,18,24,20,12,14,14,14,14,16,23,15,23,17,19,20,14,24,23,20,27,19,42,12,16,8,15,12,17,17,23,15,21,10,19,15,16,8,15,7,11,10,15,5,15,7,8,9,10,5,5,1,10,3,7,2,5,2,5,1,9,1,3,0,4,0,3,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
宮前1丁目,946,1731,819,912,2,4,5,4,2,4,4,6,7,4,6,5,6,6,4,5,7,6,8,8,10,7,6,9,8,11,7,4,5,6,10,5,9,5,10,4,5,7,6,8,11,7,7,6,21,7,12,11,9,14,21,12,20,11,16,14,17,14,8,14,11,8,8,9,8,13,12,16,10,10,12,15,10,8,10,14,10,15,14,17,10,10,6,7,10,11,16,10,12,20,10,17,12,13,9,12,19,16,17,13,10,9,6,22,8,17,15,15,13,12,15,17,9,15,10,9,16,13,12,8,6,18,8,11,6,11,12,12,13,8,11,12,4,6,9,9,6,9,10,9,16,14,8,10,7,10,10,5,7,11,8,12,4,13,6,11,6,7,5,11,6,5,9,5,4,5,3,9,8,5,2,6,3,6,2,4,5,5,1,4,0,1,1,5,1,6,1,4,0,3,1,1,1,7,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
宮前2丁目,1664,3599,1709,1890,9,12,16,12,19,12,17,10,17,14,19,15,15,22,15,28,18,15,21,13,14,19,18,20,16,21,13,10,20,21,9,22,17,21,18,13,13,11,25,14,20,17,15,19,17,21,22,26,25,24,21,26,23,21,14,21,23,19,18,29,13,23,18,24,24,22,22,19,21,31,15,23,28,21,17,22,33,15,17,21,25,22,28,32,14,31,29,30,27,32,23,20,32,22,23,28,25,21,27,36,34,25,18,26,26,39,26,25,24,23,22,30,19,29,18,20,39,38,32,28,30,24,28,31,21,28,24,22,18,18,21,23,16,16,19,13,21,24,13,20,17,28,22,18,14,20,10,11,15,24,24,23,24,20,22,18,7,5,9,9,11,17,11,14,10,14,8,13,4,19,10,10,7,15,2,4,5,9,4,10,2,10,2,4,2,6,2,5,3,6,2,6,2,2,1,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
宮前3丁目,2634,5252,2572,2680,14,22,22,26,22,13,21,20,21,25,32,22,27,21,25,23,29,20,37,29,27,34,27,16,25,31,22,31,23,15,29,29,26,15,28,20,25,24,25,13,27,19,33,21,19,23,23,25,28,24,29,28,27,33,28,32,25,44,42,27,39,35,40,28,34,24,29,33,45,44,36,34,35,34,31,29,45,43,38,48,37,51,40,42,38,36,37,38,32,39,43,34,51,51,41,39,42,43,39,43,45,35,54,46,34,42,32,31,36,46,53,35,39,36,30,26,41,38,31,31,35,41,23,27,26,34,23,29,29,31,26,31,19,23,20,29,21,25,20,21,18,33,33,26,16,17,26,27,27,30,29,25,21,32,19,29,18,21,15,20,21,24,16,22,18,26,10,22,12,22,8,21,14,19,9,17,7,21,8,17,8,16,9,9,5,5,3,8,0,3,2,5,0,3,1,5,2,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
宮前4丁目,2303,4519,2177,2342,17,8,5,13,17,11,14,14,13,17,23,14,20,18,20,16,27,21,20,16,14,25,12,23,24,22,24,19,14,21,20,22,18,19,24,31,24,23,37,20,24,19,31,27,26,27,24,27,24,26,25,33,34,25,40,28,28,33,30,31,17,23,20,22,25,24,21,24,22,21,30,25,21,31,22,32,30,32,25,35,28,39,31,21,32,26,25,45,27,33,25,30,29,28,44,45,49,41,43,44,42,46,40,44,37,38,36,40,38,41,36,44,35,43,34,28,39,30,41,36,39,31,23,31,33,21,23,26,20,22,24,27,19,25,28,18,20,13,17,19,20,23,16,21,12,13,15,24,16,25,20,18,22,22,19,16,11,16,12,19,19,28,16,28,13,15,9,22,14,20,18,9,8,20,8,11,11,15,5,15,5,9,5,20,8,8,3,5,5,9,3,7,0,1,0,2,0,4,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
宮前5丁目,2061,4010,1924,2086,12,13,10,9,8,12,13,14,12,13,14,15,20,11,10,24,22,14,14,14,20,22,18,17,24,23,16,25,17,26,9,22,18,20,19,18,10,11,19,19,14,28,21,18,20,13,28,27,33,33,28,29,36,35,37,33,25,41,24,34,29,31,27,20,28,23,23,27,20,21,28,30,26,25,24,15,27,22,28,28,24,30,30,33,29,21,24,28,28,29,37,39,33,36,25,31,31,34,24,36,31,31,29,37,34,32,22,39,36,39,44,53,36,36,39,29,41,31,35,27,29,28,19,29,25,27,21,24,21,9,17,13,21,14,18,24,14,20,20,15,20,18,12,17,20,14,15,17,20,15,14,22,13,15,14,15,14,14,15,11,6,9,12,18,9,12,8,13,6,18,9,12,11,16,7,16,7,7,6,8,2,13,4,6,3,7,2,4,3,6,3,5,0,6,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
