平成28年地価調査地点データ一覧（林地を除く）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
継続地点,都道府県市区町村コード,対象年（和暦）,基準地名,基準地番号（用途）,基準地番号（連番）,都分類地区１,都分類地区２,区市町村名,地番,住居表示,当年価格（円）,前年価格（円）,対前年変動率（％）,地積（㎡）,形状区分,間口（比率）,奥行（比率）,利用の現況,構造,地上階,地下階,周辺の土地の利用の現況,前面道路区分,前面道路の方位,前面道路の幅員(m),前面道路の駅前区分,側道区分,側道方位,ガス,水道,下水道,主要交通施設,交通施設との近接区分,交通施設までの道路距離（m）,用途区分,防火地域,指定建ぺい率（％）,指定容積率（％）,割増容積率考慮区分,高度地区,区域区分,森林法,公園法,公園法普通特別,共通地点区分,前回地価公示都道府県市区町村コード,前回地価公示番号（用途）,前回地価公示番号（連番）,前回価公示価格（円）
○,13221 ,28 ,清瀬,0 ,7 ,多摩,北多摩,清瀬市,中清戸一丁目６０２番１１,,"205,000 ","202,000 ",1.5 ,109 ,,1,1.5,住宅,W,2F,,中小規模一般住宅のほか農地も見られる住宅地域,市道,南西,5,,,,ガス,水道,下水道,清瀬,,900 ,１低専,準防,50 ,100 ,,高度,,,,,,,,,
○,13221 ,28 ,清瀬,0 ,8 ,多摩,北多摩,清瀬市,松山三丁目１２８３番５７外,松山３－２６－１,"220,000 ","218,000 ",0.9 ,100 ,,1,1,住宅,W,2F,,中小規模一般住宅が建ち並ぶ住宅地域,市道,南西,4.5,,,,ガス,水道,下水道,清瀬,,900 ,１低専,準防,50 ,100 ,,高度,,,,,,,,,
○,13221 ,28 ,清瀬,0 ,9 ,多摩,北多摩,清瀬市,中清戸二丁目６３６番３４,,"182,000 ","180,000 ",1.1 ,230 ,,1.2,1,住宅,W,2F,,中規模一般住宅中心の区画整然とした住宅地域,市道,北東,4,,,,ガス,水道,下水道,清瀬,,"1,500 ",１低専,準防,50 ,100 ,,高度,,,,,,,,,
,13221 ,28 ,清瀬,0 ,10 ,多摩,北多摩,清瀬市,中里五丁目１０４番１４,,"144,000 ",,,106 ,,1,1.5,住宅,W,2F,,一般住宅を中心に共同住宅も散見される住宅地域,市道,北東,5,,,,ガス,水道,下水道,清瀬,,"2,700 ",準工,準防,60 ,200 ,,高度,,,,,,,,,
○,13221 ,28 ,清瀬,5 ,1 ,多摩,北多摩,清瀬市,元町一丁目２番,元町１－２－１１,"446,000 ","437,000 ",2.1 ,914 ,台形,2,1,店舗兼事務所,SRC,7F,,高層の店舗、事務所等が建ち並ぶ駅前の商業地域,市道,西,0,駅前広場,側道,北,ガス,水道,下水道,清瀬,駅前広場接面,,商業,防火,80 ,500 ,,,,,,,,,,,
○,13221 ,28 ,清瀬,5 ,2 ,多摩,北多摩,清瀬市,松山一丁目９９７番４,松山１－１１－１２,"418,000 ","414,000 ",1.0 ,389 ,台形,1,1.2,店舗兼事務所,SRC,5F,1B,小売店舗、飲食店舗の多い駅前商業地域,市道,南東,6,,,,ガス,水道,下水道,清瀬,,80 ,商業,防火,80 ,400 ,,,,,,,*,13221 ,5 ,1 ,"416,000 "
○,13222 ,28 ,東久留米,0 ,1 ,多摩,北多摩,東久留米市,金山町二丁目５７６番２０,金山町２－１８－７,"177,000 ","176,000 ",0.6 ,110 ,,1.5,1,住宅,W,2F,,小規模一般住宅、アパート等が混在する住宅地域,私道,北,4,,,,ガス,水道,下水道,東久留米,,"1,500 ",１低専,,40 ,80 ,,高度,,,,,,,,,
○,13222 ,28 ,東久留米,0 ,2 ,多摩,北多摩,東久留米市,下里二丁目１０１３番１９,下里２－１１－３,"162,000 ","161,000 ",0.6 ,110 ,,1,1.5,住宅,W,2F,,一般住宅のほか周辺には農地も残る住宅地域,市道,南西,5,,,,ガス,水道,下水道,清瀬,,"2,400 ",１低専,,40 ,80 ,,高度,,,,,,,,,
○,13222 ,28 ,東久留米,0 ,3 ,多摩,北多摩,東久留米市,前沢五丁目２９番２,前沢５－２９－２１,"188,000 ","187,000 ",0.5 ,264 ,,1,1,住宅,W,2F,,中規模の一般住宅が多い区画整然とした住宅地域,市道,東,6,,,,ガス,水道,下水道,花小金井,,"2,200 ",１低専,準防,60 ,150 ,,高度,,,,,*,13222 ,0 ,11 ,"187,000 "
○,13222 ,28 ,東久留米,0 ,4 ,多摩,北多摩,東久留米市,南沢三丁目１９０番７外,南沢３－１３－１０,"184,000 ","182,000 ",1.1 ,108 ,,1,1.5,住宅,W,2F,,小規模一般住宅や農家住宅が見られる住宅地域,市道,南東,6.3,,,,ガス,水道,下水道,東久留米,,"1,400 ",１低専,,30 ,60 ,,高度,,,,,,,,,
○,13222 ,28 ,東久留米,0 ,5 ,多摩,北多摩,東久留米市,中央町二丁目１３３０番２３,中央町２－１１－２２,"195,000 ","193,000 ",1.0 ,126 ,,1.5,1,住宅,LS,2F,,一般住宅、アパート等が混在する住宅地域,市道,西,5,,,,ガス,水道,下水道,東久留米,,"1,500 ",１低専,,40 ,80 ,,高度,,,,,,,,,
○,13222 ,28 ,東久留米,0 ,6 ,多摩,北多摩,東久留米市,野火止三丁目１４７７番９５,野火止３－２０－１４,"174,000 ","173,000 ",0.6 ,136 ,,1,1.2,住宅,W,2F,,中規模の一般住宅が多い住宅地域,市道,南西,4,,,,ガス,水道,下水道,清瀬,,"1,900 ",１低専,,40 ,80 ,,高度,,,,,,,,,
○,13222 ,28 ,東久留米,0 ,7 ,多摩,北多摩,東久留米市,中央町三丁目１５３９番２１,中央町３－２３－１６,"168,000 ","167,000 ",0.6 ,115 ,,1,1.2,住宅,W,2F,,一般住宅のほか農地も見られる住宅地域,市道,南東,5,,,,ガス,水道,下水道,東久留米,,"2,100 ",１低専,,30 ,60 ,,高度,,,,,,,,,
○,13222 ,28 ,東久留米,0 ,8 ,多摩,北多摩,東久留米市,前沢一丁目９４０番１５,前沢１－４－４２,"173,000 ","172,000 ",0.6 ,110 ,,1,2,住宅,W,2F,,一般住宅のほか周辺には農地も残る住宅地域,市道,西,6,,,,ガス,水道,下水道,花小金井,,"2,700 ",１低専,,40 ,80 ,,高度,,,,,,,,,
○,13222 ,28 ,東久留米,0 ,9 ,多摩,北多摩,東久留米市,新川町一丁目９４番１９,新川町１－１２－３,"254,000 ","251,000 ",1.2 ,115 ,,1,1.2,住宅,W,2F,,一般住宅、アパート等が混在する住宅地域,市道,北,5,,,,ガス,水道,下水道,東久留米,,400 ,１低専,,40 ,80 ,,高度,,,,,*,13222 ,0 ,5 ,"252,000 "
○,13222 ,28 ,東久留米,0 ,10 ,多摩,北多摩,東久留米市,柳窪二丁目１２５番８,柳窪２－１５－２３,"170,000 ","169,000 ",0.6 ,102 ,,1,1.5,住宅,W,2F,,小規模一般住宅が整然と建ち並ぶ住宅地域,私道,北東,4.5,,,,ガス,水道,下水道,小平,,"1,600 ",１低専,,40 ,80 ,,高度,,,,,,,,,
○,13222 ,28 ,東久留米,0 ,11 ,多摩,北多摩,東久留米市,小山一丁目１０８番３外,小山１－７－８,"214,000 ","212,000 ",0.9 ,131 ,,1,1.5,住宅,W,2F,,中小規模一般住宅が多い住宅地域,市道,北西,5.4,,,,ガス,水道,下水道,東久留米,,730 ,１低専,,40 ,80 ,,高度,,,,,,,,,
○,13222 ,28 ,東久留米,5 ,1 ,多摩,北多摩,東久留米市,幸町三丁目１１６３番２,幸町３－４－３,"233,000 ","232,000 ",0.4 ,163 ,,1,1.5,店舗兼住宅,W,2F,,小売店舗、飲食店等が多い路線商業地域,都道,南東,10,,,,ガス,水道,下水道,東久留米,,"1,200 ",近商,準防,80 ,200 ,,高度,,,,,,,,,
○,13222 ,28 ,東久留米,5 ,2 ,多摩,北多摩,東久留米市,本町一丁目４番６,本町１－４－１,"492,000 ","487,000 ",1.0 ,"1,422 ",,1,1,事務所,SRC,8F,1B,中高層の店舗兼共同住宅が建ち並ぶ駅前商業地域,市道,北東,0,駅前広場,三方路,,ガス,水道,下水道,東久留米,駅前広場接面,,商業,防火,80 ,400 ,,,,,,,,,,,
○,13223 ,28 ,武蔵村山,0 ,1 ,多摩,北多摩,武蔵村山市,大南一丁目９７番２,,"140,000 ","139,000 ",0.7 ,198 ,,1,1.2,住宅,W,2F,,中規模住宅、アパート等の混在する住宅地域,市道,南,6,,,,,水道,下水道,武蔵砂川,,"1,700 ",１低専,,40 ,80 ,,高度,,,,,,,,,
○,13223 ,28 ,武蔵村山,0 ,2 ,多摩,北多摩,武蔵村山市,三ツ木五丁目１９番１２,,"54,000 ","54,000 ",0.0 ,156 ,台形,1.2,1,住宅,W,2F,,一般住宅のほか空地等も見られる山裾の住宅地域,市道,北西,3.6,,,,,水道,下水道,武蔵砂川,,"4,700 ",１低専,,30 ,50 ,,高度,調区,,,,,,,,
○,13223 ,28 ,武蔵村山,0 ,3 ,多摩,北多摩,武蔵村山市,中藤五丁目４５番７外,,"119,000 ","119,000 ",0.0 ,340 ,,1,1.5,住宅,W,2F,,一般住宅等が建ち並ぶ青梅街道沿いの住宅地域,都道,南西,8,,,,,水道,下水道,上北台,,"1,700 ",１住居,準防,60 ,200 ,,高度,,,,,,,,,
○,13223 ,28 ,武蔵村山,0 ,4 ,多摩,北多摩,武蔵村山市,伊奈平五丁目３０番３１,,"118,000 ","118,000 ",0.0 ,110 ,,1,2,住宅,W,2F,,一般住宅が多く見られる住宅地域,市道,北,5,,,,,水道,下水道,西武立川,,"2,100 ",１低専,,40 ,80 ,,高度,,,,,,,,,
○,13223 ,28 ,武蔵村山,0 ,5 ,多摩,北多摩,武蔵村山市,残堀二丁目３番１０,,"115,000 ","115,000 ",0.0 ,110 ,,1,1.2,住宅,W,2F,,小規模一般住宅が多く見られる住宅地域,市道,東,5,,,,,水道,下水道,西武立川,,"2,950 ",１低専,,40 ,80 ,,高度,,,,,,,,,
○,13223 ,28 ,武蔵村山,0 ,6 ,多摩,北多摩,武蔵村山市,三ツ木一丁目１８番４,,"104,000 ","104,000 ",0.0 ,231 ,,1,2.5,住宅,W,2F,,中規模一般住宅の中に空地等が見られる住宅地域,市道,東,4.5,,,,,水道,下水道,西武立川,,"3,900 ",１低専,,40 ,80 ,,高度,,,,,,,,,
○,13223 ,28 ,武蔵村山,0 ,7 ,多摩,北多摩,武蔵村山市,榎二丁目１８番２,,"130,000 ","129,000 ",0.8 ,139 ,,1,1,住宅,W,2F,,一般住宅の中に空地等が見られる住宅地域,市道,西,6,,,,ガス,水道,下水道,武蔵砂川,,"2,300 ",１低専,,40 ,80 ,,高度,,,,,,,,,
○,13223 ,28 ,武蔵村山,0 ,8 ,多摩,北多摩,武蔵村山市,大南一丁目１５８番１,,"152,000 ","151,000 ",0.7 ,113 ,台形,1,2,住宅,W,2F,,一般住宅、アパート等が混在する住宅地域,市道,東,5.5,,,,,水道,下水道,武蔵砂川,,"1,000 ",１中専,準防,60 ,200 ,,高度,,,,,*,13223 ,0 ,1 ,"151,000 "
○,13223 ,28 ,武蔵村山,0 ,9 ,多摩,北多摩,武蔵村山市,中央一丁目２６番２,,"116,000 ","116,000 ",0.0 ,109 ,,1,1.5,住宅,W,2F,,一般住宅の中に、空地等も見られる住宅地域,道路,西,6,,,,,水道,下水道,武蔵砂川,,"3,400 ",１低専,,40 ,80 ,,高度,,,,,,,,,
○,13223 ,28 ,武蔵村山,5 ,1 ,多摩,北多摩,武蔵村山市,大南一丁目１３２番４,,"152,000 ","151,000 ",0.7 ,160 ,台形,1,2,店舗,W,1F,,中規模の店舗、事務所等が建ち並ぶ路線商業地域,都道,南西,12,,,,,水道,下水道,武蔵砂川,,"1,500 ",近商,準防,80 ,200 ,,高度,,,,,,,,,
,13223 ,28 ,武蔵村山,5 ,2 ,多摩,北多摩,武蔵村山市,伊奈平五丁目３９番６,,"126,000 ",,,396 ,,1,1.5,店舗,W,1F,,中小規模の店舗等が建ち並ぶ路線商業地域,都道,東,10.6,,,,,水道,下水道,武蔵砂川,,"2,400 ",近商,準防,80 ,200 ,,高度,,,,,,,,,
○,13224 ,28 ,多摩,0 ,1 ,多摩,南多摩,多摩市,連光寺三丁目３５番１２,,"148,000 ","149,000 ",-0.7 ,247 ,台形,1,1,住宅,LS,2F,,中規模一般住宅が建ち並ぶ高台の分譲住宅地域,市道,北,4.5,,,,ガス,水道,下水道,聖蹟桜ヶ丘,,"1,700 ",１低専,,40 ,80 ,,高度,,,,,,,,,
○,13224 ,28 ,多摩,0 ,2 ,多摩,南多摩,多摩市,関戸三丁目１２番６,,"189,000 ","188,000 ",0.5 ,248 ,,1,1.5,住宅,W,2F,,中小規模住宅のほか共同住宅等の混在する地域,市道,北東,4,,,,ガス,水道,下水道,聖蹟桜ヶ丘,,900 ,１低専,,40 ,80 ,,高度,,,,,,,,,
○,13224 ,28 ,多摩,0 ,3 ,多摩,南多摩,多摩市,大字東寺方字六号７５９番１,,"167,000 ","167,000 ",0.0 ,146 ,台形,1,1.2,住宅,W,2F,,一般住宅のほかアパート等が見られる住宅地域,市道,北東,8.8,,,,ガス,水道,下水道,聖蹟桜ヶ丘,,"1,700 ",１低専,,40 ,80 ,,高度,,,,,,,,,
○,13224 ,28 ,多摩,0 ,4 ,多摩,南多摩,多摩市,永山五丁目２５番１０,,"147,000 ","148,000 ",-0.7 ,202 ,,1,1.5,住宅,LS,2F,,中規模一般住宅が多い区画整然とした住宅地域,市道,南東,6,,,,ガス,水道,下水道,京王永山,,"1,800 ",１低専,,40 ,80 ,,高度,,,,,,,,,
○,13224 ,28 ,多摩,0 ,5 ,多摩,南多摩,多摩市,一ノ宮四丁目１３番１３,,"259,000 ","257,000 ",0.8 ,211 ,,1.2,1,住宅,W,2F,,中規模一般住宅が多い区画整然とした住宅地域,市道,南,4,,,,ガス,水道,下水道,聖蹟桜ヶ丘,,680 ,１低専,,40 ,80 ,,高度,,,,,*,13224 ,0 ,8 ,"258,000 "
○,13224 ,28 ,多摩,0 ,6 ,多摩,南多摩,多摩市,鶴牧一丁目１２番１１,,"204,000 ","204,000 ",0.0 ,258 ,,1,1.2,住宅,W,2F,,中規模一般住宅のほか共同住宅も多い住宅地域,市道,北西,6,,,,ガス,水道,下水道,京王多摩センター,,900 ,２中専,準防,60 ,200 ,,高度,,,,,,,,,
○,13224 ,28 ,多摩,0 ,7 ,多摩,南多摩,多摩市,乞田１１７４番２,,"177,000 ","177,000 ",0.0 ,259 ,,1,1,住宅,W,2F,,一般住宅のほかアパート等も見られる住宅地域,市道,南東,6,,,,ガス,水道,下水道,京王永山,,900 ,２中専,準防,60 ,200 ,,高度,,,,,,,,,
○,13224 ,28 ,多摩,0 ,8 ,多摩,南多摩,多摩市,聖ケ丘三丁目５５番８,,"175,000 ","176,000 ",-0.6 ,207 ,,1,1.5,住宅,W,2F,,中規模一般住宅が多い区画整然とした住宅地域,市道,南,6,,,,ガス,水道,下水道,京王永山,,"1,800 ",１低専,,40 ,80 ,,高度,,,,,,,,,
○,13224 ,28 ,多摩,0 ,9 ,多摩,南多摩,多摩市,桜ケ丘二丁目１４番３,,"165,000 ","166,000 ",-0.6 ,355 ,,1,1.2,住宅,W,2F,,中規模の一般住宅が建ち並ぶ閑静な住宅地域,市道,北西,5,,,,ガス,水道,下水道,聖蹟桜ヶ丘,,"1,900 ",１低専,,40 ,80 ,,高度,,,,,,,,,
○,13224 ,28 ,多摩,0 ,10 ,多摩,南多摩,多摩市,大字和田字五号４７２番３外,,"159,000 ","160,000 ",-0.6 ,267 ,,1.2,1,住宅,W,2F,,一般住宅、アパート、畑等が混在する住宅地域,市道,東,6,,,,ガス,水道,下水道,聖蹟桜ヶ丘,,"2,400 ",１低専,,40 ,80 ,,高度,,,,,,,,,
○,13224 ,28 ,多摩,0 ,11 ,多摩,南多摩,多摩市,大字和田字二十号１７９０番２５,,"141,000 ","141,000 ",0.0 ,101 ,,1,1,住宅,W,2F,,小規模の一般住宅のほか空地も見られる住宅地域,私道,北西,4,,,,ガス,水道,下水道,聖蹟桜ヶ丘,,"1,300 ",１低専,,40 ,80 ,,高度,,,,,,,,,
○,13224 ,28 ,多摩,0 ,12 ,多摩,南多摩,多摩市,桜ケ丘一丁目４０番１２,,"169,000 ","170,000 ",-0.6 ,309 ,,1,1,住宅,W,2F,,中規模住宅が建ち並ぶ区画整然とした住宅地域,市道,南東,6,,,,ガス,水道,下水道,聖蹟桜ヶ丘,,"1,100 ",１低専,,40 ,80 ,,高度,,,,,,,,,
○,13224 ,28 ,多摩,0 ,13 ,多摩,南多摩,多摩市,関戸五丁目２５番２２,,"187,000 ","187,000 ",0.0 ,263 ,,1,1.2,住宅,W,2F,,一般住宅、アパート等が混在する既成住宅地域,都道,南東,10,,,,ガス,水道,下水道,聖蹟桜ヶ丘,,850 ,２中専,準防,60 ,200 ,,高度,,,,,*,13224 ,0 ,26 ,"187,000 "
○,13224 ,28 ,多摩,0 ,14 ,多摩,南多摩,多摩市,乞田８３８番１,,"188,000 ","188,000 ",0.0 ,157 ,,1,2.5,住宅,W,2F,,住宅、アパートが混在する区画整理済の住宅地域,市道,南東,6,,,,ガス,水道,下水道,京王多摩センター,,"1,100 ",１住居,準防,60 ,200 ,,高度,,,,,*,13224 ,0 ,18 ,"188,000 "
○,13224 ,28 ,多摩,5 ,1 ,多摩,南多摩,多摩市,関戸二丁目４０番２７,,"740,000 ","735,000 ",0.7 ,224 ,台形,1.2,1,事務所,RC,6F,,中高層の店舗、事務所ビル等が混在する商業地域,市道,西,18,,,,ガス,水道,下水道,聖蹟桜ヶ丘,,50 ,商業,防火,80 ,500 ,,,,,,,,,,,
○,13224 ,28 ,多摩,5 ,2 ,多摩,南多摩,多摩市,関戸四丁目４番１０,,"603,000 ","603,000 ",0.0 ,585 ,台形,1,1.2,店舗、事務所兼共同住宅,SRC,10F,,中高層の店舗、事務所ビル等が建ち並ぶ商業地域,都道,北,29,,,,ガス,水道,下水道,聖蹟桜ヶ丘,,200 ,商業,防火,80 ,500 ,,,,,,,*,13224 ,5 ,5 ,"603,000 "
○,13224 ,28 ,多摩,5 ,3 ,多摩,南多摩,多摩市,唐木田一丁目１番２,,"224,000 ","224,000 ",0.0 ,192 ,,1,1,共同住宅,S,3F,,店舗兼共同住宅、駐車場等が混在する商業地域,都道,東,20,,,,ガス,水道,下水道,唐木田,,200 ,近商,準防,80 ,300 ,,高度,,,,,,,,,
○,13224 ,28 ,多摩,5 ,4 ,多摩,南多摩,多摩市,山王下一丁目１３番１９,,"236,000 ","236,000 ",0.0 ,224 ,,1,1,店舗、事務所兼共同住宅,RC,5F,,中層の店舗兼共同住宅、事務所等の多い商業地域,都道,南,36,,,,ガス,水道,下水道,京王多摩センター,,550 ,近商,準防,80 ,300 ,,高度,,,,,,,,,
○,13224 ,28 ,多摩,5 ,5 ,多摩,南多摩,多摩市,乞田１２９５番２,,"211,000 ","211,000 ",0.0 ,320 ,,1,1.2,店舗兼事務所,S,2F,,店舗兼事務所、共同住宅等が多い路線商業地域,都道,北西,36,,,,,水道,下水道,京王永山,,780 ,準住居,準防,60 ,300 ,,高度,,,,,,,,,
○,13224 ,28 ,多摩,5 ,6 ,多摩,南多摩,多摩市,永山二丁目２６番１４,,"172,000 ","172,000 ",0.0 ,381 ,,1,1,店舗兼住宅,W,2F,,店舗、マンション等の混在する路線商業地域,都道,西,28,,,,,水道,下水道,京王永山,,"1,000 ",準住居,準防,60 ,200 ,,高度,,,,,,,,,
○,13225 ,28 ,稲城,0 ,1 ,多摩,南多摩,稲城市,向陽台二丁目４番５０,,"211,000 ","209,000 ",1.0 ,181 ,,1,1,住宅,LS,2F,,一般住宅が建ち並ぶ区画整然とした住宅地域,市道,南東,6,,,,ガス,水道,下水道,稲城,,"1,200 ",１低専,,40 ,80 ,,高度,,,,,,,,,
○,13225 ,28 ,稲城,0 ,2 ,多摩,南多摩,稲城市,大字矢野口字根方３１０３番３,,"204,000 ","200,000 ",2.0 ,134 ,,1,2,空地,,,,農家住宅、一般住宅の中に畑も見られる住宅地域,市道,北東,6,,,,ガス,水道,下水道,稲城,,700 ,１低専,,40 ,80 ,,高度,,,,,,,,,
○,13225 ,28 ,稲城,0 ,3 ,多摩,南多摩,稲城市,大字矢野口字松葉２０９９番８外,,"207,000 ","203,000 ",2.0 ,163 ,,1,1.5,住宅,W,2F,,中小規模の一般住宅が多い住宅地域,市道,南西,4,,,,ガス,水道,下水道,京王よみうりランド,,700 ,１低専,,40 ,80 ,,高度,,,,,,,,,
○,13225 ,28 ,稲城,0 ,4 ,多摩,南多摩,稲城市,大字矢野口字中島３７番９,,"217,000 ","213,000 ",1.9 ,109 ,,1,2,住宅,W,2F,,小規模な一般住宅が建ち並ぶ住宅地域,私道,西,5,,,,ガス,水道,下水道,矢野口,,870 ,１低専,,40 ,80 ,,高度,,,,,,,,,
○,13225 ,28 ,稲城,0 ,5 ,多摩,南多摩,稲城市,大字東長沼字一号４６番７,,"190,000 ","185,000 ",2.7 ,175 ,,1,2,住宅,W,2F,,一般住宅、アパートが見られる住宅地域,道路,北東,4,,,,ガス,水道,下水道,稲城長沼,,500 ,１低専,,40 ,80 ,,高度,,,,,,,,,
○,13225 ,28 ,稲城,0 ,6 ,多摩,南多摩,稲城市,大字大丸字一号１１２番３外,,"250,000 ","245,000 ",2.0 ,135 ,,1,3,店舗兼住宅,W,2F,,住宅、店舗等が存する利便性の良い商住混在地域,市道,東,4.5,,,,ガス,水道,下水道,稲城長沼,,300 ,２中専,準防,60 ,200 ,,高度,,,,,,,,,
○,13225 ,28 ,稲城,0 ,7 ,多摩,南多摩,稲城市,大字押立字上関６９１番３,,"185,000 ","180,000 ",2.8 ,216 ,台形,1,1,共同住宅,LS,2F,,一般住宅やアパート等が見られる住宅地域,市道,北,9,,,,ガス,水道,下水道,矢野口,,"1,200 ",１低専,,40 ,80 ,,高度,,,,,,,,,
○,13225 ,28 ,稲城,0 ,8 ,多摩,南多摩,稲城市,大字坂浜字二号１１０番３,,"188,000 ","186,000 ",1.1 ,198 ,台形,1,2,店舗兼住宅,W,2F,,一般住宅のほか事業所等が混在する住宅地域,都道,北西,20,,,,,水道,下水道,稲城,,"1,200 ",２中専,準防,60 ,200 ,,高度,,,,,,,,,
○,13225 ,28 ,稲城,0 ,9 ,多摩,南多摩,稲城市,大字矢野口字中島３７５０番４５外,,"258,000 ","254,000 ",1.6 ,132 ,,1,1.2,住宅,W,2F,,一般住宅やアパート等が見られる住宅地域,市道,南西,11,,,,ガス,水道,下水道,矢野口,,300 ,２中専,準防,60 ,200 ,,高度,,,,,,,,,
○,13225 ,28 ,稲城,0 ,10 ,多摩,南多摩,稲城市,平尾二丁目６２番１１,,"162,000 ","162,000 ",0.0 ,155 ,,1,2,住宅,W,2F,,中規模一般住宅が建ち並ぶ住宅地域,市道,西,5,,,,ガス,水道,下水道,新百合ヶ丘,,"1,500 ",１低専,,40 ,80 ,,高度,,,,,,,,,
○,13225 ,28 ,稲城,0 ,11 ,多摩,南多摩,稲城市,長峰二丁目２５番１０外,,"175,000 ","172,000 ",1.7 ,206 ,,1,1.5,住宅,W,2F,,中規模一般住宅が区画整然と建ち並ぶ住宅地域,市道,北,6,,,,ガス,水道,下水道,若葉台,,"1,500 ",１低専,準防,50 ,100 ,,高度,,,,,,,,,
○,13225 ,28 ,稲城,0 ,12 ,多摩,南多摩,稲城市,大字東長沼字四号１２８３番４,,"235,000 ","230,000 ",2.2 ,118 ,,1.2,1,住宅,LS,2F,,一般住宅、アパート等が見られる住宅地域,市道,北,7,,側道,東,ガス,水道,下水道,稲城長沼,,370 ,１低専,,40 ,80 ,,高度,,,,,*,13225 ,0 ,11 ,"233,000 "
○,13225 ,28 ,稲城,0 ,13 ,多摩,南多摩,稲城市,大字押立字稲荷島１７１６番３,,"209,000 ","205,000 ",2.0 ,128 ,,1,1.2,住宅,W,2F,,一般住宅やアパート等の建ち並ぶ住宅地域,市道,南西,4,,,,ガス,水道,下水道,矢野口,,950 ,準工,準防,60 ,200 ,,高度,,,,,,,,,
○,13225 ,28 ,稲城,5 ,1 ,多摩,南多摩,稲城市,大字東長沼字四号１０４０番４,,"295,000 ","294,000 ",0.3 ,145 ,,1,1.2,店舗兼共同住宅,S,3F,,低層の店舗付共同住宅が多く見られる商業地域,都道,南西,28,,,,ガス,水道,下水道,稲城長沼,,200 ,近商,準防,80 ,300 ,,高度,,,,,,,,,
○,13225 ,28 ,稲城,5 ,2 ,多摩,南多摩,稲城市,大字大丸字八号１０３０番１,（２２街区大字大丸１０３０番１）,"243,000 ","237,000 ",2.5 ,121 ,台形,1.5,1,店舗兼共同住宅,RC,4F,,中低層店舗兼住宅、共同住宅が多い近隣商業地域,都道,南,28,,,,ガス,水道,下水道,南多摩,,150 ,近商,準防,80 ,300 ,,高度,,,,,*,13225 ,5 ,2 ,"240,000 "
○,13225 ,28 ,稲城,5 ,3 ,多摩,南多摩,稲城市,大字東長沼字七号２１０７番９,,"290,000 ","286,000 ",1.4 ,126 ,,1,2,店舗兼住宅,W,3F,,事務所、飲食店等が混在する都道沿いの商業地域,都道,南,25,,,,ガス,水道,下水道,稲城,,730 ,準住居,準防,60 ,200 ,,高度,,,,,,,,,
○,13227 ,28 ,羽村,0 ,1 ,多摩,西多摩,羽村市,羽東三丁目４３２番１７,羽東３－１３－１２,"141,000 ","140,000 ",0.7 ,165 ,,1,1.5,住宅,W,2F,,低層一般住宅等が見られる既存の住宅地域,市道,南,4,,,,,水道,下水道,羽村,,650 ,１低専,,40 ,80 ,,高度,,,,,,,,,
