町丁目,世帯数,人口,男_総数,女_総数,０歳男人数,０歳女人数,１歳男人数,１歳女人数,２歳男人数,２歳女人数,３歳男人数,３歳女人数,４歳男人数,４歳女人数,５歳男人数,５歳女人数,６歳男人数,６歳女人数,７歳男人数,７歳女人数,８歳男人数,８歳女人数,９歳男人数,９歳女人数,１０歳男人数,１０歳女人数,１１歳男人数,１１歳女人数,１２歳男人数,１２歳女人数,１３歳男人数,１３歳女人数,１４歳男人数,１４歳女人数,１５歳男人数,１５歳女人数,１６歳男人数,１６歳女人数,１７歳男人数,１７歳女人数,１８歳男人数,１８歳女人数,１９歳男人数,１９歳女人数,２０歳男人数,２０歳女人数,２１歳男人数,２１歳女人数,２２歳男人数,２２歳女人数,２３歳男人数,２３歳女人数,２４歳男人数,２４歳女人数,２５歳男人数,２５歳女人数,２６歳男人数,２６歳女人数,２７歳男人数,２７歳女人数,２８歳男人数,２８歳女人数,２９歳男人数,２９歳女人数,３０歳男人数,３０歳女人数,３１歳男人数,３１歳女人数,３２歳男人数,３２歳女人数,３３歳男人数,３３歳女人数,３４歳男人数,３４歳女人数,３５歳男人数,３５歳女人数,３６歳男人数,３６歳女人数,３７歳男人数,３７歳女人数,３８歳男人数,３８歳女人数,３９歳男人数,３９歳女人数,４０歳男人数,４０歳女人数,４１歳男人数,４１歳女人数,４２歳男人数,４２歳女人数,４３歳男人数,４３歳女人数,４４歳男人数,４４歳女人数,４５歳男人数,４５歳女人数,４６歳男人数,４６歳女人数,４７歳男人数,４７歳女人数,４８歳男人数,４８歳女人数,４９歳男人数,４９歳女人数,５０歳男人数,５０歳女人数,５１歳男人数,５１歳女人数,５２歳男人数,５２歳女人数,５３歳男人数,５３歳女人数,５４歳男人数,５４歳女人数,５５歳男人数,５５歳女人数,５６歳男人数,５６歳女人数,５７歳男人数,５７歳女人数,５８歳男人数,５８歳女人数,５９歳男人数,５９歳女人数,６０歳男人数,６０歳女人数,６１歳男人数,６１歳女人数,６２歳男人数,６２歳女人数,６３歳男人数,６３歳女人数,６４歳男人数,６４歳女人数,６５歳男人数,６５歳女人数,６６歳男人数,６６歳女人数,６７歳男人数,６７歳女人数,６８歳男人数,６８歳女人数,６９歳男人数,６９歳女人数,７０歳男人数,７０歳女人数,７１歳男人数,７１歳女人数,７２歳男人数,７２歳女人数,７３歳男人数,７３歳女人数,７４歳男人数,７４歳女人数,７５歳男人数,７５歳女人数,７６歳男人数,７６歳女人数,７７歳男人数,７７歳女人数,７８歳男人数,７８歳女人数,７９歳男人数,７９歳女人数,８０歳男人数,８０歳女人数,８１歳男人数,８１歳女人数,８２歳男人数,８２歳女人数,８３歳男人数,８３歳女人数,８４歳男人数,８４歳女人数,８５歳男人数,８５歳女人数,８６歳男人数,８６歳女人数,８７歳男人数,８７歳女人数,８８歳男人数,８８歳女人数,８９歳男人数,８９歳女人数,９０歳男人数,９０歳女人数,９１歳男人数,９１歳女人数,９２歳男人数,９２歳女人数,９３歳男人数,９３歳女人数,９４歳男人数,９４歳女人数,９５歳男人数,９５歳女人数,９６歳男人数,９６歳女人数,９７歳男人数,９７歳女人数,９８歳男人数,９８歳女人数,９９歳男人数,９９歳女人数,１００歳男人数,１００歳女人数,１０１歳男人数,１０１歳女人数,１０２歳男人数,１０２歳女人数,１０３歳男人数,１０３歳女人数,１０４歳男人数,１０４歳女人数,１０５歳男人数,１０５歳女人数,１０６歳男人数,１０６歳女人数,１０７歳男人数,１０７歳女人数,１０８歳男人数,１０８歳女人数,１０９歳男人数,１０９歳女人数,１１０歳男人数,１１０歳女人数,１１１歳男人数,１１１歳女人数,１１２歳男人数,１１２歳女人数,１１３歳男人数,１１３歳女人数,１１４歳男人数,１１４歳女人数,１１５歳男人数,１１５歳女人数,１１６歳男人数,１１６歳女人数,１１７歳男人数,１１７歳女人数,１１８歳男人数,１１８歳女人数,１１９歳男人数,１１９歳女人数,120歳以上男人数,120歳以上女人数,不詳者男人数,不詳者女人数
井草4丁目,1235,1985,959,1026,17,5,12,10,10,7,5,8,11,7,7,5,12,10,4,9,4,7,7,7,6,8,7,6,6,5,12,11,8,5,8,9,9,2,9,6,9,7,12,6,18,8,4,6,6,8,12,6,8,11,12,10,9,13,9,10,15,11,8,12,17,18,16,15,8,8,11,12,12,20,12,10,18,21,17,21,26,16,16,17,11,14,15,7,8,15,12,14,18,16,18,17,11,10,16,16,14,15,19,20,12,17,10,11,14,18,15,9,15,9,12,20,13,20,9,10,16,11,13,15,13,11,10,16,9,7,20,15,7,6,10,6,10,9,10,10,11,9,8,7,6,12,10,6,9,8,11,17,6,9,7,9,6,13,10,8,5,5,6,7,5,10,8,11,4,22,7,7,2,6,5,17,4,12,6,21,5,8,9,7,5,5,3,6,3,4,4,1,0,7,1,6,1,3,0,3,1,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
井草5丁目,1152,2023,1001,1022,7,5,8,20,9,5,11,9,2,10,5,6,9,8,5,11,8,8,8,5,9,8,6,12,7,8,10,6,8,8,8,4,7,9,8,6,4,7,8,8,7,7,8,6,11,13,9,16,15,14,14,11,11,14,18,13,16,23,15,23,11,12,18,19,14,13,19,14,15,21,19,8,23,11,11,14,14,16,17,18,17,16,15,15,14,10,13,21,31,18,11,18,16,19,20,17,11,11,12,16,22,13,16,13,13,14,20,20,19,12,10,21,14,12,7,8,23,12,16,17,8,11,11,13,12,8,12,8,6,2,12,11,8,10,12,11,13,7,6,9,8,8,16,8,10,11,11,10,9,8,11,10,12,10,6,7,8,9,4,12,4,10,5,6,7,9,6,2,6,7,3,12,5,5,4,10,5,2,2,5,3,2,1,4,2,4,0,2,0,2,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
下井草1丁目,1882,3270,1606,1664,11,7,12,8,10,9,10,11,10,11,11,16,14,13,9,19,14,9,15,14,10,13,8,14,11,9,15,11,9,10,8,9,6,9,9,12,9,12,10,11,19,12,15,14,16,18,17,25,29,28,22,25,24,32,30,30,22,29,26,32,27,17,25,30,27,21,20,25,28,25,30,20,27,27,22,29,25,12,24,24,26,30,25,22,32,21,28,25,37,32,27,18,27,27,26,30,27,24,22,25,25,29,22,13,22,24,27,20,23,25,20,13,22,21,24,15,19,21,29,22,25,17,16,13,21,18,11,20,21,14,12,16,19,20,9,20,20,12,18,11,19,19,10,18,6,13,14,27,20,19,18,26,12,23,14,5,4,14,15,18,8,10,14,11,9,13,12,10,5,13,15,13,5,12,4,7,6,13,3,13,8,12,0,8,7,6,5,1,0,7,2,3,1,3,1,3,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
下井草2丁目,2180,4119,1968,2151,15,17,12,18,12,20,16,21,19,12,11,15,16,14,16,13,17,11,15,14,20,12,16,14,17,19,21,22,18,19,11,23,14,15,15,16,18,22,13,24,31,24,18,26,19,23,32,33,25,35,44,32,28,27,28,29,27,38,31,29,34,25,27,23,21,24,34,29,26,22,23,30,22,31,36,29,25,26,27,35,39,27,26,35,20,34,27,36,37,27,37,33,27,26,42,29,32,35,38,40,26,49,28,40,32,32,31,47,40,25,41,31,30,33,15,32,54,32,22,18,24,33,15,26,18,16,18,17,28,21,21,20,16,13,15,12,15,15,14,18,10,18,21,22,23,17,24,21,16,26,23,23,23,24,10,15,8,17,9,22,7,26,14,23,17,16,12,13,8,11,6,9,6,16,8,10,4,10,5,9,5,11,5,4,2,3,1,5,1,4,1,1,1,4,0,2,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
下井草3丁目,2608,4763,2268,2495,23,17,11,13,26,23,19,17,18,27,18,18,22,18,19,21,23,15,29,11,10,21,14,21,11,14,18,20,14,18,20,18,12,17,23,17,17,12,21,17,22,18,30,34,23,31,31,46,54,46,51,46,47,43,28,50,43,40,37,52,29,25,32,44,28,30,33,45,32,39,27,33,40,31,41,35,22,31,42,35,41,34,25,36,28,35,49,37,27,34,39,38,29,32,45,31,35,48,41,46,33,21,30,41,28,45,35,30,34,28,26,33,41,40,22,31,31,37,25,30,28,25,30,27,37,25,26,40,30,29,21,26,25,19,17,19,19,30,28,18,19,20,23,18,22,23,16,19,10,21,24,29,14,25,13,12,16,19,18,21,16,22,10,12,15,16,11,14,8,15,8,16,3,15,12,19,2,16,5,7,6,8,2,20,2,3,1,7,2,10,2,5,2,3,1,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
下井草4丁目,2026,3740,1799,1941,12,13,12,14,10,15,14,10,12,14,19,14,16,14,13,19,18,16,16,13,20,18,15,16,22,16,17,24,19,20,20,16,13,18,15,12,18,12,15,18,24,15,19,20,23,25,20,35,27,35,19,30,28,29,25,19,15,25,32,26,24,33,29,25,20,18,18,26,23,27,26,24,24,34,24,29,34,36,29,23,19,33,40,26,32,24,28,31,36,25,29,21,34,27,29,25,20,28,22,35,37,24,29,24,23,26,31,29,25,23,18,24,24,17,19,21,19,30,28,25,21,24,31,26,20,17,13,19,26,17,18,17,20,26,13,13,25,19,18,15,14,19,14,13,15,21,15,27,13,11,18,25,17,22,10,13,14,18,12,21,18,12,15,16,9,14,9,11,6,18,6,10,6,16,5,14,9,12,5,14,6,14,3,6,3,9,2,8,3,7,2,7,0,2,3,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
下井草5丁目,1466,2463,1170,1293,6,10,6,8,8,12,9,9,15,8,12,15,5,5,15,8,9,11,5,10,7,9,13,3,8,14,7,8,3,6,8,10,6,5,9,9,9,11,12,6,12,13,11,11,15,12,21,20,15,30,12,17,19,17,11,22,20,20,19,20,21,15,12,26,25,24,14,22,23,23,17,23,21,25,21,17,11,13,18,21,19,22,25,16,12,19,22,16,19,21,15,16,21,31,16,10,18,15,21,16,17,15,21,16,18,16,15,21,23,11,12,23,18,12,17,17,19,22,19,18,20,12,14,17,12,12,11,10,10,14,12,11,15,11,7,15,11,11,9,16,17,12,8,11,5,11,12,15,16,11,9,16,13,18,10,4,5,6,11,9,5,15,8,9,5,13,6,5,1,5,6,13,3,6,6,10,2,9,3,13,5,8,6,5,1,6,3,2,1,4,1,0,2,4,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上井草1丁目,1928,3555,1673,1882,11,9,14,11,9,14,13,16,14,13,21,16,17,12,12,13,18,16,11,18,12,12,11,14,10,20,15,20,18,11,17,15,13,18,18,18,14,19,15,11,16,9,17,16,21,18,17,19,21,27,22,26,17,30,19,21,20,38,19,29,21,23,23,27,19,21,22,27,24,27,25,24,29,30,30,29,24,22,17,23,27,30,36,23,32,27,20,23,26,31,32,17,21,26,27,32,25,35,34,40,38,34,21,35,27,34,31,31,32,24,33,36,26,20,19,27,21,14,28,23,8,21,13,20,13,17,22,17,22,20,14,25,16,14,17,20,19,12,16,17,11,23,20,10,22,17,21,24,21,26,18,24,19,24,10,10,3,6,13,14,13,18,6,14,8,13,11,11,7,12,8,6,9,14,7,11,8,12,2,8,3,10,3,9,1,9,3,5,0,7,0,6,2,4,1,2,1,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上井草2丁目,2715,5152,2509,2643,17,11,16,17,21,11,14,18,22,17,19,21,21,19,18,15,22,22,21,18,16,18,12,15,31,19,18,22,27,24,23,19,24,18,25,15,26,20,29,22,26,23,34,26,29,30,36,36,35,41,30,37,32,54,39,34,36,35,37,39,27,28,24,30,29,28,27,30,32,36,31,36,28,22,42,31,36,35,34,33,27,39,28,43,32,40,40,43,44,28,40,35,37,34,35,50,34,35,43,44,41,47,41,56,47,47,48,47,37,32,36,41,54,33,43,39,44,31,32,44,33,30,37,42,38,35,33,37,31,23,32,28,38,29,38,27,23,27,21,19,21,34,28,23,15,21,32,27,24,31,26,40,26,32,12,5,17,13,12,25,16,22,11,30,6,20,11,18,10,18,10,16,7,17,8,10,7,16,6,21,10,16,3,7,3,10,4,9,1,6,3,6,4,3,0,5,1,2,2,3,0,1,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上井草3丁目,1939,4111,2040,2071,20,13,13,15,16,18,13,15,19,16,28,25,14,20,20,16,26,40,19,21,26,28,30,15,19,17,28,14,26,15,22,19,21,22,16,19,18,18,21,27,31,27,33,29,31,22,31,22,22,26,24,29,25,33,21,15,18,21,21,24,27,28,20,29,25,23,16,17,20,25,22,23,22,28,29,26,25,30,32,26,32,39,33,30,30,31,27,35,40,38,34,41,36,25,52,43,26,39,34,36,36,26,35,33,35,34,35,38,33,34,32,28,32,27,32,29,30,22,36,27,21,28,21,19,21,24,21,20,24,18,17,13,12,15,20,20,19,10,17,20,17,18,14,19,18,20,16,19,21,19,18,16,23,20,10,14,16,11,7,16,13,18,13,23,16,14,11,6,7,9,8,15,8,6,4,11,5,10,4,6,3,13,1,8,0,2,3,3,0,4,1,5,0,3,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上井草4丁目,1364,2979,1415,1564,16,9,12,14,18,12,21,11,11,17,16,20,10,12,21,13,12,14,13,17,11,13,17,11,16,20,11,11,16,18,13,12,14,17,19,19,19,13,21,6,16,23,17,21,17,8,10,20,18,16,14,21,17,20,19,25,12,20,13,15,18,20,21,13,18,22,12,13,15,17,20,14,14,21,25,25,18,13,18,18,22,19,19,16,13,26,21,21,26,25,23,22,22,28,12,24,19,24,23,27,31,24,28,22,23,21,20,24,17,29,24,20,23,26,23,22,25,24,25,20,19,22,14,19,23,17,17,20,8,17,17,14,14,12,11,11,12,16,18,14,16,9,5,9,14,14,14,25,15,13,16,22,16,19,6,9,6,11,6,12,10,14,9,9,8,13,8,9,7,9,5,8,0,7,4,10,4,7,1,7,2,11,1,6,1,6,2,6,4,8,0,8,1,2,2,4,0,1,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
善福寺1丁目,2009,4053,1893,2160,16,13,14,16,16,15,12,13,16,22,20,15,15,15,25,21,21,22,17,12,14,30,17,18,13,18,17,19,19,18,23,18,13,17,11,8,13,16,11,25,12,20,18,33,20,25,16,34,22,26,23,33,24,28,10,24,25,20,20,18,16,27,20,24,18,13,20,19,25,25,23,34,22,22,36,32,32,30,21,38,35,33,33,33,37,47,27,33,31,30,34,28,24,29,32,40,35,31,25,37,35,35,23,29,40,32,28,29,33,36,36,29,34,33,26,23,29,34,22,24,22,23,26,17,23,32,27,26,30,21,27,31,16,24,20,21,15,19,18,17,18,19,18,15,19,18,19,32,16,20,27,31,18,19,11,16,13,12,16,25,22,15,17,22,15,19,8,16,5,11,10,14,9,16,10,16,7,11,7,9,5,7,3,5,3,11,2,7,2,7,1,2,1,4,1,1,1,3,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
善福寺2丁目,1909,3782,1743,2039,16,10,8,14,16,16,20,24,12,13,19,19,18,16,14,19,12,17,13,20,18,13,15,13,19,17,20,15,8,14,10,13,18,16,14,11,19,31,16,52,11,37,24,37,14,39,17,31,15,19,13,18,18,13,13,25,14,26,11,27,12,12,24,19,23,24,26,25,21,27,19,27,28,25,22,36,26,26,35,29,21,27,28,23,24,28,21,18,23,32,29,23,35,22,29,26,29,25,24,34,37,33,30,30,34,35,35,31,24,36,28,31,24,29,30,29,29,29,31,32,38,32,18,25,21,18,23,20,26,30,16,25,19,25,15,14,20,13,21,14,19,17,16,15,10,18,16,15,12,13,23,22,22,24,6,14,9,21,9,17,13,17,16,17,8,16,10,18,10,9,7,16,11,14,7,9,12,10,5,11,7,8,4,6,6,7,4,9,4,7,2,4,0,5,1,0,0,1,0,1,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
善福寺3丁目,990,2063,972,1091,12,12,8,2,9,5,6,3,5,8,6,12,6,6,10,12,11,7,9,11,6,9,9,5,12,17,6,7,7,14,11,11,11,4,5,8,10,7,13,8,11,7,7,9,8,11,10,6,9,9,10,9,7,14,11,10,14,11,6,12,7,11,10,14,9,8,8,9,7,13,13,13,10,14,11,14,16,11,11,19,14,16,11,15,23,12,12,19,9,14,19,11,13,18,24,16,12,16,11,16,14,15,17,18,18,18,16,21,18,19,11,17,20,15,14,14,13,15,15,14,16,13,15,18,18,13,14,16,10,14,11,17,9,10,14,9,19,13,6,8,7,10,4,12,5,13,11,17,15,16,9,18,14,14,15,11,11,10,4,9,10,9,4,8,14,10,7,12,2,8,5,6,6,12,3,9,6,7,5,5,7,7,0,6,0,4,1,2,3,6,0,3,0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
善福寺4丁目,1053,2329,1130,1199,4,5,7,10,11,8,7,7,10,7,5,12,8,12,13,13,15,5,9,7,15,12,7,4,10,13,13,11,9,8,13,19,20,13,17,15,11,11,16,10,12,13,12,6,19,12,24,12,14,7,8,8,10,9,8,5,8,14,8,9,8,7,13,9,10,7,11,12,13,8,13,20,14,9,11,11,14,17,15,18,13,16,15,16,10,15,14,14,11,22,24,23,24,20,18,20,24,24,17,17,18,17,15,27,17,24,15,18,18,24,24,23,24,18,21,9,15,27,17,15,14,17,11,16,12,15,13,7,11,19,9,10,16,10,20,15,9,6,8,18,12,10,10,8,12,11,11,18,12,18,19,11,10,15,8,10,11,12,6,17,11,11,11,11,7,14,7,12,5,6,4,4,8,7,4,14,4,3,2,15,3,5,2,7,2,4,5,5,1,1,0,3,0,3,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
松庵1丁目,1869,3781,1752,2029,21,11,12,14,12,16,14,10,17,11,19,20,21,13,13,18,8,17,21,17,17,15,13,18,17,18,16,18,11,22,12,16,18,15,13,13,10,13,21,15,19,17,15,25,16,17,22,22,22,24,14,28,23,24,23,16,21,33,23,28,18,28,23,24,23,25,16,28,21,19,31,29,22,28,28,27,25,20,32,25,18,23,25,27,20,29,26,38,26,27,34,31,29,33,28,32,31,28,26,45,30,42,29,43,36,28,21,36,36,37,21,23,39,27,22,30,33,29,27,29,21,30,29,23,22,27,17,18,17,13,25,22,13,28,15,18,18,14,17,21,12,19,15,22,14,18,17,17,15,30,19,25,17,16,17,19,11,10,17,19,11,17,7,15,12,18,7,10,9,9,11,17,6,16,12,9,4,9,11,8,2,7,4,12,3,9,2,3,0,10,0,3,2,6,1,5,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
松庵2丁目,1462,2673,1218,1455,5,6,5,9,5,3,3,6,12,13,6,8,11,6,14,9,5,7,13,10,7,8,9,11,10,19,14,8,16,5,9,12,14,7,12,13,14,7,3,16,16,11,8,17,18,25,27,23,23,22,17,31,22,16,21,19,18,26,20,20,16,15,18,17,15,12,16,24,15,22,14,25,13,15,15,25,14,16,13,24,13,18,19,16,18,16,18,14,13,26,18,26,19,19,18,20,17,22,21,32,19,31,16,26,22,26,22,30,27,32,25,28,24,33,18,17,17,25,24,14,16,16,21,20,14,11,18,13,14,12,8,16,12,12,16,13,12,11,8,7,4,9,6,7,10,10,14,9,13,16,10,14,12,21,10,10,5,14,6,9,8,17,9,9,12,6,6,14,5,8,4,10,4,13,8,9,7,6,2,12,3,3,3,6,1,10,0,5,2,8,0,6,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
松庵3丁目,2705,4353,2004,2349,12,15,13,10,16,15,16,13,10,12,12,10,11,14,8,21,13,13,10,6,10,11,13,9,12,13,8,14,17,8,13,9,14,17,5,16,13,14,15,19,10,15,20,23,26,28,33,33,37,27,39,45,33,44,38,46,30,53,37,38,24,38,30,43,32,38,30,37,27,31,26,33,49,29,26,39,32,39,26,32,37,37,28,34,33,37,35,35,32,38,34,30,37,35,34,41,31,37,38,36,32,51,38,42,31,43,28,43,30,30,49,53,38,29,29,32,31,32,29,24,24,32,32,20,23,22,16,34,22,24,12,16,23,19,19,12,11,17,14,18,21,23,17,24,16,13,18,22,26,25,15,35,21,32,8,10,9,21,13,20,23,20,11,21,18,17,7,14,10,18,10,11,8,13,7,11,7,10,7,6,3,7,4,15,5,6,0,5,3,8,1,6,0,3,0,3,0,3,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
宮前1丁目,953,1752,838,914,3,3,5,5,5,3,6,8,7,5,6,7,3,6,4,3,8,7,10,8,8,8,8,10,8,8,2,7,13,3,5,6,12,4,6,5,6,8,10,6,7,6,10,9,16,7,11,10,15,15,19,12,20,7,16,13,15,9,9,14,11,9,9,17,11,11,12,12,11,15,11,14,9,10,9,15,13,12,9,16,11,8,9,10,16,10,14,15,13,23,12,8,8,16,14,14,20,13,12,10,10,18,7,19,9,17,16,13,13,12,13,17,10,13,15,10,14,12,8,11,10,17,8,10,7,10,14,10,13,11,6,10,8,7,7,12,9,10,16,11,10,9,7,9,13,9,5,12,8,11,3,16,6,11,7,7,6,10,6,11,7,4,7,4,4,7,5,7,5,8,3,5,4,6,4,4,2,6,1,1,1,5,1,3,0,4,1,3,0,3,2,5,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
宮前2丁目,1661,3593,1717,1876,13,11,17,15,18,9,22,15,13,14,17,21,21,17,13,23,19,8,19,21,13,19,21,18,11,13,19,17,10,24,12,17,20,22,17,10,19,13,21,18,16,15,15,18,21,21,22,22,27,21,25,24,13,25,15,21,27,24,19,27,16,13,22,29,18,17,22,25,14,30,20,21,22,20,31,17,20,22,26,20,20,26,21,31,23,24,33,29,22,29,24,20,27,29,21,22,19,32,33,29,28,22,25,33,33,31,16,20,29,37,21,23,13,29,33,25,36,39,36,28,26,29,23,30,24,22,27,21,15,19,19,24,20,12,23,15,9,24,21,23,18,25,18,22,16,15,15,19,18,17,20,28,30,22,8,8,13,6,9,13,10,16,14,14,7,15,6,15,9,16,9,13,5,10,3,7,5,7,3,13,2,4,2,9,2,5,3,6,2,6,3,4,0,3,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
宮前3丁目,2601,5175,2544,2631,18,16,17,19,26,14,19,26,24,23,30,20,23,20,26,17,36,31,24,33,29,20,31,23,24,26,21,31,25,19,29,22,29,20,21,21,28,18,29,14,27,13,23,28,20,15,27,24,22,27,33,23,17,32,26,39,37,27,38,31,41,23,26,33,37,27,36,38,43,39,31,34,32,30,39,40,37,38,44,45,33,59,38,29,37,45,38,33,29,36,45,42,50,44,38,39,43,46,46,40,44,32,43,51,35,34,37,39,51,46,42,27,34,30,36,37,37,34,34,33,28,36,29,31,23,28,23,29,28,37,21,26,23,25,16,26,24,30,19,21,27,26,18,26,24,21,19,32,33,24,27,36,22,27,16,22,18,22,15,22,23,26,19,18,13,28,10,23,12,18,11,26,15,16,6,16,8,20,11,22,8,11,8,8,5,5,1,7,1,6,2,6,0,2,2,4,1,1,0,2,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
宮前4丁目,2326,4559,2189,2370,7,9,12,12,16,16,12,10,17,16,18,20,25,13,18,16,26,20,19,18,9,31,17,17,27,21,18,23,15,18,16,24,26,29,24,27,33,15,21,26,39,16,26,29,17,24,34,32,27,27,30,42,36,23,36,35,23,36,26,27,18,16,18,25,27,26,19,23,30,22,32,28,26,33,22,31,28,33,25,37,33,35,36,14,27,35,25,47,18,27,31,35,34,35,52,41,47,48,37,44,44,42,41,45,35,36,38,37,38,49,37,46,34,35,33,25,43,34,41,37,29,34,30,19,26,22,25,30,24,23,20,28,23,21,18,16,22,13,20,21,16,21,13,20,20,19,11,24,21,23,23,21,20,24,12,14,17,16,11,25,21,23,13,24,14,20,14,16,12,18,17,15,6,16,13,17,6,11,7,17,5,18,4,11,5,7,6,6,3,10,2,3,0,0,0,4,1,2,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
宮前5丁目,2060,4001,1917,2084,11,14,11,7,10,16,13,11,12,15,16,10,11,27,14,13,21,15,15,19,18,18,22,26,19,20,14,22,18,23,11,23,20,19,15,14,16,10,14,23,17,27,20,13,19,18,29,25,37,32,29,33,37,35,29,26,27,41,24,36,38,23,16,25,25,29,23,18,32,25,22,30,25,21,31,19,22,21,21,32,30,33,31,33,29,22,23,23,31,38,33,42,28,30,33,28,29,38,23,30,37,39,25,31,33,42,27,31,40,50,37,43,46,35,36,27,37,31,31,24,31,32,17,27,26,24,21,17,15,9,22,16,20,19,12,20,23,20,18,18,18,18,20,15,11,17,20,15,17,19,16,18,13,17,11,11,17,14,9,8,13,14,7,20,9,10,8,18,7,13,10,13,10,15,5,12,6,8,4,13,2,11,5,10,2,6,2,5,4,4,1,6,0,4,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
