町丁目,世帯数,人口,男_総数,女_総数,０歳男人数,０歳女人数,１歳男人数,１歳女人数,２歳男人数,２歳女人数,３歳男人数,３歳女人数,４歳男人数,４歳女人数,５歳男人数,５歳女人数,６歳男人数,６歳女人数,７歳男人数,７歳女人数,８歳男人数,８歳女人数,９歳男人数,９歳女人数,１０歳男人数,１０歳女人数,１１歳男人数,１１歳女人数,１２歳男人数,１２歳女人数,１３歳男人数,１３歳女人数,１４歳男人数,１４歳女人数,１５歳男人数,１５歳女人数,１６歳男人数,１６歳女人数,１７歳男人数,１７歳女人数,１８歳男人数,１８歳女人数,１９歳男人数,１９歳女人数,２０歳男人数,２０歳女人数,２１歳男人数,２１歳女人数,２２歳男人数,２２歳女人数,２３歳男人数,２３歳女人数,２４歳男人数,２４歳女人数,２５歳男人数,２５歳女人数,２６歳男人数,２６歳女人数,２７歳男人数,２７歳女人数,２８歳男人数,２８歳女人数,２９歳男人数,２９歳女人数,３０歳男人数,３０歳女人数,３１歳男人数,３１歳女人数,３２歳男人数,３２歳女人数,３３歳男人数,３３歳女人数,３４歳男人数,３４歳女人数,３５歳男人数,３５歳女人数,３６歳男人数,３６歳女人数,３７歳男人数,３７歳女人数,３８歳男人数,３８歳女人数,３９歳男人数,３９歳女人数,４０歳男人数,４０歳女人数,４１歳男人数,４１歳女人数,４２歳男人数,４２歳女人数,４３歳男人数,４３歳女人数,４４歳男人数,４４歳女人数,４５歳男人数,４５歳女人数,４６歳男人数,４６歳女人数,４７歳男人数,４７歳女人数,４８歳男人数,４８歳女人数,４９歳男人数,４９歳女人数,５０歳男人数,５０歳女人数,５１歳男人数,５１歳女人数,５２歳男人数,５２歳女人数,５３歳男人数,５３歳女人数,５４歳男人数,５４歳女人数,５５歳男人数,５５歳女人数,５６歳男人数,５６歳女人数,５７歳男人数,５７歳女人数,５８歳男人数,５８歳女人数,５９歳男人数,５９歳女人数,６０歳男人数,６０歳女人数,６１歳男人数,６１歳女人数,６２歳男人数,６２歳女人数,６３歳男人数,６３歳女人数,６４歳男人数,６４歳女人数,６５歳男人数,６５歳女人数,６６歳男人数,６６歳女人数,６７歳男人数,６７歳女人数,６８歳男人数,６８歳女人数,６９歳男人数,６９歳女人数,７０歳男人数,７０歳女人数,７１歳男人数,７１歳女人数,７２歳男人数,７２歳女人数,７３歳男人数,７３歳女人数,７４歳男人数,７４歳女人数,７５歳男人数,７５歳女人数,７６歳男人数,７６歳女人数,７７歳男人数,７７歳女人数,７８歳男人数,７８歳女人数,７９歳男人数,７９歳女人数,８０歳男人数,８０歳女人数,８１歳男人数,８１歳女人数,８２歳男人数,８２歳女人数,８３歳男人数,８３歳女人数,８４歳男人数,８４歳女人数,８５歳男人数,８５歳女人数,８６歳男人数,８６歳女人数,８７歳男人数,８７歳女人数,８８歳男人数,８８歳女人数,８９歳男人数,８９歳女人数,９０歳男人数,９０歳女人数,９１歳男人数,９１歳女人数,９２歳男人数,９２歳女人数,９３歳男人数,９３歳女人数,９４歳男人数,９４歳女人数,９５歳男人数,９５歳女人数,９６歳男人数,９６歳女人数,９７歳男人数,９７歳女人数,９８歳男人数,９８歳女人数,９９歳男人数,９９歳女人数,１００歳男人数,１００歳女人数,１０１歳男人数,１０１歳女人数,１０２歳男人数,１０２歳女人数,１０３歳男人数,１０３歳女人数,１０４歳男人数,１０４歳女人数,１０５歳男人数,１０５歳女人数,１０６歳男人数,１０６歳女人数,１０７歳男人数,１０７歳女人数,１０８歳男人数,１０８歳女人数,１０９歳男人数,１０９歳女人数,１１０歳男人数,１１０歳女人数,１１１歳男人数,１１１歳女人数,１１２歳男人数,１１２歳女人数,１１３歳男人数,１１３歳女人数,１１４歳男人数,１１４歳女人数,１１５歳男人数,１１５歳女人数,１１６歳男人数,１１６歳女人数,１１７歳男人数,１１７歳女人数,１１８歳男人数,１１８歳女人数,１１９歳男人数,１１９歳女人数,120歳以上男人数,120歳以上女人数,不詳者男人数,不詳者女人数
井草4丁目,1236,1986,959,1027,18,5,10,12,10,6,5,7,13,7,5,6,12,9,5,9,3,7,7,9,6,6,7,6,6,6,13,10,7,5,8,9,11,3,7,7,9,6,14,5,16,9,4,6,9,8,12,5,7,12,14,13,7,9,14,12,10,10,10,13,16,18,16,15,9,10,13,11,11,18,12,13,19,19,17,22,27,17,14,15,11,13,15,10,10,12,10,14,17,17,20,17,11,11,17,17,15,15,15,21,13,14,11,14,14,15,16,9,13,12,12,19,12,16,10,11,16,12,12,14,13,12,9,15,9,7,20,15,7,6,10,7,10,8,11,11,9,10,8,6,6,11,10,8,10,7,10,16,8,10,5,9,6,12,10,8,5,5,7,8,4,10,8,9,5,24,6,6,3,7,4,17,5,14,6,18,3,7,9,8,5,5,4,6,2,4,4,1,0,8,1,5,1,3,0,3,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
井草5丁目,1154,2021,1001,1020,5,7,9,19,10,6,11,7,1,9,5,7,10,8,5,11,9,9,9,4,7,6,7,13,6,7,9,7,9,7,8,4,7,10,7,5,6,9,6,8,8,8,9,6,12,14,8,14,16,14,12,12,11,14,19,12,15,22,17,22,11,12,16,21,16,14,20,12,12,21,19,8,23,12,13,13,12,16,19,21,14,13,16,16,12,10,17,20,30,19,12,15,16,20,20,16,10,11,10,18,23,14,18,11,11,16,20,20,19,11,9,22,16,9,8,10,23,12,14,15,8,11,11,13,11,8,12,8,7,4,12,10,8,10,13,11,12,9,9,6,5,8,17,8,10,12,11,9,10,8,9,11,13,11,5,7,8,8,4,13,4,8,5,6,7,9,7,3,5,7,4,13,4,4,4,10,5,3,4,4,2,3,0,3,2,4,0,2,0,2,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
下井草1丁目,1884,3275,1608,1667,10,8,14,7,9,9,11,11,10,12,12,15,11,12,10,19,14,9,14,15,9,13,9,13,11,11,14,9,11,11,6,9,6,9,10,12,9,11,9,13,19,12,15,15,17,20,18,24,25,25,25,24,26,36,29,29,24,29,29,31,23,21,24,27,29,22,22,27,26,23,33,22,29,26,18,29,28,9,23,24,24,30,26,23,31,21,29,30,35,29,29,18,26,27,29,29,24,25,22,25,27,27,20,17,23,21,25,21,26,24,18,14,20,22,26,14,18,21,30,21,22,18,16,15,21,17,12,21,21,17,14,11,18,21,10,18,20,15,19,9,17,21,10,16,7,14,14,28,20,19,18,25,13,21,12,7,5,12,13,19,10,9,13,14,8,14,12,7,5,12,15,13,6,12,3,7,8,13,2,15,8,10,0,8,8,6,4,1,0,7,3,3,0,3,1,4,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
下井草2丁目,2180,4125,1970,2155,16,18,10,21,14,17,14,20,20,12,12,17,15,13,18,14,14,10,16,15,22,13,16,14,16,19,22,20,16,19,11,27,13,14,16,16,17,20,16,23,28,24,19,26,20,26,33,35,20,31,45,31,31,30,25,29,26,39,36,25,34,24,25,24,23,25,35,29,25,22,22,28,22,30,35,32,24,27,29,34,37,28,26,36,20,31,27,34,38,31,36,30,29,27,45,29,32,37,38,43,24,50,28,37,32,32,30,49,43,23,37,31,31,33,17,31,52,32,24,21,20,33,16,22,20,16,19,17,27,23,20,20,16,13,14,12,14,15,15,19,9,19,24,21,22,18,24,19,16,28,24,22,22,23,9,15,9,18,9,25,10,24,15,21,15,17,11,13,9,10,6,9,6,16,7,10,4,11,5,10,5,10,5,2,2,3,1,6,1,3,1,1,1,4,0,2,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
下井草3丁目,2611,4763,2267,2496,18,17,14,17,22,19,19,17,18,28,19,19,20,19,18,20,24,12,28,13,10,19,15,22,10,16,16,19,16,18,19,18,13,15,23,18,18,13,20,18,25,19,28,32,24,37,36,44,51,45,48,43,46,42,33,46,39,42,41,53,27,25,34,44,27,32,32,45,32,40,30,33,42,31,36,33,25,36,42,33,41,32,28,38,26,33,49,38,26,36,40,37,29,32,44,31,33,50,41,40,36,24,31,39,29,46,34,30,33,31,24,33,44,40,21,29,31,37,28,31,28,25,27,26,37,26,27,38,31,29,19,26,26,22,20,18,17,28,27,20,19,18,22,19,24,24,17,19,9,20,22,33,17,22,10,12,15,18,18,20,16,22,12,13,14,17,10,12,8,14,8,18,5,14,10,19,3,17,5,8,5,8,2,19,2,2,1,10,2,8,2,4,2,3,1,4,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
下井草4丁目,2032,3744,1800,1944,12,12,11,14,11,15,13,10,13,14,19,13,18,15,11,20,20,16,13,15,22,14,14,18,21,16,18,25,20,20,20,14,13,18,16,11,16,13,16,19,23,15,18,19,24,27,21,35,26,34,25,33,25,28,25,17,15,25,31,25,26,34,27,25,21,19,18,24,24,28,26,24,23,36,24,28,35,38,31,26,17,29,40,25,31,27,29,30,37,24,27,20,36,30,26,22,19,30,27,32,34,25,26,26,25,25,31,29,24,22,18,25,25,16,18,21,22,32,25,24,24,23,32,27,16,20,15,17,25,16,16,20,23,23,10,14,26,18,17,17,15,17,14,14,15,21,17,28,11,10,19,26,15,21,11,12,13,17,14,22,19,11,12,16,10,14,8,12,6,18,6,10,6,17,6,13,9,12,5,15,6,15,3,5,3,10,3,7,2,9,2,6,0,1,3,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
下井草5丁目,1469,2462,1173,1289,6,8,6,10,9,9,10,12,13,8,13,12,3,6,16,6,8,12,6,10,6,8,13,5,9,13,6,7,4,6,7,11,7,5,8,9,11,11,12,6,10,12,14,13,17,9,19,23,15,28,15,21,16,14,12,23,20,23,24,14,15,22,14,20,28,24,14,22,22,23,13,23,24,22,21,18,11,14,16,21,19,23,27,16,11,21,25,13,20,21,14,18,19,29,17,9,18,18,20,14,15,17,22,15,20,17,14,20,23,10,13,25,19,11,16,17,18,23,19,18,19,11,14,18,11,12,14,8,9,15,10,11,17,12,6,14,11,10,9,17,17,13,7,10,5,12,13,14,15,11,11,19,12,15,11,5,3,6,12,8,4,15,8,9,7,13,4,5,1,7,7,13,2,6,6,11,4,7,1,12,5,8,7,6,1,5,3,3,0,3,2,0,1,4,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上井草1丁目,1930,3551,1669,1882,13,8,14,9,7,15,13,14,14,17,23,11,18,12,11,16,20,15,11,17,9,12,13,13,8,21,15,20,20,11,18,17,11,17,17,20,15,16,15,11,16,10,16,14,22,19,21,20,16,29,24,23,15,30,20,25,22,39,21,25,19,23,19,26,20,17,26,32,22,25,23,23,32,31,29,30,22,21,16,26,30,30,32,23,34,26,20,27,24,28,33,16,19,26,28,32,24,34,39,42,33,34,19,36,31,34,31,29,31,31,31,31,28,20,19,27,19,14,26,22,11,23,12,22,12,14,25,19,20,21,13,24,17,13,18,19,18,15,15,16,11,20,23,11,22,20,22,21,17,28,19,22,19,25,9,9,5,7,11,17,13,14,6,14,8,13,10,13,7,10,9,7,8,14,8,11,7,12,2,8,3,9,3,9,1,9,3,5,0,7,1,6,2,5,1,3,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上井草2丁目,2718,5145,2505,2640,14,8,16,18,20,11,15,17,21,19,19,22,22,15,19,19,20,24,21,13,15,20,14,17,29,17,20,22,27,22,22,19,22,18,28,17,24,21,30,19,26,23,32,27,32,33,35,39,37,42,30,38,30,49,39,33,36,39,36,33,32,30,20,32,28,26,28,29,32,35,31,35,32,19,40,32,36,35,34,33,28,39,30,43,33,40,36,42,48,30,39,35,36,40,35,44,36,40,42,40,45,47,38,54,46,55,46,40,37,35,37,38,53,31,47,42,40,29,31,44,35,30,36,44,40,34,28,34,32,25,34,26,36,32,40,25,22,27,19,20,25,32,27,23,17,22,28,29,27,30,24,39,26,33,11,5,16,14,16,22,15,28,8,25,5,22,12,17,9,18,10,17,9,16,8,10,6,18,8,20,8,15,3,7,3,13,4,7,1,7,4,5,3,3,0,6,1,2,2,2,0,1,0,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上井草3丁目,1942,4116,2038,2078,19,14,14,14,19,16,11,18,19,15,29,23,13,21,27,21,22,33,18,25,27,25,28,15,20,19,27,12,27,16,24,20,18,21,15,19,18,21,23,31,29,24,33,32,32,21,30,20,22,27,27,31,25,32,21,15,15,21,25,26,22,27,23,30,23,20,18,17,21,26,19,24,25,28,26,24,25,31,33,26,30,39,38,30,27,30,30,35,34,39,35,39,36,24,52,45,29,39,33,39,39,25,30,31,35,34,38,37,31,37,34,28,29,30,34,28,31,22,33,26,25,28,21,19,19,22,21,20,24,19,14,11,12,18,23,17,18,12,15,21,18,17,13,19,20,19,15,18,22,22,17,17,23,17,10,15,15,11,9,18,13,19,15,20,13,13,11,9,6,7,8,15,8,6,4,12,5,9,4,9,3,10,1,8,0,3,2,2,0,5,1,5,0,3,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上井草4丁目,1364,2983,1422,1561,16,8,12,17,19,10,21,13,11,16,16,20,13,13,19,12,10,13,16,17,11,12,17,12,15,20,9,11,17,16,13,14,16,19,16,16,21,12,20,8,18,23,17,19,15,9,10,19,19,19,15,20,19,23,19,22,9,19,16,15,23,19,17,15,20,24,11,11,14,18,20,13,19,22,23,24,17,14,18,19,25,17,16,15,14,29,19,21,26,23,25,23,22,29,11,22,21,24,22,29,33,24,26,21,24,23,18,23,19,28,26,21,22,25,21,26,27,22,23,17,22,23,11,18,23,19,17,20,8,14,16,15,14,13,10,10,14,16,16,15,17,6,5,10,13,13,15,26,16,16,14,20,16,18,6,8,7,13,5,10,10,15,9,9,9,11,8,9,6,9,5,10,0,6,5,9,3,9,1,5,2,12,1,7,1,5,2,6,4,8,0,8,1,1,2,4,0,1,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
善福寺1丁目,2012,4064,1901,2163,17,14,17,15,14,17,11,11,17,24,20,13,16,17,24,20,22,23,16,11,16,33,16,16,14,16,17,18,22,19,20,18,14,19,12,5,12,18,11,28,14,18,18,31,19,28,15,31,22,25,28,33,21,28,16,26,20,19,18,19,14,26,22,26,17,12,20,19,31,27,18,34,24,20,37,36,28,34,26,34,34,32,33,36,35,48,29,37,30,24,36,28,28,31,26,39,35,30,26,40,36,32,22,32,41,29,27,31,33,38,39,23,31,35,27,27,30,28,21,27,24,20,25,20,23,29,27,27,28,22,26,30,16,23,19,20,18,23,19,16,17,20,17,16,20,17,18,29,15,21,29,29,18,20,10,17,13,11,18,24,21,16,15,21,15,20,9,16,4,10,12,15,7,16,11,15,6,11,7,9,5,8,3,3,3,11,2,8,2,7,1,2,1,4,1,1,1,4,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
善福寺2丁目,1930,3810,1753,2057,16,11,8,14,15,15,22,26,12,13,18,20,20,16,14,16,11,18,11,20,20,14,15,13,21,18,17,14,8,12,13,15,16,14,12,12,22,40,15,45,15,39,20,43,16,41,16,29,13,19,16,18,20,16,12,24,13,25,12,27,15,11,21,24,23,24,27,24,19,26,23,30,25,24,22,39,32,23,29,28,20,29,30,20,23,28,20,25,28,25,27,23,34,24,28,25,30,23,24,37,39,30,30,33,33,34,36,32,25,35,26,35,28,24,28,33,31,26,31,34,36,35,20,24,21,17,23,21,25,27,19,25,17,28,14,10,21,13,21,15,18,18,15,17,12,17,15,13,11,16,24,21,21,23,9,16,7,20,10,19,13,15,17,19,7,15,12,17,9,11,8,15,10,12,9,9,9,12,5,10,7,8,6,7,5,6,3,10,4,7,2,3,0,5,1,0,0,1,0,1,0,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
善福寺3丁目,989,2061,972,1089,13,13,6,2,10,5,5,4,7,10,4,10,7,6,10,11,10,8,9,10,7,9,10,5,10,18,6,7,10,13,8,11,11,5,7,7,8,7,12,8,11,7,7,10,11,10,7,5,10,12,10,8,8,13,10,11,13,11,6,10,8,14,9,11,10,8,8,10,8,14,12,12,10,14,11,13,17,14,12,16,13,16,12,17,22,12,11,19,11,13,19,11,12,20,21,14,14,17,11,15,12,16,19,16,16,20,17,21,18,18,10,18,19,15,14,12,17,18,14,12,14,13,15,16,18,13,14,16,11,17,11,14,10,9,14,10,17,13,8,8,8,13,3,10,6,13,11,17,14,14,9,19,15,16,14,9,12,9,3,9,10,8,5,10,14,9,6,12,2,7,6,6,6,12,3,9,7,8,5,5,6,7,0,7,0,3,1,2,3,6,0,3,0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
善福寺4丁目,1048,2325,1129,1196,5,3,6,11,11,7,7,7,9,9,5,10,10,16,12,9,14,5,11,8,13,11,7,5,10,14,14,12,10,7,14,19,17,13,20,14,9,11,16,10,13,15,12,3,19,13,22,11,14,7,9,10,10,8,7,6,8,12,8,10,7,8,14,9,8,6,11,12,12,8,13,18,16,10,11,10,12,17,17,19,12,17,14,16,11,13,14,13,14,22,20,26,26,18,20,21,24,22,14,17,19,21,14,28,19,21,14,18,17,24,24,24,26,18,18,7,17,28,16,19,14,13,10,15,12,16,14,6,10,20,9,10,19,9,18,16,9,5,8,18,12,10,9,8,12,13,13,18,13,17,18,11,9,14,7,11,12,11,8,19,8,10,12,12,7,13,6,12,5,6,5,4,8,7,4,14,5,3,1,14,4,6,2,6,2,4,6,5,1,1,0,3,0,3,1,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
松庵1丁目,1862,3774,1748,2026,21,13,10,16,13,16,12,8,17,13,18,18,21,14,13,17,9,18,19,18,18,15,12,17,18,18,15,19,11,26,14,12,17,14,13,13,10,15,23,13,18,19,14,22,18,20,21,19,22,25,16,27,21,25,22,15,20,33,23,24,16,30,24,25,23,25,15,29,25,15,29,31,21,29,27,26,26,20,30,28,24,22,24,25,19,32,29,36,23,25,32,35,30,26,30,34,28,30,26,43,28,45,32,40,32,31,22,35,36,35,23,24,37,27,24,29,32,30,28,29,23,29,28,22,22,28,17,18,17,14,25,21,13,30,16,16,16,13,17,23,12,19,17,21,13,20,17,16,14,28,21,26,16,17,17,20,10,7,18,21,11,15,9,16,10,16,7,10,9,10,11,17,6,18,12,7,5,9,11,9,1,7,5,12,4,8,1,3,0,11,0,2,2,7,1,4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
松庵2丁目,1457,2668,1219,1449,5,6,6,9,4,4,3,5,13,15,6,7,11,6,13,9,8,7,11,11,8,7,7,12,10,19,15,7,16,6,9,9,13,8,14,12,13,8,2,16,15,10,8,16,21,26,26,23,20,24,19,28,20,14,22,19,18,29,18,18,17,15,20,18,13,12,16,23,14,23,15,27,18,13,12,24,13,17,13,24,14,20,20,13,18,16,18,12,12,25,17,25,21,21,18,20,16,23,21,30,19,33,16,23,23,31,21,28,29,32,26,29,21,31,20,17,15,24,24,12,17,17,20,20,15,11,17,13,12,14,10,13,12,12,15,14,12,11,8,6,5,9,5,9,12,10,12,8,14,18,10,12,11,21,10,11,5,13,7,11,8,15,8,9,12,9,6,12,6,8,3,11,4,11,8,11,7,4,3,13,3,2,2,7,3,10,0,5,2,8,0,6,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
松庵3丁目,2705,4358,2009,2349,11,13,14,8,16,14,14,15,10,11,13,10,10,15,11,21,12,12,10,8,10,10,14,9,12,16,10,12,17,7,11,11,14,16,5,16,13,14,15,22,10,12,20,28,30,23,32,37,33,26,38,46,33,43,39,44,28,53,34,38,29,40,30,40,34,37,26,40,30,32,27,28,46,31,24,37,34,40,26,31,38,38,26,33,36,35,34,39,34,39,34,33,37,34,32,39,31,35,39,39,36,50,39,45,32,39,23,45,32,31,50,54,36,27,34,32,31,33,25,22,28,32,29,20,23,25,17,32,20,21,15,17,21,18,18,11,11,18,14,18,20,25,20,22,15,14,18,23,25,24,17,39,18,29,8,8,10,21,15,21,23,20,9,22,18,17,8,13,8,18,11,11,7,13,7,12,8,11,7,5,4,8,3,14,5,6,0,5,4,8,1,6,0,3,0,3,0,3,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
宮前1丁目,957,1756,839,917,2,3,5,4,5,4,6,7,7,6,6,6,3,5,5,3,8,7,8,8,8,9,9,14,7,4,4,7,12,4,4,5,12,4,6,5,7,9,11,5,7,6,12,9,14,7,10,10,16,15,23,11,17,8,15,14,16,11,7,13,13,9,7,16,12,13,13,11,10,17,10,14,10,11,10,14,11,13,9,13,10,9,9,12,19,8,13,15,11,23,12,11,10,14,14,15,20,14,13,8,8,19,9,18,7,18,16,11,15,13,12,17,11,13,15,12,14,11,8,12,8,16,9,8,6,11,15,10,15,12,3,9,8,8,7,11,10,10,17,10,9,12,7,6,13,10,5,13,8,9,4,16,7,11,7,7,6,11,5,10,7,4,8,4,3,7,5,7,5,9,4,5,3,5,4,4,3,6,0,1,1,5,1,4,1,5,0,2,1,3,1,5,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
宮前2丁目,1665,3596,1715,1881,14,11,19,15,17,11,18,13,14,13,15,22,24,18,12,22,22,9,16,19,14,18,21,22,10,10,17,21,11,22,12,16,21,21,16,10,20,13,21,20,16,14,14,19,22,18,22,22,27,23,25,22,11,28,22,20,24,24,14,26,16,14,25,28,15,17,23,25,14,31,19,21,23,19,29,17,20,22,26,22,21,28,19,30,27,25,29,31,22,29,28,20,24,27,21,20,24,34,30,30,29,21,24,35,33,27,19,21,27,38,20,24,16,27,30,31,39,38,36,27,27,29,21,28,24,25,25,21,17,18,20,22,20,11,23,19,8,23,20,23,21,25,14,20,18,14,14,24,19,17,20,26,30,22,7,9,14,5,9,13,10,18,13,13,8,15,5,18,11,14,7,11,5,9,3,8,6,7,2,12,2,6,3,8,1,6,4,4,1,7,3,3,1,3,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
宮前3丁目,2594,5162,2536,2626,18,15,18,19,23,16,19,27,29,24,28,19,21,21,26,15,33,33,25,31,31,21,29,25,25,25,19,28,28,20,26,22,29,20,23,24,28,14,28,15,25,15,26,26,18,14,28,24,27,26,31,25,15,32,24,37,37,27,39,30,43,25,25,35,36,23,36,38,44,38,28,37,32,28,43,42,35,38,42,44,32,58,40,30,37,42,37,33,27,38,46,45,54,40,37,41,40,45,51,42,39,36,44,44,34,34,38,40,50,44,44,29,32,32,39,36,34,34,33,33,30,33,28,36,22,25,25,31,25,36,24,24,20,24,17,29,24,27,20,22,27,23,16,26,28,23,18,32,33,24,25,35,22,28,16,22,18,23,18,26,20,21,18,19,14,28,9,21,13,21,13,24,13,16,5,17,9,18,10,21,8,12,8,7,5,8,1,5,1,6,2,6,0,2,3,4,0,1,0,2,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
宮前4丁目,2330,4566,2188,2378,7,10,12,10,16,16,14,11,14,16,18,19,25,14,20,17,23,17,18,20,10,32,19,17,27,25,19,21,14,17,16,23,27,30,26,25,30,18,22,23,36,17,29,29,15,25,34,32,25,30,31,40,40,24,32,36,23,38,23,28,18,14,22,29,25,24,20,23,29,21,33,29,25,34,24,34,27,31,24,38,32,29,33,15,27,36,24,51,23,21,28,36,36,40,50,40,48,46,39,44,44,46,40,44,36,33,36,38,41,51,35,44,35,36,38,28,39,31,41,34,27,33,33,21,27,23,23,30,23,25,21,25,24,23,19,13,19,14,20,21,17,21,14,18,17,19,12,27,22,22,24,20,19,22,12,14,16,17,14,26,22,23,13,23,12,23,13,14,14,19,16,15,7,15,12,17,6,16,7,14,5,18,4,10,5,8,6,5,5,11,0,2,0,0,0,4,1,2,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
宮前5丁目,2062,3997,1915,2082,10,12,10,9,11,15,12,13,12,13,18,10,9,28,18,14,16,14,20,20,17,17,22,27,17,23,13,20,19,25,14,23,19,18,12,12,19,11,12,25,19,26,17,12,22,21,30,28,37,29,30,30,37,32,26,28,26,38,24,41,37,22,19,25,25,27,21,19,31,26,25,30,23,20,32,18,24,26,22,30,29,38,31,27,27,20,23,27,33,40,33,36,27,31,31,33,30,33,26,34,34,38,25,29,32,44,28,32,43,47,36,44,41,34,37,29,40,30,31,22,28,33,20,29,22,22,24,14,14,14,21,12,20,19,14,20,21,20,19,18,18,19,18,14,12,18,23,14,16,20,14,16,12,17,12,11,18,16,8,6,12,18,7,15,11,12,6,21,7,10,12,14,9,14,5,11,6,8,4,12,2,11,6,11,1,5,3,6,3,3,1,9,0,1,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
