町丁目,世帯数,人口,男_総数,女_総数,０歳男人数,０歳女人数,１歳男人数,１歳女人数,２歳男人数,２歳女人数,３歳男人数,３歳女人数,４歳男人数,４歳女人数,５歳男人数,５歳女人数,６歳男人数,６歳女人数,７歳男人数,７歳女人数,８歳男人数,８歳女人数,９歳男人数,９歳女人数,１０歳男人数,１０歳女人数,１１歳男人数,１１歳女人数,１２歳男人数,１２歳女人数,１３歳男人数,１３歳女人数,１４歳男人数,１４歳女人数,１５歳男人数,１５歳女人数,１６歳男人数,１６歳女人数,１７歳男人数,１７歳女人数,１８歳男人数,１８歳女人数,１９歳男人数,１９歳女人数,２０歳男人数,２０歳女人数,２１歳男人数,２１歳女人数,２２歳男人数,２２歳女人数,２３歳男人数,２３歳女人数,２４歳男人数,２４歳女人数,２５歳男人数,２５歳女人数,２６歳男人数,２６歳女人数,２７歳男人数,２７歳女人数,２８歳男人数,２８歳女人数,２９歳男人数,２９歳女人数,３０歳男人数,３０歳女人数,３１歳男人数,３１歳女人数,３２歳男人数,３２歳女人数,３３歳男人数,３３歳女人数,３４歳男人数,３４歳女人数,３５歳男人数,３５歳女人数,３６歳男人数,３６歳女人数,３７歳男人数,３７歳女人数,３８歳男人数,３８歳女人数,３９歳男人数,３９歳女人数,４０歳男人数,４０歳女人数,４１歳男人数,４１歳女人数,４２歳男人数,４２歳女人数,４３歳男人数,４３歳女人数,４４歳男人数,４４歳女人数,４５歳男人数,４５歳女人数,４６歳男人数,４６歳女人数,４７歳男人数,４７歳女人数,４８歳男人数,４８歳女人数,４９歳男人数,４９歳女人数,５０歳男人数,５０歳女人数,５１歳男人数,５１歳女人数,５２歳男人数,５２歳女人数,５３歳男人数,５３歳女人数,５４歳男人数,５４歳女人数,５５歳男人数,５５歳女人数,５６歳男人数,５６歳女人数,５７歳男人数,５７歳女人数,５８歳男人数,５８歳女人数,５９歳男人数,５９歳女人数,６０歳男人数,６０歳女人数,６１歳男人数,６１歳女人数,６２歳男人数,６２歳女人数,６３歳男人数,６３歳女人数,６４歳男人数,６４歳女人数,６５歳男人数,６５歳女人数,６６歳男人数,６６歳女人数,６７歳男人数,６７歳女人数,６８歳男人数,６８歳女人数,６９歳男人数,６９歳女人数,７０歳男人数,７０歳女人数,７１歳男人数,７１歳女人数,７２歳男人数,７２歳女人数,７３歳男人数,７３歳女人数,７４歳男人数,７４歳女人数,７５歳男人数,７５歳女人数,７６歳男人数,７６歳女人数,７７歳男人数,７７歳女人数,７８歳男人数,７８歳女人数,７９歳男人数,７９歳女人数,８０歳男人数,８０歳女人数,８１歳男人数,８１歳女人数,８２歳男人数,８２歳女人数,８３歳男人数,８３歳女人数,８４歳男人数,８４歳女人数,８５歳男人数,８５歳女人数,８６歳男人数,８６歳女人数,８７歳男人数,８７歳女人数,８８歳男人数,８８歳女人数,８９歳男人数,８９歳女人数,９０歳男人数,９０歳女人数,９１歳男人数,９１歳女人数,９２歳男人数,９２歳女人数,９３歳男人数,９３歳女人数,９４歳男人数,９４歳女人数,９５歳男人数,９５歳女人数,９６歳男人数,９６歳女人数,９７歳男人数,９７歳女人数,９８歳男人数,９８歳女人数,９９歳男人数,９９歳女人数,１００歳男人数,１００歳女人数,１０１歳男人数,１０１歳女人数,１０２歳男人数,１０２歳女人数,１０３歳男人数,１０３歳女人数,１０４歳男人数,１０４歳女人数,１０５歳男人数,１０５歳女人数,１０６歳男人数,１０６歳女人数,１０７歳男人数,１０７歳女人数,１０８歳男人数,１０８歳女人数,１０９歳男人数,１０９歳女人数,１１０歳男人数,１１０歳女人数,１１１歳男人数,１１１歳女人数,１１２歳男人数,１１２歳女人数,１１３歳男人数,１１３歳女人数,１１４歳男人数,１１４歳女人数,１１５歳男人数,１１５歳女人数,１１６歳男人数,１１６歳女人数,１１７歳男人数,１１７歳女人数,１１８歳男人数,１１８歳女人数,１１９歳男人数,１１９歳女人数,120歳以上男人数,120歳以上女人数,不詳者男人数,不詳者女人数
井草4丁目,1232,1974,952,1022,17,5,10,13,8,6,8,8,8,5,10,8,7,10,6,11,7,4,3,11,4,4,8,7,7,7,12,9,6,5,10,7,12,4,3,6,9,6,16,6,11,11,5,5,10,8,12,8,7,11,14,12,8,9,11,11,11,10,15,14,15,17,15,11,11,12,13,15,10,17,15,11,18,15,21,24,20,17,18,14,7,9,17,15,8,9,12,13,20,23,15,11,11,12,20,18,17,16,15,21,11,13,12,14,14,17,14,7,17,13,9,18,11,14,16,10,12,13,12,13,12,14,10,15,12,6,14,14,8,4,12,7,8,11,11,10,9,10,10,7,3,9,13,10,8,10,10,15,8,5,4,12,10,12,8,9,7,3,3,8,4,10,10,14,6,17,3,7,4,10,3,15,5,15,6,16,4,6,9,9,3,6,4,5,4,5,2,4,0,4,0,6,1,4,1,1,0,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
井草5丁目,1138,2000,992,1008,6,8,11,15,12,10,8,4,0,10,7,6,10,10,4,8,9,8,10,5,8,6,5,14,8,6,6,8,9,5,6,6,8,8,6,5,6,8,6,10,8,8,12,9,10,9,12,13,15,17,11,8,11,14,17,11,15,24,15,19,16,16,16,21,14,13,19,16,13,18,19,6,19,12,14,14,12,14,19,22,13,9,14,15,14,14,19,21,24,16,15,15,13,21,18,17,10,8,8,17,28,16,13,9,15,21,17,17,19,11,12,18,13,10,13,11,21,15,13,12,9,11,11,11,10,9,13,7,8,6,12,10,9,12,11,9,10,10,9,8,9,7,14,6,11,12,9,8,13,11,11,10,9,10,6,9,7,6,3,15,4,5,5,5,8,9,5,6,5,6,4,11,5,4,3,11,5,4,4,3,3,3,1,3,1,5,0,1,0,2,1,2,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
下井草1丁目,1879,3262,1605,1657,10,11,11,5,9,8,10,14,9,12,14,12,10,19,11,13,20,8,10,17,8,13,12,9,14,11,7,9,13,11,5,11,6,10,9,12,10,8,11,15,18,12,16,13,15,21,19,25,23,21,22,25,27,41,31,23,27,31,21,28,26,22,25,25,28,29,26,21,31,27,29,21,27,29,24,22,28,14,20,23,22,25,27,26,36,17,28,31,38,31,28,17,21,30,28,22,27,30,24,20,25,29,19,16,24,23,28,22,22,21,18,15,17,24,25,12,27,23,22,18,24,14,17,17,20,19,13,18,18,19,18,12,15,17,12,18,21,16,16,13,17,18,9,17,11,14,15,30,15,17,21,29,14,16,7,7,7,15,17,18,6,10,11,12,10,13,10,11,8,10,12,15,7,9,4,10,5,11,4,13,6,10,0,12,12,3,0,4,0,4,3,3,1,4,0,3,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
下井草2丁目,2187,4138,1985,2153,12,17,14,20,16,18,13,16,19,13,13,17,16,12,18,13,18,12,11,16,24,11,13,14,19,27,21,15,12,18,13,26,13,13,19,18,13,20,22,26,28,25,16,21,25,30,27,31,29,28,39,32,32,26,20,33,32,33,31,23,37,32,21,21,29,29,29,24,25,28,22,27,24,34,36,29,27,29,35,36,36,31,19,31,26,30,29,34,36,36,34,24,39,29,36,34,37,38,31,44,26,43,30,42,34,36,27,39,42,29,35,29,29,36,30,29,42,29,23,22,20,27,17,24,19,12,21,26,24,21,19,15,15,14,17,12,16,17,13,17,11,25,23,16,25,20,23,23,19,26,26,22,17,24,10,11,9,21,12,27,11,25,16,19,16,17,8,12,8,9,6,12,8,12,5,14,6,8,5,11,5,8,7,3,0,5,1,4,1,3,1,1,1,3,0,3,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
下井草3丁目,2601,4754,2261,2493,17,15,23,21,17,14,16,20,23,26,20,18,17,19,19,20,22,11,27,16,9,20,14,21,14,12,16,19,15,21,19,15,16,16,24,16,14,16,17,18,23,24,29,33,22,36,33,46,54,36,46,51,41,38,41,48,35,46,41,42,27,31,41,38,23,39,32,41,32,39,28,36,44,29,31,33,32,45,48,31,28,32,35,34,29,29,43,43,33,33,36,35,35,39,33,32,38,53,42,34,30,35,33,35,34,42,25,25,34,34,30,37,39,36,20,28,31,40,28,27,31,24,35,25,32,32,26,39,30,27,21,19,23,22,17,22,21,25,25,21,23,16,21,24,20,18,16,20,12,22,21,35,17,17,11,14,14,18,23,23,12,20,15,19,11,8,11,15,6,19,9,14,7,14,8,19,5,15,3,9,5,11,2,16,1,5,1,7,3,9,2,3,1,3,1,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
下井草4丁目,2029,3753,1803,1950,14,11,10,18,13,11,13,13,14,15,17,13,19,16,12,18,22,15,10,15,23,16,20,17,13,20,23,25,20,17,17,15,12,15,16,11,16,17,15,12,24,11,18,25,27,30,17,31,29,35,24,34,24,24,25,21,23,27,34,21,21,42,26,17,19,21,18,24,27,23,21,27,21,33,30,33,34,31,22,34,25,24,32,26,34,29,33,29,40,22,27,26,33,23,27,29,18,29,31,26,30,30,24,23,26,30,32,29,23,17,18,30,23,14,27,24,18,31,22,21,34,29,24,25,17,24,13,14,26,17,14,23,19,18,17,16,22,15,17,17,13,16,16,14,16,27,16,23,13,12,22,27,11,18,16,12,12,19,10,20,19,11,13,15,9,17,6,12,8,15,5,15,5,14,11,11,6,15,5,12,5,15,3,10,3,8,3,6,3,10,1,6,1,2,2,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
下井草5丁目,1482,2481,1179,1302,6,4,9,12,9,8,12,10,11,10,14,10,6,7,18,7,7,14,4,9,9,6,14,7,7,15,5,6,7,7,5,11,7,5,8,7,9,11,14,7,9,12,14,11,15,12,20,31,15,23,14,20,19,14,14,28,21,23,18,15,16,26,23,18,22,28,16,18,17,21,19,25,22,20,18,19,13,17,17,17,20,25,23,17,13,21,25,16,20,18,16,25,17,24,18,11,20,15,19,16,18,14,19,16,21,20,14,18,21,14,11,20,20,14,19,18,16,20,17,16,19,11,13,17,12,13,15,12,12,12,10,12,13,11,7,15,11,11,8,15,16,13,9,12,5,13,16,14,11,10,11,20,10,11,11,7,2,4,13,14,5,12,7,7,6,14,5,5,0,8,7,13,3,4,5,15,5,5,5,11,4,7,4,7,1,4,3,4,0,2,2,1,1,4,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上井草1丁目,1954,3591,1694,1897,16,9,10,9,11,18,12,11,16,17,20,14,16,10,15,14,16,21,10,14,10,13,15,16,9,22,15,14,20,14,22,18,8,17,15,18,19,13,16,11,14,10,18,14,21,21,21,22,20,29,17,24,19,30,24,28,16,37,23,24,23,28,24,21,18,26,28,27,25,24,23,27,34,30,24,32,21,22,19,22,31,25,33,29,34,25,23,29,23,28,33,14,24,28,25,34,27,39,35,39,38,31,14,34,31,34,29,26,39,42,29,26,23,19,18,26,29,17,20,20,9,24,13,19,16,14,22,18,21,26,11,18,17,18,24,12,13,19,17,19,12,17,25,10,20,23,20,21,18,27,20,24,15,25,10,7,8,9,10,19,10,12,7,17,9,13,10,12,7,9,11,11,6,13,6,11,7,9,2,9,4,14,2,5,4,7,1,6,0,6,1,6,2,4,2,3,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上井草2丁目,2704,5148,2503,2645,14,10,19,15,15,13,18,24,20,14,19,20,23,17,19,17,21,23,21,15,13,14,16,19,31,17,18,24,31,22,17,19,23,20,26,16,27,21,29,19,28,25,29,29,34,30,33,39,34,46,30,40,28,40,41,41,31,39,34,25,29,40,22,25,27,30,29,34,38,26,24,29,40,27,35,32,37,33,31,41,33,36,33,34,32,51,40,37,45,30,37,36,35,42,38,38,41,42,42,45,42,52,37,49,53,55,38,34,42,36,40,39,42,35,47,34,42,32,27,41,38,30,34,45,40,36,31,32,25,25,38,27,37,29,37,29,18,19,21,24,29,33,23,17,20,27,29,33,28,31,27,39,19,25,12,8,19,17,16,22,16,26,6,27,7,22,14,19,6,16,9,17,9,14,10,11,5,20,13,20,4,12,5,8,2,15,3,9,1,7,4,4,4,4,2,5,0,2,2,2,0,2,0,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上井草3丁目,1941,4096,2016,2080,15,11,16,18,20,11,8,17,23,20,24,22,18,18,22,27,24,29,20,31,28,19,23,15,21,18,28,9,24,17,26,24,16,19,16,18,18,20,27,30,26,30,36,29,31,20,30,20,27,35,25,36,23,27,21,15,10,20,28,28,16,29,23,31,19,12,20,21,21,27,18,26,29,26,25,26,27,29,33,24,26,36,34,30,32,41,32,31,40,36,27,39,35,24,47,45,31,39,31,35,37,33,33,27,35,31,38,40,28,31,37,30,29,29,27,26,40,28,25,28,28,25,20,17,17,22,27,21,19,14,13,14,16,18,22,14,16,15,19,21,18,18,14,18,16,21,18,17,21,20,20,19,17,15,14,17,10,10,12,17,12,19,12,20,15,12,10,8,7,9,7,14,7,7,5,12,6,7,4,14,2,12,0,6,0,1,2,5,0,3,1,6,0,2,0,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上井草4丁目,1364,2986,1425,1561,14,5,13,18,20,13,17,16,11,17,16,14,10,16,22,12,7,17,19,13,9,11,21,15,10,19,15,14,12,13,17,17,17,18,12,12,24,10,19,10,17,25,19,13,13,7,6,24,22,20,13,16,26,28,14,20,10,15,16,17,24,24,16,17,21,19,9,13,16,16,23,14,19,20,23,23,15,15,21,20,23,14,14,16,20,27,20,21,22,22,26,27,18,25,14,24,26,26,17,29,41,20,18,24,25,22,18,29,21,24,25,24,23,20,21,28,25,21,22,17,22,22,12,18,27,20,13,20,9,12,20,15,9,11,12,13,16,17,16,12,13,6,10,12,12,14,18,23,11,16,16,24,14,16,7,8,6,12,8,11,8,13,7,11,10,13,7,8,7,8,4,8,0,10,5,7,3,10,1,6,2,12,1,7,1,4,2,9,4,6,0,8,2,2,2,3,0,1,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
善福寺1丁目,2027,4085,1907,2178,18,17,18,13,12,20,10,12,16,18,24,13,14,20,29,18,16,20,17,15,15,31,15,16,16,17,19,14,22,24,20,16,11,18,12,7,14,19,12,21,13,23,14,30,19,31,19,32,26,25,27,30,16,31,19,27,21,16,17,24,19,27,18,22,20,15,22,19,27,28,20,25,27,24,34,39,27,33,32,36,34,29,31,44,35,39,28,38,30,25,35,29,27,33,35,41,30,37,27,32,33,31,27,29,42,35,25,31,28,32,40,25,33,36,23,30,28,23,26,28,20,18,23,26,26,30,29,22,24,22,28,30,16,22,17,31,17,15,18,15,21,22,20,13,13,21,21,30,18,24,29,27,14,18,9,17,15,13,24,20,18,21,14,20,15,20,6,15,4,12,13,13,6,19,13,14,4,12,7,7,5,7,6,7,2,10,2,9,2,6,1,2,1,6,1,1,1,4,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
善福寺2丁目,1929,3827,1762,2065,13,14,9,15,16,20,20,19,16,13,20,24,20,19,9,14,15,21,14,15,17,15,16,15,21,16,14,16,10,9,20,15,10,14,14,13,22,49,14,48,18,31,16,39,19,40,17,30,14,19,20,15,16,19,11,24,10,29,11,19,16,12,22,22,25,27,24,22,21,29,21,27,24,29,24,35,36,30,26,27,32,23,21,24,21,27,22,22,30,32,31,24,36,25,23,20,30,30,24,33,38,32,36,33,33,37,32,30,27,34,22,30,26,27,32,34,26,24,39,37,29,34,23,22,19,15,28,24,20,26,19,24,17,28,13,8,25,14,18,14,21,20,12,15,14,15,12,13,12,22,25,23,19,19,7,14,7,21,11,22,15,17,13,17,10,14,10,16,11,12,5,17,12,8,9,11,10,12,5,9,6,9,7,6,4,5,4,11,4,7,1,5,1,3,0,0,1,1,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
善福寺3丁目,995,2074,977,1097,11,8,4,3,9,5,5,4,7,11,8,9,6,9,9,7,11,15,9,4,8,8,10,9,11,14,3,9,13,11,7,13,11,3,7,8,7,7,13,8,10,9,4,13,13,9,4,5,12,11,11,12,8,12,12,11,8,8,7,12,9,12,11,11,8,10,6,12,11,14,10,10,12,15,11,13,13,16,11,17,18,13,16,19,17,13,11,23,13,7,16,13,18,19,17,13,15,22,15,13,13,19,15,19,19,15,15,20,17,20,13,20,18,12,15,13,16,15,12,14,17,13,14,14,19,15,11,15,11,18,11,13,13,8,13,13,16,11,7,6,8,15,5,12,6,11,15,22,12,8,12,25,17,13,9,7,10,9,4,11,11,7,6,11,12,10,7,11,2,6,7,9,7,8,6,9,5,8,4,6,6,6,0,9,0,2,2,3,2,5,0,4,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
善福寺4丁目,1044,2319,1120,1199,5,4,8,10,9,7,6,6,8,12,4,9,13,14,11,9,13,5,12,12,12,8,7,12,17,8,6,10,11,13,15,16,24,15,11,11,12,12,13,13,11,13,14,3,24,15,20,11,9,6,10,12,9,5,5,9,9,14,8,8,7,8,14,10,8,8,13,8,11,12,15,16,14,7,8,11,17,15,16,22,12,19,12,14,11,10,14,16,17,19,18,26,24,17,22,24,20,20,18,15,17,22,14,27,19,22,17,24,13,24,29,19,24,16,15,13,20,24,15,19,12,17,11,11,12,13,13,10,8,19,9,10,20,12,19,15,6,8,10,15,12,10,10,7,14,20,11,11,13,18,16,14,10,12,8,8,13,13,6,17,8,12,11,11,10,11,6,14,4,4,4,6,11,10,2,9,4,5,3,15,3,3,2,6,1,5,7,4,0,2,0,4,0,2,1,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
松庵1丁目,1852,3736,1727,2009,16,15,10,16,12,11,16,10,22,12,10,21,23,12,10,16,14,19,17,14,15,16,13,16,20,21,9,17,10,27,18,12,10,10,19,13,6,12,24,15,16,20,15,23,21,18,22,22,20,29,15,20,24,28,21,18,18,32,20,26,14,26,27,27,23,29,16,25,24,18,31,27,24,33,20,18,36,21,21,26,24,20,30,28,16,34,27,36,23,18,35,46,29,24,27,26,25,36,32,41,27,43,29,43,30,27,27,38,29,33,32,24,31,24,25,31,33,25,27,37,23,23,27,25,21,26,22,17,18,15,17,21,14,34,19,13,18,16,13,20,13,21,17,21,13,21,19,15,13,30,20,21,17,18,15,16,10,11,18,21,8,12,10,17,9,14,10,10,9,12,7,16,11,16,9,6,5,13,9,6,1,8,5,12,4,8,1,4,0,10,0,2,2,7,0,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
松庵2丁目,1442,2653,1213,1440,2,8,8,6,4,5,3,4,14,17,6,5,13,9,12,7,7,7,11,13,7,6,8,15,12,13,17,9,13,8,12,9,9,8,13,12,12,10,3,12,13,11,12,19,24,30,22,15,20,23,20,27,19,15,21,23,22,23,15,20,20,16,17,12,15,18,10,20,16,26,17,24,16,15,11,22,14,21,14,20,14,19,18,14,18,15,16,14,16,26,18,24,21,18,16,20,18,29,19,30,17,25,17,26,22,33,24,29,28,35,27,28,18,27,23,18,18,23,18,11,21,17,16,18,16,10,15,12,12,15,8,12,15,16,12,9,11,13,9,6,7,8,5,9,15,9,13,12,10,16,10,15,9,18,11,13,6,9,6,15,7,14,12,7,7,12,8,9,6,11,3,9,5,11,7,9,8,5,2,12,4,1,2,9,2,10,0,5,2,8,0,5,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
松庵3丁目,2724,4375,2014,2361,19,13,13,11,13,18,13,8,12,11,12,15,8,16,13,15,12,12,9,5,9,14,13,9,15,19,11,8,16,9,17,14,8,14,6,15,11,15,14,21,17,17,18,27,28,29,30,35,32,32,40,44,31,42,41,44,37,50,29,36,29,47,31,40,32,35,29,29,31,36,29,31,38,28,30,46,26,38,29,33,41,34,20,35,38,34,35,37,33,42,40,28,36,39,30,39,36,35,41,42,35,51,39,46,25,36,25,46,43,34,45,47,28,28,37,33,30,33,23,22,28,29,30,19,19,26,21,30,17,18,20,19,14,16,18,14,14,14,17,21,14,27,20,20,17,13,23,27,18,23,25,45,12,20,5,14,16,19,18,22,19,18,9,22,18,16,8,15,8,14,10,15,7,13,8,9,9,11,5,8,4,13,4,10,3,5,2,6,2,10,1,4,0,3,0,3,0,2,0,1,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
宮前1丁目,965,1766,849,917,6,5,2,2,4,5,7,4,6,8,6,3,4,6,6,4,8,9,9,5,6,10,10,12,6,5,7,6,9,5,5,5,13,4,5,6,8,8,11,7,6,7,14,7,9,9,12,12,20,12,23,10,15,14,17,12,14,10,9,11,15,9,7,16,10,13,14,13,10,16,12,10,7,14,11,15,11,17,12,8,6,9,9,11,20,8,13,18,11,22,11,12,10,10,16,16,20,15,11,8,7,18,10,21,8,17,16,11,16,17,11,13,13,10,14,12,11,10,11,16,8,11,7,12,10,11,15,8,12,15,3,7,10,8,6,9,9,10,18,11,9,13,8,6,11,9,7,11,8,12,4,15,8,14,5,7,6,11,7,7,7,4,7,6,4,11,6,4,5,6,3,5,3,6,4,4,2,5,0,1,1,5,1,7,1,3,0,3,1,2,2,6,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
宮前2丁目,1649,3575,1704,1871,15,7,18,17,14,9,17,15,15,15,18,21,16,21,15,17,24,10,15,16,15,24,18,19,11,10,19,23,10,18,16,17,17,19,14,12,22,14,18,15,19,18,17,21,24,17,20,22,26,25,21,23,15,24,23,22,16,21,15,24,15,19,26,21,19,20,19,25,14,30,22,16,18,21,32,16,18,20,27,29,21,23,16,35,30,25,25,30,23,25,29,22,23,28,25,18,24,33,34,31,24,23,25,37,27,26,24,24,24,27,17,28,22,25,31,34,39,35,32,26,29,32,20,27,24,23,23,26,20,21,18,18,19,12,23,21,14,24,14,26,22,18,15,22,16,11,14,24,22,21,24,25,25,19,7,6,11,7,11,16,11,16,9,15,9,13,7,19,9,13,9,12,4,7,4,8,6,10,3,10,1,7,3,7,2,5,3,6,2,7,2,3,1,2,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
宮前3丁目,2593,5152,2525,2627,17,20,17,15,22,14,19,24,27,25,28,18,19,22,31,16,33,33,28,32,27,18,27,29,22,27,18,19,30,23,28,20,24,18,28,24,28,15,25,16,31,15,18,22,23,19,26,27,31,28,26,29,28,32,15,38,44,31,38,34,42,28,24,24,33,27,42,36,30,34,30,37,31,27,46,43,35,39,37,58,37,38,42,32,30,41,38,32,31,39,51,50,46,34,40,44,42,47,45,36,52,39,35,44,33,35,39,43,52,41,45,35,29,30,40,38,33,29,38,38,23,31,27,31,21,27,28,30,24,34,22,26,19,21,19,29,21,27,20,28,31,24,16,22,26,24,25,29,29,25,24,32,21,33,16,19,18,22,22,25,17,22,18,22,11,24,10,21,12,25,17,18,12,19,6,23,9,18,8,16,9,14,6,8,4,7,1,4,3,7,0,5,0,5,3,2,0,1,1,1,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
宮前4丁目,2333,4573,2204,2369,8,11,16,12,10,16,13,14,21,11,20,20,19,15,23,19,19,15,20,23,9,28,22,20,25,22,20,20,15,17,17,22,29,27,25,26,28,20,23,22,36,22,25,25,22,29,36,27,25,34,36,39,40,28,32,33,23,39,19,20,19,14,23,27,28,29,23,19,32,25,23,33,26,32,28,32,24,31,30,38,31,21,29,22,27,41,26,41,23,23,28,39,49,46,49,37,41,45,42,44,38,42,44,43,35,35,38,43,38,48,37,40,35,31,40,31,40,37,32,33,30,29,34,16,19,29,24,26,25,24,19,25,28,20,20,14,16,17,21,23,15,18,14,17,14,22,15,25,24,20,23,27,18,17,10,15,14,18,18,29,23,22,12,20,12,23,14,20,19,12,10,19,9,13,13,17,6,14,6,16,5,19,7,9,2,5,5,9,5,7,0,4,0,1,0,4,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
宮前5丁目,2054,4008,1917,2091,9,9,9,13,12,14,12,13,13,14,17,13,10,27,19,14,17,12,21,23,16,17,20,26,21,22,15,25,10,22,18,22,21,16,6,13,22,13,12,27,18,20,18,14,25,18,35,29,37,30,32,33,36,25,26,37,22,34,27,40,32,26,24,23,26,30,17,16,32,29,26,29,20,18,30,22,25,25,25,30,30,39,34,22,27,22,21,33,35,37,32,39,30,27,26,34,27,35,29,35,29,36,34,30,24,41,35,36,43,51,35,39,40,30,43,31,38,33,25,25,23,29,25,28,22,22,23,12,13,16,25,14,16,22,16,21,22,17,19,18,16,18,19,17,14,16,20,13,16,22,14,16,13,16,12,10,18,14,8,11,8,15,10,15,7,15,7,18,7,10,13,16,7,13,6,10,6,8,3,11,4,12,4,8,1,6,4,6,4,5,0,7,0,3,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
