"市区町村コード","No","都道府県名","市区町村名","施設番号","業種","施設名称","施設所在地","施設方書","TEL1","許可日","許可番号","施設_種別_等","経度","緯度","分類"
"131148","0000000139","東京都","中野区","202","美容所","100年美容室","中野区中央1-37-4","","","平成10年6月1日","10中衛生環き第204号","一般","139.683968608598","35.6971273414108","環境衛生施設"
"131148","0000000140","東京都","中野区","206","美容所","ビープラスエアー","中野区新井1-37-2","昇和ビル2F","","平成10年9月22日","10中衛生環き第212号","一般","139.666815970942","35.7128018550709","環境衛生施設"
"131148","0000000141","東京都","中野区","207","美容所","3HEARTS（スリーハーツ）","中野区本町4-31-10","","","平成10年9月22日","10中衛生環き第213号","一般","139.669626435882","35.6954808282409","環境衛生施設"
"131148","0000000142","東京都","中野区","208","美容所","美容室　illumina","中野区大和町3-21-1","102","","平成10年10月12日","10中衛生環き第214号","一般","139.64725954098","35.7105616370198","環境衛生施設"
"131148","0000000143","東京都","中野区","209","美容所","フレンズ","中野区本町6-24-3","","","平成10年10月28日","10中衛生環き第217号","一般","139.663691804027","35.6954120298853","環境衛生施設"
"131148","0000000144","東京都","中野区","213","美容所","美容室Be－Ki（ビキ）","中野区弥生町3-7-4","","","平成10年12月18日","10中衛生環き第223号","一般","139.675475117571","35.6883953119985","環境衛生施設"
"131148","0000000145","東京都","中野区","214","美容所","Tipo（ティポ）","中野区東中野4-30-16","T’sビル1F","","平成10年12月25日","10中衛生環き第224号","一般","139.685762483947","35.7104256597044","環境衛生施設"
"131148","0000000146","東京都","中野区","216","美容所","美容室TOP","中野区弥生町3-13-7","ライオンズマンション中野東104","","平成11年2月5日","10中衛生環き第226号","一般","139.675024886739","35.6881129749878","環境衛生施設"
"131148","0000000147","東京都","中野区","217","美容所","Cuckoo","中野区大和町1-31-5","","","平成11年3月4日","10中衛生環き第299号","一般","139.651700090186","35.7096066623891","環境衛生施設"
"131148","0000000148","東京都","中野区","175","クリーニング所","ランドリー内藤","中野区弥生町4-7-1","","","平成10年6月23日","10中衛生環き第302号","一般","139.673509376579","35.6895978146936","環境衛生施設"
"131148","0000000149","東京都","中野区","176","クリーニング所","光栄舎","中野区新井1-18-4","","","平成10年6月30日","10中衛生環き第304号","一般","139.669303073247","35.7115313949741","環境衛生施設"
"131148","0000000150","東京都","中野区","178","クリーニング所","長崎クリーニング","中野区弥生町3-2-4","","","平成10年7月28日","10中衛生環き第305号","一般","139.675941564343","35.6882970076206","環境衛生施設"
"131148","0000000151","東京都","中野区","179","クリーニング所","ヴァンテアン","中野区弥生町2-14-3","","","平成10年10月1日","10中衛生環き第306号","一般","139.675406354667","35.6916237998999","環境衛生施設"
"131148","0000000152","東京都","中野区","183","クリーニング所","ロッキークリーニング","中野区本町2-3-6","","","平成11年2月23日","10中衛生環き第314号","取次所","139.68119009277","35.6927552322104","環境衛生施設"
"131148","0000000153","東京都","中野区","182","クリーニング所","クリ－ニングのほしの","中野区中野3-20-3","","","平成11年2月22日","10中衛生環き第315号","一般","139.662074194128","35.7031582474733","環境衛生施設"
"131148","0000000154","東京都","中野区","185","クリーニング所","大成舎","中野区中野6-3-10","","","平成11年3月4日","10中衛生環き第319号","一般","139.677859239921","35.7082126393175","環境衛生施設"
"131148","0000000155","東京都","中野区","181","クリーニング所","クリーニング　Jun","中野区大和町2-44-8","","","平成11年3月4日","10中衛生環き第320号","取次所","139.648745295616","35.713990285673","環境衛生施設"
"131148","0000000156","東京都","中野区","188","クリーニング所","ドライクリーニングJUN","中野区本町6-44-11","","","平成11年3月25日","10中衛生環き第324号","取次所","139.661134438841","35.6964064071533","環境衛生施設"
"131148","0000000157","東京都","中野区","189","クリーニング所","丸井商会","中野区上高田5-45-8","","","平成11年3月30日","10中衛生環き第326号","一般","139.672574909932","35.7170947820649","環境衛生施設"
"131148","0000000158","東京都","中野区","139","理容所","hair　hombre（ヘア　オンブレ）","中野区中央1-38-1","","","平成11年4月22日","11中衛生環き第101号","一般","139.683343231154","35.69769512169","環境衛生施設"
"131148","0000000159","東京都","中野区","138","理容所","ヘアーサロン　タカ","中野区白鷺3-4-1","アクロスシティ中野坂上","","平成11年5月10日","11中衛生環き第102号","一般","139.633703797695","35.7221701640472","環境衛生施設"
"131148","0000000160","東京都","中野区","65","美容所","エスティ　ローザ","中野区南台2-3-3","","","昭和54年9月25日","54中保衛環き第52号","一般","139.671754061573","35.6822699840466","環境衛生施設"
"131148","0000000161","東京都","中野区","142","理容所","HAIR’S　CLUB　オアシス","中野区弥生町2-7-9","","","平成11年7月8日","11中衛生環き第108号","一般","139.676180806197","35.6925196642667","環境衛生施設"
"131148","0000000162","東京都","中野区","119","理容所","カットハウス　玄志郎’65","中野区中野5-37-9","","","平成8年8月8日","8中保衛環き第105号","一般","139.667374196791","35.7074053081547","環境衛生施設"
"131148","0000000163","東京都","中野区","145","理容所","CUT　SALON　健","中野区南台3-45-5","1階","","平成12年4月6日","11中衛生環き第113号","一般","139.66357557138","35.6842591111491","環境衛生施設"
"131148","0000000164","東京都","中野区","225","美容所","美容室エスパス","中野区中央1-38-1","","","平成11年5月19日","11中衛生環き第205号","一般","139.683343231154","35.69769512169","環境衛生施設"
"131148","0000000165","東京都","中野区","229","美容所","ヘアーズナッソー","中野区野方5-31-13","アクロスシティ1F","","平成11年7月2日","11中衛生環き第208号","一般","139.652416955412","35.7195799158554","環境衛生施設"
"131148","0000000166","東京都","中野区","228","美容所","美容室PASTIME　PURE","中野区新井2-7-13","新栄ビル3F","","平成11年7月9日","11中衛生環き第209号","一般","139.665439059035","35.7119240670514","環境衛生施設"
"131148","0000000167","東京都","中野区","236","美容所","ヘア&エステ　キャロット","中野区上高田3-19-11","","","平成11年11月30日","11中衛生環き第221号","一般","139.672533132725","35.7156028545973","環境衛生施設"
"131148","0000000168","東京都","中野区","87","美容所","ビューティ・ヒロ","中野区白鷺1-12-6","スドウビル2階","","平成11年12月9日","11中衛生環き第223号","一般","139.638388022009","35.7179376601646","環境衛生施設"
"131148","0000000169","東京都","中野区","215","美容所","太郎と花子の美容室","中野区新井1-5-4","","","平成11年1月22日","10中衛生環き第225号","一般","139.667038409418","35.7105255425646","環境衛生施設"
"131148","0000000170","東京都","中野区","238","美容所","Acty｛アクティ｝","中野区中野1-44-6","","","平成12年3月31日","11中衛生環き第228号","一般","139.67409756188","35.7044693144367","環境衛生施設"
"131148","0000000171","東京都","中野区","197","クリーニング所","有限会社ドライクリーニング共立","中野区中央1-1-8","","","平成12年1月6日","11中衛生環き第312号","取次所","139.686746598855","35.6974061468549","環境衛生施設"
"131148","0000000172","東京都","中野区","365","クリーニング所","クリーニング　LA・VIC","中野区本町4-6-16","","","平成12年3月1日","11中衛生環き第315号","取次所","139.672859813161","35.6972958245926","環境衛生施設"
"131148","0000000173","東京都","中野区","198","クリーニング所","クリーニングロッキー","中野区中央2-47-2","グリーンハイム101","","平成12年2月29日","11中衛生環き第316号","一般","139.677731355537","35.6977709093441","環境衛生施設"
"131148","0000000174","東京都","中野区","146","理容所","ホープ理容","中野区東中野4-2-1","","","平成12年4月10日","12中衛生環き第101号","一般","139.685670159622","35.7065346694765","環境衛生施設"
"131148","0000000175","東京都","中野区","147","理容所","Pierrot　＜ピエロ＞","中野区東中野1-25-5","帆苅ビル2階","","平成12年5月12日","12中衛生環き第102号","一般","139.685468061141","35.7040540121993","環境衛生施設"
"131148","0000000176","東京都","中野区","151","理容所","ヘアーサロン　ササカワ","中野区弥生町2-19-9","アーバンビラ東中野1階","","平成13年1月16日","12中衛生環き第107号","一般","139.674547482962","35.6909641450118","環境衛生施設"
"131148","0000000177","東京都","中野区","152","理容所","カット1ワン","中野区松が丘1-1-19","","","平成13年4月6日","12中衛生環き第108号","一般","139.671569052057","35.7163033142544","環境衛生施設"
