地域階層,地域コード,地域名,産業分類階層,大分類,分類名,資本金階級／総数／企業数（企業）,資本金階級／総数／企業従業者数（人）,資本金階級／300万円未満／企業数（企業）,資本金階級／300万円未満／企業従業者数（人）,資本金階級／300万～500万円未満／企業数（企業）,資本金階級／300万～500万円未満／企業従業者数（人）,資本金階級／500万～1000万円未満／企業数（企業）,資本金階級／500万～1000万円未満／企業従業者数（人）,資本金階級／1000万～3000万円未満／企業数（企業）,資本金階級／1000万～3000万円未満／企業従業者数（人）,資本金階級／3000万～5000万円未満／企業数（企業）,資本金階級／3000万～5000万円未満／企業従業者数（人）,資本金階級／5000万～１億円未満／企業数（企業）,資本金階級／5000万～１億円未満／企業従業者数（人）,資本金階級／１億～３億円未満／企業数（企業）,資本金階級／１億～３億円未満／企業従業者数（人）,資本金階級／３億～10億円未満／企業数（企業）,資本金階級／３億～10億円未満／企業従業者数（人）,資本金階級／10億～50億円未満／企業数（企業）,資本金階級／10億～50億円未満／企業従業者数（人）,資本金階級／50億円以上／企業数（企業）,資本金階級／50億円以上／企業従業者数（人）
4,13208,調布市,0,C-R,非農林漁業（Ｃ～Ｒ）,2554,67615,167,989,981,5444,246,1992,836,13698,88,2865,43,3324,22,6970,9,6947,4,16293,5,7187
4,13208,調布市,1,C,鉱業，採石業，砂利採取業,1,10,-,-,-,-,-,-,1,10,-,-,-,-,-,-,-,-,-,-,-,-
4,13208,調布市,1,D,建設業,429,3227,21,146,167,757,39,227,166,1414,15,314,4,218,1,22,-,-,-,-,1,3
4,13208,調布市,1,E,製造業,225,10747,4,16,50,271,14,79,119,1883,11,238,5,1529,7,858,4,2615,1,472,1,2739
4,13208,調布市,1,F,電気・ガス・熱供給・水道業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13208,調布市,1,G,情報通信業,131,2072,19,46,52,188,9,37,38,459,2,37,2,263,5,750,-,-,-,-,-,-
4,13208,調布市,1,H,運輸業，郵便業,67,3735,1,1,15,138,7,88,30,875,6,571,2,42,-,-,1,1364,1,610,-,-
4,13208,調布市,1,I,卸売業，小売業,563,24843,23,258,224,1493,70,465,179,3007,16,590,14,489,1,7,2,2920,1,15210,-,-
4,13208,調布市,1,J,金融業，保険業,18,4477,5,17,8,44,1,2,2,9,-,-,-,-,-,-,-,-,-,-,1,4383
4,13208,調布市,1,K,不動産業，物品賃貸業,416,1826,21,54,198,559,35,93,127,653,12,118,8,238,1,39,-,-,1,1,-,-
4,13208,調布市,1,L,学術研究，専門・技術サービス業,170,1029,24,55,61,172,16,68,54,489,5,148,2,14,-,-,-,-,-,-,1,43
4,13208,調布市,1,M,宿泊業，飲食サービス業,168,2968,11,105,72,673,21,312,28,1077,4,123,1,194,-,-,-,-,-,-,-,-
4,13208,調布市,1,N,生活関連サービス業，娯楽業,128,2217,8,104,46,283,14,131,31,864,7,269,2,316,-,-,1,43,-,-,1,19
4,13208,調布市,1,O,教育，学習支援業,51,656,10,36,18,158,3,30,10,263,1,5,1,3,1,101,1,5,-,-,-,-
4,13208,調布市,1,P,医療，福祉,62,1062,11,67,26,318,5,30,8,345,3,200,-,-,-,-,-,-,-,-,-,-
4,13208,調布市,1,Q,複合サービス事業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13208,調布市,1,R,サービス業（他に分類されないもの）,125,8746,9,84,44,390,12,430,43,2350,6,252,2,18,6,5193,-,-,-,-,-,-
4,13209,町田市,0,A-R,全産業（Ｓ公務を除く）,4429,53084,307,2134,1901,11346,458,4224,1273,17739,132,5870,60,3514,28,2728,9,1245,4,1338,1,53
4,13209,町田市,0,A-B,農林漁業（Ａ～Ｂ）,23,160,2,7,12,68,5,51,3,29,-,-,-,-,-,-,-,-,-,-,-,-
4,13209,町田市,1,A,農業，林業,23,160,2,7,12,68,5,51,3,29,-,-,-,-,-,-,-,-,-,-,-,-
4,13209,町田市,1,B,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13209,町田市,0,C-R,非農林漁業（Ｃ～Ｒ）,4406,52924,305,2127,1889,11278,453,4173,1270,17710,132,5870,60,3514,28,2728,9,1245,4,1338,1,53
4,13209,町田市,1,C,鉱業，採石業，砂利採取業,1,4,-,-,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13209,町田市,1,D,建設業,836,6124,39,190,395,1760,89,450,238,1952,34,1068,11,304,2,18,-,-,-,-,-,-
4,13209,町田市,1,E,製造業,366,8543,14,67,117,827,31,312,138,1838,26,1299,14,762,8,1494,2,474,3,1272,-,-
4,13209,町田市,1,F,電気・ガス・熱供給・水道業,1,110,-,-,-,-,-,-,-,-,1,110,-,-,-,-,-,-,-,-,-,-
4,13209,町田市,1,G,情報通信業,180,1716,25,72,65,211,17,139,55,858,2,56,1,117,1,177,-,-,-,-,-,-
4,13209,町田市,1,H,運輸業，郵便業,52,1486,1,3,14,78,8,196,22,866,3,295,-,-,-,-,1,2,-,-,-,-
4,13209,町田市,1,I,卸売業，小売業,1032,12949,53,652,450,2849,120,1091,290,3994,29,1053,10,1480,9,881,3,302,-,-,-,-
4,13209,町田市,1,J,金融業，保険業,66,272,8,61,35,106,8,26,10,57,3,16,-,-,1,4,-,-,-,-,-,-
4,13209,町田市,1,K,不動産業，物品賃貸業,605,3159,40,88,255,796,60,191,204,1515,18,278,13,106,4,50,1,1,1,66,-,-
4,13209,町田市,1,L,学術研究，専門・技術サービス業,319,1797,32,93,138,475,26,262,104,672,4,105,3,61,-,-,1,16,-,-,1,53
4,13209,町田市,1,M,宿泊業，飲食サービス業,271,4348,26,324,108,1077,35,436,53,1574,5,275,2,32,-,-,-,-,-,-,-,-
4,13209,町田市,1,N,生活関連サービス業，娯楽業,248,3378,19,256,114,1122,23,223,46,1043,2,244,3,66,2,12,-,-,-,-,-,-
4,13209,町田市,1,O,教育，学習支援業,83,1626,10,132,37,454,10,376,17,479,1,25,1,100,-,-,-,-,-,-,-,-
4,13209,町田市,1,P,医療，福祉,122,3609,20,126,53,943,13,341,21,658,1,830,-,-,1,92,1,450,-,-,-,-
4,13209,町田市,1,Q,複合サービス事業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13209,町田市,1,R,サービス業（他に分類されないもの）,224,3803,18,63,107,576,13,130,72,2204,3,216,2,486,-,-,-,-,-,-,-,-
4,13210,小金井市,0,A-R,全産業（Ｓ公務を除く）,1057,11839,94,585,423,2098,111,897,330,3815,20,1132,13,1444,4,363,3,619,-,-,-,-
4,13210,小金井市,0,A-B,農林漁業（Ａ～Ｂ）,2,20,-,-,-,-,-,-,2,20,-,-,-,-,-,-,-,-,-,-,-,-
4,13210,小金井市,1,A,農業，林業,2,20,-,-,-,-,-,-,2,20,-,-,-,-,-,-,-,-,-,-,-,-
4,13210,小金井市,1,B,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13210,小金井市,0,C-R,非農林漁業（Ｃ～Ｒ）,1055,11819,94,585,423,2098,111,897,328,3795,20,1132,13,1444,4,363,3,619,-,-,-,-
4,13210,小金井市,1,C,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13210,小金井市,1,D,建設業,143,1006,7,28,46,239,13,71,58,473,6,63,3,71,2,10,-,-,-,-,-,-
4,13210,小金井市,1,E,製造業,61,2026,8,66,19,82,3,4,21,290,3,35,3,801,1,161,2,586,-,-,-,-
4,13210,小金井市,1,F,電気・ガス・熱供給・水道業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13210,小金井市,1,G,情報通信業,39,431,6,10,14,72,3,5,14,329,-,-,1,1,-,-,-,-,-,-,-,-
4,13210,小金井市,1,H,運輸業，郵便業,10,553,-,-,2,6,1,26,6,505,-,-,1,16,-,-,-,-,-,-,-,-
4,13210,小金井市,1,I,卸売業，小売業,271,2443,21,166,117,660,32,305,80,796,6,79,1,4,1,192,-,-,-,-,-,-
4,13210,小金井市,1,J,金融業，保険業,12,43,1,1,4,9,-,-,7,33,-,-,-,-,-,-,-,-,-,-,-,-
4,13210,小金井市,1,K,不動産業，物品賃貸業,195,672,13,31,92,280,13,51,65,234,3,5,2,9,-,-,1,33,-,-,-,-
4,13210,小金井市,1,L,学術研究，専門・技術サービス業,85,369,13,30,31,107,10,52,27,142,-,-,1,6,-,-,-,-,-,-,-,-
4,13210,小金井市,1,M,宿泊業，飲食サービス業,85,1066,12,176,34,283,12,126,16,187,-,-,-,-,-,-,-,-,-,-,-,-
4,13210,小金井市,1,N,生活関連サービス業，娯楽業,65,1057,4,12,34,181,9,82,11,142,-,-,1,536,-,-,-,-,-,-,-,-
4,13210,小金井市,1,O,教育，学習支援業,29,388,4,23,8,46,4,45,7,144,1,77,-,-,-,-,-,-,-,-,-,-
4,13210,小金井市,1,P,医療，福祉,33,585,5,42,13,98,6,64,6,342,-,-,-,-,-,-,-,-,-,-,-,-
4,13210,小金井市,1,Q,複合サービス事業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13210,小金井市,1,R,サービス業（他に分類されないもの）,27,1180,-,-,9,35,5,66,10,178,1,873,-,-,-,-,-,-,-,-,-,-
4,13211,小平市,0,A-R,全産業（Ｓ公務を除く）,1695,33384,127,883,742,5045,179,1489,480,6745,41,1376,34,1448,9,2145,3,3250,3,1988,2,7328
4,13211,小平市,0,A-B,農林漁業（Ａ～Ｂ）,9,86,-,-,6,30,1,24,2,32,-,-,-,-,-,-,-,-,-,-,-,-
4,13211,小平市,1,A,農業，林業,9,86,-,-,6,30,1,24,2,32,-,-,-,-,-,-,-,-,-,-,-,-
4,13211,小平市,1,B,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13211,小平市,0,C-R,非農林漁業（Ｃ～Ｒ）,1686,33298,127,883,736,5015,178,1465,478,6713,41,1376,34,1448,9,2145,3,3250,3,1988,2,7328
4,13211,小平市,1,C,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13211,小平市,1,D,建設業,359,2813,15,55,148,693,36,200,124,1147,10,270,14,390,1,6,-,-,-,-,-,-
4,13211,小平市,1,E,製造業,160,11660,6,24,61,291,15,144,57,1102,7,172,5,198,1,1061,-,-,1,1535,1,7050
4,13211,小平市,1,F,電気・ガス・熱供給・水道業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13211,小平市,1,G,情報通信業,46,495,6,24,19,48,1,2,17,75,-,-,-,-,2,243,-,-,-,-,-,-
4,13211,小平市,1,H,運輸業，郵便業,25,1522,1,7,2,55,3,55,10,558,3,11,2,169,1,454,-,-,-,-,-,-
4,13211,小平市,1,I,卸売業，小売業,417,5813,35,292,188,2101,43,335,113,1356,13,423,6,401,1,4,-,-,1,348,-,-
4,13211,小平市,1,J,金融業，保険業,26,114,1,1,13,44,1,3,11,66,-,-,-,-,-,-,-,-,-,-,-,-
4,13211,小平市,1,K,不動産業，物品賃貸業,214,754,14,34,102,268,23,63,62,287,4,70,1,1,1,3,1,6,-,-,-,-
4,13211,小平市,1,L,学術研究，専門・技術サービス業,122,3355,13,24,66,269,9,39,27,303,-,-,1,4,-,-,1,2430,-,-,1,278
4,13211,小平市,1,M,宿泊業，飲食サービス業,92,1377,5,28,34,389,26,421,12,286,1,19,1,57,1,1,-,-,-,-,-,-
4,13211,小平市,1,N,生活関連サービス業，娯楽業,70,1087,8,56,32,187,8,50,16,552,2,11,1,96,-,-,-,-,1,105,-,-
4,13211,小平市,1,O,教育，学習支援業,29,831,6,33,12,103,1,20,6,100,-,-,1,86,1,373,-,-,-,-,-,-
4,13211,小平市,1,P,医療，福祉,43,805,9,152,17,236,5,92,5,183,-,-,-,-,-,-,-,-,-,-,-,-
4,13211,小平市,1,Q,複合サービス事業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13211,小平市,1,R,サービス業（他に分類されないもの）,83,2672,8,153,42,331,7,41,18,698,1,400,2,46,-,-,1,814,-,-,-,-
4,13212,日野市,0,A-R,全産業（Ｓ公務を除く）,1486,35702,124,817,660,3679,166,1232,409,6162,43,1447,25,3092,7,853,1,154,4,862,2,16741
4,13212,日野市,0,A-B,農林漁業（Ａ～Ｂ）,5,15,-,-,3,6,1,5,1,4,-,-,-,-,-,-,-,-,-,-,-,-
4,13212,日野市,1,A,農業，林業,5,15,-,-,3,6,1,5,1,4,-,-,-,-,-,-,-,-,-,-,-,-
4,13212,日野市,1,B,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13212,日野市,0,C-R,非農林漁業（Ｃ～Ｒ）,1481,35687,124,817,657,3673,165,1227,408,6158,43,1447,25,3092,7,853,1,154,4,862,2,16741
4,13212,日野市,1,C,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13212,日野市,1,D,建設業,259,2122,12,40,112,510,35,204,79,717,10,130,8,434,1,70,-,-,-,-,-,-
4,13212,日野市,1,E,製造業,137,20112,2,4,44,265,16,71,55,754,8,488,3,301,3,486,1,154,2,840,2,16741
4,13212,日野市,1,F,電気・ガス・熱供給・水道業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13212,日野市,1,G,情報通信業,65,534,9,17,29,105,4,20,16,101,3,210,2,60,-,-,-,-,1,20,-,-
4,13212,日野市,1,H,運輸業，郵便業,21,1056,-,-,6,17,3,19,9,782,-,-,2,225,-,-,-,-,-,-,-,-
4,13212,日野市,1,I,卸売業，小売業,343,4056,30,419,152,1214,46,262,90,1227,9,323,4,437,1,89,-,-,-,-,-,-
4,13212,日野市,1,J,金融業，保険業,26,71,5,19,16,40,-,-,4,11,-,-,-,-,-,-,-,-,-,-,-,-
4,13212,日野市,1,K,不動産業，物品賃貸業,184,663,16,43,92,283,12,34,60,258,2,7,-,-,1,36,-,-,1,2,-,-
4,13212,日野市,1,L,学術研究，専門・技術サービス業,126,1717,12,17,63,165,15,91,27,280,2,42,4,1108,-,-,-,-,-,-,-,-
4,13212,日野市,1,M,宿泊業，飲食サービス業,92,1583,9,45,46,420,10,84,12,649,2,25,-,-,-,-,-,-,-,-,-,-
4,13212,日野市,1,N,生活関連サービス業，娯楽業,68,725,7,20,32,171,6,51,18,427,-,-,1,5,-,-,-,-,-,-,-,-
4,13212,日野市,1,O,教育，学習支援業,29,575,2,12,10,100,4,168,9,146,2,123,-,-,-,-,-,-,-,-,-,-
4,13212,日野市,1,P,医療，福祉,48,752,10,112,16,170,9,89,9,323,2,37,-,-,-,-,-,-,-,-,-,-
4,13212,日野市,1,Q,複合サービス事業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13212,日野市,1,R,サービス業（他に分類されないもの）,83,1721,10,69,39,213,5,134,20,483,3,62,1,522,1,172,-,-,-,-,-,-
4,13213,東村山市,0,A-R,全産業（Ｓ公務を除く）,1361,15837,81,549,565,3758,179,1104,395,6821,35,1022,21,1252,1,48,1,76,-,-,-,-
4,13213,東村山市,0,A-B,農林漁業（Ａ～Ｂ）,7,33,1,4,6,29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13213,東村山市,1,A,農業，林業,7,33,1,4,6,29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13213,東村山市,1,B,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13213,東村山市,0,C-R,非農林漁業（Ｃ～Ｒ）,1354,15804,80,545,559,3729,179,1104,395,6821,35,1022,21,1252,1,48,1,76,-,-,-,-
4,13213,東村山市,1,C,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13213,東村山市,1,D,建設業,300,1776,15,48,141,727,46,193,72,524,12,161,2,22,-,-,-,-,-,-,-,-
4,13213,東村山市,1,E,製造業,162,2527,5,69,53,266,21,192,62,1293,5,126,10,438,-,-,1,76,-,-,-,-
4,13213,東村山市,1,F,電気・ガス・熱供給・水道業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13213,東村山市,1,G,情報通信業,22,293,5,10,8,11,1,2,6,33,-,-,1,199,-,-,-,-,-,-,-,-
4,13213,東村山市,1,H,運輸業，郵便業,32,1023,-,-,11,175,4,45,15,699,2,104,-,-,-,-,-,-,-,-,-,-
4,13213,東村山市,1,I,卸売業，小売業,312,3557,17,163,124,1006,39,248,109,1564,5,218,2,153,-,-,-,-,-,-,-,-
4,13213,東村山市,1,J,金融業，保険業,13,36,-,-,10,32,1,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-
4,13213,東村山市,1,K,不動産業，物品賃貸業,170,714,10,20,71,198,20,80,55,246,6,20,2,59,1,48,-,-,-,-,-,-
4,13213,東村山市,1,L,学術研究，専門・技術サービス業,75,407,7,17,35,146,7,33,21,90,2,103,-,-,-,-,-,-,-,-,-,-
4,13213,東村山市,1,M,宿泊業，飲食サービス業,90,2318,3,55,46,631,12,70,11,1156,1,63,-,-,-,-,-,-,-,-,-,-
4,13213,東村山市,1,N,生活関連サービス業，娯楽業,68,1176,7,78,18,98,15,80,14,475,-,-,2,314,-,-,-,-,-,-,-,-
4,13213,東村山市,1,O,教育，学習支援業,14,441,3,14,3,27,1,7,5,289,1,96,-,-,-,-,-,-,-,-,-,-
4,13213,東村山市,1,P,医療，福祉,46,827,6,61,16,232,9,143,7,224,-,-,1,56,-,-,-,-,-,-,-,-
4,13213,東村山市,1,Q,複合サービス事業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13213,東村山市,1,R,サービス業（他に分類されないもの）,50,709,2,10,23,180,3,10,17,226,1,131,1,11,-,-,-,-,-,-,-,-
4,13214,国分寺市,0,A-R,全産業（Ｓ公務を除く）,1249,14018,101,544,498,2962,143,853,350,5777,31,977,22,790,1,23,1,124,1,580,1,1
4,13214,国分寺市,0,A-B,農林漁業（Ａ～Ｂ）,6,26,-,-,3,14,1,4,1,3,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,1,A,農業，林業,6,26,-,-,3,14,1,4,1,3,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,1,B,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,0,C-R,非農林漁業（Ｃ～Ｒ）,1243,13992,101,544,495,2948,142,849,349,5774,31,977,22,790,1,23,1,124,1,580,1,1
4,13214,国分寺市,1,C,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,1,D,建設業,190,1330,10,36,74,361,21,98,65,531,6,101,7,151,-,-,-,-,-,-,-,-
4,13214,国分寺市,1,E,製造業,79,2149,2,4,21,84,6,48,40,1098,4,85,4,206,-,-,-,-,1,580,-,-
4,13214,国分寺市,1,F,電気・ガス・熱供給・水道業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,1,G,情報通信業,72,643,10,88,29,128,7,33,15,197,4,87,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,1,H,運輸業，郵便業,13,711,1,7,4,18,-,-,3,91,2,437,1,17,-,-,1,124,-,-,-,-
4,13214,国分寺市,1,I,卸売業，小売業,282,2293,21,148,127,785,31,180,75,720,5,89,3,70,-,-,-,-,-,-,-,-
4,13214,国分寺市,1,J,金融業，保険業,13,46,1,5,8,26,1,3,2,9,1,3,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,1,K,不動産業，物品賃貸業,223,875,17,37,92,293,28,99,63,282,7,38,3,64,1,23,-,-,-,-,-,-
4,13214,国分寺市,1,L,学術研究，専門・技術サービス業,89,658,10,33,32,83,14,67,26,263,2,137,1,41,-,-,-,-,-,-,1,1
4,13214,国分寺市,1,M,宿泊業，飲食サービス業,107,1554,8,67,41,467,12,132,17,337,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,1,N,生活関連サービス業，娯楽業,57,1030,7,36,22,300,6,14,13,455,-,-,1,102,-,-,-,-,-,-,-,-
4,13214,国分寺市,1,O,教育，学習支援業,24,854,2,7,9,143,2,59,6,491,-,-,1,127,-,-,-,-,-,-,-,-
4,13214,国分寺市,1,P,医療，福祉,35,259,8,65,15,99,5,50,2,18,-,-,1,12,-,-,-,-,-,-,-,-
4,13214,国分寺市,1,Q,複合サービス事業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,1,R,サービス業（他に分類されないもの）,59,1590,4,11,21,161,9,66,22,1282,-,-,-,-,-,-,-,-,-,-,-,-
4,13215,国立市,0,A-R,全産業（Ｓ公務を除く）,928,11695,91,500,366,2513,97,681,287,4000,22,732,21,1117,6,1181,2,490,-,-,-,-
4,13215,国立市,0,A-B,農林漁業（Ａ～Ｂ）,1,3,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13215,国立市,1,A,農業，林業,1,3,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13215,国立市,1,B,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13215,国立市,0,C-R,非農林漁業（Ｃ～Ｒ）,927,11692,90,497,366,2513,97,681,287,4000,22,732,21,1117,6,1181,2,490,-,-,-,-
4,13215,国立市,1,C,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13215,国立市,1,D,建設業,133,1008,10,33,42,269,17,91,55,479,4,57,-,-,1,18,-,-,-,-,-,-
4,13215,国立市,1,E,製造業,48,594,2,9,17,55,5,122,17,214,2,40,5,154,-,-,-,-,-,-,-,-
4,13215,国立市,1,F,電気・ガス・熱供給・水道業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13215,国立市,1,G,情報通信業,51,590,11,23,13,55,4,13,15,134,3,107,2,242,-,-,-,-,-,-,-,-
4,13215,国立市,1,H,運輸業，郵便業,15,855,-,-,6,133,-,-,5,329,1,46,1,51,1,82,1,214,-,-,-,-
4,13215,国立市,1,I,卸売業，小売業,217,3888,15,97,93,754,23,186,66,759,7,210,6,492,1,1062,1,276,-,-,-,-
4,13215,国立市,1,J,金融業，保険業,5,13,-,-,2,10,-,-,2,3,-,-,-,-,1,-,-,-,-,-,-,-
4,13215,国立市,1,K,不動産業，物品賃貸業,162,575,13,30,71,194,23,76,47,223,2,30,3,19,1,1,-,-,-,-,-,-
4,13215,国立市,1,L,学術研究，専門・技術サービス業,77,660,10,40,29,108,5,30,28,220,3,242,-,-,1,18,-,-,-,-,-,-
4,13215,国立市,1,M,宿泊業，飲食サービス業,69,1399,11,110,25,432,7,61,15,569,-,-,1,25,-,-,-,-,-,-,-,-
4,13215,国立市,1,N,生活関連サービス業，娯楽業,54,703,8,51,24,121,8,55,9,414,-,-,1,31,-,-,-,-,-,-,-,-
4,13215,国立市,1,O,教育，学習支援業,26,215,5,27,12,118,1,2,6,47,-,-,-,-,-,-,-,-,-,-,-,-
4,13215,国立市,1,P,医療，福祉,19,261,4,53,10,110,2,21,1,58,-,-,-,-,-,-,-,-,-,-,-,-
4,13215,国立市,1,Q,複合サービス事業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13215,国立市,1,R,サービス業（他に分類されないもの）,51,931,1,24,22,154,2,24,21,551,-,-,2,103,-,-,-,-,-,-,-,-
4,13218,福生市,0,A-R,全産業（Ｓ公務を除く）,692,11320,45,182,278,1703,92,647,207,2770,17,590,18,2755,6,2240,3,238,-,-,-,-
4,13218,福生市,0,A-B,農林漁業（Ａ～Ｂ）,3,22,-,-,2,10,-,-,1,12,-,-,-,-,-,-,-,-,-,-,-,-
4,13218,福生市,1,A,農業，林業,3,22,-,-,2,10,-,-,1,12,-,-,-,-,-,-,-,-,-,-,-,-
4,13218,福生市,1,B,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13218,福生市,0,C-R,非農林漁業（Ｃ～Ｒ）,689,11298,45,182,276,1693,92,647,206,2758,17,590,18,2755,6,2240,3,238,-,-,-,-
4,13218,福生市,1,C,鉱業，採石業，砂利採取業,1,10,-,-,1,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13218,福生市,1,D,建設業,117,754,7,30,49,223,16,70,38,368,1,9,2,37,1,10,-,-,-,-,-,-
4,13218,福生市,1,E,製造業,78,2696,2,3,29,192,6,30,26,221,6,501,5,1486,1,32,1,197,-,-,-,-
4,13218,福生市,1,F,電気・ガス・熱供給・水道業,1,102,-,-,-,-,-,-,-,-,-,-,1,102,-,-,-,-,-,-,-,-
4,13218,福生市,1,G,情報通信業,8,50,1,-,4,13,-,-,2,31,-,-,-,-,-,-,-,-,-,-,-,-
4,13218,福生市,1,H,運輸業，郵便業,12,248,1,1,3,9,4,65,4,173,-,-,-,-,-,-,-,-,-,-,-,-
4,13218,福生市,1,I,卸売業，小売業,195,2978,14,37,66,364,34,230,63,585,4,48,3,709,2,901,1,36,-,-,-,-
4,13218,福生市,1,J,金融業，保険業,9,37,-,-,3,8,-,-,5,20,1,9,-,-,-,-,-,-,-,-,-,-
4,13218,福生市,1,K,不動産業，物品賃貸業,100,782,4,12,51,131,11,44,23,143,2,4,6,245,1,197,1,5,-,-,-,-
4,13218,福生市,1,L,学術研究，専門・技術サービス業,39,187,1,3,21,102,5,28,12,54,-,-,-,-,-,-,-,-,-,-,-,-
4,13218,福生市,1,M,宿泊業，飲食サービス業,39,1935,7,61,7,131,5,35,12,554,-,-,-,-,1,1100,-,-,-,-,-,-
4,13218,福生市,1,N,生活関連サービス業，娯楽業,27,235,1,7,15,119,3,27,6,65,1,9,-,-,-,-,-,-,-,-,-,-
4,13218,福生市,1,O,教育，学習支援業,10,157,-,-,3,5,1,2,6,150,-,-,-,-,-,-,-,-,-,-,-,-
4,13218,福生市,1,P,医療，福祉,24,379,4,14,12,238,2,29,2,79,1,2,-,-,-,-,-,-,-,-,-,-
4,13218,福生市,1,Q,複合サービス事業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13218,福生市,1,R,サービス業（他に分類されないもの）,29,748,3,14,12,148,5,87,7,315,1,8,1,176,-,-,-,-,-,-,-,-
4,13219,狛江市,0,A-R,全産業（Ｓ公務を除く）,821,7821,74,452,352,1748,76,423,265,3865,17,413,11,344,2,333,-,-,-,-,-,-
4,13219,狛江市,0,A-B,農林漁業（Ａ～Ｂ）,5,17,2,5,1,4,1,3,1,5,-,-,-,-,-,-,-,-,-,-,-,-
4,13219,狛江市,1,A,農業，林業,5,17,2,5,1,4,1,3,1,5,-,-,-,-,-,-,-,-,-,-,-,-
4,13219,狛江市,1,B,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13219,狛江市,0,C-R,非農林漁業（Ｃ～Ｒ）,816,7804,72,447,351,1744,75,420,264,3860,17,413,11,344,2,333,-,-,-,-,-,-
4,13219,狛江市,1,C,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
