"道路種別名","指定道路図","住所","指定道路2","指定道路3","指定道路4","経度","緯度","分類"
"法第42条第1項第1号道路(区道）","","","","","","139.656226088988","35.720416695375","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.656507247934","35.7213518250065","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.656000346318","35.7193138200725","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.655998743776","35.7196249295227","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.656053126879","35.7201501024885","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.656430409135","35.7200005105119","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.660783934631","35.7203257433771","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.660998589894","35.7208494478435","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.661786723622","35.7201534677466","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.661453857586","35.7191580717948","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.660946371041","35.7195177140696","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.66396737224","35.7188238416784","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.663865757441","35.7186816717364","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.661117327928","35.7172771039929","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.657900070613","35.7154741742203","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.661074146734","35.7171188752989","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.655805879555","35.7183137866183","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.66420839781","35.713404389366","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.657835675926","35.7183456667269","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.658622768865","35.7182297103297","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.656327649599","35.7147844885962","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.659516457236","35.7129484247134","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.659252338283","35.7125022210234","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.658941384827","35.7133624539661","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.6591889024","35.7132152937324","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.662349902474","35.7125716601623","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.663690155003","35.7118944207773","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.660955528054","35.7121943763753","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.663518874448","35.7111976991961","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.663729922707","35.7122526952457","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.663780314876","35.7133791640299","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.664072874502","35.710902143275","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.664242181972","35.7118458479558","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.658827043959","35.705588291466","法第42条第1項第1号道路(区道）"
"法第42条第1項第4号道路","","","","","","139.661031608004","35.7060873376029","法第42条第1項第4号道路"
"法第42条第1項第1号道路(区道）","","","","","","139.659523121696","35.7054736254892","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.661805052633","35.7054686969815","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.662757908466","35.7010435306649","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.662113868521","35.70064227756","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.663483935791","35.7005904135829","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.663093358993","35.6981948034312","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.66240822163","35.6997882169956","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.663654752803","35.6996202118132","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.661391792734","35.6953902493939","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.661257362784","35.6962303042154","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.661934980046","35.683485815576","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.661473951419","35.6835229875525","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.65964577673","35.6826848465459","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.661654725605","35.6811593536875","法第42条第2項道路"
"法第42条第2項道路","800","南台5-29･30","","","","139.659971011851","35.6820647134633","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.661808992711","35.6826613222427","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.660380153123","35.6806656986973","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.661447766682","35.6816999987751","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.660720304989","35.6809865551179","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.661339946157","35.6818754479431","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.661840995838","35.6815693612431","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.661341540412","35.6826554243456","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.663906845479","35.6824194316497","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.665021726111","35.6847193980799","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.663731501737","35.6796387823707","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.663597702921","35.6812787980314","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.669635813345","35.7220017137297","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.669587640033","35.7205466237936","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.669191786708","35.7198425674836","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.668903110925","35.7215270513157","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.668815722291","35.7192907668385","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.66875247843","35.7215212669825","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.665817944529","35.7181136588153","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.667766589415","35.7176624934513","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.670567412502","35.7217701326512","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.668435426018","35.72200906996","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.66507080883","35.7223240262468","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.66668136039","35.7222861296745","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.668804712427","35.7212352880285","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.66608729946","35.7208547692949","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.666662769558","35.7216571483777","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.666837631407","35.7230487416846","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.668105201394","35.7198156720332","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.6678059258","35.7221593515011","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.671222175978","35.7222805392358","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.665752224684","35.7179931041788","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.667839698287","35.7175596539244","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.665560229827","35.7172751496019","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.666636820461","35.7170658912923","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.665182821229","35.714547148573","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.664935810991","35.7119946918613","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.665331341134","35.7134818466382","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.664319914842","35.71214447629","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.664599158002","35.7131935756159","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.664624915686","35.7142838363091","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.666428920358","35.7168880515818","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.669496891005","35.7163688609613","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.670340349282","35.7149794936199","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.672087670853","35.7167748573221","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.668697231746","35.7154972572902","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.669020205582","35.7160471879453","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.669501316547","35.7149015972616","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.670140417976","35.7159455803924","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.668044071448","35.7139478023738","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.668511042109","35.7187554991943","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.66935780873","35.718472089559","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.669116574037","35.7116612641597","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.66917367317","35.7139161873639","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.671841009233","35.7123632944438","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.666107782825","35.7079182271783","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.667629235561","35.7066566777822","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.668752252354","35.7068052529596","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.664958203987","35.7033655060304","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.664351290106","35.7045337917996","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.669352595129","35.7023318915082","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.670963046328","35.7022539088432","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.668699110663","35.70185226999","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.672536875407","35.701283960047","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.671477794992","35.7000009541968","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.672305341095","35.7042478053701","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.664644434359","35.6983228548695","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.668504988161","35.6958352171588","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.671209392215","35.6960955035764","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.668358391837","35.6953715261511","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.669510030754","35.6944871120289","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.670623137","35.6923732016537","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.670442436476","35.6935832862796","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.669726727557","35.692627403602","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.671020789148","35.6927332153513","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.667883686084","35.6907935196816","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.671738061068","35.6918585810786","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.670787226215","35.6914165300488","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.671793867884","35.6914960211531","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.671752508215","35.6901997050815","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.670937091781","35.6905573615533","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.670797651039","35.6881280808515","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.670974478786","35.6893186461626","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.667737216373","35.6916841680521","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.670514484989","35.6907156274592","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.6722041655","35.6909049951298","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.670413745373","35.6895521465402","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.672210130279","35.6895044387001","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.66956092573","35.6889912157168","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.670231793376","35.6881069933449","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.670918334715","35.6880545078824","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.670716512118","35.6884618311056","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.672591158015","35.6879933759998","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.666919123035","35.6882951126683","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.672010529452","35.6870135078914","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.671549688918","35.6851148826261","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.670956214946","35.6826338668404","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.667817093273","35.6839262057476","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.668272806666","35.6848113031142","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.667176395181","35.6849359333095","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.665751211533","35.6846183580862","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.666561886604","35.683758781386","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.667647484221","35.6840245250583","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.667168903589","35.6839717271074","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.667763284701","35.6832770326616","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.668076615663","35.6811735219855","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.667412945842","35.6824128805126","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.66658192844","35.6818748294294","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.668127335179","35.6820024274822","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.665094615728","35.6826144016273","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.664719083018","35.6823381318952","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.666001980919","35.6813375115123","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.666870822408","35.6812161226408","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.66691175122","35.6826514002149","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.666402047558","35.6803784102357","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.664832638721","35.679897785167","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.666849194644","35.6798149513547","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.668325470106","35.6804713821726","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.666461425838","35.6792134870249","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.673412646114","35.7190067788691","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.673475424814","35.7172565322623","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.677521254464","35.7150106842921","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.677835109219","35.71712809234","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.677277796644","35.7135212344341","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.676789550583","35.7155975923093","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.674099183551","35.7160991392133","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.674964978252","35.7150556409835","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.675984719483","35.7109831425787","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.676317163922","35.7125754310672","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.672657114761","35.7122505879811","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.672884746278","35.7127999847503","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.672251824014","35.7123832597096","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.672547073923","35.7126460335086","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.672800569558","35.7075933777779","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.673123016879","35.7095987758221","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.672949587784","35.71041927434","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.675361095585","35.7113886759618","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.677066157663","35.7099491620067","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.675994660171","35.705217073248","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.676311988401","35.7063417952881","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.679698721122","35.7062906854595","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.680600383937","35.7055342147414","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.680170022255","35.7035124939039","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.675247504895","35.7047545799323","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.679713841052","35.7052189780803","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.678548238047","35.7024564187143","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.679414864713","35.7020377271848","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.680256005392","35.7016091097547","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.680817121204","35.7013321811302","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.674131995218","35.7018697112519","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.676845742356","35.7013955784321","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.674807049748","35.7000971483353","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.674705707281","35.7009228003717","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.675114346437","35.7004082932156","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.674279542584","35.6993972588914","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.676206190254","35.6992770012488","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.677269555114","35.6988520230732","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.678905586541","35.7004640676805","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.678804620541","35.7010216098618","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.679157313899","35.6960161976764","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.678441211358","35.6964388931623","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.677922280065","35.69475948257","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.679550551585","35.6930029941052","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.674994282422","35.6967487663945","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.67648084689","35.6969262053216","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.677125892483","35.6952668080999","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.680188705138","35.6918315962834","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.679542775109","35.6925450827094","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.678915961963","35.6925231462189","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.678385727157","35.6918231813671","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.677965594705","35.6890216524742","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.677986007686","35.6909508412097","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.678014682551","35.6930140629832","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.676977038845","35.6924355234489","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.676847878193","35.6938636401419","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.677036360794","35.6908508728454","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.675930793004","35.6927936668384","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.676045377865","35.6938146892913","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.672811412326","35.6924182421105","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.673129643748","35.6910916353162","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.673089370105","35.6925825661481","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.675693899201","35.6933077853389","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.67517018925","35.6925724945826","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.675187218289","35.6929180006624","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.67736008037","35.6926804457073","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.676032061151","35.6934530184119","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.675431671915","35.6922484345895","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.6734971096","35.6909619445219","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.674880967775","35.6908388022138","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.676591912656","35.6906636611151","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.67745292676","35.6906237504092","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.676658846071","35.6911851716442","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.678046777413","35.6910924853704","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.679517022914","35.6909267695479","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.678529495522","35.6912681259834","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.680353843922","35.6913476205224","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.679079802262","35.6910753643026","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.679002289854","35.6918057750836","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.676321558278","35.6894524975533","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.676207318353","35.6878432745814","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.6760371717","35.6892384820514","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.675150020546","35.6879454155063","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.676848024344","35.6882828171952","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.671865087994","35.6833765649437","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.686733166881","35.706035002264","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.687297401447","35.7060062943693","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.687991448903","35.7061699255522","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.687708531396","35.7052444668719","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.6862089584","35.7041127006696","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.68702758344","35.7051716135605","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.684426841862","35.7050550741458","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.686784889338","35.7044878064671","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.685864422706","35.7037972185531","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.681181017519","35.7002230534296","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.686010378092","35.698592837439","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","838","中央1-16･24","","","","139.686510368914","35.7007883786719","法第42条第1項第1号道路(区道）"
