地域階層,地域コード,地域,年齢階層,年齢,総数／計(人),総数／男(人),総数／女(人),日本人／計(人),日本人／男(人),日本人／女(人),外国人／計(人),外国人／男(人),外国人／女(人)
4,13363,新島村,1,10～14,89,40,49,89,40,49,-,-,-
4,13363,新島村,1,15～19,104,56,48,104,56,48,-,-,-
4,13363,新島村,1,20～24,70,37,33,67,37,30,3,-,3
4,13363,新島村,1,25～29,70,36,34,68,35,33,2,1,1
4,13363,新島村,1,30～34,95,48,47,93,48,45,2,-,2
4,13363,新島村,1,35～39,142,73,69,142,73,69,-,-,-
4,13363,新島村,1,40～44,140,78,62,137,77,60,3,1,2
4,13363,新島村,1,45～49,167,93,74,166,92,74,1,1,-
4,13363,新島村,1,50～54,158,81,77,156,80,76,2,1,1
4,13363,新島村,1,55～59,153,87,66,153,87,66,-,-,-
4,13363,新島村,1,60～64,163,83,80,163,83,80,-,-,-
4,13363,新島村,1,65～69,229,115,114,228,115,113,1,-,1
4,13363,新島村,1,70～74,247,122,125,247,122,125,-,-,-
4,13363,新島村,1,75～79,192,84,108,192,84,108,-,-,-
4,13363,新島村,1,80～84,141,60,81,140,60,80,1,-,1
4,13363,新島村,1,85～89,122,44,78,122,44,78,-,-,-
4,13363,新島村,1,90～94,79,24,55,79,24,55,-,-,-
4,13363,新島村,1,95～99,30,8,22,30,8,22,-,-,-
4,13363,新島村,1,100以上,2,-,2,2,-,2,-,-,-
4,13363,新島村,1,不詳者,-,-,-,-,-,-,-,-,-
4,13364,神津島村,0,総数,1877,967,910,1869,960,909,8,7,1
4,13364,神津島村,1,0～4,71,42,29,71,42,29,-,-,-
4,13364,神津島村,1,5～9,111,62,49,111,62,49,-,-,-
4,13364,神津島村,1,10～14,83,37,46,83,37,46,-,-,-
4,13364,神津島村,1,15～19,94,49,45,94,49,45,-,-,-
4,13364,神津島村,1,20～24,65,43,22,58,36,22,7,7,-
4,13364,神津島村,1,25～29,55,32,23,55,32,23,-,-,-
4,13364,神津島村,1,30～34,88,52,36,88,52,36,-,-,-
4,13364,神津島村,1,35～39,125,60,65,125,60,65,-,-,-
4,13364,神津島村,1,40～44,116,64,52,116,64,52,-,-,-
4,13364,神津島村,1,45～49,123,67,56,123,67,56,-,-,-
4,13364,神津島村,1,50～54,97,47,50,96,47,49,1,-,1
4,13364,神津島村,1,55～59,89,45,44,89,45,44,-,-,-
4,13364,神津島村,1,60～64,149,82,67,149,82,67,-,-,-
4,13364,神津島村,1,65～69,170,91,79,170,91,79,-,-,-
4,13364,神津島村,1,70～74,165,92,73,165,92,73,-,-,-
4,13364,神津島村,1,75～79,91,41,50,91,41,50,-,-,-
4,13364,神津島村,1,80～84,72,23,49,72,23,49,-,-,-
4,13364,神津島村,1,85～89,67,24,43,67,24,43,-,-,-
4,13364,神津島村,1,90～94,34,11,23,34,11,23,-,-,-
4,13364,神津島村,1,95～99,12,3,9,12,3,9,-,-,-
4,13364,神津島村,1,100以上,-,-,-,-,-,-,-,-,-
4,13364,神津島村,1,不詳者,-,-,-,-,-,-,-,-,-
3,13380,三宅支庁,0,総数,2661,1477,1184,2629,1467,1162,32,10,22
3,13380,三宅支庁,1,0～4,111,60,51,111,60,51,-,-,-
3,13380,三宅支庁,1,5～9,109,64,45,109,64,45,-,-,-
3,13380,三宅支庁,1,10～14,79,39,40,79,39,40,-,-,-
3,13380,三宅支庁,1,15～19,45,31,14,45,31,14,-,-,-
3,13380,三宅支庁,1,20～24,65,43,22,64,42,22,1,1,-
3,13380,三宅支庁,1,25～29,126,74,52,123,71,52,3,3,-
3,13380,三宅支庁,1,30～34,162,87,75,160,85,75,2,2,-
3,13380,三宅支庁,1,35～39,157,86,71,153,84,69,4,2,2
3,13380,三宅支庁,1,40～44,148,72,76,146,72,74,2,-,2
3,13380,三宅支庁,1,45～49,163,108,55,161,108,53,2,-,2
3,13380,三宅支庁,1,50～54,142,98,44,136,97,39,6,1,5
3,13380,三宅支庁,1,55～59,158,96,62,150,96,54,8,-,8
3,13380,三宅支庁,1,60～64,200,116,84,199,115,84,1,1,-
3,13380,三宅支庁,1,65～69,229,130,99,228,130,98,1,-,1
3,13380,三宅支庁,1,70～74,256,152,104,255,152,103,1,-,1
3,13380,三宅支庁,1,75～79,170,93,77,170,93,77,-,-,-
3,13380,三宅支庁,1,80～84,136,60,76,135,60,75,1,-,1
3,13380,三宅支庁,1,85～89,132,50,82,132,50,82,-,-,-
3,13380,三宅支庁,1,90～94,54,14,40,54,14,40,-,-,-
3,13380,三宅支庁,1,95～99,18,4,14,18,4,14,-,-,-
3,13380,三宅支庁,1,100以上,1,-,1,1,-,1,-,-,-
3,13380,三宅支庁,1,不詳者,-,-,-,-,-,-,-,-,-
4,13381,三宅村,0,総数,2362,1314,1048,2331,1304,1027,31,10,21
4,13381,三宅村,1,0～4,94,52,42,94,52,42,-,-,-
4,13381,三宅村,1,5～9,84,48,36,84,48,36,-,-,-
4,13381,三宅村,1,10～14,64,29,35,64,29,35,-,-,-
4,13381,三宅村,1,15～19,42,28,14,42,28,14,-,-,-
4,13381,三宅村,1,20～24,59,40,19,58,39,19,1,1,-
4,13381,三宅村,1,25～29,103,62,41,100,59,41,3,3,-
4,13381,三宅村,1,30～34,138,72,66,136,70,66,2,2,-
4,13381,三宅村,1,35～39,129,75,54,125,73,52,4,2,2
4,13381,三宅村,1,40～44,114,59,55,112,59,53,2,-,2
4,13381,三宅村,1,45～49,141,92,49,139,92,47,2,-,2
4,13381,三宅村,1,50～54,131,92,39,126,91,35,5,1,4
4,13381,三宅村,1,55～59,140,86,54,132,86,46,8,-,8
4,13381,三宅村,1,60～64,183,106,77,182,105,77,1,1,-
4,13381,三宅村,1,65～69,215,125,90,214,125,89,1,-,1
4,13381,三宅村,1,70～74,234,139,95,233,139,94,1,-,1
4,13381,三宅村,1,75～79,155,82,73,155,82,73,-,-,-
4,13381,三宅村,1,80～84,136,60,76,135,60,75,1,-,1
4,13381,三宅村,1,85～89,130,50,80,130,50,80,-,-,-
4,13381,三宅村,1,90～94,52,13,39,52,13,39,-,-,-
4,13381,三宅村,1,95～99,17,4,13,17,4,13,-,-,-
4,13381,三宅村,1,100以上,1,-,1,1,-,1,-,-,-
4,13381,三宅村,1,不詳者,-,-,-,-,-,-,-,-,-
4,13382,御蔵島村,0,総数,299,163,136,298,163,135,1,-,1
4,13382,御蔵島村,1,0～4,17,8,9,17,8,9,-,-,-
4,13382,御蔵島村,1,5～9,25,16,9,25,16,9,-,-,-
4,13382,御蔵島村,1,10～14,15,10,5,15,10,5,-,-,-
4,13382,御蔵島村,1,15～19,3,3,-,3,3,-,-,-,-
4,13382,御蔵島村,1,20～24,6,3,3,6,3,3,-,-,-
4,13382,御蔵島村,1,25～29,23,12,11,23,12,11,-,-,-
4,13382,御蔵島村,1,30～34,24,15,9,24,15,9,-,-,-
4,13382,御蔵島村,1,35～39,28,11,17,28,11,17,-,-,-
4,13382,御蔵島村,1,40～44,34,13,21,34,13,21,-,-,-
4,13382,御蔵島村,1,45～49,22,16,6,22,16,6,-,-,-
4,13382,御蔵島村,1,50～54,11,6,5,10,6,4,1,-,1
4,13382,御蔵島村,1,55～59,18,10,8,18,10,8,-,-,-
4,13382,御蔵島村,1,60～64,17,10,7,17,10,7,-,-,-
4,13382,御蔵島村,1,65～69,14,5,9,14,5,9,-,-,-
4,13382,御蔵島村,1,70～74,22,13,9,22,13,9,-,-,-
4,13382,御蔵島村,1,75～79,15,11,4,15,11,4,-,-,-
4,13382,御蔵島村,1,80～84,-,-,-,-,-,-,-,-,-
4,13382,御蔵島村,1,85～89,2,-,2,2,-,2,-,-,-
4,13382,御蔵島村,1,90～94,2,1,1,2,1,1,-,-,-
4,13382,御蔵島村,1,95～99,1,-,1,1,-,1,-,-,-
4,13382,御蔵島村,1,100以上,-,-,-,-,-,-,-,-,-
4,13382,御蔵島村,1,不詳者,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,0,総数,7298,3656,3642,7194,3646,3548,104,10,94
3,13400,八丈支庁,1,0～4,245,135,110,245,135,110,-,-,-
3,13400,八丈支庁,1,5～9,290,159,131,290,159,131,-,-,-
3,13400,八丈支庁,1,10～14,260,132,128,260,132,128,-,-,-
3,13400,八丈支庁,1,15～19,247,128,119,247,128,119,-,-,-
3,13400,八丈支庁,1,20～24,114,66,48,110,64,46,4,2,2
3,13400,八丈支庁,1,25～29,224,117,107,219,115,104,5,2,3
3,13400,八丈支庁,1,30～34,338,165,173,331,164,167,7,1,6
3,13400,八丈支庁,1,35～39,392,209,183,386,207,179,6,2,4
3,13400,八丈支庁,1,40～44,400,212,188,391,211,180,9,1,8
3,13400,八丈支庁,1,45～49,488,252,236,474,252,222,14,-,14
3,13400,八丈支庁,1,50～54,482,265,217,466,264,202,16,1,15
3,13400,八丈支庁,1,55～59,445,249,196,435,249,186,10,-,10
3,13400,八丈支庁,1,60～64,491,258,233,477,257,220,14,1,13
3,13400,八丈支庁,1,65～69,600,322,278,588,322,266,12,-,12
3,13400,八丈支庁,1,70～74,816,404,412,812,404,408,4,-,4
3,13400,八丈支庁,1,75～79,526,238,288,524,238,286,2,-,2
3,13400,八丈支庁,1,80～84,399,193,206,398,193,205,1,-,1
3,13400,八丈支庁,1,85～89,307,108,199,307,108,199,-,-,-
3,13400,八丈支庁,1,90～94,163,36,127,163,36,127,-,-,-
3,13400,八丈支庁,1,95～99,60,8,52,60,8,52,-,-,-
3,13400,八丈支庁,1,100以上,11,-,11,11,-,11,-,-,-
3,13400,八丈支庁,1,不詳者,-,-,-,-,-,-,-,-,-
4,13401,八丈町,0,総数,7128,3558,3570,7024,3548,3476,104,10,94
4,13401,八丈町,1,0～4,241,132,109,241,132,109,-,-,-
4,13401,八丈町,1,5～9,281,154,127,281,154,127,-,-,-
4,13401,八丈町,1,10～14,256,131,125,256,131,125,-,-,-
4,13401,八丈町,1,15～19,246,127,119,246,127,119,-,-,-
4,13401,八丈町,1,20～24,110,63,47,106,61,45,4,2,2
4,13401,八丈町,1,25～29,211,111,100,206,109,97,5,2,3
4,13401,八丈町,1,30～34,314,153,161,307,152,155,7,1,6
4,13401,八丈町,1,35～39,374,200,174,368,198,170,6,2,4
4,13401,八丈町,1,40～44,389,207,182,380,206,174,9,1,8
4,13401,八丈町,1,45～49,481,247,234,467,247,220,14,-,14
4,13401,八丈町,1,50～54,473,261,212,457,260,197,16,1,15
4,13401,八丈町,1,55～59,431,240,191,421,240,181,10,-,10
4,13401,八丈町,1,60～64,476,248,228,462,247,215,14,1,13
4,13401,八丈町,1,65～69,584,310,274,572,310,262,12,-,12
4,13401,八丈町,1,70～74,807,398,409,803,398,405,4,-,4
4,13401,八丈町,1,75～79,519,233,286,517,233,284,2,-,2
4,13401,八丈町,1,80～84,397,192,205,396,192,204,1,-,1
4,13401,八丈町,1,85～89,305,107,198,305,107,198,-,-,-
4,13401,八丈町,1,90～94,162,36,126,162,36,126,-,-,-
4,13401,八丈町,1,95～99,60,8,52,60,8,52,-,-,-
4,13401,八丈町,1,100以上,11,-,11,11,-,11,-,-,-
4,13401,八丈町,1,不詳者,-,-,-,-,-,-,-,-,-
4,13402,青ヶ島村,0,総数,170,98,72,170,98,72,-,-,-
4,13402,青ヶ島村,1,0～4,4,3,1,4,3,1,-,-,-
4,13402,青ヶ島村,1,5～9,9,5,4,9,5,4,-,-,-
4,13402,青ヶ島村,1,10～14,4,1,3,4,1,3,-,-,-
4,13402,青ヶ島村,1,15～19,1,1,-,1,1,-,-,-,-
4,13402,青ヶ島村,1,20～24,4,3,1,4,3,1,-,-,-
4,13402,青ヶ島村,1,25～29,13,6,7,13,6,7,-,-,-
4,13402,青ヶ島村,1,30～34,24,12,12,24,12,12,-,-,-
4,13402,青ヶ島村,1,35～39,18,9,9,18,9,9,-,-,-
4,13402,青ヶ島村,1,40～44,11,5,6,11,5,6,-,-,-
4,13402,青ヶ島村,1,45～49,7,5,2,7,5,2,-,-,-
4,13402,青ヶ島村,1,50～54,9,4,5,9,4,5,-,-,-
4,13402,青ヶ島村,1,55～59,14,9,5,14,9,5,-,-,-
4,13402,青ヶ島村,1,60～64,15,10,5,15,10,5,-,-,-
4,13402,青ヶ島村,1,65～69,16,12,4,16,12,4,-,-,-
4,13402,青ヶ島村,1,70～74,9,6,3,9,6,3,-,-,-
4,13402,青ヶ島村,1,75～79,7,5,2,7,5,2,-,-,-
4,13402,青ヶ島村,1,80～84,2,1,1,2,1,1,-,-,-
4,13402,青ヶ島村,1,85～89,2,1,1,2,1,1,-,-,-
4,13402,青ヶ島村,1,90～94,1,-,1,1,-,1,-,-,-
4,13402,青ヶ島村,1,95～99,-,-,-,-,-,-,-,-,-
4,13402,青ヶ島村,1,100以上,-,-,-,-,-,-,-,-,-
4,13402,青ヶ島村,1,不詳者,-,-,-,-,-,-,-,-,-
3,13420,小笠原支庁,0,総数,2575,1441,1134,2548,1426,1122,27,15,12
3,13420,小笠原支庁,1,0～4,119,71,48,119,71,48,-,-,-
3,13420,小笠原支庁,1,5～9,131,67,64,131,67,64,-,-,-
3,13420,小笠原支庁,1,10～14,148,80,68,148,80,68,-,-,-
3,13420,小笠原支庁,1,15～19,86,46,40,86,46,40,-,-,-
3,13420,小笠原支庁,1,20～24,67,36,31,66,35,31,1,1,-
3,13420,小笠原支庁,1,25～29,168,99,69,161,94,67,7,5,2
3,13420,小笠原支庁,1,30～34,176,105,71,171,100,71,5,5,-
3,13420,小笠原支庁,1,35～39,219,113,106,216,113,103,3,-,3
3,13420,小笠原支庁,1,40～44,211,106,105,209,105,104,2,1,1
3,13420,小笠原支庁,1,45～49,263,135,128,262,135,127,1,-,1
3,13420,小笠原支庁,1,50～54,239,141,98,238,140,98,1,1,-
3,13420,小笠原支庁,1,55～59,175,110,65,175,110,65,-,-,-
3,13420,小笠原支庁,1,60～64,132,75,57,131,75,56,1,-,1
3,13420,小笠原支庁,1,65～69,116,72,44,116,72,44,-,-,-
3,13420,小笠原支庁,1,70～74,154,95,59,149,93,56,5,2,3
3,13420,小笠原支庁,1,75～79,67,45,22,67,45,22,-,-,-
3,13420,小笠原支庁,1,80～84,50,24,26,49,24,25,1,-,1
3,13420,小笠原支庁,1,85～89,26,14,12,26,14,12,-,-,-
3,13420,小笠原支庁,1,90～94,15,5,10,15,5,10,-,-,-
3,13420,小笠原支庁,1,95～99,9,2,7,9,2,7,-,-,-
3,13420,小笠原支庁,1,100以上,4,-,4,4,-,4,-,-,-
3,13420,小笠原支庁,1,不詳者,-,-,-,-,-,-,-,-,-
4,13421,小笠原村,0,総数,2575,1441,1134,2548,1426,1122,27,15,12
4,13421,小笠原村,1,0～4,119,71,48,119,71,48,-,-,-
4,13421,小笠原村,1,5～9,131,67,64,131,67,64,-,-,-
4,13421,小笠原村,1,10～14,148,80,68,148,80,68,-,-,-
4,13421,小笠原村,1,15～19,86,46,40,86,46,40,-,-,-
4,13421,小笠原村,1,20～24,67,36,31,66,35,31,1,1,-
4,13421,小笠原村,1,25～29,168,99,69,161,94,67,7,5,2
4,13421,小笠原村,1,30～34,176,105,71,171,100,71,5,5,-
4,13421,小笠原村,1,35～39,219,113,106,216,113,103,3,-,3
4,13421,小笠原村,1,40～44,211,106,105,209,105,104,2,1,1
4,13421,小笠原村,1,45～49,263,135,128,262,135,127,1,-,1
4,13421,小笠原村,1,50～54,239,141,98,238,140,98,1,1,-
4,13421,小笠原村,1,55～59,175,110,65,175,110,65,-,-,-
4,13421,小笠原村,1,60～64,132,75,57,131,75,56,1,-,1
4,13421,小笠原村,1,65～69,116,72,44,116,72,44,-,-,-
4,13421,小笠原村,1,70～74,154,95,59,149,93,56,5,2,3
4,13421,小笠原村,1,75～79,67,45,22,67,45,22,-,-,-
4,13421,小笠原村,1,80～84,50,24,26,49,24,25,1,-,1
4,13421,小笠原村,1,85～89,26,14,12,26,14,12,-,-,-
4,13421,小笠原村,1,90～94,15,5,10,15,5,10,-,-,-
4,13421,小笠原村,1,95～99,9,2,7,9,2,7,-,-,-
4,13421,小笠原村,1,100以上,4,-,4,4,-,4,-,-,-
4,13421,小笠原村,1,不詳者,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,
住民基本台帳による東京都の世帯と人口　令和4年1月,,,,,,,,,,,,,
第７表　区市町村、年齢（５歳階級）、日本人、外国人及び男女別人口,,,,,,,,,,,,,
地域階層（0:総数　1:区部・市部・町村部　2:郡部・島部　3:大島支庁・三宅支庁・八丈支庁・小笠原支庁　4:区市町村）,,,,,,,,,,,,,
年齢階層（0:総数　1:明細）,,,,,,,,,,,,,
