地域コード,地域,町丁別地域階層,町丁別地域,世帯数(世帯),人口／総数(人),人口／男(人),人口／女(人)
13120,練馬区,1,北町7丁目,1563,2817,1387,1430
13120,練馬区,1,北町8丁目,2193,3754,1845,1909
13120,練馬区,1,田柄1丁目,2426,5004,2411,2593
13120,練馬区,1,田柄2丁目,3762,7064,3430,3634
13120,練馬区,1,田柄3丁目,2520,5645,2857,2788
13120,練馬区,1,田柄4丁目,3177,7269,3588,3681
13120,練馬区,1,田柄5丁目,1886,4072,1956,2116
13120,練馬区,1,光が丘1丁目,1568,2567,1154,1413
13120,練馬区,1,光が丘2丁目,2553,5207,2306,2901
13120,練馬区,1,光が丘3丁目,3949,8861,4226,4635
13120,練馬区,1,光が丘4丁目,0,0,0,0
13120,練馬区,1,光が丘5丁目,1610,3272,1452,1820
13120,練馬区,1,光が丘6丁目,480,1030,463,567
13120,練馬区,1,光が丘7丁目,2584,5767,2755,3012
13120,練馬区,1,旭町1丁目,1932,4247,2091,2156
13120,練馬区,1,旭町2丁目,2515,4428,2218,2210
13120,練馬区,1,旭町3丁目,2396,4221,2141,2080
13120,練馬区,1,土支田1丁目,1607,3549,1725,1824
13120,練馬区,1,土支田2丁目,1367,3116,1550,1566
13120,練馬区,1,土支田3丁目,1817,4185,2061,2124
13120,練馬区,1,土支田4丁目,1484,3422,1736,1686
13120,練馬区,1,富士見台1丁目,1519,3134,1511,1623
13120,練馬区,1,富士見台2丁目,2295,4159,2043,2116
13120,練馬区,1,富士見台3丁目,2195,4179,2019,2160
13120,練馬区,1,富士見台4丁目,1846,4066,2012,2054
13120,練馬区,1,南田中1丁目,1250,2522,1253,1269
13120,練馬区,1,南田中2丁目,920,1843,919,924
13120,練馬区,1,南田中3丁目,1426,2661,1259,1402
13120,練馬区,1,南田中4丁目,1510,3118,1568,1550
13120,練馬区,1,南田中5丁目,1334,2337,1103,1234
13120,練馬区,1,高野台1丁目,1792,3485,1580,1905
13120,練馬区,1,高野台2丁目,1596,3341,1605,1736
13120,練馬区,1,高野台3丁目,1471,2864,1368,1496
13120,練馬区,1,高野台4丁目,1300,2661,1256,1405
13120,練馬区,1,高野台5丁目,1413,3035,1437,1598
13120,練馬区,1,谷原1丁目,967,2141,1067,1074
13120,練馬区,1,谷原2丁目,835,1769,869,900
13120,練馬区,1,谷原3丁目,847,2069,1000,1069
13120,練馬区,1,谷原4丁目,797,1970,982,988
13120,練馬区,1,谷原5丁目,1392,3148,1536,1612
13120,練馬区,1,谷原6丁目,1009,2288,1145,1143
13120,練馬区,1,三原台1丁目,1931,4177,2092,2085
13120,練馬区,1,三原台2丁目,904,2071,1050,1021
13120,練馬区,1,三原台3丁目,1437,3144,1516,1628
13120,練馬区,1,石神井町1丁目,1796,3144,1419,1725
13120,練馬区,1,石神井町2丁目,2404,4525,2108,2417
13120,練馬区,1,石神井町3丁目,1974,3300,1576,1724
13120,練馬区,1,石神井町4丁目,1748,3429,1636,1793
13120,練馬区,1,石神井町5丁目,958,1718,835,883
13120,練馬区,1,石神井町6丁目,1640,3112,1524,1588
13120,練馬区,1,石神井町7丁目,2165,4245,2060,2185
13120,練馬区,1,石神井町8丁目,2233,4423,2142,2281
13120,練馬区,1,石神井台1丁目,718,1630,790,840
13120,練馬区,1,石神井台2丁目,2206,4700,2311,2389
13120,練馬区,1,石神井台3丁目,2721,5388,2623,2765
13120,練馬区,1,石神井台4丁目,2270,4752,2217,2535
13120,練馬区,1,石神井台5丁目,1770,3937,1934,2003
13120,練馬区,1,石神井台6丁目,1363,2977,1434,1543
13120,練馬区,1,石神井台7丁目,2212,3779,1808,1971
13120,練馬区,1,石神井台8丁目,1763,3913,1904,2009
13120,練馬区,1,下石神井1丁目,1260,2690,1343,1347
13120,練馬区,1,下石神井2丁目,1566,3335,1619,1716
13120,練馬区,1,下石神井3丁目,1129,2435,1186,1249
13120,練馬区,1,下石神井4丁目,1958,3517,1737,1780
13120,練馬区,1,下石神井5丁目,1316,2677,1329,1348
13120,練馬区,1,下石神井6丁目,1616,3556,1766,1790
13120,練馬区,1,東大泉1丁目,2468,4709,2152,2557
13120,練馬区,1,東大泉2丁目,3104,6377,3061,3316
13120,練馬区,1,東大泉3丁目,2642,4793,2213,2580
13120,練馬区,1,東大泉4丁目,1717,2952,1423,1529
13120,練馬区,1,東大泉5丁目,2111,3947,1806,2141
13120,練馬区,1,東大泉6丁目,3395,6442,3006,3436
13120,練馬区,1,東大泉7丁目,2869,5946,2911,3035
13120,練馬区,1,西大泉1丁目,1931,4037,2013,2024
13120,練馬区,1,西大泉2丁目,1287,2913,1400,1513
13120,練馬区,1,西大泉3丁目,1745,3720,1809,1911
13120,練馬区,1,西大泉4丁目,1532,3671,1795,1876
13120,練馬区,1,西大泉5丁目,2215,4833,2356,2477
13120,練馬区,1,西大泉6丁目,1267,2802,1395,1407
13120,練馬区,1,南大泉1丁目,2191,4748,2318,2430
13120,練馬区,1,南大泉2丁目,1929,4417,2151,2266
13120,練馬区,1,南大泉3丁目,2257,4812,2350,2462
13120,練馬区,1,南大泉4丁目,3106,6289,3082,3207
13120,練馬区,1,南大泉5丁目,2339,4750,2245,2505
13120,練馬区,1,南大泉6丁目,859,1975,933,1042
13120,練馬区,1,大泉町1丁目,2334,5273,2627,2646
13120,練馬区,1,大泉町2丁目,2212,4734,2323,2411
13120,練馬区,1,大泉町3丁目,1755,3837,1909,1928
13120,練馬区,1,大泉町4丁目,1647,3775,1889,1886
13120,練馬区,1,大泉町5丁目,1009,2087,1021,1066
13120,練馬区,1,大泉町6丁目,1128,2321,1120,1201
13120,練馬区,1,大泉学園町1丁目,1466,3162,1515,1647
13120,練馬区,1,大泉学園町2丁目,1958,3940,1938,2002
13120,練馬区,1,大泉学園町3丁目,1359,3219,1623,1596
13120,練馬区,1,大泉学園町4丁目,1911,4308,2095,2213
13120,練馬区,1,大泉学園町5丁目,2126,4741,2325,2416
13120,練馬区,1,大泉学園町6丁目,2314,5211,2508,2703
13120,練馬区,1,大泉学園町7丁目,2374,4979,2385,2594
13120,練馬区,1,大泉学園町8丁目,2151,4596,2259,2337
13120,練馬区,1,大泉学園町9丁目,71,71,40,31
13120,練馬区,1,関町北1丁目,2133,3519,1650,1869
13120,練馬区,1,関町北2丁目,2802,4609,2140,2469
13120,練馬区,1,関町北3丁目,2182,4123,2012,2111
13120,練馬区,1,関町北4丁目,2157,4144,1991,2153
13120,練馬区,1,関町北5丁目,2449,5508,2645,2863
13120,練馬区,1,関町南1丁目,1251,2386,1160,1226
13120,練馬区,1,関町南2丁目,2190,4314,2086,2228
13120,練馬区,1,関町南3丁目,2048,4252,2102,2150
13120,練馬区,1,関町南4丁目,3598,7505,3589,3916
13120,練馬区,1,上石神井南町,1103,2204,1082,1122
13120,練馬区,1,立野町,2432,5310,2545,2765
13120,練馬区,1,上石神井1丁目,3453,5463,2632,2831
13120,練馬区,1,上石神井2丁目,2490,4443,2104,2339
13120,練馬区,1,上石神井3丁目,1922,3591,1746,1845
13120,練馬区,1,上石神井4丁目,2599,4646,2237,2409
13120,練馬区,1,関町東1丁目,2063,3705,1838,1867
13120,練馬区,1,関町東2丁目,1002,1535,754,781
13120,練馬区,1,西大泉町,12,30,11,19
13121,足立区,0,足立区総数,359923,689106,344922,344184
13121,足立区,1,青井一丁目,813,1504,732,772
13121,足立区,1,青井二丁目,1762,3088,1600,1488
13121,足立区,1,青井三丁目,2338,4530,2131,2399
13121,足立区,1,青井四丁目,1948,3884,1857,2027
13121,足立区,1,青井五丁目,1186,2162,1129,1033
13121,足立区,1,青井六丁目,1141,2416,1202,1214
13121,足立区,1,足立一丁目,1564,2611,1341,1270
13121,足立区,1,足立二丁目,1845,3130,1581,1549
13121,足立区,1,足立三丁目,1969,3620,1834,1786
13121,足立区,1,足立四丁目,2489,4225,2076,2149
13121,足立区,1,綾瀬一丁目,2637,4845,2445,2400
13121,足立区,1,綾瀬二丁目,2798,4741,2355,2386
13121,足立区,1,綾瀬三丁目,2260,3947,1940,2007
13121,足立区,1,綾瀬四丁目,2007,3220,1719,1501
13121,足立区,1,綾瀬五丁目,1900,3237,1711,1526
13121,足立区,1,綾瀬六丁目,1805,3192,1638,1554
13121,足立区,1,綾瀬七丁目,1384,2619,1245,1374
13121,足立区,1,伊興一丁目,1224,2353,1153,1200
13121,足立区,1,伊興二丁目,1059,2368,1194,1174
13121,足立区,1,伊興三丁目,1641,3092,1533,1559
13121,足立区,1,伊興四丁目,1504,2885,1464,1421
13121,足立区,1,伊興五丁目,1008,2106,1054,1052
13121,足立区,1,伊興本町一丁目,710,1376,680,696
13121,足立区,1,伊興本町二丁目,680,1436,744,692
13121,足立区,1,入谷一丁目,1159,2279,1118,1161
13121,足立区,1,入谷二丁目,830,1686,864,822
13121,足立区,1,入谷三丁目,558,1131,585,546
13121,足立区,1,入谷四丁目,433,946,473,473
13121,足立区,1,入谷五丁目,273,552,302,250
13121,足立区,1,入谷六丁目,42,42,42,0
13121,足立区,1,入谷七丁目,301,609,345,264
13121,足立区,1,入谷八丁目,511,958,478,480
13121,足立区,1,入谷九丁目,532,864,465,399
13121,足立区,1,入谷町,0,0,0,0
13121,足立区,1,梅島一丁目,2317,3779,1889,1890
13121,足立区,1,梅島二丁目,1890,3384,1659,1725
13121,足立区,1,梅島三丁目,2899,5131,2502,2629
13121,足立区,1,梅田一丁目,1044,1924,981,943
13121,足立区,1,梅田二丁目,1401,2431,1258,1173
13121,足立区,1,梅田三丁目,1180,2233,1184,1049
13121,足立区,1,梅田四丁目,1296,2440,1239,1201
13121,足立区,1,梅田五丁目,2090,4055,2001,2054
13121,足立区,1,梅田六丁目,1836,3548,1706,1842
13121,足立区,1,梅田七丁目,2534,4998,2397,2601
13121,足立区,1,梅田八丁目,1697,3708,1774,1934
13121,足立区,1,扇一丁目,3540,7082,3493,3589
13121,足立区,1,扇二丁目,2677,5124,2546,2578
13121,足立区,1,扇三丁目,1880,3519,1697,1822
13121,足立区,1,大谷田一丁目,2595,4684,2366,2318
13121,足立区,1,大谷田二丁目,1071,2231,1077,1154
13121,足立区,1,大谷田三丁目,2078,3949,2035,1914
13121,足立区,1,大谷田四丁目,1033,1834,951,883
13121,足立区,1,大谷田五丁目,2008,3870,2054,1816
13121,足立区,1,興野一丁目,942,1987,970,1017
13121,足立区,1,興野二丁目,2018,4204,2117,2087
13121,足立区,1,小台一丁目,1389,2992,1451,1541
13121,足立区,1,小台二丁目,1974,3926,2011,1915
13121,足立区,1,加賀一丁目,671,1430,749,681
13121,足立区,1,加賀二丁目,1248,2693,1341,1352
13121,足立区,1,加平一丁目,1627,2877,1507,1370
13121,足立区,1,加平二丁目,958,1671,913,758
13121,足立区,1,加平三丁目,1188,2170,1133,1037
13121,足立区,1,北加平町,1226,2295,1234,1061
13121,足立区,1,栗原一丁目,1372,2476,1180,1296
13121,足立区,1,栗原二丁目,1770,3083,1566,1517
13121,足立区,1,栗原三丁目,1957,3770,1877,1893
13121,足立区,1,栗原四丁目,1461,3078,1542,1536
13121,足立区,1,弘道一丁目,2096,3620,1771,1849
13121,足立区,1,弘道二丁目,1870,3307,1683,1624
13121,足立区,1,江北一丁目,1455,2791,1321,1470
13121,足立区,1,江北二丁目,1338,2641,1296,1345
13121,足立区,1,江北三丁目,2033,4087,2047,2040
13121,足立区,1,江北四丁目,2522,4402,2066,2336
13121,足立区,1,江北五丁目,367,666,324,342
13121,足立区,1,江北六丁目,1656,2826,1405,1421
13121,足立区,1,江北七丁目,1078,1957,983,974
13121,足立区,1,古千谷一丁目,0,0,0,0
13121,足立区,1,古千谷二丁目,0,0,0,0
13121,足立区,1,古千谷本町一丁目,813,1773,901,872
13121,足立区,1,古千谷本町二丁目,1276,2832,1462,1370
13121,足立区,1,古千谷本町三丁目,783,1764,896,868
13121,足立区,1,古千谷本町四丁目,621,1374,683,691
13121,足立区,1,佐野一丁目,1111,2490,1252,1238
13121,足立区,1,佐野二丁目,1783,3353,1799,1554
13121,足立区,1,皿沼一丁目,759,1513,801,712
13121,足立区,1,皿沼二丁目,733,1408,726,682
13121,足立区,1,皿沼三丁目,551,1155,601,554
13121,足立区,1,鹿浜一丁目,518,1002,535,467
13121,足立区,1,鹿浜二丁目,1498,3135,1574,1561
13121,足立区,1,鹿浜三丁目,1015,2216,1125,1091
13121,足立区,1,鹿浜四丁目,1061,2118,1063,1055
13121,足立区,1,鹿浜五丁目,1109,2220,1071,1149
13121,足立区,1,鹿浜六丁目,1290,2546,1255,1291
13121,足立区,1,鹿浜七丁目,1014,2272,1128,1144
13121,足立区,1,鹿浜八丁目,1002,1941,1017,924
13121,足立区,1,島根一丁目,1101,1931,1003,928
13121,足立区,1,島根二丁目,2164,4578,2252,2326
13121,足立区,1,島根三丁目,1431,2589,1365,1224
13121,足立区,1,島根四丁目,1702,3472,1670,1802
13121,足立区,1,新田一丁目,2026,4189,2115,2074
13121,足立区,1,新田二丁目,1206,2545,1247,1298
13121,足立区,1,新田三丁目,4159,9841,4947,4894
13121,足立区,1,神明一丁目,386,796,404,392
13121,足立区,1,神明二丁目,849,1828,912,916
13121,足立区,1,神明三丁目,1062,2391,1249,1142
13121,足立区,1,神明南一丁目,904,1959,996,963
13121,足立区,1,神明南二丁目,761,1622,837,785
13121,足立区,1,関原一丁目,1051,2045,1079,966
13121,足立区,1,関原二丁目,2512,4824,2459,2365
13121,足立区,1,関原三丁目,2741,4977,2473,2504
13121,足立区,1,千住一丁目,1130,1843,924,919
13121,足立区,1,千住二丁目,733,1209,617,592
13121,足立区,1,千住三丁目,1101,2030,981,1049
13121,足立区,1,千住四丁目,1266,2183,1082,1101
13121,足立区,1,千住五丁目,1470,2604,1349,1255
13121,足立区,1,千住曙町,1988,4323,2121,2202
13121,足立区,1,千住旭町,2038,3375,1695,1680
13121,足立区,1,千住東一丁目,1119,1941,1006,935
13121,足立区,1,千住東二丁目,2023,3916,1922,1994
13121,足立区,1,千住大川町,1911,3542,1817,1725
13121,足立区,1,千住河原町,2268,3775,1929,1846
13121,足立区,1,千住寿町,1925,3230,1647,1583
13121,足立区,1,千住桜木一丁目,1012,2114,1011,1103
13121,足立区,1,千住桜木二丁目,1292,2202,1045,1157
13121,足立区,1,千住関屋町,1753,3863,1890,1973
13121,足立区,1,千住龍田町,1117,1920,993,927
13121,足立区,1,千住中居町,1577,2601,1354,1247
13121,足立区,1,千住仲町,2630,4139,2117,2022
13121,足立区,1,千住橋戸町,1769,3884,1921,1963
13121,足立区,1,千住緑町一丁目,611,1469,754,715
13121,足立区,1,千住緑町二丁目,1168,2168,1068,1100
13121,足立区,1,千住緑町三丁目,1067,1985,1042,943
13121,足立区,1,千住宮元町,1302,2087,1097,990
13121,足立区,1,千住元町,1922,3655,1799,1856
13121,足立区,1,千住柳町,1013,1756,928,828
13121,足立区,1,竹の塚一丁目,2451,4126,2022,2104
13121,足立区,1,竹の塚二丁目,1446,2692,1375,1317
13121,足立区,1,竹の塚三丁目,1907,3335,1666,1669
13121,足立区,1,竹の塚四丁目,981,1568,785,783
13121,足立区,1,竹の塚五丁目,1405,2535,1212,1323
13121,足立区,1,竹の塚六丁目,1652,2725,1256,1469
13121,足立区,1,竹の塚七丁目,972,1618,769,849
13121,足立区,1,辰沼一丁目,1002,1881,871,1010
13121,足立区,1,辰沼二丁目,1064,2200,1139,1061
13121,足立区,1,中央本町一丁目,1070,2191,1069,1122
13121,足立区,1,中央本町二丁目,1790,3277,1594,1683
13121,足立区,1,中央本町三丁目,1379,2784,1339,1445
13121,足立区,1,中央本町四丁目,2038,4148,1979,2169
13121,足立区,1,中央本町五丁目,986,1959,946,1013
13121,足立区,1,椿一丁目,124,270,148,122
13121,足立区,1,椿二丁目,772,1583,818,765
13121,足立区,1,東和一丁目,1734,3182,1647,1535
13121,足立区,1,東和二丁目,1803,3141,1577,1564
13121,足立区,1,東和三丁目,2266,5235,2618,2617
13121,足立区,1,東和四丁目,2305,4293,2152,2141
13121,足立区,1,東和五丁目,2227,4252,2145,2107
13121,足立区,1,舎人一丁目,1013,1905,981,924
13121,足立区,1,舎人二丁目,1308,2807,1418,1389
13121,足立区,1,舎人三丁目,1297,2797,1427,1370
13121,足立区,1,舎人四丁目,763,1517,774,743
13121,足立区,1,舎人五丁目,2102,4224,2159,2065
13121,足立区,1,舎人六丁目,1172,2271,1047,1224
13121,足立区,1,舎人公園,0,0,0,0
13121,足立区,1,舎人町,0,0,0,0
13121,足立区,1,中川一丁目,1492,3129,1542,1587
13121,足立区,1,中川二丁目,1394,2442,1219,1223
13121,足立区,1,中川三丁目,1175,2169,1073,1096
13121,足立区,1,中川四丁目,2305,4381,2194,2187
13121,足立区,1,中川五丁目,563,1103,591,512
13121,足立区,1,西綾瀬一丁目,716,1247,661,586
13121,足立区,1,西綾瀬二丁目,1648,2969,1460,1509
13121,足立区,1,西綾瀬三丁目,1801,3351,1620,1731
13121,足立区,1,西綾瀬四丁目,667,1269,638,631
13121,足立区,1,西新井一丁目,1557,2830,1394,1436
13121,足立区,1,西新井二丁目,1521,2864,1422,1442
13121,足立区,1,西新井三丁目,1861,3924,1993,1931
13121,足立区,1,西新井四丁目,2056,4154,2093,2061
13121,足立区,1,西新井五丁目,1385,2608,1298,1310
13121,足立区,1,西新井六丁目,2018,3571,1759,1812
13121,足立区,1,西新井七丁目,984,1766,878,888
13121,足立区,1,西新井栄町一丁目,3096,6663,3260,3403
13121,足立区,1,西新井栄町二丁目,1061,1655,791,864
13121,足立区,1,西新井栄町三丁目,939,1666,829,837
13121,足立区,1,西新井本町一丁目,1827,3352,1571,1781
13121,足立区,1,西新井本町二丁目,2070,3766,1837,1929
13121,足立区,1,西新井本町三丁目,677,1281,638,643
13121,足立区,1,西新井本町四丁目,2271,4015,1993,2022
13121,足立区,1,西新井本町五丁目,1080,2195,1078,1117
13121,足立区,1,西伊興一丁目,1512,3431,1769,1662
13121,足立区,1,西伊興二丁目,839,1873,983,890
13121,足立区,1,西伊興三丁目,979,2126,1099,1027
13121,足立区,1,西伊興四丁目,718,1616,814,802
13121,足立区,1,西伊興町,0,0,0,0
13121,足立区,1,西加平一丁目,344,598,297,301
13121,足立区,1,西加平二丁目,348,649,338,311
13121,足立区,1,西竹の塚一丁目,1053,1903,897,1006
13121,足立区,1,西竹の塚二丁目,720,1158,560,598
13121,足立区,1,西保木間一丁目,1110,2086,1020,1066
13121,足立区,1,西保木間二丁目,1891,3732,1869,1863
13121,足立区,1,西保木間三丁目,1168,2107,989,1118
13121,足立区,1,西保木間四丁目,1380,2493,1199,1294
13121,足立区,1,花畑一丁目,967,2038,1009,1029
13121,足立区,1,花畑二丁目,798,1777,858,919
13121,足立区,1,花畑三丁目,1256,2575,1378,1197
13121,足立区,1,花畑四丁目,1449,2549,1239,1310
13121,足立区,1,花畑五丁目,2022,3261,1673,1588
13121,足立区,1,花畑六丁目,1220,2890,1482,1408
13121,足立区,1,花畑七丁目,533,1161,584,577
13121,足立区,1,花畑八丁目,1133,2052,933,1119
13121,足立区,1,東綾瀬一丁目,2244,4107,2116,1991
13121,足立区,1,東綾瀬二丁目,1917,3445,1720,1725
13121,足立区,1,東綾瀬三丁目,1227,2635,1334,1301
13121,足立区,1,東伊興一丁目,896,1928,973,955
13121,足立区,1,東伊興二丁目,914,1883,979,904
13121,足立区,1,東伊興三丁目,1452,2829,1452,1377
13121,足立区,1,東伊興四丁目,207,422,212,210
13121,足立区,1,東保木間一丁目,1846,3525,1681,1844
13121,足立区,1,東保木間二丁目,1031,2281,1167,1114
13121,足立区,1,東六月町,891,2082,1028,1054
13121,足立区,1,一ツ家一丁目,838,1778,920,858
13121,足立区,1,一ツ家二丁目,1499,2920,1486,1434
13121,足立区,1,一ツ家三丁目,906,1980,1006,974
13121,足立区,1,一ツ家四丁目,295,690,352,338
13121,足立区,1,日ノ出町,2468,4123,2091,2032
13121,足立区,1,平野一丁目,895,1907,933,974
13121,足立区,1,平野二丁目,438,1038,529,509
13121,足立区,1,平野三丁目,999,2007,979,1028
13121,足立区,1,保木間一丁目,2286,4425,2171,2254
13121,足立区,1,保木間二丁目,1104,2335,1178,1157
13121,足立区,1,保木間三丁目,1335,2648,1364,1284
13121,足立区,1,保木間四丁目,1329,2739,1380,1359
13121,足立区,1,保木間五丁目,1551,3086,1530,1556
13121,足立区,1,保塚町,1674,3428,1774,1654
13121,足立区,1,堀之内一丁目,287,555,281,274
13121,足立区,1,堀之内二丁目,402,769,377,392
13121,足立区,1,南花畑一丁目,1073,2232,1111,1121
13121,足立区,1,南花畑二丁目,2167,4321,2228,2093
13121,足立区,1,南花畑三丁目,1687,3276,1716,1560
13121,足立区,1,南花畑四丁目,1669,3073,1468,1605
13121,足立区,1,南花畑五丁目,1483,2778,1257,1521
13121,足立区,1,宮城一丁目,1883,3686,1833,1853
13121,足立区,1,宮城二丁目,233,468,243,225
13121,足立区,1,六木一丁目,1682,3116,1514,1602
13121,足立区,1,六木二丁目,457,1177,590,587
13121,足立区,1,六木三丁目,1355,3029,1516,1513
13121,足立区,1,六木四丁目,732,1612,815,797
13121,足立区,1,本木一丁目,826,1666,813,853
13121,足立区,1,本木二丁目,1083,2229,1115,1114
13121,足立区,1,本木北町,644,1461,709,752
13121,足立区,1,本木西町,562,1083,551,532
13121,足立区,1,本木東町,824,1575,833,742
13121,足立区,1,本木南町,889,1647,871,776
13121,足立区,1,谷在家一丁目,869,1799,908,891
13121,足立区,1,谷在家二丁目,826,1589,786,803
13121,足立区,1,谷在家三丁目,1449,2653,1288,1365
13121,足立区,1,谷中一丁目,1942,3447,1805,1642
13121,足立区,1,谷中二丁目,1039,1789,891,898
13121,足立区,1,谷中三丁目,1275,2261,1164,1097
13121,足立区,1,谷中四丁目,1010,1717,907,810
13121,足立区,1,谷中五丁目,971,1745,921,824
13121,足立区,1,柳原一丁目,1435,2449,1228,1221
13121,足立区,1,柳原二丁目,1552,2691,1395,1296
13121,足立区,1,六月一丁目,1534,3002,1441,1561
13121,足立区,1,六月二丁目,1428,2864,1340,1524
13121,足立区,1,六月三丁目,936,1682,872,810
13121,足立区,1,六町一丁目,1286,2280,1147,1133
13121,足立区,1,六町二丁目,258,505,253,252
13121,足立区,1,六町三丁目,864,1571,780,791
13121,足立区,1,六町四丁目,646,1067,513,554
13122,葛飾区,0,葛飾区総数,239622,462083,230439,231644
13122,葛飾区,1,青戸1丁目,1002,1643,823,820
13122,葛飾区,1,青戸2丁目,911,1504,764,740
13122,葛飾区,1,青戸3丁目,3033,5501,2616,2885
13122,葛飾区,1,青戸4丁目,1855,3660,1859,1801
13122,葛飾区,1,青戸5丁目,1617,3041,1529,1512
13122,葛飾区,1,青戸6丁目,1974,3486,1725,1761
13122,葛飾区,1,青戸7丁目,2799,6306,3128,3178
13122,葛飾区,1,青戸8丁目,1450,2700,1377,1323
13122,葛飾区,1,奥戸1丁目,957,2070,1059,1011
13122,葛飾区,1,奥戸2丁目,2421,4869,2474,2395
13122,葛飾区,1,奥戸3丁目,1484,2989,1495,1494
13122,葛飾区,1,奥戸4丁目,1163,2469,1286,1183
13122,葛飾区,1,奥戸5丁目,969,1945,968,977
13122,葛飾区,1,奥戸6丁目,949,1929,1003,926
13122,葛飾区,1,奥戸7丁目,805,1766,892,874
13122,葛飾区,1,奥戸8丁目,725,1538,800,738
13122,葛飾区,1,奥戸9丁目,679,1292,685,607
13122,葛飾区,1,お花茶屋1丁目,1379,2084,1036,1048
13122,葛飾区,1,お花茶屋2丁目,913,1650,853,797
13122,葛飾区,1,お花茶屋3丁目,1413,2944,1467,1477
13122,葛飾区,1,金町1丁目,1266,2443,1201,1242
13122,葛飾区,1,金町2丁目,1759,3168,1564,1604
13122,葛飾区,1,金町3丁目,2274,3927,1896,2031
13122,葛飾区,1,金町4丁目,1458,2703,1383,1320
13122,葛飾区,1,金町5丁目,1764,2896,1404,1492
13122,葛飾区,1,金町6丁目,1456,3012,1414,1598
13122,葛飾区,1,金町浄水場,0,0,0,0
13122,葛飾区,1,鎌倉1丁目,1608,2948,1449,1499
13122,葛飾区,1,鎌倉2丁目,1331,2655,1326,1329
13122,葛飾区,1,鎌倉3丁目,2319,4710,2333,2377
13122,葛飾区,1,鎌倉4丁目,1579,2995,1470,1525
13122,葛飾区,1,亀有1丁目,2176,4212,1986,2226
13122,葛飾区,1,亀有2丁目,3303,6034,2921,3113
13122,葛飾区,1,亀有3丁目,3789,7425,3601,3824
13122,葛飾区,1,亀有4丁目,2024,3905,1899,2006
13122,葛飾区,1,亀有5丁目,2976,5229,2538,2691
13122,葛飾区,1,小菅1丁目,2686,4856,2702,2154
13122,葛飾区,1,小菅2丁目,1606,2854,1461,1393
13122,葛飾区,1,小菅3丁目,1055,1865,937,928
13122,葛飾区,1,小菅4丁目,1723,2812,1492,1320
13122,葛飾区,1,柴又1丁目,2228,4096,1995,2101
13122,葛飾区,1,柴又2丁目,1304,2746,1400,1346
13122,葛飾区,1,柴又3丁目,1882,3957,1901,2056
13122,葛飾区,1,柴又4丁目,2082,3978,1932,2046
13122,葛飾区,1,柴又5丁目,1722,3516,1748,1768
13122,葛飾区,1,柴又6丁目,1579,3108,1533,1575
13122,葛飾区,1,柴又7丁目,783,1560,763,797
13122,葛飾区,1,白鳥1丁目,654,1382,658,724
13122,葛飾区,1,白鳥2丁目,1847,3555,1733,1822
13122,葛飾区,1,白鳥3丁目,1576,3165,1605,1560
13122,葛飾区,1,白鳥4丁目,2000,4046,1967,2079
13122,葛飾区,1,新小岩1丁目,2295,3750,1939,1811
13122,葛飾区,1,新小岩2丁目,2610,4098,2089,2009
13122,葛飾区,1,新小岩3丁目,2253,3848,2052,1796
13122,葛飾区,1,新小岩4丁目,2438,3883,2042,1841
13122,葛飾区,1,高砂1丁目,1464,2830,1462,1368
13122,葛飾区,1,高砂2丁目,1608,2861,1434,1427
13122,葛飾区,1,高砂3丁目,2173,3930,1975,1955
13122,葛飾区,1,高砂4丁目,946,1646,682,964
13122,葛飾区,1,高砂5丁目,1463,2517,1266,1251
13122,葛飾区,1,高砂6丁目,776,1498,767,731
13122,葛飾区,1,高砂7丁目,1463,2898,1502,1396
13122,葛飾区,1,高砂8丁目,1254,2211,1062,1149
13122,葛飾区,1,宝町1丁目,1590,3068,1520,1548
13122,葛飾区,1,宝町2丁目,2289,4163,2031,2132
13122,葛飾区,1,立石1丁目,1100,1927,968,959
13122,葛飾区,1,立石2丁目,1629,3011,1527,1484
13122,葛飾区,1,立石3丁目,1261,2345,1194,1151
13122,葛飾区,1,立石4丁目,1374,2635,1305,1330
13122,葛飾区,1,立石5丁目,1615,3008,1444,1564
13122,葛飾区,1,立石6丁目,1746,3467,1694,1773
13122,葛飾区,1,立石7丁目,1058,1820,893,927
13122,葛飾区,1,立石8丁目,2707,4991,2485,2506
13122,葛飾区,1,新宿1丁目,1252,2529,1255,1274
13122,葛飾区,1,新宿2丁目,960,1861,935,926
13122,葛飾区,1,新宿3丁目,1041,2398,1210,1188
13122,葛飾区,1,新宿4丁目,1024,2071,1009,1062
13122,葛飾区,1,新宿5丁目,1111,2116,1051,1065
13122,葛飾区,1,新宿6丁目,2252,5282,2568,2714
13122,葛飾区,1,西亀有1丁目,1533,3196,1552,1644
13122,葛飾区,1,西亀有2丁目,2777,5126,2496,2630
13122,葛飾区,1,西亀有3丁目,2107,4347,2172,2175
13122,葛飾区,1,西亀有4丁目,1378,2491,1245,1246
13122,葛飾区,1,西新小岩1丁目,1392,2521,1136,1385
13122,葛飾区,1,西新小岩2丁目,497,908,494,414
13122,葛飾区,1,西新小岩3丁目,1886,3598,1802,1796
13122,葛飾区,1,西新小岩4丁目,3155,5710,2929,2781
13122,葛飾区,1,西新小岩5丁目,1787,3486,1791,1695
13122,葛飾区,1,西水元1丁目,891,2007,1030,977
