全国地方公共団体コード,ID,地方公共団体名,種別,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,口径,備考
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市萩山町3-15-0トエイジユウタクナナゴウ,東京都,東村山市,萩山町3丁目,15-0 トエイジユウタクナナゴウ,,35.745745,139.472317,75,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市萩山町3-17-0トエイジユウタクキユウゴ,東京都,東村山市,萩山町3丁目,17-0 トエイジユウタクキユウゴ,,35.745575,139.471451,75,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市萩山町3-18-0トエイジユウタクジユウヨ,東京都,東村山市,萩山町3丁目,18-0 トエイジユウタクジユウヨ,,35.744514,139.473583,75,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市栄町1-22-0,東京都,東村山市,栄町1丁目,22-0,,35.750305,139.475368,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市廻田町1-33-3,東京都,東村山市,廻田町1丁目,Mar-33,,35.755573,139.451036,200,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市恩多町5-16-19イシイクリーニングニシ,東京都,東村山市,恩多町5丁目,16-19 イシイクリーニングニシ,,35.75939,139.484559,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市恩多町1-59-0ゾウセイチナイ,東京都,東村山市,恩多町1丁目,59-0 ゾウセイチナイ,,35.752237,139.490022,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市青葉町3-45-0ゾウセイチミナミ,東京都,東村山市,青葉町3丁目,45-0 ゾウセイチミナミ,,35.770573,139.49959,300,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市富士見町5-12-0ツーサンシヨウケンキユウ,東京都,東村山市,富士見町5丁目,12-0 ツーサンシヨウケンキユウ,,35.745355,139.460714,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市廻田町2-22-3ラ・フォンティーヌ東側,東京都,東村山市,廻田町2丁目,22-3 ラ・フォンティーヌ東側,,35.754152,139.448384,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市野口町2-7-0,東京都,東村山市,野口町2丁目,7-0,,35.760723,139.459959,75,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市野口町3-39-0ゾウセイチナイ,東京都,東村山市,野口町3丁目,39-0 ゾウセイチナイ,,35.765263,139.457289,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市多摩湖町1-5-0クウチ,東京都,東村山市,多摩湖町1丁目,5-0 クウチ,,35.762198,139.451341,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市秋津町4-42-56チユシヤジヨウヒガシ,東京都,東村山市,秋津町4丁目,42-56 チユシヤジヨウヒガシ,,35.777965,139.488541,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市諏訪町2-23-14,東京都,東村山市,諏訪町2丁目,23-14,,35.771072,139.465349,200,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市諏訪町2-8-0,東京都,東村山市,諏訪町2丁目,8-0,,35.770522,139.465615,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町1-41-0コクブヒガシムラヤマエイ,東京都,東村山市,久米川町1丁目,41-0 コクブヒガシムラヤマエイ,,35.769468,139.484871,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市栄町1-18-0,東京都,東村山市,栄町1丁目,18-0,,35.74974,139.47716,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町1-10-0クウチキタ,東京都,東村山市,久米川町1丁目,10-0 クウチキタ,,35.770379,139.478489,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町1-16-5サンエイサービスキタ,東京都,東村山市,久米川町1丁目,16-5 サンエイサービスキタ,,35.769426,139.480037,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町1-33-3ラーポルクメガワミナミ,東京都,東村山市,久米川町1丁目,33-3 ラーポルクメガワミナミ,,35.766823,139.488411,300,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町3-8-0ハタケ,東京都,東村山市,久米川町3丁目,8-0 ハタケ,,35.76368,139.47406,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市富士見町3-6-0コウエンヒガシ,東京都,東村山市,富士見町3丁目,6-0 コウエンヒガシ,,35.747963,139.455428,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市栄町1-5-0チユウシヤジヨウキタ,東京都,東村山市,栄町1丁目,5-0 チユウシヤジヨウキタ,,35.74997,139.47375,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市富士見町2-7-0サンホームミナミ,東京都,東村山市,富士見町2丁目,7-0 サンホームミナミ,,35.740065,139.453153,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市富士見町2-7-0ハトホームミナミ,東京都,東村山市,富士見町2丁目,7-0 ハトホームミナミ,,35.740065,139.453153,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市富士見町2-12-41,東京都,東村山市,富士見町2丁目,12-41,,35.739133,139.452166,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市富士見町2-12-12フジミマートニシ,東京都,東村山市,富士見町2丁目,12-12 フジミマートニシ,,35.739312,139.451469,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市富士見町2-14-29,東京都,東村山市,富士見町2丁目,14-29,,35.738567,139.45176,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市富士見町2-16-31,東京都,東村山市,富士見町2丁目,16-31,,35.737352,139.451544,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市富士見町2-18-0,東京都,東村山市,富士見町2丁目,18-0,,35.738467,139.450607,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市恩多町5-24-14,東京都,東村山市,恩多町5丁目,24-14,,35.760546,139.486133,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市恩多町5-29-0,東京都,東村山市,恩多町5丁目,29-0,,35.759577,139.486718,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市恩多町1-10-0ツノケンセツキタ,東京都,東村山市,恩多町1丁目,10-0 ツノケンセツキタ,,35.756132,139.490858,300,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市青葉町2-9-21,東京都,東村山市,青葉町2丁目,9月21日,,35.761762,139.485704,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市美住町2-3-0畑地東側,東京都,東村山市,美住町2丁目,3-0 畑地東側,,35.753849,139.464366,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市多摩湖町1-5-0,東京都,東村山市,多摩湖町1丁目,5-0,,35.762198,139.451341,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市野口町4-40-0,東京都,東村山市,野口町4丁目,40-0,,35.766674,139.462661,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市野口町4-10-0,東京都,東村山市,野口町4丁目,10-0,,35.765431,139.46153,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市秋津町2-32-0シリツダイ6チユーガツコ,東京都,東村山市,秋津町2丁目,32-0 シリツダイ6チユーガツコ,,35.770834,139.49045,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市恩多町2-40-0ウチダコウキキタ,東京都,東村山市,恩多町2丁目,40-0 ウチダコウキキタ,,35.747072,139.484836,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市恩多町2-41-0オグラジドウシヤニシ,東京都,東村山市,恩多町2丁目,41-0 オグラジドウシヤニシ,,35.746832,139.485886,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市秋津町1-26-1,東京都,東村山市,秋津町1丁目,1月26日,,35.77316,139.493887,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市青葉町3-39-20,東京都,東村山市,青葉町3丁目,39-20,,35.770141,139.497611,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町4-31-13,東京都,東村山市,久米川町4丁目,31-13,,35.7674,139.471887,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市諏訪町1-39-3,東京都,東村山市,諏訪町1丁目,Mar-39,,35.772436,139.470822,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市廻田町1-8-21,東京都,東村山市,廻田町1丁目,8月21日,,35.757598,139.454506,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市野口町1-23-2,東京都,東村山市,野口町1丁目,2月23日,,35.759266,139.465166,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市青葉町3-46-0ダイイチナカヨシヒロバミ,東京都,東村山市,青葉町3丁目,46-0 ダイイチナカヨシヒロバミ,,35.771762,139.498543,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町3-35-0,東京都,東村山市,久米川町3丁目,35-0,,35.762742,139.477795,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市美住町1-22-38,東京都,東村山市,美住町1丁目,22-38,,35.750245,139.457601,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市美住町1-21-18,東京都,東村山市,美住町1丁目,21-18,,35.748701,139.460322,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市美住町1-22-13,東京都,東村山市,美住町1丁目,22-13,,35.749575,139.458523,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市美住町1-3-13,東京都,東村山市,美住町1丁目,3月13日,,35.75168,139.461907,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市美住町1-13-0ミスミヨウチエンヒガシ,東京都,東村山市,美住町1丁目,13-0 ミスミヨウチエンヒガシ,,35.749038,139.460527,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市栄町2-26-7ヤキニクサンエイキタ,東京都,東村山市,栄町2丁目,26-7 ヤキニクサンエイキタ,,35.747197,139.47122,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市栄町2-24-1,東京都,東村山市,栄町2丁目,1月24日,,35.748363,139.472361,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市栄町2-24-16,東京都,東村山市,栄町2丁目,24-16,,35.747816,139.473022,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市栄町2-31-0,東京都,東村山市,栄町2丁目,31-0,,35.749141,139.469527,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市栄町2-40-34トウキヨウシンブンニシ,東京都,東村山市,栄町2丁目,40-34 トウキヨウシンブンニシ,,35.747196,139.469488,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市廻田町4-32-0ボチミナミ,東京都,東村山市,廻田町4丁目,32-0 ボチミナミ,,35.760182,139.449035,200,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市廻田町4-17-4,東京都,東村山市,廻田町4丁目,4月17日,,35.759692,139.450531,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市野口町1-26-29ノムラシヨウケンメイセイ,東京都,東村山市,野口町1丁目,26-29 ノムラシヨウケンメイセイ,,35.757992,139.463398,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市栄町2-26-0グリーンハイツヒガシ,東京都,東村山市,栄町2丁目,26-0 グリーンハイツヒガシ,,35.747407,139.471682,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市栄町2-23-0トエイジユータクニシ,東京都,東村山市,栄町2丁目,23-0 トエイジユータクニシ,,35.748383,139.471829,300,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市栄町2-29-0スミトモセイメイヒガシ,東京都,東村山市,栄町2丁目,29-0 スミトモセイメイヒガシ,,35.748387,139.470449,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市萩山町1-15-0ウエダブロツクミナミ,東京都,東村山市,萩山町1丁目,15-0 ウエダブロツクミナミ,,35.738787,139.484877,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町2-22-26,東京都,東村山市,久米川町2丁目,22-26,,35.764132,139.479999,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市秋津町3-55-0チユウシヤジヨウキタ,東京都,東村山市,秋津町3丁目,55-0 チユウシヤジヨウキタ,,35.772017,139.481354,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市秋津町3-54-1,東京都,東村山市,秋津町3丁目,Jan-54,,35.771709,139.482622,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市本町2-8-12カトウタタミテンミナミ,東京都,東村山市,本町2丁目,8-12 カトウタタミテンミナミ,,35.763133,139.46642,100,
132136,,東村山市,私設消火栓（上水道）,132136,,東京都東村山市美住町2-20-236ジヨウスイジヨウホンカン,東京都,東村山市,美住町2丁目,20-236 ジヨウスイジヨウホンカン,,35.753251,139.458526,350,
132136,,東村山市,私設消火栓（上水道）,132136,,東京都東村山市美住町2-20-236ジヨウスイジヨウホンカン,東京都,東村山市,美住町2丁目,20-236 ジヨウスイジヨウホンカン,,35.753251,139.458526,350,
132136,,東村山市,私設消火栓（上水道）,132136,,東京都東村山市美住町2-20-236ジヨウスイジヨウホンカン,東京都,東村山市,美住町2丁目,20-236 ジヨウスイジヨウホンカン,,35.753251,139.458526,350,
132136,,東村山市,私設消火栓（上水道）,132136,,東京都東村山市美住町2-20-236ジヨウスイジヨウホンカン,東京都,東村山市,美住町2丁目,20-236 ジヨウスイジヨウホンカン,,35.753251,139.458526,100,
132136,,東村山市,私設消火栓（上水道）,132136,,東京都東村山市美住町2-20-236ジヨウスイジヨウホンカン,東京都,東村山市,美住町2丁目,20-236 ジヨウスイジヨウホンカン,,35.753251,139.458526,100,
132136,,東村山市,私設消火栓（上水道）,132136,,東京都東村山市美住町2-20-236ジヨウスイジヨウホンカン,東京都,東村山市,美住町2丁目,20-236 ジヨウスイジヨウホンカン,,35.753251,139.458526,100,
132136,,東村山市,私設消火栓（上水道）,132136,,東京都東村山市美住町2-20-236ジヨウスイジヨウナイカツ,東京都,東村山市,美住町2丁目,20-236 ジヨウスイジヨウナイカツ,,35.753251,139.458526,350,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市野口町2-12-0マンシヨンミナミ,東京都,東村山市,野口町2丁目,12-0 マンシヨンミナミ,,35.758621,139.4606,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市多摩湖町4-1-0ゾウセイチヒガシ,東京都,東村山市,多摩湖町4丁目,1-0 ゾウセイチヒガシ,,35.765866,139.451997,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市萩山町4-3-18,東京都,東村山市,萩山町4丁目,3月18日,,35.746265,139.476056,75,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市恩多町3-37-0マンシヨンエクセルイチカ,東京都,東村山市,恩多町3丁目,37-0 マンシヨンエクセルイチカ,,35.752067,139.478838,300,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市美住町2-10-0商工中金美住ビル東側,東京都,東村山市,美住町2丁目,10-0 商工中金美住ビル東側,,35.75697,139.463844,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市本町4-5-3,東京都,東村山市,本町4丁目,5月3日,,35.753504,139.469175,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町1-3-0ハタチキタ,東京都,東村山市,久米川町1丁目,3-0 ハタチキタ,,35.77128,139.476691,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町4-23-17,東京都,東村山市,久米川町4丁目,23-17,,35.765136,139.469903,75,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町4-18-1,東京都,東村山市,久米川町4丁目,1月18日,,35.763912,139.469154,75,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町5-36-0ニツケンリースコウギヨウ,東京都,東村山市,久米川町5丁目,36-0 ニツケンリースコウギヨウ,,35.774806,139.47559,350,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市秋津町5-8-0ハタチヒガシ,東京都,東村山市,秋津町5丁目,8-0 ハタチヒガシ,,35.777421,139.496116,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市秋津町2-37-0シルクロードヒガシ,東京都,東村山市,秋津町2丁目,37-0 シルクロードヒガシ,,35.772045,139.489415,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市秋津町3-50-14,東京都,東村山市,秋津町3丁目,50-14,,35.7739,139.483045,300,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市恩多町1-17-0リユウセンエンコウジヨウ,東京都,東村山市,恩多町1丁目,17-0 リユウセンエンコウジヨウ,,35.755738,139.493852,125,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市萩山町2-26-64,東京都,東村山市,萩山町2丁目,26-64,,35.740465,139.482989,75,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市美住町1-22-18,東京都,東村山市,美住町1丁目,22-18,,35.749575,139.458523,75,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市野口町2-26-0ハタチミナミ,東京都,東村山市,野口町2丁目,26-0 ハタチミナミ,,35.7596,139.457019,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市恩多町3-26-33,東京都,東村山市,恩多町3丁目,26-33,,35.753788,139.482637,75,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市恩多町1-44-0ゾウセイチミナミ,東京都,東村山市,恩多町1丁目,44-0 ゾウセイチミナミ,,35.750906,139.486913,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市本町2-15-20,東京都,東村山市,本町2丁目,15-20,,35.762,139.468513,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市多摩湖町1-17-0チユウシヤジヨウニシ,東京都,東村山市,多摩湖町1丁目,17-0 チユウシヤジヨウニシ,,35.7633,139.44855,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市多摩湖町3-15-37,東京都,東村山市,多摩湖町3丁目,15-37,,35.764869,139.442713,75,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市本町2-24-43シテイコーポキタ,東京都,東村山市,本町2丁目,24-43 シテイコーポキタ,,35.759597,139.470201,75,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町1-21-0,東京都,東村山市,久米川町1丁目,21-0,,35.767638,139.48156,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市恩多町1-37-52,東京都,東村山市,恩多町1丁目,37-52,,35.752477,139.488249,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市栄町3-11-6シスタービヨウシツヒガシ,東京都,東村山市,栄町3丁目,11-6 シスタービヨウシツヒガシ,,35.74689,139.467709,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市萩山町3-2-0ハヤカワデンキミナミ,東京都,東村山市,萩山町3丁目,2-0 ハヤカワデンキミナミ,,35.746581,139.473856,75,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市青葉町1-1-0,東京都,東村山市,青葉町1丁目,1-0,,35.75986,139.489297,200,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市恩多町5-33-0オシタリケンキユウジヨミ,東京都,東村山市,恩多町5丁目,33-0 オシタリケンキユウジヨミ,,35.758653,139.489461,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町4-20-0,東京都,東村山市,久米川町4丁目,20-0,,35.76406,139.472417,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市青葉町2-6-11,東京都,東村山市,青葉町2丁目,6月11日,,35.762035,139.488117,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市秋津町4-12-0,東京都,東村山市,秋津町4丁目,12-0,,35.777849,139.482981,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市萩山町1-1-0セイブテツドウドクシンリ,東京都,東村山市,萩山町1丁目,1-0 セイブテツドウドクシンリ,,35.738616,139.478205,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市萩山町1-8-12クローバーハイツミナミ,東京都,東村山市,萩山町1丁目,8-12 クローバーハイツミナミ,,35.739362,139.482544,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市萩山町1-32-5,東京都,東村山市,萩山町1丁目,May-32,,35.737171,139.484428,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市青葉町3-3-0ゾウセイチ,東京都,東村山市,青葉町3丁目,3-0 ゾウセイチ,,35.766361,139.491734,75,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町2-32-1タケダチクサンミナミ,東京都,東村山市,久米川町2丁目,32-1 タケダチクサンミナミ,,35.762943,139.483441,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市栄町1-27-0レーベン久米川南側,東京都,東村山市,栄町1丁目,27-0 レーベン久米川南側,,35.751436,139.47445,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市富士見町4-8-0チユウシヤジヨウニシ,東京都,東村山市,富士見町4丁目,8-0 チユウシヤジヨウニシ,,35.750664,139.449765,300,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市富士見町4-4-50トコウズシテンキタ,東京都,東村山市,富士見町4丁目,4-50 トコウズシテンキタ,,35.751905,139.451139,300,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市富士見町4-9-0オオハシイインキタ,東京都,東村山市,富士見町4丁目,9-0 オオハシイインキタ,,35.751513,139.449463,300,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市富士見町4-11-0ホテルヨシエニシ,東京都,東村山市,富士見町4丁目,11-0 ホテルヨシエニシ,,35.75239,139.448844,300,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市富士見町4-6-24,東京都,東村山市,富士見町4丁目,6月24日,,35.751262,139.450918,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市富士見町2-2-0シラギクシユゲイテンミナ,東京都,東村山市,富士見町2丁目,2-0 シラギクシユゲイテンミナ,,35.744788,139.451703,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市野口町2-28-4,東京都,東村山市,野口町2丁目,4月28日,,35.760629,139.458342,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市廻田町3-15-8,東京都,東村山市,廻田町3丁目,8月15日,,35.758625,139.44796,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市廻田町2-24-0駐車場西側,東京都,東村山市,廻田町2丁目,24-0 駐車場西側,,35.753164,139.448772,300,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市廻田町4-32-19,東京都,東村山市,廻田町4丁目,32-19,,35.760182,139.449035,200,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町1-36-1レナウンルツクセイモンワ,東京都,東村山市,久米川町1丁目,36-1 レナウンルツクセイモンワ,,35.768138,139.487063,200,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市栄町1-1-0シンオウメカイドウリツキ,東京都,東村山市,栄町1丁目,1-0 シンオウメカイドウリツキ,,35.750854,139.471481,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市富士見町1-1-0コーポサンライトニシ,東京都,東村山市,富士見町1丁目,1-0 コーポサンライトニシ,,35.743509,139.463931,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市諏訪町1-18-6,東京都,東村山市,諏訪町1丁目,6月18日,,35.766962,139.468277,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市秋津町4-33-0スカイハイツコイヌマニシ,東京都,東村山市,秋津町4丁目,33-0 スカイハイツコイヌマニシ,,35.77602,139.486383,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市秋津町4-33-15,東京都,東村山市,秋津町4丁目,33-15,,35.776593,139.486523,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市多摩湖町4-15-13,東京都,東村山市,多摩湖町4丁目,15-13,,35.76642,139.447229,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市秋津町3-37-30,東京都,東村山市,秋津町3丁目,37-30,,35.776292,139.479699,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市栄町1-5-16,東京都,東村山市,栄町1丁目,5月16日,,35.74997,139.47375,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市恩多町5-45-0マルマスケンセツコウギヨ,東京都,東村山市,恩多町5丁目,45-0 マルマスケンセツコウギヨ,,35.756216,139.487231,300,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市栄町3-20-0チユウシヤジヨウキタ,東京都,東村山市,栄町3丁目,20-0 チユウシヤジヨウキタ,,35.743963,139.465137,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市栄町2-4-0チユウシヤジヨウミナミ,東京都,東村山市,栄町2丁目,4-0 チユウシヤジヨウミナミ,,35.748832,139.473276,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市青葉町2-33-1アオバシヨウガツコウヒガ,東京都,東村山市,青葉町2丁目,33-1 アオバシヨウガツコウヒガ,,35.76467,139.49011,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市廻田町4-16-0トミコリヨウリテンヒガシ,東京都,東村山市,廻田町4丁目,16-0 トミコリヨウリテンヒガシ,,35.758665,139.450374,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市秋津町4-30-0タイヨウホイクエンニシ,東京都,東村山市,秋津町4丁目,30-0 タイヨウホイクエンニシ,,35.777439,139.48635,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市廻田町1-17-0畑地東側,東京都,東村山市,廻田町1丁目,17-0 畑地東側,,35.75469,139.45399,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市美住町2-18-14,東京都,東村山市,美住町2丁目,18-14,,35.752787,139.462489,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市本町1-10-0プランドールキタ,東京都,東村山市,本町1丁目,10-0 プランドールキタ,,35.752621,139.46606,75,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市青葉町3-17-5,東京都,東村山市,青葉町3丁目,5月17日,,35.769381,139.492475,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町4-17-23,東京都,東村山市,久米川町4丁目,17-23,,35.763602,139.469811,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町4-13-4,東京都,東村山市,久米川町4丁目,4月13日,,35.763,139.471209,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市野口町4-20-44,東京都,東村山市,野口町4丁目,20-44,,35.763842,139.463608,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市美住町1-14-2,東京都,東村山市,美住町1丁目,2月14日,,35.750498,139.460149,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市恩多町2-39-26,東京都,東村山市,恩多町2丁目,39-26,,35.748264,139.484905,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町4-46-1,東京都,東村山市,久米川町4丁目,Jan-46,,35.764725,139.469244,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市秋津町3-51-21,東京都,東村山市,秋津町3丁目,51-21,,35.773024,139.483652,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市秋津町1-11-5,東京都,東村山市,秋津町1丁目,11月5日,,35.773514,139.492417,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市秋津町5-12-2パパヤハウスミナミ,東京都,東村山市,秋津町5丁目,12-2 パパヤハウスミナミ,,35.777217,139.494416,75,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市萩山町1-8-50,東京都,東村山市,萩山町1丁目,8-50,,35.739924,139.481937,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市恩多町2-33-16,東京都,東村山市,恩多町2丁目,33-16,,35.74948,139.48453,100,
