等級,点番号,XX,YY
街区多角節点,2A370,-49157.96,-33905.059
街区多角節点,2A371,-49188.413,-33914.303
街区多角節点,2A373,-48314.54,-33789.855
街区多角節点,2A374,-48415.792,-33839.538
街区多角節点,2A376,-48207.526,-34033.104
街区多角節点,2A377,-48246.065,-34078.204
街区多角節点,2A378,-48499.882,-33709.091
街区多角節点,2A380,-48461.312,-33844.658
街区多角節点,2A381,-48440.663,-33945.119
街区多角節点,2A382,-48400.167,-33964.42
街区多角節点,2A383,-48357.806,-34024.651
街区多角節点,2A384,-48260.901,-34126.81
街区多角節点,2A385,-48246.105,-34216.196
街区多角節点,2A386,-48263.036,-34272.765
街区多角節点,2A387,-48812.214,-33876.981
街区多角節点,2A389,-48718.211,-34030.477
街区多角節点,2A390,-48710.798,-34098.937
街区多角節点,2A391,-49236.045,-31923.155
街区多角節点,2A393,-49782.659,-31934.684
街区多角節点,2A394,-50092.037,-31981.08
街区多角節点,2A395,-50210.064,-32027.199
街区多角節点,2A396,-48908.623,-32161.489
街区多角節点,2A397,-48349.776,-32280.208
街区多角節点,2A398,-48340.589,-32333.092
街区多角節点,2A399,-48459.762,-32326.175
街区多角節点,2A400,-48537.949,-32285.281
街区多角節点,2A401,-48717.887,-32208.529
街区多角節点,2A402,-48756.699,-32182.481
街区多角節点,2A404,-49695.124,-32110.485
街区多角節点,2A405,-49939.079,-32085.947
街区多角節点,2A406,-50100.638,-32112.62
街区多角節点,2A407,-50164.3,-32098.277
街区多角節点,2A408,-50313.301,-32142.282
街区多角節点,2A410,-50551.662,-32219.227
街区多角節点,2A411,-50624.41,-32249.423
街区多角節点,2A412,-48533.822,-32416.87
街区多角節点,2A413,-48634.582,-32473.705
街区多角節点,2A418,-50215.16,-32398.517
街区多角節点,2A419,-50547.415,-32296.269
街区多角節点,2A421,-49049.034,-32568.413
街区多角節点,2A422,-49575.524,-32722.379
街区多角節点,2A423,-49638.138,-32743.27
街区多角節点,2A424,-49908.535,-32870.55
街区多角節点,2A425,-49724.775,-33135.214
街区多角節点,2A427,-49803.909,-33483.727
街区多角節点,2A430,-50240.115,-33408.341
街区多角節点,2A431,-50474.257,-33459.785
街区多角節点,2A433,-50313.754,-32651.535
街区多角節点,2A435,-49921.832,-33054.447
街区多角節点,2A436,-50012.766,-33126.779
街区多角節点,2A437,-49984.721,-33151.983
街区多角節点,2A438,-50057.256,-33200.702
街区多角節点,2A439,-50091.181,-33315.296
街区多角節点,2A440,-50035.932,-32918.943
街区多角節点,2A441,-50140.107,-32889.29
街区多角節点,2A442,-50171.217,-33007.95
街区多角節点,2A443,-50166.382,-33059.482
街区多角節点,2A447,-50443.806,-33277.657
街区多角節点,2A449,-50510.67,-33384.531
街区多角節点,2A450,-50580.707,-33369.196
街区多角節点,2A451,-50259.83,-33072.487
街区多角節点,2A453,-50540.415,-32946.784
街区多角節点,2A457,-51175.175,-31996.933
街区多角節点,2A458,-51107.89,-32065.815
街区多角節点,2A464,-51060.964,-32255.724
街区多角節点,2A465,-51032.004,-32312.669
街区多角節点,2A466,-50949.786,-32429.173
街区多角節点,2A467,-50795.534,-32508.958
街区多角節点,2A470,-50693.65,-32850.378
街区多角節点,2A471,-50832.904,-33144.905
街区多角節点,2A472,-50858.959,-33204.151
街区多角節点,2A474,-50788.193,-32990.786
街区多角節点,2A475,-50880.477,-33119.665
街区多角節点,2A476,-50918.081,-33186.818
街区多角節点,2A478,-50897.384,-32598.668
街区多角節点,2A479,-51082.7,-32324.314
街区多角節点,2A480,-51061.265,-32744.247
街区多角節点,2A481,-51040.383,-32845.059
街区多角節点,2A482,-51121.813,-32868.89
街区多角節点,2A483,-51247.453,-32125.633
街区多角節点,2A484,-51288.334,-32547.361
街区多角節点,2A485,-51291.834,-32868.391
街区多角節点,2A486,-51245.674,-33088.468
街区多角節点,2A488,-51707.607,-31631.502
街区多角節点,2A489,-51744.887,-31635.149
街区多角節点,2A490,-51420.475,-31993.466
街区多角節点,2A491,-51487.656,-31997.069
街区多角節点,2A492,-51394.327,-32181.018
街区多角節点,2A493,-51473.379,-32166.911
街区多角節点,2A494,-51728.504,-32180.074
街区多角節点,2A495,-51815.5,-31885.605
街区多角節点,2A497,-51807.703,-32096.357
街区多角節点,2A498,-51808.082,-32186.954
街区多角節点,2A499,-51895.905,-32130.47
街区多角節点,2A500,-51682.385,-32454.192
街区多角節点,2A501,-51428.39,-32233.667
街区多角節点,2A502,-51451.384,-32496.78
街区多角節点,2A503,-51467.255,-32563.552
街区多角節点,2A506,-51377.359,-32886.451
街区多角節点,2A507,-51299.263,-33242.875
街区多角節点,2A508,-51369.828,-33232.197
街区多角節点,2A509,-51424.379,-33215.156
街区多角節点,2A510,-51481.153,-32942.118
街区多角節点,2A511,-51499.199,-33136.227
街区多角節点,2A512,-51669.47,-33019.715
街区多角節点,2A513,-51684.493,-33158.922
街区多角節点,2A514,-51850.715,-32308.383
街区多角節点,2A516,-51644.618,-32606.488
街区多角節点,2A517,-51709.968,-32657.967
街区多角節点,2A519,-51781.856,-32870.53
街区多角節点,2A520,-51737.231,-33029.482
街区多角節点,2A521,-51971.539,-31524.156
街区多角節点,2A523,-52030.422,-31497.036
街区多角節点,2A524,-52077.839,-31524.736
街区多角節点,2A525,-52137.023,-31448.972
街区多角節点,2A526,-52294.01,-31532.547
街区多角節点,2A527,-52263.781,-31705.53
街区多角節点,2A528,-52225.842,-31837.735
街区多角節点,2A529,-52188.781,-31873.353
街区多角節点,2A530,-52190.51,-31947.736
街区多角節点,2A531,-52233.143,-32014.736
街区多角節点,2A532,-52236.365,-32072.698
街区多角節点,2A534,-52524.375,-31609.783
街区多角節点,2A535,-52534.055,-31754.728
街区多角節点,2A536,-52543.645,-31859.434
街区多角節点,2A538,-52674.903,-31446.36
街区多角節点,2A539,-52776.99,-31468.389
街区多角節点,2A540,-52911.449,-31565.935
街区多角節点,2A541,-52907.838,-31654.399
街区多角節点,2A542,-53027.494,-31634.333
街区多角節点,2A543,-52919.988,-31716.626
街区多角節点,2A545,-53199.579,-31787.054
街区多角節点,2A546,-52627.307,-31713.05
街区多角節点,2A548,-52274.146,-32013.678
街区多角節点,2A549,-52552.833,-31956.054
街区多角節点,2A550,-52633.309,-31958.755
街区多角節点,2A551,-52789.658,-32064.539
街区多角節点,2A552,-52872.891,-32076.606
街区多角節点,2A553,-52925.185,-32047.268
街区多角節点,2A554,-52964.341,-31996.992
街区多角節点,2A555,-53117.15,-31939.727
街区多角節点,2A562,-52918.124,-32818.171
街区多角節点,2A563,-53112.385,-33124.145
街区多角節点,2A564,-53215.782,-33232.776
街区多角節点,2A566,-52389.099,-32300.182
街区多角節点,2A567,-52096.279,-32669.883
街区多角節点,2A568,-52322.179,-32609.48
街区多角節点,2A569,-51965.418,-33076.739
街区多角節点,2A570,-52117.276,-33026.39
街区多角節点,2A571,-52170.66,-33090.685
街区多角節点,2A572,-53029.173,-32271.106
街区多角節点,2A573,-53206.812,-31897.582
街区多角節点,2A574,-53247.828,-31872.228
街区多角節点,2A575,-53255.398,-31994.453
街区多角節点,2A576,-53427.272,-31880.884
街区多角節点,2A577,-53293.444,-31954.127
街区多角節点,2A579,-52983.335,-32437.004
街区多角節点,2A580,-53187.247,-32325.319
街区多角節点,2A581,-53387.934,-32206.476
街区多角節点,2A582,-53608.707,-32028.628
街区多角節点,2A583,-53037.976,-32570.593
街区多角節点,2A584,-53158.923,-32563.33
街区多角節点,2A588,-53456.288,-32570.185
街区多角節点,2A589,-53696.392,-32287.2
街区多角節点,2A590,-53831.598,-32329.015
街区多角節点,2A591,-53886.315,-32291.246
街区多角節点,2A592,-53714.07,-32012.799
街区多角節点,2A593,-53788.637,-32044.695
街区多角節点,2A594,-53958.833,-32253.516
街区多角節点,2A595,-54015.347,-32311.955
街区多角節点,2A596,-53973.234,-32375.594
街区多角節点,2A597,-52355.591,-32947.056
街区多角節点,2A598,-52382.555,-32983.129
街区多角節点,2A601,-52397.513,-33266.252
街区多角節点,2A602,-52497.58,-33471.194
街区多角節点,2A603,-52522.302,-33575.787
街区多角節点,2A605,-52678.307,-32855.807
街区多角節点,2A606,-52661.741,-32923.265
街区多角節点,2A610,-52647.236,-33348.487
街区多角節点,2A611,-52651.278,-33414.488
街区多角節点,2A613,-52673.897,-33544.812
街区多角節点,2A614,-52775.876,-33488.559
街区多角節点,2A619,-52896.678,-33480.237
街区多角節点,2A620,-52896.562,-33571.603
街区多角節点,2A621,-52394.482,-33693.791
街区多角節点,2A622,-52523.371,-33779.783
街区多角節点,2A623,-52632.328,-33838.9
街区多角節点,2A624,-52742.28,-33760.721
街区多角節点,2A625,-52901.423,-33689.106
街区多角節点,2A626,-53003.864,-33626.113
街区多角節点,2A627,-53072.421,-33518.42
街区多角節点,2A629,-52518.532,-33988.652
街区多角節点,2A632,-52616.545,-33888.392
街区多角節点,2A634,-52815.113,-33879.462
街区多角節点,2A635,-52942.428,-33893.78
街区多角節点,2A636,-52797.153,-33929.693
街区多角節点,2A638,-52991.651,-34206.744
街区多角節点,2A639,-53123.123,-34102.523
街区多角節点,2A643,-52890.053,-33061.585
街区多角節点,2A644,-52953.136,-33010.526
街区多角節点,2A645,-53153.906,-32896.42
街区多角節点,2A650,-53799.439,-32536.195
街区多角節点,2A651,-53901.814,-32504.257
街区多角節点,2A656,-54401.921,-32170.372
街区多角節点,2A657,-54632.311,-32023.743
街区多角節点,2A659,-53444.073,-32870.449
街区多角節点,2A662,-53267.014,-33121.64
街区多角節点,2A663,-53256.047,-33202.548
街区多角節点,2A665,-53752.213,-33044.998
街区多角節点,2A666,-53688.433,-33118.577
街区多角節点,2A670,-53626.517,-33322.08
街区多角節点,2A672,-53770.365,-33348.528
街区多角節点,2A674,-54043.176,-33338.361
街区多角節点,2A675,-53785.672,-33305.358
街区多角節点,2A677,-54031.916,-32610.424
街区多角節点,2A678,-53904.628,-32754.611
街区多角節点,2A681,-53972.033,-33132.322
街区多角節点,2A682,-53998.88,-33147.798
街区多角節点,2A683,-54119.001,-32927.181
街区多角節点,2A701,-54707.867,-33005.418
街区多角節点,2A708,-54903.768,-31976.077
街区多角節点,2A719,-55187.3,-32288.002
街区多角節点,2A721,-55081.496,-32514.417
街区多角節点,2A724,-55023.578,-32610.258
街区多角節点,2A725,-55182.248,-32606
街区多角節点,2A726,-54939.274,-32685.523
街区多角節点,2A727,-55011.192,-32789.593
街区多角節点,2A728,-54992.882,-32834.927
街区多角節点,2A730,-54940.065,-33008.135
街区多角節点,2A735,-55278.564,-32657.732
街区多角節点,2A736,-55260.532,-32719.85
街区多角節点,2A737,-55218.384,-32782.538
街区多角節点,2A738,-55171.687,-32925.084
街区多角節点,2A742,-52322.689,-33027.833
街区多角節点,2A744,-54034.254,-33179.525
街区多角節点,2A745,-51324.619,-32787.105
街区多角節点,2A746,-51265.188,-32300.11
街区多角節点,2A747,-48433.246,-33111.714
街区多角節点,2A749,-53272.249,-33180.274
４級,A1_0205B8,-44143.014,-38443.076
４級,B_1(H103-2),-42602.058,-46250.998
４級,B_3(H102-3),-42591.267,-46174.34
４級,B_4(H102-2),-42563.834,-46101.596
４級,B_11(H101-3),-42528.579,-45850.045
４級,B_12(H101-2),-42571.912,-45785.303
４級,B_19(C101-3),-42470.913,-45607.688
４級,B_20(C101-2),-42446.177,-45570.433
４級,B_45(J101-2),-43002.346,-45510.893
４級,B_51(H108-2),-42941.226,-45714.768
４級,B_62(H110-2),-42945.858,-46040.172
４級,B_66(H105-2),-42798.128,-45514.989
４級,B_72(H107-2),-42926.547,-46274.071
４級,B_73(H107-3),-42890.408,-46357.91
４級,B_82(H104-2),-42690.601,-46377.249
４級,B_105(H106-3),-42833.477,-46081.107
４級,B_110(H109-3),-42974.821,-45929.745
４級,B_113(H108-3),-42973.239,-45775.216
４級,B_116(H109-2),-42953.539,-45853.975
４級,B_140(H106-2),-42725.085,-46075.046
４級,B_154(H105-3),-42752.762,-45574.859
４級,C1交_1,-44625.241,-33763.636
４級,C1交_2,-44632.971,-33728.694
４級,C1交_3,-44667.944,-33736.524
４級,C1交_4,-44705.268,-33773.759
４級,C1交_5,-44742.547,-33810.385
４級,C1交_6,-44762.551,-33876.686
４級,C1交_7,-44781.953,-33842.405
４級,C1交_8,-44816.074,-33797.496
４級,C1交_9,-44740.164,-33535.874
４級,C1交_10,-44730.117,-33653.233
４級,C1交_11,-44765.445,-33685.232
４級,C1交_12,-44812.422,-33720.132
４級,C1交_13,-44857.382,-33748.088
４級,C1交_14,-44842.426,-33671.281
４級,C1交_15,-44844.748,-33585.891
４級,C1交_16,-44842.409,-33532.742
４級,C1交_17,-44771.169,-33904.862
４級,C1交_18,-44805.183,-33938.433
４級,C1交_19,-44842.386,-33818.071
４級,C1交_20,-44875.913,-33838.875
４級,C1交_21,-44894.941,-33996.217
４級,C1交_22,-44949.961,-34065.502
４級,C1交_23,-44998.102,-34049.945
４級,C1交_24,-44921.172,-33871.05
４級,C1交_25,-44961.69,-33906.035
４級,C1交_26,-44929.781,-33730.646
４級,C1交_27,-44944.893,-33744.632
４級,C1交_28,-44985.581,-33775.558
４級,C1交_29,-44904.938,-33593.58
４級,C1交_30,-44966.526,-33599.264
４級,C1交_31,-44864.018,-33531.976
４級,C1交_32,-44949.049,-33517.578
４級,C1交_33,-44972.231,-33480.289
４級,C1C1_2001-1,-44508.082,-33516.084
４級,C1C1_2001-2,-44537.443,-33565.26
４級,C1C1_2001-3,-44551.87,-33613.374
４級,C1C1_2001-4,-44561.909,-33646.002
４級,C1C1_2001-5,-44585.73,-33698.835
４級,C1C1_2001-6,-44592.043,-33730.905
４級,C1C1_2003-1,-44637.881,-33708.021
４級,C1C1_2003-2,-44654.318,-33678.14
４級,C1C1_2003-3,-44650.6,-33642.648
４級,C1C1_2003-4,-44656.776,-33616.323
４級,C1C1_2003-5,-44678.7,-33588.496
４級,C1C1_2004-1,-44660.455,-33775.604
４級,C1C1_2006-1,-44685.644,-33713.464
４級,C1C1_2006-2,-44703.163,-33681.953
４級,C1C1_2007-1,-44704.557,-33634.313
４級,C1C1_2007-2,-44723.477,-33600.333
４級,C1C1_2007-3,-44751.559,-33568.727
４級,C1C1_2008-1,-44756.592,-33520.937
４級,C1C1_2008-2,-44790.655,-33517.338
４級,C1C1_2008-3,-44818.716,-33529.941
４級,C1C1_2009-1,-44686.809,-33755.761
４級,C1C1_2010-1,-44746.388,-33670.721
４級,C1C1_2011-1,-44758.842,-33605.514
４級,C1C1_2011-2,-44785.696,-33577.568
４級,C1C1_2011-3,-44812.49,-33577.334
４級,C1C1_2012-1,-44728.006,-33745.122
４級,C1C1_2012-2,-44753.568,-33710.132
４級,C1C1_2013-1,-44789.668,-33660.917
４級,C1C1_2013-2,-44811.55,-33623.992
４級,C1C1_2014-1,-44847.18,-33551.986
４級,C1C1_2017-1,-44700.206,-33817.161
４級,C1C1_2017-2,-44721.301,-33855.82
４級,C1C1_2017-3,-44737.93,-33872.135
４級,C1C1_2018-1,-44723.659,-33791.671
４級,C1C1_2019-1,-44792.361,-33699.336
４級,C1C1_2020-1,-44876.992,-33584.99
４級,C1C1_2021-1,-44763.636,-33785.609
４級,C1C1_2021-2,-44788.867,-33751.261
４級,C1C1_2022-1,-44826.718,-33692.926
４級,C1C1_2023-1,-44866.061,-33645.717
４級,C1C1_2023-2,-44886.691,-33610.683
４級,C1C1_2024-1,-44761.827,-33829.486
４級,C1C1_2025-1,-44830.744,-33726.98
４級,C1C1_2026-1,-44866.756,-33688.259
４級,C1C1_2027-1,-44925.882,-33595.73
４級,C1C1_2028-1,-44914.747,-33519.692
４級,C1C1_2029-1,-44775.143,-33857.356
４級,C1C1_2030-1,-44836.358,-33769.649
４級,C1C1_2031-1,-44871.241,-33721.824
４級,C1C1_2032-1,-44917.929,-33658.557
４級,C1C1_2032-2,-44942.656,-33631.138
４級,C1C1_2033-1,-44957.904,-33566.128
４級,C1C1_2037-1,-44914.239,-33719.271
４級,C1C1_2039-1,-44796.684,-33868.327
４級,C1C1_2039-2,-44819.025,-33842.503
４級,C1C1_2040-1,-44851.039,-33801.284
４級,C1C1_2040-2,-44869.159,-33813.376
４級,C1C1_2040-3,-44887.604,-33788
４級,C1C1_2040-4,-44913.557,-33752.264
４級,C1C1_2042-1,-44856.302,-33828.148
４級,C1C1_2044-1,-44827.297,-33904.059
４級,C1C1_2044-2,-44858.437,-33869.215
４級,C1C1_2045-1,-44897.613,-33809.574
４級,C1C1_2045-2,-44918.498,-33780.947
４級,C1C1_2047-1,-44895.934,-33858.457
４級,C1C1_2048-1,-44970.246,-33758.794
４級,C1C1_2049-1,-44857.923,-33957.156
４級,C1C1_2049-2,-44881.971,-33924.148
４級,C1C1_2049-3,-44894.165,-33899.673
４級,C1C1_2050-1,-44939.727,-33838.143
４級,C1C1_2050-2,-44960.295,-33810.192
４級,C1C1_2051-1,-44866.791,-33979.055
４級,C1C1_2052-1,-44935.211,-33887.297
４級,C1C1_2053-1,-44906.239,-33962.489
４級,C1C1_2053-2,-44939.593,-33936.044
４級,C1C1_2054-1,-44899.118,-34015.507
４級,C1C1_2054-2,-44936.238,-34043.868
４級,C1C1_2055-1,-44900.76,-34075.358
４級,C1C1_2055-2,-44925.167,-34059.62
４級,C1C1_2056-1,-44715.056,-33548.572
４級,C1C1_2057-1,-44798.396,-33828.081
４級,C1J1_2001-1,-44984.978,-34087.989
４級,C1J1_2001-2,-45012.62,-34090.044
４級,C1J1_2002-1,-45009.746,-34063.841
４級,C1J1_2002-2,-45038.614,-34052.001
４級,C1J1_2003-1,-45029.376,-34036.929
４級,C1J1_2003-2,-45059.926,-34023.494
４級,C1J1_2004-1,-44987.644,-34014.207
４級,C1J1_2004-2,-45014.69,-34004.755
４級,C1J1_2004-3,-45040.999,-33995.803
４級,C1J1_2005-1,-44985.514,-33913.081
４級,C1J1_2006-1,-44985.633,-33873
４級,C1J1_2006-2,-45011.692,-33837.528
４級,C1J1_2008-1,-45006.431,-33754.274
４級,C1J1_2008-2,-45037.799,-33704.317
４級,C1J1_2009-1,-44973.835,-33705.585
４級,C1J1_2009-2,-45008.19,-33658.359
４級,C1J1_2010-1,-44948.747,-33697.433
４級,C1J1_2010-2,-44977.462,-33659.392
４級,C1J1_2010-3,-45000.059,-33629.027
４級,C1J1_2011-1,-44985.596,-33601.887
４級,C1J1_2014-1,-44994.441,-33446.821
４級,C1J1_2014-2,-45013.736,-33420.887
４級,C1J1_2014-3,-45039.388,-33402.136
４級,C2D2_1001-1,-49490.191,-36724.711
４級,D2D2_1001-1,-49579.714,-36596.029
４級,D2D2_1002-1,-49474.955,-36543.775
４級,D2D2_1002-2,-49444.359,-36517.767
４級,D2D2_1002-3,-49467.741,-36468.532
４級,D2D2_1002-4,-49480.035,-36432.992
４級,D2D2_1002-5,-49493.229,-36381.381
４級,D2D2_1003-1,-49550.27,-36541.086
４級,D2D2_1004-1,-49582.437,-36474.488
４級,D2D2_1005-1,-49553.646,-36383.773
４級,D2D2_1007-1,-49598.542,-36547.272
４級,D2D2_1008-1,-49666.351,-36499.397
４級,D2D2_1008-2,-49729.748,-36398.608
４級,D2D2_1008-3,-49762.61,-36372.939
４級,D2D2_1009-1,-49661.88,-36372.808
４級,D2D2_1009-2,-49683.514,-36348.302
４級,D2D2_1009-3,-49716.534,-36303.416
４級,D2D2_1010-1,-49551.37,-36296.312
４級,D2D2_1011-1,-49633.953,-36277.203
４級,D2D2_1011-2,-49620.001,-36300.446
４級,D2D2_1011-3,-49651.079,-36316.396
４級,D2D2_1011-4,-49682.16,-36289.233
４級,D2D2_1012-1,-49729.845,-36254.878
４級,D2D2_1013-1,-49767.772,-36282.225
４級,D2D2_1014-1,-49868.764,-36205.865
４級,D2D2_1015-1,-49768.9,-36233.525
４級,D2D2_1017-1,-49842.167,-36145.832
４級,D2D2_1017-2,-49876.299,-36113.396
４級,D2D2_1017-3,-49890.101,-36097.074
４級,D2D2_1018-1,-49686.983,-36167.981
４級,D2D2_1018-2,-49699.592,-36180.428
４級,D2D2_1018-3,-49720.019,-36189.202
４級,D2D2_1019-1,-49613.79,-36213.326
４級,D2D2_1022-1,-49701.433,-36122.734
４級,D2D2_1023-1,-49776.892,-36111.979
４級,D2D2_1023-2,-49820.592,-36068.954
４級,D2D2_1023-3,-49804.735,-36054.537
４級,D2D2_1024-1,-49764.873,-36063.635
４級,D2D2_1026-1,-49697.002,-36011.677
４級,D2D2_1028-1,-49787.797,-35973.256
４級,D2D2_1030-1,-49840.133,-35919.905
４級,D2D2_1030-2,-49878.998,-35942.906
４級,D2D2_1031-1,-49790.004,-35927.505
４級,D2D2_1032-1,-49762.819,-35874.353
４級,D2D2_1033-1,-49834.318,-35837.069
４級,D2D2_1038-1,-49765.744,-35730.136
４級,D2D2_1038-2,-49741.953,-35688.514
４級,D2D2_1038-3,-49689.254,-35624.028
４級,D2D2_1040-1,-49828.953,-35684.182
４級,D2D2_1040-2,-49808.829,-35647.175
４級,D2D2_1040-4,-49727.09,-35535.545
４級,D2D2_1043-1,-49945.428,-35828.224
４級,D2D2_1043-3,-49950.439,-35718.752
４級,D2D2_1045-1,-49898.796,-35576.485
４級,D2D2_1047-1,-49971.149,-35473.672
４級,D2D2_1047-3,-49922.455,-35412.434
４級,D2D2_1047-4,-49889.966,-35368.448
４級,D2D2_1048-1,-49873.974,-35478.999
４級,D2D2_1048-2,-49860.207,-35452.752
４級,D2D2_1048-3,-49828.206,-35407.119
４級,D2D2_1049-1,-49841.667,-35567.851
４級,D2D2_1049-3,-49790.414,-35489.614
４級,D2D2_1050-1,-49739.973,-35419.616
４級,D2D2_1050-2,-49721.556,-35400.393
４級,D2D2_1052-1,-49681.41,-35513.237
４級,D2D2_1054-1,-49603.992,-35625.781
４級,D2D2_1056-2,-49450.838,-35432.394
４級,D2D2_1058-1,-49610.715,-35514.444
４級,D2D2_1058-2,-49573.671,-35454.944
４級,D2D2_1058-3,-49531.496,-35404.914
４級,D2D2_1060-1,-49676.515,-35465.346
４級,D2D2_1060-2,-49657.1,-35445.477
４級,D2D2_1060-3,-49634.271,-35405.787
４級,D2D2_1060-4,-49591.977,-35347.826
４級,D2D2_1062-1,-49663.486,-35313.96
４級,D2D2_1064-1,-49693.968,-35231.17
４級,D2D2_1064-2,-49726.787,-35207.847
４級,D2D2_1065-1,-49794.921,-35294.967
４級,D2D2_1066-1,-49800.265,-35235.87
４級,D2D2_1066-2,-49780.098,-35214.796
４級,D2D2_1069-1,-49863.842,-35190.239
４級,D2D2_1069-2,-49837.635,-35160.866
４級,D2D2_1071-1,-49907.145,-35077.798
４級,D2D2_1072-1,-49914.502,-35260.902
４級,D2D2_1075-1,-49391.837,-36082.243
４級,D2D2_1075-2,-49419.309,-36103.886
４級,D2D2_1076-1,-49538.989,-36162.861
４級,D2D2_1076-2,-49601.411,-36189.7
４級,D2D2_1077-1,-49505.924,-36078.972
４級,D2D2_1077-2,-49517.446,-36023.496
４級,D2D2_1077-3,-49564.342,-36040.059
４級,D2D2_1077-4,-49589.879,-36060.486
４級,D2D2_1077-5,-49616.793,-36082.685
４級,D2G2_1001-1,-49968.316,-36026.261
４級,D2G2_1002-1,-49805.344,-35897.2
４級,D2G2_1002-2,-49812.263,-35875.008
４級,D2G2_1002-3,-49867.134,-35885.089
４級,D2G2_1002-4,-49907.928,-35898.258
４級,D2G2_1002-6,-49948.188,-35950.929
４級,D2G2_1004-1,-49967.893,-35672.353
４級,D2G2_1005-1,-50034.523,-35483.835
４級,D2G2_1006-1,-49986.51,-35367.448
４級,D2G2_1006-2,-49969.629,-35343.755
４級,D2G2_1007-1,-49985.73,-35294.709
４級,D2G2_1007-2,-50036.523,-35258.014
４級,D2G2_1008-1,-49932.794,-35191.049
４級,D2G2_1008-2,-49973.229,-35167.249
４級,D2H2_1001-2,-50094.518,-34940.984
４級,D2交_1,-49521.845,-36581.568
４級,D2交_2,-49514.623,-36341.173
４級,D2交_3,-49572.503,-36520.774
４級,D2交_4,-49604.568,-36438.244
４級,D2交_5,-49604.8,-36618.521
４級,D2交_6,-49628.166,-36557.074
４級,D2交_7,-49584.325,-36248.892
４級,D2交_8,-49641.486,-36142.217
４級,D2交_9,-49650.217,-36110.415
４級,D2交_10,-49688.159,-36026.556
４級,D2交_11,-49723.175,-35952.242
４級,D2交_12,-49745.46,-35909.53
４級,D2交_13,-49802.732,-35821.542
４級,D2交_14,-49763.146,-35779.493
４級,D2交_15,-49635.275,-35661.528
４級,D2交_17,-49500.039,-35352.2
４級,D2交_18,-49792.451,-35760.139
４級,D2交_19,-49640.915,-35548.905
４級,D2交_20,-49696.08,-36254.145
４級,D2交_21,-49761.047,-36141.651
４級,D2交_22,-49777.24,-36045.275
４級,D2交_23,-49830.425,-35996.515
４級,D2交_24,-49794.875,-35914.908
４級,D2交_25,-49924.599,-35881.063
４級,D2交_26,-49859.026,-35717.756
４級,D2交_27,-49701.024,-35498.361
４級,D2交_28,-49566.235,-35323.181
４級,D2交_30,-49915.794,-35670.812
４級,D2交_31,-49869.002,-35597.396
４級,D2交_32,-49767.455,-35457.53
４級,D2交_33,-49697.682,-35359.658
４級,D2交_34,-49635.227,-35274.008
４級,D2交_35,-49934.895,-35555.777
４級,D2交_36,-49760.104,-35321.189
４級,D2交_37,-49749.088,-36270.464
４級,D2交_38,-49817.365,-36176.403
４級,D2交_39,-49912.195,-36113.459
４級,D2交_40,-49995.683,-35506.105
４級,D2交_41,-49824.471,-35268.497
４級,D2交_43,-49954.962,-35315.69
４級,D2交_44,-49883.593,-35225.714
４級,D2交_46,-49949.066,-35047.873
４級,D2交_50,-49485.542,-36132.445
４級,E1E1_1002-1,-45079.933,-41384.571
４級,E1E1_1003-1,-45137.064,-41394.158
４級,E1E1_1004-1,-45194.381,-41339.954
４級,E1E1_1004-2,-45217.841,-41307.554
４級,E1E1_1004-3,-45240.696,-41273.775
４級,E1E1_1005-1,-45132.827,-41341.829
４級,E1E1_1007-1,-45029.324,-41330.102
４級,E1E1_1008-1,-45066.268,-41305.344
４級,E1E1_1012-1,-45082.132,-41182.193
４級,E1E1_1013-1,-45087.319,-41240.231
４級,E1E1_1013-2,-45113.715,-41211.266
４級,E1E1_1014-1,-45124.893,-41155.57
４級,E1E1_1016-1,-45162.575,-41184.785
４級,E1E1_1016-2,-45190.406,-41203.7
４級,E1E1_1016-3,-45213.628,-41215.872
４級,E1E1_1016-4,-45243.444,-41230.931
４級,E1E1_1019-1,-45258.309,-41180.757
４級,E1E1_1028-2,-45085.581,-41054.759
４級,E1E1_1029-1,-45035.067,-41066.899
４級,E1E1_1033-1,-45119.614,-40968.595
４級,E1E1_1035-1,-45112.64,-40934.178
４級,E1E1_1035-2,-45115.376,-40906.065
４級,E1E1_1039-1,-45141.595,-40846.17
４級,E1E1_1042-1,-45182.31,-40827.073
４級,E1E1_1046-1,-45170.959,-40886.954
４級,E1E1_1047-1,-45260.777,-40900.174
４級,E1E1_1047-2,-45293.315,-40915.503
４級,E1E1_1048-1,-45269.202,-40833.566
４級,E1E1_1048-2,-45300.939,-40844.333
４級,E1E1_1049-1,-45359.801,-40949.648
４級,E1E1_1052-1,-45462.628,-40839.578
４級,E1E1_1052-2,-45478.128,-40809.549
４級,E1E1_1053-1,-45440.16,-40759.74
４級,E1E1_1053-2,-45461.483,-40766.229
４級,E1E1_1054-1,-45417.306,-40832.285
４級,E1E1_1054-2,-45407.729,-40871.878
４級,E1E1_1055-1,-45292.838,-40778.336
４級,E1E1_1055-2,-45327.91,-40790.045
４級,E1E1_1056-1,-45371.487,-40776.451
４級,E1E1_1057-1,-45322.211,-40712.143
４級,E1E1_1057-2,-45351.964,-40728.919
４級,E1E1_1061-1,-45199.391,-40770.687
４級,E1E1_1062-1,-45159.926,-40727.263
