,2021年,,,,,,,,,2022年,,,
B2523_,1,,,,,,,,,,,,1
B2564_,,,,,,,1,,,,,,1
B2568_,,,,,,,1,,,,,,1
B2613_,,,,,,,,,,,1,,1
B2661_,,,,,,,1,,,,,,1
B2664_,,,,,,,1,,,,,,1
B2673_,,,,,,1,,,,,,,1
B3028_,,,,,,1,,,,,,,1
B3297_,,,,,,,1,,,,,,1
B3470_,,,,,1,,,,,,,,1
B3528_,,,,,,1,,,,,,,1
B3530_,,,,,,,1,,,,,,1
B3618_,,,,,,,,,,,1,,1
B3654_,,,,,,,,,,,1,,1
B3742_,,,,,,,,,,,1,,1
B3746_,,,,,,,,,,,1,,1
B3769_,,,,,,1,,,,,,,1
B4035_,,,,,,,1,,,,,,1
B4199_,,,,,,,,,,,1,,1
B4269_,,,,,1,,,,,,,,1
B4271_,,,,,1,,,,,,,,1
B4311_,,,,,,,1,,,,,,1
B4456_,,,,,1,,,,,,,,1
B4609_,,,,1,,,,,,,,,1
B4688_,,,,,,,,,,,1,,1
B4844_,,,,,1,,,,,,,,1
B4993_,,,,,,,,,1,,,,1
B5082_,,,,,,,,,,,1,,1
B5241_,,,,,,,,,1,,,,1
B5256_,,,,,,,,,,,1,,1
B5284_,,,1,,,,,,,,,,1
B5523_,,,,,,,1,,,,,,1
B5878_,,,,1,,,,,,,,,1
B6144_,1,,,,,,,,,,,,1
B6155_,,,,,,,,,,,1,,1
B6166_,,,,,,,1,,,,,,1
B6173_,,,,,,,1,,,,,,1
B6209_,,,,,,,,,1,,,,1
B6409_,,,,,,1,,,,,,,1
B6471_,,,,,1,,,,,,,,1
B6791_,,,,,,,,,,,1,,1
B6798_,,,,,,,,,,,1,,1
B7047_,,,,,,,,,,,1,,1
B7083_,,,,,1,,,,,,,,1
B7408_,,,,,,1,,,,,,,1
B7423_,,,,,,1,,,,,,,1
B7635_,,,,,,,1,,,,,,1
B7694_,,,,,,1,,,,,,,1
C1025_,,,,1,,,,,,,,,1
C1028_,,,,1,,,,,,,,,1
C1138_,,,,1,,,,,,,,,1
C1139_,,,,1,,,,,,,,,1
C1462_,,,,,,,,,1,,,,1
C1471_,,,,1,,,,,,,,,1
C1492_,,,,,,,,,1,,,,1
C1495_,,,,,,,,,1,,,,1
C1521_,,,,,,,,1,,,,,1
C1555_,,,,1,,,,,,,,,1
C1580_,1,,,,,,,,,,,,1
C1772_,,,,,,,,,1,,,,1
C1912_,,,,1,,,,,,,,,1
C1913_,,,,1,,,,,,,,,1
C1967_,,,,,,,,1,,,,,1
C1995_,,,,1,,,,,,,,,1
C2130_,,,,1,,,,,,,,,1
C2211_,,,,1,,,,,,,,,1
C2239_,,,,1,,,,,,,,,1
C2241_,,,,1,,,,,,,,,1
C2245_,,,,1,,,,,,,,,1
C2388_,,,,1,,,,,,,,,1
C2399_,,,,1,,,,,,,,,1
C2403_,,,,1,,,,,,,,,1
C2420_,,,,,,,,,1,,,,1
C2440_,,,,1,,,,,,,,,1
C2450_,,,,1,,,,,,,,,1
C2465_,,,,,,,,,1,,,,1
C2579_,,,,,,,,,1,,,,1
C2622_,,,,,,1,,,,,,,1
C2649_,1,,,,,,,,,,,,1
C2663_,,,,1,,,,,,,,,1
C2733_,,,,1,,,,,,,,,1
C2734_,,,,1,,,,,,,,,1
C2809_,,,,1,,,,,,,,,1
C2819_,1,,,,,,,,,,,,1
C2898_,1,,,,,,,,,,,,1
C2969_,,,,,,,,,1,,,,1
C3126_,,,,1,,,,,,,,,1
C3144_,,,,1,,,,,,,,,1
C3147_,,,,1,,,,,,,,,1
C3150_,,,,1,,,,,,,,,1
C3163_,,,,,,1,,,,,,,1
C3235_,,,,,,1,,,,,,,1
C3319_,,,,,,1,,,,,,,1
C3482_,,,,,,,,1,,,,,1
C3503_,,,,1,,,,,,,,,1
C3604_,,,,1,,,,,,,,,1
C3666_,,,,1,,,,,,,,,1
C3680_,1,,,,,,,,,,,,1
C7040_,,,,,,,,1,,,,,1
C7041_,,,,,,,,1,,,,,1
C7095_,,,,1,,,,,,,,,1
C7123_,,,,1,,,,,,,,,1
C7124_,,,,1,,,,,,,,,1
C7137_,1,,,,,,,,,,,,1
C7191_,,,,1,,,,,,,,,1
C7234_,,,,1,,,,,,,,,1
C7242_,,,,1,,,,,,,,,1
C7243_,,,,1,,,,,,,,,1
C7266_,,,,1,,,,,,,,,1
C7289_,,,,1,,,,,,,,,1
C7295_,,,,1,,,,,,,,,1
C7314_,,,,1,,,,,,,,,1
C7317_,,,,,,1,,,,,,,1
C7319_,,,,1,,,,,,,,,1
D.K.L Cafe,,1,,,,,,,,,,,1
D1061_,,,,1,,,,,,,,,1
D1081_,,,,1,,,,,,,,,1
D1082_,,,,1,,,,,,,,,1
D1180_,,,,,,,,1,,,,,1
D1181_,,,,1,,,,,,,,,1
D1304_,,,,,,,,1,,,,,1
D1415_,,,,1,,,,,,,,,1
D1421_,,,,1,,,,,,,,,1
D1447_,,,,1,,,,,,,,,1
D1449_,,,,1,,,,,,,,,1
D1450_,,,,1,,,,,,,,,1
D1458_,,,,1,,,,,,,,,1
D1514_,,,,1,,,,,,,,,1
D1547_,,,,,,,,1,,,,,1
D1601_,,,,,,,,,,,,1,1
D1619_,,,1,,,,,,,,,,1
D1664_,,,,1,,,,,,,,,1
D1894_,,,,,,,,1,,,,,1
D1984_,,,,,,,,,,,1,,1
D1985_,,,,,,,,,,,1,,1
D2032_,,,,,,,1,,,,,,1
D2285_,,,,,,1,,,,,,,1
D2319_,,,,,,,,1,,,,,1
D2328_,,,,,,,,1,,,,,1
D2511_,,,,,,,,1,,,,,1
D2663_,,,,,,,,,1,,,,1
D2717_,,,,1,,,,,,,,,1
D2786_,,,,,,,,,,,1,,1
D2797_,,,,,,,,1,,,,,1
D2815_,,,1,,,,,,,,,,1
D2859_,,,,,,,,,1,,,,1
D2953_,,,,1,,,,,,,,,1
D2982_,,,,,,,,1,,,,,1
D2984_,,,,,,,,1,,,,,1
D2986_,1,,,,,,,,,,,,1
D3004_,,,,,,1,,,,,,,1
D3025_,,,,,,1,,,,,,,1
D3088_,,,,,,,,1,,,,,1
D3202_,,,,,,,,,1,,,,1
D3203_,,,,,,,,,1,,,,1
D3207_,,,,,1,,,,,,,,1
D3281_,,,1,,,,,,,,,,1
D3363_,,,,,,,,,,,1,,1
D3364_,,,,,,,,,,,1,,1
D3480_,,,,1,,,,,,,,,1
D3506_,,,1,,,,,,,,,,1
D3519_,,,,1,,,,,,,,,1
D3520_,,,,1,,,,,,,,,1
D3523_,,,,1,,,,,,,,,1
D3527_,,,,1,,,,,,,,,1
D3528_,,,,1,,,,,,,,,1
D3529_,,,,1,,,,,,,,,1
D3531_,,,,1,,,,,,,,,1
D3532_,,,,1,,,,,,,,,1
D3541_,,,,1,,,,,,,,,1
D3544_,,,,1,,,,,,,,,1
D3602_,,,,,,,,1,,,,,1
D3622_,,,,1,,,,,,,,,1
D3658_,,,,,,,1,,,,,,1
D3659_,,,,,,,1,,,,,,1
D3666_,,,,1,,,,,,,,,1
D3751_,,,,,,,,1,,,,,1
D3781_,,,,,,,,1,,,,,1
D3799_,,,,,,,,1,,,,,1
D3853_,,,,1,,,,,,,,,1
D3859_,,,,,,,,1,,,,,1
D3911_,,,,,,,,,,,,1,1
D3956_,,1,,,,,,,,,,,1
D4072_,,,,1,,,,,,,,,1
D4190_,1,,,,,,,,,,,,1
D4203_,,,,,,,,1,,,,,1
D4279_,,,,,,,1,,,,,,1
D4387_,,,,,,,,,,,1,,1
D4388_,,,,1,,,,,,,,,1
D4403_,,,,1,,,,,,,,,1
D4418_,,,,1,,,,,,,,,1
D4425_,,,,,,,,1,,,,,1
D4505_,,,,1,,,,,,,,,1
D4506_,,,,,,1,,,,,,,1
D4551_,,,,,,,,1,,,,,1
D4554_,,,,,,,1,,,,,,1
D4556_,,,,,,,1,,,,,,1
D4660_,1,,,,,,,,,,,,1
D4983_,,,,,,1,,,,,,,1
D4991_,,,,1,,,,,,,,,1
D5176_,,,,1,,,,,,,,,1
D5469_,,,,1,,,,,,,,,1
D5566_,,,,,,,,1,,,,,1
D5640_,,,,,,,,1,,,,,1
D5650_,,,,1,,,,,,,,,1
D5675_,,,,1,,,,,,,,,1
D5719_,,,,1,,,,,,,,,1
D5761_,,,,1,,,,,,,,,1
D5790_,,,,,,,,1,,,,,1
D5791_,,,,,,,,1,,,,,1
D7069_,,,,1,,,,,,,,,1
D7133_,,,,1,,,,,,,,,1
D7180_,,,,1,,,,,,,,,1
D7218_,,,,1,,,,,,,,,1
D7224_,,,,1,,,,,,,,,1
D7345_,,,,,,,,,,,1,,1
D7365_,1,,,,,,,,,,,,1
D7369_,,,,1,,,,,,,,,1
D7377_,,,,1,,,,,,,,,1
D7390_,,,,,,,,,,1,,,1
D7391_,,,,,,,,,,1,,,1
D7490_,,,,1,,,,,,,,,1
D7496_,,,,1,,,,,,,,,1
D7547_,,,,1,,,,,,,,,1
D7598_,,,,1,,,,,,,,,1
D7615_,,,,1,,,,,,,,,1
D7643_,,,,1,,,,,,,,,1
D7692_,,,,1,,,,,,,,,1
D7714_,,,,1,,,,,,,,,1
D7726_,,,,1,,,,,,,,,1
D7731_,,,,1,,,,,,,,,1
D7844_,,,,,,,,,,,,1,1
D7870_,,,,1,,,,,,,,,1
D7926_,,,,,,1,,,,,,,1
D7935_,,,,1,,,,,,,,,1
D7958_,,,,,,,,,,1,,,1
D7997_,,,,,,,1,,,,,,1
D7998_,,,,,,,1,,,,,,1
D8015_,,,,1,,,,,,,,,1
D8058_,,,,1,,,,,,,,,1
D8069_,,,,1,,,,,,,,,1
D8077_,,,,1,,,,,,,,,1
D8079_,,,,1,,,,,,,,,1
DIM[sanitize]12[sanitize]20220307,,,,,,,,,,,,1,1
E110_,,,,1,,,,,,,,,1
E129_,,,,1,,,,,,,,,1
E131_,,,,1,,,,,,,,,1
E165_,,,,,,1,,,,,,,1
E182_,,,,,1,,,,,,,,1
E196_,,,,,,,,,,,1,,1
FJC[sanitize]20[sanitize]17,,,,,,,1,,,,,,1
FJC[sanitize]20[sanitize]18,1,,,,,,,,,,,,1
FN1[sanitize]11[sanitize]08,,,,,,,,,,,,1,1
FN1[sanitize]15[sanitize]01,,,,,,,,,,,,1,1
FN1[sanitize]15[sanitize]04,,,,,,,1,,,,,,1
FN1[sanitize]77[sanitize]01,,,,1,,,,,,,,,1
FN2[sanitize]11[sanitize]09,,,,,,,,,,,,1,1
FN2[sanitize]11[sanitize]11,1,,,,,,,,,,,,1
FN2[sanitize]15[sanitize]03,,,,,,,,,,,,1,1
FN2[sanitize]15[sanitize]14[sanitize]2,,,,1,,,,,,,,,1
FN2[sanitize]15[sanitize]15,1,,,,,,,,,,,,1
FN3[sanitize]11[sanitize]23,,,,,,,,,,1,,,1
FTC[sanitize]15[sanitize]04,,,,,,,,,1,,,,1
FTC[sanitize]15[sanitize]12,1,,,,,,,,,,,,1
FTC[sanitize]88[sanitize]01,,1,,,,,,,,,,,1
GOPAN,,,,,,,1,,,,,,1
H118_,,,,,,,,1,,,,,1
HKC[sanitize]11[sanitize]07,,1,,,,,,,,,,,1
HKC[sanitize]11[sanitize]11,,,,,,,,,1,,,,1
HKC[sanitize]11[sanitize]12,,,,,,,,,1,,,,1
HKC[sanitize]11[sanitize]26,1,,,,,,,,,,,,1
HKC[sanitize]11[sanitize]29,,,,,,,,,,1,,,1
HKC[sanitize]11[sanitize]30,,,,,,,,1,,,,,1
HKC[sanitize]11[sanitize]31,1,,,,,,,,,,,,1
HKC[sanitize]20[sanitize]03,,,,,1,,,,,,,,1
HNC[sanitize]11[sanitize]01,,,,,,,,,,,,1,1
HNC[sanitize]12[sanitize]07,,,,,,,,,,,,1,1
HNC[sanitize]15[sanitize]05,,,,,,,,,,,,1,1
HNC[sanitize]15[sanitize]33,,,,,,,,,,,,1,1
HNC[sanitize]15[sanitize]36,,,,,,,,,,,1,,1
HNC[sanitize]15[sanitize]38[sanitize]1,,,,,,,,,1,,,,1
HNC[sanitize]15[sanitize]47,,,,,1,,,,,,,,1
HNC[sanitize]15[sanitize]52[sanitize]2,,,,,,,,1,,,,,1
HNC[sanitize]77[sanitize]04,,,,,,,,,,,1,,1
HOC[sanitize]13[sanitize]02,,,,1,,,,,,,,,1
HOC[sanitize]15[sanitize]03,1,,,,,,,,,,,,1
HOC[sanitize]15[sanitize]17[sanitize]2,1,,,,,,,,,,,,1
HOC[sanitize]15[sanitize]17[sanitize]4,,,,,,,,,,1,,,1
HOC[sanitize]20[sanitize]03,,,,,,,,,,,1,,1
HOC[sanitize]20[sanitize]27,,,,1,,,,,,,,,1
HOC[sanitize]20[sanitize]49,,,,,,1,,,,,,,1
HOC[sanitize]77[sanitize]01,,1,,,,,,,,,,,1
HYC[sanitize]11[sanitize]01,,,,1,,,,,,,,,1
HYC[sanitize]11[sanitize]06,,,,1,,,,,,,,,1
HYC[sanitize]11[sanitize]20211203,,,,,,,,,1,,,,1
HYC[sanitize]20[sanitize]01,,,,,,1,,,,,,,1
IND[sanitize]11[sanitize]20220310,,,,,,,,,,,,1,1
IND[sanitize]15[sanitize]02,,1,,,,,,,,,,,1
IND[sanitize]20[sanitize]10,,,,,,,,,,1,,,1
IND[sanitize]20[sanitize]18,,,,,,,,,,1,,,1
IND[sanitize]20[sanitize]19,,,,,,,,,,1,,,1
IND[sanitize]77[sanitize]02,,,,,,,,,,,1,,1
IND[sanitize]88[sanitize]01,,,,,1,,,,,,,,1
IND[sanitize]88[sanitize]02,,,,,,,,,,1,,,1
IT1[sanitize]11[sanitize]16,,,,,,,,,1,,,,1
IT1[sanitize]11[sanitize]37,,,,,,,,,,,,1,1
IT1[sanitize]11[sanitize]56,,,,,,,1,,,,,,1
IT1[sanitize]14[sanitize]280127,,,,1,,,,,,,,,1
IT1[sanitize]15[sanitize]05,,,,,,,1,,,,,,1
IT1[sanitize]20[sanitize]03,,,,,,,1,,,,,,1
IT2[sanitize]11[sanitize]12,,1,,,,,,,,,,,1
IT2[sanitize]11[sanitize]24,,,,,,,,,1,,,,1
IT2[sanitize]11[sanitize]49,1,,,,,,,,,,,,1
IT2[sanitize]11[sanitize]53,,,,,,,,,,,,1,1
IT2[sanitize]11[sanitize]68,,,,,1,,,,,,,,1
IT3[sanitize]11[sanitize]18,,,,,,,,1,,,,,1
IT3[sanitize]13[sanitize]02,,,,,,,1,,,,,,1
IT3[sanitize]15[sanitize]02,,,,,1,,,,,,,,1
IT3[sanitize]15[sanitize]03,,,1,,,,,,,,,,1
IT3[sanitize]20[sanitize]02,1,,,,,,,,,,,,1
IT3[sanitize]20[sanitize]06,,,,,,,,,,1,,,1
IT3[sanitize]20[sanitize]08,,,,,,,,1,,,,,1
IT3[sanitize]20[sanitize]16,,,,,,,,1,,,,,1
IT4[sanitize]11[sanitize]20,,,,,,1,,,,,,,1
IT4[sanitize]11[sanitize]26,,,,,,,,1,,,,,1
IT4[sanitize]11[sanitize]31,,,,,,,,1,,,,,1
IT4[sanitize]20[sanitize]05,,,,,,,,,,,,1,1
IZC[sanitize]11[sanitize]05,,,,,,,,,1,,,,1
IZC[sanitize]20[sanitize]02,,,,,1,,,,,,,,1
IZC[sanitize]20[sanitize]114,,,,,,,,,,,1,,1
IZC[sanitize]20[sanitize]28,,1,,,,,,,,,,,1
JAあおばファーマーズショップにりん草,,,,,,1,,,,,,,1
JR　板橋駅,,,,,,1,,,,,,,1
ＪＲ埼京線　板橋駅,,,,,,,1,,,,,,1
ＪＲ埼京線　浮間舟渡駅,,,1,,,,,,,,,,1
K100_,,,,,,,,,1,,,,1
K101_,,,,,,,,,1,,,,1
K68_,,,,1,,,,,,,,,1
K97_,,,,,,,,1,,,,,1
KG1[sanitize]11[sanitize]02,,,,,1,,,,,,,,1
KG1[sanitize]11[sanitize]06,,,,,1,,,,,,,,1
KG2[sanitize]11[sanitize]11,,,,,,,,,,,,1,1
KG2[sanitize]11[sanitize]15,1,,,,,,,,,,,,1
KG2[sanitize]13[sanitize]20210927,,,,,,1,,,,,,,1
KI1[sanitize]13[sanitize]06,,1,,,,,,,,,,,1
KI1[sanitize]15[sanitize]03[sanitize]3,,,,,,,,,1,,,,1
KI2[sanitize]11[sanitize]04,,,,1,,,,,,,,,1
KI2[sanitize]11[sanitize]24,,,,,,1,,,,,,,1
KI2[sanitize]13[sanitize]02,,,,,,1,,,,,,,1
KI3[sanitize]88[sanitize]01,,,,1,,,,,,,,,1
KM1[sanitize]11[sanitize]02,,,,,,,1,,,,,,1
KM1[sanitize]11[sanitize]04,,,,,,,1,,,,,,1
KM1[sanitize]11[sanitize]14,,,,1,,,,,,,,,1
KM1[sanitize]15[sanitize]20,,,1,,,,,,,,,,1
KM1[sanitize]20[sanitize]02,,,1,,,,,,,,,,1
KM2[sanitize]11[sanitize]01,,,,,,,,,,,,1,1
KM2[sanitize]11[sanitize]03,,,,1,,,,,,,,,1
KM2[sanitize]11[sanitize]13,,,,,,,,,1,,,,1
KM2[sanitize]12[sanitize]01,,,,,,,,,,,,1,1
KM2[sanitize]15[sanitize]16,,,,,,,,,,,,1,1
KM3[sanitize]11[sanitize]05,,,,,,,,,,,,1,1
KM3[sanitize]11[sanitize]08,,,,,,,,,,,,1,1
KM3[sanitize]11[sanitize]09,,,,,,1,,,,,,,1
KM3[sanitize]11[sanitize]18,,1,,,,,,,,,,,1
KM4[sanitize]15[sanitize]03,,1,,,,,,,,,,,1
KM5[sanitize]12[sanitize]310426,,,,,,,,1,,,,,1
KM5[sanitize]20[sanitize]01,,,,,,1,,,,,,,1
KN1[sanitize]11[sanitize]01,,,,,,1,,,,,,,1
KN2[sanitize]11[sanitize]04,,,,,,,,,,,,1,1
KN2[sanitize]11[sanitize]19,,,,,1,,,,,,,,1
KN2[sanitize]15[sanitize]40,,,,,,,,,,,,1,1
KN3[sanitize]11[sanitize]05,,,,,,1,,,,,,,1
KN3[sanitize]11[sanitize]09,,,,,,,,,1,,,,1
KN3[sanitize]11[sanitize]25,,,,,,,,,1,,,,1
KNC[sanitize]11[sanitize]08,,,,,,,,,,1,,,1
KNC[sanitize]11[sanitize]09,,,,,,,,,,1,,,1
KNC[sanitize]11[sanitize]19,,,,1,,,,,,,,,1
KNC[sanitize]15[sanitize]12,,,,1,,,,,,,,,1
KNC[sanitize]20[sanitize]10,,,,,,,,,,1,,,1
ME1[sanitize]11[sanitize]01,,,,,,,,,1,,,,1
ME1[sanitize]15[sanitize]01[sanitize]4,,,,,,,,,1,,,,1
ME1[sanitize]15[sanitize]02[sanitize]1,,,1,,,,,,,,,,1
ME1[sanitize]20[sanitize]101,1,,,,,,,,,,,,1
ME1[sanitize]20[sanitize]104,,,,,,,,,1,,,,1
ME2[sanitize]11[sanitize]03,1,,,,,,,,,,,,1
ME2[sanitize]13[sanitize]03,1,,,,,,,,,,,,1
ME2[sanitize]13[sanitize]11,1,,,,,,,,,,,,1
ME4[sanitize]11[sanitize]26,,,,,,,,,,,1,,1
ME4[sanitize]11[sanitize]27,,,,,,,,,,,1,,1
ME4[sanitize]11[sanitize]40,,,,,,,,,,,,1,1
ME4[sanitize]11[sanitize]41,,,,,,,,,,1,,,1
ME5[sanitize]11[sanitize]24,,,,,,,1,,,,,,1
ME5[sanitize]15[sanitize]03,,,,,,,,,,1,,,1
ME6[sanitize]11[sanitize]21,,,,,,,,,,,1,,1
MH1[sanitize]11[sanitize]14,1,,,,,,,,,,,,1
MH1[sanitize]15[sanitize]07,,,,,,,,,,,1,,1
MH1[sanitize]15[sanitize]20211220,,,,,,,,,1,,,,1
MH1[sanitize]77[sanitize]3,,,,,,1,,,,,,,1
MH2[sanitize]11[sanitize]04,,,1,,,,,,,,,,1
MH2[sanitize]11[sanitize]12,,,,,,1,,,,,,,1
MH2[sanitize]11[sanitize]21,,,1,,,,,,,,,,1
MH2[sanitize]11[sanitize]22,,,1,,,,,,,,,,1
MH2[sanitize]11[sanitize]290906,,,,,,,,,,,,1,1
MH2[sanitize]15[sanitize]31,,,,,,,,,1,,,,1
MH2[sanitize]15[sanitize]34,,,1,,,,,,,,,,1
MH2[sanitize]77[sanitize]01,,,,,,1,,,,,,,1
MH3[sanitize]11[sanitize]07,,,,1,,,,,,,,,1
MH3[sanitize]11[sanitize]16,,,1,,,,,,,,,,1
MMC[sanitize]11[sanitize]01,,,,,,1,,,,,,,1
MMC[sanitize]13[sanitize]02,,,,,,,,,1,,,,1
MMC[sanitize]13[sanitize]03,,,,,,,,,1,,,,1
MMC[sanitize]15[sanitize]19,,,,,,,1,,,,,,1
MMC[sanitize]20[sanitize]04,,,,,,1,,,,,,,1
MMC[sanitize]20[sanitize]05,,,,,,1,,,,,,,1
MMC[sanitize]20[sanitize]13,,,,,,,1,,,,,,1
MMC[sanitize]20[sanitize]31,,,,,,,,,1,,,,1
mng,,,,,,,,,,,1,,1
MS1[sanitize]11[sanitize]08,,,,,,,,,,,1,,1
MS1[sanitize]11[sanitize]45,,,,,,1,,,,,,,1
MS1[sanitize]11[sanitize]52,,,,,,1,,,,,,,1
MS1[sanitize]12[sanitize]20220107,,,,,,,,,,1,,,1
MS2[sanitize]11[sanitize]28,,,,,,1,,,,,,,1
MT1[sanitize]11[sanitize]09,,,,,,,,1,,,,,1
MT2[sanitize]20[sanitize]03,,,,,,,,,,,,1,1
MTC[sanitize]11[sanitize]03,,,,,,,,,1,,,,1
MTC[sanitize]12[sanitize]20220111,,,,,,,,,,1,,,1
MTC[sanitize]13[sanitize]03,,,,1,,,,,,,,,1
MTC[sanitize]20[sanitize]15,,,,,,,,1,,,,,1
MTC[sanitize]20[sanitize]40,,,,1,,,,,,,,,1
MTC[sanitize]20[sanitize]57,,,,,,,,1,,,,,1
MTC[sanitize]20[sanitize]59,,,,1,,,,,,,,,1
ND1[sanitize]15[sanitize]34,,,,,,,,,,,,1,1
ND1[sanitize]20[sanitize]03,,,,,,,,1,,,,,1
ND1[sanitize]20[sanitize]24,,,,,1,,,,,,,,1
ND2[sanitize]11[sanitize]10,,,,,,,,,,,1,,1
ND2[sanitize]13[sanitize]05,,,,,,,1,,,,,,1
ND2[sanitize]15[sanitize]02[sanitize]2,,,,,,,1,,,,,,1
ND2[sanitize]15[sanitize]06,,,,1,,,,,,,,,1
ND2[sanitize]20[sanitize]08,,,,,,,,,,1,,,1
ND2[sanitize]20[sanitize]09,,1,,,,,,,,,,,1
ND2[sanitize]20[sanitize]107,,,,1,,,,,,,,,1
ND2[sanitize]20[sanitize]20220311,,,,,,,,,,,,1,1
ND3[sanitize]11[sanitize]12,,,,,,,,,,1,,,1
ND3[sanitize]15[sanitize]14,,,,,,,1,,,,,,1
NIB[sanitize]11[sanitize]08,,,,,,,,,1,,,,1
NIB[sanitize]15[sanitize]01[sanitize]2,,,,,,,,,1,,,,1
NJK[sanitize]11[sanitize]01,,,,,1,,,,,,,,1
NJK[sanitize]12[sanitize]260703,,,1,,,,,,,,,,1
NJK[sanitize]13[sanitize]04,,,,,,,,1,,,,,1
NJK[sanitize]13[sanitize]05,,,,,,,,1,,,,,1
NJK[sanitize]15[sanitize]03[sanitize]3,,,,1,,,,,,,,,1
NJK[sanitize]15[sanitize]24,,,1,,,,,,,,,,1
NJK[sanitize]15[sanitize]31,,,,1,,,,,,,,,1
NJK[sanitize]20[sanitize]01,,,,1,,,,,,,,,1
NJK[sanitize]20[sanitize]04,,,,,,,,,,1,,,1
NJK[sanitize]20[sanitize]08,,,,1,,,,,,,,,1
NJK[sanitize]20[sanitize]11,,,,1,,,,,,,,,1
NJK[sanitize]20[sanitize]30,,,,,,,,1,,,,,1
NJK[sanitize]20[sanitize]37,,,,,,,,1,,,,,1
NJK[sanitize]20[sanitize]38,,,,,,,,1,,,,,1
NJK[sanitize]20[sanitize]41,,,,,,,,,,,,1,1
NJK[sanitize]20[sanitize]52,,,,,,,,,,1,,,1
NJK[sanitize]20[sanitize]60,,,,,,,,1,,,,,1
NJK[sanitize]20[sanitize]65,1,,,,,,,,,,,,1
NJK[sanitize]20[sanitize]74,,,,,,,,1,,,,,1
NKC[sanitize]11[sanitize]03,,,1,,,,,,,,,,1
NKC[sanitize]11[sanitize]08,,,,,,,,,,,,1,1
NKC[sanitize]11[sanitize]09,,,,,,1,,,,,,,1
NKC[sanitize]15[sanitize]04[sanitize]2,,,1,,,,,,,,,,1
NKC[sanitize]15[sanitize]09,,,,,,,,1,,,,,1
NKC[sanitize]15[sanitize]16,,,,,,1,,,,,,,1
NKC[sanitize]20[sanitize]18,,,,,,,,,1,,,,1
NMC[sanitize]11[sanitize]11,,1,,,,,,,,,,,1
NMC[sanitize]11[sanitize]19,,,,,,,,,,1,,,1
NMC[sanitize]11[sanitize]26,,,1,,,,,,,,,,1
NMC[sanitize]11[sanitize]35,,,1,,,,,,,,,,1
NMC[sanitize]15[sanitize]04,,,,,1,,,,,,,,1
NMC[sanitize]20[sanitize]04,,,,,,,1,,,,,,1
NMC[sanitize]20[sanitize]101,,,,,,,,,,,,1,1
NMC[sanitize]20[sanitize]25,,,,,1,,,,,,,,1
NMC[sanitize]20[sanitize]26,,,,,1,,,,,,,,1
NMC[sanitize]20[sanitize]38,,,,,,,,1,,,,,1
NR1[sanitize]11[sanitize]22,,,,,1,,,,,,,,1
NR1[sanitize]11[sanitize]29,,,,,,,,,,,1,,1
NR1[sanitize]15[sanitize]30,,,,,,,,,,,1,,1
NR1[sanitize]15[sanitize]32,,,,,1,,,,,,,,1
NR1[sanitize]15[sanitize]37,,,,,,,,,,,1,,1
NR1[sanitize]77[sanitize]02,,,,,,,,,1,,,,1
NR2[sanitize]11[sanitize]13,,,,,,1,,,,,,,1
NR2[sanitize]11[sanitize]14,,,,,,,,1,,,,,1
NR2[sanitize]13[sanitize]02,,1,,,,,,,,,,,1
NR2[sanitize]13[sanitize]08,,,,,,,,,1,,,,1
NR2[sanitize]13[sanitize]R030421,1,,,,,,,,,,,,1
NR2[sanitize]15[sanitize]04[sanitize]1,,,,,,,1,,,,,,1
NR2[sanitize]15[sanitize]13,,,,,,,,,1,,,,1
NR2[sanitize]15[sanitize]15,,,,,,,,,1,,,,1
NR2[sanitize]15[sanitize]15[sanitize]T,,,,,,,1,,,,,,1
NR2[sanitize]15[sanitize]16,,,,,,,,,1,,,,1
NR2[sanitize]20[sanitize]24,,,,,,,,,,1,,,1
NR2[sanitize]2[sanitize]20220119,,,,,,,,,,1,,,1
NR3[sanitize]11[sanitize]06,,,,1,,,,,,,,,1
NR3[sanitize]11[sanitize]14,,,,,,,,,,1,,,1
NR3[sanitize]11[sanitize]31,,,,,,,1,,,,,,1
NR3[sanitize]11[sanitize]33,,,,,,,,1,,,,,1
NR3[sanitize]15[sanitize]33,,,,,,,,1,,,,,1
NR4[sanitize]15[sanitize]50,,,,,,,,,,,1,,1
NR4[sanitize]20[sanitize]08,,,,,,,,,1,,,,1
NR4[sanitize]20[sanitize]101,,,,,,,,,1,,,,1
NR5[sanitize]11[sanitize]01,,,,,,,,,1,,,,1
NR5[sanitize]11[sanitize]02,,,,,,,1,,,,,,1
NR5[sanitize]11[sanitize]04,,,,,,,,,1,,,,1
NR5[sanitize]14[sanitize]04,,,,,1,,,,,,,,1
NR5[sanitize]15[sanitize]13,,1,,,,,,,,,,,1
NR5[sanitize]15[sanitize]15,,,,,,,,,,,,1,1
NS1[sanitize]11[sanitize]17,,1,,,,,,,,,,,1
NS1[sanitize]15[sanitize]02,,,,,,,,,1,,,,1
NS1[sanitize]15[sanitize]17,,1,,,,,,,,,,,1
NS1[sanitize]20[sanitize]13,,1,,,,,,,,,,,1
NS1[sanitize]88[sanitize]01,,,,,,,,,1,,,,1
NS1[sanitize]88[sanitize]04,,1,,,,,,,,,,,1
NS2[sanitize]11[sanitize]26,,1,,,,,,,,,,,1
