,2017年,,,,,,,,,2018年,,,
MT2-11-02,,,,,,,,,,1,,,1
MT2-20-06,,,,,,,,,,,,1,1
MTC-13-20,,,,,,,,,,,,1,1
MTC-15-18,,,,,,,,,,,,1,1
MTC-20-61,,,,,1,,,,,,,,1
ND1-15-15-1,,,,1,,,,,,,,,1
ND1-20-101,1,,,,,,,,,,,,1
NIB-15-14,,,,,,,,1,,,,,1
NJK-20-102,,,,,1,,,,,,,,1
NJK-20-22,,,,,1,,,,,,,,1
NJK-20-60,1,,,,,,,,,,,,1
NJK-20-88,,,,,,,,,1,,,,1
NKC-11-06,,,,,,,,1,,,,,1
NKC-11-21,,,,,1,,,,,,,,1
NKC-20-22,,,1,,,,,,,,,,1
NKC-20-24,,,,,1,,,,,,,,1
NMC-11-07,,,,1,,,,,,,,,1
NMC-11-33,,,,,,,,,1,,,,1
NMC-15-02,,,,,,,,,,,,1,1
NMC-15-09,,,,,,,,,,,1,,1
No.107遺跡,,,,1,,,,,,,,,1
No.128遺跡,,,,,,,,,,,1,,1
No.14遺跡,,,,,1,,,,,,,,1
No.16遺跡,,,,,,,,,,,,1,1
No.30遺跡,,,,,,,,,1,,,,1
No.37遺跡,,,,1,,,,,,,,,1
No.41遺跡,,,,,,1,,,,,,,1
No.43遺跡,1,,,,,,,,,,,,1
No.52遺跡,,,,,,,,,1,,,,1
No.53遺跡,,,,,,,,,1,,,,1
No.5遺跡,,,,,,,1,,,,,,1
No.64遺跡,,,,,,1,,,,,,,1
No.69遺跡,,,,,,,,,,,1,,1
No.72遺跡,1,,,,,,,,,,,,1
No.73遺跡,1,,,,,,,,,,,,1
No.76遺跡,,1,,,,,,,,,,,1
No.82遺跡,,1,,,,,,,,,,,1
No.83遺跡,,,,,,,,,,,,1,1
No.85遺跡,,,,,,,,,1,,,,1
No.86遺跡,,,,,,,,,,,,1,1
No.90遺跡,,,,1,,,,,,,,,1
NR4-12-02-2,,,,,,,,,,,,1,1
NR4-12-05,,,,,,,,,,,,1,1
NR4-13-07,,,,,,,,,,,1,,1
NR4-15-13,,,,,,,,,,,,1,1
NS2-20-09,,,,,,,1,,,,,,1
NS2-20-19,,,,,,,,,1,,,,1
NS4-11-10,,,,,,,1,,,,,,1
nusr,,,,,,,,,,,,1,1
OGC-11-20171003,,,,,,,1,,,,,,1
OGC-20-35,,,,1,,,,,,,,,1
OHC-20-08,,,,,,,,,,,1,,1
OKC-11-25,,,,,,,,,,,,1,1
OKC-15-03,,,,,,,,,1,,,,1
OKC-15-49-1,,,,1,,,,,,,,,1
OKC-15-51,,,,,,,,1,,,,,1
ONC-11-12,,,,,,,,,,,1,,1
ONC-15-02,,,,,1,,,,,,,,1
ONC-15-03,,,,,1,,,,,,,,1
ONC-15-08,,,,,,,,,,,1,,1
ONC-20-08,,,,,,,,1,,,,,1
ONC-20-35,,,,,,,,,1,,,,1
OOC-11-19,,,,,,,,,,,1,,1
OOC-15-12,,,,,,,,,,,1,,1
ooc-15-300205,,,,,,,,,,,1,,1
ORC-11-07,,,,,,,,,,1,,,1
ORC-20-21,,,,,,,,,,,,1,1
OSC-14-02,,1,,,,,,,,,,,1
OSC-14-290413,1,,,,,,,,,,,,1
OSC-15-08-2,,,1,,,,,,,,,,1
OSC-20-13,,,,,,,,,,,1,,1
OY2-11-260822,,1,,,,,,,,,,,1
OY2-20-101,,,,,,,1,,,,,,1
OY2-20-111,,,,1,,,,,,,,,1
P1395_,,,,,,,,,,,,1,1
P1496_,,,,,,,,,,,,1,1
P1518_,,,,,,,,,,1,,,1
P2772_,,,,,,,,,,,,1,1
P3280_,,,,,,,,,,,,1,1
P3450_,,,,,,,,,,,,1,1
P3905_,,,,,,,,,,,,1,1
P4059_,,,,,,,,,,,1,,1
P4150_,,,,,,,,,,,,1,1
P4636_,,,,,,,,,,1,,,1
P4798_,,,,,,,,,,1,,,1
P4965_,,,,,,,,,,,1,,1
P4968_,,,,,,,,,,1,,,1
P5191_,,,,,,,,,,,,1,1
P5845_,,,,,,,,,,,,1,1
P5957_,,,,,,,,,,1,,,1
P5960_,,,,,,,,,,1,,,1
P5961_,,,,,,,,,,,,1,1
P5963_,,,,,,,,,,1,,,1
P6031_,,,,,,,,,,,,1,1
P6279_,,,,,,,,,,1,,,1
P6495_,,,,,,,,,,,,1,1
P6547_,,,,,,,,,,,,1,1
P6610_,,,,,,,,,,,,1,1
P6643_,,,,,,,,,,,,1,1
P6709_,,,,,,,,,,,,1,1
P7014_,,,,,,,,,,,1,,1
P7019_,,,,,,,,,,,,1,1
P7020_,,,,,,,,,,,,1,1
P7191_,,,,,,,,,,,,1,1
P7299_,,,,,,,,,,,,1,1
P7357_,,,,,,,,,,1,,,1
P7503_,,,,,,,,,,,,1,1
P7578_,,,,,,,,,,,,1,1
P7589_,,,,,,,,,,1,,,1
P7741_,,,,,,,,,,,,1,1
P7743_,,,,,,,,,,,,1,1
P7788_,,,,,,,,,,,,1,1
S21_,,,,,,,,,,,,1,1
S215_,,,,,,,,,,,,1,1
S223_,,,,,,,,,,,,1,1
S282_,,,,,,,,,,1,,,1
S29_,,,,,,,,,,,,1,1
S308_,,,,,,,,,,1,,,1
S404_,,,,,,,,,,,,1,1
S423_,,,,,,,,,,,,1,1
S425_,,,,,,,,,,,,1,1
S446_,,,,,,,,,,,,1,1
S45_,,,,,,,,,,,,1,1
S451_,,,,,,,,,,,,1,1
S567_,,,,,,,,,,,,1,1
S59_,,,,,,,,,,1,,,1
S683_,,,,,,,,,,1,,,1
S78_,,,,,,,,,,,,1,1
S79_,,,,,,,,,,,,1,1
S891_,,,,,,,,,,,,1,1
S895_,,,,,,,,,,,,1,1
S896_,,,,,,,,,,,,1,1
S898_,,,,,,,,,,,,1,1
S901_,,,,,,,,,,,,1,1
S927_,,,,,,,,,,,,1,1
S945【備考】_,,,,,,,,,,,,1,1
SEC-11-19,,,,1,,,,,,,,,1
SG1-11-06,,,,1,,,,,,,,,1
SM1-11-23,,,,,,1,,,,,,,1
SM1-12-01,,,,,,1,,,,,,,1
SM2-11-02,,,,,,,,,1,,,,1
SM2-11-15,,,,,,,1,,,,,,1
SM3-11-26,,,,,,1,,,,,,,1
SMC-11-01,,,1,,,,,,,,,,1
SMC-20-66,,1,,,,,,,,,,,1
spo2,1,,,,,,,,,,,,1
sports,1,,,,,,,,,,,,1
SS1-11-30,,,,,,,,,1,,,,1
SS2-11-35,,,,,,,,,1,,,,1
SS3-11-34,,1,,,,,,,,,,,1
SS3-15-08,,1,,,,,,,,,,,1
SWC-11-01,,,,,,,,,1,,,,1
SWC-11-12,,,,,1,,,,,,,,1
SWC-11-18,1,,,,,,,,,,,,1
SWC-15-07,1,,,,,,,,,,,,1
SWC-15-11,1,,,,,,,,,,,,1
T178_,,,,,,,,,,,,1,1
T56_,,,,,,,,,,,,1,1
T74_,,,,,,,,,,,,1,1
TC2-11-01,,,,,,,,,1,,,,1
TC2-11-16,,,,,,,,,1,,,,1
TC2-88-01,,,,,,,1,,,,,,1
TK1-11-01,,,,,,,,,,1,,,1
TK1-11-02,,,,,,,,,,1,,,1
TK1-11-45,,1,,,,,,,,,,,1
TK2-11-07,,,,1,,,,,,,,,1
TM1-15-290425,1,,,,,,,,,,,,1
TM2-11-11,,,,,,,,,,1,,,1
TM2-12-01,,,1,,,,,,,,,,1
TM4-11-33,,,,,,1,,,,,,,1
TM4-12-291122,,,,,,,,1,,,,,1
TM4-15-19,,,,,,1,,,,,,,1
TM5-11-06,,,,,,1,,,,,,,1
TM6-11-17,,,,,,,,1,,,,,1
TM6-15-10-1,,,,,,,,1,,,,,1
TS1-11-16,,,,,,,,,1,,,,1
TS1-11-86,,,,,,,,,1,,,,1
TS3-11-15,,1,,,,,,,,,,,1
TS5-11-38,,,,,,,,,,,1,,1
TS5-11-40,,,,,,,,,,,1,,1
TS7-11-26,,1,,,,,,,,,,,1
TS7-11-45,,1,,,,,,,,,,,1
WK3-11-11,1,,,,,,,,,,,,1
WK3-11-20170831,,,,,1,,,,,,,,1
WK3-12-270810,,,,,,,1,,,,,,1
WK3-20-102,,,,,,1,,,,,,,1
X4640_,,,,,,,,,,,,1,1
X4641_,,,,,,,,,,,,1,1
X6738_,,,,,,,,,,,,1,1
X7023_,,,,,,,,,,1,,,1
X8388_,,,,,,,,,,,,1,1
X8394_,,,,,,,,,,,,1,1
X923_,,,,,,,,,,,,1,1
YMC-15-20,1,,,,,,,,,,,,1
YMC-15-27,,,,,,1,,,,,,,1
YMC-20-23,,,1,,,,,,,,,,1
YMC-20-25,,,1,,,,,,,,,,1
YYC-11-01,,,,,,,,1,,,,,1
YYC-11-09,,,,,1,,,,,,,,1
YYC-12-20180309,,,,,,,,,,,,1,1
YYC-15-11-2,1,,,,,,,,,,,,1
YYC-15-18-7,,,,,,,,,,,,1,1
YYC-15-36,,,,1,,,,,,,,,1
YYC-20-04,,,,,1,,,,,,,,1
Z15_,,,,,,,,,,,,1,1
Z5_,,,,,,,,,,,,1,1
あいおい児童遊園,,,,,,,,,,,,1,1
アコレ　成増1丁目店,,,,,,,,,,,,1,1
アップルパイ　　（洋菓子）,1,,,,,,,,,,,,1
アルファ薬局板橋店,1,,,,,,,,,,,,1
イオンスタイル板橋前野町,,,,1,,,,,,,,,1
いさみや小竹向原店,,,,,,,,1,,,,,1
いるか薬局水星店,1,,,,,,,,,,,,1
エンゼルベア・ナーサリー上板橋（A型）,,,,,,,,,,,,1,1
キタマチ薬局宮ノ下店,1,,,,,,,,,,,,1
キンダ―ナーサリー成増小規模保育園,,,,,1,,,,,,,,1
グリーンホール１階,,,,1,,,,,,,,,1
クレア薬局,,,,,,,,,,,,1,1
こうま幼稚園,,,,,,,,,1,,,,1
コスモメイトときわ台小規模保育園,,,,,1,,,,,,,,1
コモディイイダ　徳丸店,,,,,,,,,,,,1,1
コモディイイダ宮本町店,,,,,,,,,,,,1,1
サイゼリヤ　四葉店,,,,,,1,,,,,,,1
サイゼリヤ　西台店,,1,,,,,,,,,,,1
さくら薬局　板橋愛染通り店,,,1,,,,,,,,,,1
さくら薬局板橋愛染通り店,,1,,,,,,,,,,,1
ジョナサン　成増駅前店,,,,1,,,,,,,,,1
セラメタ test,,,,,,,,,,1,,,1
ソーシン薬局　ときわ台店,,,1,,,,,,,,,,1
その他 test,,,,,,,,,,1,,,1
ソラストときわ台（A型）,,,,,,,,,,,,1,1
ダイシン薬局,,,,,,,,,,,,1,1
デイサービス「おむすび」,1,,,,,,,,,,,,1
ときわ台クリニック,,,1,,,,,,,,,,1
ナトリウム test,,,,,,,,,,1,,,1
なります薬局,1,,,,,,,,,,,,1
バーミヤン　赤塚新町店,,,,,,,,,,,,1,1
ハイライフプラザ,,,,1,,,,,,,,,1
はんの木児童遊園,,,,,1,,,,,,,,1
ベネッセチャイルドケアセンター板橋（A型）,,1,,,,,,,,,,,1
マナーズフォート全体管理組合町会,,,,1,,,,,,,,,1
まるやま保育園（A型）,,1,,,,,,,,,,,1
みずほ銀行　東武練馬支店,,,,1,,,,,,,,,1
みやこ湯,1,,,,,,,,,,,,1
メディコール小規模保育園中板橋,,,,,,,,,1,,,,1
ゆ～らんど,,,1,,,,,,,,,,1
ゆみ薬局坂上店,,,,,,,,,,,,1,1
よしや中板橋店,,,,,1,,,,,,,,1
ライフストア板橋店,,,,,,,,1,,,,,1
ライフ薬局四葉店,,1,,,,,,,,,,,1
りそな銀行　常盤台支店,,1,,,,,,,,,,,1
りそな銀行　成増支店,,,1,,,,,,,,,,1
愛誠病院,,1,,,,,,,,,,,1
医療法人社団　南ときわ台耳鼻咽喉科,,,,,1,,,,,,,,1
医療法人社団健恵会　佐藤医院,,,,,1,,,,,,,,1
医療法人社団内田会　内田診療所,,,,,1,,,,,,,,1
医療法人社団蓮根メディカルクリニック,,,,,1,,,,,,,,1
医療法人社団醫征会　渡邉医院,,,,,1,,,,,,,,1
稲荷橋,,,1,,,,,,,,,,1
栄町１３番,,,1,,,,,,,,,,1
栄町33～大山町33,,,,,,,,1,,,,,1
縁宿ブレンド　コーヒー豆　　（その他の商品）,1,,,,,,,,,,,,1
下頭橋,,,1,,,,,,,,,,1
加賀さくら橋,,,1,,,,,,,,,,1
加賀交番【24時間利用可】,,1,,,,,,,,,,,1
加賀小あいキッズ,,,,1,,,,,,,,,1
階段擁壁新設工事（１）及び道路補修工事（1810）,,,,,,,,,,,,1,1
街頭消火器　下-275,,,1,,,,,,,,,,1
街頭消火器　熊-146,,1,,,,,,,,,,,1
街頭消火器　桜-109,,,,,,,,,,1,,,1
街頭消火器　常-160,,1,,,,,,,,,,,1
街頭消火器　成-237,,,,,,,1,,,,,,1
街頭消火器　成-240,,,,,,,1,,,,,,1
街頭消火器　成-271,,,,,,,,,,1,,,1
街頭消火器　清-148,,1,,,,,,,,,,,1
街頭消火器　前-006,,,,,,,,,,1,,,1
街頭消火器　前-054,,,,,1,,,,,,,,1
街頭消火器　前-072,,,,,1,,,,,,,,1
街頭消火器　前-075,,,,,1,,,,,,,,1
街頭消火器　前-076,,,,,1,,,,,,,,1
街頭消火器　前-077,,,,,1,,,,,,,,1
街頭消火器　前-156,,,,,1,,,,,,,,1
街頭消火器　前-197,,,,,1,,,,,,,,1
街頭消火器　前-222,,,,,1,,,,,,,,1
街頭消火器　前-235,,,,,1,,,,,,,,1
街頭消火器　仲-038,,,1,,,,,,,,,,1
街頭消火器　仲-084,,,,1,,,,,,,,,1
街頭消火器　仲宿-083,,,1,,,,,,,,,,1
街頭消火器　仲宿-194,,,1,,,,,,,,,,1
街頭消火器　仲宿-206,,,,1,,,,,,,,,1
街頭消火器　仲宿-260,,,,1,,,,,,,,,1
街頭消火器　板-149,,,1,,,,,,,,,,1
街頭消火器　蓮-112,,,,,1,,,,,,,,1
株式会社ウキマ,,,1,,,,,,,,,,1
完熟アップルパイ　　（洋菓子）,1,,,,,,,,,,,,1
宮本児童遊園,,,,,1,,,,,,,,1
宮本町53～58番地先,1,,,,,,,,,,,,1
旧志村役場跡地,,,,,,,,1,,,,,1
旧板橋九小学校,,,,,,,,,,,,1,1
旧板橋第四中学校,,,,,1,,,,,,,,1
橋りょう塗装工事（1）,,,,,,,,1,,,,,1
金沢小あいキッズ,1,,,,,,,,,,,,1
蛍光 test,,,,,,,,,,1,,,1
溝下西児童遊園,,,,,,,1,,,,,,1
紅梅小あいキッズ,,,,,,,1,,,,,,1
紅梅小学校通学区域,,,,,,1,,,,,,,1
荒川戸田橋サッカー場（下流）利用時間帯のみ,1,,,,,,,,,,,,1
荒川戸田橋野球場（上流）利用時間帯のみ,,,,,,,,,,1,,,1
荒川戸田橋野球場（中流）利用時間帯のみ,,,,1,,,,,,,,,1
高社郷,1,,,,,,,,,,,,1
高島第一中学校通学区域,,,,,,1,,,,,,,1
高島二小学校,,,,1,,,,,,,,,1
高島平つつじ保育園,,,,,,,1,,,,,,1
高島平ルート１,,,,1,,,,,,,,,1
高島平ルート10,,,,1,,,,,,,,,1
高島平ルート11,,,,1,,,,,,,,,1
高島平ルート13,,,,1,,,,,,,,,1
高島平ルート14,,,,1,,,,,,,,,1
高島平ルート15,,,,1,,,,,,,,,1
高島平ルート16,,,,1,,,,,,,,,1
高島平ルート17,,,,1,,,,,,,,,1
高島平ルート18,,,,1,,,,,,,,,1
高島平ルート19,,,,1,,,,,,,,,1
高島平ルート2,,,,1,,,,,,,,,1
高島平ルート20,,,,1,,,,,,,,,1
高島平ルート21,,,,1,,,,,,,,,1
高島平ルート5,,,,1,,,,,,,,,1
高島平ルート6,,,,1,,,,,,,,,1
高島平ルート7,,,,1,,,,,,,,,1
高島平ルート8,,,,1,,,,,,,,,1
高島平ルート9,,,,1,,,,,,,,,1
高島平一丁目第三公園,,,,1,,,,,,,,,1
高島平一丁目第二公園,,,,1,,,,,,,,,1
高島平九丁目公園,,,,1,,,,,,,,,1
高島平警察署高島平駅前交番,,,,,,,,,,1,,,1
高島平五丁目9～26番地先　外１路線,,,,,,,,,1,,,,1
高島平四丁目28～31番地先　外3路線,,,,,,,,1,,,,,1
高島平四丁目28～31番地先　外３路線,,,,,,,,1,,,,,1
高島平自然ルート　１舟渡大橋,,,,1,,,,,,,,,1
高島平自然ルート　２荒川土手,,,,,,,,,1,,,,1
高島平自然ルート　３区立リサイクルプラザ,,,,,,,,,1,,,,1
高島平自然ルート　５こども動物園高島平分園,,,,1,,,,,,,,,1
高島平自然ルート　７前谷津川緑道,,,,,,,,,,1,,,1
高島平七丁目公園,,,1,,,,,,,,,,1
高島平西口公衆トイレ,,,,1,,,,,,,,,1
高島平歴史ルート　スタート　都営三田線　西台駅,,,,1,,,,,,,,,1
坂下三丁目36～37番地先　外１路線,,,,,,,1,,,,,,1
坂下三丁目公園,,,,,1,,,,,,,,1
坂下三丁目第三児童遊園,,,,1,,,,,,,,,1
坂下三丁目緑の広場,,,,,,,1,,,,,,1
坂下二丁目公園,,,,,1,,,,,,,,1
坂下二丁目児童遊園,,,,,,,1,,,,,,1
桜川小あいキッズ,,1,,,,,,,,,,,1
桜川町会,,,,1,,,,,,,,,1
桜川二丁目３番遊び場,,,,,,,,,,,,1,1
三井住友銀行　板橋支店,,,,,,,,,,,,1,1
三園一丁目1～10番地先,,,1,,,,,,,,,,1
三園一丁目緑地,,,,,,,,,,1,,,1
三共鍍金株式会社,,,,,,,,1,,,,,1
三菱東京ＵＦＪ銀行　志村坂上支店,,,,1,,,,,,,,,1
四葉一丁目21～31番地先　外１路線,,,,,,,,1,,,,,1
志村ルート　１５戸田橋の親柱,,,,,,,,,,,,1,1
志村ルート　９富士大山道道標,,,,1,,,,,,,,,1
志村ルート　スタート　都営三田線　本蓮沼駅,1,,,,,,,,,,,,1
志村ルート　熊野神社～富士大山道道標,1,,,,,,,,,,,,1
志村ルート　志村一里塚～都営三田線　志村坂上駅,,1,,,,,,,,,,,1
志村ルート　水上バス　小豆沢発着所～龍福寺,,,,,1,,,,,,,,1
志村ルート　都営三田線　本蓮沼駅～氷川神社,,,,,,,,1,,,,,1
志村ルート　南蔵院～長徳寺,,,,,,,1,,,,,,1
志村ルート１,,,,1,,,,,,,,,1
志村ルート10,,,,1,,,,,,,,,1
志村ルート11,,,,1,,,,,,,,,1
志村ルート12,,,,1,,,,,,,,,1
志村ルート13,,,,1,,,,,,,,,1
志村ルート14,,,,1,,,,,,,,,1
志村ルート15,,,,1,,,,,,,,,1
志村ルート16,,,,1,,,,,,,,,1
志村ルート17,,,,1,,,,,,,,,1
志村ルート18,,,,1,,,,,,,,,1
志村ルート19,,,,1,,,,,,,,,1
志村ルート2,,,,1,,,,,,,,,1
志村ルート20,,,,1,,,,,,,,,1
志村ルート21,,,,1,,,,,,,,,1
志村ルート22,,,,1,,,,,,,,,1
志村ルート23,,,,1,,,,,,,,,1
志村ルート24,,,,1,,,,,,,,,1
志村ルート25,,,,1,,,,,,,,,1
志村ルート26,,,,1,,,,,,,,,1
志村ルート27,,,,1,,,,,,,,,1
志村ルート28,,,,1,,,,,,,,,1
志村ルート29,,,,1,,,,,,,,,1
志村ルート3,,,,1,,,,,,,,,1
志村ルート30,,,,1,,,,,,,,,1
志村ルート31,,,,1,,,,,,,,,1
志村ルート32,,,,1,,,,,,,,,1
志村ルート33,,,,1,,,,,,,,,1
志村ルート34,,,,1,,,,,,,,,1
志村ルート35,,,,1,,,,,,,,,1
志村ルート36,,,,1,,,,,,,,,1
志村ルート37,,,,1,,,,,,,,,1
志村ルート38,,,,1,,,,,,,,,1
志村ルート39,,,,1,,,,,,,,,1
志村ルート4,,,,1,,,,,,,,,1
志村ルート40,,,,1,,,,,,,,,1
志村ルート41,,,,1,,,,,,,,,1
志村ルート42,,,,1,,,,,,,,,1
志村ルート43,,,,1,,,,,,,,,1
志村ルート44,,,,1,,,,,,,,,1
志村ルート45,,,,1,,,,,,,,,1
志村ルート46,,,,1,,,,,,,,,1
志村ルート47,,,,1,,,,,,,,,1
志村ルート48,,,,1,,,,,,,,,1
志村ルート49,,,,1,,,,,,,,,1
志村ルート5,,,,1,,,,,,,,,1
志村ルート50,,,,1,,,,,,,,,1
志村ルート51,,,,1,,,,,,,,,1
志村ルート52,,,,1,,,,,,,,,1
志村ルート53,,,,1,,,,,,,,,1
志村ルート54,,,,1,,,,,,,,,1
志村ルート55,,,,1,,,,,,,,,1
志村ルート56,,,,1,,,,,,,,,1
志村ルート6,,,,1,,,,,,,,,1
志村ルート7,,,,1,,,,,,,,,1
志村ルート8,,,,1,,,,,,,,,1
志村警察署戸田橋地域安全センター,1,,,,,,,,,,,,1
志村警察署小豆沢交番,,,,,,1,,,,,,,1
志村警察署清水町交番,1,,,,,,,,,,,,1
志村警察署中台交番,,,,,,1,,,,,,,1
志村警察署中台三丁目交番,,1,,,,,,,,,,,1
志村坂上地域センター管理事務所・区民事務所,,1,,,,,,,,,,,1
志村三丁目17～相生町8番地先,1,,,,,,,,,,,,1
志村清水坂緑地,,,,,,,,,,,1,,1
志村第三中学校通学区域,,,,,,,,,,1,,,1
志村第六小あいキッズ,,,,,,,,,,1,,,1
志村二丁目1～3番地先,,,,,,,,1,,,,,1
志村六小学校,,,,,,,,,,,,1,1
私立あすなろ保育園,,,,,,,,1,,,,,1
私立まるやま幼稚園,,,,,,,,1,,,,,1
私立みその幼稚園,,1,,,,,,,,,,,1
私立愛和保育園,1,,,,,,,,,,,,1
事業所内びおら保育園,,,1,,,,,,,,,,1
事業所内ブルーポピー保育園,,,,,,,,,,1,,,1
若木一丁目公園,,,,1,,,,,,,,,1
若木三丁目8～22番地先,,,,,,,,1,,,,,1
若木三丁目児童遊園,,1,,,,,,,,,,,1
若木児童遊園,,,,,,,,,1,,,,1
若木西第一児童遊園,,,,,,,,,,,1,,1
若木西第二児童遊園,,,,,,,,,,,1,,1
若木第二公園,,1,,,,,,,,,,,1
若木東第一児童遊園,,,,,,,,,,,,1,1
若木二丁目みどり第二公園,,,,,1,,,,,,,,1
若木二丁目緑地,,,,,1,,,,,,,,1
若木北公園,,1,,,,,,,,,,,1
若葉児童遊園,,1,,,,,,,,,,,1
手製本工房まるみず組,,,,,,,,1,,,,,1
寿湯,1,,,,,,,,,,,,1
舟渡一丁目児童遊園,,,1,,,,,,,,,,1
舟渡三丁目27番地先,,,,,,,,,,,,1,1
舟渡三丁目こども広場,,,,1,,,,,,,,,1
舟渡三丁目公園,,,1,,,,,,,,,,1
舟渡三丁目児童遊園,,1,,,,,,,,,,,1
舟渡四丁目児童遊園,,,,,1,,,,,,,,1
舟渡小学校通学区域,,,1,,,,,,,,,,1
舟渡病院【24時間利用可】,,1,,,,,,,,,,,1
十条駅,,,,,,,,,,1,,,1
渋谷歯科医院,,1,,,,,,,,,,,1
小規模保育園あずさわ保育園,,1,,,,,,,,,,,1
小豆沢三丁目1～9番地先,1,,,,,,,,,,,,1
小豆沢三丁目7～10番地先,,,,,,,,1,,,,,1
小豆沢二丁目３１番遊び場,,1,,,,,,,,,,,1
小茂根三丁目緑地,,,,1,,,,,,,,,1
障がい者就労支援センター,,,,1,,,,,,,,,1
上板橋駅北自転車駐車場,,,,1,,,,,,,,,1
上板橋三中学校,1,,,,,,,,,,,,1
上板橋四小学校,,,,,,,,,,,1,,1
上板橋二小学校,1,,,,,,,,,,,,1
上板橋郵便局,,,1,,,,,,,,,,1
上板富士公園,,,,,,,,,,,,1,1
城北中央公園　,,,,1,,,,,,,,,1
常盤台ルート　１４桜川緑道,,,,,,,,,,1,,,1
常盤台ルート　５下頭橋と六蔵祠,,,,,,,,,,1,,,1
常盤台ルート　７天祖神社,,,,1,,,,,,,,,1
常盤台ルート　安養院～茂呂遺跡,,,,,,,,1,,,,,1
常盤台ルート　天祖神社～平安地蔵,,,,,,,,,,1,,,1
常盤台ルート　東武東上線　中板橋駅～専称院,,,,,1,,,,,,,,1
常盤台ルート１,,,,1,,,,,,,,,1
常盤台ルート10,,,,1,,,,,,,,,1
常盤台ルート11,,,,1,,,,,,,,,1
常盤台ルート12,,,,1,,,,,,,,,1
常盤台ルート13,,,,1,,,,,,,,,1
常盤台ルート14,,,,1,,,,,,,,,1
常盤台ルート15,,,,1,,,,,,,,,1
常盤台ルート16,,,,1,,,,,,,,,1
常盤台ルート17,,,,1,,,,,,,,,1
常盤台ルート2,,,,1,,,,,,,,,1
常盤台ルート21,,,,1,,,,,,,,,1
常盤台ルート22,,,,1,,,,,,,,,1
常盤台ルート23,,,,1,,,,,,,,,1
常盤台ルート24,,,,1,,,,,,,,,1
常盤台ルート25,,,,1,,,,,,,,,1
常盤台ルート26,,,,1,,,,,,,,,1
常盤台ルート28,,,,1,,,,,,,,,1
常盤台ルート29,,,,1,,,,,,,,,1
常盤台ルート3,,,,1,,,,,,,,,1
常盤台ルート30,,,,1,,,,,,,,,1
常盤台ルート31,,,,1,,,,,,,,,1
常盤台ルート32,,,,1,,,,,,,,,1
常盤台ルート33,,,,1,,,,,,,,,1
常盤台ルート34,,,,1,,,,,,,,,1
常盤台ルート4,,,,1,,,,,,,,,1
常盤台ルート5,,,,1,,,,,,,,,1
常盤台ルート6,,,,1,,,,,,,,,1
常盤台ルート7,,,,1,,,,,,,,,1
常盤台ルート8,,,,1,,,,,,,,,1
常盤台ルート9,,,,1,,,,,,,,,1
常盤台一・二丁目町会一帯,,,,1,,,,,,,,,1
常盤台一丁目児童遊園,,,,,,,1,,,,,,1
常盤台北口公園,,,,,,,,,1,,,,1
新河岸一丁目公園,,1,,,,,,,,,,,1
新河岸一丁目緑の広場,,,1,,,,,,,,,,1
新河岸地区,,1,,,,,,,,,,,1
新河岸二丁目6～新河岸三丁目１番地先　外２路線,,,,,1,,,,,,,,1
新田坂,,1,,,,,,,,,,,1
水車公園・徳水亭,,,,,,,,,,,,1,1
成増ヶ丘小あいキッズ,1,,,,,,,,,,,,1
成増ヶ丘小学校通学区域,,,,,,,1,,,,,,1
成増との山遺跡,,,,,,,,1,,,,,1
成増一丁目２３～２６番地先　外１路線,,,1,,,,,,,,,,1
成増一丁目第三児童遊園,,,,,,,,1,,,,,1
成増一丁目北児童遊園,,,,,,1,,,,,,,1
成増駅前交番【24時間利用可】,,1,,,,,,,,,,,1
成増駅北口地区,,1,,,,,,,,,,,1
成増三丁目23～24番地先,,,,,,,,,,,,1,1
成増三丁目５１番地先　他１路線,,,1,,,,,,,,,,1
成増社会教育会館,,1,,,,,,,,,,,1
成増南児童館,,,,,,,,,,,,1,1
西巣鴨駅,,,,,,,,,,,,1,1
西台四丁目児童遊園,,,,,,1,,,,,,,1
西台中央通り公園,,,,,1,,,,,,,,1
赤塚ルート　１赤塚氷川神社,,,1,,,,,,,,,,1
赤塚ルート　２赤塚城跡,1,,,,,,,,,,,,1
赤塚ルート　５竹の子公園,,,,,,,,,,,1,,1
赤塚ルート　８大堂,,1,,,,,,,,,,,1
赤塚ルート　スタート　東武東上線　成増駅,,,,,,,1,,,,,,1
赤塚ルート　赤塚溜池公園～赤塚諏訪神社（田遊び）,,,,,,,,,,,,1,1
赤塚ルート　大堂～水車公園・徳水亭,,,,,,1,,,,,,,1
赤塚ルート　不動の滝～東京大仏（乗蓮寺）,,,,1,,,,,,,,,1
赤塚ルート1,,,,1,,,,,,,,,1
赤塚ルート10,,,,1,,,,,,,,,1
赤塚ルート11,,,,1,,,,,,,,,1
赤塚ルート12,,,,1,,,,,,,,,1
赤塚ルート13,,,,1,,,,,,,,,1
赤塚ルート14,,,,1,,,,,,,,,1
赤塚ルート15,,,,1,,,,,,,,,1
赤塚ルート16,,,,1,,,,,,,,,1
赤塚ルート17,,,,1,,,,,,,,,1
赤塚ルート18,,,,1,,,,,,,,,1
赤塚ルート19,,,,1,,,,,,,,,1
赤塚ルート20,,,,1,,,,,,,,,1
赤塚ルート21,,,,1,,,,,,,,,1
赤塚ルート22,,,,1,,,,,,,,,1
