,2020年,,,,,,,,,2021年,,,
東武東上線　成増駅,,,,1,,,,3,,,,,4
道路補修工事（22）,,,,,,3,1,,,,,,4
道路補修工事（9）,,,,,,,,,4,,,,4
徳丸第二公園,,,,,1,,,,,,,3,4
徳丸二丁目28～29番地先　外２路線,,,,2,1,,1,,,,,,4
徳丸二丁目第二児童遊園,,,,,1,,,,1,,,2,4
徳丸北野神社（田遊び）,,,2,,,,,,2,,,,4
南蔵院のしだれ桜,,,,,,2,,,1,,,1,4
板橋ルート　１４智清寺,1,,1,,,,,1,1,,,,4
板橋ルート　６板橋三丁目縁宿広場,,,,,2,,,1,,1,,,4
板橋区高島平四丁目16～高島平五丁目41番地先,,,,,4,,,,,,,,4
板橋区大山金井町36～43番地先　外1路線,,,,,,,,,4,,,,4
板橋区南常盤台一丁目2～7番地先　外1路線,,,,,,,,,4,,,,4
板橋警察署加賀交番,,,,,,,4,,,,,,4
板橋警察署常盤台交番,,1,,,,,3,,,,,,4
板橋警察署大山町交番,,,,,,,4,,,,,,4
板橋警察署平尾交番,,,,,,,4,,,,,,4
板橋警察署養育院前交番,,,,,1,,3,,,,,,4
板橋消防署小茂根出張所,1,,,,,,3,,,,,,4
板橋第五中学校,,2,,,,,1,,,1,,,4
板橋仲町どろんこ保育園,1,1,,,,1,,1,,,,,4
浮間舟渡駅,1,,,,,,1,,,,,2,4
平安地蔵,,,,,,,1,1,1,,,1,4
豊敬稲荷神社,,,,1,,,,,2,1,,,4
北前野児童遊園,1,1,,1,,,1,,,,,,4
北部公園事務所,,,,1,,1,2,,,,,,4
茂呂遺跡,,1,,,,,,1,2,,,,4
落合幼稚園,2,,,,2,,,,,,,,4
緑ケ丘第一公園,,,,,,,4,,,,,,4
緑ケ丘第三公園,,,,,,,2,,,,2,,4
練馬自動車税事務所,,,,,,,4,,,,,,4
蓮根三丁目かぜの広場,,,,,,,1,,2,,1,,4
蓮根小学校,,,1,2,,,1,,,,,,4
蓮根第二小学校,,,,1,,,2,1,,,,,4
蓮根二丁目公園,1,1,,,,1,,,,,,1,4
和弓場,1,,,,1,,2,,,,,,4
20171013,,,,,3,,,,,,,,3
？？131遺跡,,,,,,,,,,3,,,3
16B001_,,,,,,,,3,,,,,3
16M051_,,3,,,,,,,,,,,3
16N044_,3,,,,,,,,,,,,3
30.7.12,3,,,,,,,,,,,,3
31.2.20,,,,,,,,,,,,3,3
31.9.6,,,,,,,3,,,,,,3
A2520_,,,,,,,,,,3,,,3
AK2-20-111,,,,,,,,,,,,3,3
AK3-11-19,,,,3,,,,,,,,,3
AK3-11-41,,,,,,,,,3,,,,3
AK4-20-11,,2,,1,,,,,,,,,3
AK5-15-R020916,,,,,,1,2,,,,,,3
AK6-20-105,,,,,3,,,,,,,,3
AK7-11-12,,,,,3,,,,,,,,3
AK7-20-02,,,3,,,,,,,,,,3
AS3-12-04,,,,,,3,,,,,,,3
AS3-15-17,,,,,,,,,3,,,,3
B1936_,,,,,,,,3,,,,,3
B2298_,,,,,,,,,3,,,,3
B3378_,,,,,,,,,,,3,,3
B3451_,,,,,,,1,,,,2,,3
B3452_,,,,,,,,,,,3,,3
B3898_,,,2,1,,,,,,,,,3
B4684_,,,1,2,,,,,,,,,3
B4976_,,,2,,,,,,,1,,,3
B7091_,,,,,,,,,,,,3,3
B7196_,,,,,,,,,3,,,,3
B7476_,,1,2,,,,,,,,,,3
B7698_,,,,,,,,,,3,,,3
C2229_,,,3,,,,,,,,,,3
C2359_,,,,3,,,,,,,,,3
C3681_,,,,,,,,,,,,3,3
C7321_,,,,,,,,,,,,3,3
D1205_,,,,3,,,,,,,,,3
D1360_,,3,,,,,,,,,,,3
D1631_,,1,1,,,,,1,,,,,3
D1817_,,,3,,,,,,,,,,3
D2694_,3,,,,,,,,,,,,3
D3259_,,,3,,,,,,,,,,3
D3263_,,,3,,,,,,,,,,3
D3265_,,,3,,,,,,,,,,3
D3275_,,,,1,,,,,2,,,,3
D3400_,,,,3,,,,,,,,,3
D3627_,3,,,,,,,,,,,,3
D3648_,3,,,,,,,,,,,,3
D3979_,,,,3,,,,,,,,,3
D4151_,,3,,,,,,,,,,,3
D4259_,3,,,,,,,,,,,,3
D4709_,,,,2,,,,1,,,,,3
D4798_,,,,3,,,,,,,,,3
D4845_,,,,,,,,,1,1,1,,3
D7010_,,2,,1,,,,,,,,,3
D7342_,,3,,,,,,,,,,,3
D7372_,3,,,,,,,,,,,,3
D7373_,,,,,,,3,,,,,,3
D7496_,,,,,,,,,1,2,,,3
D7704_,3,,,,,,,,,,,,3
D7715_,,,3,,,,,,,,,,3
E164_,,,,,,3,,,,,,,3
E172_,,,,,,,,,,,3,,3
FN3-11-02,,,,,2,1,,,,,,,3
HS1-11-21,,,,,3,,,,,,,,3
IT1-11-46,,3,,,,,,,,,,,3
IT1-14-280127,,,,,,,,,,,2,1,3
IT2-11-60,,1,,,,,,1,,,,1,3
IT3-11-29,,1,,,1,,,,,,,1,3
IT4-20-05,,,,,3,,,,,,,,3
IT4-20-20,3,,,,,,,,,,,,3
ＪＲ埼京線　浮間舟渡駅,,,,,,,,,,1,,2,3
kurakan,,,,,,,1,,2,,,,3
kurakan2,,,,,,,1,,2,,,,3
ME2-15-04,,,,,3,,,,,,,,3
ME2-20-06,,2,,,,,1,,,,,,3
ME6-15-12-2,,,,,,,,,3,,,,3
MH1-88-01,,,,,,3,,,,,,,3
MH2-11-24,,,,,,1,,,,2,,,3
MH2-88-02,,,,,,1,,,,2,,,3
MH3-15-02,,,,,,,,,,3,,,3
MMC-12-05,,,,,,,1,,,,,2,3
MT1-11-03,,,,,,,,,,,1,2,3
MT1-11-19,,,3,,,,,,,,,,3
MT1-15-05,,,3,,,,,,,,,,3
MT2-11-19,,,,,,,3,,,,,,3
ND2-20-106,,,,3,,,,,,,,,3
ND3-11-04,,,,,,,,,,3,,,3
NIB-11-06,,,,,1,,2,,,,,,3
NJK-20-104,,2,,,,,,,,,,1,3
NJK-20-27,,,,3,,,,,,,,,3
NKC-11-09,,,,,,,,,,,3,,3
NMC-15-08,,,3,,,,,,,,,,3
No.10遺跡,,,,1,,,,,2,,,,3
No.18遺跡,,,,3,,,,,,,,,3
No.41遺跡,,,,,,,1,,,,2,,3
No.45遺跡,,,,,,3,,,,,,,3
No.54遺跡,1,,,,,,,,,1,,1,3
No.55遺跡,,1,,,1,,,1,,,,,3
No.5遺跡,,,,,,,,,,,2,1,3
No.68遺跡,,,,1,,,1,1,,,,,3
No.69遺跡,,,,1,,,,,1,,1,,3
No.76遺跡,,,,,,,,,,,2,1,3
No.83遺跡,,,2,,,,,,,,1,,3
NPO法人ワーカーズコープ「どんぐりのおうち」,,1,,,,,1,,1,,,,3
NR2-20-102,,,,,,,,,,,,3,3
NR2-77-020811,,,,,3,,,,,,,,3
NR3-11-52,3,,,,,,,,,,,,3
OGC-15-02-2,,,,3,,,,,,,,,3
OGC-20-04,,,,3,,,,,,,,,3
OKC-12-20200730,,,,,3,,,,,,,,3
ONC-77-02,,,,,,,,,,3,,,3
OOC-13-01,1,,,1,,,,,,1,,,3
OOC-20-03,,2,,,,,,1,,,,,3
OOC-77-20210121,,,,,,,,,,1,2,,3
OOC-77-20210224,,,,,,,,,,,1,2,3
P1724_,,,,,,3,,,,,,,3
P1919_,,,,1,2,,,,,,,,3
P3048_,,,,,,,,1,2,,,,3
P3324_,,,,,,,,,1,,,2,3
P3883_,,,,2,,,,,,1,,,3
P4265_,,,,,,3,,,,,,,3
P4457_,,,,,,3,,,,,,,3
P4639_,,,,,,,,,,,,3,3
P4859_,,,,,,,,,1,,2,,3
P4865_,,,,,,,,,,,3,,3
P4866_,,,,,,,,,,,3,,3
P4918_,,,3,,,,,,,,,,3
P4990_,,,,3,,,,,,,,,3
P5075_,,,,,,,,,3,,,,3
P5382_,,,3,,,,,,,,,,3
P6016_,,,,,,,,1,2,,,,3
P6628_,,,,,,3,,,,,,,3
P6629_,,,,,,3,,,,,,,3
P6653_,,,,,,1,2,,,,,,3
P6706_,,,,3,,,,,,,,,3
P7305_,,,,,,,,3,,,,,3
S361_,,,,,3,,,,,,,,3
SK2-11-22,,,,3,,,,,,,,,3
SM3-11-14,,,,,,,,,,3,,,3
T177_,,,,,,3,,,,,,,3
TC2-77-202200708,,,,3,,,,,,,,,3
TK2-11-14,3,,,,,,,,,,,,3
TK3-20-03,,,,,2,1,,,,,,,3
WK1-11-09,3,,,,,,,,,,,,3
WK1-20-12,,,,,,3,,,,,,,3
Y’s コートゆい　カフェＪＯＹ,,,,,,1,1,,1,,,,3
YMC-15-10-4,3,,,,,,,,,,,,3
YT1-77-020521,,3,,,,,,,,,,,3
アジア料理☆くまさん,,,,,,,,,,,2,1,3
いたばし前野町保育園,,,,,,2,,1,,,,,3
エピ・バスケット,,,1,1,,,,,,,,1,3
エファール河村屋,,,,,,,1,,,1,1,,3
グリーンカレッジホール,,,,1,,,1,,1,,,,3
ケイロン薬局ターミナル店,,,,,,,,,1,2,,,3
けやきの公園,2,,,,,,1,,,,,,3
けんたくん　板橋東店,,,,,1,,,2,,,,,3
コアラ保育園（A型）,,,,,1,,,1,,,1,,3
コーヒーショップピノキオ,,,,,,,,,3,,,,3
こじか保育園,1,,,1,,,,1,,,,,3
こぶし保育園,,,,,1,1,,,1,,,,3
コモディイイダ　桜川店,,,,,,,,,3,,,,3
コモディイイダ　上板橋店,,,,,1,,,,2,,,,3
さくらさくみらい　本町,,,1,,,1,,1,,,,,3
さくらさくみらい西台,,,,,,,,3,,,,,3
サンイチ（レストラン）,,,,2,,,,1,,,,,3
サンシティ調剤薬局,,,,,,,,,,1,2,,3
すみれ薬局,,,,1,2,,,,,,,,3
ソラストときわ台（A型）,,,,,1,,,2,,,,,3
ソラストときわ台保育園,,,,,,,,3,,,,,3
ソラスト前野町保育園,,,,,,1,,1,,,,1,3
ダイエー西台店,,,,,,,1,1,,,,1,3
たつの子保育園,1,,,,,,1,1,,,,,3
デイジー小規模保育園・加賀,,,,,,,,3,,,,,3
ときわ台徳岡歯科医院,2,,,,,,,,,1,,,3
にじいろ保育園中板橋,,,,,,1,,2,,,,,3
にたば児童遊園,,,,,,,2,,1,,,,3
はぁもにぃ保育園,,,,1,,,,1,,,,1,3
パステルデザート ときわ台店,,,,,,,,,2,,1,,3
ビストロ・ラ・ノブティック,,,,,1,,,2,,,,,3
ベネッセ板橋三丁目保育園,,,1,,,1,,1,,,,,3
ポピンズナ－サリ－スク－ルときわ台（A型）,,,,1,1,,,1,,,,,3
まい薬局,,,,,1,2,,,,,,,3
まえの本通り薬局,,,,,,,,,1,2,,,3
マルホベーカリー中台店,1,,,,,1,,1,,,,,3
むさしの薬局中板橋店,,,,,,,,,1,2,,,3
ゆみ薬局,,,,,,1,2,,,,,,3
よしや大山店,,,,,1,,,,,2,,,3
よし邑,,1,,,,,,,,,1,1,3
ライフ　仲宿店,,,,,,,,1,,,2,,3
ライフストア仲宿店,,,,,2,,,,,1,,,3
安楽寺,,,,1,,,1,,1,,,,3
下頭橋と六蔵祠,,,,1,,,,,1,1,,,3
街頭消火器 桜-204,,,,,,,,3,,,,,3
梶山児童遊園,1,,1,,,,,,,,1,,3
株式会社エー・ジー・クルー,,,1,,,,,,1,,1,,3
旧志村役場跡地,,,1,,,1,,,1,,,,3
共創未来幸町薬局,,,,,,,,,1,2,,,3
区立郷土資料館,,,,,,,1,,2,,,,3
戸田一般野球場4面,,,,,,2,,,,,,1,3
戸田一般野球場8面,,,,,,2,,,,,1,,3
後藤こどもクリニック,,,,,,,,,1,2,,,3
公園用地（閉鎖管理）,,,,,,,,,,1,1,1,3
向原一丁目いこいの広場,,2,,,,,,1,,,,,3
向口公園,1,,,2,,,,,,,,,3
幸町４６番遊び場,,,,,1,,1,,1,,,,3
高社郷,,,,1,,,,1,,,,1,3
高島平一丁目第三公園,1,,,1,,1,,,,,,,3
高島平駅第一駐輪場（西口高架下）,,,1,,,1,,1,,,,,3
高島平警察署,,1,,1,1,,,,,,,,3
高島平警察署成増駅前交番,,,2,1,,,,,,,,,3
高島平警察署北野交番,,1,,,1,,1,,,,,,3
高島平自然ルート　３区立リサイクルプラザ,,,1,,,,,,2,,,,3
高島平自然ルート　７前谷津川緑道,,1,1,,,,1,,,,,,3
高島平自然ルート　スタート　都営三田線　西台駅,,,,,,,,,3,,,,3
高島平福祉園分場『3時cafe』,,,,,,,,,,1,1,1,3
高島平歴史ルート　７中山道戸田の渡し,,,1,1,,,,,1,,,,3
黒田水産,,,,,,,,,,2,1,,3
佐藤医院,,,,,,3,,,,,,,3
坂下一丁目41～相生町26番地先,,,,,,1,,1,1,,,,3
坂下三丁目緑地,,,,1,1,,,,1,,,,3
坂下二丁目公園,1,1,1,,,,,,,,,,3
桜川緑道,,,,,,1,,1,1,,,,3
三園公園,,,,2,,,,,,,,1,3
山岡調剤薬局,,,1,2,,,,,,,,,3
志村ルート　４熊野神社,,,1,,,,,,1,1,,,3
志村ルート　６見次公園,,,1,,,,,,1,1,,,3
志村ルート　ゴール　都営三田線　志村坂上駅,,,1,,2,,,,,,,,3
志村ルート　延命寺～熊野神社,,1,,,,,,,,2,,,3
志村ルート　富士大山道道標～薬師の泉庭園,,,,,,2,,,,1,,,3
志村一里塚,,,,,1,2,,,,,,,3
志村警察署坂下交番,,,,,,,3,,,,,,3
志村警察署中台交番,,,,,1,,,,2,,,,3
志村公園,,,,,,,,3,,,,,3
志村第四小学校,,,,1,,,2,,,,,,3
指定予定（R2.11下旬予定）,,,,,,,,1,2,,,,3
若木三丁目児童遊園,,,,,,,2,,,1,,,3
若木第二公園,,1,,,,,,1,,1,,,3
若木二丁目みどり第二公園,,,,,,,,,,3,,,3
舟渡小学校,,,,1,,,,,2,,,,3
舟渡大橋,,,,,,,,,3,,,,3
舟渡二丁目３１番遊び場,,,,,,,3,,,,,,3
舟渡二丁目児童遊園,,,,,,,3,,,,,,3
淑徳大学短期大学部ボランティアセンター,,,,,,2,,,,,,1,3
小規模保育園おはよう保育園大山西町,,,1,1,,,,1,,,,,3
小桜保育園,1,,,,,,2,,,,,,3
小豆沢貝塚,,,,,1,1,,,1,,,,3
小豆沢神社,,,,,,1,,1,1,,,,3
上板橋第二小学校あいキッズ,,,,,,1,,2,,,,,3
上板橋弥生町遺跡,,,,,,,,,,3,,,3
上板富士児童遊園,1,,,1,,,1,,,,,,3
城北中央公園　,,,,,,,,,,,3,,3
城北野球場Ｂ面,,1,,,2,,,,,,,,3
常盤台ルート　１３御嶽神社,,,,1,,,,,1,,,1,3
常盤台ルート　１６子育て地蔵,,,,,,1,,1,,1,,,3
常盤台ルート　５下頭橋と六蔵祠,,,,,,,,,,2,,1,3
常盤台ルート　平安地蔵～氷川神社,,,,,,2,,,1,,,,3
常盤台一丁目児童遊園,,,1,,,1,1,,,,,,3
新たな防火規制区域,,,,2,,,,1,,,,,3
新河岸一丁目緑の広場,,,,,,,,,,,3,,3
成増公園,,,,,,,,2,,,,1,3
成増地域センター・アクトホール,,1,1,,,1,,,,,,,3
成増調剤薬局,,,,1,2,,,,,,,,3
成増北第一公園,,,,,,,,,,,,3,3
西前野児童遊園,2,,,,,,1,,,,,,3
西台三本けやき広場,,1,,,1,,1,,,,,,3
西台四丁目緑の広場,,,,,,,1,,,2,,,3
西台東みどり公園,,,1,1,,,1,,,,,,3
青山クリニック,,,,,,,,,,,3,,3
赤塚ルート　１１旧粕谷家住宅,,,,1,,,1,,,,,1,3
赤塚五丁目30番管理地（閉鎖管理）,,,,,,,,,,1,1,1,3
赤塚新町小学校あいキッズ,,,,,,,,3,,,,,3
赤塚八丁目17～大門6番地先,,,,,,,,,,,,3,3
赤塚福祉園,,,1,,,,,1,,,1,,3
赤塚幼稚園,,1,,,1,,,1,,,,,3
赤塚六丁目緑地,1,,,,,,,,,,,2,3
折鶴寿司,1,,,,1,,,,1,,,,3
前野ホール公園,,,,,2,1,,,,,,,3
前野町一丁目児童遊園,,,,,,,2,,,1,,,3
前野町六丁目児童遊園,1,,,,1,,,,,,,1,3
相生保育園,,1,,1,,,,,,,1,,3
大原第二公園,,,,,,,1,1,1,,,,3
大山金井町児童遊園,,,,3,,,,,,,,,3
大山西町公園,1,,,,,,,1,1,,,,3
大山福地蔵,,,1,,,,,1,1,,,,3
大勝軒 西台,,,,,,,,,3,,,,3
大谷口北町公園,,,,,,,,,,2,,1,3
第一硝子株式会社,,,1,1,,,,,,,,1,3
竹内薬局,2,,,,,,,,,,,1,3
中華料理　天宝,,,,1,,,,,,2,,,3
中台公園,,,,,2,,1,,,,,,3
中台児童遊園,,,,,,,1,,,2,,,3
中台馬場崎貝塚,2,,1,,,,,,,,,,3
調剤薬局日本メディカルシステム大山店,,,,1,2,,,,,,,,3
土のうステーション 赤25,,1,,1,,,,,,1,,,3
土のうステーション 赤32,,,,,,,,2,,1,,,3
土のうステーション 板19,1,,,1,1,,,,,,,,3
土のうステーション 板2,2,,,,1,,,,,,,,3
土のうステーション 板22,,,,,1,,,2,,,,,3
土のうステーション 板25,,,,,,1,,2,,,,,3
土のうステーション 板28,,,2,,,,,,,,,1,3
土のうステーション 板29,,,,1,,1,,1,,,,,3
土のうステーション 板4,1,,,1,,1,,,,,,,3
土のうステーション 板7,1,,,1,,1,,,,,,,3
東上線記念碑,,,,,,,,1,2,,,,3
東武ストア　小豆沢店,,,,,,,,1,2,,,,3
豆腐　　（お惣菜）,,,,,,,,3,,,,,3
道路補修工事（１４）,,,,,,,,2,,,1,,3
道路補修工事（15）,,,,,1,,,,,,,2,3
道路補修工事（2）及び屋外案内標識デザインガイドラインに基づく優先整備路線整備工事（3）,,,,,,,,,3,,,,3
道路補修工事（2001）,,,,,,,,,3,,,,3
道路補修工事（2002）,,,,,,,,,3,,,,3
道路補修工事（2011）,1,2,,,,,,,,,,,3
道路補修工事(3),,,,,1,1,1,,,,,,3
徳丸ヶ原,,1,1,,,,,,,,,1,3
徳丸一丁目公園,1,,,,,1,1,,,,,,3
徳丸二丁目児童遊園,,,,,1,,1,,1,,,,3
徳石通り南広場,,,,,,,2,,,,1,,3
南極の石モニュメント,,,,1,,1,,,1,,,,3
南條薬局,,,,,,,,,1,2,,,3
二階堂調剤薬局,,,,,,,,,,,1,2,3
二塚公園,,,,1,,,1,,,,,1,3
二葉鮨,,,,,,,,3,,,,,3
日生中板橋保育園ひびき,,,,,,1,,2,,,,,3
馬頭観音堂,,,,,,,,,3,,,,3
梅田,,1,,,1,,,1,,,,,3
板橋ルート　１５日曜寺,1,,,,,,,,,1,1,,3
板橋ルート　３東光寺,1,,,,1,,,,1,,,,3
板橋ルート　７いたばし観光センター,,,1,,1,,,1,,,,,3
板橋ルート　８遍照寺,,,,,,,,,2,1,,,3
板橋ルート　スタート　ＪＲ　板橋駅,1,,,,,,,,1,1,,,3
板橋ルート　近藤勇の墓～加賀公園,,,,1,1,,,,1,,,,3
板橋ルート　文殊院～中宿脇本陣跡,,,,,,1,,,,,1,1,3
板橋区稲荷台28～加賀二丁目20番地先,,,,,,,,,3,,,,3
板橋区小豆沢四丁目18～小豆沢三丁目1番地先　外2路線,,,,,,,,,3,,,,3
板橋区小茂根二丁目31～小茂根一丁目14番地先　外2路線,,,,,,,,,3,,,,3
板橋区常盤台四丁目22～32番地先,,,,,,,,,3,,,,3
板橋区東新町一丁目17～上板橋一丁目1番地先　外2路線,,,,,,,,,3,,,,3
板橋区立リサイクルプラザ,,,,,,,,,,2,,1,3
板橋区立文化会館,,,,,,,,,,2,,1,3
板橋警察署上板橋駅前交番,,,,,,,3,,,,,,3
板橋四丁目東公園,,,,,,,1,1,,,,1,3
板橋第四小学校あいキッズ,,,,,,,,3,,,,,3
板橋明星幼稚園,,1,,,,1,,,,,,1,3
保険deあんしん館大山ハッピーロード店,,,,,,2,1,,,,,,3
友和保育園,,,,,,,,2,1,,,,3
蓮根ねっぱ公園,,,1,,,,,1,,1,,,3
廣瀬薬局,1,2,,,,,,,,,,,3
42522,,,,,3,,,,,,,,3
-23,,2,,,,,,,,,,,2
20140728,,,,,,,,2,,,,,2
＆河村,,,,,,,,1,,,1,,2
(株)伊藤園　板橋支店,,,,,,,,,,,2,,2
(株)花咲　本店,,,,,,,1,,,,,1,2
（株）共栄商会,,2,,,,,,,,,,,2
(有)米のたむら,1,,,1,,,,,,,,,2
16C901_,,2,,,,,,,,,,,2
16N060_,2,,,,,,,,,,,,2
16N081_,,,2,,,,,,,,,,2
17B072_,2,,,,,,,,,,,,2
17B903_,,,,,1,1,,,,,,,2
17K155_,,,,,,,,2,,,,,2
17N116_,,,2,,,,,,,,,,2
17N117_,,,2,,,,,,,,,,2
17N118_,,,2,,,,,,,,,,2
A1472_,,,,,,,2,,,,,,2
A1784_,,,1,,,,,,,,,1,2
A3316_,,,,,,,,,,,2,,2
A3500_,,,,,,,,,,2,,,2
A3510_,2,,,,,,,,,,,,2
AK2-13-03,,,,,,,,,,,,2,2
AK2-15-08,,2,,,,,,,,,,,2
AK4-11-39,,,,,,1,,,1,,,,2
AK4-15-28,,,,,2,,,,,,,,2
AK6-15-12,2,,,,,,,,,,,,2
AK7-11-20,,,,,2,,,,,,,,2
AK8-15-01,,,,,,,,,,,2,,2
AS3-12-03,,,,,,,,2,,,,,2
AZ1-11-06,,,,,,,2,,,,,,2
AZ1-11-07,,,,,,,,2,,,,,2
AZ2-11-27,,,,,,,,2,,,,,2
AZ4-11-24,,,,,,,,2,,,,,2
B1832_,2,,,,,,,,,,,,2
B1849_,,,,2,,,,,,,,,2
B1856_,,,1,1,,,,,,,,,2
B2011_,,,,,,,,,2,,,,2
B2373_,,,,,,,,,,2,,,2
B3420_,,,,,,,,,,,2,,2
B3450_,,,,,,,,,,,2,,2
B3478_,,,,,,,,,2,,,,2
B3894_,,,1,1,,,,,,,,,2
B3897_,,,1,1,,,,,,,,,2
B3900_,,,1,1,,,,,,,,,2
B4009_,,,,,,,,,2,,,,2
B4388_,2,,,,,,,,,,,,2
B4680_,,,,,,,,,,,,2,2
B4688_,,,,2,,,,,,,,,2
B4697_,,,,2,,,,,,,,,2
B4775_,,,1,1,,,,,,,,,2
B5086_,,,,,,,,2,,,,,2
B5470_,,,,,,,,,1,,1,,2
B5557_,,,,,,,,,,,,2,2
B5604_,,,,,,,1,1,,,,,2
B5711_,,,,,,,,,2,,,,2
B5712_,,,,,,,,,2,,,,2
B6005_,,,,,,,,,,,,2,2
B6102_,,,,,,,,,,,2,,2
B6196_,,,,,,,,,2,,,,2
B6597_,,,,2,,,,,,,,,2
B7479_,,,,,,,2,,,,,,2
B7622_,,,,,,,,,,,,2,2
Ｂ7680_,,,,,,,,,,,,2,2
C1125_,,,,,,,,,1,,1,,2
C1197_,,,,,,,,,,2,,,2
C1966_,,,,2,,,,,,,,,2
C1988_,,,,,,,,,,,,2,2
C2521_,,,,,,,,,,,2,,2
C3043_,2,,,,,,,,,,,,2
C3115_,,,,2,,,,,,,,,2
C3139_,2,,,,,,,,,,,,2
C3281_,,,,,,,,,,,,2,2
C3372_,,,,,,,,,,,,2,2
C7350_,1,,1,,,,,,,,,,2
cafe perow,,,,,,,,2,,,,,2
cucul（美容室）,,,,,,,,1,,1,,,2
D1163_,,,,2,,,,,,,,,2
D1234_,,,,,,,2,,,,,,2
D1489_,,,,2,,,,,,,,,2
D1617_,,,,,2,,,,,,,,2
D1829_,,,,,,,,2,,,,,2
D1943_,,,2,,,,,,,,,,2
D2045_,2,,,,,,,,,,,,2
D2046_,,,2,,,,,,,,,,2
D2141_,,,,1,,,,,1,,,,2
D2201_,,,2,,,,,,,,,,2
D2386_,2,,,,,,,,,,,,2
D2404_,,,,1,1,,,,,,,,2
D2479_,,,,1,1,,,,,,,,2
D2498_,,,2,,,,,,,,,,2
D2752_,,,,,,,,,2,,,,2
D2755_,,,,,,,,,2,,,,2
D2761_,2,,,,,,,,,,,,2
D2815_,,,,2,,,,,,,,,2
D2840_,,,,,,,,,1,1,,,2
D3107_,2,,,,,,,,,,,,2
D3122_,2,,,,,,,,,,,,2
D3260_,,,2,,,,,,,,,,2
D3262_,,,2,,,,,,,,,,2
D3315_,,,2,,,,,,,,,,2
D3345_,,,,1,,1,,,,,,,2
D3370_,,,,,,,,,,2,,,2
D3389_,,,,,,,2,,,,,,2
D3436_,,,,2,,,,,,,,,2
D3466_,,,2,,,,,,,,,,2
D3483_,,,,,,2,,,,,,,2
D3549_,,,,2,,,,,,,,,2
D3622_,,,,,,,,,,,,2,2
D3628_,2,,,,,,,,,,,,2
D3758_,2,,,,,,,,,,,,2
D3833_,,,,2,,,,,,,,,2
D3940_,,,,2,,,,,,,,,2
D4009_,,,,,,,,,2,,,,2
D4051_,2,,,,,,,,,,,,2
D4145_,,2,,,,,,,,,,,2
D4146_,,2,,,,,,,,,,,2
D4260_,2,,,,,,,,,,,,2
D4288_,,,,1,1,,,,,,,,2
D4316_,,,,,,,2,,,,,,2
D4419_,2,,,,,,,,,,,,2
D4513_,,,,2,,,,,,,,,2
D4601_,,,,,,,,,2,,,,2
D4666_,,,,2,,,,,,,,,2
D4688_,,,,2,,,,,,,,,2
D4741_,,,,1,,,,1,,,,,2
D4975_,,,,2,,,,,,,,,2
D5012_,,,,,,,2,,,,,,2
D5063_,,,,1,1,,,,,,,,2
D5111_,2,,,,,,,,,,,,2
D5281_,,,,2,,,,,,,,,2
D5384_,,,2,,,,,,,,,,2
D5405_,2,,,,,,,,,,,,2
D5418_,,,,2,,,,,,,,,2
D5513_,,,,2,,,,,,,,,2
D7009_,,1,1,,,,,,,,,,2
D7121_,2,,,,,,,,,,,,2
D7147_,,,,2,,,,,,,,,2
D7225_,,,,2,,,,,,,,,2
D7322_,,,,,,,2,,,,,,2
D7341_,,1,,,1,,,,,,,,2
D7366_,,,,,,,,,,2,,,2
D7371_,2,,,,,,,,,,,,2
D7501_,,,,,,,,,,2,,,2
D7509_,,,,,,,,2,,,,,2
D7582_,,,1,1,,,,,,,,,2
D7594_,,,1,,1,,,,,,,,2
D7606_,2,,,,,,,,,,,,2
D7661_,2,,,,,,,,,,,,2
D7666_,,,,,,,,,,2,,,2
D7712_,,,1,,1,,,,,,,,2
D7713_,,,2,,,,,,,,,,2
D7804_,,2,,,,,,,,,,,2
D7870_,2,,,,,,,,,,,,2
D7930_,,,,,2,,,,,,,,2
Diningれん,,,,,,,,2,,,,,2
FTC-11-30,,,,,,,,,,,,2,2
FTC-13-02,,,,,,,,,,,,2,2
HKC-20-08,,,,,,2,,,,,,,2
HKC-20-19,,,,,,,,,,2,,,2
HOC-11-08,,,,,,,2,,,,,,2
HOC-15-16,,,,,,,2,,,,,,2
HOC-15-17-1,,,,,2,,,,,,,,2
HOC-15-17-2,,,2,,,,,,,,,,2
HOC-20-10,,,,,,,,,,2,,,2
HOC-20-36,,,1,,,1,,,,,,,2
HOC-77-02,,,,,,,2,,,,,,2
HYC-11-09,,,2,,,,,,,,,,2
HYC-15-26,,2,,,,,,,,,,,2
icoi-hair&amp;relaxation-,,1,,,,,1,,,,,,2
IT2-11-22,,,,,,2,,,,,,,2
IT3-13-05,,,1,,,,,,,,,1,2
IT3-15-02,1,,,,,,,1,,,,,2
IT3-15-03,,1,,,,,,,,,1,,2
IT3-15-17,,,,2,,,,,,,,,2
IT4-11-55,1,,,,1,,,,,,,,2
IT4-20-04,,,2,,,,,,,,,,2
IT4-20-17,,,,,,,,,,,2,,2
K25_,,,,,,,,2,,,,,2
KG2-11-05,,,,,,,,,,,,2,2
KG2-11-20201116,,,,,,,,2,,,,,2
KI3-11-28,,,,,,,1,,1,,,,2
KN2-11-06,,,,,2,,,,,,,,2
KN3-15-04,,,,,,,2,,,,,,2
KNC-11-01,,,,,,,,,2,,,,2
ME2-11-02,,,,2,,,,,,,,,2
ME5-11-15,,,,2,,,,,,,,,2
