"全国地方公共団体コード","ID","地方公共団体名","子育て施設ID","子育て施設名称","年齢","年齢区分","最低入所指数"
"131199","131199KSSN000520","板橋区","131199KSLT000173","きららの杜小茂根　","1","1歳","61"
"131199","131199KSSN000894","板橋区","131199KSLT000173","きららの杜小茂根　","2","2歳","新規受入れなし"
"131199","131199KSSN000635","板橋区","131199KSLT000174","上板橋二丁目　","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000465","板橋区","131199KSLT000174","上板橋二丁目　","1","1歳","40"
"131199","131199KSSN000845","板橋区","131199KSLT000174","上板橋二丁目　","2","2歳","51"
"131199","131199KSSN000230","板橋区","131199KSLT000175","ぴっころきっずときわ台　","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000349","板橋区","131199KSLT000175","ぴっころきっずときわ台　","1","1歳","62"
"131199","131199KSSN000041","板橋区","131199KSLT000175","ぴっころきっずときわ台　","2","2歳","新規受入れなし"
"131199","131199KSSN000231","板橋区","131199KSLT000177","メディコール中板橋　","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000350","板橋区","131199KSLT000177","メディコール中板橋　","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000042","板橋区","131199KSLT000177","メディコール中板橋　","2","2歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000522","板橋区","131199KSLT000178","向原ベビールーム　","1","1歳","45"
"131199","131199KSSN000417","板橋区","131199KSLT000180","家庭福祉員　濱田　ゆかり","1","1歳","63"
"131199","131199KSSN000351","板橋区","131199KSLT000181","家庭福祉員　土屋　由桂","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000418","板橋区","131199KSLT000182","家庭福祉員　奥野　敦子","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000352","板橋区","131199KSLT000183","家庭福祉員　髙橋　慶子","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000353","板橋区","131199KSLT000184","家庭福祉員　吉松　万里子","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000354","板橋区","131199KSLT000185","家庭福祉員　柴田　光美","1","1歳","40"
"131199","131199KSSN000355","板橋区","131199KSLT000186","家庭福祉員　田沼　敦子","1","1歳","63"
"131199","131199KSSN000523","板橋区","131199KSLT000187","家庭福祉員　中田　直美","1","1歳","51"
"131199","131199KSSN000283","板橋区","131199KSLT000188","生活クラブ保育園ぽむ・徳丸　","0","0歳","49"
"131199","131199KSSN000419","板橋区","131199KSLT000188","生活クラブ保育園ぽむ・徳丸　","1","1歳","59"
"131199","131199KSSN000803","板橋区","131199KSLT000188","生活クラブ保育園ぽむ・徳丸　","2","2歳","新規受入れなし"
"131199","131199KSSN000678","板橋区","131199KSLT000189","木下の保育園成増　","0","0歳","61"
"131199","131199KSSN000524","板橋区","131199KSLT000189","木下の保育園成増　","1","1歳","64"
"131199","131199KSSN000896","板橋区","131199KSLT000189","木下の保育園成増　","2","2歳","新規受入れなし"
"131199","131199KSSN000466","板橋区","131199KSLT000190","ぶれあ保育園・赤塚　","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000846","板橋区","131199KSLT000190","ぶれあ保育園・赤塚　","2","2歳","62"
"131199","131199KSSN000679","板橋区","131199KSLT000191","ぴっころきっず下赤塚　","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000525","板橋区","131199KSLT000191","ぴっころきっず下赤塚　","1","1歳","59"
"131199","131199KSSN000897","板橋区","131199KSLT000191","ぴっころきっず下赤塚　","2","2歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000636","板橋区","131199KSLT000192","ウエルネス保育園成増　","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000467","板橋区","131199KSLT000192","ウエルネス保育園成増　","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000847","板橋区","131199KSLT000192","ウエルネス保育園成増　","2","2歳","新規受入れなし"
"131199","131199KSSN000232","板橋区","131199KSLT000193","HOPPA板橋赤塚ばうむ　","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000356","板橋区","131199KSLT000193","HOPPA板橋赤塚ばうむ　","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000043","板橋区","131199KSLT000193","HOPPA板橋赤塚ばうむ　","2","2歳","51"
"131199","131199KSSN000233","板橋区","131199KSLT000194","下赤塚ベビールーム　","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000357","板橋区","131199KSLT000195","北野ベビールーム　","1","1歳","61"
"131199","131199KSSN000420","板橋区","131199KSLT000196","家庭福祉員　平川　佐和子","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000358","板橋区","131199KSLT000197","家庭福祉員　石福　喜代美","1","1歳","66"
"131199","131199KSSN000468","板橋区","131199KSLT000198","家庭福祉員　吉丸　朋江","1","1歳","40"
"131199","131199KSSN000637","板橋区","131199KSLT000199","HOPPA板橋徳丸　","0","0歳","61"
"131199","131199KSSN000469","板橋区","131199KSLT000199","HOPPA板橋徳丸　","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000848","板橋区","131199KSLT000199","HOPPA板橋徳丸　","2","2歳","42"
"131199","131199KSSN000234","板橋区","131199KSLT000200","コスモメイトときわ台　","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000359","板橋区","131199KSLT000200","コスモメイトときわ台　","1","1歳","40"
"131199","131199KSSN000044","板橋区","131199KSLT000200","コスモメイトときわ台　","2","2歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000235","板橋区","131199KSLT000201","中台　","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000360","板橋区","131199KSLT000201","中台　","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000045","板橋区","131199KSLT000201","中台　","2","2歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000638","板橋区","131199KSLT000202","サンシティ　","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000470","板橋区","131199KSLT000202","サンシティ　","1","1歳","59"
"131199","131199KSSN000849","板橋区","131199KSLT000202","サンシティ　","2","2歳","新規受入れなし"
"131199","131199KSSN000526","板橋区","131199KSLT000203","清水町　","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000898","板橋区","131199KSLT000203","清水町　","2","2歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000236","板橋区","131199KSLT000204","志村一丁目　","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000361","板橋区","131199KSLT000204","志村一丁目　","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000046","板橋区","131199KSLT000204","志村一丁目　","2","2歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000639","板橋区","131199KSLT000205","あずさわ保育園　","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000471","板橋区","131199KSLT000205","あずさわ保育園　","1","1歳","61"
"131199","131199KSSN000850","板橋区","131199KSLT000205","あずさわ保育園　","2","2歳","53"
"131199","131199KSSN000680","板橋区","131199KSLT000206","なでしこ　","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000527","板橋区","131199KSLT000206","なでしこ　","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000159","板橋区","131199KSLT000206","なでしこ　","2","2歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000237","板橋区","131199KSLT000207","ウィズブック保育園志村坂上　","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000362","板橋区","131199KSLT000207","ウィズブック保育園志村坂上　","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000047","板橋区","131199KSLT000207","ウィズブック保育園志村坂上　","2","2歳","40"
"131199","131199KSSN000640","板橋区","131199KSLT000208","事業所内びおら　","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000472","板橋区","131199KSLT000208","事業所内びおら　","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000851","板橋区","131199KSLT000208","事業所内びおら　","2","2歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000284","板橋区","131199KSLT000209","バジリッコ　","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000421","板橋区","131199KSLT000209","バジリッコ　","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000804","板橋区","131199KSLT000209","バジリッコ　","2","2歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000681","板橋区","131199KSLT000210","前野町ベビールーム　","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000422","板橋区","131199KSLT000211","家庭福祉員　山後　育恵","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000363","板橋区","131199KSLT000212","家庭福祉員　笹木　純子","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000364","板橋区","131199KSLT000213","家庭福祉員　関田　明美","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000285","板橋区","131199KSLT000214","きららの杜西台　","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000423","板橋区","131199KSLT000214","きららの杜西台　","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000805","板橋区","131199KSLT000214","きららの杜西台　","2","2歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000641","板橋区","131199KSLT000215","ぬくもりのおうち保育　高島平　","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000473","板橋区","131199KSLT000215","ぬくもりのおうち保育　高島平　","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000852","板橋区","131199KSLT000215","ぬくもりのおうち保育　高島平　","2","2歳","48"
"131199","131199KSSN000238","板橋区","131199KSLT000216","桃花高島平一丁目　","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000365","板橋区","131199KSLT000216","桃花高島平一丁目　","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000048","板橋区","131199KSLT000216","桃花高島平一丁目　","2","2歳","新規受入れなし"
"131199","131199KSSN000286","板橋区","131199KSLT000217","メディコール西台　","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000424","板橋区","131199KSLT000217","メディコール西台　","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000806","板橋区","131199KSLT000217","メディコール西台　","2","2歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000642","板橋区","131199KSLT000218","ひまわり保育所　","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000474","板橋区","131199KSLT000218","ひまわり保育所　","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000853","板橋区","131199KSLT000218","ひまわり保育所　","2","2歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000239","板橋区","131199KSLT000219","ぬくもりのおうち保育蓮根　","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000366","板橋区","131199KSLT000219","ぬくもりのおうち保育蓮根　","1","1歳","61"
"131199","131199KSSN000049","板橋区","131199KSLT000219","ぬくもりのおうち保育蓮根　","2","2歳","63"
"131199","131199KSSN000682","板橋区","131199KSLT000220","事業所内若葉ゆめの園　","0","0歳","59"
"131199","131199KSSN000528","板橋区","131199KSLT000220","事業所内若葉ゆめの園　","1","1歳","42"
"131199","131199KSSN000160","板橋区","131199KSLT000220","事業所内若葉ゆめの園　","2","2歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000240","板橋区","131199KSLT000221","事業所内ブルーポピー　","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000367","板橋区","131199KSLT000221","事業所内ブルーポピー　","1","1歳","新規受入れなし"
"131199","131199KSSN000050","板橋区","131199KSLT000221","事業所内ブルーポピー　","2","2歳","新規受入れなし"
"131199","131199KSSN000425","板橋区","131199KSLT000222","家庭福祉員　安森　真弓","1","1歳","63"
"131199","131199KSSN000368","板橋区","131199KSLT000223","家庭福祉員　岡本　さぎり","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000529","板橋区","131199KSLT000224","家庭福祉員　池田　知子","1","1歳","新規受入れなし"
"131199","131199KSSN000530","板橋区","131199KSLT000225","家庭福祉員　内田　京子","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000683","板橋区","131199KSLT000226","コスモメイト成増保育園","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000531","板橋区","131199KSLT000226","コスモメイト成増保育園","1","1歳","40"
"131199","131199KSSN000161","板橋区","131199KSLT000226","コスモメイト成増保育園","2","2歳","新規受入れなし"
"131199","131199KSSN001107","板橋区","131199KSLT000226","コスモメイト成増保育園","3","3歳先行","先行利用調整による地域型卒園児の入所者なし"
"131199","131199KSSN001107","板橋区","131199KSLT000226","コスモメイト成増保育園","3","3歳一般","新規受入れなし"
"131199","131199KSSN000158","板橋区","131199KSLT000226","コスモメイト成増保育園","4","4歳","新規受入れなし"
"131199","131199KSSN000756","板橋区","131199KSLT000226","コスモメイト成増保育園","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000592","板橋区","131199KSLT000227","東京家政大学附属みどりヶ丘幼稚園","3","3歳先行","60"
"131199","131199KSSN001070","板橋区","131199KSLT000227","東京家政大学附属みどりヶ丘幼稚園","3","3歳一般","新規受入れなし"
"131199","131199KSSN000121","板橋区","131199KSLT000227","東京家政大学附属みどりヶ丘幼稚園","4","4歳","58"
"131199","131199KSSN000719","板橋区","131199KSLT000227","東京家政大学附属みどりヶ丘幼稚園","5","5歳","新規受入れなし"
