"全国地方公共団体コード","ID","地方公共団体名","名称","名称_カナ","名称_通称","名称_英語","文化財分類","種類","場所名称","所在地_全国地方公共団体コード","町字ID","所在地_連結表記","所在地_都道府県","所在地_市区町村","所在地_町字","所在地_番地以下","建物名等(方書)","緯度","経度","高度の種別","高度の値","電話番号","内線番号","連絡先メールアドレス","連絡先FormURL","連絡先備考（その他、SNSなど）","郵便番号","員数（数）","員数（単位）","法人番号","所有者等","文化財指定日","利用可能曜日","開始時間","終了時間","利用可能日時特記事項","画像","画像_ライセンス","概要","概要_英語","説明","説明_英語","URL","備考"
"131083","131083100477","江東区","初代市村竹之丞寿塔","ショダイイチムラタケノジョウジュトウ","","The first Ichimura-Takenojyo momunent tower","江東区登録文化財","美術工芸","自性院","131083","","東京都江東区亀戸6-35-23","東京都","江東区","亀戸6丁目","35-23","","35.694477","139.830385","","","","","","","","1360071","1","基","","自性院","1981-04-10","","","","","","","","","","","https://www.city.koto.lg.jp/103020/bunkasports/bunka/ichiran/13482.html","墓地内にある"
"131083","131083100478","江東区","歴代市村羽左衛門供養塔","レキダイイチムラウザエモンクヨウトウ","","Successive generations Uzaemon-Ichimura votive pagoda","江東区登録文化財","美術工芸","自性院","131083","","東京都江東区亀戸6-35-23","東京都","江東区","亀戸6丁目","35-23","","35.694477","139.830385","","","","","","","","1360071","1","基","","自性院","1981-04-10","","","","","","","","","","","https://www.city.koto.lg.jp/103020/bunkasports/bunka/ichiran/13482.html","墓地内にある"
"131083","131083100479","江東区","たのみの辞碑","タノミノジヒ","","Tanominoji monument","江東区登録文化財","美術工芸","区立亀戸浅間公園","131083","","東京都江東区亀戸9-15-1区立亀戸浅間公園内","東京都","江東区","亀戸9丁目","15-1 区立亀戸浅間公園内","","35.695935","139.844607","","","(03)3647-9819","","","","","1360071","1","基","6000020131083","江東区","1984-03-26","","","","","","","","","","","https://www.city.koto.lg.jp/103020/bunkasports/bunka/bunkazaisiseki/rekishishiryo/15522.html",""
"131083","131083100480","江東区","石段親柱　附拓本６枚　昭和29年７月７日採拓","セキダンオヤバシラ　ツケタリタクホン６マイ　ショウワ２９ネン７ツキ７ニチザイメイ","","The main pillar of stone steps, 6 fu rubbed copies and July 7 saitaku in 1954","江東区登録文化財","美術工芸","区立亀戸浅間公園","131083","","東京都江東区亀戸9-15-1区立亀戸浅間公園内","東京都","江東区","亀戸9丁目","15-1 区立亀戸浅間公園内","","35.695935","139.844607","","","(03)3647-9819","","","","","1360071","1","基","6000020131083","江東区","1991-03-28","","","","","","","","","","","https://www.city.koto.lg.jp/103020/bunkasports/bunka/ichiran/13482.html",""
"131083","131083100481","江東区","新築木材一式奉納碑　明治11年在銘","シンチエクモクザイイッシキホウノウヒ　メイジ１１ネンザイメイ","","Building wood a set of dedication monument and having the maker's name inscribed in 1878","江東区登録文化財","美術工芸","浅間神社","131083","","東京都江東区亀戸9-15-7","東京都","江東区","亀戸9丁目","15-7","","35.695771","139.844565","","","(03)3682-1581","","","","","1360071","1","基","","浅間神社","1991-03-28","","","","","","","","","","","https://www.city.koto.lg.jp/103020/bunkasports/bunka/ichiran/13482.html",""
"131083","131083100482","江東区","敷石及修繕費奉納碑　大正５年在銘","シキイシオヨビシュウゼンヒホウノウヒ　タイショウ５ネンザイメイ","","Flagstone, dedication monument of repairing expenses and having the maker's name inscribed in 1916","江東区登録文化財","美術工芸","浅間神社","131083","","東京都江東区亀戸9-15-7","東京都","江東区","亀戸9丁目","15-7","","35.695771","139.844565","","","(03)3682-1581","","","","","1360071","1","基","","浅間神社","1991-03-28","","","","","","","","","","","https://www.city.koto.lg.jp/103020/bunkasports/bunka/ichiran/13482.html",""
"131083","131083100483","江東区","修庭記碑　大正８年在銘","シュウテイキヒ　タイショウ８ネンザイメイ","","Syu-Tei account tombstone and having the maker's name inscribed in 1919","江東区登録文化財","美術工芸","浅間神社","131083","","東京都江東区亀戸9-15-7","東京都","江東区","亀戸9丁目","15-7","","35.695771","139.844565","","","(03)3682-1581","","","","","1360071","1","基","","浅間神社","1991-03-28","","","","","","","","","","","https://www.city.koto.lg.jp/103020/bunkasports/bunka/ichiran/13482.html",""
"131083","131083100484","江東区","紀念碑建設費奉納碑　大正８年在銘","キネンヒケンセイヒヒホウノウヒ　タイショウ８ネンザイメイ","","Period sense monument building cost dedication tombstone and having the maker's name inscribed in 1919","江東区登録文化財","美術工芸","浅間神社","131083","","東京都江東区亀戸9-15-7","東京都","江東区","亀戸9丁目","15-7","","35.695771","139.844565","","","(03)3682-1581","","","","","1360071","1","基","","浅間神社","1992-03-27","","","","","","","","","","","https://www.city.koto.lg.jp/103020/bunkasports/bunka/ichiran/13482.html",""
"131083","131083100485","江東区","女木塚碑　其日庵社中造立","オナギヅカヒ　ソノヒアンシャチュウゾウリュウ","","Onagizuka monument SonohiAnjya building","江東区登録文化財","美術工芸","大島稲荷神社","131083","","東京都江東区大島5-39-26","東京都","江東区","大島5丁目","39-26","","35.686392","139.836618","","","(03)3684-4749","","","","","1360072","1","基","5010605000190","大島稲荷神社","1981-03-31","","","","","","","","","","","https://www.city.koto.lg.jp/103020/bunkasports/bunka/bunkazaisiseki/rekishishiryo/15528.html",""
"131083","131083100486","江東区","大先達加藤忠治之碑","ダイセンダツカトウチュウジノヒ","","Big master Chuji-Kato monument","江東区登録文化財","美術工芸","宝塔寺","131083","","東京都江東区大島8-38-32","東京都","江東区","大島8丁目","38-32","","35.687008","139.842813","","","(03)3681-8848","","","","","1360072","1","基","","宝塔寺","1985-03-25","","","","","","","","","","","https://www.city.koto.lg.jp/103020/bunkasports/bunka/bunkazaisiseki/rekishishiryo/15529.html",""
"131083","131083100487","江東区","丸不二講先達五十年記念碑　明治28年在銘","マルフジコウセンダツ５０ネンキネンヒ　メイジ２８ネンザイメイ","","Marufujikou 50th monument and having the maker's name inscribed in 1895-lessness","江東区登録文化財","美術工芸","宝塔寺","131083","","東京都江東区大島8-38-32","東京都","江東区","大島8丁目","38-32","","35.687008","139.842813","","","(03)3681-8848","","","","","1360072","1","基","","宝塔寺","1996-03-22","","","","","","","","","","","https://www.city.koto.lg.jp/103020/bunkasports/bunka/ichiran/13482.html",""
"131083","131083100488","江東区","燈籠（残欠）　織田長好奉納　一対","トウロウ（ザンケツ）　オダナガヨシホウノウ　イッツイ","","Light basket (imperfection), Oda chief good dedication and one pair","江東区登録文化財","美術工芸","志演神社","131083","","東京都江東区北砂2-1-37","東京都","江東区","北砂2丁目","1-37","","35.677564","139.826635","","","(03)3644-1445","","","","","1360073","1","対","4010605000381","志演神社","1982-03-15","","","","","","","","","","","https://www.city.koto.lg.jp/103020/bunkasports/bunka/ichiran/13482.html",""
"131083","131083100489","江東区","題目曼荼羅　日遠書","ダイモクマンダラ　ニチオンショ","","Theme Mandala . Sunday long distance note","江東区登録文化財","美術工芸","妙久寺","131083","","東京都江東区北砂2-1-40","東京都","江東区","北砂2丁目","1-40","","35.678253","139.826474","","","","","","","","1360073","1","幅","","妙久寺","1987-03-26","","","","","","","","","","","https://www.city.koto.lg.jp/103020/bunkasports/bunka/ichiran/13482.html",""
"131083","131083100490","江東区","題目曼荼羅　日明書","ダイモクマンダラ　ニチメイショ","","Theme Mandala . Sunday Akira note","江東区登録文化財","美術工芸","妙久寺","131083","","東京都江東区北砂2-1-40","東京都","江東区","北砂2丁目","1-40","","35.678253","139.826474","","","","","","","","1360073","1","幅","","妙久寺","1987-03-26","","","","","","","","","","","https://www.city.koto.lg.jp/103020/bunkasports/bunka/ichiran/13482.html",""
"131083","131083100491","江東区","題目曼荼羅　日淳書","ダイモクマンダラ　ニチジュンショ","","Theme Mandala . Sunday Atsushi note","江東区登録文化財","美術工芸","妙久寺","131083","","東京都江東区北砂2-1-40","東京都","江東区","北砂2丁目","1-40","","35.678253","139.826474","","","","","","","","1360073","1","幅","","妙久寺","1987-03-26","","","","","","","","","","","https://www.city.koto.lg.jp/103020/bunkasports/bunka/ichiran/13482.html",""
"131083","131083100492","江東区","題目曼荼羅　日淳書","ダイモクマンダラ　ニチジュンショ","","Theme Mandala . Sunday Atsushi note","江東区登録文化財","美術工芸","妙久寺","131083","","東京都江東区北砂2-1-40","東京都","江東区","北砂2丁目","1-40","","35.678253","139.826474","","","","","","","","1360073","1","幅","","妙久寺","1987-03-26","","","","","","","","","","","https://www.city.koto.lg.jp/103020/bunkasports/bunka/ichiran/13482.html",""
"131083","131083100493","江東区","題目曼荼羅　日領書（版摺）","ダイモクマンダラ　ニチリョウショ（ハンスリ）","","Theme Mandala . Sunday territory note (hansuri)","江東区登録文化財","美術工芸","妙久寺","131083","","東京都江東区北砂2-1-40","東京都","江東区","北砂2丁目","1-40","","35.678253","139.826474","","","","","","","","1360073","1","幅","","妙久寺","1987-03-26","","","","","","","","","","","https://www.city.koto.lg.jp/103020/bunkasports/bunka/ichiran/13482.html",""
"131083","131083100494","江東区","一遍首題　日領書（版摺）","イッペンシュダイ　ニチリョウショ（ハンスリ）","","Once's first subject . Sunday territory note (hansuri)","江東区登録文化財","美術工芸","妙久寺","131083","","東京都江東区北砂2-1-40","東京都","江東区","北砂2丁目","1-40","","35.678253","139.826474","","","","","","","","1360073","1","幅","","妙久寺","1987-03-26","","","","","","","","","","","https://www.city.koto.lg.jp/103020/bunkasports/bunka/ichiran/13482.html",""
"131083","131083100495","江東区","西誉蓮入入定墳の碑","サイヨレンニュウニュウジョウフンノヒ","","SaiyoRennyuJyohun monument","江東区登録文化財","美術工芸","持宝院","131083","","東京都江東区北砂4-22-6","東京都","江東区","北砂4丁目","22-6","","35.679198","139.831908","","","(03)3644-6974","","","","","1360073","1","基","","持宝院","1982-03-15","","","","","","","","","","","https://www.city.koto.lg.jp/103020/bunkasports/bunka/bunkazaisiseki/rekishishiryo/15538.html",""
"131083","131083100496","江東区","大正六年海嘯横死者供養塔","タイショウロクネンカイショウオウシシャクヨウトウ","","A votive pagoda of the dead next to the bore in 1917","江東区登録文化財","美術工芸","持宝院","131083","","東京都江東区北砂4-22-6","東京都","江東区","北砂4丁目","22-6","","35.679198","139.831908","","","(03)3644-6974","","","","","1360073","1","基","","持宝院","1984-03-26","","","","","","","","","","","https://www.city.koto.lg.jp/103020/bunkasports/bunka/ichiran/13482.html",""
"131083","131083100497","江東区","旧極楽寺無縁塔","キュウゴクラクジムエントウ","","Old Gokuraku-ji Temple irrelevant tower","江東区登録文化財","美術工芸","持宝院","131083","","東京都江東区北砂4-22-6","東京都","江東区","北砂4丁目","22-6","","35.679198","139.831908","","","(03)3644-6974","","","","","1360073","1","基","","持宝院","1985-03-25","","","","","","","","","","","https://www.city.koto.lg.jp/103020/bunkasports/bunka/ichiran/13482.html","墓地内にある"
"131083","131083100498","江東区","大勧進恵月院秀円上人供養塔　文政３年在銘","ダイカンジンケイゲツインシュウエンショウニンクヨウトウ　ブンセイ３ネンザイメイ","","Big soliciting contributions for pious purposes Keigetsuin-shuuen saint votive pagoda and having the maker's name inscribed in 1820","江東区登録文化財","美術工芸","持宝院","131083","","東京都江東区北砂4-22-6","東京都","江東区","北砂4丁目","22-6","","35.679198","139.831908","","","(03)3644-6974","","","","","1360073","1","基","","持宝院","1985-03-25","","","","","","","","","","","https://www.city.koto.lg.jp/103020/bunkasports/bunka/ichiran/13482.html",""
